Date,PRGO
2017-02-03,77.98999786376953
2017-02-06,78.08000183105469
2017-02-07,77.76000213623047
2017-02-08,77.93000030517578
2017-02-09,79.44000244140625
2017-02-10,79.4000015258789
2017-02-13,80.16000366210938
2017-02-14,82.12999725341797
2017-02-15,84.9000015258789
2017-02-16,83.12000274658203
2017-02-17,84.47000122070312
2017-02-21,84.66999816894531
2017-02-22,84.08999633789062
2017-02-23,84.06999969482422
2017-02-24,84.43000030517578
2017-02-27,84.68000030517578
2017-02-28,74.7699966430664
2017-03-01,74.97000122070312
2017-03-02,75.55999755859375
2017-03-03,72.76000213623047
2017-03-06,71.58999633789062
2017-03-07,70.30000305175781
2017-03-08,70.31999969482422
2017-03-09,70.41000366210938
2017-03-10,71.22000122070312
2017-03-13,70.29000091552734
2017-03-14,69.30000305175781
2017-03-15,70.5999984741211
2017-03-16,70.87000274658203
2017-03-17,69.5
2017-03-20,68.41999816894531
2017-03-21,68.13999938964844
2017-03-22,68.43000030517578
2017-03-23,68.16000366210938
2017-03-24,67.95999908447266
2017-03-27,69.18000030517578
2017-03-28,68.91000366210938
2017-03-29,69.08999633789062
2017-03-30,66.93000030517578
2017-03-31,66.38999938964844
2017-04-03,66.80999755859375
2017-04-04,66.66999816894531
2017-04-05,66.61000061035156
2017-04-06,67.5999984741211
2017-04-07,68.76000213623047
2017-04-10,69.7699966430664
2017-04-11,69.01000213623047
2017-04-12,68.05000305175781
2017-04-13,67.6500015258789
2017-04-17,67.88999938964844
2017-04-18,66.13999938964844
2017-04-19,66.43000030517578
2017-04-20,66.76000213623047
2017-04-21,66.43000030517578
2017-04-24,67.05000305175781
2017-04-25,67.80999755859375
2017-04-26,73.0199966430664
2017-04-27,74.01000213623047
2017-04-28,73.94000244140625
2017-05-01,74.05000305175781
2017-05-02,76.2300033569336
2017-05-03,72.3499984741211
2017-05-04,73.12000274658203
2017-05-05,73.41000366210938
2017-05-08,73.06999969482422
2017-05-09,74.7300033569336
2017-05-10,74.54000091552734
2017-05-11,75.37000274658203
2017-05-12,74.97000122070312
2017-05-15,75.05000305175781
2017-05-16,74.55000305175781
2017-05-17,73.06999969482422
2017-05-18,70.5
2017-05-19,70.79000091552734
2017-05-22,71.36000061035156
2017-05-23,73.06999969482422
2017-05-24,71.93000030517578
2017-05-25,71.8499984741211
2017-05-26,69.94999694824219
2017-05-30,67.91999816894531
2017-05-31,72.8499984741211
2017-06-01,74.7300033569336
2017-06-02,73.44000244140625
2017-06-05,71.77999877929688
2017-06-06,70.33999633789062
2017-06-07,70.52999877929688
2017-06-08,71.22000122070312
2017-06-09,71.5199966430664
2017-06-12,71.63999938964844
2017-06-13,71.69999694824219
2017-06-14,72.31999969482422
2017-06-15,72.81999969482422
2017-06-16,73.0199966430664
2017-06-19,73.13999938964844
2017-06-20,72.36000061035156
2017-06-21,73.33000183105469
2017-06-22,74.6500015258789
2017-06-23,75.27999877929688
2017-06-26,75.86000061035156
2017-06-27,74.69999694824219
2017-06-28,76.5
2017-06-29,75.91999816894531
2017-06-30,75.5199966430664
2017-07-03,75.75
2017-07-05,74.69999694824219
2017-07-06,72.31999969482422
2017-07-07,72.45999908447266
2017-07-10,72.01000213623047
2017-07-11,72.47000122070312
2017-07-12,73.27999877929688
2017-07-13,73.94999694824219
2017-07-14,73.87999725341797
2017-07-17,73.87000274658203
2017-07-18,72.9000015258789
2017-07-19,72.6500015258789
2017-07-20,75.51000213623047
2017-07-21,76.20999908447266
2017-07-24,76.3499984741211
2017-07-25,76.27999877929688
2017-07-26,76.23999786376953
2017-07-27,73.91000366210938
2017-07-28,74.47000122070312
2017-07-31,74.91999816894531
2017-08-01,74.19999694824219
2017-08-02,72.12999725341797
2017-08-03,68.30999755859375
2017-08-04,67.43000030517578
2017-08-07,67.51000213623047
2017-08-08,66.56999969482422
2017-08-09,66.37000274658203
2017-08-10,76.83999633789062
2017-08-11,78.48999786376953
2017-08-14,77.30000305175781
2017-08-15,77.7699966430664
2017-08-16,79.18000030517578
2017-08-17,77.69000244140625
2017-08-18,77.2699966430664
2017-08-21,77.58000183105469
2017-08-22,78.5999984741211
2017-08-23,77.41999816894531
2017-08-24,77.5
2017-08-25,77.41999816894531
2017-08-28,78.37000274658203
2017-08-29,77.6500015258789
2017-08-30,77.5199966430664
2017-08-31,78.95999908447266
2017-09-01,78.91000366210938
2017-09-05,78.05999755859375
2017-09-06,78.33000183105469
2017-09-07,82.19000244140625
2017-09-08,82.79000091552734
2017-09-11,85.06999969482422
2017-09-12,89.01000213623047
2017-09-13,89.01000213623047
2017-09-14,88.87000274658203
2017-09-15,86.9000015258789
2017-09-18,86.62000274658203
2017-09-19,85.30000305175781
2017-09-20,85.4800033569336
2017-09-21,85.04000091552734
2017-09-22,84.93000030517578
2017-09-25,84.98999786376953
2017-09-26,84.79000091552734
2017-09-27,85.13999938964844
2017-09-28,83.19999694824219
2017-09-29,84.6500015258789
2017-10-02,86.23999786376953
2017-10-03,86.25
2017-10-04,86.69000244140625
2017-10-05,87.2300033569336
2017-10-06,86.81999969482422
2017-10-09,87.01000213623047
2017-10-10,88.05000305175781
2017-10-11,87.30999755859375
2017-10-12,87.66000366210938
2017-10-13,87.77999877929688
2017-10-16,87.04000091552734
2017-10-17,88.58000183105469
2017-10-18,88.55000305175781
2017-10-19,87.52999877929688
2017-10-20,87.44000244140625
2017-10-23,86.31999969482422
2017-10-24,86.05999755859375
2017-10-25,85.0
2017-10-26,83.54000091552734
2017-10-27,83.1500015258789
2017-10-30,83.69999694824219
2017-10-31,80.98999786376953
2017-11-01,82.55000305175781
2017-11-02,81.2699966430664
2017-11-03,82.36000061035156
2017-11-06,83.43000030517578
2017-11-07,80.69999694824219
2017-11-08,81.19999694824219
2017-11-09,87.98999786376953
2017-11-10,87.69999694824219
2017-11-13,86.80000305175781
2017-11-14,86.0
2017-11-15,85.80000305175781
2017-11-16,87.0
2017-11-17,85.88999938964844
2017-11-20,85.19999694824219
2017-11-21,86.75
2017-11-22,86.69999694824219
2017-11-24,86.56999969482422
2017-11-27,86.05999755859375
2017-11-28,87.02999877929688
2017-11-29,87.72000122070312
2017-11-30,87.20999908447266
2017-12-01,87.0
2017-12-04,86.30000305175781
2017-12-05,83.58000183105469
2017-12-06,82.37999725341797
2017-12-07,82.87000274658203
2017-12-08,85.5999984741211
2017-12-11,85.58999633789062
2017-12-12,85.91999816894531
2017-12-13,86.0199966430664
2017-12-14,84.04000091552734
2017-12-15,86.5
2017-12-18,86.37999725341797
2017-12-19,85.88999938964844
2017-12-20,86.52999877929688
2017-12-21,87.18000030517578
2017-12-22,87.01000213623047
2017-12-26,87.93000030517578
2017-12-27,88.51000213623047
2017-12-28,87.2699966430664
2017-12-29,87.16000366210938
2018-01-02,89.69000244140625
2018-01-03,89.44000244140625
2018-01-04,91.08000183105469
2018-01-05,91.18000030517578
2018-01-08,90.12999725341797
2018-01-09,90.83999633789062
2018-01-10,90.08000183105469
2018-01-11,91.98999786376953
2018-01-12,91.80000305175781
2018-01-16,90.86000061035156
2018-01-17,91.5999984741211
2018-01-18,91.69000244140625
2018-01-19,91.87999725341797
2018-01-22,93.44000244140625
2018-01-23,93.98999786376953
2018-01-24,93.61000061035156
2018-01-25,94.58999633789062
2018-01-26,95.1500015258789
2018-01-29,92.36000061035156
2018-01-30,90.16000366210938
2018-01-31,90.62000274658203
2018-02-01,90.95999908447266
2018-02-02,90.4000015258789
2018-02-05,86.88999938964844
2018-02-06,88.04000091552734
2018-02-07,87.5199966430664
2018-02-08,84.44000244140625
2018-02-09,85.30999755859375
2018-02-12,85.30000305175781
2018-02-13,85.80999755859375
2018-02-14,86.66000366210938
2018-02-15,89.6500015258789
2018-02-16,89.55000305175781
2018-02-20,87.04000091552734
2018-02-21,87.0999984741211
2018-02-22,87.06999969482422
2018-02-23,88.25
2018-02-26,88.30000305175781
2018-02-27,82.0
2018-02-28,81.45999908447266
2018-03-01,79.56999969482422
2018-03-02,82.98999786376953
2018-03-05,82.80999755859375
2018-03-06,82.41999816894531
2018-03-07,82.86000061035156
2018-03-08,85.05999755859375
2018-03-09,84.94999694824219
2018-03-12,86.13999938964844
2018-03-13,86.51000213623047
2018-03-14,85.77999877929688
2018-03-15,84.44999694824219
2018-03-16,84.2300033569336
2018-03-19,82.19999694824219
2018-03-20,80.76000213623047
2018-03-21,82.33999633789062
2018-03-22,81.55000305175781
2018-03-23,80.37000274658203
2018-03-26,81.9000015258789
2018-03-27,81.93000030517578
2018-03-28,82.5999984741211
2018-03-29,83.33999633789062
2018-04-02,81.05000305175781
2018-04-03,82.81999969482422
2018-04-04,83.38999938964844
2018-04-05,83.72000122070312
2018-04-06,81.98999786376953
2018-04-09,82.88999938964844
2018-04-10,84.0
2018-04-11,81.94000244140625
2018-04-12,80.86000061035156
2018-04-13,80.7699966430664
2018-04-16,81.47000122070312
2018-04-17,82.4800033569336
2018-04-18,82.7699966430664
2018-04-19,82.7300033569336
2018-04-20,81.54000091552734
2018-04-23,81.91000366210938
2018-04-24,80.48999786376953
2018-04-25,77.81999969482422
2018-04-26,78.5999984741211
2018-04-27,79.4000015258789
2018-04-30,78.13999938964844
2018-05-01,78.06999969482422
2018-05-02,76.31999969482422
2018-05-03,75.25
2018-05-04,76.26000213623047
2018-05-07,77.23999786376953
2018-05-08,74.5
2018-05-09,73.44999694824219
2018-05-10,75.54000091552734
2018-05-11,77.5199966430664
2018-05-14,74.94000244140625
2018-05-15,75.55000305175781
2018-05-16,75.68000030517578
2018-05-17,75.86000061035156
2018-05-18,76.20999908447266
2018-05-21,75.69000244140625
2018-05-22,75.97000122070312
2018-05-23,75.16000366210938
2018-05-24,75.11000061035156
2018-05-25,75.23999786376953
2018-05-29,74.19999694824219
2018-05-30,75.94000244140625
2018-05-31,73.16000366210938
2018-06-01,74.08000183105469
2018-06-04,73.80000305175781
2018-06-05,74.01000213623047
2018-06-06,73.22000122070312
2018-06-07,73.20999908447266
2018-06-08,73.26000213623047
2018-06-11,73.4800033569336
2018-06-12,74.04000091552734
2018-06-13,74.30999755859375
2018-06-14,74.83000183105469
2018-06-15,75.11000061035156
2018-06-18,74.36000061035156
2018-06-19,75.63999938964844
2018-06-20,75.86000061035156
2018-06-21,75.3499984741211
2018-06-22,75.66000366210938
2018-06-25,75.12000274658203
2018-06-26,74.5
2018-06-27,74.20999908447266
2018-06-28,73.12999725341797
2018-06-29,72.91000366210938
2018-07-02,73.73999786376953
2018-07-03,73.94000244140625
2018-07-05,75.2300033569336
2018-07-06,76.2300033569336
2018-07-09,77.54000091552734
2018-07-10,77.80999755859375
2018-07-11,77.72000122070312
2018-07-12,76.0199966430664
2018-07-13,75.9000015258789
2018-07-16,75.04000091552734
2018-07-17,78.02999877929688
2018-07-18,76.41999816894531
2018-07-19,75.83000183105469
2018-07-20,75.97000122070312
2018-07-23,76.51000213623047
2018-07-24,76.52999877929688
2018-07-25,77.27999877929688
2018-07-26,77.44999694824219
2018-07-27,78.48999786376953
2018-07-30,80.13999938964844
2018-07-31,80.5199966430664
2018-08-01,79.27999877929688
2018-08-02,78.2699966430664
2018-08-03,78.70999908447266
2018-08-06,77.69999694824219
2018-08-07,78.55000305175781
2018-08-08,78.30000305175781
2018-08-09,70.02999877929688
2018-08-10,69.9000015258789
2018-08-13,69.63999938964844
2018-08-14,69.44999694824219
2018-08-15,69.44000244140625
2018-08-16,70.4000015258789
2018-08-17,72.95999908447266
2018-08-20,75.48999786376953
2018-08-21,74.06999969482422
2018-08-22,74.41000366210938
2018-08-23,73.94999694824219
2018-08-24,74.29000091552734
2018-08-27,74.62999725341797
2018-08-28,74.7699966430664
2018-08-29,74.95999908447266
2018-08-30,75.97000122070312
2018-08-31,76.51000213623047
2018-09-04,76.41999816894531
2018-09-05,77.05000305175781
2018-09-06,76.0
2018-09-07,75.75
2018-09-10,75.0999984741211
2018-09-11,74.83999633789062
2018-09-12,75.12000274658203
2018-09-13,75.52999877929688
2018-09-14,73.69000244140625
2018-09-17,72.56999969482422
2018-09-18,72.98999786376953
2018-09-19,73.33000183105469
2018-09-20,73.9000015258789
2018-09-21,73.55999755859375
2018-09-24,72.43000030517578
2018-09-25,72.2699966430664
2018-09-26,71.95999908447266
2018-09-27,71.87000274658203
2018-09-28,70.80000305175781
2018-10-01,71.04000091552734
2018-10-02,71.5199966430664
2018-10-03,71.91999816894531
2018-10-04,71.55999755859375
2018-10-05,71.91000366210938
2018-10-08,72.80000305175781
2018-10-09,71.48999786376953
2018-10-10,72.87999725341797
2018-10-11,69.79000091552734
2018-10-12,70.16000366210938
2018-10-15,71.81999969482422
2018-10-16,72.75
2018-10-17,73.87000274658203
2018-10-18,72.25
2018-10-19,71.88999938964844
2018-10-22,71.23999786376953
2018-10-23,71.7699966430664
2018-10-24,69.4000015258789
2018-10-25,69.61000061035156
2018-10-26,67.97000122070312
2018-10-29,68.2699966430664
2018-10-30,69.79000091552734
2018-10-31,70.30000305175781
2018-11-01,72.55999755859375
2018-11-02,71.47000122070312
2018-11-05,72.18000030517578
2018-11-06,73.8499984741211
2018-11-07,75.13999938964844
2018-11-08,62.880001068115234
2018-11-09,64.06999969482422
2018-11-12,65.58000183105469
2018-11-13,65.38999938964844
2018-11-14,63.459999084472656
2018-11-15,63.5099983215332
2018-11-16,63.27000045776367
2018-11-19,62.790000915527344
2018-11-20,60.43000030517578
2018-11-21,61.0099983215332
2018-11-23,61.0
2018-11-26,61.54999923706055
2018-11-27,63.04999923706055
2018-11-28,63.38999938964844
2018-11-29,64.11000061035156
2018-11-30,62.279998779296875
2018-12-03,63.45000076293945
2018-12-04,62.84000015258789
2018-12-06,62.619998931884766
2018-12-07,59.93000030517578
2018-12-10,58.84000015258789
2018-12-11,58.4900016784668
2018-12-12,58.86000061035156
2018-12-13,58.5099983215332
2018-12-14,56.9900016784668
2018-12-17,56.380001068115234
2018-12-18,55.349998474121094
2018-12-19,53.7400016784668
2018-12-20,52.36000061035156
2018-12-21,37.029998779296875
2018-12-24,36.5
2018-12-26,40.70000076293945
2018-12-27,39.619998931884766
2018-12-28,39.91999816894531
2018-12-31,38.75
2019-01-02,40.5
2019-01-03,39.869998931884766
2019-01-04,42.31999969482422
2019-01-07,44.029998779296875
2019-01-08,44.91999816894531
2019-01-09,44.20000076293945
2019-01-10,43.900001525878906
2019-01-11,45.34000015258789
2019-01-14,45.720001220703125
2019-01-15,45.20000076293945
2019-01-16,44.52000045776367
2019-01-17,44.869998931884766
2019-01-18,45.970001220703125
2019-01-22,44.939998626708984
2019-01-23,44.970001220703125
2019-01-24,44.869998931884766
2019-01-25,45.900001525878906
2019-01-28,45.439998626708984
2019-01-29,45.7400016784668
2019-01-30,46.099998474121094
2019-01-31,46.45000076293945
2019-02-01,46.31999969482422
2019-02-04,46.20000076293945
2019-02-05,46.83000183105469
2019-02-06,47.400001525878906
2019-02-07,46.540000915527344
2019-02-08,47.630001068115234
2019-02-11,47.0
2019-02-12,48.41999816894531
2019-02-13,48.31999969482422
2019-02-14,48.599998474121094
2019-02-15,48.95000076293945
2019-02-19,49.54999923706055
2019-02-20,48.939998626708984
2019-02-21,48.31999969482422
2019-02-22,48.939998626708984
2019-02-25,48.810001373291016
2019-02-26,48.290000915527344
2019-02-27,47.060001373291016
2019-02-28,48.70000076293945
2019-03-01,50.130001068115234
2019-03-04,50.220001220703125
2019-03-05,49.709999084472656
2019-03-06,47.29999923706055
2019-03-07,46.54999923706055
2019-03-08,46.5
2019-03-11,47.4900016784668
2019-03-12,47.18000030517578
2019-03-13,47.77000045776367
2019-03-14,47.36000061035156
2019-03-15,48.150001525878906
2019-03-18,48.66999816894531
2019-03-19,49.2400016784668
2019-03-20,48.349998474121094
2019-03-21,48.58000183105469
2019-03-22,47.25
2019-03-25,46.77000045776367
2019-03-26,47.439998626708984
2019-03-27,47.83000183105469
2019-03-28,47.400001525878906
2019-03-29,48.15999984741211
2019-04-01,49.08000183105469
2019-04-02,47.540000915527344
2019-04-03,47.5099983215332
2019-04-04,49.380001068115234
