Date,MLM
2016-06-06,187.1300048828125
2016-06-07,187.05999755859375
2016-06-08,189.8000030517578
2016-06-09,189.22999572753906
2016-06-10,185.5399932861328
2016-06-13,182.88999938964844
2016-06-14,181.6699981689453
2016-06-15,183.66000366210938
2016-06-16,183.2899932861328
2016-06-17,182.74000549316406
2016-06-20,184.1199951171875
2016-06-21,183.82000732421875
2016-06-22,183.91000366210938
2016-06-23,187.9499969482422
2016-06-24,187.9199981689453
2016-06-27,179.24000549316406
2016-06-28,180.8699951171875
2016-06-29,185.2100067138672
2016-06-30,192.0
2016-07-01,189.1300048828125
2016-07-05,186.77000427246094
2016-07-06,194.9199981689453
2016-07-07,195.35000610351562
2016-07-08,196.6999969482422
2016-07-11,196.52999877929688
2016-07-12,197.92999267578125
2016-07-13,196.8699951171875
2016-07-14,197.08999633789062
2016-07-15,197.57000732421875
2016-07-18,199.97000122070312
2016-07-19,198.24000549316406
2016-07-20,198.35000610351562
2016-07-21,196.0800018310547
2016-07-22,198.25
2016-07-25,198.69000244140625
2016-07-26,201.86000061035156
2016-07-27,201.52000427246094
2016-07-28,205.6999969482422
2016-07-29,202.64999389648438
2016-08-01,196.30999755859375
2016-08-02,198.5
2016-08-03,200.13999938964844
2016-08-04,198.47000122070312
2016-08-05,198.30999755859375
2016-08-08,200.42999267578125
2016-08-09,199.85000610351562
2016-08-10,200.25
2016-08-11,198.5399932861328
2016-08-12,196.4600067138672
2016-08-15,199.4600067138672
2016-08-16,196.8300018310547
2016-08-17,193.88999938964844
2016-08-18,194.27999877929688
2016-08-19,192.25
2016-08-22,195.0800018310547
2016-08-23,195.14999389648438
2016-08-24,195.4499969482422
2016-08-25,191.22999572753906
2016-08-26,188.27999877929688
2016-08-29,189.61000061035156
2016-08-30,188.8300018310547
2016-08-31,183.02999877929688
2016-09-01,183.52999877929688
2016-09-02,184.6300048828125
2016-09-06,180.9499969482422
2016-09-07,180.89999389648438
2016-09-08,179.94000244140625
2016-09-09,175.0
2016-09-12,179.88999938964844
2016-09-13,178.5
2016-09-14,177.3800048828125
2016-09-15,177.8300018310547
2016-09-16,173.9499969482422
2016-09-19,174.97000122070312
2016-09-20,174.75999450683594
2016-09-21,178.91000366210938
2016-09-22,181.9199981689453
2016-09-23,181.2899932861328
2016-09-26,183.25
2016-09-27,183.5800018310547
2016-09-28,185.10000610351562
2016-09-29,182.5
2016-09-30,179.11000061035156
2016-10-03,176.89999389648438
2016-10-04,175.6999969482422
2016-10-05,175.75999450683594
2016-10-06,178.4499969482422
2016-10-07,170.1199951171875
2016-10-10,171.25
2016-10-11,169.19000244140625
2016-10-12,169.88999938964844
2016-10-13,171.97000122070312
2016-10-14,173.3800048828125
2016-10-17,177.19000244140625
2016-10-18,178.2100067138672
2016-10-19,177.33999633789062
2016-10-20,178.3000030517578
2016-10-21,179.72999572753906
2016-10-24,180.33999633789062
2016-10-25,178.02999877929688
2016-10-26,178.02000427246094
2016-10-27,176.88999938964844
2016-10-28,181.32000732421875
2016-10-31,185.3800048828125
2016-11-01,192.8800048828125
2016-11-02,190.4499969482422
2016-11-03,188.47999572753906
2016-11-04,192.3300018310547
2016-11-07,198.27000427246094
2016-11-08,202.00999450683594
2016-11-09,225.38999938964844
2016-11-10,233.52000427246094
2016-11-11,229.74000549316406
2016-11-14,231.5
2016-11-15,229.17999267578125
2016-11-16,220.85000610351562
2016-11-17,221.07000732421875
2016-11-18,219.6699981689453
2016-11-21,222.82000732421875
2016-11-22,221.27999877929688
2016-11-23,224.22000122070312
2016-11-25,225.30999755859375
2016-11-28,216.32000732421875
2016-11-29,218.5
2016-11-30,219.4499969482422
2016-12-01,220.89999389648438
2016-12-02,223.25
2016-12-05,223.5399932861328
2016-12-06,225.3300018310547
2016-12-07,229.85000610351562
2016-12-08,230.72000122070312
2016-12-09,231.16000366210938
2016-12-12,223.69000244140625
2016-12-13,222.1999969482422
2016-12-14,221.80999755859375
2016-12-15,221.41000366210938
2016-12-16,220.38999938964844
2016-12-19,222.67999267578125
2016-12-20,226.0399932861328
2016-12-21,225.4499969482422
2016-12-22,224.14999389648438
2016-12-23,225.11000061035156
2016-12-27,229.19000244140625
2016-12-28,226.1699981689453
2016-12-29,224.83999633789062
2016-12-30,221.52999877929688
2017-01-03,223.3300018310547
2017-01-04,226.36000061035156
2017-01-05,226.52000427246094
2017-01-06,219.83999633789062
2017-01-09,219.36000061035156
2017-01-10,220.55999755859375
2017-01-11,221.9499969482422
2017-01-12,219.9199981689453
2017-01-13,220.6699981689453
2017-01-17,219.86000061035156
2017-01-18,225.36000061035156
2017-01-19,225.75999450683594
2017-01-20,227.75
2017-01-23,227.36000061035156
2017-01-24,234.5
2017-01-25,242.0
2017-01-26,241.6199951171875
2017-01-27,239.77999877929688
2017-01-30,235.30999755859375
2017-01-31,229.60000610351562
2017-02-01,230.5
2017-02-02,228.58999633789062
2017-02-03,230.91000366210938
2017-02-06,230.5800018310547
2017-02-07,226.6199951171875
2017-02-08,226.25
2017-02-09,225.32000732421875
2017-02-10,230.32000732421875
2017-02-13,231.38999938964844
2017-02-14,226.41000366210938
2017-02-15,222.0
2017-02-16,221.52999877929688
2017-02-17,217.5500030517578
2017-02-21,219.97999572753906
2017-02-22,218.94000244140625
2017-02-23,208.67999267578125
2017-02-24,210.0500030517578
2017-02-27,215.25999450683594
2017-02-28,215.9499969482422
2017-03-01,222.27000427246094
2017-03-02,219.02000427246094
2017-03-03,217.69000244140625
2017-03-06,214.67999267578125
2017-03-07,209.92999267578125
2017-03-08,210.85000610351562
2017-03-09,208.16000366210938
2017-03-10,212.80999755859375
2017-03-13,214.92999267578125
2017-03-14,211.6699981689453
2017-03-15,214.02000427246094
2017-03-16,210.3699951171875
2017-03-17,211.9499969482422
2017-03-20,211.11000061035156
2017-03-21,209.08999633789062
2017-03-22,212.5399932861328
2017-03-23,213.49000549316406
2017-03-24,207.24000549316406
2017-03-27,207.0399932861328
2017-03-28,209.9199981689453
2017-03-29,214.27000427246094
2017-03-30,211.55999755859375
2017-03-31,218.25
2017-04-03,214.42999267578125
2017-04-04,216.00999450683594
2017-04-05,214.97999572753906
2017-04-06,218.2100067138672
2017-04-07,221.41000366210938
2017-04-10,220.30999755859375
2017-04-11,219.58999633789062
2017-04-12,212.7899932861328
2017-04-13,210.11000061035156
2017-04-17,212.69000244140625
2017-04-18,210.72999572753906
2017-04-19,211.16000366210938
2017-04-20,217.2899932861328
2017-04-21,218.88999938964844
2017-04-24,222.80999755859375
2017-04-25,223.5
2017-04-26,221.14999389648438
2017-04-27,223.35000610351562
2017-04-28,220.19000244140625
2017-05-01,222.8699951171875
2017-05-02,239.85000610351562
2017-05-03,238.97000122070312
2017-05-04,237.0
2017-05-05,237.5500030517578
2017-05-08,234.2899932861328
2017-05-09,233.83999633789062
2017-05-10,234.27999877929688
2017-05-11,233.75999450683594
2017-05-12,230.5399932861328
2017-05-15,235.19000244140625
2017-05-16,233.02999877929688
2017-05-17,224.77000427246094
2017-05-18,229.27999877929688
2017-05-19,228.38999938964844
2017-05-22,231.77000427246094
2017-05-23,231.05999755859375
2017-05-24,227.41000366210938
2017-05-25,229.52999877929688
2017-05-26,227.75999450683594
2017-05-30,226.72000122070312
2017-05-31,224.10000610351562
2017-06-01,227.9600067138672
2017-06-02,226.5500030517578
2017-06-05,227.67999267578125
2017-06-06,225.6699981689453
2017-06-07,227.52999877929688
2017-06-08,232.11000061035156
2017-06-09,234.82000732421875
2017-06-12,232.11000061035156
2017-06-13,235.5800018310547
2017-06-14,230.9199981689453
2017-06-15,229.4199981689453
2017-06-16,230.3300018310547
2017-06-19,231.72999572753906
2017-06-20,229.13999938964844
2017-06-21,227.08999633789062
2017-06-22,226.38999938964844
2017-06-23,228.27000427246094
2017-06-26,232.22999572753906
2017-06-27,225.2899932861328
2017-06-28,227.3000030517578
2017-06-29,221.3800048828125
2017-06-30,222.5800018310547
2017-07-03,223.36000061035156
2017-07-05,226.83999633789062
2017-07-06,226.0
2017-07-07,227.89999389648438
2017-07-10,224.74000549316406
2017-07-11,220.72000122070312
2017-07-12,225.08999633789062
2017-07-13,224.33999633789062
2017-07-14,223.27000427246094
2017-07-17,223.77999877929688
2017-07-18,220.60000610351562
2017-07-19,223.9499969482422
2017-07-20,224.77999877929688
2017-07-21,224.6699981689453
2017-07-24,227.0
2017-07-25,228.10000610351562
2017-07-26,227.5500030517578
2017-07-27,225.75
2017-07-28,226.5
2017-07-31,226.42999267578125
2017-08-01,211.97000122070312
2017-08-02,216.22999572753906
2017-08-03,210.8300018310547
2017-08-04,214.4199981689453
2017-08-07,214.00999450683594
2017-08-08,209.8699951171875
2017-08-09,210.9499969482422
2017-08-10,206.7899932861328
2017-08-11,204.77000427246094
2017-08-14,205.4199981689453
2017-08-15,206.3699951171875
2017-08-16,205.11000061035156
2017-08-17,200.41000366210938
2017-08-18,200.5399932861328
2017-08-21,198.9499969482422
2017-08-22,200.82000732421875
2017-08-23,203.39999389648438
2017-08-24,199.97999572753906
2017-08-25,195.5399932861328
2017-08-28,200.35000610351562
2017-08-29,202.82000732421875
2017-08-30,213.8000030517578
2017-08-31,211.99000549316406
2017-09-01,211.55999755859375
2017-09-05,207.8000030517578
2017-09-06,209.11000061035156
2017-09-07,208.85000610351562
2017-09-08,212.0
2017-09-11,204.25999450683594
2017-09-12,205.14999389648438
2017-09-13,203.2899932861328
2017-09-14,199.44000244140625
2017-09-15,199.1999969482422
2017-09-18,202.39999389648438
2017-09-19,199.14999389648438
2017-09-20,202.14999389648438
2017-09-21,199.8000030517578
2017-09-22,198.69000244140625
2017-09-25,196.13999938964844
2017-09-26,196.5500030517578
2017-09-27,202.58999633789062
2017-09-28,205.0
2017-09-29,206.22999572753906
2017-10-02,204.99000549316406
2017-10-03,206.41000366210938
2017-10-04,205.97000122070312
2017-10-05,209.91000366210938
2017-10-06,205.9499969482422
2017-10-09,205.92999267578125
2017-10-10,205.13999938964844
2017-10-11,203.72999572753906
2017-10-12,205.97999572753906
2017-10-13,204.57000732421875
2017-10-16,205.5399932861328
2017-10-17,203.47999572753906
2017-10-18,203.35000610351562
2017-10-19,209.5
2017-10-20,216.16000366210938
2017-10-23,213.25
2017-10-24,216.58999633789062
2017-10-25,212.22999572753906
2017-10-26,216.9199981689453
2017-10-27,217.1199951171875
2017-10-30,217.86000061035156
2017-10-31,216.85000610351562
2017-11-01,217.3000030517578
2017-11-02,208.9600067138672
2017-11-03,211.80999755859375
2017-11-06,212.57000732421875
2017-11-07,210.0399932861328
2017-11-08,213.1999969482422
2017-11-09,212.9499969482422
2017-11-10,213.25
2017-11-13,212.47000122070312
2017-11-14,212.16000366210938
2017-11-15,206.17999267578125
2017-11-16,209.3800048828125
2017-11-17,207.72000122070312
2017-11-20,208.74000549316406
2017-11-21,207.44000244140625
2017-11-22,207.1300048828125
2017-11-24,205.89999389648438
2017-11-27,201.82000732421875
2017-11-28,204.35000610351562
2017-11-29,208.50999450683594
2017-11-30,208.38999938964844
2017-12-01,202.64999389648438
2017-12-04,208.44000244140625
2017-12-05,205.89999389648438
2017-12-06,201.50999450683594
2017-12-07,208.5500030517578
2017-12-08,214.10000610351562
2017-12-11,208.67999267578125
2017-12-12,207.25
2017-12-13,208.00999450683594
2017-12-14,202.1999969482422
2017-12-15,204.44000244140625
2017-12-18,207.6300048828125
2017-12-19,203.6699981689453
2017-12-20,204.63999938964844
2017-12-21,210.49000549316406
2017-12-22,211.10000610351562
2017-12-26,217.57000732421875
2017-12-27,218.1999969482422
2017-12-28,217.4600067138672
2017-12-29,221.0399932861328
2018-01-02,225.0
2018-01-03,227.5
2018-01-04,228.0
2018-01-05,227.3300018310547
2018-01-08,230.25
2018-01-09,228.00999450683594
2018-01-10,226.6300048828125
2018-01-11,229.63999938964844
2018-01-12,230.75999450683594
2018-01-16,226.19000244140625
2018-01-17,227.0399932861328
2018-01-18,226.63999938964844
2018-01-19,226.97999572753906
2018-01-22,226.7100067138672
2018-01-23,231.4199981689453
2018-01-24,232.25999450683594
2018-01-25,238.13999938964844
2018-01-26,239.9600067138672
2018-01-29,236.91000366210938
2018-01-30,235.83999633789062
2018-01-31,228.1699981689453
2018-02-01,224.0800018310547
2018-02-02,217.2899932861328
2018-02-05,209.10000610351562
2018-02-06,210.4600067138672
2018-02-07,218.85000610351562
2018-02-08,208.4199981689453
2018-02-09,214.3800048828125
2018-02-12,212.75999450683594
2018-02-13,218.41000366210938
2018-02-14,215.6999969482422
2018-02-15,222.58999633789062
2018-02-16,216.25
2018-02-20,214.08999633789062
2018-02-21,212.30999755859375
2018-02-22,212.1199951171875
2018-02-23,211.5800018310547
2018-02-26,211.17999267578125
2018-02-27,206.1999969482422
2018-02-28,203.92999267578125
2018-03-01,204.0500030517578
2018-03-02,204.30999755859375
2018-03-05,205.4199981689453
2018-03-06,208.6300048828125
2018-03-07,208.14999389648438
2018-03-08,207.00999450683594
2018-03-09,209.17999267578125
2018-03-12,209.72000122070312
2018-03-13,210.32000732421875
2018-03-14,206.72999572753906
2018-03-15,205.4499969482422
2018-03-16,207.1999969482422
2018-03-19,204.5
2018-03-20,204.2100067138672
2018-03-21,206.74000549316406
2018-03-22,201.7100067138672
2018-03-23,205.67999267578125
2018-03-26,209.2899932861328
2018-03-27,205.42999267578125
2018-03-28,201.7899932861328
2018-03-29,207.3000030517578
2018-04-02,201.3699951171875
2018-04-03,201.3300018310547
2018-04-04,204.3800048828125
2018-04-05,208.0500030517578
2018-04-06,202.22000122070312
2018-04-09,199.61000061035156
2018-04-10,205.1999969482422
2018-04-11,202.82000732421875
2018-04-12,202.4199981689453
2018-04-13,196.1199951171875
2018-04-16,199.0399932861328
2018-04-17,201.85000610351562
2018-04-18,203.5399932861328
2018-04-19,198.1699981689453
2018-04-20,196.72000122070312
2018-04-23,196.92999267578125
2018-04-24,193.3000030517578
2018-04-25,196.24000549316406
2018-04-26,195.86000061035156
2018-04-27,196.3300018310547
2018-04-30,194.77000427246094
2018-05-01,195.1300048828125
2018-05-02,196.88999938964844
2018-05-03,202.41000366210938
2018-05-04,204.0
2018-05-07,204.61000061035156
2018-05-08,213.4600067138672
2018-05-09,212.61000061035156
2018-05-10,210.72000122070312
2018-05-11,215.4499969482422
2018-05-14,213.47000122070312
2018-05-15,217.13999938964844
2018-05-16,218.27000427246094
2018-05-17,213.50999450683594
2018-05-18,219.30999755859375
2018-05-21,217.82000732421875
2018-05-22,216.1300048828125
2018-05-23,219.3300018310547
2018-05-24,218.41000366210938
2018-05-25,217.6999969482422
2018-05-29,219.72999572753906
2018-05-30,220.77999877929688
2018-05-31,222.8699951171875
2018-06-01,225.14999389648438
2018-06-04,227.33999633789062
2018-06-05,226.72000122070312
2018-06-06,227.5800018310547
2018-06-07,229.5500030517578
2018-06-08,229.55999755859375
2018-06-11,229.7100067138672
2018-06-12,230.2899932861328
2018-06-13,229.9600067138672
2018-06-14,230.1999969482422
2018-06-15,229.25999450683594
2018-06-18,230.67999267578125
2018-06-19,227.5800018310547
2018-06-20,228.5800018310547
2018-06-21,224.63999938964844
2018-06-22,227.42999267578125
2018-06-25,224.9600067138672
2018-06-26,222.36000061035156
2018-06-27,219.77000427246094
2018-06-28,221.0800018310547
2018-06-29,223.3300018310547
2018-07-02,222.39999389648438
2018-07-03,225.3300018310547
2018-07-05,226.0
2018-07-06,227.5
2018-07-09,227.41000366210938
2018-07-10,226.0
2018-07-11,226.22999572753906
2018-07-12,225.69000244140625
2018-07-13,226.82000732421875
2018-07-16,224.9199981689453
2018-07-17,225.35000610351562
2018-07-18,225.7899932861328
2018-07-19,225.8699951171875
2018-07-20,224.22000122070312
2018-07-23,223.67999267578125
2018-07-24,224.1999969482422
2018-07-25,222.9499969482422
2018-07-26,206.85000610351562
2018-07-27,205.6999969482422
2018-07-30,201.6999969482422
2018-07-31,199.4199981689453
2018-08-01,201.64999389648438
2018-08-02,204.75999450683594
2018-08-03,206.9600067138672
2018-08-06,207.3000030517578
2018-08-07,208.5399932861328
2018-08-08,205.44000244140625
2018-08-09,203.52000427246094
2018-08-10,200.1300048828125
2018-08-13,201.0
2018-08-14,202.75
2018-08-15,203.02999877929688
2018-08-16,202.50999450683594
2018-08-17,203.0
2018-08-20,202.9600067138672
2018-08-21,204.22000122070312
2018-08-22,205.8300018310547
2018-08-23,203.3699951171875
2018-08-24,205.77000427246094
2018-08-27,208.27999877929688
2018-08-28,205.85000610351562
2018-08-29,206.94000244140625
2018-08-30,203.8699951171875
2018-08-31,198.72000122070312
2018-09-04,198.7100067138672
2018-09-05,199.60000610351562
2018-09-06,198.3000030517578
2018-09-07,196.25999450683594
2018-09-10,190.5399932861328
2018-09-11,192.5
2018-09-12,192.00999450683594
2018-09-13,193.1300048828125
2018-09-14,194.0
2018-09-17,193.08999633789062
2018-09-18,195.3300018310547
2018-09-19,196.10000610351562
2018-09-20,195.49000549316406
2018-09-21,192.17999267578125
2018-09-24,190.83999633789062
2018-09-25,189.35000610351562
2018-09-26,186.88999938964844
2018-09-27,187.11000061035156
2018-09-28,181.9499969482422
2018-10-01,184.36000061035156
2018-10-02,184.9499969482422
2018-10-03,185.35000610351562
2018-10-04,186.0
2018-10-05,182.61000061035156
2018-10-08,182.82000732421875
2018-10-09,180.88999938964844
2018-10-10,176.0
2018-10-11,168.86000061035156
2018-10-12,169.5800018310547
2018-10-15,168.58999633789062
2018-10-16,171.72000122070312
2018-10-17,166.11000061035156
2018-10-18,162.75
2018-10-19,161.6699981689453
2018-10-22,160.47000122070312
2018-10-23,163.91000366210938
2018-10-24,163.8699951171875
2018-10-25,162.0
2018-10-26,156.72999572753906
2018-10-29,153.42999267578125
2018-10-30,166.2100067138672
2018-10-31,171.27999877929688
2018-11-01,175.2899932861328
2018-11-02,177.42999267578125
2018-11-05,174.8300018310547
2018-11-06,189.5500030517578
2018-11-07,189.75999450683594
2018-11-08,188.3800048828125
2018-11-09,184.2899932861328
2018-11-12,181.47999572753906
2018-11-13,184.0800018310547
2018-11-14,187.4499969482422
2018-11-15,188.72000122070312
2018-11-16,188.97000122070312
2018-11-19,185.72999572753906
2018-11-20,185.1999969482422
2018-11-21,186.42999267578125
2018-11-23,186.6999969482422
2018-11-26,191.74000549316406
2018-11-27,192.39999389648438
2018-11-28,198.25999450683594
2018-11-29,196.80999755859375
2018-11-30,190.69000244140625
2018-12-03,194.38999938964844
2018-12-04,185.0500030517578
2018-12-06,186.1300048828125
2018-12-07,181.47999572753906
2018-12-10,179.97999572753906
2018-12-11,177.66000366210938
2018-12-12,179.07000732421875
2018-12-13,175.5
2018-12-14,174.75999450683594
2018-12-17,175.6199951171875
2018-12-18,176.97999572753906
2018-12-19,171.66000366210938
2018-12-20,167.9499969482422
2018-12-21,165.2899932861328
2018-12-24,163.7899932861328
2018-12-26,169.85000610351562
2018-12-27,170.42999267578125
2018-12-28,168.1699981689453
2018-12-31,171.8699951171875
2019-01-02,170.94000244140625
2019-01-03,170.50999450683594
2019-01-04,176.38999938964844
2019-01-07,179.1699981689453
2019-01-08,178.47999572753906
2019-01-09,179.32000732421875
2019-01-10,179.52999877929688
2019-01-11,177.99000549316406
2019-01-14,179.2100067138672
2019-01-15,176.39999389648438
2019-01-16,174.69000244140625
2019-01-17,177.22999572753906
2019-01-18,180.47000122070312
2019-01-22,180.24000549316406
2019-01-23,174.8699951171875
2019-01-24,176.0399932861328
2019-01-25,175.6999969482422
2019-01-28,179.6199951171875
2019-01-29,180.27999877929688
2019-01-30,178.52999877929688
2019-01-31,176.67999267578125
2019-02-01,183.80999755859375
2019-02-04,185.9600067138672
2019-02-05,187.91000366210938
2019-02-06,182.10000610351562
2019-02-07,182.25999450683594
2019-02-08,184.33999633789062
2019-02-11,185.99000549316406
2019-02-12,184.55999755859375
2019-02-13,180.4199981689453
2019-02-14,187.49000549316406
2019-02-15,190.05999755859375
2019-02-19,189.00999450683594
2019-02-20,192.27000427246094
2019-02-21,190.3800048828125
2019-02-22,190.0
2019-02-25,188.61000061035156
2019-02-26,191.10000610351562
2019-02-27,189.8699951171875
2019-02-28,187.8000030517578
2019-03-01,192.4600067138672
2019-03-04,195.0800018310547
2019-03-05,194.00999450683594
2019-03-06,195.6199951171875
2019-03-07,196.9600067138672
2019-03-08,196.42999267578125
2019-03-11,198.6300048828125
2019-03-12,196.00999450683594
2019-03-13,190.67999267578125
2019-03-14,191.6999969482422
2019-03-15,193.5
2019-03-18,194.9600067138672
2019-03-19,197.77000427246094
2019-03-20,195.75999450683594
2019-03-21,198.69000244140625
2019-03-22,192.11000061035156
2019-03-25,196.42999267578125
2019-03-26,196.74000549316406
2019-03-27,196.44000244140625
2019-03-28,197.91000366210938
2019-03-29,201.17999267578125
2019-04-01,204.0
2019-04-02,205.42999267578125
2019-04-03,202.66000366210938
2019-04-04,203.82000732421875
2019-04-05,205.82000732421875
2019-04-08,205.82000732421875
2019-04-09,204.97999572753906
2019-04-10,204.83999633789062
2019-04-11,207.2100067138672
2019-04-12,212.16000366210938
2019-04-15,211.64999389648438
2019-04-16,212.00999450683594
2019-04-17,209.61000061035156
2019-04-18,211.57000732421875
2019-04-22,212.14999389648438
2019-04-23,212.1199951171875
2019-04-24,214.0399932861328
2019-04-25,212.35000610351562
2019-04-26,214.27999877929688
2019-04-29,214.22000122070312
2019-04-30,221.89999389648438
2019-05-01,219.16000366210938
2019-05-02,222.94000244140625
