Date,BF.B
2019-09-18,57.3486328125
2019-09-19,57.11769104003906
2019-09-20,56.5402946472168
2019-09-23,55.99842834472656
2019-09-24,56.1227912902832
2019-09-25,55.8118896484375
2019-09-26,55.696407318115234
2019-09-27,55.66975402832031
2019-09-30,55.7674674987793
2019-10-01,56.01620101928711
2019-10-02,54.96800231933594
2019-10-03,55.1101188659668
2019-10-04,55.79412078857422
2019-10-07,55.492088317871094
2019-10-08,54.70150375366211
2019-10-09,55.465457916259766
2019-10-10,55.616455078125
2019-10-11,55.94512176513672
2019-10-14,56.18497848510742
2019-10-15,55.82076644897461
2019-10-16,56.407047271728516
2019-10-17,56.60246276855469
2019-10-18,56.593589782714844
2019-10-21,56.860084533691406
2019-10-22,57.33976364135742
2019-10-23,57.47300720214844
2019-10-24,58.08591842651367
2019-10-25,57.09991455078125
2019-10-28,56.318214416503906
2019-10-29,57.26869201660156
2019-10-30,57.64177322387695
2019-10-31,58.201412200927734
2019-11-01,58.53896713256836
2019-11-04,58.130348205566406
2019-11-05,57.85496520996094
2019-11-06,57.98820877075195
2019-11-07,57.455223083496094
2019-11-08,57.295352935791016
2019-11-11,56.993324279785156
2019-11-12,57.12656021118164
2019-11-13,57.44635009765625
2019-11-14,57.419700622558594
2019-11-15,57.48189163208008
2019-11-18,57.3575325012207
2019-11-19,58.75215530395508
2019-11-20,59.51608657836914
2019-11-21,59.72929763793945
2019-11-22,59.55162811279297
2019-11-25,60.20008087158203
2019-11-26,61.123905181884766
2019-11-27,61.043975830078125
2019-11-29,60.2444953918457
2019-12-02,59.88918685913086
2019-12-03,59.249595642089844
2019-12-04,60.41987228393555
2019-12-05,56.616912841796875
2019-12-06,56.420982360839844
2019-12-09,56.77723693847656
2019-12-10,56.554588317871094
2019-12-11,56.803951263427734
2019-12-12,56.34974670410156
2019-12-13,56.866302490234375
2019-12-16,57.21363067626953
2019-12-17,57.33832931518555
2019-12-18,57.81926727294922
2019-12-19,58.211143493652344
2019-12-20,59.41347885131836
2019-12-23,59.32440948486328
2019-12-24,59.43130874633789
2019-12-26,60.18832015991211
2019-12-27,60.50895690917969
2019-12-30,60.18832015991211
2019-12-31,60.20612716674805
2020-01-02,59.725181579589844
2020-01-03,59.974571228027344
2020-01-06,60.09925842285156
2020-01-07,59.645042419433594
2020-01-08,59.79643630981445
2020-01-09,60.01020812988281
2020-01-10,59.92113494873047
2020-01-13,60.63362121582031
2020-01-14,61.355037689208984
2020-01-15,62.07645797729492
2020-01-16,63.06502914428711
2020-01-17,63.002689361572266
2020-01-21,63.2609748840332
2020-01-22,63.92002487182617
2020-01-23,64.03582000732422
2020-01-24,63.9378547668457
2020-01-27,62.77112579345703
2020-01-28,62.762229919433594
2020-01-29,61.79143142700195
2020-01-30,61.29270935058594
2020-01-31,60.24177169799805
2020-02-03,61.22144317626953
2020-02-04,62.17442321777344
2020-02-05,61.488609313964844
2020-02-06,61.68457794189453
2020-02-07,61.274898529052734
2020-02-10,61.720191955566406
2020-02-11,62.65535354614258
2020-02-12,62.95817947387695
2020-02-13,63.42129135131836
2020-02-14,63.59049987792969
2020-02-18,63.056121826171875
2020-02-19,63.581600189208984
2020-02-20,63.724090576171875
2020-02-21,62.46830368041992
2020-02-24,60.259586334228516
2020-02-25,58.98598098754883
2020-02-26,57.38286209106445
2020-02-27,55.66395568847656
2020-02-28,54.69317626953125
2020-03-02,57.284889221191406
2020-03-03,56.83067321777344
2020-03-04,57.498634338378906
2020-03-05,55.05833053588867
2020-03-06,55.5977897644043
2020-03-09,52.29317092895508
2020-03-10,51.721580505371094
2020-03-11,49.774532318115234
2020-03-12,44.63007354736328
2020-03-13,47.47024917602539
2020-03-16,45.12129211425781
2020-03-17,51.766231536865234
2020-03-18,48.75636291503906
2020-03-19,50.47117233276367
2020-03-20,43.62974548339844
2020-03-23,41.513023376464844
2020-03-24,43.736934661865234
2020-03-25,46.523521423339844
2020-03-26,49.37261962890625
2020-03-27,48.67597198486328
2020-03-30,50.57835388183594
2020-03-31,49.57803726196289
2020-04-01,47.756038665771484
2020-04-02,48.80100631713867
2020-04-03,49.5155143737793
2020-04-06,51.257137298583984
2020-04-07,52.38249206542969
2020-04-08,54.677852630615234
2020-04-09,56.169395446777344
2020-04-13,53.150596618652344
2020-04-14,56.11581039428711
2020-04-15,54.302734375
2020-04-16,55.83000564575195
2020-04-17,57.13399124145508
2020-04-20,54.892215728759766
2020-04-21,53.84724044799805
2020-04-22,53.507850646972656
2020-04-23,53.99906921386719
2020-04-24,54.59748077392578
2020-04-27,54.27594757080078
2020-04-28,57.47336959838867
2020-04-29,56.499855041503906
2020-04-30,55.55314254760742
2020-05-01,54.499237060546875
2020-05-04,55.40129852294922
2020-05-05,56.481998443603516
2020-05-06,57.6877326965332
2020-05-07,57.74130630493164
2020-05-08,58.920257568359375
2020-05-11,59.652645111083984
2020-05-12,59.59906005859375
2020-05-13,58.85774230957031
2020-05-14,58.5540771484375
2020-05-15,59.232852935791016
2020-05-18,60.43859100341797
2020-05-19,59.938419342041016
2020-05-20,61.3495979309082
2020-05-21,58.63444900512695
2020-05-22,57.857425689697266
2020-05-26,56.749942779541016
2020-05-27,58.78628158569336
2020-05-28,58.93811798095703
2020-05-29,58.8845329284668
2020-06-01,58.51834487915039
2020-06-02,58.36651611328125
2020-06-03,58.759490966796875
2020-06-04,58.41118240356445
2020-06-05,60.37594223022461
2020-06-08,60.81474304199219
2020-06-09,61.916236877441406
2020-06-10,61.244598388671875
2020-06-11,58.74609375
2020-06-12,58.43267059326172
2020-06-15,58.943115234375
2020-06-16,59.19385528564453
2020-06-17,60.098331451416016
2020-06-18,59.78490447998047
2020-06-19,58.49535369873047
2020-06-22,58.844600677490234
2020-06-23,58.34311294555664
2020-06-24,57.14311599731445
2020-06-25,56.72222900390625
2020-06-26,54.626705169677734
2020-06-29,56.63266372680664
2020-06-30,57.008792877197266
2020-07-01,57.7789306640625
2020-07-02,57.698341369628906
2020-07-06,57.958030700683594
2020-07-07,57.46549606323242
2020-07-08,57.349082946777344
2020-07-09,56.64162826538086
2020-07-10,58.02968215942383
2020-07-13,57.922210693359375
2020-07-14,59.30131912231445
2020-07-15,59.33714294433594
2020-07-16,59.74907302856445
2020-07-17,60.40281295776367
2020-07-20,59.30131912231445
2020-07-21,60.098331451416016
2020-07-22,60.48341369628906
2020-07-23,61.30727005004883
2020-07-24,60.89533615112305
2020-07-27,61.701316833496094
2020-07-28,61.17295837402344
2020-07-29,61.97891616821289
2020-07-30,61.97891616821289
2020-07-31,62.095340728759766
2020-08-03,61.8446044921875
2020-08-04,61.23564910888672
2020-08-05,60.474449157714844
2020-08-06,60.56400680541992
2020-08-07,61.54010772705078
2020-08-10,62.14908981323242
2020-08-11,62.337120056152344
2020-08-12,63.76995086669922
2020-08-13,64.0117416381836
2020-08-14,63.69831466674805
2020-08-17,64.51324462890625
2020-08-18,64.90726470947266
2020-08-19,65.13116455078125
2020-08-20,64.7460708618164
2020-08-21,64.54906463623047
2020-08-24,65.22071075439453
2020-08-25,64.90726470947266
2020-08-26,65.18489837646484
2020-08-27,65.28337860107422
2020-08-28,65.91024780273438
2020-08-31,65.5251693725586
2020-09-01,65.0147476196289
2020-09-02,71.54306030273438
2020-09-03,71.21459197998047
2020-09-04,71.90565490722656
2020-09-08,70.8556137084961
2020-09-09,72.82108306884766
2020-09-10,71.41204071044922
2020-09-11,71.21459197998047
2020-09-14,71.34024047851562
2020-09-15,70.86457824707031
2020-09-16,69.94918823242188
2020-09-17,69.37478637695312
2020-09-18,68.53114318847656
2020-09-21,68.06446838378906
2020-09-22,68.34268188476562
2020-09-23,67.61571502685547
2020-09-24,67.12211608886719
2020-09-25,66.86186218261719
2020-09-28,67.87598419189453
2020-09-29,67.51699829101562
2020-09-30,67.59779357910156
2020-10-01,67.74136352539062
2020-10-02,67.87598419189453
2020-10-05,68.56703186035156
2020-10-06,68.35165405273438
2020-10-07,69.24015808105469
2020-10-08,70.00299072265625
2020-10-09,70.37994384765625
2020-10-12,70.88252258300781
2020-10-13,70.08378601074219
2020-10-14,69.54529571533203
2020-10-15,68.44141387939453
2020-10-16,68.16316986083984
2020-10-19,66.71823120117188
2020-10-20,66.83491516113281
2020-10-21,67.0772476196289
2020-10-22,67.47213745117188
2020-10-23,66.77210998535156
2020-10-26,65.30023193359375
2020-10-27,64.8784408569336
2020-10-28,62.49115753173828
2020-10-29,62.482177734375
2020-10-30,62.56294250488281
2020-11-02,63.59505081176758
2020-11-03,65.46178436279297
2020-11-04,66.24259948730469
2020-11-05,67.40929412841797
2020-11-06,67.55290985107422
2020-11-09,69.08760070800781
2020-11-10,70.58636474609375
2020-11-11,70.46968078613281
2020-11-12,69.85043334960938
2020-11-13,71.42100524902344
2020-11-16,72.87493133544922
2020-11-17,72.90185546875
2020-11-18,71.07099914550781
2020-11-19,71.9236068725586
2020-11-20,71.58255004882812
2020-11-23,71.8877182006836
2020-11-24,73.43134307861328
2020-11-25,72.8300552368164
2020-11-27,72.78518676757812
2020-11-30,72.39030456542969
2020-12-01,73.23392486572266
2020-12-02,71.69025421142578
2020-12-03,70.7008056640625
2020-12-04,71.7712173461914
2020-12-07,72.31092071533203
2020-12-08,71.0246353149414
2020-12-09,69.03672790527344
2020-12-10,68.49703216552734
2020-12-11,68.6949234008789
2020-12-14,67.9393310546875
2020-12-15,68.87483215332031
2020-12-16,69.97222137451172
2020-12-17,70.97964477539062
2020-12-18,71.43839263916016
2020-12-21,70.80876922607422
2020-12-22,69.94522857666016
2020-12-23,69.7833023071289
2020-12-24,70.18809509277344
2020-12-28,70.4759521484375
2020-12-29,71.00664520263672
2020-12-30,70.77276611328125
2020-12-31,71.44740295410156
2021-01-04,70.18809509277344
2021-01-05,70.07115936279297
2021-01-06,69.75631713867188
2021-01-07,69.76532745361328
2021-01-08,70.54791259765625
2021-01-11,69.47750091552734
2021-01-12,68.41606903076172
2021-01-13,68.03828430175781
2021-01-14,66.0773696899414
2021-01-15,66.47314453125
2021-01-19,66.7699966430664
2021-01-20,65.96944427490234
2021-01-21,65.83450317382812
2021-01-22,65.5196762084961
2021-01-25,64.73711395263672
2021-01-26,65.83450317382812
2021-01-27,65.9784164428711
2021-01-28,66.68003845214844
2021-01-29,64.46728515625
2021-02-01,64.90802001953125
2021-02-02,65.62760925292969
2021-02-03,65.69058227539062
2021-02-04,66.2752685546875
2021-02-05,67.06682586669922
2021-02-08,68.2631607055664
2021-02-09,68.89279174804688
2021-02-10,69.16265869140625
2021-02-11,68.76689147949219
2021-02-12,69.1266860961914
2021-02-16,68.56898498535156
2021-02-17,68.34410858154297
2021-02-18,68.95577239990234
2021-02-19,67.84938049316406
2021-02-22,67.20176696777344
2021-02-23,67.48957824707031
2021-02-24,67.49858856201172
2021-02-25,66.32025146484375
2021-02-26,64.38630676269531
2021-03-01,65.53768157958984
2021-03-02,64.8360595703125
2021-03-03,62.70423126220703
2021-03-04,61.53489303588867
2021-03-05,64.15032196044922
2021-03-08,62.995914459228516
2021-03-09,63.744483947753906
2021-03-10,64.9620132446289
2021-03-11,64.6192855834961
2021-03-12,64.85379028320312
2021-03-15,65.28668212890625
2021-03-16,65.51215362548828
2021-03-17,64.7094955444336
2021-03-18,63.76252746582031
2021-03-19,61.9858283996582
2021-03-22,62.39166259765625
2021-03-23,63.00496292114258
2021-03-24,62.2924690246582
2021-03-25,62.184226989746094
2021-03-26,62.57205581665039
2021-03-29,63.5009880065918
2021-03-30,63.1312141418457
2021-03-31,62.20228576660156
2021-04-01,62.81556701660156
2021-04-05,63.63624572753906
2021-04-06,63.98798751831055
2021-04-07,63.473915100097656
2021-04-08,64.07817077636719
2021-04-09,64.01504516601562
2021-04-12,65.30472564697266
2021-04-13,65.1513900756836
2021-04-14,65.38587951660156
2021-04-15,66.27875518798828
2021-04-16,66.97318267822266
2021-04-19,67.49627685546875
2021-04-20,68.49736785888672
2021-04-21,69.57060241699219
2021-04-22,69.61567687988281
2021-04-23,69.53451538085938
2021-04-26,68.50638580322266
2021-04-27,68.3801040649414
2021-04-28,68.73184967041016
2021-04-29,70.4273681640625
2021-04-30,68.79497528076172
2021-05-03,70.00350189208984
2021-05-04,69.27295684814453
2021-05-05,68.49736785888672
2021-05-06,69.28199005126953
2021-05-07,69.15570831298828
2021-05-10,70.17484283447266
2021-05-11,70.09368896484375
2021-05-12,68.69579315185547
2021-05-13,69.87722778320312
2021-05-14,70.56262969970703
2021-05-17,70.31014251708984
2021-05-18,70.49951171875
2021-05-19,70.40031433105469
2021-05-20,71.73507690429688
2021-05-21,71.9515151977539
2021-05-24,71.77117156982422
2021-05-25,71.9605712890625
2021-05-26,72.48362731933594
2021-05-27,72.0326919555664
2021-05-28,72.4746322631836
2021-06-01,72.30327606201172
2021-06-02,72.96163940429688
2021-06-03,73.14199829101562
2021-06-04,72.78125762939453
2021-06-07,72.27507019042969
2021-06-08,72.03104400634766
2021-06-09,67.9635238647461
2021-06-10,68.27989196777344
2021-06-11,68.29795837402344
2021-06-14,68.43353271484375
2021-06-15,68.55104064941406
2021-06-16,67.97256469726562
2021-06-17,67.59292602539062
2021-06-18,66.0020751953125
2021-06-21,66.9150161743164
2021-06-22,66.6076889038086
2021-06-23,65.91169738769531
2021-06-24,66.95117950439453
2021-06-25,67.89122009277344
2021-06-28,68.06295013427734
2021-06-29,68.07196807861328
2021-06-30,67.73756408691406
2021-07-01,67.37599182128906
2021-07-02,67.28560638427734
2021-07-06,67.07771301269531
2021-07-07,67.27657318115234
2021-07-08,66.78845977783203
2021-07-09,66.996337890625
2021-07-12,66.23709869384766
2021-07-13,65.15242004394531
2021-07-14,65.7851333618164
2021-07-15,65.68571472167969
2021-07-16,65.04396057128906
2021-07-19,64.646240234375
2021-07-20,65.2518539428711
2021-07-21,65.53205871582031
2021-07-22,64.39314270019531
2021-07-23,65.09817504882812
2021-07-26,65.30606842041016
2021-07-27,65.50496673583984
2021-07-28,65.22473907470703
2021-07-29,64.5920181274414
2021-07-30,64.10389709472656
2021-08-02,63.98640060424805
2021-08-03,63.97736740112305
2021-08-04,63.23616027832031
2021-08-05,63.69715881347656
2021-08-06,63.57966613769531
2021-08-09,63.30849838256836
2021-08-10,62.97404479980469
2021-08-11,62.693843841552734
2021-08-12,61.79899978637695
2021-08-13,62.576351165771484
2021-08-16,63.17289733886719
2021-08-17,63.2542610168457
2021-08-18,61.925537109375
2021-08-19,62.21478271484375
2021-08-20,62.856544494628906
2021-08-23,62.82036590576172
2021-08-24,63.09154510498047
2021-08-25,62.7209587097168
2021-08-26,62.98310089111328
2021-08-27,63.42598342895508
2021-08-30,63.63388442993164
2021-08-31,63.47118377685547
2021-09-01,65.64053344726562
2021-09-02,64.24507141113281
2021-09-03,64.27226257324219
2021-09-07,63.58357620239258
2021-09-08,65.6586685180664
2021-09-09,64.51691436767578
2021-09-10,64.83405303955078
2021-09-13,64.60753631591797
2021-09-14,64.23600769042969
2021-09-15,64.02760314941406
2021-09-16,64.15445709228516
2021-09-17,63.003662109375
2021-09-20,62.83148956298828
2021-09-21,62.2606315612793
2021-09-22,62.160972595214844
2021-09-23,62.15189743041992
2021-09-24,62.19721221923828
2021-09-27,61.75320053100586
2021-09-28,61.30012893676758
2021-09-29,61.50852966308594
2021-09-30,60.72019958496094
2021-10-01,60.87425231933594
2021-10-04,60.838008880615234
2021-10-05,60.557098388671875
2021-10-06,61.236698150634766
2021-10-07,61.45417404174805
2021-10-08,61.58102798461914
2021-10-11,61.81663131713867
2021-10-12,61.417938232421875
2021-10-13,62.08846664428711
2021-10-14,63.021793365478516
2021-10-15,62.77712631225586
2021-10-18,62.84962844848633
2021-10-19,63.44767379760742
2021-10-20,63.38424301147461
2021-10-21,62.677452087402344
2021-10-22,62.967411041259766
2021-10-25,62.84962844848633
2021-10-26,62.81336975097656
2021-10-27,62.53248596191406
2021-10-28,62.41468811035156
2021-10-29,61.517608642578125
2021-11-01,64.28131866455078
2021-11-02,64.9971694946289
2021-11-03,64.83405303955078
2021-11-04,64.57128143310547
2021-11-05,65.85799407958984
2021-11-08,65.72208404541016
2021-11-09,65.69489288330078
2021-11-10,65.79457092285156
2021-11-11,65.86708068847656
2021-11-12,65.15121459960938
2021-11-15,65.37775421142578
2021-11-16,65.1240234375
2021-11-17,65.50459289550781
2021-11-18,65.87611389160156
2021-11-19,68.16866302490234
2021-11-22,67.81524658203125
2021-11-23,67.94212341308594
2021-11-24,67.61590576171875
2021-11-26,67.41655731201172
2021-11-29,67.22626495361328
2021-11-30,63.75577163696289
2021-12-01,64.00948333740234
2021-12-02,65.22605895996094
2021-12-03,65.76210021972656
2021-12-06,66.879638671875
2021-12-07,66.7342758178711
2021-12-08,64.9012680053711
2021-12-09,65.01181030273438
2021-12-10,65.64735412597656
2021-12-13,66.53162384033203
2021-12-14,66.1908187866211
2021-12-15,66.31056213378906
2021-12-16,66.96453857421875
2021-12-17,66.22766876220703
2021-12-20,66.34740447998047
2021-12-21,66.07109069824219
2021-12-22,66.31056213378906
2021-12-23,66.06185150146484
2021-12-27,66.40267181396484
2021-12-28,66.35662078857422
2021-12-29,66.73426818847656
2021-12-30,66.68821716308594
2021-12-31,67.11193084716797
2022-01-03,65.9421157836914
2022-01-04,65.79475402832031
2022-01-05,66.18161010742188
2022-01-06,63.76831817626953
2022-01-07,62.773502349853516
2022-01-10,60.608909606933594
2022-01-11,61.723445892333984
2022-01-12,61.723445892333984
2022-01-13,61.84319305419922
2022-01-14,62.54323959350586
2022-01-18,61.28131103515625
2022-01-19,61.502384185791016
2022-01-20,61.06025314331055
2022-01-21,60.59047317504883
2022-01-24,60.9497184753418
2022-01-25,61.106300354003906
2022-01-26,61.25368118286133
2022-01-27,60.87602233886719
2022-01-28,61.944488525390625
2022-01-31,62.11030578613281
2022-02-01,62.16556930541992
2022-02-02,62.98536682128906
2022-02-03,62.67219161987305
2022-02-04,61.8524055480957
2022-02-07,61.880027770996094
2022-02-08,62.13793182373047
2022-02-09,62.5984992980957
2022-02-10,61.97214126586914
2022-02-11,61.88924026489258
2022-02-14,61.133941650390625
2022-02-15,61.207618713378906
2022-02-16,61.34579086303711
2022-02-17,60.77470779418945
2022-02-18,61.2720947265625
2022-02-22,60.70102310180664
2022-02-23,60.03782272338867
2022-02-24,59.48515319824219
2022-02-25,61.21683120727539
2022-02-28,60.08387756347656
2022-03-01,59.35620880126953
2022-03-02,59.706214904785156
2022-03-03,63.934120178222656
2022-03-04,64.46834564208984
2022-03-07,62.58327102661133
2022-03-08,59.15671920776367
2022-03-09,59.33219528198242
2022-03-10,58.70414352416992
2022-03-11,57.77130889892578
2022-03-14,57.5958251953125
2022-03-15,58.70414352416992
2022-03-16,59.23059844970703
2022-03-17,59.581573486328125
2022-03-18,59.81246566772461
2022-03-21,59.97873306274414
2022-03-22,61.06856918334961
2022-03-23,60.1357307434082
2022-03-24,61.354888916015625
2022-03-25,61.55808639526367
2022-03-28,61.73357009887695
2022-03-29,62.370845794677734
2022-03-30,62.16765594482422
2022-03-31,61.89981460571289
2022-04-01,62.666404724121094
2022-04-04,62.241539001464844
2022-04-05,62.4816780090332
2022-04-06,63.13743591308594
2022-04-07,63.11896514892578
2022-04-08,63.09125518798828
2022-04-11,63.2113151550293
2022-04-12,63.02659225463867
2022-04-13,63.65464782714844
2022-04-14,63.26674270629883
2022-04-18,62.306182861328125
2022-04-19,62.832645416259766
2022-04-20,64.03333282470703
2022-04-21,63.56230163574219
2022-04-22,61.872093200683594
2022-04-25,61.816673278808594
2022-04-26,61.42877197265625
2022-04-27,62.14917755126953
2022-04-28,63.451454162597656
2022-04-29,62.28773498535156
2022-05-02,60.32969284057617
2022-05-03,61.10551834106445
2022-05-04,62.11222457885742
2022-05-05,60.209617614746094
2022-05-06,59.683170318603516
2022-05-09,59.886348724365234
2022-05-10,60.16343688964844
2022-05-11,59.93254470825195
2022-05-12,60.21885299682617
2022-05-13,61.69662094116211
2022-05-16,61.872093200683594
2022-05-17,62.14917755126953
2022-05-18,57.69742202758789
2022-05-19,57.189430236816406
2022-05-20,58.10381317138672
2022-05-23,58.51018524169922
2022-05-24,59.14747619628906
2022-05-25,59.42455291748047
2022-05-26,60.21885299682617
2022-05-27,61.474937438964844
2022-05-31,61.06856918334961
2022-06-01,60.50517654418945
2022-06-02,61.11474609375
2022-06-03,61.11474609375
2022-06-06,61.32718276977539
2022-06-07,61.11321258544922
2022-06-08,63.521446228027344
2022-06-09,63.24357604980469
2022-06-10,63.40101623535156
2022-06-13,61.23362731933594
2022-06-14,60.35371017456055
2022-06-15,62.14133071899414
2022-06-16,61.16878890991211
2022-06-17,61.65969467163086
2022-06-21,63.62331771850586
2022-06-22,63.58626174926758
2022-06-23,64.37356567382812
2022-06-24,66.23530578613281
2022-06-27,66.68917846679688
2022-06-28,65.91114044189453
2022-06-29,65.68883514404297
2022-06-30,64.9848861694336
2022-07-01,66.29087829589844
2022-07-05,65.57769012451172
2022-07-06,65.20719146728516
2022-07-07,65.23497009277344
2022-07-08,64.9848861694336
2022-07-11,65.04971313476562
2022-07-12,64.9015121459961
2022-07-13,65.6980972290039
2022-07-14,66.2816162109375
2022-07-15,66.04080200195312
2022-07-18,65.04045104980469
2022-07-19,66.13345336914062
2022-07-20,65.6702880859375
2022-07-21,65.93892669677734
2022-07-22,65.96670532226562
2022-07-25,66.04080200195312
2022-07-26,66.56877136230469
2022-07-27,67.07818603515625
2022-07-28,68.18040466308594
2022-07-29,68.74541473388672
2022-08-01,69.24559783935547
2022-08-02,68.87507629394531
2022-08-03,70.301513671875
2022-08-04,70.48674774169922
2022-08-05,69.96806335449219
2022-08-08,68.78247833251953
2022-08-09,69.86617279052734
2022-08-10,70.32930755615234
2022-08-11,69.83838653564453
2022-08-12,70.52381134033203
2022-08-15,71.27405548095703
2022-08-16,71.73716735839844
2022-08-17,71.93167114257812
2022-08-18,71.93167114257812
2022-08-19,71.54267120361328
2022-08-22,71.53340911865234
2022-08-23,70.91281127929688
2022-08-24,71.62600708007812
2022-08-25,71.83905792236328
2022-08-26,70.16258239746094
2022-08-29,69.78279876708984
2022-08-30,68.09703826904297
2022-08-31,67.33751678466797
2022-09-01,67.16155242919922
2022-09-02,66.52913665771484
2022-09-06,65.962646484375
2022-09-07,67.55994415283203
2022-09-08,67.5785140991211
2022-09-09,68.23786926269531
2022-09-12,68.24715423583984
2022-09-13,66.15766143798828
2022-09-14,66.90059661865234
2022-09-15,65.31259155273438
2022-09-16,65.52617645263672
2022-09-19,66.14838409423828
2022-09-20,65.944091796875
2022-09-21,65.74905395507812
2022-09-22,64.84827423095703
2022-09-23,63.66885757446289
2022-09-26,63.93818283081055
2022-09-27,62.68449020385742
2022-09-28,63.24169158935547
2022-09-29,62.591636657714844
2022-09-30,61.82082748413086
2022-10-03,63.40884017944336
2022-10-04,63.62242126464844
2022-10-05,62.58232498168945
2022-10-06,61.47722244262695
2022-10-07,60.48356628417969
2022-10-10,60.36283874511719
2022-10-11,60.037811279296875
2022-10-12,59.86135482788086
2022-10-13,60.76216506958008
2022-10-14,59.332027435302734
2022-10-17,60.743587493896484
2022-10-18,61.0500373840332
2022-10-19,59.67563247680664
2022-10-20,58.84911346435547
2022-10-21,59.34132385253906
2022-10-24,59.87064743041992
2022-10-25,62.05299377441406
2022-10-26,61.87656021118164
2022-10-27,61.83940887451172
2022-10-28,63.30668258666992
2022-10-31,63.148807525634766
2022-11-01,62.62876510620117
2022-11-02,61.700111389160156
2022-11-03,61.44008255004883
2022-11-04,62.35946273803711
2022-11-07,62.30372619628906
2022-11-08,62.21086883544922
2022-11-09,61.700111389160156
2022-11-10,64.85755157470703
2022-11-11,64.67181396484375
2022-11-14,63.966026306152344
2022-11-15,64.30963897705078
2022-11-16,64.5975341796875
2022-11-17,63.975318908691406
2022-11-18,64.81111907958984
2022-11-21,65.44261169433594
2022-11-22,67.08631896972656
2022-11-23,67.39278411865234
2022-11-25,67.5413818359375
2022-11-28,66.79844665527344
2022-11-29,66.04623413085938
2022-11-30,67.8106918334961
2022-12-01,68.96176147460938
2022-12-02,69.39015197753906
2022-12-05,68.9338150024414
2022-12-06,68.5892333984375
2022-12-07,63.578922271728516
2022-12-08,63.44853973388672
2022-12-09,63.25297546386719
2022-12-12,64.10975646972656
2022-12-13,64.43569946289062
2022-12-14,64.20288848876953
2022-12-15,62.265804290771484
2022-12-16,61.334529876708984
2022-12-19,60.96200180053711
2022-12-20,60.626739501953125
2022-12-21,62.22855758666992
2022-12-22,61.949153900146484
2022-12-23,61.79084777832031
2022-12-27,62.00503921508789
2022-12-28,61.064449310302734
2022-12-29,61.604591369628906
2022-12-30,61.16688919067383
2023-01-03,60.524295806884766
2023-01-04,61.02719497680664
2023-01-05,59.36018753051758
2023-01-06,59.984161376953125
2023-01-09,60.24491500854492
2023-01-10,60.77574157714844
2023-01-11,61.58596420288086
2023-01-12,61.157569885253906
2023-01-13,62.46138000488281
2023-01-17,63.32746505737305
2023-01-18,62.10749053955078
2023-01-19,61.37177658081055
2023-01-20,61.697723388671875
2023-01-23,61.939849853515625
2023-01-24,62.545196533203125
2023-01-25,63.65342330932617
2023-01-26,62.545196533203125
2023-01-27,62.24716567993164
2023-01-30,61.464908599853516
2023-01-31,62.00503921508789
2023-02-01,62.56382369995117
2023-02-02,62.24716567993164
2023-02-03,62.24716567993164
2023-02-06,62.07023620605469
2023-02-07,61.269325256347656
2023-02-08,60.56154251098633
2023-02-09,60.11453628540039
2023-02-10,60.54292678833008
2023-02-13,61.36245346069336
2023-02-14,60.82231140136719
2023-02-15,61.07375717163086
2023-02-16,60.92475509643555
2023-02-17,61.138954162597656
2023-02-21,60.44048309326172
2023-02-22,60.58948516845703
2023-02-23,60.67331314086914
2023-02-24,60.524295806884766
2023-02-27,60.75712203979492
2023-02-28,60.41254425048828
2023-03-01,59.835147857666016
2023-03-02,61.306575775146484
2023-03-03,62.42411804199219
2023-03-06,62.656944274902344
2023-03-07,61.89654541015625
2023-03-08,59.299625396728516
2023-03-09,58.18798828125
2023-03-10,57.46869659423828
2023-03-13,58.178646087646484
2023-03-14,58.18798828125
2023-03-15,57.73960494995117
2023-03-16,58.281402587890625
2023-03-17,57.59947204589844
2023-03-20,58.272064208984375
2023-03-21,58.272064208984375
2023-03-22,58.31877136230469
2023-03-23,57.72091293334961
2023-03-24,58.804527282714844
2023-03-27,58.90727996826172
2023-03-28,58.83254623413086
2023-03-29,59.49578857421875
2023-03-30,59.35567855834961
2023-03-31,60.03759765625
2023-04-03,59.860111236572266
2023-04-04,58.75782012939453
2023-04-05,58.78583908081055
2023-04-06,58.53362274169922
2023-04-10,58.570987701416016
2023-04-11,59.06608200073242
2023-04-12,58.44020462036133
2023-04-13,58.8979377746582
2023-04-14,58.64571762084961
2023-04-17,59.52381134033203
2023-04-18,59.4864501953125
2023-04-19,59.92550277709961
2023-04-20,59.85076904296875
2023-04-21,59.75735092163086
2023-04-24,59.39303970336914
2023-04-25,59.73867416381836
2023-04-26,59.785377502441406
2023-04-27,60.98108673095703
2023-04-28,60.803592681884766
2023-05-01,60.99042892456055
2023-05-02,60.35520553588867
2023-05-03,60.08430480957031
2023-05-04,60.08430480957031
2023-05-05,60.411258697509766
2023-05-08,60.3738899230957
2023-05-09,59.598548889160156
2023-05-10,60.0002326965332
2023-05-11,59.99088668823242
2023-05-12,60.03759765625
2023-05-15,60.028255462646484
2023-05-16,58.860565185546875
2023-05-17,59.131473541259766
2023-05-18,59.019378662109375
2023-05-19,59.50514221191406
2023-05-22,60.102989196777344
2023-05-23,58.83254623413086
2023-05-24,57.73960494995117
2023-05-25,57.16976547241211
2023-05-26,57.52474594116211
2023-05-30,57.47802734375
2023-05-31,57.702239990234375
2023-06-01,57.73960494995117
2023-06-02,59.832088470458984
