Date,MS
2017-12-21,41.15848159790039
2017-12-22,41.03394317626953
2017-12-26,40.839359283447266
2017-12-27,40.91720199584961
2017-12-28,40.97946548461914
2017-12-29,40.839359283447266
2018-01-02,40.62142562866211
2018-01-03,40.73040008544922
2018-01-04,41.353065490722656
2018-01-05,41.33749771118164
2018-01-08,41.1662712097168
2018-01-09,41.485382080078125
2018-01-10,41.975730895996094
2018-01-11,42.185882568359375
2018-01-12,42.90195846557617
2018-01-16,42.497215270996094
2018-01-17,43.080970764160156
2018-01-18,43.46236038208008
2018-01-19,44.7232666015625
2018-01-22,44.64542770385742
2018-01-23,44.29518508911133
2018-01-24,44.55203628540039
2018-01-25,44.21734619140625
2018-01-26,44.83224105834961
2018-01-29,44.715484619140625
2018-01-30,44.24645233154297
2018-01-31,44.20735549926758
2018-02-01,44.910911560058594
2018-02-02,43.37089157104492
2018-02-05,41.08039474487305
2018-02-06,42.471893310546875
2018-02-07,42.643882751464844
2018-02-08,40.48627853393555
2018-02-09,40.759883880615234
2018-02-12,41.7683219909668
2018-02-13,41.73705291748047
2018-02-14,43.034751892089844
2018-02-15,43.30835723876953
2018-02-16,43.1051025390625
2018-02-20,43.042564392089844
2018-02-21,43.07383346557617
2018-02-22,42.88621139526367
2018-02-23,43.83211135864258
2018-02-26,44.566951751708984
2018-02-27,44.34025192260742
2018-02-28,43.79302978515625
2018-03-01,42.59697723388672
2018-03-02,42.79240036010742
2018-03-05,43.37870788574219
2018-03-06,44.21516799926758
2018-03-07,44.465328216552734
2018-03-08,44.527870178222656
2018-03-09,45.86463928222656
2018-03-12,46.0522575378418
2018-03-13,45.36431884765625
2018-03-14,44.55131912231445
2018-03-15,44.73112487792969
2018-03-16,44.957828521728516
2018-03-19,44.520050048828125
2018-03-20,44.92656326293945
2018-03-21,44.64511489868164
2018-03-22,42.7142333984375
2018-03-23,40.70516586303711
2018-03-26,42.44843673706055
2018-03-27,41.5494270324707
2018-03-28,41.361812591552734
2018-03-29,42.18265914916992
2018-04-02,41.213287353515625
2018-04-03,41.56507873535156
2018-04-04,41.955936431884766
2018-04-05,42.88621139526367
2018-04-06,41.46344757080078
2018-04-09,41.705787658691406
2018-04-10,42.323360443115234
2018-04-11,41.22892379760742
2018-04-12,42.09665298461914
2018-04-13,41.416534423828125
2018-04-16,41.744876861572266
2018-04-17,41.61979293823242
2018-04-18,41.635433197021484
2018-04-19,42.76112747192383
2018-04-20,42.57351303100586
2018-04-23,41.9324836730957
2018-04-24,41.486900329589844
2018-04-25,40.68170928955078
2018-04-26,40.80678176879883
2018-04-27,40.736087799072266
2018-04-30,40.54756546020508
2018-05-01,40.69682312011719
2018-05-02,40.61041259765625
2018-05-03,40.123416900634766
2018-05-04,40.374759674072266
2018-05-07,41.15241622924805
2018-05-08,41.9300537109375
2018-05-09,42.52703094482422
2018-05-10,43.23399353027344
2018-05-11,43.35966491699219
2018-05-14,43.37538146972656
2018-05-15,43.08474349975586
2018-05-16,43.17900466918945
2018-05-17,43.100460052490234
2018-05-18,42.354225158691406
2018-05-21,42.69984436035156
2018-05-22,43.10829544067383
2018-05-23,42.69199752807617
2018-05-24,42.41706466674805
2018-05-25,41.6394157409668
2018-05-29,39.24364471435547
2018-05-30,40.0369987487793
2018-05-31,39.385032653808594
2018-06-01,40.22551345825195
2018-06-04,40.492576599121094
2018-06-05,39.887752532958984
2018-06-06,40.77536392211914
2018-06-07,40.95603561401367
2018-06-08,40.77536392211914
2018-06-11,40.67323303222656
2018-06-12,40.311920166015625
2018-06-13,40.5318603515625
2018-06-14,40.30406188964844
2018-06-15,40.186248779296875
2018-06-18,39.879905700683594
2018-06-19,39.212215423583984
2018-06-20,39.18864822387695
2018-06-21,39.1100959777832
2018-06-22,38.40315628051758
2018-06-25,37.649085998535156
2018-06-26,37.53909683227539
2018-06-27,37.067806243896484
2018-06-28,37.931861877441406
2018-06-29,37.232757568359375
2018-07-02,37.48411560058594
2018-07-03,36.93427276611328
2018-07-05,36.68291091918945
2018-07-06,36.98925018310547
2018-07-09,38.026123046875
2018-07-10,37.782615661621094
2018-07-11,37.507686614990234
2018-07-12,37.71976852416992
2018-07-13,37.76689529418945
2018-07-16,38.411006927490234
2018-07-17,38.63096237182617
2018-07-18,39.71494674682617
2018-07-19,39.1572380065918
2018-07-20,39.48714065551758
2018-07-23,39.8563346862793
2018-07-24,40.04486083984375
2018-07-25,40.09199523925781
2018-07-26,40.05271911621094
2018-07-27,40.09983825683594
2018-07-30,40.21835708618164
2018-07-31,39.949710845947266
2018-08-01,39.64945983886719
2018-08-02,39.35710525512695
2018-08-03,39.43611145019531
2018-08-06,39.499324798583984
2018-08-07,39.60994338989258
2018-08-08,39.602054595947266
