Date,HIG
2021-02-09,45.10595703125
2021-02-10,45.384273529052734
2021-02-11,45.21369171142578
2021-02-12,44.54032897949219
2021-02-16,43.81310272216797
2021-02-17,44.98025894165039
2021-02-18,44.369747161865234
2021-02-19,44.76477813720703
2021-02-22,45.815223693847656
2021-02-23,46.56937789916992
2021-02-24,47.71857833862305
2021-02-25,46.587337493896484
2021-02-26,45.81901931762695
2021-03-01,46.966983795166016
2021-03-02,46.64156723022461
2021-03-03,47.382781982421875
2021-03-04,47.0483283996582
2021-03-05,48.467464447021484
2021-03-08,49.52503204345703
2021-03-09,49.18155288696289
2021-03-10,49.45272445678711
2021-03-11,49.18155288696289
2021-03-12,50.121604919433594
2021-03-15,51.9746208190918
2021-03-16,51.251495361328125
2021-03-17,51.89326858520508
2021-03-18,61.60123062133789
2021-03-19,61.176387786865234
2021-03-22,60.823883056640625
2021-03-23,60.83290481567383
2021-03-24,60.606937408447266
2021-03-25,62.52320098876953
2021-03-26,61.19447326660156
2021-03-29,59.62167739868164
2021-03-30,61.20351791381836
2021-03-31,60.37190628051758
2021-04-01,61.71873092651367
2021-04-05,61.736820220947266
2021-04-06,61.28487014770508
2021-04-07,61.60123062133789
2021-04-08,60.16401290893555
2021-04-09,60.37190628051758
2021-04-12,60.12784957885742
2021-04-13,60.209197998046875
2021-04-14,59.75725173950195
2021-04-15,60.46230697631836
2021-04-16,59.88379669189453
2021-04-19,60.317684173583984
2021-04-20,59.41378402709961
2021-04-21,60.96847915649414
2021-04-22,60.2544059753418
2021-04-23,61.76394271850586
2021-04-26,62.0893440246582
2021-04-27,62.82148361206055
2021-04-28,61.10407638549805
2021-04-29,60.245361328125
2021-04-30,59.62167739868164
2021-05-03,59.703033447265625
2021-05-04,60.38998794555664
2021-05-05,60.290557861328125
2021-05-06,60.46230697631836
2021-05-07,60.245361328125
2021-05-10,59.55839157104492
2021-05-11,57.84097671508789
2021-05-12,57.289588928222656
2021-05-13,58.591217041015625
2021-05-14,59.72109603881836
2021-05-17,59.79341506958008
2021-05-18,59.142601013183594
2021-05-19,59.59455490112305
2021-05-20,59.368568420410156
2021-05-21,59.12452697753906
2021-05-24,58.97087097167969
2021-05-25,58.37428665161133
2021-05-26,58.6996955871582
2021-05-27,59.440879821777344
2021-05-28,59.3863639831543
2021-06-01,59.513580322265625
2021-06-02,59.53176498413086
2021-06-03,59.63173294067383
2021-06-04,59.786216735839844
2021-06-07,59.2227897644043
2021-06-08,59.877079010009766
2021-06-09,59.97705841064453
2021-06-10,58.959251403808594
2021-06-11,59.17736053466797
2021-06-14,58.80476760864258
2021-06-15,58.859291076660156
2021-06-16,58.704803466796875
2021-06-17,57.12359619140625
2021-06-18,55.297019958496094
2021-06-21,56.4783935546875
2021-06-22,56.22393798828125
2021-06-23,56.17848587036133
2021-06-24,56.53291320800781
2021-06-25,57.63248825073242
2021-06-28,56.56017303466797
2021-06-29,56.41478729248047
2021-06-30,56.314815521240234
2021-07-01,56.96909713745117
2021-07-02,56.48748016357422
2021-07-06,55.64234924316406
2021-07-07,56.21485137939453
2021-07-08,54.606380462646484
2021-07-09,55.96039581298828
2021-07-12,57.53252410888672
2021-07-13,56.8873176574707
2021-07-14,57.04180908203125
2021-07-15,57.49617385864258
2021-07-16,57.54161834716797
2021-07-19,55.77865219116211
2021-07-20,56.64196014404297
2021-07-21,56.89640808105469
2021-07-22,55.96039581298828
2021-07-23,55.79683303833008
2021-07-26,56.27845764160156
2021-07-27,56.25120544433594
2021-07-28,55.30611038208008
2021-07-29,57.441646575927734
2021-07-30,57.814239501953125
