Date,DHI
2016-11-04,25.855058670043945
2016-11-07,26.412635803222656
2016-11-08,24.973743438720703
2016-11-09,24.76690673828125
2016-11-10,24.74891471862793
2016-11-11,24.578046798706055
2016-11-14,25.153602600097656
2016-11-15,25.459362030029297
2016-11-16,24.991735458374023
2016-11-17,25.693187713623047
2016-11-18,25.666210174560547
2016-11-21,25.998952865600586
2016-11-22,25.828086853027344
2016-11-23,25.999549865722656
2016-11-25,26.062719345092773
2016-11-28,25.710763931274414
2016-11-29,26.02661895751953
2016-11-30,25.01587677001953
2016-12-01,24.6458740234375
2016-12-02,24.618803024291992
2016-12-05,24.82636833190918
2016-12-06,25.313688278198242
2016-12-07,25.97247314453125
2016-12-08,26.613216400146484
2016-12-09,26.044675827026367
2016-12-12,26.306385040283203
2016-12-13,26.396623611450195
2016-12-14,25.701738357543945
2016-12-15,25.169292449951172
2016-12-16,25.304658889770508
2016-12-19,25.28661346435547
2016-12-20,25.33173942565918
2016-12-21,25.403932571411133
2016-12-22,25.051979064941406
2016-12-23,24.87148666381836
2016-12-27,25.205398559570312
2016-12-28,24.916608810424805
2016-12-29,24.84441566467285
2016-12-30,24.663923263549805
2017-01-03,24.87148666381836
2017-01-04,25.47612762451172
2017-01-05,25.584423065185547
2017-01-06,25.13319969177246
2017-01-09,25.232473373413086
2017-01-10,25.403932571411133
2017-01-11,25.819059371948242
2017-01-12,25.891258239746094
2017-01-13,25.719789505004883
2017-01-17,25.782960891723633
2017-01-18,25.719789505004883
2017-01-19,25.277591705322266
2017-01-20,25.54831886291504
2017-01-23,25.93638038635254
2017-01-24,27.65102195739746
2017-01-25,28.309814453125
2017-01-26,28.29176902770996
2017-01-27,27.9217586517334
2017-01-30,27.71419906616211
2017-01-31,26.99224281311035
2017-02-01,26.874530792236328
2017-02-02,27.05562400817871
2017-02-03,27.064672470092773
2017-02-06,26.702482223510742
2017-02-07,26.639101028442383
2017-02-08,27.064672470092773
2017-02-09,27.27294158935547
2017-02-10,27.90677261352539
2017-02-13,27.544586181640625
2017-02-14,27.263885498046875
2017-02-15,27.852439880371094
2017-02-16,27.55364227294922
2017-02-17,27.607959747314453
2017-02-21,27.979215621948242
2017-02-22,28.06975555419922
2017-02-23,28.051647186279297
2017-02-24,28.42289161682129
2017-02-27,29.002399444580078
2017-02-28,28.975236892700195
2017-03-01,29.518518447875977
2017-03-02,29.437030792236328
2017-03-03,29.473243713378906
2017-03-06,29.346481323242188
2017-03-07,29.74489402770996
2017-03-08,30.15234375
2017-03-09,29.925973892211914
2017-03-10,30.396827697753906
2017-03-13,30.0437068939209
2017-03-14,29.7901611328125
2017-03-15,30.12519073486328
2017-03-16,30.650362014770508
2017-03-17,30.478321075439453
2017-03-20,30.369659423828125
2017-03-21,30.025588989257812
2017-03-22,29.86260414123535
2017-03-23,30.107080459594727
2017-03-24,30.079912185668945
2017-03-27,29.925973892211914
2017-03-28,30.12519073486328
2017-03-29,30.21573257446289
2017-03-30,30.270069122314453
2017-03-31,30.161413192749023
2017-04-03,30.21573257446289
2017-04-04,30.143295288085938
2017-04-05,30.088972091674805
2017-04-06,30.143295288085938
2017-04-07,29.98937225341797
2017-04-10,30.05274200439453
2017-04-11,30.550762176513672
2017-04-12,30.279111862182617
2017-04-13,30.5054874420166
2017-04-17,30.93105697631836
2017-04-18,31.039724349975586
2017-04-19,30.74091148376465
2017-04-20,29.97125816345215
2017-04-21,29.76299285888672
2017-04-24,29.925973892211914
2017-04-25,29.563798904418945
2017-04-26,29.871652603149414
2017-04-27,30.107080459594727
2017-04-28,29.781095504760742
2017-05-01,29.654340744018555
2017-05-02,29.228759765625
2017-05-03,29.41042709350586
2017-05-04,29.52850341796875
2017-05-05,29.610246658325195
2017-05-08,29.664749145507812
2017-05-09,30.164308547973633
2017-05-10,30.118894577026367
2017-05-11,30.20063591003418
2017-05-12,30.037151336669922
2017-05-15,30.382293701171875
2017-05-16,30.482219696044922
2017-05-17,29.84640884399414
2017-05-18,30.20063591003418
2017-05-19,30.691112518310547
2017-05-22,30.800100326538086
2017-05-23,30.30962562561035
2017-05-24,30.518535614013672
2017-05-25,30.173383712768555
2017-05-26,30.073476791381836
2017-05-30,29.90998649597168
2017-05-31,29.691997528076172
2017-06-01,30.06439971923828
2017-06-02,30.691112518310547
2017-06-05,30.23696517944336
2017-06-06,30.164308547973633
2017-06-07,30.609359741210938
2017-06-08,30.464031219482422
2017-06-09,30.536697387695312
2017-06-12,30.327796936035156
2017-06-13,30.863683700561523
2017-06-14,31.217933654785156
2017-06-15,30.71835708618164
2017-06-16,30.563953399658203
2017-06-19,30.745609283447266
2017-06-20,31.036258697509766
2017-06-21,30.854610443115234
2017-06-22,30.400461196899414
2017-06-23,30.77286148071289
2017-06-26,30.836437225341797
2017-06-27,30.672945022583008
2017-06-28,31.12708854675293
2017-06-29,30.691112518310547
2017-06-30,31.39957046508789
2017-07-03,31.20884132385254
2017-07-05,31.454086303710938
2017-07-06,31.326915740966797
2017-07-07,32.507694244384766
2017-07-10,33.76112747192383
2017-07-11,33.58855438232422
2017-07-12,33.225242614746094
2017-07-13,33.15256881713867
2017-07-14,33.334232330322266
2017-07-17,33.316078186035156
2017-07-18,33.070838928222656
2017-07-19,33.27973937988281
2017-07-20,32.99817657470703
2017-07-21,33.25248718261719
2017-07-24,33.20707702636719
2017-07-25,33.606719970703125
2017-07-26,32.961830139160156
2017-07-27,32.76200866699219
2017-07-28,32.56220245361328
2017-07-31,32.41685104370117
2017-08-01,32.77111053466797
2017-08-02,33.10716247558594
2017-08-03,32.99817657470703
2017-08-04,33.23432540893555
2017-08-07,33.16146469116211
2017-08-08,33.01573181152344
2017-08-09,33.12504196166992
2017-08-10,32.68785858154297
2017-08-11,32.87001037597656
2017-08-14,33.35272979736328
2017-08-15,33.498451232910156
2017-08-16,33.54399108886719
2017-08-17,32.833580017089844
2017-08-18,32.50569534301758
2017-08-21,32.58766555786133
2017-08-22,32.39640808105469
2017-08-23,32.27799987792969
2017-08-24,32.223350524902344
2017-08-25,32.58766555786133
2017-08-28,32.159610748291016
2017-08-29,32.132286071777344
2017-08-30,32.27799987792969
2017-08-31,32.92466735839844
2017-09-01,33.00663375854492
2017-09-05,32.52392578125
2017-09-06,32.87911605834961
2017-09-07,32.760719299316406
2017-09-08,33.01573181152344
2017-09-11,33.63507080078125
2017-09-12,34.372802734375
2017-09-13,33.84455108642578
2017-09-14,33.99938201904297
2017-09-15,33.85365295410156
2017-09-18,34.145103454589844
2017-09-19,34.21795654296875
2017-09-20,33.7443733215332
2017-09-21,33.5713005065918
2017-09-22,33.607749938964844
2017-09-25,33.77168273925781
2017-09-26,34.09955978393555
2017-09-27,34.746219635009766
2017-09-28,35.502166748046875
2017-09-29,36.36741256713867
2017-10-02,36.412940979003906
2017-10-03,36.677059173583984
2017-10-04,37.196205139160156
2017-10-05,36.99583053588867
2017-10-06,37.41480255126953
2017-10-09,37.551422119140625
2017-10-10,37.59696578979492
2017-10-11,37.779117584228516
2017-10-12,37.59696578979492
2017-10-13,37.65159225463867
2017-10-16,37.67892074584961
2017-10-17,37.78822326660156
2017-10-18,37.806427001953125
2017-10-19,38.73543167114258
2017-10-20,38.86293029785156
2017-10-23,39.04509353637695
2017-10-24,39.45494079589844
2017-10-25,39.40029525756836
2017-10-26,40.07427215576172
2017-10-27,40.347511291503906
2017-10-30,40.35661697387695
2017-10-31,40.26552963256836
2017-11-01,40.739139556884766
2017-11-02,40.6480712890625
2017-11-03,40.36572265625
2017-11-06,40.83932876586914
2017-11-07,40.939517974853516
2017-11-08,41.35848617553711
2017-11-09,41.88672637939453
2017-11-10,41.895835876464844
2017-11-13,42.88859176635742
2017-11-14,43.3895149230957
2017-11-15,43.28932189941406
2017-11-16,43.280216217041016
2017-11-17,43.83579635620117
2017-11-20,43.89955139160156
2017-11-21,44.94694137573242
2017-11-22,45.156410217285156
2017-11-24,45.53894805908203
2017-11-27,45.05624008178711
2017-11-28,45.63913345336914
2017-11-29,46.14006805419922
2017-11-30,46.56462860107422
2017-12-01,46.04419708251953
2017-12-04,46.18115997314453
2017-12-05,45.8707160949707
2017-12-06,45.386810302734375
2017-12-07,45.79766845703125
2017-12-08,46.363746643066406
2017-12-11,46.08070373535156
2017-12-12,45.65159606933594
2017-12-13,45.478111267089844
2017-12-14,45.96202087402344
2017-12-15,46.18115997314453
2017-12-18,46.975494384765625
2017-12-19,46.38201904296875
2017-12-20,46.363746643066406
2017-12-21,46.500709533691406
2017-12-22,46.40940856933594
2017-12-26,46.53724670410156
2017-12-27,46.5828857421875
2017-12-28,46.87504959106445
2017-12-29,46.6285285949707
2018-01-02,46.61940383911133
2018-01-03,48.26285934448242
2018-01-04,47.541561126708984
2018-01-05,47.925052642822266
2018-01-08,48.27199172973633
2018-01-09,48.23548126220703
2018-01-10,46.53724670410156
2018-01-11,47.51417922973633
2018-01-12,47.395484924316406
2018-01-16,46.40940856933594
2018-01-17,47.5689697265625
2018-01-18,46.50983810424805
2018-01-19,47.00288772583008
2018-01-22,47.815460205078125
2018-01-23,47.82460021972656
2018-01-24,47.340694427490234
2018-01-25,45.97114944458008
2018-01-26,45.97114944458008
2018-01-29,44.117698669433594
2018-01-30,44.30942916870117
2018-01-31,44.784217834472656
2018-02-01,43.89857482910156
2018-02-02,42.337284088134766
2018-02-05,40.84904479980469
2018-02-06,42.09989929199219
2018-02-07,42.26424026489258
2018-02-08,40.67556381225586
2018-02-09,40.24644470214844
2018-02-12,40.94034957885742
2018-02-13,40.94949722290039
2018-02-14,41.469905853271484
2018-02-15,41.18687057495117
2018-02-16,41.60686111450195
2018-02-20,41.23252487182617
2018-02-21,41.022518157958984
2018-02-22,40.523536682128906
2018-02-23,40.71580123901367
2018-02-26,40.56014633178711
2018-02-27,39.69035339355469
2018-02-28,38.362762451171875
2018-03-01,38.71067810058594
2018-03-02,38.50010299682617
2018-03-05,38.65574645996094
2018-03-06,39.772762298583984
2018-03-07,39.78190994262695
2018-03-08,39.91010284423828
2018-03-09,40.10236358642578
2018-03-12,40.596771240234375
2018-03-13,40.981327056884766
2018-03-14,40.642555236816406
2018-03-15,39.78190994262695
2018-03-16,40.065738677978516
2018-03-19,39.86430740356445
2018-03-20,39.534706115722656
2018-03-21,40.68833541870117
2018-03-22,39.88262176513672
2018-03-23,39.64457702636719
2018-03-26,40.9080810546875
2018-03-27,40.074893951416016
2018-03-28,39.626258850097656
2018-03-29,40.13898468017578
2018-04-02,38.73815155029297
2018-04-03,39.260032653808594
2018-04-04,41.777889251708984
2018-04-05,42.629371643066406
2018-04-06,41.521514892578125
2018-04-09,41.27431106567383
2018-04-10,41.503196716308594
2018-04-11,40.76157760620117
2018-04-12,40.486915588378906
2018-04-13,40.724952697753906
2018-04-16,41.008792877197266
2018-04-17,41.594764709472656
2018-04-18,41.72294235229492
2018-04-19,40.065738677978516
2018-04-20,39.37904739379883
2018-04-23,39.80023193359375
2018-04-24,40.047428131103516
2018-04-25,41.136962890625
2018-04-26,41.631385803222656
2018-04-27,41.32008361816406
2018-04-30,40.413665771484375
2018-05-01,40.50521469116211
2018-05-02,39.928409576416016
2018-05-03,40.642555236816406
2018-05-04,40.935546875
2018-05-07,41.1919059753418
2018-05-08,41.127811431884766
2018-05-09,39.946712493896484
2018-05-10,40.281856536865234
2018-05-11,40.281856536865234
2018-05-14,39.9513053894043
2018-05-15,37.260948181152344
2018-05-16,37.619049072265625
2018-05-17,38.00470733642578
2018-05-18,38.417903900146484
2018-05-21,38.215885162353516
2018-05-22,37.5272331237793
2018-05-23,38.15160369873047
2018-05-24,38.38116455078125
2018-05-25,39.17082595825195
2018-05-29,39.51055908203125
2018-05-30,38.922916412353516
2018-05-31,38.75762939453125
2018-06-01,38.75762939453125
2018-06-04,38.6474494934082
2018-06-05,38.555633544921875
2018-06-06,38.877010345458984
2018-06-07,38.96881866455078
2018-06-08,40.57568359375
2018-06-11,40.44713592529297
2018-06-12,41.24597930908203
2018-06-13,39.519744873046875
2018-06-14,39.55647659301758
2018-06-15,39.33610916137695
2018-06-18,38.50053405761719
2018-06-19,38.29853057861328
2018-06-20,38.3628044128418
2018-06-21,37.93124771118164
2018-06-22,37.417049407958984
2018-06-25,36.78348922729492
2018-06-26,37.14158248901367
2018-06-27,36.811038970947266
2018-06-28,37.150760650634766
2018-06-29,37.64659881591797
2018-07-02,37.71087646484375
2018-07-03,37.756778717041016
2018-07-05,37.94961166381836
2018-07-06,38.03224563598633
2018-07-09,38.39952850341797
2018-07-10,38.13325500488281
2018-07-11,37.79351043701172
2018-07-12,38.252620697021484
2018-07-13,38.078163146972656
2018-07-16,38.54643630981445
2018-07-17,39.68502426147461
2018-07-18,39.71257019042969
2018-07-19,39.740108489990234
2018-07-20,39.06983184814453
2018-07-23,38.45463180541992
2018-07-24,37.07731246948242
2018-07-25,36.305999755859375
2018-07-26,40.25430679321289
2018-07-27,40.30940628051758
2018-07-30,40.125770568847656
2018-07-31,40.125770568847656
2018-08-01,40.25430679321289
2018-08-02,40.19921875
2018-08-03,40.19921875
2018-08-06,40.19921875
2018-08-07,40.783958435058594
2018-08-08,40.60898971557617
2018-08-09,41.43775177001953
2018-08-10,41.36408615112305
2018-08-13,40.074913024902344
2018-08-14,40.5077018737793
2018-08-15,40.360382080078125
2018-08-16,40.81158447265625
2018-08-17,40.866825103759766
2018-08-20,41.244384765625
2018-08-21,42.79138946533203
2018-08-22,42.082332611083984
2018-08-23,41.41012191772461
2018-08-24,41.400917053222656
2018-08-27,41.78767395019531
2018-08-28,41.732418060302734
2018-08-29,41.566673278808594
2018-08-30,40.99574279785156
2018-08-31,40.98653793334961
2018-09-04,41.14308166503906
2018-09-05,41.5390510559082
2018-09-06,41.2259635925293
2018-09-07,39.586875915527344
2018-09-10,39.47636032104492
2018-09-11,39.586875915527344
2018-09-12,40.056495666503906
2018-09-13,39.282989501953125
2018-09-14,39.59607696533203
2018-09-17,39.1724853515625
2018-09-18,39.761817932128906
2018-09-19,39.246158599853516
2018-09-20,39.1724853515625
2018-09-21,39.05277633666992
2018-09-24,38.62919998168945
2018-09-25,39.586875915527344
2018-09-26,39.18169403076172
2018-09-27,38.5186882019043
2018-09-28,38.84098815917969
2018-10-01,38.8778190612793
2018-10-02,39.21852111816406
2018-10-03,38.1964111328125
2018-10-04,37.29397201538086
2018-10-05,37.07297134399414
2018-10-08,37.43210220336914
2018-10-09,36.2718391418457
2018-10-10,35.24050521850586
2018-10-11,34.918212890625
2018-10-12,34.65116500854492
2018-10-15,34.69721221923828
2018-10-16,35.59043502807617
2018-10-17,34.789302825927734
2018-10-18,34.42097091674805
2018-10-19,33.07653045654297
2018-10-22,32.20174026489258
2018-10-23,32.85553741455078
2018-10-24,31.695276260375977
2018-10-25,32.8002815246582
2018-10-26,33.19625473022461
2018-10-29,32.26618957519531
2018-10-30,33.48170471191406
2018-10-31,33.11336898803711
2018-11-01,34.04341125488281
2018-11-02,33.233070373535156
2018-11-05,34.402549743652344
2018-11-06,34.522247314453125
2018-11-07,34.61433410644531
2018-11-08,31.51111602783203
2018-11-09,31.676870346069336
2018-11-12,31.20723533630371
2018-11-13,31.943906784057617
2018-11-14,31.750513076782227
2018-11-15,30.921770095825195
2018-11-16,32.02677536010742
2018-11-19,32.192535400390625
2018-11-20,32.100440979003906
2018-11-21,32.96603012084961
2018-11-23,33.113990783691406
2018-11-26,33.40064239501953
2018-11-27,33.567108154296875
2018-11-28,34.51030349731445
2018-11-29,34.53804397583008
2018-11-30,34.41781997680664
2018-12-03,35.12986755371094
2018-12-04,33.54860305786133
2018-12-06,34.17741394042969
2018-12-07,33.715057373046875
2018-12-10,33.215702056884766
2018-12-11,33.04925537109375
2018-12-12,33.26194381713867
2018-12-13,33.36366271972656
2018-12-14,32.827327728271484
2018-12-17,32.64238357543945
2018-12-18,33.32667922973633
2018-12-19,32.956783294677734
2018-12-20,32.42045211791992
2018-12-21,31.0888671875
2018-12-24,30.47855567932129
2018-12-26,31.606700897216797
2018-12-27,31.958097457885742
2018-12-28,31.9858455657959
2018-12-31,32.05057144165039
2019-01-02,32.61463928222656
2019-01-03,32.48517608642578
2019-01-04,33.98322677612305
2019-01-07,34.584285736083984
2019-01-08,34.44557571411133
2019-01-09,36.60016632080078
2019-01-10,36.16554260253906
2019-01-11,36.61865234375
2019-01-14,35.52748489379883
2019-01-15,35.58296585083008
2019-01-16,35.000404357910156
2019-01-17,34.77848434448242
2019-01-18,34.38084411621094
2019-01-22,33.67806625366211
2019-01-23,34.4918098449707
2019-01-24,35.4165153503418
2019-01-25,34.4918098449707
2019-01-28,33.65031814575195
2019-01-29,33.918479919433594
2019-01-30,34.75997543334961
2019-01-31,35.55523681640625
2019-02-01,35.12986755371094
2019-02-04,34.889442443847656
2019-02-05,35.46276092529297
2019-02-06,34.704490661621094
2019-02-07,35.55523681640625
2019-02-08,35.01680374145508
2019-02-11,35.05392837524414
2019-02-12,37.69968032836914
2019-02-13,37.291221618652344
2019-02-14,36.94773483276367
2019-02-15,37.10554885864258
2019-02-19,37.53257751464844
2019-02-20,37.012725830078125
2019-02-21,37.38405227661133
2019-02-22,37.9132080078125
2019-02-25,37.86678695678711
2019-02-26,37.69040298461914
2019-02-27,37.1705322265625
2019-02-28,36.10295104980469
2019-03-01,36.00083923339844
2019-03-04,37.124107360839844
2019-03-05,36.34431457519531
2019-03-06,36.34431457519531
2019-03-07,37.65326690673828
2019-03-08,37.50474166870117
2019-03-11,38.15456008911133
2019-03-12,38.433074951171875
2019-03-13,38.01531982421875
2019-03-14,37.87605667114258
2019-03-15,37.838924407958984
2019-03-18,37.56044387817383
