Date,CBS
2017-01-05,64.922385799665
2017-01-06,63.742519594693
2017-01-09,62.939417387947
2017-01-10,62.156144865318
2017-01-11,62.443675285017
2017-01-12,61.828955077384
2017-01-13,61.78929570915
2017-01-17,61.729806656798
2017-01-18,62.949332230005
2017-01-19,62.096655812966
2017-01-20,62.949332230005
2017-01-23,62.721290862658
2017-01-24,62.443675285017
2017-01-25,62.463504969134
2017-01-26,63.613626647931
2017-01-27,64.188687487329
2017-01-30,63.851582857337
2017-01-31,63.940816435864
2017-02-01,64.049879698509
2017-02-02,63.593796963814
2017-02-03,63.603711805872
2017-02-06,64.119283592919
2017-02-07,63.920986751747
2017-02-08,62.969161914122
2017-02-09,63.83175317322
2017-02-10,63.851582857337
2017-02-13,64.74391864261
2017-02-14,64.773663168786
2017-02-15,64.684429590259
2017-02-16,64.862896747314
2017-02-17,65.130597482896
2017-02-21,66.885524527266
2017-02-22,66.548419897274
2017-02-23,65.745317690528
2017-02-24,66.399697266395
2017-02-27,65.66599895406
2017-02-28,65.358638850243
2017-03-01,66.687227686095
2017-03-02,66.57816442345
2017-03-03,67.658882207837
2017-03-06,67.411011156372
2017-03-07,67.361436946079
2017-03-08,67.609307997544
2017-03-09,67.301134413082
2017-03-10,67.01284299536
2017-03-13,67.509897163846
2017-03-14,67.609307997544
2017-03-15,67.778306414829
2017-03-16,66.903491078293
2017-03-17,66.555553160352
2017-03-20,66.515788826873
2017-03-21,65.581326990119
2017-03-22,65.730443240664
2017-03-23,66.336849326218
2017-03-24,66.505847743504
2017-03-27,67.092371662318
2017-03-28,67.37072199667
2017-03-29,67.847893998417
2017-03-30,68.931472085718
2017-03-31,68.951354252457
2017-04-03,68.454300083971
2017-04-04,68.792296918542
2017-04-05,69.100470503003
2017-04-06,68.47418225071
2017-04-07,68.265419499946
2017-04-10,67.818070748308
2017-04-11,67.629190164283
2017-04-12,66.764315911117
2017-04-13,66.068440075235
2017-04-17,66.784198077856
2017-04-18,67.987069165594
2017-04-19,68.166008666249
2017-04-20,68.265419499946
2017-04-21,66.446201243285
2017-04-24,65.561444823379
2017-04-25,66.018734658387
2017-04-26,66.515788826873
2017-04-27,65.949147074799
2017-04-28,66.167850908933
2017-05-01,66.25732065926
2017-05-02,65.273153405657
2017-05-03,63.086115064316
2017-05-04,63.473817315735
2017-05-05,64.815863570649
2017-05-08,62.996645313988
2017-05-09,63.185525898013
2017-05-10,62.161594310931
2017-05-11,62.380298145065
2017-05-12,61.83353855973
2017-05-15,61.714245559293
2017-05-16,60.839430222757
2017-05-17,60.024261386439
2017-05-18,60.024261386439
2017-05-19,61.296720057764
2017-05-22,61.684422309184
2017-05-23,61.107839473739
2017-05-24,61.247014640916
2017-05-25,61.237073557546
2017-05-26,61.207250307437
2017-05-30,61.157544890588
2017-05-31,60.749960472429
2017-06-01,61.366307641352
2017-06-02,60.938841056454
2017-06-05,59.98449705296
2017-06-06,60.511374471555
2017-06-07,60.988546473303
2017-06-08,60.170978905735
2017-06-09,60.52991100857
2017-06-12,62.4641562294
2017-06-13,61.666529334212
2017-06-14,60.559822017139
2017-06-15,61.327537903757
2017-06-16,62.045402109426
2017-06-19,62.055372445616
2017-06-20,60.48005932762
2017-06-21,62.344512195122
2017-06-22,62.364452867502
2017-06-23,63.421308503626
2017-06-26,64.169083717864
2017-06-27,63.830092287409
2017-06-28,64.956740276862
2017-06-29,63.361486486486
2017-06-30,63.590804218853
2017-07-03,63.969676994067
2017-07-05,63.082317073171
2017-07-06,61.885876730389
2017-07-07,62.623681608438
2017-07-10,63.511041529334
2017-07-11,63.580833882663
2017-07-12,63.182020435069
2017-07-13,62.902851021753
2017-07-14,63.76029993408
2017-07-17,64.408371786421
2017-07-18,64.009558338827
2017-07-19,64.787244561635
2017-07-20,65.664634146341
2017-07-21,65.634723137772
2017-07-24,66.063447593935
2017-07-25,65.883981542518
2017-07-26,66.42237969677
2017-07-27,67.359591298616
2017-07-28,67.229976928148
2017-07-31,65.634723137772
2017-08-01,65.883981542518
2017-08-02,64.617748846407
2017-08-03,64.637689518787
2017-08-04,63.431278839815
2017-08-07,64.328609096902
2017-08-08,65.505108767304
2017-08-09,65.156147000659
2017-08-10,65.993655240606
2017-08-11,66.512112722479
2017-08-14,66.083388266315
2017-08-15,66.502142386289
2017-08-16,66.322676334871
2017-08-17,65.495138431114
2017-08-18,64.607778510218
2017-08-21,64.817155570204
2017-08-22,65.455257086355
2017-08-23,64.528015820699
2017-08-24,63.79021094265
2017-08-25,63.700477916941
2017-08-28,63.560893210283
2017-08-29,63.082317073171
2017-08-30,64.318638760712
2017-08-31,63.869973632169
2017-09-01,64.149143045485
2017-09-05,63.451219512195
2017-09-06,61.79614370468
2017-09-07,60.5
2017-09-08,59.42
2017-09-11,58.0
2017-09-12,58.82
2017-09-13,60.51
2017-09-14,58.15
2017-09-15,58.23
2017-09-18,57.72
2017-09-19,58.85
2017-09-20,59.05
2017-09-21,58.79
2017-09-22,59.23
2017-09-25,60.1
2017-09-26,58.0
2017-09-27,58.21
2017-09-28,56.92
2017-09-29,58.0
2017-10-02,58.55
2017-10-03,58.89
2017-10-04,59.97
2017-10-05,58.9
2017-10-06,58.3
2017-10-09,57.92
2017-10-10,57.39
2017-10-11,57.1
2017-10-12,56.51
2017-10-13,57.0
2017-10-16,56.9
2017-10-17,56.66
2017-10-18,56.96
2017-10-19,57.83
2017-10-20,58.92
2017-10-23,57.95
2017-10-24,56.94
2017-10-25,57.27
2017-10-26,57.04
2017-10-27,56.75
2017-10-30,56.12
2017-10-31,56.12
2017-11-01,56.19
2017-11-02,54.46
2017-11-03,55.4
2017-11-06,56.96
2017-11-07,57.61
2017-11-09,58.08
2017-11-10,56.74
2017-11-13,55.92
2017-11-14,56.41
2017-11-15,56.04
2017-11-16,56.4
2017-11-17,56.74
2017-11-20,55.93
2017-11-21,56.74
2017-11-22,56.24
2017-11-24,56.54
2017-11-27,55.96
2017-11-28,54.76
2017-11-29,56.54
2017-11-30,56.06
2017-12-01,57.11
2017-12-04,60.1
2017-12-05,58.1
2017-12-06,57.43
2017-12-07,57.2
2017-12-08,57.47
2017-12-11,57.68
2017-12-12,57.97
2017-12-13,57.17
2017-12-14,58.13
2017-12-15,58.9
2017-12-18,59.0
2017-12-19,59.46
2017-12-20,60.08
2017-12-21,60.53
2017-12-22,60.17
2017-12-26,60.19
2017-12-27,59.29
2017-12-28,59.26
2017-12-29,59.0
2018-01-02,59.17
2018-01-03,59.2
2018-01-04,58.0
2018-01-05,57.58
2018-01-08,56.76
2018-01-09,55.99
2018-01-10,56.66
2018-01-11,57.78
2018-01-12,58.83
2018-01-16,59.43
2018-01-17,58.9
2018-01-18,60.0
2018-01-19,57.75
2018-01-22,58.25
2018-01-23,57.52
2018-01-24,59.23
2018-01-25,59.27
2018-01-26,60.0
2018-01-29,58.73
2018-01-30,58.4
2018-01-31,57.61
2018-02-01,58.93
2018-02-02,55.4
2018-02-05,54.08
2018-02-06,53.81
2018-02-07,53.44
2018-02-08,51.8
2018-02-09,52.76
2018-02-12,53.16
2018-02-13,54.67
2018-02-14,55.85
2018-02-15,56.74
2018-02-16,55.39
2018-02-20,56.25
2018-02-21,55.38
2018-02-22,54.32
2018-02-23,55.12
2018-02-26,55.68
2018-02-27,54.15
2018-02-28,52.97
2018-03-01,51.9324867525
2018-03-02,53.1383648751
2018-03-05,53.2280582892
2018-03-06,53.048671461
2018-03-07,51.9324867525
2018-03-08,52.66
2018-03-09,52.18
2018-03-12,52.29
2018-03-13,51.9
2018-03-14,51.27
2018-03-15,51.04
2018-03-16,50.95
2018-03-19,50.81
2018-03-20,50.26
2018-03-21,50.87
2018-03-22,50.26
2018-03-23,49.27
2018-03-26,51.69
2018-03-27,52.35
2018-07-02,54.9667782438
2018-07-03,54.6329321451
2018-07-05,55.8701265107
2018-07-06,57.0975018734
2018-07-09,57.3135199373
2018-07-10,57.6768230446
2018-07-11,58.2266872071
2018-07-12,58.0499451549
2018-07-13,57.941936123
2018-07-16,57.7651940708
2018-07-17,56.9698548357
2018-07-18,57.1662348938
2018-07-19,56.4003526674
2018-07-20,56.1941536065
2018-07-23,55.840669502
2018-07-24,55.6344704411
2018-07-25,56.2727056297
2018-07-26,56.4887236935
2018-07-27,53.0324346721
2018-07-30,50.35184688
2018-07-31,51.7166882833
2018-08-01,51.5988602485
2018-08-02,51.7657832978
2018-08-03,52.1978194255
2018-08-06,51.8934303355
2018-08-07,52.2567334429
2018-08-08,52.1978194255
2018-08-09,52.6003985445
2018-08-10,51.5694032398
2018-08-13,51.2650141498
2018-08-14,51.6184982543
2018-08-15,51.844335321
2018-08-16,52.0210773733
2018-08-17,52.2567334429
2018-08-20,52.5905795416
2018-08-21,52.9931586605
2018-08-22,52.4138374893
2018-08-23,51.9228873442
2018-08-24,52.1389054081
2018-08-27,52.6887695706
2018-08-28,52.4236564922
2018-08-29,52.9146066373
2018-08-30,52.050534382
2018-08-31,52.0603533849
2018-09-04,51.6381362601
2018-09-05,51.9916203646
2018-09-06,53.6313938491
2018-09-07,55.2220723192
2018-09-10,54.3749267217
2018-09-11,54.5719373258
2018-09-12,54.3158235405
2018-09-13,55.3698302723
2018-09-14,55.0152111849
2018-09-17,55.4387839837
2018-09-18,54.8379016413
2018-09-19,55.1334175474
2018-09-20,55.8525062522
2018-09-21,55.891908373
2018-09-24,55.7342998898
2018-09-25,55.7047482992
2018-09-26,55.6554956482
2018-09-27,55.7047482992
2018-09-28,56.5912960175
2018-10-01,54.9265564131
2018-10-02,55.6653461784
2018-10-03,55.0743143662
2018-10-04,55.1826701984
2018-10-05,54.4931330842
2018-10-08,56.1972748093
2018-10-09,56.522342306
2018-10-10,54.6999942184
2018-10-11,53.0155535537
2018-10-12,53.5080800639
2018-10-15,53.5474821847
2018-10-16,54.2271687687
2018-10-17,55.0250617152
2018-10-18,55.3304281515
2018-10-19,56.3450327624
2018-10-22,55.9510115543
2018-10-23,55.4190829233
2018-10-24,52.4836249227
2018-10-25,53.8626991512
2018-10-26,53.0254040839
2018-10-29,53.32091999
2018-10-30,55.3993818629
2018-10-31,56.4927907154
2018-11-01,57.6157511586
2018-11-02,55.3304281515
2018-11-05,56.4435380644
2018-11-06,56.9262140444
2018-11-07,56.9459151048
2018-11-08,57.054270937
2018-11-09,56.6898013195
2018-11-12,56.276079051
2018-11-13,56.1184705677
2018-11-14,56.1086200375
2018-11-15,56.4435380644
2018-11-16,56.6306981383
2018-11-19,54.1483645271
2018-11-20,52.0896037146
2018-11-21,52.9268987819
2018-11-23,53.1140588557
2018-11-26,52.9170482517
2018-11-27,53.3110694598
2018-11-28,54.3158235405
2018-11-29,54.5226846748
2018-11-30,53.370172641
2018-12-03,52.7101871174
2018-12-04,50.5824725935
2018-12-06,50.5430704727
2018-12-07,50.3362093384
2018-12-10,49.1935478348
2018-12-11,47.690851036
2018-12-12,48.1060698883
2018-12-13,47.3646076521
2018-12-14,47.5030139362
2018-12-17,46.2870158687
2018-12-18,45.6740737534
2018-12-19,44.853522212
2018-12-20,43.6375241445
2018-12-21,42.8664034188
2018-12-24,41.5416575567
2018-12-26,42.8762895819
2018-12-27,42.8762895819
2018-12-28,42.9158342345
2018-12-31,43.2223052922
2019-01-02,45.1402209433
2019-01-03,45.6048706114
2019-01-04,46.633031579
2019-01-07,47.1273397365
2019-01-08,47.819371157
2019-01-09,47.2558598574
2019-01-10,47.3052906732
2019-01-11,47.423924631
2019-01-14,47.3843799784
2019-01-15,47.2558598574
2019-01-16,47.2657460206
2019-01-17,48.214817683
2019-01-18,48.679467351
2019-01-22,47.9083466253
2019-01-23,47.8984604622
2019-01-24,48.4224271091
2019-01-25,48.610264209
2019-01-28,49.4802465662
2019-01-29,49.7867176239
2019-01-30,48.9365075929
2019-01-31,48.8969629403
2019-02-01,49.1045723665
2019-02-04,48.9463937561
2019-02-05,49.2429786506
2019-02-06,49.2133201611
2019-02-07,48.5904918827
2019-02-08,48.9958245718
2019-02-11,47.5425585888
2019-02-12,47.8292573201
2019-02-13,47.8786881359
2019-02-14,48.5410610669
2019-02-15,50.0635301921
2019-02-19,49.99432705
2019-02-20,50.6171553285
2019-02-21,50.3403427603
2019-02-22,51.1015773228
2019-02-25,50.0042132132
2019-02-26,49.8954654185
2019-02-27,49.0551415507
2019-02-28,49.6384251766
2019-03-01,50.2118226393
2019-03-04,49.5395635451
2019-03-05,49.6285390135
2019-03-06,49.4505880768
2019-03-07,48.5806057195
2019-03-08,48.6300365353
2019-03-11,48.6994938411
2019-03-12,49.0567028424
2019-03-13,48.3224398953
2019-03-14,47.8660061714
2019-03-15,47.3301926695
2019-03-18,47.270657836
2019-03-19,46.8539140012
2019-03-20,45.8021319418
2019-03-21,45.7425971083
2019-03-22,44.7106599935
2019-03-25,45.1770161896
2019-03-26,46.9531387237
2019-03-27,47.2111230024
2019-03-28,46.923371307
2019-03-29,47.1615106411
2019-04-01,47.8362387547
2019-04-02,47.5683320037
2019-04-03,48.4315870901
2019-04-04,49.274997232
2019-04-05,49.9794927623
2019-04-08,50.9915849326
2019-04-09,50.7137557094
2019-04-10,51.2297242668
2019-04-11,51.160266961
2019-04-12,51.1801119055
2019-04-15,51.3587164062
2019-04-16,51.8349950746
2019-04-17,52.12274677
2019-04-18,51.9838321584
2019-04-22,50.7137557094
2019-04-23,50.9419725714
2019-04-24,50.9518950436
2019-04-25,50.2672444578
2019-04-26,50.8030579597
2019-04-29,51.3487939339
2019-04-30,50.8725152655
2019-05-01,50.7336006539
2019-05-02,50.0291051236
2019-05-03,49.3444545379
2019-05-06,49.274997232
2019-05-07,48.1140679779
2019-05-08,48.1636803392
2019-05-09,48.4018196734
2019-05-10,48.9078657585
2019-05-13,46.8836814179
2019-05-14,47.3202701973
2019-05-15,47.4691072811
2019-05-16,47.9850758385
2019-05-17,48.0049207831
2019-05-20,47.9354634773
2019-05-21,48.540734285
2019-05-22,47.9453859495
2019-05-23,47.5385645869
2019-05-24,47.1118982799
2019-05-28,47.2508128915
2019-05-29,46.3577903883
2019-05-30,47.8263162824
2019-05-31,47.9056960605
2019-06-03,47.8660061714
2019-06-04,48.4315870901
2019-06-05,47.9354634773
2019-06-06,48.0644556166
2019-06-07,48.2232151727
2019-06-10,47.775044028
2019-06-11,47.8845969745
2019-06-12,48.1335809438
2019-06-13,49.129516821
2019-06-14,48.7908986227
2019-06-17,48.9502483631
2019-06-18,49.0100045157
2019-06-19,49.5378505306
2019-06-20,50.5636644841
2019-06-21,50.2648837209
2019-06-24,50.085615263
2019-06-25,49.2191510499
2019-06-26,48.4024836306
2019-06-27,48.6215895236
2019-06-28,49.6972002709
