Date,PVH
2019-04-02,124.19999694824219
2019-04-03,124.4800033569336
2019-04-04,128.49000549316406
2019-04-05,127.26000213623047
2019-04-08,127.4000015258789
2019-04-09,126.5999984741211
2019-04-10,127.33000183105469
2019-04-11,126.91000366210938
2019-04-12,129.14999389648438
2019-04-15,128.74000549316406
2019-04-16,129.9499969482422
2019-04-17,132.3300018310547
2019-04-18,132.1999969482422
2019-04-22,130.92999267578125
2019-04-23,132.1300048828125
2019-04-24,132.7100067138672
2019-04-25,130.02999877929688
2019-04-26,131.02000427246094
2019-04-29,130.63999938964844
2019-04-30,128.99000549316406
2019-05-01,128.32000732421875
2019-05-02,127.8499984741211
2019-05-03,127.18000030517578
2019-05-06,123.9800033569336
2019-05-07,121.81999969482422
2019-05-08,121.44000244140625
2019-05-09,120.6500015258789
2019-05-10,119.38999938964844
2019-05-13,112.5
2019-05-14,112.37000274658203
2019-05-15,110.93000030517578
2019-05-16,110.4000015258789
2019-05-17,108.70999908447266
2019-05-20,106.05999755859375
2019-05-21,108.5199966430664
2019-05-22,109.56999969482422
2019-05-23,107.29000091552734
2019-05-24,106.95999908447266
2019-05-28,105.9000015258789
2019-05-29,99.25
2019-05-30,84.48999786376953
2019-05-31,85.19000244140625
2019-06-03,87.72000122070312
2019-06-04,91.05000305175781
2019-06-05,89.26000213623047
2019-06-06,87.87999725341797
2019-06-07,88.37000274658203
2019-06-10,89.7699966430664
2019-06-11,88.69999694824219
2019-06-12,87.30000305175781
2019-06-13,89.7699966430664
2019-06-14,88.05000305175781
2019-06-17,88.31999969482422
2019-06-18,89.63999938964844
2019-06-19,87.87000274658203
2019-06-20,90.43000030517578
2019-06-21,93.26000213623047
2019-06-24,92.62999725341797
2019-06-25,91.29000091552734
2019-06-26,93.55999755859375
2019-06-27,93.27999877929688
2019-06-28,94.63999938964844
2019-07-01,95.26000213623047
2019-07-02,93.72000122070312
2019-07-03,93.66000366210938
2019-07-05,92.81999969482422
2019-07-08,91.9000015258789
2019-07-09,90.06999969482422
2019-07-10,87.47000122070312
2019-07-11,88.23999786376953
2019-07-12,89.19000244140625
2019-07-15,90.4800033569336
2019-07-16,92.5
2019-07-17,89.56999969482422
2019-07-18,87.87000274658203
2019-07-19,88.25
2019-07-22,86.68000030517578
2019-07-23,88.05999755859375
2019-07-24,89.20999908447266
2019-07-25,89.37999725341797
2019-07-26,89.30999755859375
2019-07-29,89.08000183105469
2019-07-30,89.08000183105469
2019-07-31,88.91999816894531
2019-08-01,82.80000305175781
2019-08-02,80.5
2019-08-05,76.5999984741211
2019-08-06,77.86000061035156
2019-08-07,77.86000061035156
2019-08-08,78.58000183105469
2019-08-09,74.66000366210938
2019-08-12,72.0999984741211
2019-08-13,74.66999816894531
2019-08-14,69.36000061035156
2019-08-15,69.19000244140625
2019-08-16,70.72000122070312
2019-08-19,71.95999908447266
2019-08-20,71.83999633789062
2019-08-21,71.98999786376953
2019-08-22,72.73999786376953
2019-08-23,69.01000213623047
2019-08-26,70.4800033569336
2019-08-27,69.80999755859375
2019-08-28,71.56999969482422
2019-08-29,76.0
2019-08-30,75.80000305175781
2019-09-03,74.30000305175781
2019-09-04,81.08000183105469
2019-09-05,84.55999755859375
2019-09-06,85.38999938964844
2019-09-09,89.19000244140625
2019-09-10,90.54000091552734
2019-09-11,90.4000015258789
2019-09-12,90.38999938964844
2019-09-13,90.61000061035156
2019-09-16,90.62000274658203
2019-09-17,88.44999694824219
2019-09-18,89.0199966430664
2019-09-19,86.73999786376953
2019-09-20,86.11000061035156
2019-09-23,87.0
2019-09-24,85.75
2019-09-25,87.26000213623047
2019-09-26,86.77999877929688
2019-09-27,87.72000122070312
2019-09-30,88.2300033569336
2019-10-01,85.66000366210938
2019-10-02,82.9000015258789
2019-10-03,83.87000274658203
2019-10-04,84.4800033569336
2019-10-07,83.70999908447266
2019-10-08,80.80999755859375
2019-10-09,82.76000213623047
2019-10-10,83.80000305175781
2019-10-11,87.72000122070312
2019-10-14,86.94000244140625
2019-10-15,87.55999755859375
2019-10-16,87.6500015258789
2019-10-17,87.37999725341797
2019-10-18,87.38999938964844
2019-10-21,89.3499984741211
2019-10-22,92.38999938964844
2019-10-23,91.75
2019-10-24,90.83999633789062
2019-10-25,92.7699966430664
2019-10-28,89.66999816894531
2019-10-29,88.41999816894531
2019-10-30,88.37999725341797
2019-10-31,87.16000366210938
2019-11-01,90.08999633789062
2019-11-04,93.37999725341797
2019-11-05,94.94999694824219
2019-11-06,93.19999694824219
2019-11-07,97.66000366210938
2019-11-08,97.95999908447266
2019-11-11,96.72000122070312
2019-11-12,96.87999725341797
2019-11-13,96.7300033569336
2019-11-14,97.83999633789062
2019-11-15,99.91999816894531
2019-11-18,99.80999755859375
2019-11-19,98.19999694824219
2019-11-20,97.80999755859375
2019-11-21,97.16000366210938
2019-11-22,99.81999969482422
2019-11-25,100.58000183105469
2019-11-26,100.05000305175781
2019-11-27,97.44999694824219
2019-11-29,96.95999908447266
2019-12-02,96.7300033569336
2019-12-03,94.06999969482422
2019-12-04,97.3499984741211
2019-12-05,100.7300033569336
2019-12-06,101.41000366210938
2019-12-09,102.2699966430664
2019-12-10,101.36000061035156
2019-12-11,102.5
2019-12-12,105.12999725341797
2019-12-13,104.41000366210938
2019-12-16,104.5
2019-12-17,105.37000274658203
2019-12-18,106.91000366210938
2019-12-19,104.66000366210938
2019-12-20,105.2300033569336
2019-12-23,104.9000015258789
2019-12-24,104.66999816894531
2019-12-26,104.9000015258789
2019-12-27,104.05000305175781
2019-12-30,104.01000213623047
2019-12-31,105.1500015258789
2020-01-02,105.3499984741211
2020-01-03,103.29000091552734
2020-01-06,105.63999938964844
2020-01-07,105.6500015258789
2020-01-08,106.2300033569336
2020-01-09,103.30000305175781
2020-01-10,100.4800033569336
2020-01-13,100.25
2020-01-14,99.9000015258789
2020-01-15,98.73999786376953
2020-01-16,99.38999938964844
2020-01-17,100.94999694824219
2020-01-21,98.7699966430664
2020-01-22,98.08000183105469
2020-01-23,96.88999938964844
2020-01-24,94.94999694824219
2020-01-27,91.41999816894531
2020-01-28,90.19999694824219
2020-01-29,89.91000366210938
2020-01-30,91.4000015258789
2020-01-31,87.16999816894531
2020-02-03,86.41999816894531
2020-02-04,87.1500015258789
2020-02-05,90.0
2020-02-06,88.87999725341797
2020-02-07,86.44999694824219
2020-02-10,85.37000274658203
2020-02-11,86.16000366210938
2020-02-12,89.88999938964844
2020-02-13,89.27999877929688
2020-02-14,89.37000274658203
2020-02-18,86.3499984741211
2020-02-19,86.12999725341797
2020-02-20,86.87999725341797
2020-02-21,84.66999816894531
2020-02-24,81.2300033569336
2020-02-25,76.95999908447266
2020-02-26,74.04000091552734
2020-02-27,73.05999755859375
2020-02-28,74.11000061035156
2020-03-02,74.58999633789062
2020-03-03,71.93000030517578
2020-03-04,73.79000091552734
2020-03-05,69.83999633789062
2020-03-06,69.18000030517578
2020-03-09,61.5
2020-03-10,63.59000015258789
2020-03-11,56.630001068115234
2020-03-12,44.25
2020-03-13,50.34000015258789
2020-03-16,40.75
2020-03-17,37.43000030517578
2020-03-18,33.25
2020-03-19,33.900001525878906
2020-03-20,31.56999969482422
2020-03-23,29.049999237060547
2020-03-24,35.52000045776367
2020-03-25,37.459999084472656
2020-03-26,39.029998779296875
2020-03-27,38.0
2020-03-30,38.220001220703125
2020-03-31,37.63999938964844
2020-04-01,32.630001068115234
2020-04-02,31.8700008392334
2020-04-03,30.989999771118164
2020-04-06,39.709999084472656
2020-04-07,46.72999954223633
2020-04-08,47.88999938964844
2020-04-09,49.5099983215332
2020-04-13,46.060001373291016
2020-04-14,47.959999084472656
2020-04-15,42.33000183105469
2020-04-16,40.040000915527344
2020-04-17,44.880001068115234
2020-04-20,40.880001068115234
2020-04-21,39.33000183105469
2020-04-22,39.189998626708984
2020-04-23,39.70000076293945
2020-04-24,41.36000061035156
2020-04-27,47.63999938964844
2020-04-28,50.619998931884766
2020-04-29,53.95000076293945
2020-04-30,49.22999954223633
2020-05-01,44.66999816894531
2020-05-04,44.43000030517578
2020-05-05,44.27000045776367
2020-05-06,42.5
2020-05-07,42.939998626708984
2020-05-08,46.02000045776367
2020-05-11,43.529998779296875
2020-05-12,42.150001525878906
2020-05-13,39.52000045776367
2020-05-14,41.22999954223633
2020-05-15,40.209999084472656
2020-05-18,44.47999954223633
2020-05-19,41.650001525878906
2020-05-20,41.9900016784668
2020-05-21,44.310001373291016
2020-05-22,44.150001525878906
2020-05-26,49.83000183105469
2020-05-27,53.849998474121094
2020-05-28,49.560001373291016
2020-05-29,45.470001220703125
2020-06-01,47.619998931884766
2020-06-02,49.61000061035156
2020-06-03,55.0099983215332
2020-06-04,57.130001068115234
2020-06-05,62.75
2020-06-08,69.45999908447266
2020-06-09,63.58000183105469
2020-06-10,59.61000061035156
2020-06-11,52.720001220703125
2020-06-12,49.61000061035156
2020-06-15,50.16999816894531
2020-06-16,52.56999969482422
2020-06-17,49.59000015258789
2020-06-18,49.720001220703125
2020-06-19,46.849998474121094
2020-06-22,47.5
2020-06-23,49.20000076293945
2020-06-24,47.599998474121094
2020-06-25,46.880001068115234
2020-06-26,44.65999984741211
2020-06-29,48.66999816894531
2020-06-30,48.04999923706055
2020-07-01,46.689998626708984
2020-07-02,47.459999084472656
2020-07-06,46.5
2020-07-07,44.619998931884766
2020-07-08,45.11000061035156
2020-07-09,42.5099983215332
2020-07-10,44.369998931884766
2020-07-13,45.38999938964844
2020-07-14,46.5099983215332
2020-07-15,50.779998779296875
2020-07-16,51.2599983215332
2020-07-17,49.22999954223633
2020-07-20,47.34000015258789
2020-07-21,49.02000045776367
2020-07-22,49.439998626708984
2020-07-23,50.900001525878906
2020-07-24,50.08000183105469
2020-07-27,50.119998931884766
2020-07-28,50.709999084472656
2020-07-29,52.15999984741211
2020-07-30,50.18000030517578
2020-07-31,48.65999984741211
2020-08-03,49.22999954223633
2020-08-04,47.720001220703125
2020-08-05,51.18000030517578
2020-08-06,50.650001525878906
2020-08-07,51.810001373291016
2020-08-10,54.029998779296875
2020-08-11,54.20000076293945
2020-08-12,53.540000915527344
2020-08-13,53.61000061035156
2020-08-14,55.36000061035156
2020-08-17,54.65999984741211
2020-08-18,51.5
2020-08-19,51.040000915527344
2020-08-20,50.18000030517578
2020-08-21,50.130001068115234
2020-08-24,53.65999984741211
2020-08-25,54.15999984741211
2020-08-26,53.02000045776367
2020-08-27,55.04999923706055
2020-08-28,57.2400016784668
2020-08-31,55.7599983215332
2020-09-01,57.650001525878906
2020-09-02,59.5099983215332
2020-09-03,61.45000076293945
2020-09-04,63.41999816894531
2020-09-08,66.04000091552734
2020-09-09,65.02999877929688
2020-09-10,67.05000305175781
2020-09-11,67.06999969482422
2020-09-14,71.4000015258789
2020-09-15,70.93000030517578
2020-09-16,72.08000183105469
2020-09-17,70.51000213623047
2020-09-18,68.4800033569336
2020-09-21,64.68000030517578
2020-09-22,64.36000061035156
2020-09-23,62.08000183105469
2020-09-24,61.880001068115234
2020-09-25,61.5
2020-09-28,61.88999938964844
2020-09-29,58.689998626708984
2020-09-30,59.63999938964844
2020-10-01,60.59000015258789
2020-10-02,62.119998931884766
2020-10-05,63.790000915527344
2020-10-06,61.63999938964844
2020-10-07,64.44000244140625
2020-10-08,67.61000061035156
2020-10-09,66.12999725341797
2020-10-12,65.58999633789062
2020-10-13,62.540000915527344
2020-10-14,62.209999084472656
2020-10-15,63.86000061035156
2020-10-16,62.15999984741211
2020-10-19,62.04999923706055
2020-10-20,61.59000015258789
2020-10-21,61.41999816894531
2020-10-22,64.9800033569336
2020-10-23,64.94000244140625
2020-10-26,62.279998779296875
2020-10-27,60.9900016784668
2020-10-28,58.5099983215332
2020-10-29,61.119998931884766
2020-10-30,58.290000915527344
2020-11-02,59.77000045776367
2020-11-03,63.20000076293945
2020-11-04,61.08000183105469
2020-11-05,62.439998626708984
2020-11-06,59.099998474121094
2020-11-09,70.83999633789062
2020-11-10,71.9000015258789
2020-11-11,67.63999938964844
2020-11-12,65.37000274658203
2020-11-13,70.08999633789062
2020-11-16,75.5199966430664
2020-11-17,78.94000244140625
2020-11-18,78.66999816894531
2020-11-19,78.77999877929688
2020-11-20,76.76000213623047
2020-11-23,81.0999984741211
2020-11-24,86.37999725341797
2020-11-25,84.72000122070312
2020-11-27,83.87000274658203
2020-11-30,79.48999786376953
2020-12-01,81.80000305175781
2020-12-02,83.29000091552734
2020-12-03,88.13999938964844
2020-12-04,91.52999877929688
2020-12-07,92.26000213623047
2020-12-08,91.68000030517578
2020-12-09,93.66000366210938
2020-12-10,94.63999938964844
2020-12-11,94.33000183105469
2020-12-14,93.5999984741211
2020-12-15,95.52999877929688
2020-12-16,94.36000061035156
2020-12-17,96.4000015258789
2020-12-18,95.26000213623047
2020-12-21,94.63999938964844
2020-12-22,91.68000030517578
2020-12-23,94.58000183105469
2020-12-24,93.81999969482422
2020-12-28,94.91000366210938
2020-12-29,93.44000244140625
2020-12-30,95.5199966430664
2020-12-31,93.88999938964844
2021-01-04,96.5
2021-01-05,96.62000274658203
2021-01-06,102.7699966430664
2021-01-07,105.5
2021-01-08,103.97000122070312
2021-01-11,104.58000183105469
2021-01-12,108.79000091552734
2021-01-13,104.83999633789062
2021-01-14,101.2300033569336
2021-01-15,100.27999877929688
2021-01-19,97.31999969482422
2021-01-20,99.2300033569336
2021-01-21,99.37999725341797
2021-01-22,97.79000091552734
2021-01-25,95.8499984741211
2021-01-26,91.5199966430664
2021-01-27,85.11000061035156
2021-01-28,88.72000122070312
2021-01-29,85.26000213623047
2021-02-01,82.44999694824219
2021-02-02,85.61000061035156
2021-02-03,87.5999984741211
2021-02-04,92.61000061035156
2021-02-05,95.19000244140625
2021-02-08,95.23999786376953
2021-02-09,93.79000091552734
2021-02-10,95.86000061035156
2021-02-11,97.72000122070312
2021-02-12,96.1500015258789
2021-02-16,97.58000183105469
2021-02-17,93.44999694824219
2021-02-18,91.08999633789062
2021-02-19,93.9800033569336
2021-02-22,97.4800033569336
2021-02-23,97.05999755859375
2021-02-24,102.29000091552734
2021-02-25,99.91999816894531
2021-02-26,99.95999908447266
2021-03-01,100.20999908447266
2021-03-02,102.11000061035156
2021-03-03,104.25
2021-03-04,99.55000305175781
2021-03-05,104.38999938964844
2021-03-08,106.75
2021-03-09,104.12999725341797
2021-03-10,105.36000061035156
2021-03-11,104.9800033569336
2021-03-12,107.30000305175781
2021-03-15,108.44000244140625
2021-03-16,106.0
2021-03-17,105.0
2021-03-18,105.4000015258789
2021-03-19,105.77999877929688
2021-03-22,103.47000122070312
2021-03-23,94.94000244140625
2021-03-24,95.69000244140625
2021-03-25,98.25
2021-03-26,101.9000015258789
2021-03-29,97.95999908447266
2021-03-30,100.12000274658203
2021-03-31,105.69999694824219
2021-04-01,100.9800033569336
2021-04-05,104.30000305175781
2021-04-06,104.08000183105469
2021-04-07,102.94999694824219
2021-04-08,104.55999755859375
2021-04-09,110.5
2021-04-12,113.0999984741211
2021-04-13,108.29000091552734
2021-04-14,107.73999786376953
2021-04-15,107.19000244140625
2021-04-16,106.16999816894531
2021-04-19,103.93000030517578
2021-04-20,101.9000015258789
2021-04-21,107.55000305175781
2021-04-22,107.01000213623047
2021-04-23,109.44000244140625
2021-04-26,108.48999786376953
2021-04-27,111.44000244140625
2021-04-28,113.5
2021-04-29,114.05000305175781
2021-04-30,113.18000030517578
2021-05-03,116.63999938964844
2021-05-04,116.23999786376953
2021-05-05,117.38999938964844
2021-05-06,115.77999877929688
2021-05-07,118.66999816894531
2021-05-10,115.01000213623047
2021-05-11,111.79000091552734
2021-05-12,105.94999694824219
2021-05-13,107.63999938964844
2021-05-14,113.36000061035156
2021-05-17,116.4800033569336
2021-05-18,116.66999816894531
2021-05-19,112.66000366210938
2021-05-20,110.02999877929688
2021-05-21,109.25
2021-05-24,110.11000061035156
2021-05-25,110.26000213623047
2021-05-26,114.37000274658203
2021-05-27,116.62999725341797
2021-05-28,114.81999969482422
2021-06-01,114.11000061035156
2021-06-02,109.41000366210938
2021-06-03,110.58999633789062
2021-06-04,110.04000091552734
2021-06-07,110.66000366210938
2021-06-08,112.91999816894531
2021-06-09,110.8499984741211
2021-06-10,108.72000122070312
2021-06-11,113.04000091552734
2021-06-14,108.9800033569336
2021-06-15,108.9800033569336
2021-06-16,108.58000183105469
2021-06-17,105.23999786376953
2021-06-18,101.70999908447266
2021-06-21,103.87999725341797
2021-06-22,104.7300033569336
2021-06-23,107.7699966430664
2021-06-24,108.30999755859375
2021-06-25,110.91000366210938
2021-06-28,106.2699966430664
2021-06-29,105.0
2021-06-30,107.58999633789062
2021-07-01,109.9000015258789
2021-07-02,109.33999633789062
2021-07-06,106.80000305175781
2021-07-07,103.73999786376953
2021-07-08,102.95999908447266
2021-07-09,108.05000305175781
2021-07-12,107.7300033569336
2021-07-13,104.66999816894531
2021-07-14,103.3499984741211
2021-07-15,100.8499984741211
2021-07-16,98.0
2021-07-19,93.80000305175781
2021-07-20,99.80000305175781
2021-07-21,101.80000305175781
2021-07-22,101.36000061035156
2021-07-23,101.9000015258789
2021-07-26,103.80000305175781
2021-07-27,102.25
2021-07-28,101.63999938964844
2021-07-29,103.44999694824219
2021-07-30,104.62000274658203
2021-08-02,104.29000091552734
2021-08-03,109.36000061035156
2021-08-04,105.77999877929688
2021-08-05,108.93000030517578
2021-08-06,110.23999786376953
2021-08-09,108.05999755859375
2021-08-10,110.9800033569336
2021-08-11,113.8499984741211
2021-08-12,114.2699966430664
2021-08-13,116.62000274658203
2021-08-16,112.80000305175781
2021-08-17,106.69999694824219
2021-08-18,106.12999725341797
2021-08-19,105.38999938964844
2021-08-20,104.55000305175781
2021-08-23,107.12000274658203
2021-08-24,110.62000274658203
2021-08-25,110.44999694824219
2021-08-26,105.77999877929688
2021-08-27,108.87000274658203
2021-08-30,106.69999694824219
2021-08-31,104.79000091552734
2021-09-01,120.58000183105469
2021-09-02,119.73999786376953
2021-09-03,115.18000030517578
2021-09-07,112.69999694824219
2021-09-08,108.56999969482422
2021-09-09,110.77999877929688
2021-09-10,109.12999725341797
2021-09-13,111.23999786376953
2021-09-14,109.08999633789062
2021-09-15,109.97000122070312
2021-09-16,110.19000244140625
2021-09-17,109.9800033569336
2021-09-20,106.41999816894531
2021-09-21,105.48999786376953
2021-09-22,107.55999755859375
2021-09-23,111.69999694824219
2021-09-24,110.4800033569336
2021-09-27,113.37999725341797
2021-09-28,111.95999908447266
2021-09-29,109.37999725341797
2021-09-30,102.79000091552734
2021-10-01,106.18000030517578
2021-10-04,107.45999908447266
2021-10-05,108.41000366210938
2021-10-06,104.36000061035156
2021-10-07,107.0
2021-10-08,104.75
2021-10-11,104.1500015258789
2021-10-12,106.76000213623047
2021-10-13,107.55999755859375
2021-10-14,110.30999755859375
2021-10-15,110.01000213623047
2021-10-18,109.5
2021-10-19,110.3499984741211
2021-10-20,111.13999938964844
2021-10-21,112.70999908447266
2021-10-22,111.95999908447266
2021-10-25,112.20999908447266
2021-10-26,111.75
2021-10-27,109.12000274658203
2021-10-28,109.63999938964844
2021-10-29,109.33000183105469
2021-11-01,113.44999694824219
2021-11-02,112.66000366210938
2021-11-03,118.62000274658203
2021-11-04,119.55999755859375
2021-11-05,122.91000366210938
2021-11-08,122.5999984741211
2021-11-09,122.80000305175781
2021-11-10,120.87999725341797
2021-11-11,121.83999633789062
2021-11-12,120.27999877929688
2021-11-15,120.62000274658203
2021-11-16,123.26000213623047
2021-11-17,122.63999938964844
2021-11-18,121.29000091552734
2021-11-19,116.98999786376953
2021-11-22,119.29000091552734
2021-11-23,119.54000091552734
2021-11-24,118.2300033569336
2021-11-26,110.11000061035156
2021-11-29,109.8499984741211
2021-11-30,106.77999877929688
2021-12-01,105.08999633789062
2021-12-02,100.7699966430664
2021-12-03,99.0199966430664
2021-12-06,103.9800033569336
2021-12-07,104.44999694824219
2021-12-08,104.70999908447266
2021-12-09,102.63999938964844
2021-12-10,101.69000244140625
2021-12-13,98.38999938964844
2021-12-14,98.19999694824219
2021-12-15,97.81999969482422
2021-12-16,96.23999786376953
2021-12-17,97.73999786376953
2021-12-20,94.48999786376953
2021-12-21,98.62999725341797
2021-12-22,98.58000183105469
2021-12-23,100.33000183105469
2021-12-27,102.83999633789062
2021-12-28,104.05000305175781
2021-12-29,105.5999984741211
2021-12-30,106.12000274658203
2021-12-31,106.6500015258789
2022-01-03,108.08000183105469
2022-01-04,111.52999877929688
2022-01-05,109.45999908447266
2022-01-06,110.12999725341797
2022-01-07,106.95999908447266
2022-01-10,102.30000305175781
2022-01-11,103.9000015258789
2022-01-12,103.0
2022-01-13,104.55000305175781
2022-01-14,102.69999694824219
2022-01-18,100.86000061035156
2022-01-19,100.69999694824219
2022-01-20,97.75
2022-01-21,96.19999694824219
2022-01-24,96.55000305175781
2022-01-25,94.04000091552734
2022-01-26,92.05000305175781
2022-01-27,92.8499984741211
2022-01-28,93.04000091552734
2022-01-31,95.01000213623047
2022-02-01,97.04000091552734
2022-02-02,96.05999755859375
2022-02-03,95.72000122070312
2022-02-04,96.38999938964844
2022-02-07,96.38999938964844
2022-02-08,98.56999969482422
2022-02-09,103.08000183105469
2022-02-10,102.16000366210938
2022-02-11,98.12999725341797
2022-02-14,97.22000122070312
2022-02-15,100.8499984741211
2022-02-16,101.30000305175781
2022-02-17,98.5199966430664
2022-02-18,100.12999725341797
2022-02-22,98.66999816894531
2022-02-23,97.44000244140625
2022-02-24,97.16000366210938
2022-02-25,100.19999694824219
2022-02-28,97.88999938964844
2022-03-01,89.44000244140625
2022-03-02,94.0999984741211
2022-03-03,89.5199966430664
2022-03-04,79.16000366210938
2022-03-07,66.98999786376953
2022-03-08,69.3499984741211
2022-03-09,75.36000061035156
2022-03-10,74.26000213623047
2022-03-11,72.5199966430664
2022-03-14,72.4800033569336
2022-03-15,75.02999877929688
2022-03-16,80.69000244140625
2022-03-17,81.94999694824219
2022-03-18,83.7300033569336
2022-03-21,81.25
2022-03-22,81.54000091552734
2022-03-23,80.16999816894531
2022-03-24,81.48999786376953
2022-03-25,83.72000122070312
2022-03-28,84.30999755859375
2022-03-29,88.4800033569336
2022-03-30,82.69000244140625
2022-03-31,76.61000061035156
2022-04-01,77.19000244140625
2022-04-04,78.05999755859375
2022-04-05,73.5999984741211
2022-04-06,71.51000213623047
2022-04-07,71.58000183105469
2022-04-08,72.83999633789062
2022-04-11,75.0
2022-04-12,76.5999984741211
2022-04-13,80.69999694824219
2022-04-14,79.33999633789062
2022-04-18,77.04000091552734
2022-04-19,80.05000305175781
2022-04-20,79.5199966430664
2022-04-21,78.31999969482422
2022-04-22,75.29000091552734
2022-04-25,76.19000244140625
2022-04-26,72.51000213623047
2022-04-27,72.6500015258789
2022-04-28,74.80999755859375
2022-04-29,72.77999877929688
2022-05-02,74.7699966430664
2022-05-03,73.01000213623047
2022-05-04,72.45999908447266
2022-05-05,66.80000305175781
2022-05-06,67.7300033569336
2022-05-09,67.0
2022-05-10,66.01000213623047
2022-05-11,64.4800033569336
2022-05-12,64.5
2022-05-13,67.94999694824219
2022-05-16,67.0
2022-05-17,69.25
2022-05-18,65.4800033569336
2022-05-19,64.48999786376953
2022-05-20,64.87000274658203
2022-05-23,64.20999908447266
2022-05-24,62.279998779296875
2022-05-25,65.72000122070312
2022-05-26,69.9800033569336
2022-05-27,70.76000213623047
2022-05-31,70.87000274658203
2022-06-01,71.11000061035156
2022-06-02,72.47000122070312
2022-06-03,71.95999908447266
2022-06-06,71.06999969482422
2022-06-07,70.83999633789062
2022-06-08,70.62000274658203
2022-06-09,67.69999694824219
2022-06-10,65.62000274658203
2022-06-13,61.099998474121094
2022-06-14,61.63999938964844
2022-06-15,63.400001525878906
2022-06-16,58.81999969482422
2022-06-17,61.560001373291016
2022-06-21,60.529998779296875
2022-06-22,59.79999923706055
2022-06-23,61.56999969482422
2022-06-24,63.349998474121094
2022-06-27,62.0
2022-06-28,60.810001373291016
2022-06-29,58.310001373291016
