Date,FIX
2016-09-22,28.133676528930664
2016-09-23,27.606050491333008
2016-09-26,27.568359375
2016-09-27,27.408191680908203
2016-09-28,27.464725494384766
2016-09-29,27.285707473754883
2016-09-30,27.615468978881836
2016-10-03,27.332813262939453
2016-10-04,27.54010009765625
2016-10-05,28.114831924438477
2016-10-06,28.16193962097168
2016-10-07,26.880571365356445
2016-10-10,27.417613983154297
2016-10-11,26.46600914001465
2016-10-12,26.56964683532715
2016-10-13,26.004331588745117
2016-10-14,26.098552703857422
2016-10-17,26.286989212036133
2016-10-18,26.409473419189453
2016-10-19,26.239879608154297
2016-10-20,25.872426986694336
2016-10-21,25.636878967285156
2016-10-24,25.6745662689209
2016-10-25,25.6745662689209
2016-10-26,25.6745662689209
2016-10-27,25.7216796875
2016-10-28,27.08784294128418
2016-10-31,27.18206787109375
2016-11-01,26.38121223449707
2016-11-02,26.710979461669922
2016-11-03,26.8994083404541
2016-11-04,27.08784294128418
2016-11-07,27.134960174560547
2016-11-08,27.10662269592285
2016-11-09,28.57056999206543
2016-11-10,29.56227684020996
2016-11-11,30.128965377807617
2016-11-14,30.506752014160156
2016-11-15,30.223413467407227
2016-11-16,30.55398178100586
2016-11-17,30.506752014160156
2016-11-18,30.55398178100586
2016-11-21,31.404010772705078
2016-11-22,31.356800079345703
2016-11-23,31.78182029724121
2016-11-25,32.206825256347656
2016-11-28,31.167898178100586
2016-11-29,31.356800079345703
2016-11-30,30.412309646606445
2016-12-01,30.412309646606445
2016-12-02,30.270639419555664
2016-12-05,31.26233673095703
2016-12-06,31.68736457824707
2016-12-07,32.065162658691406
2016-12-08,32.77351379394531
2016-12-09,32.44293975830078
2016-12-12,32.6790657043457
2016-12-13,32.77351379394531
2016-12-14,32.2540397644043
2016-12-15,32.301273345947266
2016-12-16,32.395713806152344
2016-12-19,32.34850311279297
2016-12-20,32.44293975830078
2016-12-21,32.44293975830078
2016-12-22,31.92347526550293
2016-12-23,31.829030990600586
2016-12-27,32.6790657043457
2016-12-28,31.734577178955078
2016-12-29,31.78182029724121
2016-12-30,31.45124053955078
2017-01-03,31.356800079345703
2017-01-04,32.11237716674805
2017-01-05,31.592906951904297
2017-01-06,30.97900390625
2017-01-09,30.506752014160156
2017-01-10,30.695655822753906
2017-01-11,31.120670318603516
2017-01-12,30.837329864501953
2017-01-13,31.92347526550293
2017-01-17,31.073450088500977
2017-01-18,31.215118408203125
2017-01-19,31.167898178100586
2017-01-20,31.404010772705078
2017-01-23,31.02622413635254
2017-01-24,31.829030990600586
2017-01-25,32.159603118896484
2017-01-26,32.159603118896484
2017-01-27,32.065162658691406
2017-01-30,31.78182029724121
2017-01-31,31.970712661743164
2017-02-01,31.876258850097656
2017-02-02,31.829030990600586
2017-02-03,32.490177154541016
2017-02-06,31.68736457824707
2017-02-07,31.78182029724121
2017-02-08,31.073450088500977
2017-02-09,31.640138626098633
2017-02-10,32.159603118896484
2017-02-13,32.206825256347656
2017-02-14,32.34850311279297
2017-02-15,32.11237716674805
2017-02-16,32.159603118896484
2017-02-17,31.78182029724121
2017-02-21,32.44293975830078
2017-02-22,31.829030990600586
2017-02-23,31.02622413635254
2017-02-24,36.504215240478516
2017-02-27,36.504215240478516
2017-02-28,36.031986236572266
2017-03-01,36.31531524658203
2017-03-02,36.26810073852539
2017-03-03,35.51250076293945
2017-03-06,34.898597717285156
2017-03-07,34.6624755859375
2017-03-08,34.30289077758789
2017-03-09,33.735107421875
2017-03-10,34.208255767822266
2017-03-13,34.16094970703125
2017-03-14,33.87705612182617
2017-03-15,34.25557327270508
2017-03-16,34.208255767822266
2017-03-17,34.44483947753906
2017-03-20,34.16094970703125
2017-03-21,33.214656829833984
2017-03-22,33.214656829833984
2017-03-23,33.120025634765625
2017-03-24,33.072723388671875
2017-03-27,33.120025634765625
2017-03-28,33.35661315917969
2017-03-29,33.545860290527344
2017-03-30,33.971675872802734
2017-03-31,34.6814079284668
2017-04-03,33.593162536621094
2017-04-04,33.4985466003418
2017-04-05,33.451229095458984
2017-04-06,33.35661315917969
2017-04-07,33.26197052001953
2017-04-10,33.072723388671875
2017-04-11,34.44483947753906
2017-04-12,33.735107421875
2017-04-13,33.072723388671875
2017-04-17,33.64048385620117
2017-04-18,33.545860290527344
2017-04-19,33.545860290527344
2017-04-20,33.829750061035156
2017-04-21,33.26197052001953
2017-04-24,33.971675872802734
2017-04-25,34.49214172363281
2017-04-26,35.0599250793457
2017-04-27,34.6814079284668
2017-04-28,34.728721618652344
2017-05-01,35.0599250793457
2017-05-02,34.25557327270508
2017-05-03,33.735107421875
2017-05-04,34.11363220214844
2017-05-05,33.68779754638672
2017-05-08,33.40391540527344
2017-05-09,33.593162536621094
2017-05-10,33.52204895019531
2017-05-11,33.379817962646484
2017-05-12,32.85824966430664
2017-05-15,33.28498458862305
2017-05-16,33.28498458862305
2017-05-17,33.52204895019531
2017-05-18,33.190155029296875
2017-05-19,33.00049591064453
2017-05-22,33.00049591064453
2017-05-23,33.09532165527344
2017-05-24,33.00049591064453
2017-05-25,33.09532165527344
2017-05-26,33.09532165527344
2017-05-30,32.66859817504883
2017-05-31,32.66859817504883
2017-06-01,32.76342010498047
2017-06-02,33.09532165527344
2017-06-05,32.526344299316406
2017-06-06,32.62118148803711
2017-06-07,32.526344299316406
2017-06-08,33.190155029296875
2017-06-09,34.42293167114258
2017-06-12,34.09103012084961
2017-06-13,34.233272552490234
2017-06-14,33.9962043762207
2017-06-15,33.853946685791016
2017-06-16,33.80653381347656
2017-06-19,33.853946685791016
2017-06-20,33.28498458862305
2017-06-21,33.14274215698242
2017-06-22,33.28498458862305
2017-06-23,33.56947326660156
2017-06-26,34.328094482421875
2017-06-27,34.18585205078125
2017-06-28,34.84965133666992
2017-06-29,34.94448471069336
2017-06-30,35.18155288696289
2017-07-03,35.228981018066406
2017-07-05,34.802249908447266
2017-07-06,34.1384391784668
2017-07-07,34.42293167114258
2017-07-10,33.75912094116211
2017-07-11,33.80653381347656
2017-07-12,34.28068542480469
2017-07-13,34.70741271972656
2017-07-14,34.802249908447266
2017-07-17,34.70741271972656
2017-07-18,34.28068542480469
2017-07-19,34.65999221801758
2017-07-20,34.84965133666992
2017-07-21,34.65999221801758
2017-07-24,34.28068542480469
2017-07-25,34.56516647338867
2017-07-26,34.517765045166016
2017-07-27,34.802249908447266
2017-07-28,32.004783630371094
2017-07-31,31.578054428100586
2017-08-01,31.767719268798828
2017-08-02,31.34099006652832
2017-08-03,31.198741912841797
2017-08-04,31.483232498168945
2017-08-07,31.625473022460938
2017-08-08,32.19445037841797
2017-08-09,31.862545013427734
2017-08-10,30.935895919799805
2017-08-11,30.935895919799805
2017-08-14,31.411104202270508
2017-08-15,30.983409881591797
2017-08-16,31.173500061035156
2017-08-17,31.173500061035156
2017-08-18,31.268537521362305
2017-08-21,31.173500061035156
2017-08-22,31.506141662597656
2017-08-23,31.316059112548828
2017-08-24,31.316059112548828
2017-08-25,31.36357879638672
2017-08-28,31.601184844970703
2017-08-29,31.696224212646484
2017-08-30,32.02886199951172
2017-08-31,32.36151123046875
2017-09-01,32.64662551879883
2017-09-05,32.313995361328125
2017-09-06,32.40902328491211
2017-09-07,31.743759155273438
2017-09-08,32.313995361328125
2017-09-11,32.36151123046875
2017-09-12,32.36151123046875
2017-09-13,32.55159378051758
2017-09-14,32.313995361328125
2017-09-15,32.88423538208008
2017-09-18,32.931758880615234
2017-09-19,32.59911346435547
2017-09-20,32.64662551879883
2017-09-21,32.69416046142578
2017-09-22,33.02679443359375
2017-09-25,33.1218376159668
2017-09-26,34.02473068237305
2017-09-27,34.73752975463867
2017-09-28,33.977210998535156
2017-09-29,33.92967987060547
2017-10-02,34.975135803222656
2017-10-03,35.02266311645508
2017-10-04,34.927616119384766
2017-10-05,34.975135803222656
2017-10-06,35.165218353271484
2017-10-09,35.402828216552734
2017-10-10,35.45035171508789
2017-10-11,35.545379638671875
2017-10-12,35.545379638671875
2017-10-13,35.68795394897461
2017-10-16,34.975135803222656
2017-10-17,34.49993896484375
2017-10-18,34.49993896484375
2017-10-19,33.92967987060547
2017-10-20,34.54745101928711
2017-10-23,34.452415466308594
2017-10-24,34.642494201660156
2017-10-25,34.880104064941406
2017-10-26,35.64043045043945
2017-10-27,40.344974517822266
2017-10-30,40.53504180908203
2017-10-31,42.10323715209961
2017-11-01,40.344974517822266
2017-11-02,39.869754791259766
2017-11-03,40.154884338378906
2017-11-06,40.392486572265625
2017-11-07,40.44000244140625
2017-11-08,40.82017517089844
2017-11-09,39.93950653076172
2017-11-10,39.17784881591797
2017-11-13,38.51139450073242
2017-11-14,38.32097244262695
2017-11-15,38.74940872192383
2017-11-16,39.368263244628906
2017-11-17,39.415870666503906
2017-11-20,39.79669952392578
2017-11-21,40.79637908935547
2017-11-22,39.98711395263672
2017-11-24,40.12992477416992
2017-11-27,39.84429931640625
2017-11-28,40.70114517211914
2017-11-29,41.081993103027344
2017-11-30,40.89158248901367
2017-12-01,40.5107421875
2017-12-04,41.17720031738281
2017-12-05,40.986778259277344
2017-12-06,40.986778259277344
2017-12-07,40.79637908935547
2017-12-08,41.22480773925781
2017-12-11,40.986778259277344
2017-12-12,40.84397506713867
2017-12-13,41.12959289550781
2017-12-14,40.5107421875
2017-12-15,41.462833404541016
2017-12-18,41.89125442504883
2017-12-19,41.65323257446289
2017-12-20,42.034061431884766
2017-12-21,42.510101318359375
2017-12-22,42.1768798828125
2017-12-26,41.79605484008789
2017-12-27,41.70083236694336
2017-12-28,41.748435974121094
2017-12-29,41.55802917480469
2018-01-02,41.415218353271484
2018-01-03,40.939186096191406
2018-01-04,40.89158248901367
2018-01-05,40.22513198852539
2018-01-08,40.22513198852539
2018-01-09,39.98711395263672
2018-01-10,40.32032775878906
2018-01-11,41.605628967285156
2018-01-12,41.9864616394043
2018-01-16,41.03438186645508
2018-01-17,41.462833404541016
2018-01-18,40.986778259277344
2018-01-19,41.84365463256836
2018-01-22,41.415218353271484
2018-01-23,41.462833404541016
2018-01-24,41.22480773925781
2018-01-25,42.3196907043457
2018-01-26,41.70083236694336
2018-01-29,41.79605484008789
2018-01-30,41.51042175292969
2018-01-31,40.5583610534668
2018-02-01,40.939186096191406
2018-02-02,40.5583610534668
2018-02-05,38.93982696533203
2018-02-06,38.987422943115234
2018-02-07,38.74940872192383
2018-02-08,37.987762451171875
2018-02-09,38.654197692871094
2018-02-12,38.55899429321289
2018-02-13,38.892215728759766
2018-02-14,39.130245208740234
2018-02-15,39.463470458984375
2018-02-16,39.415870666503906
2018-02-20,38.654197692871094
2018-02-21,38.84461212158203
2018-02-22,39.98711395263672
2018-02-23,39.035030364990234
2018-02-26,40.41554260253906
2018-02-27,39.368263244628906
2018-02-28,39.082637786865234
2018-03-01,38.51139450073242
2018-03-02,38.93982696533203
2018-03-05,38.701812744140625
2018-03-06,39.463470458984375
2018-03-07,40.4631462097168
2018-03-08,39.70148849487305
2018-03-09,40.631431579589844
2018-03-12,40.631431579589844
2018-03-13,40.488365173339844
2018-03-14,40.392974853515625
2018-03-15,40.392974853515625
2018-03-16,40.869873046875
2018-03-19,40.20222091674805
2018-03-20,40.154537200927734
2018-03-21,40.10684585571289
2018-03-22,38.91461181640625
2018-03-23,38.00850296020508
2018-03-26,38.6761589050293
2018-03-27,38.19926071166992
2018-03-28,38.6761589050293
2018-03-29,39.34379959106445
2018-04-02,38.5330924987793
2018-04-03,39.39149856567383
2018-04-04,39.15304946899414
2018-04-05,39.58226013183594
2018-04-06,38.62846755981445
2018-04-09,38.29465103149414
2018-04-10,39.05767822265625
2018-04-11,39.05767822265625
2018-04-12,39.15304946899414
2018-04-13,38.77154541015625
2018-04-16,39.72533416748047
2018-04-17,39.72533416748047
2018-04-18,40.869873046875
2018-04-19,40.20222091674805
2018-04-20,39.820716857910156
2018-04-23,39.91608810424805
2018-04-24,39.77302169799805
2018-04-25,39.72533416748047
2018-04-26,39.629947662353516
2018-04-27,41.7282829284668
2018-04-30,40.24990463256836
2018-05-01,40.05915832519531
2018-05-02,40.05915832519531
2018-05-03,40.488365173339844
2018-05-04,40.77449417114258
2018-05-07,40.96525955200195
2018-05-08,42.348243713378906
2018-05-09,42.82514572143555
2018-05-10,43.397422790527344
2018-05-11,43.13944625854492
2018-05-14,42.757259368896484
2018-05-15,42.757259368896484
2018-05-16,43.66493606567383
2018-05-17,44.04713821411133
2018-05-18,43.99936294555664
2018-05-21,44.52486801147461
2018-05-22,43.95159912109375
2018-05-23,43.71271514892578
2018-05-24,44.190460205078125
2018-05-25,44.381553649902344
2018-05-29,44.33378219604492
2018-05-30,45.43256378173828
2018-05-31,44.76374435424805
2018-06-01,45.00261306762695
2018-06-04,45.57588577270508
2018-06-05,46.340267181396484
2018-06-06,46.0058479309082
2018-06-07,45.33702850341797
2018-06-08,45.33702850341797
2018-06-11,45.24147033691406
2018-06-12,45.76698303222656
2018-06-13,45.33702850341797
2018-06-14,45.43256378173828
2018-06-15,45.76698303222656
2018-06-18,46.435813903808594
2018-06-19,45.91029739379883
2018-06-20,45.43256378173828
2018-06-21,44.381553649902344
2018-06-22,44.28600311279297
2018-06-25,43.9038200378418
2018-06-26,44.52486801147461
2018-06-27,43.9038200378418
2018-06-28,43.71271514892578
2018-06-29,43.760494232177734
2018-07-02,44.190460205078125
2018-07-03,44.5726432800293
2018-07-05,45.05038070678711
2018-07-06,45.48033905029297
2018-07-09,45.623661041259766
2018-07-10,45.671443939208984
2018-07-11,45.43256378173828
2018-07-12,45.48033905029297
2018-07-13,46.149169921875
2018-07-16,45.33702850341797
2018-07-17,45.43256378173828
2018-07-18,45.671443939208984
2018-07-19,46.435813903808594
2018-07-20,46.38802719116211
2018-07-23,46.05363464355469
2018-07-24,45.81475830078125
2018-07-25,46.05363464355469
2018-07-26,46.91353988647461
2018-07-27,51.92977523803711
2018-07-30,52.311954498291016
2018-07-31,53.07632827758789
2018-08-01,52.83745574951172
2018-08-02,52.50304412841797
2018-08-03,52.7896842956543
2018-08-06,53.219642639160156
2018-08-07,53.17186737060547
2018-08-08,53.26740646362305
2018-08-09,53.315185546875
2018-08-10,52.91807174682617
2018-08-13,52.48744583129883
2018-08-14,53.39653015136719
2018-08-15,53.01375961303711
2018-08-16,53.15729522705078
2018-08-17,53.444374084472656
2018-08-20,54.01853561401367
2018-08-21,54.7840690612793
2018-08-22,54.49699783325195
2018-08-23,54.49699783325195
2018-08-24,54.353450775146484
2018-08-27,54.16206741333008
2018-08-28,53.827144622802734
2018-08-29,54.06638717651367
2018-08-30,54.30560302734375
2018-08-31,54.9276123046875
2018-09-04,53.7793083190918
2018-09-05,54.16206741333008
2018-09-06,54.353450775146484
2018-09-07,54.44914627075195
2018-09-10,54.8319206237793
2018-09-11,54.736228942871094
2018-09-12,55.836692810058594
2018-09-13,54.25776290893555
2018-09-14,54.06638717651367
2018-09-17,53.15729522705078
2018-09-18,52.6309814453125
2018-09-19,51.961143493652344
2018-09-20,52.24821090698242
2018-09-21,52.10466766357422
2018-09-24,52.296058654785156
2018-09-25,53.10945129394531
2018-09-26,52.39175796508789
2018-09-27,52.91807174682617
2018-09-28,53.97068786621094
2018-10-01,52.95632553100586
2018-10-02,52.91807174682617
2018-10-03,53.37738037109375
2018-10-04,52.5544319152832
2018-10-05,52.20036315917969
2018-10-08,51.66450119018555
2018-10-09,51.90373992919922
2018-10-10,50.87980270385742
2018-10-11,50.38220977783203
2018-10-12,49.51140213012695
2018-10-15,49.69322967529297
2018-10-16,51.34870910644531
2018-10-17,50.3535041809082
2018-10-18,49.69322967529297
2018-10-19,49.76021194458008
2018-10-22,49.68366622924805
2018-10-23,48.841556549072266
2018-10-24,46.793731689453125
2018-10-25,48.13343048095703
2018-10-26,51.16688919067383
2018-10-29,49.69322967529297
2018-10-30,52.0663948059082
2018-10-31,51.17645263671875
2018-11-01,51.49222946166992
2018-11-02,51.961143493652344
2018-11-05,54.152496337890625
2018-11-06,55.62617874145508
2018-11-07,56.17161560058594
2018-11-08,56.73706817626953
2018-11-09,55.414493560791016
2018-11-12,54.58068084716797
2018-11-13,54.09189987182617
2018-11-14,53.286834716796875
2018-11-15,53.77562713623047
2018-11-16,52.836402893066406
2018-11-19,51.4563102722168
2018-11-20,50.37331008911133
2018-11-21,49.94203567504883
2018-11-23,49.50117874145508
2018-11-26,50.09539031982422
2018-11-27,49.28075408935547
2018-11-28,49.95162582397461
2018-11-29,49.88454055786133
2018-11-30,50.469154357910156
2018-12-03,49.4340934753418
2018-12-04,46.2905387878418
2018-12-06,46.01260757446289
2018-12-07,44.58460998535156
2018-12-10,44.30665969848633
2018-12-11,44.85294723510742
2018-12-12,44.91046905517578
2018-12-13,44.34500503540039
2018-12-14,43.20451736450195
2018-12-17,42.43779373168945
2018-12-18,42.34195327758789
2018-12-19,41.402732849121094
2018-12-20,41.16312789916992
2018-12-21,39.74470520019531
2018-12-24,39.5817756652832
2018-12-26,41.479393005371094
2018-12-27,40.94269561767578
2018-12-28,41.1727180480957
2018-12-31,41.86275100708008
2019-01-02,41.65190887451172
2019-01-03,41.258968353271484
2019-01-04,42.83073806762695
2019-01-07,43.45370101928711
2019-01-08,44.14373779296875
2019-01-09,44.0383186340332
2019-01-10,44.5270881652832
2019-01-11,45.09255599975586
2019-01-14,45.96470260620117
2019-01-15,45.907196044921875
2019-01-16,45.935943603515625
2019-01-17,46.08927917480469
2019-01-18,46.15636444091797
2019-01-22,46.050933837890625
2019-01-23,45.523834228515625
2019-01-24,45.84010314941406
2019-01-25,45.638832092285156
2019-01-28,44.97755432128906
2019-01-29,45.44716262817383
2019-01-30,45.926361083984375
2019-01-31,45.97428512573242
2019-02-01,45.31298065185547
2019-02-04,45.859275817871094
2019-02-05,46.568485260009766
2019-02-06,46.568485260009766
2019-02-07,45.86886215209961
2019-02-08,46.08927917480469
2019-02-11,46.683494567871094
2019-02-12,47.37354278564453
2019-02-13,47.70897674560547
2019-02-14,47.919822692871094
2019-02-15,48.552371978759766
2019-02-19,48.89738464355469
2019-02-20,49.49159622192383
2019-02-21,49.78870391845703
2019-02-22,52.17509841918945
2019-02-25,52.0888557434082
2019-02-26,51.83966064453125
2019-02-27,51.3604621887207
2019-02-28,51.38921356201172
2019-03-01,51.398807525634766
2019-03-04,50.81418228149414
2019-03-05,50.69917678833008
2019-03-06,49.87497329711914
2019-03-07,49.85578918457031
2019-03-08,49.975807189941406
2019-03-11,51.051170349121094
2019-03-12,50.48468780517578
2019-03-13,50.69590759277344
2019-03-14,50.35026168823242
2019-03-15,50.369468688964844
