Date,CF
2018-12-10,34.538414001464844
2018-12-11,34.55511474609375
2018-12-12,35.056522369384766
2018-12-13,34.7974739074707
2018-12-14,35.14844512939453
2018-12-17,34.571834564208984
2018-12-18,34.897743225097656
2018-12-19,35.03145217895508
2018-12-20,34.12057876586914
2018-12-21,34.28770065307617
2018-12-24,33.518882751464844
2018-12-26,35.59971237182617
2018-12-27,36.134552001953125
2018-12-28,35.407493591308594
2018-12-31,36.36017990112305
2019-01-02,35.12338638305664
2019-01-03,33.903289794921875
2019-01-04,36.73623275756836
2019-01-07,36.861576080322266
2019-01-08,37.93124008178711
2019-01-09,37.630401611328125
2019-01-10,37.64711380004883
2019-01-11,37.10393142700195
2019-01-14,36.09276580810547
2019-01-15,36.1846923828125
2019-01-16,35.59135437011719
2019-01-17,36.59416961669922
2019-01-18,36.920074462890625
2019-01-22,34.98131561279297
2019-01-23,35.19858932495117
2019-01-24,34.47990798950195
2019-01-25,35.55793762207031
2019-01-28,35.908912658691406
2019-01-29,35.74177551269531
2019-01-30,35.984130859375
2019-01-31,36.477176666259766
2019-02-01,36.35181427001953
2019-02-04,35.64985275268555
2019-02-05,35.8922004699707
2019-02-06,35.44929504394531
2019-02-07,34.521697998046875
2019-02-08,34.98131561279297
2019-02-11,35.06488037109375
2019-02-12,35.858768463134766
2019-02-13,35.63313674926758
2019-02-14,35.801456451416016
2019-02-15,35.1534309387207
2019-02-19,35.355411529541016
2019-02-20,37.518314361572266
2019-02-21,37.021766662597656
2019-02-22,37.0890998840332
2019-02-25,36.398990631103516
2019-02-26,36.348506927490234
2019-02-27,36.48313903808594
2019-02-28,35.51531982421875
2019-03-01,35.582645416259766
