Date,AEP
2018-10-24,58.04103088378906
2018-10-25,56.4893913269043
2018-10-26,55.8748779296875
2018-10-29,56.873451232910156
2018-10-30,57.06549072265625
2018-10-31,56.35112380981445
2018-11-01,56.05156326293945
2018-11-02,55.83646011352539
2018-11-05,56.45866394042969
2018-11-06,57.188392639160156
2018-11-07,57.710731506347656
2018-11-08,57.48595428466797
2018-11-09,58.37729263305664
2018-11-12,59.05933380126953
2018-11-13,59.23759078979492
2018-11-14,59.00509262084961
2018-11-15,59.51662826538086
2018-11-16,59.69487380981445
2018-11-19,60.01267623901367
2018-11-20,60.31492614746094
2018-11-21,58.6330680847168
2018-11-23,58.79581069946289
2018-11-26,58.87332534790039
2018-11-27,59.353851318359375
2018-11-28,59.07484436035156
2018-11-29,59.17557144165039
2018-11-30,60.25292205810547
2018-12-03,60.6947021484375
2018-12-04,60.77996826171875
2018-12-06,61.04349136352539
2018-12-07,61.47751998901367
2018-12-10,61.508514404296875
2018-12-11,61.81855010986328
2018-12-12,61.63251495361328
2018-12-13,62.2835807800293
2018-12-14,62.01231002807617
2018-12-17,59.93513870239258
2018-12-18,59.88090515136719
2018-12-19,59.570865631103516
2018-12-20,60.159915924072266
2018-12-21,59.23759078979492
2018-12-24,57.005435943603516
2018-12-26,57.63323211669922
2018-12-27,58.16025924682617
2018-12-28,57.92000198364258
2018-12-31,57.92775344848633
2019-01-02,56.532649993896484
2019-01-03,56.40089416503906
2019-01-04,56.92018508911133
2019-01-07,56.60239791870117
2019-01-08,57.29995346069336
2019-01-09,56.86592483520508
2019-01-10,57.91225814819336
2019-01-11,57.69524002075195
2019-01-14,57.19144821166992
2019-01-15,58.423789978027344
2019-01-16,58.68730545043945
2019-01-17,58.90431594848633
2019-01-18,58.97407531738281
2019-01-22,59.1988410949707
2019-01-23,59.687137603759766
2019-01-24,60.26070022583008
2019-01-25,59.52438735961914
2019-01-28,59.5631217956543
2019-01-29,59.656124114990234
2019-01-30,59.80339050292969
2019-01-31,61.32249450683594
2019-02-01,61.31476974487305
2019-02-04,61.59375
2019-02-05,61.23725891113281
2019-02-06,61.392269134521484
2019-02-07,62.10356521606445
2019-02-08,62.549137115478516
2019-02-11,62.60384750366211
2019-02-12,62.76799774169922
2019-02-13,62.181766510009766
2019-02-14,62.02540588378906
2019-02-15,61.962867736816406
2019-02-19,62.596038818359375
2019-02-20,62.939964294433594
2019-02-21,63.43240737915039
2019-02-22,63.87795639038086
2019-02-25,63.1431999206543
2019-02-26,62.861812591552734
2019-02-27,63.025943756103516
2019-02-28,63.43240737915039
2019-03-01,63.627830505371094
2019-03-04,63.643463134765625
2019-03-05,63.3386116027832
2019-03-06,63.51840591430664
2019-03-07,63.666900634765625
2019-03-08,64.05774688720703
2019-03-11,64.5658187866211
2019-03-12,64.96448516845703
2019-03-13,65.01920318603516
2019-03-14,64.86286926269531
2019-03-15,65.51164245605469
2019-03-18,65.25370025634766
2019-03-19,64.53456115722656
2019-03-20,64.77688598632812
2019-03-21,65.73052978515625
2019-03-22,66.55126953125
2019-03-25,66.69197082519531
2019-03-26,67.20787048339844
2019-03-27,66.62161254882812
2019-03-28,65.49601745605469
2019-03-29,65.46475982666016
2019-04-01,64.73780822753906
2019-04-02,64.94103240966797
2019-04-03,64.80814361572266
2019-04-04,64.58148193359375
2019-04-05,65.32405853271484
2019-04-08,64.99575805664062
2019-04-09,65.32405853271484
2019-04-10,65.15206909179688
2019-04-11,65.61328125
2019-04-12,65.77743530273438
2019-04-15,65.86341094970703
2019-04-16,64.91758728027344
2019-04-17,65.03482818603516
2019-04-18,64.88631439208984
2019-04-22,64.82379913330078
2019-04-23,65.32405853271484
2019-04-24,65.67579650878906
2019-04-25,66.30895233154297
2019-04-26,66.21516418457031
2019-04-29,65.69144439697266
2019-04-30,66.87176513671875
2019-05-01,66.40276336669922
2019-05-02,66.20735168457031
