Date,CTRA
2025-04-01,29.06999969482422
2025-04-02,28.989999771118164
2025-04-03,27.360000610351562
2025-04-04,25.1200008392334
2025-04-07,25.040000915527344
2025-04-08,24.600000381469727
2025-04-09,25.8700008392334
2025-04-10,24.700000762939453
2025-04-11,25.15999984741211
2025-04-14,25.219999313354492
2025-04-15,25.31999969482422
2025-04-16,25.6299991607666
2025-04-17,25.850000381469727
2025-04-21,24.809999465942383
2025-04-22,25.079999923706055
2025-04-23,25.360000610351562
2025-04-24,25.459999084472656
2025-04-25,25.3700008392334
2025-04-28,25.719999313354492
2025-04-29,25.510000228881836
2025-04-30,24.559999465942383
2025-05-01,24.889999389648438
2025-05-02,25.670000076293945
2025-05-05,25.270000457763672
2025-05-06,22.93000030517578
2025-05-07,22.600000381469727
2025-05-08,23.1200008392334
2025-05-09,23.389999389648438
2025-05-12,24.1299991607666
2025-05-13,24.760000228881836
2025-05-14,24.979999542236328
2025-05-15,24.690000534057617
2025-05-16,24.799999237060547
2025-05-19,24.5
2025-05-20,24.8799991607666
2025-05-21,24.489999771118164
2025-05-22,24.40999984741211
2025-05-23,24.520000457763672
2025-05-27,24.860000610351562
2025-05-28,24.559999465942383
2025-05-29,24.729999542236328
2025-05-30,24.309999465942383
2025-06-02,25.079999923706055
2025-06-03,25.440000534057617
2025-06-04,24.889999389648438
2025-06-05,24.829999923706055
2025-06-06,25.579999923706055
2025-06-09,25.950000762939453
2025-06-10,25.8700008392334
2025-06-11,25.780000686645508
2025-06-12,26.139999389648438
2025-06-13,26.700000762939453
2025-06-16,26.489999771118164
2025-06-17,26.690000534057617
2025-06-18,26.75
2025-06-20,26.969999313354492
2025-06-23,26.709999084472656
2025-06-24,26.809999465942383
2025-06-25,26.06999969482422
2025-06-26,25.950000762939453
2025-06-27,25.610000610351562
2025-06-30,25.3799991607666
2025-07-01,25.09000015258789
2025-07-02,25.030000686645508
2025-07-03,25.219999313354492
2025-07-07,24.81999969482422
2025-07-08,25.18000030517578
2025-07-09,25.139999389648438
2025-07-10,25.100000381469727
2025-07-11,25.280000686645508
2025-07-14,25.450000762939453
2025-07-15,24.639999389648438
2025-07-16,24.190000534057617
2025-07-17,24.450000762939453
2025-07-18,24.389999389648438
2025-07-21,23.09000015258789
2025-07-22,23.56999969482422
2025-07-23,23.420000076293945
2025-07-24,23.760000228881836
2025-07-25,23.6299991607666
2025-07-28,23.809999465942383
2025-07-29,24.219999313354492
2025-07-30,24.290000915527344
2025-07-31,24.389999389648438
2025-08-01,23.700000762939453
2025-08-04,23.93000030517578
2025-08-05,24.31999969482422
2025-08-06,24.25
2025-08-07,23.770000457763672
2025-08-08,24.020000457763672
2025-08-11,23.959999084472656
2025-08-12,23.979999542236328
2025-08-13,24.219999313354492
2025-08-14,24.06999969482422
2025-08-15,24.030000686645508
2025-08-18,23.239999771118164
2025-08-19,23.100000381469727
2025-08-20,23.229999542236328
2025-08-21,23.440000534057617
2025-08-22,23.809999465942383
2025-08-25,23.860000610351562
2025-08-26,23.899999618530273
2025-08-27,24.139999389648438
2025-08-28,24.3799991607666
2025-08-29,24.440000534057617
2025-09-02,24.739999771118164
2025-09-03,24.06999969482422
2025-09-04,24.389999389648438
2025-09-05,23.979999542236328
2025-09-08,23.850000381469727
2025-09-09,23.850000381469727
2025-09-10,24.3700008392334
2025-09-11,24.3700008392334
2025-09-12,24.360000610351562
2025-09-15,24.18000030517578
2025-09-16,24.549999237060547
2025-09-17,24.3799991607666
2025-09-18,24.09000015258789
2025-09-19,23.280000686645508
2025-09-22,23.100000381469727
2025-09-23,23.469999313354492
2025-09-24,23.75
2025-09-25,23.700000762939453
2025-09-26,23.829999923706055
2025-09-29,23.639999389648438
2025-09-30,23.649999618530273
2025-10-01,23.959999084472656
2025-10-02,23.149999618530273
2025-10-03,23.299999237060547
2025-10-06,23.84000015258789
2025-10-07,24.530000686645508
2025-10-08,24.229999542236328
2025-10-09,23.6200008392334
2025-10-10,22.75
2025-10-13,23.170000076293945
2025-10-14,23.209999084472656
2025-10-15,23.200000762939453
2025-10-16,22.579999923706055
2025-10-17,22.799999237060547
2025-10-20,23.420000076293945
2025-10-21,23.31999969482422
2025-10-22,23.299999237060547
2025-10-23,23.739999771118164
2025-10-24,23.549999237060547
2025-10-27,23.670000076293945
2025-10-28,23.3799991607666
2025-10-29,23.34000015258789
2025-10-30,23.399999618530273
2025-10-31,23.65999984741211
2025-11-03,24.389999389648438
2025-11-04,25.850000381469727
2025-11-05,25.75
2025-11-06,26.3700008392334
2025-11-07,26.56999969482422
2025-11-10,26.389999389648438
2025-11-11,26.790000915527344
2025-11-12,26.1299991607666
2025-11-13,25.84000015258789
2025-11-14,26.34000015258789
2025-11-17,25.969999313354492
2025-11-18,26.170000076293945
2025-11-19,25.760000228881836
2025-11-20,25.399999618530273
2025-11-21,25.75
2025-11-24,26.200000762939453
2025-11-25,25.84000015258789
2025-11-26,26.389999389648438
2025-11-28,26.84000015258789
2025-12-01,26.950000762939453
2025-12-02,26.389999389648438
2025-12-03,27.15999984741211
2025-12-04,27.34000015258789
2025-12-05,27.389999389648438
2025-12-08,26.56999969482422
2025-12-09,26.860000610351562
2025-12-10,27.020000457763672
2025-12-11,26.489999771118164
2025-12-12,26.270000457763672
2025-12-15,26.270000457763672
2025-12-16,25.299999237060547
2025-12-17,25.920000076293945
2025-12-18,25.43000030517578
2025-12-19,25.3799991607666
2025-12-22,25.520000457763672
2025-12-23,25.979999542236328
2025-12-24,25.690000534057617
2025-12-26,25.790000915527344
2025-12-29,26.200000762939453
2025-12-30,26.559999465942383
