Date,ARES
2017-03-06,13.354737281799316
2017-03-07,13.3204927444458
2017-03-08,13.20236587524414
2017-03-09,13.20236587524414
2017-03-10,13.20236587524414
2017-03-13,13.237107276916504
2017-03-14,13.20236587524414
2017-03-15,13.028648376464844
2017-03-16,12.889677047729492
2017-03-17,12.889677047729492
2017-03-20,12.959161758422852
2017-03-21,12.75765609741211
2017-03-22,12.820195198059082
2017-03-23,12.750704765319824
2017-03-24,12.715964317321777
2017-03-27,12.681215286254883
2017-03-28,12.92442512512207
2017-03-29,13.167623519897461
2017-03-30,13.028648376464844
2017-03-31,13.167623519897461
2017-04-03,12.993907928466797
2017-04-04,13.341338157653809
2017-04-05,13.063393592834473
2017-04-06,12.889677047729492
2017-04-07,13.341338157653809
2017-04-10,13.306595802307129
2017-04-11,13.445568084716797
2017-04-12,13.376078605651855
2017-04-13,13.410823822021484
2017-04-17,13.341338157653809
2017-04-18,13.341338157653809
2017-04-19,13.320489883422852
2017-04-20,13.410823822021484
2017-04-21,13.341338157653809
2017-04-24,13.403877258300781
2017-04-25,13.341338157653809
2017-04-26,13.445568084716797
2017-04-27,13.688765525817871
2017-04-28,13.654026985168457
2017-05-01,13.619282722473145
2017-05-02,13.376078605651855
2017-05-03,12.959161758422852
2017-05-04,12.542247772216797
2017-05-05,13.167623519897461
2017-05-08,13.028648376464844
2017-05-09,12.715964317321777
2017-05-10,12.576993942260742
2017-05-11,13.098140716552734
2017-05-12,13.098140716552734
2017-05-15,13.167623519897461
2017-05-16,13.063393592834473
2017-05-17,12.611734390258789
2017-05-18,12.947673797607422
2017-05-19,12.842689514160156
2017-05-22,13.087650299072266
2017-05-23,12.95467472076416
2017-05-24,12.912681579589844
2017-05-25,12.898581504821777
2017-05-26,13.004310607910156
2017-05-30,12.828099250793457
2017-05-31,12.722372055053711
2017-06-01,12.722372055053711
2017-06-02,12.616646766662598
2017-06-05,12.651885032653809
2017-06-06,12.79286003112793
2017-06-07,12.75761604309082
2017-06-08,12.863338470458984
2017-06-09,12.828099250793457
2017-06-12,12.687127113342285
2017-06-13,12.687127113342285
2017-06-14,12.581405639648438
2017-06-15,12.475678443908691
2017-06-16,12.616646766662598
2017-06-19,12.616646766662598
2017-06-20,12.440433502197266
2017-06-21,12.369948387145996
2017-06-22,12.334708213806152
2017-06-23,12.581405639648438
2017-06-26,12.687127113342285
2017-06-27,12.651885032653809
2017-06-28,12.743515968322754
2017-06-29,12.616646766662598
2017-06-30,12.687127113342285
2017-07-03,12.898581504821777
2017-07-05,12.828099250793457
2017-07-06,12.722372055053711
2017-07-07,12.722372055053711
2017-07-10,12.722372055053711
2017-07-11,12.722372055053711
2017-07-12,12.898581504821777
2017-07-13,12.828099250793457
2017-07-14,12.863338470458984
2017-07-17,12.933822631835938
2017-07-18,13.039551734924316
2017-07-19,13.074792861938477
2017-07-20,13.180521965026855
2017-07-21,13.2157621383667
2017-07-24,13.110036849975586
2017-07-25,13.004310607910156
2017-07-26,13.110036849975586
2017-07-27,13.039551734924316
2017-07-28,13.004310607910156
2017-07-31,13.039551734924316
2017-08-01,13.004310607910156
2017-08-02,12.863338470458984
2017-08-03,12.863338470458984
2017-08-04,12.828099250793457
2017-08-07,12.828099250793457
2017-08-08,12.79286003112793
2017-08-09,12.863338470458984
2017-08-10,12.687127113342285
2017-08-11,12.616646766662598
2017-08-14,12.75761604309082
2017-08-15,12.687127113342285
2017-08-16,12.83774185180664
2017-08-17,12.730161666870117
2017-08-18,12.69430160522461
2017-08-21,12.730161666870117
2017-08-22,12.801881790161133
2017-08-23,12.873601913452148
2017-08-24,12.873601913452148
2017-08-25,12.945319175720215
2017-08-28,13.052902221679688
2017-08-29,13.01703929901123
2017-08-30,13.01703929901123
2017-08-31,13.01703929901123
2017-09-01,13.052902221679688
2017-09-05,12.83774185180664
2017-09-06,12.801881790161133
2017-09-07,12.766019821166992
2017-09-08,12.766019821166992
2017-09-11,12.909457206726074
2017-09-12,13.081584930419922
2017-09-13,13.01703929901123
2017-09-14,12.945319175720215
2017-09-15,13.124612808227539
2017-09-18,13.196335792541504
2017-09-19,13.124612808227539
2017-09-20,13.160478591918945
2017-09-21,13.08875560760498
2017-09-22,13.339776039123535
2017-09-25,13.44735336303711
2017-09-26,13.303915023803711
2017-09-27,13.268057823181152
2017-09-28,13.196335792541504
2017-09-29,13.375635147094727
2017-10-02,13.44735336303711
2017-10-03,13.519071578979492
2017-10-04,13.554935455322266
2017-10-05,13.590790748596191
2017-10-06,13.44735336303711
2017-10-09,13.41149616241455
2017-10-10,13.339776039123535
2017-10-11,13.196335792541504
2017-10-12,13.08875560760498
2017-10-13,13.196335792541504
2017-10-16,13.375635147094727
2017-10-17,13.41149616241455
2017-10-18,13.124612808227539
2017-10-19,13.08875560760498
2017-10-20,13.303915023803711
2017-10-23,13.375635147094727
2017-10-24,13.41149616241455
2017-10-25,13.318254470825195
2017-10-26,13.303915023803711
2017-10-27,13.339776039123535
2017-10-30,13.303915023803711
2017-10-31,13.160478591918945
2017-11-01,13.268057823181152
2017-11-02,13.339776039123535
2017-11-03,13.44735336303711
2017-11-06,13.483213424682617
2017-11-07,13.483213424682617
2017-11-08,13.519071578979492
2017-11-09,13.590790748596191
2017-11-10,13.483213424682617
2017-11-13,13.66250991821289
2017-11-14,13.590790748596191
2017-11-15,13.483213424682617
2017-11-16,13.563863754272461
2017-11-17,13.600519180297852
2017-11-20,13.747160911560059
2017-11-21,13.820476531982422
2017-11-22,13.857135772705078
2017-11-24,13.681174278259277
2017-11-27,13.78381633758545
2017-11-28,13.820476531982422
2017-11-29,13.63718318939209
2017-11-30,13.527206420898438
2017-12-01,13.380565643310547
2017-12-04,13.527206420898438
2017-12-05,13.453885078430176
2017-12-06,13.527206420898438
2017-12-07,13.710502624511719
2017-12-08,13.563863754272461
2017-12-11,13.563863754272461
2017-12-12,13.78381633758545
2017-12-13,13.893795013427734
2017-12-14,13.959781646728516
2017-12-15,13.893795013427734
2017-12-18,13.820476531982422
2017-12-19,13.820476531982422
2017-12-20,13.967111587524414
2017-12-21,13.893795013427734
2017-12-22,13.967111587524414
2017-12-26,14.003772735595703
2017-12-27,14.150405883789062
2017-12-28,14.443681716918945
2017-12-29,14.66363525390625
2018-01-02,14.810275077819824
2018-01-03,14.773612022399902
2018-01-04,14.66363525390625
2018-01-05,14.736953735351562
2018-01-08,15.176861763000488
2018-01-09,15.690086364746094
2018-01-10,16.31329345703125
2018-01-11,16.826519012451172
2018-01-12,16.826519012451172
2018-01-16,17.046480178833008
2018-01-17,17.046480178833008
2018-01-18,16.863182067871094
2018-01-19,17.009815216064453
2018-01-22,17.743000030517578
2018-01-23,18.292884826660156
2018-01-24,18.402864456176758
2018-01-25,17.96295738220215
2018-01-26,18.109590530395508
2018-01-29,17.96295738220215
2018-01-30,17.706335067749023
2018-01-31,17.119796752929688
2018-02-01,17.339744567871094
2018-02-02,16.973155975341797
2018-02-05,15.800069808959961
2018-02-06,16.093338012695312
2018-02-07,16.31329345703125
2018-02-08,15.983363151550293
2018-02-09,15.836725234985352
2018-02-12,16.863182067871094
2018-02-13,16.89984130859375
2018-02-14,16.64322853088379
2018-02-15,17.926300048828125
2018-02-16,17.633024215698242
2018-02-20,17.376407623291016
2018-02-21,17.596364974975586
2018-02-22,17.6696834564209
2018-02-23,17.85607147216797
2018-02-26,18.37796401977539
2018-02-27,18.15428924560547
2018-02-28,18.191570281982422
2018-03-01,18.452516555786133
2018-03-02,18.34067726135254
2018-03-05,18.825298309326172
2018-03-06,17.035961151123047
2018-03-07,16.625904083251953
2018-03-08,16.402240753173828
2018-03-09,16.327678680419922
2018-03-12,16.402240753173828
2018-03-13,16.290403366088867
2018-03-14,16.327678680419922
2018-03-15,15.917627334594727
2018-03-16,15.917627334594727
2018-03-19,15.582125663757324
2018-03-20,15.768514633178711
2018-03-21,15.693958282470703
2018-03-22,16.25312614440918
2018-03-23,16.21584129333496
2018-03-26,16.21584129333496
2018-03-27,15.880350112915039
2018-03-28,15.65667724609375
2018-03-29,15.954898834228516
2018-04-02,15.805793762207031
2018-04-03,16.17856788635254
2018-04-04,16.402240753173828
2018-04-05,16.066740036010742
2018-04-06,15.582125663757324
2018-04-09,15.880350112915039
2018-04-10,16.43951416015625
2018-04-11,15.992185592651367
2018-04-12,15.954898834228516
2018-04-13,15.987103462219238
2018-04-16,16.249183654785156
2018-04-17,16.661027908325195
2018-04-18,16.661027908325195
2018-04-19,16.885677337646484
2018-04-20,16.848234176635742
2018-04-23,16.661027908325195
2018-04-24,16.361509323120117
2018-04-25,16.473827362060547
2018-04-26,16.58614730834961
2018-04-27,16.361509323120117
2018-04-30,16.473827362060547
2018-05-01,16.77335548400879
2018-05-02,16.848234176635742
2018-05-03,16.62358856201172
2018-05-04,16.286623001098633
2018-05-07,16.698474884033203
2018-05-08,16.398948669433594
2018-05-09,16.58614730834961
2018-05-10,16.511268615722656
2018-05-11,16.473827362060547
2018-05-14,16.885677337646484
2018-05-15,16.58614730834961
2018-05-16,16.398948669433594
2018-05-17,16.548707962036133
2018-05-18,16.286623001098633
2018-05-21,16.211748123168945
2018-05-22,16.17430305480957
2018-05-23,16.099422454833984
2018-05-24,16.136865615844727
2018-05-25,16.024538040161133
2018-05-29,15.949657440185547
2018-05-30,16.136865615844727
2018-05-31,16.58614730834961
2018-06-01,16.436382293701172
2018-06-04,16.473827362060547
2018-06-05,16.361509323120117
2018-06-06,16.17430305480957
2018-06-07,16.398948669433594
2018-06-08,16.249183654785156
2018-06-11,16.211748123168945
2018-06-12,15.912219047546387
2018-06-13,15.650132179260254
2018-06-14,15.824705123901367
2018-06-15,15.710851669311523
2018-06-18,15.55905818939209
2018-06-19,15.672903060913086
2018-06-20,15.483159065246582
2018-06-21,15.710851669311523
2018-06-22,15.938545227050781
2018-06-25,15.824705123901367
2018-06-26,15.748801231384277
2018-06-27,15.710851669311523
2018-06-28,15.900602340698242
2018-06-29,15.710851669311523
2018-07-02,15.938545227050781
2018-07-03,16.014446258544922
2018-07-05,16.090347290039062
2018-07-06,16.05239486694336
2018-07-09,16.280094146728516
2018-07-10,16.05239486694336
2018-07-11,15.786754608154297
2018-07-12,15.938545227050781
2018-07-13,16.280094146728516
2018-07-16,16.393932342529297
2018-07-17,16.090347290039062
2018-07-18,16.204191207885742
2018-07-19,16.05239486694336
2018-07-20,16.355989456176758
2018-07-23,16.318037033081055
2018-07-24,16.014446258544922
2018-07-25,16.014446258544922
2018-07-26,15.824705123901367
2018-07-27,15.862649917602539
2018-07-30,15.900602340698242
2018-07-31,16.204191207885742
2018-08-01,15.862649917602539
2018-08-02,16.128292083740234
2018-08-03,15.900602340698242
2018-08-06,15.9764986038208
2018-08-07,15.9764986038208
2018-08-08,15.938545227050781
2018-08-09,15.938545227050781
2018-08-10,16.014446258544922
2018-08-13,16.204191207885742
2018-08-14,16.58367919921875
2018-08-15,15.900602340698242
2018-08-16,15.786754608154297
2018-08-17,15.786754608154297
2018-08-20,15.900602340698242
2018-08-21,15.9764986038208
2018-08-22,16.24213981628418
2018-08-23,16.166242599487305
2018-08-24,15.938545227050781
2018-08-27,16.128292083740234
2018-08-28,16.355989456176758
2018-08-29,16.54573631286621
2018-08-30,16.431884765625
2018-08-31,16.166242599487305
2018-09-04,16.128292083740234
2018-09-05,16.05239486694336
2018-09-06,15.938545227050781
2018-09-07,15.9764986038208
2018-09-10,16.014446258544922
2018-09-11,15.9764986038208
2018-09-12,15.9764986038208
2018-09-13,16.268798828125
2018-09-14,16.576480865478516
2018-09-17,16.614944458007812
2018-09-18,17.15338897705078
2018-09-19,17.691837310791016
2018-09-20,17.653371810913086
2018-09-21,17.9226016998291
2018-09-24,17.730300903320312
2018-09-25,17.691837310791016
2018-09-26,17.76875877380371
2018-09-27,17.9226016998291
2018-09-28,17.845680236816406
2018-10-01,17.484149932861328
2018-10-02,17.191850662231445
2018-10-03,17.261075973510742
2018-10-04,16.89954948425293
2018-10-05,16.699552536010742
2018-10-08,16.65340232849121
2018-10-09,16.814931869506836
2018-10-10,16.099571228027344
2018-10-11,15.914959907531738
2018-10-12,15.93803596496582
2018-10-15,15.884188652038574
2018-10-16,16.02264404296875
2018-10-17,16.114953994750977
2018-10-18,15.984195709228516
2018-10-19,15.699581146240234
2018-10-22,15.461128234863281
2018-10-23,15.261130332946777
2018-10-24,14.907293319702148
2018-10-25,15.114983558654785
2018-10-26,15.007296562194824
2018-10-29,14.622689247131348
2018-10-30,14.930374145507812
2018-10-31,15.084212303161621
2018-11-01,15.82265853881836
2018-11-02,16.176496505737305
2018-11-05,16.268798828125
2018-11-06,16.630325317382812
2018-11-07,16.714942932128906
2018-11-08,16.807241439819336
2018-11-09,17.022624969482422
2018-11-12,16.714942932128906
2018-11-13,17.130313873291016
2018-11-14,17.030315399169922
2018-11-15,16.92262840270996
2018-11-16,17.222618103027344
2018-11-19,17.076473236083984
2018-11-20,16.691865921020508
2018-11-21,17.114933013916016
2018-11-23,17.014928817749023
2018-11-26,17.568763732910156
2018-11-27,17.368772506713867
2018-11-28,17.69953155517578
2018-11-29,17.522615432739258
2018-11-30,17.261075973510742
2018-12-03,17.730300903320312
2018-12-04,16.976470947265625
2018-12-06,17.08416175842285
2018-12-07,16.50724983215332
2018-12-10,16.707250595092773
2018-12-11,16.730323791503906
2018-12-12,16.92262840270996
2018-12-13,17.053388595581055
2018-12-14,16.87421226501465
2018-12-17,16.39120101928711
2018-12-18,15.939352989196777
2018-12-19,14.942171096801758
2018-12-20,13.664529800415039
2018-12-21,13.306166648864746
2018-12-24,13.142566680908203
2018-12-26,13.423023223876953
2018-12-27,13.828126907348633
2018-12-28,13.983940124511719
2018-12-31,13.851497650146484
2019-01-02,13.6333646774292
2019-01-03,13.321747779846191
2019-01-04,14.054051399230957
2019-01-07,14.412415504455566
2019-01-08,14.762989044189453
2019-01-09,14.630548477172852
2019-01-10,14.677294731140137
2019-01-11,15.035653114318848
2019-01-14,15.308321952819824
2019-01-15,15.510871887207031
2019-01-16,15.432965278625488
2019-01-17,15.425177574157715
2019-01-18,15.619942665100098
2019-01-22,15.744587898254395
2019-01-23,16.032835006713867
2019-01-24,16.087369918823242
2019-01-25,16.336668014526367
2019-01-28,16.398990631103516
2019-01-29,16.243179321289062
2019-01-30,16.188650131225586
2019-01-31,16.250974655151367
2019-02-01,16.204225540161133
2019-02-04,16.87421226501465
2019-02-05,17.139087677001953
2019-02-06,17.31047821044922
2019-02-07,16.81967544555664
2019-02-08,16.835262298583984
2019-02-11,16.578168869018555
2019-02-12,16.850841522216797
2019-02-13,16.944324493408203
2019-02-14,17.45070457458496
2019-02-15,18.097320556640625
2019-02-19,18.424514770507812
2019-02-20,18.229755401611328
2019-02-21,18.167436599731445
2019-02-22,18.533586502075195
2019-02-25,18.549161911010742
2019-02-26,18.408935546875
2019-02-27,18.38556671142578
2019-02-28,18.40114974975586
2019-03-01,18.229755401611328
2019-03-04,18.02720069885254
2019-03-05,17.816862106323242
2019-03-06,17.692216873168945
2019-03-07,17.489662170410156
2019-03-08,17.801279067993164
2019-03-11,18.424514770507812
2019-03-12,18.47126007080078
2019-03-13,18.829627990722656
2019-03-14,18.837522506713867
