Date,VRSK
2016-08-31,83.05000305175781
2016-09-01,83.30000305175781
2016-09-02,83.83999633789062
2016-09-06,84.05999755859375
2016-09-07,83.62000274658203
2016-09-08,82.81999969482422
2016-09-09,81.95999908447266
2016-09-12,82.75
2016-09-13,81.80999755859375
2016-09-14,81.13999938964844
2016-09-15,81.48999786376953
2016-09-16,80.63999938964844
2016-09-19,80.72000122070312
2016-09-20,80.56999969482422
2016-09-21,80.86000061035156
2016-09-22,81.05000305175781
2016-09-23,81.31999969482422
2016-09-26,81.12000274658203
2016-09-27,81.38999938964844
2016-09-28,81.87000274658203
2016-09-29,81.05000305175781
2016-09-30,81.27999877929688
2016-10-03,81.2300033569336
2016-10-04,80.6500015258789
2016-10-05,80.30000305175781
2016-10-06,79.75
2016-10-07,79.61000061035156
2016-10-10,80.0999984741211
2016-10-11,79.4000015258789
2016-10-12,79.5199966430664
2016-10-13,79.36000061035156
2016-10-14,79.37000274658203
2016-10-17,79.47000122070312
2016-10-18,80.33999633789062
2016-10-19,80.44999694824219
2016-10-20,80.08000183105469
2016-10-21,81.26000213623047
2016-10-24,82.22000122070312
2016-10-25,82.08999633789062
2016-10-26,81.43000030517578
2016-10-27,81.25
2016-10-28,81.3499984741211
2016-10-31,81.55000305175781
2016-11-01,80.94000244140625
2016-11-02,82.20999908447266
2016-11-03,82.41000366210938
2016-11-04,81.76000213623047
2016-11-07,83.0999984741211
2016-11-08,82.88999938964844
2016-11-09,83.33000183105469
2016-11-10,83.12000274658203
2016-11-11,83.12999725341797
2016-11-14,82.83000183105469
2016-11-15,82.69000244140625
2016-11-16,82.30000305175781
2016-11-17,83.0
2016-11-18,83.16000366210938
2016-11-21,83.75
2016-11-22,83.95999908447266
2016-11-23,83.88999938964844
2016-11-25,84.11000061035156
2016-11-28,84.1500015258789
2016-11-29,83.87999725341797
2016-11-30,83.08000183105469
2016-12-01,82.36000061035156
2016-12-02,82.19999694824219
2016-12-05,82.91000366210938
2016-12-06,83.04000091552734
2016-12-07,83.13999938964844
2016-12-08,83.19000244140625
2016-12-09,82.93000030517578
2016-12-12,83.02999877929688
2016-12-13,83.56999969482422
2016-12-14,82.05000305175781
2016-12-15,81.27999877929688
2016-12-16,81.77999877929688
2016-12-19,82.11000061035156
2016-12-20,82.37000274658203
2016-12-21,82.43000030517578
2016-12-22,82.06999969482422
2016-12-23,82.11000061035156
2016-12-27,82.1500015258789
2016-12-28,81.6500015258789
2016-12-29,81.69999694824219
2016-12-30,81.16999816894531
2017-01-03,81.31999969482422
2017-01-04,81.95999908447266
2017-01-05,81.66000366210938
2017-01-06,82.37999725341797
2017-01-09,81.7300033569336
2017-01-10,82.26000213623047
2017-01-11,82.75
2017-01-12,82.31999969482422
2017-01-13,82.62999725341797
2017-01-17,81.55000305175781
2017-01-18,81.08000183105469
2017-01-19,80.91999816894531
2017-01-20,81.36000061035156
2017-01-23,81.18000030517578
2017-01-24,82.16999816894531
2017-01-25,82.69000244140625
2017-01-26,82.52999877929688
2017-01-27,82.68000030517578
2017-01-30,82.73999786376953
2017-01-31,82.63999938964844
2017-02-01,81.76000213623047
2017-02-02,82.1500015258789
2017-02-03,83.5199966430664
2017-02-06,83.2699966430664
2017-02-07,83.01000213623047
2017-02-08,83.61000061035156
2017-02-09,84.06999969482422
2017-02-10,84.5199966430664
2017-02-13,84.95999908447266
2017-02-14,85.08999633789062
2017-02-15,83.7699966430664
2017-02-16,84.2699966430664
2017-02-17,84.9000015258789
2017-02-21,85.19000244140625
2017-02-22,82.2300033569336
2017-02-23,82.83999633789062
2017-02-24,83.94999694824219
2017-02-27,83.79000091552734
2017-02-28,82.91999816894531
2017-03-01,84.31999969482422
2017-03-02,83.66999816894531
2017-03-03,83.94999694824219
2017-03-06,82.87000274658203
2017-03-07,81.83999633789062
2017-03-08,80.70999908447266
2017-03-09,80.05000305175781
2017-03-10,79.94000244140625
2017-03-13,79.76000213623047
2017-03-14,79.3499984741211
2017-03-15,80.06999969482422
2017-03-16,80.3499984741211
2017-03-17,81.19000244140625
2017-03-20,80.94999694824219
2017-03-21,79.62999725341797
2017-03-22,80.02999877929688
2017-03-23,79.95999908447266
2017-03-24,79.70999908447266
2017-03-27,79.68000030517578
2017-03-28,80.05999755859375
2017-03-29,80.44999694824219
2017-03-30,80.79000091552734
2017-03-31,81.13999938964844
2017-04-03,79.83999633789062
2017-04-04,79.94999694824219
2017-04-05,79.44999694824219
2017-04-06,79.5
2017-04-07,79.29000091552734
2017-04-10,79.47000122070312
2017-04-11,79.62999725341797
2017-04-12,79.23999786376953
2017-04-13,79.11000061035156
2017-04-17,80.06999969482422
2017-04-18,80.62999725341797
2017-04-19,80.7699966430664
2017-04-20,81.37000274658203
2017-04-21,81.6500015258789
2017-04-24,82.66000366210938
2017-04-25,82.97000122070312
2017-04-26,83.18000030517578
2017-04-27,83.1500015258789
2017-04-28,82.80999755859375
2017-05-01,82.7699966430664
2017-05-02,82.18000030517578
2017-05-03,76.75
2017-05-04,78.01000213623047
2017-05-05,79.76000213623047
2017-05-08,79.30000305175781
2017-05-09,79.26000213623047
2017-05-10,78.69999694824219
2017-05-11,78.27999877929688
2017-05-12,78.0999984741211
2017-05-15,78.97000122070312
2017-05-16,78.81999969482422
2017-05-17,78.5
2017-05-18,78.5199966430664
2017-05-19,79.41000366210938
2017-05-22,79.91000366210938
2017-05-23,79.5199966430664
2017-05-24,80.41000366210938
2017-05-25,81.18000030517578
2017-05-26,80.55000305175781
2017-05-30,81.05000305175781
2017-05-31,80.88999938964844
2017-06-01,81.16999816894531
2017-06-02,81.86000061035156
2017-06-05,81.47000122070312
2017-06-06,80.66999816894531
2017-06-07,80.73999786376953
2017-06-08,80.37999725341797
2017-06-09,80.06999969482422
2017-06-12,81.5
2017-06-13,82.41999816894531
2017-06-14,82.97000122070312
2017-06-15,83.25
2017-06-16,83.13999938964844
2017-06-19,83.77999877929688
2017-06-20,83.91000366210938
2017-06-21,84.05999755859375
2017-06-22,83.02999877929688
2017-06-23,82.36000061035156
2017-06-26,83.18000030517578
2017-06-27,82.81999969482422
2017-06-28,83.95999908447266
2017-06-29,83.36000061035156
2017-06-30,84.37000274658203
2017-07-03,84.16999816894531
2017-07-05,84.29000091552734
2017-07-06,83.4800033569336
2017-07-07,83.6500015258789
2017-07-10,83.44999694824219
2017-07-11,83.4800033569336
2017-07-12,84.55000305175781
2017-07-13,84.4000015258789
2017-07-14,85.44000244140625
2017-07-17,85.23999786376953
2017-07-18,85.87000274658203
2017-07-19,85.98999786376953
2017-07-20,86.2699966430664
2017-07-21,86.51000213623047
2017-07-24,87.11000061035156
2017-07-25,86.87999725341797
2017-07-26,87.05999755859375
2017-07-27,87.1500015258789
2017-07-28,87.31999969482422
2017-07-31,87.26000213623047
2017-08-01,87.16999816894531
2017-08-02,83.83999633789062
2017-08-03,82.30999755859375
2017-08-04,82.87999725341797
2017-08-07,82.5199966430664
2017-08-08,81.88999938964844
2017-08-09,81.52999877929688
2017-08-10,80.58000183105469
2017-08-11,80.62000274658203
2017-08-14,81.44000244140625
2017-08-15,81.4000015258789
2017-08-16,81.6500015258789
2017-08-17,80.9000015258789
2017-08-18,80.6500015258789
2017-08-21,81.06999969482422
2017-08-22,82.05000305175781
2017-08-23,81.20999908447266
2017-08-24,80.26000213623047
2017-08-25,79.66999816894531
2017-08-28,79.2300033569336
2017-08-29,79.5199966430664
2017-08-30,80.16000366210938
2017-08-31,81.05000305175781
2017-09-01,80.9800033569336
2017-09-05,80.62000274658203
2017-09-06,81.05999755859375
2017-09-07,82.0
2017-09-08,82.4800033569336
2017-09-11,82.02999877929688
2017-09-12,82.9000015258789
2017-09-13,81.44999694824219
2017-09-14,80.69000244140625
2017-09-15,81.02999877929688
2017-09-18,81.7699966430664
2017-09-19,81.70999908447266
2017-09-20,82.08999633789062
2017-09-21,81.94999694824219
2017-09-22,82.30999755859375
2017-09-25,82.02999877929688
2017-09-26,81.9000015258789
2017-09-27,81.9800033569336
2017-09-28,82.4000015258789
2017-09-29,83.19000244140625
2017-10-02,83.5199966430664
2017-10-03,83.75
2017-10-04,83.87000274658203
2017-10-05,83.80000305175781
2017-10-06,83.5
2017-10-09,83.33000183105469
2017-10-10,83.73999786376953
2017-10-11,83.36000061035156
2017-10-12,83.81999969482422
2017-10-13,84.0
2017-10-16,84.06999969482422
2017-10-17,84.30999755859375
2017-10-18,84.80000305175781
2017-10-19,84.91000366210938
2017-10-20,84.8499984741211
2017-10-23,84.7699966430664
2017-10-24,84.87999725341797
2017-10-25,84.19999694824219
2017-10-26,84.83000183105469
2017-10-27,84.94000244140625
2017-10-30,84.69999694824219
2017-10-31,85.05000305175781
2017-11-01,89.87999725341797
2017-11-02,91.0199966430664
2017-11-03,91.02999877929688
2017-11-06,91.0999984741211
2017-11-07,92.29000091552734
2017-11-08,92.56999969482422
2017-11-09,90.81999969482422
2017-11-10,90.20999908447266
2017-11-13,90.12000274658203
2017-11-14,91.11000061035156
2017-11-15,90.83000183105469
2017-11-16,90.81999969482422
2017-11-17,91.86000061035156
2017-11-20,92.52999877929688
2017-11-21,93.58000183105469
2017-11-22,93.81999969482422
2017-11-24,93.87999725341797
2017-11-27,94.22000122070312
2017-11-28,95.2300033569336
2017-11-29,94.9800033569336
2017-11-30,96.41999816894531
2017-12-01,95.63999938964844
2017-12-04,96.01000213623047
2017-12-05,95.94000244140625
2017-12-06,95.87000274658203
2017-12-07,95.44000244140625
2017-12-08,96.16000366210938
2017-12-11,94.31999969482422
2017-12-12,94.5999984741211
2017-12-13,94.41000366210938
2017-12-14,94.7300033569336
2017-12-15,95.0
2017-12-18,95.94000244140625
2017-12-19,96.0
2017-12-20,96.31999969482422
2017-12-21,95.58000183105469
2017-12-22,95.33000183105469
2017-12-26,95.6500015258789
2017-12-27,95.7699966430664
2017-12-28,96.44999694824219
2017-12-29,96.0
2018-01-02,95.83000183105469
2018-01-03,95.55000305175781
2018-01-04,96.02999877929688
2018-01-05,96.87999725341797
2018-01-08,97.0
2018-01-09,96.7300033569336
2018-01-10,96.33999633789062
2018-01-11,96.66999816894531
2018-01-12,97.5
2018-01-16,97.19999694824219
2018-01-17,98.01000213623047
2018-01-18,98.19999694824219
2018-01-19,98.9000015258789
2018-01-22,99.5199966430664
2018-01-23,99.25
2018-01-24,99.0
2018-01-25,98.58999633789062
2018-01-26,98.30999755859375
2018-01-29,98.25
2018-01-30,99.12000274658203
2018-01-31,100.05000305175781
2018-02-01,100.26000213623047
2018-02-02,98.83000183105469
2018-02-05,94.88999938964844
2018-02-06,95.01000213623047
2018-02-07,94.69000244140625
2018-02-08,92.27999877929688
2018-02-09,92.91000366210938
2018-02-12,94.30000305175781
2018-02-13,94.87999725341797
2018-02-14,96.62999725341797
2018-02-15,98.2300033569336
2018-02-16,98.79000091552734
2018-02-20,97.04000091552734
2018-02-21,99.2300033569336
2018-02-22,99.61000061035156
2018-02-23,101.54000091552734
2018-02-26,103.58999633789062
2018-02-27,103.06999969482422
2018-02-28,102.19000244140625
2018-03-01,101.05999755859375
2018-03-02,101.37000274658203
2018-03-05,103.08999633789062
2018-03-06,104.2699966430664
2018-03-07,104.12999725341797
2018-03-08,104.37999725341797
2018-03-09,105.83999633789062
2018-03-12,104.86000061035156
2018-03-13,104.4800033569336
2018-03-14,104.08999633789062
2018-03-15,104.26000213623047
2018-03-16,104.7699966430664
2018-03-19,103.94999694824219
2018-03-20,105.23999786376953
2018-03-21,105.05000305175781
2018-03-22,103.98999786376953
2018-03-23,102.11000061035156
2018-03-26,103.58999633789062
2018-03-27,101.66000366210938
2018-03-28,101.76000213623047
2018-03-29,104.0
2018-04-02,101.58999633789062
2018-04-03,103.5
2018-04-04,104.5199966430664
2018-04-05,105.44999694824219
2018-04-06,104.12999725341797
2018-04-09,104.7699966430664
2018-04-10,106.47000122070312
2018-04-11,106.05000305175781
2018-04-12,106.33999633789062
2018-04-13,105.41999816894531
2018-04-16,106.91000366210938
2018-04-17,107.37999725341797
2018-04-18,107.98999786376953
2018-04-19,107.56999969482422
2018-04-20,107.37999725341797
2018-04-23,107.6500015258789
2018-04-24,106.9800033569336
2018-04-25,106.62000274658203
2018-04-26,106.63999938964844
2018-04-27,107.12000274658203
2018-04-30,106.44999694824219
2018-05-01,106.69000244140625
2018-05-02,100.0
2018-05-03,100.61000061035156
2018-05-04,102.36000061035156
2018-05-07,103.69000244140625
2018-05-08,103.62000274658203
2018-05-09,104.77999877929688
2018-05-10,105.9000015258789
2018-05-11,105.87999725341797
2018-05-14,105.25
2018-05-15,105.04000091552734
2018-05-16,104.68000030517578
2018-05-17,104.58000183105469
2018-05-18,106.30999755859375
2018-05-21,107.16000366210938
2018-05-22,105.6500015258789
2018-05-23,105.66000366210938
2018-05-24,106.45999908447266
2018-05-25,106.0999984741211
2018-05-29,105.45999908447266
2018-05-30,107.08000183105469
2018-05-31,106.23999786376953
2018-06-01,107.2699966430664
2018-06-04,108.0199966430664
2018-06-05,109.0199966430664
2018-06-06,109.41999816894531
2018-06-07,109.11000061035156
2018-06-08,109.05999755859375
2018-06-11,108.94000244140625
2018-06-12,109.43000030517578
2018-06-13,109.69999694824219
2018-06-14,109.97000122070312
2018-06-15,109.9000015258789
2018-06-18,109.5999984741211
2018-06-19,109.20999908447266
2018-06-20,108.63999938964844
2018-06-21,107.56999969482422
2018-06-22,107.88999938964844
2018-06-25,106.62000274658203
2018-06-26,106.26000213623047
2018-06-27,106.05999755859375
2018-06-28,106.44000244140625
2018-06-29,107.63999938964844
2018-07-02,108.12999725341797
2018-07-03,107.7300033569336
2018-07-05,109.26000213623047
2018-07-06,110.58000183105469
2018-07-09,111.56999969482422
2018-07-10,111.55000305175781
2018-07-11,111.80000305175781
2018-07-12,112.98999786376953
2018-07-13,113.04000091552734
2018-07-16,112.01000213623047
2018-07-17,112.48999786376953
2018-07-18,112.44999694824219
2018-07-19,112.25
2018-07-20,112.58999633789062
2018-07-23,112.72000122070312
2018-07-24,112.81999969482422
2018-07-25,114.4800033569336
2018-07-26,113.6500015258789
2018-07-27,111.45999908447266
2018-07-30,109.41999816894531
2018-07-31,110.62000274658203
2018-08-01,114.80999755859375
2018-08-02,114.66999816894531
2018-08-03,114.38999938964844
2018-08-06,114.58000183105469
2018-08-07,116.16999816894531
2018-08-08,116.37999725341797
2018-08-09,116.69999694824219
2018-08-10,116.94999694824219
2018-08-13,116.31999969482422
2018-08-14,117.76000213623047
2018-08-15,116.87999725341797
2018-08-16,117.05999755859375
2018-08-17,117.41999816894531
2018-08-20,117.61000061035156
2018-08-21,117.44000244140625
2018-08-22,117.54000091552734
2018-08-23,117.38999938964844
2018-08-24,117.94000244140625
2018-08-27,118.08000183105469
2018-08-28,118.22000122070312
2018-08-29,118.95999908447266
2018-08-30,118.88999938964844
2018-08-31,119.08999633789062
2018-09-04,120.45999908447266
2018-09-05,120.05999755859375
2018-09-06,120.31999969482422
2018-09-07,120.43000030517578
2018-09-10,120.88999938964844
2018-09-11,120.69000244140625
2018-09-12,121.5
2018-09-13,122.5999984741211
2018-09-14,121.62999725341797
2018-09-17,120.55000305175781
2018-09-18,122.19999694824219
2018-09-19,119.83999633789062
2018-09-20,120.79000091552734
2018-09-21,120.02999877929688
2018-09-24,120.05999755859375
2018-09-25,120.80000305175781
2018-09-26,120.68000030517578
2018-09-27,120.80000305175781
2018-09-28,120.55000305175781
2018-10-01,120.38999938964844
2018-10-02,120.47000122070312
2018-10-03,120.97000122070312
2018-10-04,118.36000061035156
2018-10-05,119.45999908447266
2018-10-08,119.16999816894531
2018-10-09,120.56999969482422
2018-10-10,115.11000061035156
2018-10-11,113.33000183105469
2018-10-12,114.77999877929688
2018-10-15,113.2300033569336
2018-10-16,116.2300033569336
2018-10-17,117.08000183105469
2018-10-18,115.63999938964844
2018-10-19,116.13999938964844
2018-10-22,116.69000244140625
2018-10-23,115.44999694824219
2018-10-24,113.38999938964844
2018-10-25,114.91000366210938
2018-10-26,113.83999633789062
2018-10-29,114.48999786376953
2018-10-30,116.91000366210938
2018-10-31,119.83999633789062
2018-11-01,115.63999938964844
2018-11-02,115.55000305175781
2018-11-05,116.91999816894531
2018-11-06,118.87999725341797
2018-11-07,120.94999694824219
2018-11-08,122.72000122070312
2018-11-09,123.37999725341797
2018-11-12,122.25
2018-11-13,120.93000030517578
2018-11-14,121.08999633789062
2018-11-15,123.87999725341797
2018-11-16,123.83000183105469
2018-11-19,122.5
2018-11-20,120.2699966430664
2018-11-21,120.13999938964844
2018-11-23,120.05999755859375
2018-11-26,120.94999694824219
2018-11-27,121.69000244140625
2018-11-28,123.80000305175781
2018-11-29,123.83000183105469
2018-11-30,123.31999969482422
2018-12-03,124.69000244140625
2018-12-04,120.38999938964844
2018-12-06,118.0
2018-12-07,114.44999694824219
2018-12-10,114.37999725341797
2018-12-11,114.68000030517578
2018-12-12,116.18000030517578
2018-12-13,115.45999908447266
2018-12-14,113.83000183105469
2018-12-17,111.05000305175781
2018-12-18,111.1500015258789
2018-12-19,110.2300033569336
2018-12-20,108.47000122070312
2018-12-21,106.01000213623047
2018-12-24,103.04000091552734
2018-12-26,107.48999786376953
2018-12-27,109.16999816894531
2018-12-28,108.05999755859375
2018-12-31,109.04000091552734
2019-01-02,108.6500015258789
2019-01-03,105.33000183105469
2019-01-04,109.9800033569336
2019-01-07,110.08999633789062
2019-01-08,111.06999969482422
2019-01-09,111.48999786376953
2019-01-10,112.63999938964844
2019-01-11,112.01000213623047
2019-01-14,111.18000030517578
2019-01-15,112.62000274658203
2019-01-16,112.9800033569336
2019-01-17,113.16000366210938
2019-01-18,115.69999694824219
2019-01-22,116.30000305175781
2019-01-23,116.80999755859375
2019-01-24,116.1500015258789
2019-01-25,117.23999786376953
2019-01-28,116.2300033569336
2019-01-29,116.2300033569336
2019-01-30,117.5
2019-01-31,117.41000366210938
2019-02-01,118.7699966430664
2019-02-04,119.3499984741211
2019-02-05,119.93000030517578
2019-02-06,119.63999938964844
2019-02-07,120.25
2019-02-08,121.9800033569336
2019-02-11,122.08999633789062
2019-02-12,123.69999694824219
2019-02-13,123.91999816894531
2019-02-14,123.83999633789062
2019-02-15,125.37999725341797
2019-02-19,124.43000030517578
2019-02-20,122.83000183105469
2019-02-21,124.52999877929688
2019-02-22,125.02999877929688
2019-02-25,125.2300033569336
2019-02-26,125.3499984741211
2019-02-27,125.7699966430664
2019-02-28,126.43000030517578
2019-03-01,126.70999908447266
2019-03-04,125.91000366210938
2019-03-05,126.47000122070312
2019-03-06,126.6500015258789
2019-03-07,126.58000183105469
2019-03-08,126.01000213623047
2019-03-11,127.30999755859375
2019-03-12,128.25999450683594
2019-03-13,128.75999450683594
2019-03-14,128.1300048828125
2019-03-15,128.42999267578125
2019-03-18,128.69000244140625
2019-03-19,128.8699951171875
2019-03-20,128.2899932861328
2019-03-21,129.75999450683594
2019-03-22,128.88999938964844
2019-03-25,129.7899932861328
2019-03-26,131.7100067138672
2019-03-27,131.80999755859375
2019-03-28,132.80999755859375
2019-03-29,133.0
2019-04-01,134.24000549316406
2019-04-02,134.91000366210938
