Date,AMP
2019-04-02,136.1199951171875
2019-04-03,136.55999755859375
2019-04-04,137.27999877929688
2019-04-05,137.94000244140625
2019-04-08,138.5399932861328
2019-04-09,136.47000122070312
2019-04-10,138.5399932861328
2019-04-11,139.64999389648438
2019-04-12,142.5399932861328
2019-04-15,141.27000427246094
2019-04-16,144.07000732421875
2019-04-17,143.25
2019-04-18,143.27000427246094
2019-04-22,143.11000061035156
2019-04-23,144.85000610351562
2019-04-24,144.0
2019-04-25,145.05999755859375
2019-04-26,146.6300048828125
2019-04-29,147.72000122070312
2019-04-30,146.77000427246094
2019-05-01,146.60000610351562
2019-05-02,147.3699951171875
2019-05-03,147.85000610351562
2019-05-06,147.27999877929688
2019-05-07,144.27000427246094
2019-05-08,143.02999877929688
2019-05-09,142.8300018310547
2019-05-10,144.55999755859375
2019-05-13,139.3800048828125
2019-05-14,142.52000427246094
2019-05-15,142.25
2019-05-16,144.97000122070312
2019-05-17,143.7899932861328
2019-05-20,145.8800048828125
2019-05-21,148.39999389648438
2019-05-22,146.36000061035156
2019-05-23,144.36000061035156
2019-05-24,146.38999938964844
2019-05-28,144.25
2019-05-29,144.02999877929688
2019-05-30,143.35000610351562
2019-05-31,138.22999572753906
2019-06-03,140.77999877929688
2019-06-04,146.9199981689453
2019-06-05,147.5
2019-06-06,149.75
2019-06-07,149.8699951171875
2019-06-10,151.25
2019-06-11,151.9199981689453
2019-06-12,150.38999938964844
2019-06-13,151.5399932861328
2019-06-14,153.52999877929688
2019-06-17,147.7899932861328
2019-06-18,150.0399932861328
2019-06-19,148.08999633789062
2019-06-20,149.2899932861328
2019-06-21,146.77000427246094
2019-06-24,147.72000122070312
2019-06-25,143.6999969482422
2019-06-26,146.1199951171875
2019-06-27,144.02999877929688
2019-06-28,145.16000366210938
2019-07-01,145.75
2019-07-02,146.02000427246094
2019-07-03,147.82000732421875
2019-07-05,150.1199951171875
2019-07-08,148.94000244140625
2019-07-09,150.1999969482422
2019-07-10,148.32000732421875
2019-07-11,150.4199981689453
2019-07-12,151.13999938964844
2019-07-15,150.2899932861328
2019-07-16,150.88999938964844
2019-07-17,148.47000122070312
2019-07-18,150.0800018310547
2019-07-19,148.66000366210938
2019-07-22,147.8300018310547
2019-07-23,149.08999633789062
2019-07-24,151.47000122070312
2019-07-25,146.97000122070312
2019-07-26,149.92999267578125
2019-07-29,149.74000549316406
2019-07-30,148.52999877929688
2019-07-31,145.50999450683594
2019-08-01,140.55999755859375
2019-08-02,135.3000030517578
2019-08-05,130.4499969482422
2019-08-06,133.27000427246094
2019-08-07,131.0500030517578
2019-08-08,134.94000244140625
2019-08-09,131.82000732421875
2019-08-12,125.4800033569336
2019-08-13,128.72000122070312
2019-08-14,122.4000015258789
2019-08-15,122.75
2019-08-16,126.33999633789062
2019-08-19,128.02999877929688
2019-08-20,126.3499984741211
2019-08-21,127.94999694824219
2019-08-22,128.5800018310547
2019-08-23,124.48999786376953
2019-08-26,126.1500015258789
2019-08-27,125.23999786376953
2019-08-28,125.8499984741211
2019-08-29,128.42999267578125
2019-08-30,128.97999572753906
2019-09-03,127.19999694824219
2019-09-04,129.27000427246094
2019-09-05,133.41000366210938
2019-09-06,134.75
2019-09-09,137.8699951171875
2019-09-10,144.6300048828125
2019-09-11,145.57000732421875
2019-09-12,146.3800048828125
2019-09-13,147.42999267578125
2019-09-16,147.42999267578125
2019-09-17,146.08999633789062
2019-09-18,147.5399932861328
2019-09-19,147.2899932861328
2019-09-20,145.77999877929688
2019-09-23,147.2899932861328
2019-09-24,144.89999389648438
2019-09-25,145.47000122070312
2019-09-26,146.1199951171875
2019-09-27,147.5399932861328
2019-09-30,147.10000610351562
2019-10-01,140.74000549316406
2019-10-02,135.33999633789062
2019-10-03,135.1699981689453
2019-10-04,136.19000244140625
2019-10-07,134.72999572753906
2019-10-08,129.2100067138672
2019-10-09,132.19000244140625
2019-10-10,134.00999450683594
2019-10-11,138.27000427246094
2019-10-14,138.82000732421875
2019-10-15,140.22000122070312
2019-10-16,139.77000427246094
2019-10-17,140.49000549316406
2019-10-18,142.0
2019-10-21,144.3000030517578
2019-10-22,142.4499969482422
2019-10-23,143.47000122070312
2019-10-24,149.6300048828125
2019-10-25,149.4499969482422
2019-10-28,152.80999755859375
2019-10-29,153.6999969482422
2019-10-30,152.0
2019-10-31,150.88999938964844
2019-11-01,152.88999938964844
2019-11-04,155.33999633789062
2019-11-05,158.2899932861328
2019-11-06,157.8699951171875
2019-11-07,157.74000549316406
2019-11-08,158.5399932861328
2019-11-11,158.3800048828125
2019-11-12,158.89999389648438
2019-11-13,158.38999938964844
2019-11-14,159.32000732421875
2019-11-15,160.1699981689453
2019-11-18,158.25999450683594
2019-11-19,159.00999450683594
2019-11-20,158.3800048828125
2019-11-21,158.0500030517578
2019-11-22,159.77000427246094
2019-11-25,161.77999877929688
2019-11-26,161.02000427246094
2019-11-27,163.38999938964844
2019-11-29,163.8699951171875
2019-12-02,162.55999755859375
2019-12-03,159.97999572753906
2019-12-04,162.0399932861328
2019-12-05,162.77999877929688
2019-12-06,164.89999389648438
2019-12-09,164.82000732421875
2019-12-10,165.2100067138672
2019-12-11,164.50999450683594
2019-12-12,168.42999267578125
2019-12-13,167.44000244140625
2019-12-16,167.44000244140625
2019-12-17,167.33999633789062
2019-12-18,167.25999450683594
2019-12-19,167.27999877929688
2019-12-20,168.08999633789062
2019-12-23,167.27999877929688
2019-12-24,167.72000122070312
2019-12-26,167.67999267578125
2019-12-27,166.7100067138672
2019-12-30,166.07000732421875
2019-12-31,166.5800018310547
2020-01-02,169.22999572753906
2020-01-03,167.1199951171875
2020-01-06,167.6699981689453
2020-01-07,165.64999389648438
2020-01-08,167.13999938964844
2020-01-09,168.8699951171875
2020-01-10,169.16000366210938
2020-01-13,169.72999572753906
2020-01-14,168.4199981689453
2020-01-15,168.2899932861328
2020-01-16,171.9499969482422
2020-01-17,172.42999267578125
2020-01-21,170.25
2020-01-22,171.13999938964844
2020-01-23,171.3800048828125
2020-01-24,167.57000732421875
2020-01-27,162.39999389648438
2020-01-28,165.1199951171875
2020-01-29,166.0399932861328
2020-01-30,170.50999450683594
2020-01-31,165.41000366210938
2020-02-03,167.4600067138672
2020-02-04,173.27999877929688
2020-02-05,176.05999755859375
2020-02-06,175.91000366210938
2020-02-07,175.32000732421875
2020-02-10,175.77000427246094
2020-02-11,177.6300048828125
2020-02-12,178.63999938964844
2020-02-13,178.39999389648438
2020-02-14,178.82000732421875
2020-02-18,177.2899932861328
2020-02-19,179.0399932861328
2020-02-20,179.72000122070312
2020-02-21,175.42999267578125
2020-02-24,164.47000122070312
2020-02-25,156.22999572753906
2020-02-26,156.0
2020-02-27,146.17999267578125
2020-02-28,141.3000030517578
2020-03-02,150.86000061035156
2020-03-03,140.55999755859375
2020-03-04,144.4600067138672
2020-03-05,134.50999450683594
2020-03-06,126.5999984741211
2020-03-09,109.12999725341797
2020-03-10,119.27999877929688
2020-03-11,110.77999877929688
2020-03-12,92.41999816894531
2020-03-13,113.33999633789062
2020-03-16,86.33999633789062
2020-03-17,97.94000244140625
2020-03-18,93.91000366210938
2020-03-19,95.43000030517578
2020-03-20,89.83000183105469
2020-03-23,82.87999725341797
2020-03-24,100.05999755859375
2020-03-25,103.5999984741211
2020-03-26,110.87000274658203
2020-03-27,103.33000183105469
2020-03-30,109.1500015258789
2020-03-31,102.4800033569336
2020-04-01,94.30999755859375
2020-04-02,94.05000305175781
2020-04-03,90.31999969482422
2020-04-06,102.58000183105469
2020-04-07,103.4800033569336
2020-04-08,111.69000244140625
2020-04-09,120.47000122070312
2020-04-13,114.91999816894531
2020-04-14,114.30000305175781
2020-04-15,104.1500015258789
2020-04-16,101.69000244140625
2020-04-17,110.94999694824219
2020-04-20,110.11000061035156
2020-04-21,103.44999694824219
2020-04-22,104.91000366210938
2020-04-23,104.3499984741211
2020-04-24,107.4800033569336
2020-04-27,112.44999694824219
2020-04-28,113.4800033569336
2020-04-29,118.0199966430664
2020-04-30,114.94000244140625
2020-05-01,111.26000213623047
2020-05-04,113.05999755859375
2020-05-05,110.7300033569336
2020-05-06,107.27999877929688
2020-05-07,121.7300033569336
2020-05-08,125.61000061035156
2020-05-11,123.87000274658203
2020-05-12,121.1500015258789
2020-05-13,117.37000274658203
2020-05-14,122.5999984741211
2020-05-15,121.9800033569336
2020-05-18,131.92999267578125
2020-05-19,128.5399932861328
2020-05-20,131.6300048828125
2020-05-21,132.1199951171875
2020-05-22,132.4600067138672
2020-05-26,140.0399932861328
2020-05-27,146.22000122070312
2020-05-28,143.63999938964844
2020-05-29,140.07000732421875
2020-06-01,143.94000244140625
2020-06-02,146.39999389648438
2020-06-03,151.47999572753906
2020-06-04,153.1199951171875
2020-06-05,155.57000732421875
2020-06-08,162.6999969482422
2020-06-09,159.58999633789062
2020-06-10,154.0500030517578
2020-06-11,139.08999633789062
2020-06-12,146.63999938964844
2020-06-15,150.17999267578125
2020-06-16,153.50999450683594
2020-06-17,149.69000244140625
2020-06-18,150.52999877929688
2020-06-19,148.35000610351562
2020-06-22,148.27999877929688
2020-06-23,148.61000061035156
2020-06-24,142.9600067138672
2020-06-25,151.5500030517578
2020-06-26,147.02999877929688
2020-06-29,148.36000061035156
2020-06-30,150.0399932861328
2020-07-01,145.8300018310547
2020-07-02,145.4499969482422
2020-07-06,150.1999969482422
2020-07-07,146.1300048828125
2020-07-08,148.41000366210938
2020-07-09,143.2899932861328
2020-07-10,148.5800018310547
2020-07-13,147.99000549316406
2020-07-14,149.8000030517578
2020-07-15,154.10000610351562
2020-07-16,152.88999938964844
2020-07-17,153.3699951171875
2020-07-20,154.3800048828125
2020-07-21,157.3300018310547
2020-07-22,157.9600067138672
2020-07-23,156.80999755859375
2020-07-24,155.25999450683594
2020-07-27,156.33999633789062
2020-07-28,154.0500030517578
2020-07-29,156.91000366210938
2020-07-30,152.0399932861328
2020-07-31,153.6300048828125
2020-08-03,155.69000244140625
2020-08-04,153.4199981689453
2020-08-05,156.1699981689453
2020-08-06,155.85000610351562
2020-08-07,159.83999633789062
2020-08-10,160.8300018310547
2020-08-11,162.5500030517578
2020-08-12,161.0800018310547
2020-08-13,159.0
2020-08-14,159.66000366210938
2020-08-17,157.8300018310547
2020-08-18,156.5
2020-08-19,156.85000610351562
2020-08-20,155.13999938964844
2020-08-21,154.50999450683594
2020-08-24,157.72000122070312
2020-08-25,156.99000549316406
2020-08-26,155.74000549316406
2020-08-27,159.10000610351562
2020-08-28,158.88999938964844
2020-08-31,156.8000030517578
2020-09-01,157.16000366210938
2020-09-02,159.72999572753906
2020-09-03,156.33999633789062
2020-09-04,156.5399932861328
2020-09-08,149.50999450683594
2020-09-09,150.10000610351562
2020-09-10,150.07000732421875
2020-09-11,152.10000610351562
2020-09-14,156.02999877929688
2020-09-15,153.85000610351562
2020-09-16,157.42999267578125
2020-09-17,157.0
2020-09-18,157.7100067138672
2020-09-21,150.38999938964844
2020-09-22,148.69000244140625
2020-09-23,145.35000610351562
2020-09-24,144.61000061035156
2020-09-25,146.74000549316406
2020-09-28,151.47999572753906
2020-09-29,150.3800048828125
2020-09-30,154.11000061035156
2020-10-01,155.30999755859375
2020-10-02,158.85000610351562
2020-10-05,162.66000366210938
2020-10-06,159.8000030517578
2020-10-07,164.88999938964844
2020-10-08,169.30999755859375
2020-10-09,170.33999633789062
2020-10-12,172.0399932861328
2020-10-13,166.72999572753906
2020-10-14,167.07000732421875
2020-10-15,170.97999572753906
2020-10-16,169.9499969482422
2020-10-19,169.0399932861328
2020-10-20,167.99000549316406
2020-10-21,166.75
2020-10-22,170.32000732421875
2020-10-23,170.38999938964844
2020-10-26,165.61000061035156
2020-10-27,162.38999938964844
2020-10-28,158.25
2020-10-29,161.11000061035156
2020-10-30,160.8300018310547
2020-11-02,164.4499969482422
2020-11-03,167.4499969482422
2020-11-04,168.39999389648438
2020-11-05,172.69000244140625
2020-11-06,169.77999877929688
2020-11-09,182.94000244140625
2020-11-10,183.1699981689453
2020-11-11,181.3000030517578
2020-11-12,177.3000030517578
2020-11-13,184.8800048828125
2020-11-16,185.97000122070312
2020-11-17,184.22999572753906
2020-11-18,183.3300018310547
2020-11-19,183.6300048828125
2020-11-20,179.8000030517578
2020-11-23,183.75999450683594
2020-11-24,192.6699981689453
2020-11-25,190.19000244140625
2020-11-27,190.75
2020-11-30,185.24000549316406
2020-12-01,190.25
2020-12-02,193.44000244140625
2020-12-03,194.7100067138672
2020-12-04,196.27999877929688
2020-12-07,194.44000244140625
2020-12-08,192.50999450683594
2020-12-09,193.24000549316406
2020-12-10,192.85000610351562
2020-12-11,191.74000549316406
2020-12-14,190.99000549316406
2020-12-15,190.77000427246094
2020-12-16,189.74000549316406
2020-12-17,190.0500030517578
2020-12-18,186.94000244140625
2020-12-21,186.75999450683594
2020-12-22,185.05999755859375
2020-12-23,188.5399932861328
2020-12-24,189.6999969482422
2020-12-28,189.97999572753906
2020-12-29,189.07000732421875
2020-12-30,191.35000610351562
2020-12-31,194.3300018310547
2021-01-04,188.11000061035156
2021-01-05,187.00999450683594
2021-01-06,197.74000549316406
2021-01-07,200.1300048828125
2021-01-08,201.5500030517578
2021-01-11,201.5800018310547
2021-01-12,204.5500030517578
2021-01-13,203.07000732421875
2021-01-14,206.9499969482422
2021-01-15,208.27999877929688
2021-01-19,212.99000549316406
2021-01-20,213.16000366210938
2021-01-21,211.94000244140625
2021-01-22,211.7899932861328
2021-01-25,211.61000061035156
2021-01-26,211.27000427246094
2021-01-27,201.4600067138672
2021-01-28,206.66000366210938
2021-01-29,197.8699951171875
2021-02-01,200.83999633789062
2021-02-02,205.08999633789062
2021-02-03,201.86000061035156
2021-02-04,209.30999755859375
2021-02-05,211.05999755859375
2021-02-08,213.30999755859375
2021-02-09,214.66000366210938
2021-02-10,215.0500030517578
2021-02-11,214.6999969482422
2021-02-12,218.0800018310547
2021-02-16,220.19000244140625
2021-02-17,218.38999938964844
2021-02-18,214.1999969482422
2021-02-19,224.49000549316406
2021-02-22,225.8800048828125
2021-02-23,226.5
2021-02-24,232.10000610351562
2021-02-25,223.94000244140625
2021-02-26,221.24000549316406
2021-03-01,229.0800018310547
2021-03-02,225.7899932861328
2021-03-03,223.69000244140625
2021-03-04,217.24000549316406
2021-03-05,222.3000030517578
2021-03-08,224.07000732421875
2021-03-09,223.5
2021-03-10,225.64999389648438
2021-03-11,226.5399932861328
2021-03-12,225.49000549316406
2021-03-15,228.1300048828125
2021-03-16,221.1199951171875
2021-03-17,225.49000549316406
2021-03-18,226.89999389648438
2021-03-19,228.42999267578125
2021-03-22,229.17999267578125
2021-03-23,221.57000732421875
2021-03-24,222.47000122070312
2021-03-25,227.69000244140625
2021-03-26,232.5800018310547
2021-03-29,229.27999877929688
2021-03-30,232.8000030517578
2021-03-31,232.4499969482422
2021-04-01,235.41000366210938
2021-04-05,238.27999877929688
2021-04-06,236.42999267578125
2021-04-07,238.08999633789062
2021-04-08,237.05999755859375
2021-04-09,240.7899932861328
2021-04-12,245.6699981689453
2021-04-13,243.2899932861328
2021-04-14,246.92999267578125
2021-04-15,247.52000427246094
2021-04-16,248.77000427246094
2021-04-19,246.7100067138672
2021-04-20,242.3800048828125
2021-04-21,247.3300018310547
2021-04-22,242.89999389648438
2021-04-23,249.13999938964844
2021-04-26,247.5
2021-04-27,256.5299987792969
2021-04-28,256.6199951171875
2021-04-29,260.8399963378906
2021-04-30,258.3999938964844
2021-05-03,257.8500061035156
2021-05-04,257.5299987792969
2021-05-05,261.25
2021-05-06,263.6000061035156
2021-05-07,265.6499938964844
2021-05-10,264.1000061035156
2021-05-11,258.1499938964844
2021-05-12,250.83999633789062
2021-05-13,253.9199981689453
2021-05-14,258.3399963378906
2021-05-17,257.1499938964844
2021-05-18,252.77999877929688
2021-05-19,252.25999450683594
2021-05-20,252.74000549316406
2021-05-21,254.27000427246094
2021-05-24,254.7100067138672
2021-05-25,253.5
2021-05-26,255.72999572753906
2021-05-27,260.29998779296875
2021-05-28,259.8399963378906
2021-06-01,262.2799987792969
2021-06-02,262.69000244140625
2021-06-03,263.82000732421875
2021-06-04,265.4100036621094
2021-06-07,264.8599853515625
2021-06-08,263.9100036621094
2021-06-09,260.7200012207031
2021-06-10,257.32000732421875
2021-06-11,258.55999755859375
2021-06-14,254.6199951171875
2021-06-15,254.9199981689453
2021-06-16,253.61000061035156
2021-06-17,244.9600067138672
2021-06-18,236.66000366210938
2021-06-21,241.35000610351562
2021-06-22,242.97000122070312
2021-06-23,243.07000732421875
2021-06-24,245.44000244140625
2021-06-25,248.63999938964844
2021-06-28,246.57000732421875
2021-06-29,248.19000244140625
2021-06-30,248.8800048828125
2021-07-01,250.99000549316406
2021-07-02,250.9199981689453
2021-07-06,247.19000244140625
2021-07-07,248.92999267578125
2021-07-08,241.3300018310547
2021-07-09,248.9499969482422
2021-07-12,251.64999389648438
2021-07-13,249.60000610351562
2021-07-14,246.85000610351562
2021-07-15,248.86000061035156
2021-07-16,246.77999877929688
2021-07-19,238.11000061035156
2021-07-20,245.82000732421875
2021-07-21,251.1199951171875
2021-07-22,246.8800048828125
2021-07-23,248.88999938964844
2021-07-26,251.14999389648438
2021-07-27,249.5500030517578
2021-07-28,252.05999755859375
2021-07-29,259.2099914550781
2021-07-30,257.55999755859375
2021-08-02,258.4200134277344
2021-08-03,259.8699951171875
2021-08-04,255.55999755859375
2021-08-05,261.69000244140625
2021-08-06,265.5899963378906
2021-08-09,265.6099853515625
2021-08-10,268.42999267578125
2021-08-11,271.32000732421875
2021-08-12,272.79998779296875
2021-08-13,272.1700134277344
2021-08-16,271.260009765625
2021-08-17,268.7300109863281
2021-08-18,264.0199890136719
2021-08-19,260.3599853515625
2021-08-20,261.6000061035156
2021-08-23,265.0199890136719
2021-08-24,268.1400146484375
2021-08-25,272.67999267578125
2021-08-26,270.0199890136719
2021-08-27,276.4200134277344
2021-08-30,272.7799987792969
2021-08-31,272.9100036621094
2021-09-01,272.2799987792969
2021-09-02,273.94000244140625
2021-09-03,272.3500061035156
2021-09-07,269.8399963378906
2021-09-08,269.1000061035156
2021-09-09,269.54998779296875
2021-09-10,266.7300109863281
2021-09-13,269.5899963378906
2021-09-14,266.5799865722656
2021-09-15,271.2699890136719
2021-09-16,271.25
2021-09-17,269.54998779296875
2021-09-20,256.30999755859375
2021-09-21,253.5
2021-09-22,259.1300048828125
2021-09-23,267.75
2021-09-24,271.3999938964844
2021-09-27,277.6000061035156
2021-09-28,271.1499938964844
2021-09-29,270.7099914550781
2021-09-30,264.1199951171875
2021-10-01,268.5299987792969
2021-10-04,264.8900146484375
2021-10-05,272.92999267578125
2021-10-06,273.19000244140625
2021-10-07,276.3500061035156
2021-10-08,279.1000061035156
2021-10-11,277.2300109863281
2021-10-12,279.489990234375
2021-10-13,278.3500061035156
2021-10-14,285.8299865722656
2021-10-15,289.8699951171875
2021-10-18,289.010009765625
2021-10-19,293.17999267578125
2021-10-20,296.7300109863281
2021-10-21,296.1099853515625
2021-10-22,298.20001220703125
2021-10-25,298.0
2021-10-26,297.30999755859375
2021-10-27,296.32000732421875
2021-10-28,303.5299987792969
2021-10-29,302.1300048828125
2021-11-01,305.7699890136719
2021-11-02,307.8699951171875
2021-11-03,310.239990234375
2021-11-04,306.69000244140625
2021-11-05,305.239990234375
2021-11-08,306.92999267578125
2021-11-09,305.20001220703125
2021-11-10,304.8299865722656
2021-11-11,306.1099853515625
2021-11-12,308.5299987792969
2021-11-15,307.67999267578125
2021-11-16,308.67999267578125
2021-11-17,302.4100036621094
2021-11-18,303.1700134277344
2021-11-19,299.54998779296875
2021-11-22,301.30999755859375
2021-11-23,303.9700012207031
2021-11-24,302.4599914550781
2021-11-26,291.739990234375
2021-11-29,293.7099914550781
2021-11-30,289.6000061035156
2021-12-01,284.94000244140625
2021-12-02,295.7799987792969
2021-12-03,290.20001220703125
2021-12-06,293.6400146484375
2021-12-07,301.5799865722656
2021-12-08,300.5799865722656
2021-12-09,297.3500061035156
2021-12-10,297.80999755859375
2021-12-13,292.8399963378906
2021-12-14,292.239990234375
2021-12-15,298.239990234375
2021-12-16,300.2300109863281
2021-12-17,294.6300048828125
2021-12-20,283.82000732421875
2021-12-21,294.5
2021-12-22,298.69000244140625
2021-12-23,302.2799987792969
2021-12-27,307.3900146484375
2021-12-28,305.6700134277344
2021-12-29,305.4100036621094
2021-12-30,301.9700012207031
2021-12-31,301.6600036621094
2022-01-03,304.260009765625
2022-01-04,318.0799865722656
2022-01-05,314.94000244140625
2022-01-06,319.20001220703125
2022-01-07,319.3299865722656
2022-01-10,318.6499938964844
2022-01-11,326.0299987792969
2022-01-12,328.20001220703125
2022-01-13,327.32000732421875
2022-01-14,328.5799865722656
2022-01-18,319.20001220703125
2022-01-19,311.8299865722656
2022-01-20,309.3999938964844
2022-01-21,299.3800048828125
2022-01-24,300.9599914550781
2022-01-25,298.5299987792969
2022-01-26,298.7900085449219
2022-01-27,303.7099914550781
2022-01-28,298.0899963378906
2022-01-31,304.30999755859375
2022-02-01,308.1000061035156
2022-02-02,313.2099914550781
2022-02-03,304.25
2022-02-04,308.1000061035156
2022-02-07,311.9100036621094
2022-02-08,315.32000732421875
2022-02-09,319.1600036621094
2022-02-10,315.8999938964844
2022-02-11,304.0
2022-02-14,300.95001220703125
2022-02-15,308.489990234375
2022-02-16,312.1099853515625
2022-02-17,299.3999938964844
2022-02-18,300.55999755859375
2022-02-22,297.3999938964844
2022-02-23,291.55999755859375
2022-02-24,289.3599853515625
2022-02-25,302.7699890136719
2022-02-28,299.7900085449219
2022-03-01,279.07000732421875
2022-03-02,289.8999938964844
2022-03-03,290.3999938964844
2022-03-04,281.489990234375
2022-03-07,264.9200134277344
2022-03-08,261.3900146484375
2022-03-09,274.5199890136719
2022-03-10,272.5400085449219
2022-03-11,271.8699951171875
2022-03-14,273.6000061035156
2022-03-15,279.5899963378906
2022-03-16,294.4700012207031
2022-03-17,299.8999938964844
2022-03-18,300.82000732421875
2022-03-21,298.8500061035156
2022-03-22,307.4800109863281
2022-03-23,303.1600036621094
2022-03-24,311.7200012207031
2022-03-25,314.6300048828125
2022-03-28,311.1000061035156
2022-03-29,312.2200012207031
2022-03-30,310.6000061035156
2022-03-31,300.3599853515625
2022-04-01,297.4100036621094
2022-04-04,297.5299987792969
2022-04-05,298.5400085449219
2022-04-06,292.260009765625
2022-04-07,289.29998779296875
2022-04-08,293.0400085449219
2022-04-11,290.760009765625
2022-04-12,287.94000244140625
2022-04-13,292.739990234375
2022-04-14,290.7300109863281
2022-04-18,290.3999938964844
2022-04-19,297.6300048828125
2022-04-20,300.8399963378906
2022-04-21,291.7099914550781
2022-04-22,280.0799865722656
2022-04-25,280.9599914550781
2022-04-26,264.54998779296875
2022-04-27,266.2099914550781
2022-04-28,272.9100036621094
2022-04-29,265.489990234375
2022-05-02,268.80999755859375
2022-05-03,272.0899963378906
2022-05-04,283.5199890136719
2022-05-05,270.70001220703125
2022-05-06,266.6000061035156
2022-05-09,259.6400146484375
2022-05-10,259.3900146484375
2022-05-11,256.4100036621094
2022-05-12,250.97000122070312
2022-05-13,261.6099853515625
2022-05-16,260.55999755859375
2022-05-17,269.04998779296875
2022-05-18,259.9200134277344
2022-05-19,253.9199981689453
2022-05-20,256.010009765625
2022-05-23,263.0400085449219
2022-05-24,260.6300048828125
2022-05-25,265.25
2022-05-26,274.3299865722656
2022-05-27,278.489990234375
2022-05-31,276.2699890136719
2022-06-01,270.44000244140625
2022-06-02,275.6099853515625
2022-06-03,271.3500061035156
2022-06-06,274.2799987792969
2022-06-07,277.05999755859375
2022-06-08,272.1600036621094
2022-06-09,265.70001220703125
2022-06-10,251.5800018310547
2022-06-13,240.39999389648438
2022-06-14,243.07000732421875
2022-06-15,246.47999572753906
2022-06-16,235.60000610351562
2022-06-17,235.10000610351562
2022-06-21,242.60000610351562
2022-06-22,241.11000061035156
2022-06-23,239.55999755859375
2022-06-24,249.2899932861328
2022-06-27,247.22999572753906
2022-06-28,243.75999450683594
2022-06-29,240.0
2022-06-30,237.67999267578125
2022-07-01,237.97000122070312
2022-07-05,235.30999755859375
2022-07-06,233.57000732421875
2022-07-07,238.27000427246094
2022-07-08,236.52999877929688
2022-07-11,231.39999389648438
2022-07-12,231.64999389648438
2022-07-13,228.02999877929688
2022-07-14,223.1199951171875
2022-07-15,230.3300018310547
2022-07-18,230.17999267578125
2022-07-19,238.0800018310547
2022-07-20,242.02999877929688
2022-07-21,245.33999633789062
2022-07-22,245.05999755859375
2022-07-25,246.0399932861328
2022-07-26,241.5800018310547
2022-07-27,256.5199890136719
2022-07-28,262.5899963378906
2022-07-29,269.9200134277344
2022-08-01,266.55999755859375
2022-08-02,264.1099853515625
2022-08-03,270.05999755859375
2022-08-04,270.4800109863281
2022-08-05,269.05999755859375
2022-08-08,270.1700134277344
2022-08-09,271.3699951171875
2022-08-10,280.8999938964844
2022-08-11,283.32000732421875
2022-08-12,289.1700134277344
2022-08-15,286.3399963378906
2022-08-16,289.05999755859375
2022-08-17,288.1499938964844
2022-08-18,291.8299865722656
2022-08-19,284.739990234375
2022-08-22,276.989990234375
2022-08-23,277.3399963378906
2022-08-24,277.739990234375
2022-08-25,283.6499938964844
2022-08-26,274.8399963378906
2022-08-29,271.1400146484375
2022-08-30,268.4200134277344
2022-08-31,268.010009765625
2022-09-01,269.17999267578125
2022-09-02,268.4200134277344
2022-09-06,268.489990234375
2022-09-07,276.8599853515625
2022-09-08,282.3399963378906
2022-09-09,286.6099853515625
2022-09-12,289.239990234375
2022-09-13,277.7200012207031
2022-09-14,277.9599914550781
2022-09-15,277.3500061035156
2022-09-16,272.260009765625
2022-09-19,278.1400146484375
2022-09-20,275.1400146484375
2022-09-21,269.8699951171875
2022-09-22,264.4800109863281
2022-09-23,257.3599853515625
2022-09-26,253.16000366210938
2022-09-27,252.52000427246094
2022-09-28,259.42999267578125
2022-09-29,253.92999267578125
2022-09-30,251.9499969482422
2022-10-03,262.4100036621094
2022-10-04,277.69000244140625
2022-10-05,276.2799987792969
2022-10-06,275.0299987792969
2022-10-07,271.8599853515625
2022-10-10,272.8999938964844
2022-10-11,266.2900085449219
2022-10-12,263.3999938964844
2022-10-13,274.70001220703125
2022-10-14,257.8699951171875
2022-10-17,267.04998779296875
2022-10-18,268.510009765625
2022-10-19,264.29998779296875
2022-10-20,257.8399963378906
2022-10-21,267.010009765625
2022-10-24,271.6499938964844
2022-10-25,278.260009765625
2022-10-26,292.5
2022-10-27,300.0299987792969
2022-10-28,312.1700134277344
2022-10-31,309.1199951171875
2022-11-01,314.1199951171875
2022-11-02,308.7699890136719
2022-11-03,307.9200134277344
2022-11-04,313.8699951171875
2022-11-07,317.9599914550781
2022-11-08,320.25
2022-11-09,315.010009765625
2022-11-10,331.55999755859375
2022-11-11,331.1600036621094
2022-11-14,320.54998779296875
2022-11-15,323.4200134277344
2022-11-16,320.7200012207031
2022-11-17,321.57000732421875
2022-11-18,328.70001220703125
2022-11-21,325.67999267578125
2022-11-22,330.4200134277344
2022-11-23,332.6000061035156
2022-11-25,332.4100036621094
2022-11-28,325.75
2022-11-29,324.4800109863281
2022-11-30,331.95001220703125
2022-12-01,330.92999267578125
2022-12-02,330.17999267578125
2022-12-05,321.1700134277344
2022-12-06,321.79998779296875
2022-12-07,322.0
2022-12-08,323.0899963378906
2022-12-09,321.0400085449219
2022-12-12,325.9700012207031
2022-12-13,324.7900085449219
2022-12-14,321.92999267578125
2022-12-15,314.510009765625
2022-12-16,312.17999267578125
2022-12-19,306.57000732421875
2022-12-20,308.0400085449219
2022-12-21,313.0299987792969
2022-12-22,307.9200134277344
2022-12-23,308.2699890136719
2022-12-27,308.3999938964844
2022-12-28,304.54998779296875
2022-12-29,312.30999755859375
