Date,PHM
2016-10-25,16.64397621154785
2016-10-26,16.652942657470703
2016-10-27,16.303388595581055
2016-10-28,16.590200424194336
2016-10-31,16.670867919921875
2016-11-01,16.697755813598633
2016-11-02,16.41094398498535
2016-11-03,16.142057418823242
2016-11-04,16.348209381103516
2016-11-07,16.670867919921875
2016-11-08,16.41094398498535
2016-11-09,16.1689453125
2016-11-10,16.751522064208984
2016-11-11,16.419902801513672
2016-11-14,16.706716537475586
2016-11-15,16.72464942932129
2016-11-16,16.5274658203125
2016-11-17,16.975603103637695
2016-11-18,16.88597297668457
2016-11-21,16.948713302612305
2016-11-22,16.8680477142334
2016-11-23,17.020418167114258
2016-11-25,17.271377563476562
2016-11-28,17.11901092529297
2016-11-29,17.289308547973633
2016-11-30,16.90390396118164
2016-12-01,16.48265266418457
2016-12-02,16.41094398498535
2016-12-05,16.384056091308594
2016-12-06,16.74256706237793
2016-12-07,17.30722427368164
2016-12-08,17.79121971130371
2016-12-09,17.567153930664062
2016-12-12,17.773298263549805
2016-12-13,17.65677833557129
2016-12-14,17.110050201416016
2016-12-15,16.787378311157227
2016-12-16,16.958498001098633
2016-12-19,17.030548095703125
2016-12-20,17.19266128540039
2016-12-21,17.24669647216797
2016-12-22,16.706329345703125
2016-12-23,16.553226470947266
2016-12-27,16.769371032714844
2016-12-28,16.616262435913086
2016-12-29,16.661296844482422
2016-12-30,16.553226470947266
2017-01-03,16.706329345703125
2017-01-04,17.102598190307617
2017-01-05,17.048561096191406
2017-01-06,16.625276565551758
2017-01-09,16.688322067260742
2017-01-10,16.83241081237793
2017-01-11,16.967506408691406
2017-01-12,17.1206111907959
2017-01-13,17.282718658447266
2017-01-17,17.255693435668945
2017-01-18,17.300731658935547
2017-01-19,17.057567596435547
2017-01-20,17.21967887878418
2017-01-23,17.300731658935547
2017-01-24,18.318422317504883
2017-01-25,18.408477783203125
2017-01-26,19.074939727783203
2017-01-27,19.1469783782959
2017-01-30,19.264062881469727
2017-01-31,19.37213897705078
2017-02-01,19.101953506469727
2017-02-02,19.1469783782959
2017-02-03,19.264062881469727
2017-02-06,19.174009323120117
2017-02-07,19.13797950744629
2017-02-08,19.15599250793457
2017-02-09,19.2730712890625
2017-02-10,19.471200942993164
2017-02-13,19.381139755249023
2017-02-14,19.354124069213867
2017-02-15,19.480209350585938
2017-02-16,19.21903419494629
2017-02-17,19.2730712890625
2017-02-21,19.46219825744629
2017-02-22,19.552257537841797
2017-02-23,19.45319175720215
2017-02-24,19.570268630981445
2017-02-27,19.90349769592285
2017-02-28,19.858463287353516
2017-03-01,20.25473976135254
2017-03-02,20.191696166992188
2017-03-03,20.245729446411133
2017-03-06,20.227712631225586
2017-03-07,20.524919509887695
2017-03-08,20.940845489501953
2017-03-09,20.90467643737793
2017-03-10,21.2753849029541
2017-03-13,21.1487979888916
2017-03-14,20.958925247192383
2017-03-15,21.184972763061523
2017-03-16,21.5285587310791
2017-03-17,21.44718360900879
2017-03-20,21.465267181396484
2017-03-21,21.15784454345703
2017-03-22,21.130718231201172
2017-03-23,21.175928115844727
2017-03-24,21.23922348022461
2017-03-27,21.22113800048828
2017-03-28,21.456226348876953
2017-03-29,21.474308013916016
2017-03-30,21.546646118164062
2017-03-31,21.293476104736328
2017-04-03,21.230175018310547
2017-04-04,21.130718231201172
2017-04-05,21.058382034301758
2017-04-06,21.121679306030273
2017-04-07,21.049345016479492
2017-04-10,21.212100982666016
2017-04-11,21.483352661132812
2017-04-12,21.49239158630371
2017-04-13,21.43813705444336
2017-04-17,21.799814224243164
2017-04-18,21.881189346313477
2017-04-19,21.872142791748047
2017-04-20,21.103595733642578
2017-04-21,21.085512161254883
2017-04-24,20.868505477905273
2017-04-25,20.07282829284668
2017-04-26,20.52491569519043
2017-04-27,20.678634643554688
2017-04-28,20.49779510498047
2017-05-01,20.32600212097168
2017-05-02,20.181324005126953
2017-05-03,20.05474853515625
2017-05-04,20.027620315551758
2017-05-05,20.199413299560547
2017-05-08,20.118038177490234
2017-05-09,20.53396224975586
2017-05-10,20.69672203063965
2017-05-11,20.814254760742188
2017-05-12,20.570133209228516
2017-05-15,20.74192237854004
2017-05-16,20.85946273803711
2017-05-17,20.380252838134766
2017-05-18,20.570133209228516
2017-05-19,20.91371726989746
2017-05-22,21.058382034301758
2017-05-23,20.723838806152344
2017-05-24,20.868505477905273
2017-05-25,20.69672203063965
2017-05-26,20.65151023864746
2017-05-30,20.49779510498047
2017-05-31,20.49779510498047
2017-06-01,20.868505477905273
2017-06-02,21.43813705444336
2017-06-05,21.15784454345703
2017-06-06,21.27583885192871
2017-06-07,21.4119873046875
2017-06-08,21.2576904296875
2017-06-09,21.27583885192871
2017-06-12,21.30307388305664
2017-06-13,21.89305877685547
2017-06-14,22.038286209106445
2017-06-15,21.85675048828125
2017-06-16,21.793214797973633
2017-06-19,21.929367065429688
2017-06-20,21.992902755737305
2017-06-21,22.038286209106445
2017-06-22,21.820446014404297
2017-06-23,21.920286178588867
2017-06-26,21.956592559814453
2017-06-27,21.847679138183594
2017-06-28,22.228899002075195
2017-06-29,21.83859634399414
2017-06-30,22.26520347595215
2017-07-03,22.228899002075195
2017-07-05,22.365049362182617
2017-07-06,22.156288146972656
2017-07-07,22.637353897094727
2017-07-10,22.755348205566406
2017-07-11,22.39228057861328
2017-07-12,22.138132095336914
2017-07-13,22.11998176574707
2017-07-14,22.110902786254883
2017-07-17,22.110902786254883
2017-07-18,21.929367065429688
2017-07-19,22.20166778564453
2017-07-20,22.047372817993164
2017-07-21,22.065519332885742
2017-07-24,22.165359497070312
2017-07-25,22.274282455444336
2017-07-26,22.047372817993164
2017-07-27,22.110902786254883
2017-07-28,22.10182762145996
2017-07-31,22.165359497070312
2017-08-01,22.591968536376953
2017-08-02,22.873350143432617
2017-08-03,22.95503807067871
2017-08-04,23.23641586303711
2017-08-07,23.109342575073242
2017-08-08,22.973186492919922
2017-08-09,22.973186492919922
2017-08-10,22.49212646484375
2017-08-11,22.546581268310547
2017-08-14,23.045801162719727
2017-08-15,23.172876358032227
2017-08-16,23.526870727539062
2017-08-17,23.091188430786133
2017-08-18,22.945966720581055
2017-08-21,23.054887771606445
2017-08-22,22.93688201904297
2017-08-23,22.637353897094727
2017-08-24,22.610124588012695
2017-08-25,22.973186492919922
2017-08-28,22.964111328125
2017-08-29,22.973186492919922
2017-08-30,23.15472412109375
2017-08-31,23.43610191345215
2017-09-01,23.481487274169922
2017-09-05,23.28179931640625
2017-09-06,23.26364517211914
2017-09-07,23.073036193847656
2017-09-08,23.381649017333984
2017-09-11,23.753786087036133
2017-09-12,24.026092529296875
2017-09-13,23.771942138671875
2017-09-14,23.93532371520996
2017-09-15,23.862716674804688
2017-09-18,23.981111526489258
2017-09-19,23.890033721923828
2017-09-20,23.370880126953125
2017-09-21,23.361780166625977
2017-09-22,23.571252822875977
2017-09-25,23.835386276245117
2017-09-26,23.981111526489258
2017-09-27,24.16326904296875
2017-09-28,24.564022064208984
2017-09-29,24.891904830932617
2017-10-02,24.928335189819336
2017-10-03,25.055845260620117
2017-10-04,25.165142059326172
2017-10-05,24.773500442504883
2017-10-06,24.800819396972656
2017-10-09,24.727962493896484
2017-10-10,24.45471954345703
2017-10-11,24.564022064208984
2017-10-12,24.673315048217773
2017-10-13,24.65509605407715
2017-10-16,24.691526412963867
2017-10-17,24.88279914855957
2017-10-18,24.891904830932617
2017-10-19,25.301759719848633
2017-10-20,25.502126693725586
2017-10-23,25.411052703857422
2017-10-24,26.121471405029297
2017-10-25,26.622400283813477
2017-10-26,27.10512351989746
2017-10-27,27.387468338012695
2017-10-30,27.132448196411133
2017-10-31,27.533199310302734
2017-11-01,27.69713020324707
2017-11-02,27.405689239501953
2017-11-03,27.606056213378906
2017-11-06,27.77910804748535
2017-11-07,27.724464416503906
2017-11-08,28.152524948120117
2017-11-09,28.298254013061523
2017-11-10,28.371122360229492
2017-11-13,28.753650665283203
2017-11-14,28.935813903808594
2017-11-15,28.89937973022461
2017-11-16,29.054214477539062
2017-11-17,29.37299346923828
2017-11-20,29.55514907836914
2017-11-21,29.810169219970703
2017-11-22,29.910354614257812
2017-11-24,30.19270133972168
2017-11-27,29.86481285095215
2017-11-28,30.274673461914062
2017-11-29,30.793825149536133
2017-11-30,31.08527946472168
2017-12-01,30.912227630615234
2017-12-04,31.36762046813965
2017-12-05,30.502370834350586
2017-12-06,30.147159576416016
2017-12-07,30.59345245361328
2017-12-08,31.05794906616211
2017-12-11,30.875307083129883
2017-12-12,30.765722274780273
2017-12-13,30.427845001220703
2017-12-14,30.18128204345703
2017-12-15,30.528301239013672
2017-12-18,30.9027099609375
2017-12-19,30.473501205444336
2017-12-20,30.628746032714844
2017-12-21,30.838790893554688
2017-12-22,30.473501205444336
2017-12-26,30.647024154663086
2017-12-27,30.610483169555664
2017-12-28,30.793128967285156
2017-12-29,30.36392593383789
2018-01-02,30.473501205444336
2018-01-03,31.29538917541504
2018-01-04,30.893579483032227
2018-01-05,31.541948318481445
2018-01-08,31.45063018798828
2018-01-09,31.64240264892578
2018-01-10,30.74746322631836
2018-01-11,31.5236873626709
2018-01-12,31.48715591430664
2018-01-16,30.829660415649414
2018-01-17,31.414098739624023
2018-01-18,31.185810089111328
2018-01-19,31.596738815307617
2018-01-22,32.099002838134766
2018-01-23,31.898094177246094
2018-01-24,31.788515090942383
2018-01-25,31.286252975463867
2018-01-26,31.5236873626709
2018-01-29,30.528301239013672
2018-01-30,29.87993049621582
2018-01-31,29.06717300415039
2018-02-01,28.729297637939453
2018-02-02,28.035263061523438
2018-02-05,26.80243682861328
2018-02-06,27.542131423950195
2018-02-07,27.31382942199707
2018-02-08,26.18145751953125
2018-02-09,26.217992782592773
2018-02-12,26.64719581604004
2018-02-13,26.482816696166992
2018-02-14,26.902894973754883
2018-02-15,26.93941879272461
2018-02-16,27.15858268737793
2018-02-20,26.912015914916992
2018-02-21,26.793306350708008
2018-02-22,26.65633201599121
2018-02-23,26.729385375976562
2018-02-26,26.793306350708008
2018-02-27,26.026216506958008
2018-02-28,25.633544921875
2018-03-01,26.22711944580078
2018-03-02,26.437158584594727
2018-03-05,26.765911102294922
2018-03-06,27.304697036743164
2018-03-07,27.04900550842285
2018-03-08,26.957679748535156
2018-03-09,27.432546615600586
2018-03-12,27.56039810180664
2018-03-13,27.797828674316406
2018-03-14,26.98508071899414
2018-03-15,26.536239624023438
2018-03-16,26.911802291870117
2018-03-19,26.655324935913086
2018-03-20,26.499608993530273
2018-03-21,26.920961380004883
2018-03-22,26.5637264251709
2018-03-23,26.24312400817871
2018-03-26,26.719444274902344
2018-03-27,26.774394989013672
2018-03-28,26.637001037597656
2018-03-29,27.01255989074707
2018-04-02,26.169843673706055
2018-04-03,26.27060317993164
2018-04-04,27.937705993652344
2018-04-05,28.22166633605957
2018-04-06,27.5071964263916
2018-04-09,27.35147476196289
2018-04-10,27.323993682861328
2018-04-11,27.06751823425293
2018-04-12,26.664480209350586
2018-04-13,26.829360961914062
2018-04-16,27.085834503173828
2018-04-17,27.36063575744629
2018-04-18,27.43391990661621
2018-04-19,26.343887329101562
2018-04-20,26.142370223999023
2018-04-23,26.39884376525879
2018-04-24,27.159120559692383
2018-04-25,27.96518898010254
2018-04-26,28.459821701049805
2018-04-27,28.450654983520508
2018-04-30,27.809467315673828
2018-05-01,28.285789489746094
2018-05-02,27.9926700592041
2018-05-03,28.294939041137695
2018-05-04,28.37738609313965
2018-05-07,28.404863357543945
2018-05-08,28.551427841186523
2018-05-09,28.175861358642578
2018-05-10,28.441503524780273
2018-05-11,28.68882179260254
2018-05-14,28.359067916870117
2018-05-15,26.838518142700195
2018-05-16,26.93927574157715
2018-05-17,27.094999313354492
2018-05-18,27.39727020263672
2018-05-21,27.38811492919922
2018-05-22,27.003395080566406
2018-05-23,27.48887062072754
2018-05-24,27.58963394165039
2018-05-25,27.91022491455078
2018-05-29,28.10258674621582
2018-05-30,27.708709716796875
2018-05-31,27.708709716796875
2018-06-01,27.809467315673828
2018-06-04,27.818626403808594
2018-06-05,28.139225006103516
2018-06-06,28.616939544677734
2018-06-07,28.800674438476562
2018-06-08,29.91228675842285
2018-06-11,29.636674880981445
2018-06-12,30.298133850097656
2018-06-13,28.27702522277832
2018-06-14,28.295400619506836
2018-06-15,27.900371551513672
2018-06-18,27.21135902404785
2018-06-19,27.03680419921875
2018-06-20,26.990869522094727
2018-06-21,26.79795265197754
2018-06-22,26.439672470092773
2018-06-25,25.943574905395508
2018-06-26,26.283491134643555
2018-06-27,25.879270553588867
2018-06-28,26.04462432861328
2018-06-29,26.41210174560547
2018-07-02,26.522342681884766
2018-07-03,26.50397491455078
2018-07-05,26.79795265197754
2018-07-06,26.92656898498535
2018-07-09,27.229732513427734
2018-07-10,27.101118087768555
2018-07-11,27.000057220458984
2018-07-12,27.220544815063477
2018-07-13,27.238916397094727
2018-07-16,27.679885864257812
2018-07-17,28.40564727783203
2018-07-18,28.45157241821289
2018-07-19,28.745555877685547
2018-07-20,28.58019256591797
2018-07-23,28.31377410888672
2018-07-24,27.689071655273438
2018-07-25,26.623403549194336
2018-07-26,26.623403549194336
2018-07-27,25.8425235748291
2018-07-30,25.851715087890625
2018-07-31,26.17325210571289
2018-08-01,26.43048095703125
2018-08-02,26.23755645751953
2018-08-03,26.311044692993164
2018-08-06,26.384540557861328
2018-08-07,26.972505569458008
2018-08-08,27.027620315551758
2018-08-09,26.9449405670166
2018-08-10,26.40291976928711
2018-08-13,25.40155792236328
2018-08-14,25.58529281616211
2018-08-15,25.484233856201172
2018-08-16,25.769023895263672
2018-08-17,25.80577850341797
2018-08-20,25.8425235748291
2018-08-21,27.257293701171875
2018-08-22,26.990869522094727
2018-08-23,26.41210174560547
2018-08-24,26.228368759155273
2018-08-27,26.614212036132812
2018-08-28,26.127315521240234
2018-08-29,26.02625274658203
2018-08-30,25.640411376953125
2018-08-31,25.677162170410156
2018-09-04,25.723094940185547
2018-09-05,26.200809478759766
2018-09-06,25.787403106689453
2018-09-07,24.712543487548828
2018-09-10,24.70335578918457
2018-09-11,24.90546989440918
2018-09-12,25.236188888549805
2018-09-13,24.65741729736328
2018-09-14,24.822786331176758
2018-09-17,24.564701080322266
2018-09-18,24.832000732421875
2018-09-19,24.6015682220459
2018-09-20,24.325042724609375
2018-09-21,24.205211639404297
2018-09-24,23.67981719970703
2018-09-25,23.87337875366211
2018-09-26,23.53233528137207
2018-09-27,23.025371551513672
2018-09-28,22.83180046081543
2018-10-01,22.592145919799805
2018-10-02,22.711971282958984
2018-10-03,22.205007553100586
2018-10-04,21.928485870361328
2018-10-05,21.993003845214844
2018-10-08,22.306400299072266
2018-10-09,21.993003845214844
2018-10-10,21.72570037841797
2018-10-11,21.48603630065918
2018-10-12,21.098901748657227
2018-10-15,21.144996643066406
2018-10-16,21.77178382873535
2018-10-17,21.03438377380371
2018-10-18,20.68411636352539
2018-10-19,19.89141273498535
2018-10-22,19.24618148803711
2018-10-23,20.647247314453125
2018-10-24,20.407588958740234
2018-10-25,21.347774505615234
2018-10-26,22.057525634765625
2018-10-29,21.58744239807129
2018-10-30,22.951629638671875
2018-10-31,22.647449493408203
2018-11-01,22.730409622192383
2018-11-02,22.370925903320312
2018-11-05,22.804147720336914
2018-11-06,22.942411422729492
2018-11-07,23.1359806060791
2018-11-08,22.33405113220215
2018-11-09,22.527624130249023
2018-11-12,22.13126564025879
2018-11-13,22.481534957885742
2018-11-14,22.619796752929688
2018-11-15,22.22344970703125
2018-11-16,23.016149520874023
2018-11-19,23.24658966064453
2018-11-20,23.34798240661621
2018-11-21,23.65216064453125
2018-11-23,23.891817092895508
2018-11-26,24.140687942504883
2018-11-27,24.334251403808594
2018-11-28,24.647653579711914
2018-11-29,24.638437271118164
2018-11-30,24.44486427307129
2018-12-03,24.721389770507812
2018-12-04,23.624509811401367
2018-12-06,24.564701080322266
2018-12-07,24.177562713623047
2018-12-10,23.559982299804688
2018-12-11,23.735116958618164
2018-12-12,24.103816986083984
2018-12-13,23.79042625427246
2018-12-14,23.6060733795166
2018-12-17,23.73567008972168
2018-12-18,24.504024505615234
2018-12-19,23.883790969848633
2018-12-20,23.883790969848633
2018-12-21,23.263551712036133
2018-12-24,22.84697151184082
2018-12-26,23.930076599121094
2018-12-27,24.068937301635742
2018-12-28,24.105972290039062
2018-12-31,24.059675216674805
2019-01-02,24.29111099243164
2019-01-03,24.013395309448242
2019-01-04,25.1798095703125
2019-01-07,26.114795684814453
2019-01-08,26.235137939453125
2019-01-09,26.799833297729492
2019-01-10,26.485088348388672
2019-01-11,26.45730972290039
2019-01-14,25.79079246520996
2019-01-15,25.985193252563477
2019-01-16,25.337186813354492
2019-01-17,24.855804443359375
2019-01-18,24.61511993408203
2019-01-22,24.37442398071289
2019-01-23,24.72620391845703
2019-01-24,24.716947555541992
2019-01-25,24.957637786865234
2019-01-28,25.02243423461914
2019-01-29,25.226093292236328
2019-01-30,25.216838836669922
2019-01-31,25.7445011138916
2019-02-01,25.318666458129883
2019-02-04,24.800260543823242
2019-02-05,25.318666458129883
2019-02-06,24.504024505615234
2019-02-07,24.892833709716797
2019-02-08,24.63363265991211
2019-02-11,24.53179931640625
2019-02-12,25.281639099121094
2019-02-13,25.170555114746094
2019-02-14,24.911344528198242
2019-02-15,25.10575294494629
2019-02-19,25.03169059753418
2019-02-20,25.1242733001709
2019-02-21,25.550107955932617
2019-02-22,25.901884078979492
2019-02-25,25.513071060180664
2019-02-26,25.4019832611084
2019-02-27,25.077978134155273
2019-02-28,24.994659423828125
2019-03-01,24.75397491455078
2019-03-04,25.62416648864746
2019-03-05,24.88357925415039
2019-03-06,24.78174591064453
2019-03-07,25.485301971435547
2019-03-08,25.531585693359375
2019-03-11,26.105539321899414
2019-03-12,25.929649353027344
2019-03-13,25.47603988647461
2019-03-14,25.178621292114258
2019-03-15,24.974140167236328
