Date,A
2016-07-06,41.19266128540039
2016-07-07,41.146331787109375
2016-07-08,42.12821960449219
2016-07-11,42.05410385131836
2016-07-12,43.10081481933594
2016-07-13,42.98967361450195
2016-07-14,43.350929260253906
2016-07-15,43.23051071166992
2016-07-18,43.350929260253906
2016-07-19,43.517669677734375
2016-07-20,43.545440673828125
2016-07-21,43.23051071166992
2016-07-22,43.14714431762695
2016-07-25,42.73956298828125
2016-07-26,43.48988342285156
2016-07-27,43.777034759521484
2016-07-28,44.008628845214844
2016-07-29,44.56439208984375
2016-08-01,44.342071533203125
2016-08-02,43.70292663574219
2016-08-03,43.619564056396484
2016-08-04,43.378726959228516
2016-08-05,43.990081787109375
2016-08-08,43.74924850463867
2016-08-09,43.953041076660156
2016-08-10,44.008628845214844
2016-08-11,44.582908630371094
2016-08-12,44.5921745300293
2016-08-15,44.87005615234375
2016-08-16,44.721866607666016
2016-08-17,44.860809326171875
2016-08-18,43.27682876586914
2016-08-19,44.110496520996094
2016-08-22,44.07343673706055
2016-08-23,44.29575729370117
2016-08-24,43.25830078125
2016-08-25,43.777034759521484
2016-08-26,43.832603454589844
2016-08-29,44.110496520996094
2016-08-30,43.665870666503906
2016-08-31,43.517669677734375
2016-09-01,43.52692413330078
2016-09-02,43.53619384765625
2016-09-06,43.48988342285156
2016-09-07,43.638092041015625
2016-09-08,43.55472183227539
2016-09-09,41.57243347167969
2016-09-12,42.37831497192383
2016-09-13,41.59095764160156
2016-09-14,41.55391311645508
2016-09-15,42.091163635253906
2016-09-16,41.48906326293945
2016-09-19,41.637264251708984
2016-09-20,42.341270446777344
2016-09-21,42.64694595336914
2016-09-22,43.23051071166992
2016-09-23,43.17494201660156
2016-09-26,43.13787078857422
2016-09-27,43.25830078125
2016-09-28,43.70292663574219
2016-09-29,42.98967361450195
2016-09-30,43.7279167175293
2016-10-03,43.77434539794922
2016-10-04,43.48648452758789
2016-10-05,43.78363037109375
2016-10-06,43.92292404174805
2016-10-07,43.99721145629883
2016-10-10,44.28507614135742
2016-10-11,42.427860260009766
2016-10-12,42.22357177734375
2016-10-13,41.93572235107422
2016-10-14,41.86141586303711
2016-10-17,41.92643356323242
2016-10-18,42.19572448730469
2016-10-19,42.73431396484375
2016-10-20,42.762168884277344
2016-10-21,42.316436767578125
2016-10-24,42.57645034790039
2016-10-25,40.40352249145508
2016-10-26,40.27351760864258
2016-10-27,40.28280258178711
2016-10-28,40.13423156738281
2016-10-31,40.45922088623047
2016-11-01,40.384944915771484
2016-11-02,40.171356201171875
2016-11-03,40.542781829833984
2016-11-04,41.15568923950195
2016-11-07,42.44644546508789
2016-11-08,42.36286544799805
2016-11-09,42.66001892089844
2016-11-10,43.67218780517578
2016-11-11,43.05931091308594
2016-11-14,42.093570709228516
2016-11-15,42.15857696533203
2016-11-16,42.88288879394531
2016-11-17,42.66001892089844
2016-11-18,41.82428741455078
2016-11-21,41.759273529052734
2016-11-22,41.285675048828125
2016-11-23,41.46212387084961
2016-11-25,41.68498229980469
2016-11-28,40.487083435058594
2016-11-29,41.304256439208984
2016-11-30,40.83995819091797
2016-12-01,40.12493133544922
2016-12-02,40.886383056640625
2016-12-05,41.350677490234375
2016-12-06,41.63856887817383
2016-12-07,41.777854919433594
2016-12-08,42.53001022338867
2016-12-09,42.99431610107422
2016-12-12,42.845733642578125
2016-12-13,43.0778923034668
2016-12-14,42.845733642578125
2016-12-15,43.235755920410156
2016-12-16,42.63215637207031
2016-12-19,42.186431884765625
2016-12-20,42.910736083984375
2016-12-21,42.75288391113281
2016-12-22,42.68788146972656
2016-12-23,42.901458740234375
2016-12-27,43.18931198120117
2016-12-28,42.45574188232422
2016-12-29,42.504154205322266
2016-12-30,42.42964553833008
2017-01-03,43.29574966430664
2017-01-04,43.86384582519531
2017-01-05,43.342308044433594
2017-01-06,44.69269561767578
2017-01-09,44.83237838745117
2017-01-10,44.795135498046875
2017-01-11,45.866127014160156
2017-01-12,45.186283111572266
2017-01-13,45.34458541870117
2017-01-17,45.00000762939453
2017-01-18,44.934818267822266
2017-01-19,44.36674499511719
2017-01-20,44.348121643066406
2017-01-23,44.133914947509766
2017-01-24,44.09666442871094
2017-01-25,45.08383560180664
2017-01-26,44.86032485961914
2017-01-27,45.30733871459961
2017-01-30,44.394676208496094
2017-01-31,45.6053466796875
2017-02-01,45.87543487548828
2017-02-02,45.54017639160156
2017-02-03,45.98719787597656
2017-02-06,45.88475036621094
2017-02-07,46.229331970214844
2017-02-08,46.4994010925293
2017-02-09,47.00229263305664
2017-02-10,46.89985275268555
2017-02-13,47.04886245727539
2017-02-14,46.92778396606445
2017-02-15,48.07328414916992
2017-02-16,47.34687423706055
2017-02-17,48.08259201049805
2017-02-21,47.82183074951172
2017-02-22,47.81252670288086
2017-02-23,47.93355941772461
2017-02-24,48.18503952026367
2017-02-27,48.11052703857422
2017-02-28,47.775272369384766
2017-03-01,48.46441650390625
2017-03-02,47.84977340698242
2017-03-03,48.408538818359375
2017-03-06,47.72869873046875
2017-03-07,47.69145584106445
2017-03-08,47.87771224975586
2017-03-09,47.89633560180664
2017-03-10,48.566871643066406
2017-03-13,48.84625244140625
2017-03-14,48.622737884521484
2017-03-15,50.382877349853516
2017-03-16,49.405029296875
2017-03-17,49.64717102050781
2017-03-20,49.49816131591797
2017-03-21,49.04181671142578
2017-03-22,49.47952651977539
2017-03-23,49.52609634399414
2017-03-24,49.4329719543457
2017-03-27,49.581966400146484
2017-03-28,49.76822280883789
2017-03-29,49.470211029052734
2017-03-30,49.65647888183594
2017-03-31,49.35960388183594
2017-04-03,49.667686462402344
2017-04-04,49.12618637084961
2017-04-05,49.210201263427734
2017-04-06,49.62099075317383
2017-04-07,49.33157730102539
2017-04-10,49.21956253051758
2017-04-11,49.3222541809082
2017-04-12,49.060848236083984
2017-04-13,48.85544204711914
2017-04-17,49.91040802001953
2017-04-18,49.50897216796875
2017-04-19,49.54631423950195
2017-04-20,49.60232925415039
2017-04-21,49.733036041259766
2017-04-24,50.825347900390625
2017-04-25,51.1707763671875
2017-04-26,51.189456939697266
2017-04-27,51.74961471557617
2017-04-28,51.394840240478516
2017-05-01,52.09503936767578
2017-05-02,52.21641540527344
2017-05-03,52.43113708496094
2017-05-04,52.93529510498047
2017-05-05,52.879268646240234
2017-05-08,52.58051681518555
2017-05-09,53.093994140625
2017-05-10,52.53384017944336
2017-05-11,52.496490478515625
2017-05-12,52.43113708496094
2017-05-15,52.93529510498047
2017-05-16,53.056663513183594
2017-05-17,52.067039489746094
2017-05-18,52.14173126220703
2017-05-19,52.403133392333984
2017-05-22,52.356449127197266
2017-05-23,54.76514434814453
2017-05-24,55.29730224609375
2017-05-25,55.36265563964844
2017-05-26,55.558712005615234
2017-05-30,56.361610412597656
2017-05-31,56.333614349365234
2017-06-01,56.69771957397461
2017-06-02,56.772403717041016
2017-06-05,56.389625549316406
2017-06-06,56.10953140258789
2017-06-07,56.60435104370117
2017-06-08,56.156211853027344
2017-06-09,55.278629302978516
2017-06-12,55.07324981689453
2017-06-13,55.3439826965332
2017-06-14,55.437339782714844
2017-06-15,55.278629302978516
2017-06-16,55.558712005615234
2017-06-19,56.529659271240234
2017-06-20,56.32426452636719
2017-06-21,55.820125579833984
2017-06-22,56.5856819152832
2017-06-23,55.80145263671875
2017-06-26,55.30663299560547
2017-06-27,54.97055435180664
2017-06-28,55.45602798461914
2017-06-29,55.01811218261719
2017-06-30,55.495330810546875
2017-07-03,55.32689666748047
2017-07-05,55.92573165893555
2017-07-06,55.41111373901367
2017-07-07,55.794734954833984
2017-07-10,56.00994873046875
2017-07-11,55.953792572021484
2017-07-12,56.823997497558594
2017-07-13,57.25440216064453
2017-07-14,57.563167572021484
2017-07-17,57.591251373291016
2017-07-18,57.273109436035156
2017-07-19,57.43217849731445
2017-07-20,57.05791091918945
2017-07-21,57.42283248901367
2017-07-24,57.54446792602539
2017-07-25,56.646217346191406
2017-07-26,55.87895202636719
2017-07-27,56.05673599243164
2017-07-28,56.21580123901367
2017-07-31,55.94445037841797
2017-08-01,56.08478546142578
2017-08-02,56.32808303833008
2017-08-03,56.48713684082031
2017-08-04,56.262577056884766
2017-08-07,56.95499038696289
2017-08-08,56.271934509277344
2017-08-09,55.841522216796875
2017-08-10,54.802913665771484
2017-08-11,55.5140380859375
2017-08-14,55.785377502441406
2017-08-15,55.560813903808594
2017-08-16,58.14329528808594
2017-08-17,56.94562911987305
2017-08-18,57.31053161621094
2017-08-21,57.7690315246582
2017-08-22,58.91056823730469
2017-08-23,58.732784271240234
2017-08-24,58.64856719970703
2017-08-25,58.85441207885742
2017-08-28,59.37839889526367
2017-08-29,59.40646743774414
2017-08-30,59.79011154174805
2017-08-31,60.55734634399414
2017-09-01,60.23923873901367
2017-09-05,60.15501403808594
2017-09-06,60.547996520996094
2017-09-07,60.95035934448242
2017-09-08,60.83806228637695
2017-09-11,61.85796356201172
2017-09-12,61.886016845703125
2017-09-13,61.231048583984375
2017-09-14,61.45561218261719
2017-09-15,61.71759796142578
2017-09-18,61.82987976074219
2017-09-19,61.914100646972656
2017-09-20,61.83924865722656
2017-09-21,61.6801872253418
2017-09-22,61.54916763305664
2017-09-25,60.56671905517578
2017-09-26,59.98659896850586
2017-09-27,60.24858856201172
2017-09-28,59.86495590209961
2017-09-29,60.07080841064453
2017-10-02,60.82276153564453
2017-10-03,61.085296630859375
2017-10-04,61.722877502441406
2017-10-05,61.600990295410156
2017-10-06,62.21979904174805
2017-10-09,62.40730285644531
2017-10-10,62.44483947753906
2017-10-11,62.46358108520508
2017-10-12,63.3261833190918
2017-10-13,62.81048583984375
2017-10-16,62.73550796508789
2017-10-17,61.99478530883789
2017-10-18,62.2947998046875
2017-10-19,62.70737075805664
2017-10-20,63.05427169799805
2017-10-23,62.838626861572266
2017-10-24,63.11991882324219
2017-10-25,63.185546875
2017-10-26,63.48556900024414
2017-10-27,63.7293586730957
2017-10-30,63.27930450439453
2017-10-31,63.78562927246094
2017-11-01,63.776222229003906
2017-11-02,63.87937927246094
2017-11-03,64.10441589355469
2017-11-06,63.963783264160156
2017-11-07,63.991878509521484
2017-11-08,63.86063766479492
2017-11-09,63.26055145263672
2017-11-10,62.64173889160156
2017-11-13,62.941776275634766
2017-11-14,63.251182556152344
2017-11-15,63.11052703857422
2017-11-16,64.45130157470703
2017-11-17,64.49820709228516
2017-11-20,65.59518432617188
2017-11-21,65.5483169555664
2017-11-22,64.40443420410156
2017-11-24,65.03262329101562
2017-11-27,64.9857406616211
2017-11-28,66.18592834472656
2017-11-29,64.40443420410156
2017-11-30,64.92011260986328
2017-12-01,64.40443420410156
2017-12-04,62.10729217529297
2017-12-05,61.722877502441406
2017-12-06,61.77911376953125
2017-12-07,62.547977447509766
2017-12-08,63.17617416381836
2017-12-11,62.81987762451172
2017-12-12,62.87613296508789
2017-12-13,62.51984405517578
2017-12-14,62.36042785644531
2017-12-15,63.39181137084961
2017-12-18,63.438716888427734
2017-12-19,63.52310562133789
2017-12-20,63.19491958618164
2017-12-21,63.30742645263672
2017-12-22,63.14802551269531
2017-12-26,63.05427169799805
2017-12-27,63.10114669799805
2017-12-28,63.24178695678711
2017-12-29,62.93075942993164
2018-01-02,63.52279281616211
2018-01-03,65.13903045654297
2018-01-04,64.65038299560547
2018-01-05,65.6840591430664
2018-01-08,65.82500457763672
2018-01-09,67.44124603271484
2018-01-10,66.52037811279297
2018-01-11,66.52976989746094
2018-01-12,67.40365600585938
2018-01-16,66.933837890625
2018-01-17,67.71377563476562
2018-01-18,67.8359146118164
2018-01-19,68.662841796875
2018-01-22,69.04812622070312
2018-01-23,69.010498046875
2018-01-24,69.14209747314453
2018-01-25,69.40520477294922
2018-01-26,70.30729675292969
2018-01-29,70.0347900390625
2018-01-30,68.58767700195312
2018-01-31,69.00114440917969
2018-02-01,68.43731689453125
2018-02-02,66.95262908935547
2018-02-05,64.10537719726562
2018-02-06,64.32148742675781
2018-02-07,63.95502471923828
2018-02-08,61.12656021118164
2018-02-09,62.94016647338867
2018-02-12,64.30269622802734
2018-02-13,64.2181396484375
2018-02-14,65.49609375
2018-02-15,67.67620086669922
2018-02-16,67.62918090820312
2018-02-20,66.79286193847656
2018-02-21,66.95262908935547
2018-02-22,66.4170150756836
2018-02-23,66.43580627441406
2018-02-26,66.32301330566406
2018-02-27,64.83833312988281
2018-02-28,64.45306396484375
2018-03-01,63.3160514831543
2018-03-02,63.43820571899414
2018-03-05,63.47576904296875
2018-03-06,64.00200653076172
2018-03-07,65.49609375
2018-03-08,65.6370620727539
2018-03-09,66.83985137939453
2018-03-12,66.44519805908203
2018-03-13,66.4170150756836
2018-03-14,65.70284271240234
2018-03-15,65.9471435546875
2018-03-16,65.6840591430664
2018-03-19,65.15780639648438
2018-03-20,65.6370620727539
2018-03-21,65.21421813964844
2018-03-22,63.40059280395508
2018-03-23,62.07563781738281
2018-03-26,64.08656311035156
2018-03-27,62.9589729309082
2018-03-28,62.39512252807617
2018-03-29,62.86500549316406
2018-04-02,60.679107666015625
2018-04-03,61.61146926879883
2018-04-04,61.639739990234375
2018-04-05,61.85634231567383
2018-04-06,59.944522857666016
2018-04-09,61.394874572753906
2018-04-10,62.76044464111328
2018-04-11,62.23305130004883
2018-04-12,63.28784942626953
2018-04-13,63.29726791381836
2018-04-16,64.20137786865234
2018-04-17,64.45565032958984
2018-04-18,65.50102996826172
2018-04-19,64.01300811767578
2018-04-20,63.617462158203125
2018-04-23,64.10719299316406
2018-04-24,62.76044464111328
2018-04-25,61.969337463378906
2018-04-26,62.50617218017578
2018-04-27,62.4213981628418
2018-04-30,61.91285705566406
2018-05-01,62.38373947143555
2018-05-02,62.07296371459961
2018-05-03,62.4779167175293
2018-05-04,63.0994987487793
2018-05-07,63.466796875
2018-05-08,63.447975158691406
2018-05-09,64.16372680664062
2018-05-10,64.85124206542969
2018-05-11,65.40685272216797
2018-05-14,65.18083190917969
2018-05-15,58.8614616394043
2018-05-16,58.334068298339844
2018-05-17,59.88801193237305
2018-05-18,60.57551574707031
2018-05-21,61.73390197753906
2018-05-22,61.065223693847656
2018-05-23,60.773284912109375
2018-05-24,60.387149810791016
2018-05-25,59.473628997802734
2018-05-29,58.24930953979492
2018-05-30,59.0404052734375
2018-05-31,58.315223693847656
2018-06-01,59.125160217285156
2018-06-04,59.690242767333984
2018-06-05,59.82209014892578
2018-06-06,61.394874572753906
2018-06-07,61.43253707885742
2018-06-08,61.90342330932617
2018-06-11,62.28013610839844
2018-06-12,62.45908737182617
2018-06-13,62.40258026123047
2018-06-14,62.44964599609375
2018-06-15,62.28013610839844
2018-06-18,61.187679290771484
2018-06-19,59.82209014892578
2018-06-20,59.134578704833984
2018-06-21,59.370025634765625
2018-06-22,59.134578704833984
2018-06-25,57.63713836669922
2018-06-26,58.371742248535156
2018-06-27,57.58063507080078
2018-06-28,57.7219123840332
2018-06-29,58.239891052246094
2018-07-02,58.031246185302734
2018-07-03,57.82355880737305
2018-07-05,58.34278869628906
2018-07-06,58.80537796020508
2018-07-09,59.58894729614258
2018-07-10,60.10818099975586
2018-07-11,59.343482971191406
2018-07-12,59.90050506591797
2018-07-13,59.83441162109375
2018-07-16,59.211326599121094
2018-07-17,59.513423919677734
2018-07-18,59.466224670410156
2018-07-19,60.56132888793945
2018-07-20,60.27810287475586
2018-07-23,60.15538787841797
2018-07-24,61.16552734375
2018-07-25,62.270076751708984
2018-07-26,63.0158805847168
2018-07-27,62.071807861328125
2018-07-30,61.01447296142578
2018-07-31,62.34561538696289
2018-08-01,61.34490203857422
2018-08-02,61.63755798339844
2018-08-03,62.05293273925781
2018-08-06,62.78929901123047
2018-08-07,63.8749885559082
2018-08-08,63.61064910888672
2018-08-09,62.95926284790039
2018-08-10,62.55330276489258
2018-08-13,62.25118637084961
2018-08-14,63.0158805847168
2018-08-15,61.10888671875
2018-08-16,61.83580017089844
2018-08-17,61.04280090332031
2018-08-20,60.86343765258789
2018-08-21,61.297698974609375
2018-08-22,61.97740936279297
2018-08-23,62.01517868041992
2018-08-24,62.28896713256836
2018-08-27,62.38336181640625
2018-08-28,62.95926284790039
2018-08-29,63.261329650878906
2018-08-30,63.49734115600586
2018-08-31,63.761695861816406
2018-09-04,63.50678253173828
2018-09-05,63.21413040161133
2018-09-06,63.59175109863281
2018-09-07,63.629520416259766
2018-09-10,64.12984466552734
2018-09-11,63.83720016479492
2018-09-12,64.1109848022461
2018-09-13,65.4515609741211
2018-09-14,64.99839782714844
2018-09-17,65.21553039550781
2018-09-18,65.07392883300781
2018-09-19,65.66867065429688
2018-09-20,67.1508560180664
2018-09-21,66.7638168334961
2018-09-24,66.03687286376953
2018-09-25,66.44278717041016
2018-09-26,66.3956298828125
2018-09-27,66.83931732177734
2018-09-28,66.59386444091797
2018-10-01,67.41596221923828
2018-10-02,67.81331634521484
2018-10-03,68.2295913696289
2018-10-04,66.84835815429688
2018-10-05,66.50775146484375
2018-10-08,65.75093841552734
2018-10-09,65.66577911376953
2018-10-10,63.07359313964844
2018-10-11,61.38958740234375
2018-10-12,62.666770935058594
2018-10-15,62.089683532714844
2018-10-16,63.82097244262695
2018-10-17,63.57499313354492
2018-10-18,62.20319366455078
2018-10-19,60.99226379394531
2018-10-22,60.81251525878906
2018-10-23,59.34611892700195
2018-10-24,57.832427978515625
2018-10-25,59.23258590698242
2018-10-26,59.34611892700195
2018-10-29,58.73119354248047
2018-10-30,60.207035064697266
2018-10-31,61.29500198364258
2018-11-01,61.70179748535156
2018-11-02,62.373512268066406
2018-11-05,62.354591369628906
2018-11-06,62.42082214355469
2018-11-07,64.57781219482422
2018-11-08,64.1331558227539
2018-11-09,63.6412239074707
2018-11-12,61.020652770996094
2018-11-13,60.8692626953125
2018-11-14,60.046199798583984
2018-11-15,61.22877502441406
2018-11-16,61.484222412109375
2018-11-19,59.23258590698242
2018-11-20,63.87771987915039
2018-11-21,64.06693267822266
2018-11-23,64.53050231933594
2018-11-26,65.514404296875
2018-11-27,65.61847686767578
2018-11-28,67.62410736083984
2018-11-29,67.70926666259766
2018-11-30,68.44717407226562
2018-12-03,70.64202117919922
2018-12-04,68.97698974609375
2018-12-06,68.0309066772461
2018-12-07,66.46044921875
2018-12-10,66.78215026855469
2018-12-11,67.21733093261719
2018-12-12,67.87955474853516
2018-12-13,67.30245208740234
2018-12-14,65.61847686767578
2018-12-17,64.1899185180664
2018-12-18,64.32238006591797
2018-12-19,63.22495651245117
2018-12-20,61.67341995239258
2018-12-21,59.875919342041016
2018-12-24,59.28934860229492
2018-12-26,62.0045280456543
2018-12-27,62.893836975097656
2018-12-28,62.55620193481445
2018-12-31,63.97881317138672
2019-01-02,62.30013656616211
2019-01-03,60.00501251220703
2019-01-04,62.082000732421875
2019-01-07,63.400264739990234
2019-01-08,64.3297119140625
2019-01-09,65.67642211914062
2019-01-10,66.29287719726562
2019-01-11,66.74810791015625
2019-01-14,66.1506118774414
2019-01-15,66.95675659179688
2019-01-16,66.41619110107422
2019-01-17,67.16542053222656
2019-01-18,68.21810150146484
2019-01-22,67.63961791992188
2019-01-23,67.95257568359375
2019-01-24,68.45523071289062
2019-01-25,69.849365234375
2019-01-28,69.48897552490234
2019-01-29,69.7640151977539
2019-01-30,71.54698944091797
2019-01-31,72.12552642822266
2019-02-01,72.11601257324219
2019-02-04,72.10655212402344
2019-02-05,72.37210845947266
2019-02-06,72.36261749267578
2019-02-07,71.44268035888672
2019-02-08,71.88843536376953
2019-02-11,72.15396881103516
2019-02-12,73.09288024902344
2019-02-13,73.26359558105469
2019-02-14,73.04545593261719
2019-02-15,74.2594223022461
2019-02-19,73.5196533203125
2019-02-20,74.50599670410156
2019-02-21,73.87056732177734
2019-02-22,74.37319946289062
2019-02-25,75.2457275390625
2019-02-26,74.49651336669922
2019-02-27,75.32162475585938
2019-02-28,75.3405990600586
2019-03-01,77.04769897460938
2019-03-04,75.99497985839844
2019-03-05,75.6250991821289
2019-03-06,74.68619537353516
2019-03-07,74.667236328125
2019-03-08,73.9559326171875
2019-03-11,75.20779418945312
2019-03-12,75.80529022216797
2019-03-13,75.99497985839844
2019-03-14,76.4501953125
2019-03-15,76.91492462158203
2019-03-18,76.79161834716797
