Date,MAC
2017-11-27,40.060489654541016
2017-11-28,40.09815216064453
2017-11-29,40.32417678833008
2017-11-30,40.65061569213867
2017-12-01,40.317893981933594
2017-12-04,40.933128356933594
2017-12-05,40.95825958251953
2017-12-06,40.707122802734375
2017-12-07,40.4748420715332
2017-12-08,41.27843475341797
2017-12-11,39.73402786254883
2017-12-12,41.73044967651367
2017-12-13,41.918800354003906
2017-12-14,41.79324722290039
2017-12-15,41.10892868041992
2017-12-18,41.2344970703125
2017-12-19,41.34749221801758
2017-12-20,40.58784866333008
2017-12-21,40.43717575073242
2017-12-22,40.933128356933594
2017-12-26,41.2658805847168
2017-12-27,41.360050201416016
2017-12-28,41.441680908203125
2017-12-29,41.2344970703125
2018-01-02,41.8183479309082
2018-01-03,41.215660095214844
2018-01-04,40.17978286743164
2018-01-05,40.68830108642578
2018-01-08,40.95198059082031
2018-01-09,39.890987396240234
2018-01-10,39.5707893371582
2018-01-11,39.614742279052734
2018-01-12,39.53313064575195
2018-01-16,38.647918701171875
2018-01-17,39.56452560424805
2018-01-18,39.48918151855469
2018-01-19,40.0228157043457
2018-01-22,41.435386657714844
2018-01-23,43.230926513671875
2018-01-24,42.257816314697266
2018-01-25,40.838966369628906
2018-01-26,41.74929428100586
2018-01-29,41.44794464111328
2018-01-30,40.355560302734375
2018-01-31,40.537628173828125
2018-02-01,39.3824577331543
2018-02-02,38.58514404296875
2018-02-05,37.4990234375
2018-02-06,37.44880294799805
2018-02-07,37.78782272338867
2018-02-08,36.638938903808594
2018-02-09,37.92593765258789
2018-02-12,38.1707878112793
2018-02-13,38.18962478637695
2018-02-14,38.647918701171875
2018-02-15,38.359127044677734
2018-02-16,38.0828857421875
2018-02-20,37.739681243896484
2018-02-21,36.83718490600586
2018-02-22,37.37105178833008
2018-02-23,37.72697448730469
2018-02-26,38.01297378540039
2018-02-27,36.767269134521484
2018-02-28,37.46003341674805
2018-03-01,37.5807991027832
2018-03-02,37.52360153198242
2018-03-05,37.5998649597168
2018-03-06,37.61258316040039
2018-03-07,37.66978073120117
2018-03-08,37.35835647583008
2018-03-09,36.87532043457031
2018-03-12,36.9261589050293
2018-03-13,37.42825698852539
2018-03-14,37.8795166015625
2018-03-15,37.56809616088867
2018-03-16,37.45367431640625
2018-03-19,36.767269134521484
2018-03-20,36.45586013793945
2018-03-21,36.53211212158203
2018-03-22,36.786346435546875
2018-03-23,36.405006408691406
2018-03-26,36.76092529296875
2018-03-27,35.273704528808594
2018-03-28,36.16984939575195
2018-03-29,35.60419464111328
2018-04-02,35.203792572021484
2018-04-03,35.66775131225586
2018-04-04,37.21216583251953
2018-04-05,37.116851806640625
2018-04-06,36.44948959350586
2018-04-09,36.360511779785156
2018-04-10,36.735496520996094
2018-04-11,36.913455963134766
2018-04-12,36.608375549316406
2018-04-13,36.748207092285156
2018-04-16,36.767269134521484
2018-04-17,37.078704833984375
2018-04-18,36.907108306884766
2018-04-19,36.57661056518555
2018-04-20,36.54481887817383
2018-04-23,35.82029342651367
2018-04-24,35.70588302612305
2018-04-25,35.114810943603516
2018-04-26,35.451663970947266
2018-04-27,36.58931350708008
2018-04-30,36.62109375
2018-05-01,36.786346435546875
2018-05-02,36.58931350708008
2018-05-03,36.9261589050293
2018-05-04,37.50453186035156
2018-05-07,37.742671966552734
2018-05-08,37.15052795410156
2018-05-09,36.99605178833008
2018-05-10,37.053977966308594
2018-05-11,36.648494720458984
2018-05-14,35.96623992919922
2018-05-15,34.82700729370117
2018-05-16,35.052284240722656
2018-05-17,35.135963439941406
2018-05-18,35.296871185302734
2018-05-21,35.48995590209961
2018-05-22,35.425594329833984
2018-05-23,35.663734436035156
2018-05-24,35.238929748535156
2018-05-25,35.238929748535156
2018-05-29,35.60581588745117
2018-05-30,36.14002990722656
2018-05-31,35.80533981323242
2018-06-01,35.72809600830078
2018-06-04,36.223690032958984
2018-06-05,36.35242462158203
2018-06-06,36.7064208984375
2018-06-07,36.513328552246094
2018-06-08,36.687110900878906
2018-06-11,36.69355010986328
2018-06-12,37.2213249206543
2018-06-13,36.223690032958984
2018-06-14,36.12071228027344
2018-06-15,35.99199295043945
2018-06-18,35.84394836425781
2018-06-19,35.98554992675781
2018-06-20,36.551944732666016
2018-06-21,36.81584548950195
2018-06-22,37.169837951660156
2018-06-25,36.75791549682617
2018-06-26,36.822269439697266
2018-06-27,36.545509338378906
2018-06-28,36.69998550415039
2018-06-29,36.57769775390625
2018-07-02,36.27519226074219
2018-07-03,36.68067169189453
2018-07-05,37.0604248046875
2018-07-06,37.50452423095703
2018-07-09,37.240638732910156
2018-07-10,37.42729187011719
2018-07-11,37.317874908447266
2018-07-12,37.298561096191406
2018-07-13,37.22776794433594
2018-07-16,37.01536560058594
2018-07-17,36.957435607910156
2018-07-18,36.7772216796875
2018-07-19,37.4852180480957
2018-07-20,37.053977966308594
2018-07-23,37.06686782836914
2018-07-24,36.822269439697266
2018-07-25,37.131221771240234
2018-07-26,37.124786376953125
2018-07-27,36.262325286865234
2018-07-30,36.712867736816406
2018-07-31,38.012996673583984
2018-08-01,38.27045822143555
2018-08-02,38.540775299072266
2018-08-03,38.952701568603516
2018-08-06,38.225399017333984
2018-08-07,38.070926666259766
2018-08-08,37.85208511352539
2018-08-09,37.88426971435547
2018-08-10,37.794158935546875
2018-08-13,37.68474197387695
2018-08-14,37.76841735839844
2018-08-15,37.279258728027344
2018-08-16,37.29880905151367
2018-08-17,37.696510314941406
2018-08-20,38.28328323364258
2018-08-21,38.113773345947266
2018-08-22,37.95729446411133
2018-08-23,38.0159797668457
2018-08-24,38.09421157836914
2018-08-27,38.19200897216797
2018-08-28,38.57014465332031
2018-08-29,38.34846878051758
2018-08-30,38.13985061645508
2018-08-31,38.29631423950195
2018-09-04,37.416160583496094
2018-09-05,37.364009857177734
2018-09-06,37.29880905151367
2018-09-07,36.39258575439453
2018-09-10,36.47733688354492
2018-09-11,37.02499008178711
2018-09-12,37.116268157958984
2018-09-13,37.044551849365234
2018-09-14,36.84244155883789
2018-09-17,37.12930679321289
2018-09-18,37.12279510498047
2018-09-19,36.42518615722656
2018-09-20,36.959781646728516
2018-09-21,37.116268157958984
2018-09-24,36.04704666137695
2018-09-25,36.13831329345703
2018-09-26,35.64935302734375
2018-09-27,35.551551818847656
2018-09-28,36.04704666137695
2018-10-01,35.551551818847656
2018-10-02,35.375518798828125
2018-10-03,34.606204986572266
2018-10-04,33.81081008911133
2018-10-05,33.771697998046875
2018-10-08,34.48233413696289
2018-10-09,34.31934356689453
2018-10-10,33.52394485473633
2018-10-11,32.643795013427734
2018-10-12,32.4025764465332
2018-10-15,32.66987609863281
2018-10-16,33.49787902832031
2018-10-17,33.5695915222168
2018-10-18,33.478309631347656
2018-10-19,33.602176666259766
2018-10-22,32.76767349243164
2018-10-23,32.643795013427734
2018-10-24,32.24610137939453
2018-10-25,33.54351806640625
2018-10-26,33.61521911621094
2018-10-29,33.76517868041992
2018-10-30,33.82384490966797
2018-10-31,33.65433883666992
2018-11-01,33.96727752685547
2018-11-02,33.03497314453125
2018-11-05,33.83037567138672
2018-11-06,33.49787902832031
2018-11-07,33.713016510009766
2018-11-08,33.52116775512695
2018-11-09,33.81886672973633
2018-11-12,33.73948669433594
2018-11-13,33.93132781982422
2018-11-14,33.87179183959961
2018-11-15,32.184814453125
2018-11-16,32.56191635131836
2018-11-19,32.985313415527344
2018-11-20,32.13188934326172
2018-11-21,32.23774337768555
2018-11-23,32.21788787841797
2018-11-26,32.376670837402344
2018-11-27,32.21788787841797
2018-11-28,32.89929962158203
2018-11-29,33.117610931396484
2018-11-30,33.26976776123047
2018-12-03,33.50131607055664
2018-12-04,32.79345703125
2018-12-06,33.68655014038086
2018-12-07,33.50131607055664
2018-12-10,33.1043815612793
2018-12-11,32.6280632019043
2018-12-12,31.1660213470459
2018-12-13,32.27082061767578
2018-12-14,31.60264778137207
2018-12-17,29.6378116607666
2018-12-18,29.697351455688477
2018-12-19,28.301469802856445
2018-12-20,27.666372299194336
2018-12-21,27.6002254486084
2018-12-24,27.143741607666016
2018-12-26,28.367630004882812
2018-12-27,28.585939407348633
2018-12-28,28.539627075195312
2018-12-31,28.632244110107422
2019-01-02,28.34116554260254
2019-01-03,28.843944549560547
2019-01-04,29.260723114013672
2019-01-07,30.034751892089844
2019-01-08,30.76908302307129
2019-01-09,30.736000061035156
2019-01-10,30.425085067749023
2019-01-11,30.06783103942871
2019-01-14,29.80982208251953
2019-01-15,30.299367904663086
2019-01-16,30.1802978515625
2019-01-17,30.391996383666992
2019-01-18,30.61692237854004
2019-01-22,29.928916931152344
2019-01-23,29.644433975219727
2019-01-24,29.763513565063477
2019-01-25,30.524301528930664
2019-01-28,30.762468338012695
2019-01-29,30.656620025634766
2019-01-30,30.722766876220703
2019-01-31,30.53754234313965
2019-02-01,30.173677444458008
2019-02-04,30.08767318725586
2019-02-05,30.09429931640625
2019-02-06,29.68412208557129
2019-02-07,28.334550857543945
2019-02-08,28.605789184570312
2019-02-11,28.95640754699707
2019-02-12,28.996109008789062
2019-02-13,29.254114151000977
2019-02-14,28.791019439697266
2019-02-15,28.903491973876953
2019-02-19,29.240882873535156
2019-02-20,29.287988662719727
2019-02-21,29.5841007232666
2019-02-22,29.449512481689453
2019-02-25,29.543716430664062
2019-02-26,29.065908432006836
2019-02-27,28.843828201293945
2019-02-28,29.34183120727539
2019-03-01,28.904396057128906
2019-03-04,28.89765739440918
2019-03-05,29.02552604675293
2019-03-06,28.884204864501953
2019-03-07,28.63520050048828
2019-03-08,28.265073776245117
2019-03-11,28.796716690063477
2019-03-12,29.09956169128418
2019-03-13,29.240886688232422
2019-03-14,29.193771362304688
2019-03-15,28.689041137695312
