Date,MTCH
2016-10-11,16.11398696899414
2016-10-12,16.224231719970703
2016-10-13,16.297727584838867
2016-10-14,16.42634391784668
2016-10-17,16.490652084350586
2016-10-18,17.124555587768555
2016-10-19,17.68496322631836
2016-10-20,17.657400131225586
2016-10-21,17.82276725769043
2016-10-24,17.81357765197754
2016-10-25,17.565532684326172
2016-10-26,17.17967987060547
2016-10-27,16.839757919311523
2016-10-28,16.940813064575195
2016-10-31,16.59170913696289
2016-11-01,16.407968521118164
2016-11-02,14.423579216003418
2016-11-03,14.019352912902832
2016-11-04,14.239840507507324
2016-11-07,15.342280387878418
2016-11-08,15.76488208770752
2016-11-09,15.985367774963379
2016-11-10,15.985367774963379
2016-11-11,16.490652084350586
2016-11-14,16.068050384521484
2016-11-15,15.76488208770752
2016-11-16,15.875123977661133
2016-11-17,16.34366226196289
2016-11-18,16.463092803955078
2016-11-21,16.34366226196289
2016-11-22,16.51821517944336
2016-11-23,16.5090274810791
2016-11-25,16.123170852661133
2016-11-28,16.490652084350586
2016-11-29,17.280733108520508
2016-11-30,16.51821517944336
2016-12-01,15.571954727172852
2016-12-02,15.718945503234863
2016-12-05,16.132362365722656
2016-12-06,16.169109344482422
2016-12-07,16.72032928466797
2016-12-08,16.885692596435547
2016-12-09,16.683578491210938
2016-12-12,16.472280502319336
2016-12-13,16.70195770263672
2016-12-14,16.3712215423584
2016-12-15,16.178295135498047
2016-12-16,16.187482833862305
2016-12-19,16.325288772583008
2016-12-20,16.270164489746094
2016-12-21,16.104799270629883
2016-12-22,15.957809448242188
2016-12-23,15.893498420715332
2016-12-27,16.00374412536621
2016-12-28,15.73731803894043
2016-12-29,15.88431453704834
2016-12-30,15.709758758544922
2017-01-03,15.921062469482422
2017-01-04,15.88431453704834
2017-01-05,16.527402877807617
2017-01-06,16.564149856567383
2017-01-09,16.674392700195312
2017-01-10,16.793827056884766
2017-01-11,16.757078170776367
2017-01-12,16.59170913696289
2017-01-13,16.72032928466797
2017-01-17,16.435529708862305
2017-01-18,16.70195770263672
2017-01-19,16.95918846130371
2017-01-20,16.60089683532715
2017-01-23,16.747886657714844
2017-01-24,16.747886657714844
2017-01-25,16.77545166015625
2017-01-26,16.33447265625
2017-01-27,16.077239990234375
2017-01-30,16.04049301147461
2017-01-31,15.957809448242188
2017-02-01,15.176913261413574
2017-02-02,15.617887496948242
2017-02-03,16.077239990234375
2017-02-06,16.169109344482422
2017-02-07,16.11398696899414
2017-02-08,16.42634391784668
2017-02-09,16.444719314575195
2017-02-10,16.08642578125
2017-02-13,16.04967498779297
2017-02-14,15.911874771118164
2017-02-15,15.856749534606934
2017-02-16,15.654637336730957
2017-02-17,15.76488208770752
2017-02-21,15.663824081420898
2017-02-22,15.700572967529297
2017-02-23,15.424962997436523
2017-02-24,15.158539772033691
2017-02-27,15.066670417785645
2017-02-28,14.846181869506836
2017-03-01,15.094231605529785
2017-03-02,14.754311561584473
2017-03-03,14.901302337646484
2017-03-06,14.983985900878906
2017-03-07,15.241220474243164
2017-03-08,15.268783569335938
2017-03-09,15.360651969909668
2017-03-10,15.415776252746582
2017-03-13,15.388214111328125
2017-03-14,15.186100959777832
2017-03-15,15.388214111328125
2017-03-16,15.204473495483398
2017-03-17,15.020733833312988
2017-03-20,14.919676780700684
2017-03-21,14.772686004638672
2017-03-22,14.919676780700684
2017-03-23,14.680814743041992
2017-03-24,14.588947296142578
2017-03-27,14.772686004638672
2017-03-28,14.423579216003418
2017-03-29,14.956426620483398
2017-03-30,15.112605094909668
2017-03-31,15.002360343933105
2017-04-03,15.204473495483398
2017-04-04,15.259596824645996
2017-04-05,15.112605094909668
2017-04-06,15.277968406677246
2017-04-07,15.360651969909668
2017-04-10,15.645450592041016
2017-04-11,15.829192161560059
2017-04-12,15.985367774963379
2017-04-13,15.820001602172852
2017-04-17,15.939433097839355
2017-04-18,16.04967498779297
2017-04-19,16.5457763671875
2017-04-20,16.564149856567383
2017-04-21,16.692768096923828
2017-04-24,16.77545166015625
2017-04-25,16.96837615966797
2017-04-26,17.18886375427246
2017-04-27,17.299108505249023
2017-04-28,17.11536979675293
2017-05-01,17.611467361450195
2017-05-02,17.57472038269043
2017-05-03,16.977563858032227
2017-05-04,17.611467361450195
2017-05-05,17.740087509155273
2017-05-08,17.473661422729492
2017-05-09,17.556344985961914
2017-05-10,17.537967681884766
2017-05-11,18.355609893798828
2017-05-12,17.68496322631836
2017-05-15,18.089189529418945
2017-05-16,17.988134384155273
2017-05-17,17.106182098388672
2017-05-18,17.501220703125
2017-05-19,17.593093872070312
2017-05-22,18.05244255065918
2017-05-23,18.061628341674805
2017-05-24,18.116750717163086
2017-05-25,17.859516143798828
2017-05-26,18.015695571899414
2017-05-30,18.410734176635742
2017-05-31,17.896265029907227
2017-06-01,17.804393768310547
2017-06-02,17.82276725769043
2017-06-05,17.593093872070312
2017-06-06,17.786020278930664
2017-06-07,17.72171401977539
2017-06-08,17.556344985961914
2017-06-09,16.96837615966797
2017-06-12,16.104799270629883
2017-06-13,16.224231719970703
2017-06-14,16.104799270629883
2017-06-15,15.617887496948242
2017-06-16,15.645450592041016
2017-06-19,16.242605209350586
2017-06-20,16.077239990234375
2017-06-21,16.08642578125
2017-06-22,16.15073585510254
2017-06-23,16.380409240722656
2017-06-26,16.34366226196289
2017-06-27,16.07264518737793
2017-06-28,16.132362365722656
2017-06-29,15.96699333190918
2017-06-30,15.96699333190918
2017-07-03,15.893498420715332
2017-07-05,15.96699333190918
2017-07-06,16.031301498413086
2017-07-07,16.123170852661133
2017-07-10,16.490652084350586
2017-07-11,16.61927032470703
2017-07-12,16.793827056884766
2017-07-13,16.656017303466797
2017-07-14,16.61927032470703
2017-07-17,16.33447265625
2017-07-18,17.225610733032227
2017-07-19,17.464475631713867
2017-07-20,17.03268814086914
2017-07-21,16.91325569152832
2017-07-24,17.152114868164062
2017-07-25,17.354232788085938
2017-07-26,17.18886375427246
2017-07-27,17.06024742126465
2017-07-28,17.06024742126465
2017-07-31,16.766260147094727
2017-08-01,16.757078170776367
2017-08-02,17.464475631713867
2017-08-03,17.354232788085938
2017-08-04,17.289920806884766
2017-08-07,17.262361526489258
2017-08-08,17.354232788085938
2017-08-09,17.234800338745117
2017-08-10,16.692768096923828
2017-08-11,17.234800338745117
2017-08-14,17.786020278930664
2017-08-15,17.81357765197754
2017-08-16,17.694149017333984
2017-08-17,17.11536979675293
2017-08-18,17.271547317504883
2017-08-21,17.170490264892578
2017-08-22,17.271547317504883
2017-08-23,17.096994400024414
2017-08-24,17.2164249420166
2017-08-25,17.381792068481445
2017-08-28,17.740087509155273
2017-08-29,18.153499603271484
2017-08-30,19.485614776611328
2017-08-31,19.98171043395996
2017-09-01,20.532934188842773
2017-09-05,21.497562408447266
2017-09-06,21.37813377380371
2017-09-07,21.102521896362305
2017-09-08,20.367563247680664
2017-09-11,21.065778732299805
2017-09-12,21.718050003051758
2017-09-13,21.17601776123047
2017-09-14,21.001468658447266
2017-09-15,21.6353702545166
2017-09-18,21.561872482299805
2017-09-19,21.543498992919922
2017-09-20,21.708864212036133
2017-09-21,21.901792526245117
2017-09-22,22.186588287353516
2017-09-25,21.48837661743164
2017-09-26,21.543498992919922
2017-09-27,21.993661880493164
2017-09-28,21.497562408447266
2017-09-29,21.304637908935547
2017-10-02,21.95691680908203
2017-10-03,22.737810134887695
2017-10-04,23.151226043701172
2017-10-05,23.169597625732422
2017-10-06,23.316591262817383
2017-10-09,23.252277374267578
2017-10-10,23.105289459228516
2017-10-11,23.932119369506836
2017-10-12,23.647319793701172
2017-10-13,23.693254470825195
2017-10-16,23.537076950073242
2017-10-17,23.95967674255371
2017-10-18,23.445207595825195
2017-10-19,23.500328063964844
2017-10-20,23.60138702392578
2017-10-23,23.086912155151367
2017-10-24,23.408458709716797
2017-10-25,23.151226043701172
2017-10-26,23.160409927368164
2017-10-27,23.895370483398438
2017-10-30,24.07910919189453
2017-10-31,24.56601905822754
2017-11-01,24.62114143371582
2017-11-02,25.32853889465332
2017-11-03,24.814071655273438
2017-11-06,25.493906021118164
2017-11-07,24.7130126953125
2017-11-08,27.184316635131836
2017-11-09,26.238054275512695
2017-11-10,26.146181106567383
2017-11-13,26.357484817504883
2017-11-14,27.000574111938477
2017-11-15,26.780086517333984
2017-11-16,26.31155014038086
2017-11-17,26.476913452148438
2017-11-20,26.421791076660156
2017-11-21,27.349679946899414
2017-11-22,27.524229049682617
2017-11-24,28.396995544433594
2017-11-27,28.12138557434082
2017-11-28,28.02033042907715
2017-11-29,26.706588745117188
2017-11-30,27.0097599029541
2017-12-01,26.100248336791992
2017-12-04,25.92569351196289
2017-12-05,26.026752471923828
2017-12-06,26.348295211791992
2017-12-07,27.423175811767578
2017-12-08,26.991384506225586
2017-12-11,26.577972412109375
2017-12-12,26.063501358032227
2017-12-13,26.274803161621094
2017-12-14,26.495290756225586
2017-12-15,27.037322998046875
2017-12-18,28.02033042907715
2017-12-19,28.323505401611328
2017-12-20,29.113582611083984
2017-12-21,29.315696716308594
2017-12-22,29.315696716308594
2017-12-26,29.104398727416992
2017-12-27,29.021713256835938
2017-12-28,28.79203987121582
2017-12-29,28.764476776123047
2018-01-02,29.74748992919922
2018-01-03,29.40756607055664
2018-01-04,29.517812728881836
2018-01-05,29.214641571044922
2018-01-08,29.481063842773438
2018-01-09,29.61886978149414
2018-01-10,29.3432559967041
2018-01-11,29.673986434936523
2018-01-12,29.986343383789062
2018-01-16,28.847158432006836
2018-01-17,28.98496437072754
2018-01-18,29.030899047851562
2018-01-19,29.94959831237793
2018-01-22,31.07960319519043
2018-01-23,31.76862907409668
2018-01-24,30.803987503051758
2018-01-25,31.23118019104004
2018-01-26,31.906429290771484
2018-01-29,32.29228591918945
2018-01-30,31.906429290771484
2018-01-31,32.09934997558594
2018-02-01,32.39333724975586
2018-02-02,31.888051986694336
2018-02-05,31.07960319519043
2018-02-06,30.555936813354492
2018-02-07,33.100730895996094
2018-02-08,30.86829376220703
2018-02-09,32.80675506591797
2018-02-12,34.901390075683594
2018-02-13,36.380489349365234
2018-02-14,38.502685546875
2018-02-15,38.015777587890625
2018-02-16,38.18114471435547
2018-02-20,38.67724609375
2018-02-21,38.502685546875
2018-02-22,37.629920959472656
2018-02-23,38.493507385253906
2018-02-26,38.19952392578125
2018-02-27,36.812286376953125
2018-02-28,36.793907165527344
2018-03-01,36.12325668334961
2018-03-02,37.501304626464844
2018-03-05,38.31895446777344
2018-03-06,38.971229553222656
2018-03-07,40.24821472167969
2018-03-08,40.753509521484375
2018-03-09,41.1485481262207
2018-03-12,41.89268493652344
2018-03-13,41.736515045166016
2018-03-14,42.98594284057617
2018-03-15,42.912445068359375
2018-03-16,42.691959381103516
2018-03-19,41.938629150390625
2018-03-20,42.848140716552734
2018-03-21,41.984561920166016
2018-03-22,40.606510162353516
2018-03-23,40.91886520385742
2018-03-26,42.682769775390625
2018-03-27,40.634071350097656
2018-03-28,39.651058197021484
2018-03-29,40.826995849609375
2018-04-02,39.27439498901367
2018-04-03,38.74155044555664
2018-04-04,39.09984588623047
2018-04-05,39.29277420043945
2018-04-06,38.68642807006836
2018-04-09,39.889923095703125
2018-04-10,41.010738372802734
2018-04-11,40.33089828491211
2018-04-12,41.12097930908203
2018-04-13,41.194480895996094
2018-04-16,42.407161712646484
2018-04-17,44.18024826049805
2018-04-18,43.3074836730957
2018-04-19,42.89406967163086
2018-04-20,42.912445068359375
2018-04-23,42.63683319091797
2018-04-24,41.58032989501953
2018-04-25,41.65382766723633
2018-04-26,42.86650848388672
2018-04-27,42.26935958862305
2018-04-30,43.28911209106445
2018-05-01,33.72545623779297
2018-05-02,31.76862907409668
2018-05-03,33.321224212646484
2018-05-04,31.989107131958008
2018-05-07,32.5219612121582
2018-05-08,33.367156982421875
2018-05-09,33.854061126708984
2018-05-10,35.7465934753418
2018-05-11,37.20732116699219
2018-05-14,34.99325942993164
2018-05-15,36.10488510131836
2018-05-16,36.46317672729492
2018-05-17,37.069515228271484
2018-05-18,37.4370002746582
2018-05-21,37.53805923461914
2018-05-22,36.76634979248047
2018-05-23,37.48292922973633
2018-05-24,37.91471862792969
2018-05-25,38.43838119506836
2018-05-29,37.51968002319336
2018-05-30,38.37406921386719
2018-05-31,37.80447769165039
2018-06-01,39.118221282958984
2018-06-04,38.897735595703125
2018-06-05,39.30195617675781
2018-06-06,39.12739944458008
2018-06-07,37.547245025634766
2018-06-08,38.14439392089844
2018-06-11,38.658870697021484
2018-06-12,39.853179931640625
2018-06-13,39.669437408447266
2018-06-14,39.908294677734375
2018-06-15,39.476505279541016
2018-06-18,40.312530517578125
2018-06-19,40.33089828491211
2018-06-20,39.51325988769531
2018-06-21,40.13797378540039
2018-06-22,39.237648010253906
2018-06-25,37.28081512451172
2018-06-26,37.069515228271484
2018-06-27,35.97626876831055
2018-06-28,35.98544692993164
2018-06-29,35.590415954589844
2018-07-02,36.27024459838867
2018-07-03,35.452606201171875
2018-07-05,35.95789337158203
2018-07-06,36.74797439575195
2018-07-09,36.582611083984375
2018-07-10,35.27805709838867
2018-07-11,34.99325942993164
2018-07-12,36.352935791015625
2018-07-13,35.72821807861328
2018-07-16,36.2426872253418
2018-07-17,36.63772964477539
2018-07-18,36.114070892333984
2018-07-19,35.8109016418457
2018-07-20,35.23211669921875
2018-07-23,35.70984649658203
2018-07-24,35.04838180541992
2018-07-25,36.5182991027832
2018-07-26,35.259681701660156
2018-07-27,34.1848030090332
2018-07-30,32.365779876708984
2018-07-31,33.18341827392578
2018-08-01,33.96431350708008
2018-08-02,34.956512451171875
2018-08-03,34.80033493041992
2018-08-06,35.28723907470703
2018-08-07,35.719032287597656
2018-08-08,41.89268493652344
2018-08-09,45.27350616455078
2018-08-10,46.68830108642578
2018-08-13,45.925777435302734
2018-08-14,44.51097869873047
2018-08-15,43.09618377685547
2018-08-16,42.71033477783203
2018-08-17,43.9413948059082
2018-08-20,44.694725036621094
2018-08-21,44.31806182861328
2018-08-22,44.44667434692383
2018-08-23,45.84309768676758
2018-08-24,46.32081985473633
2018-08-27,46.66992950439453
2018-08-28,47.20277404785156
2018-08-29,46.69749069213867
2018-08-30,45.4296875
2018-08-31,45.980899810791016
2018-09-04,48.075538635253906
2018-09-05,46.421878814697266
2018-09-06,46.32081985473633
2018-09-07,47.67131042480469
2018-09-10,48.948299407958984
2018-09-11,50.2069206237793
2018-09-12,51.49309539794922
2018-09-13,54.73611068725586
2018-09-14,54.39618682861328
2018-09-17,53.36724853515625
2018-09-18,55.16789627075195
2018-09-19,54.43293762207031
2018-09-20,52.669036865234375
2018-09-21,50.877567291259766
2018-09-24,51.309356689453125
2018-09-25,53.12838363647461
2018-09-26,53.52342224121094
2018-09-27,54.552364349365234
2018-09-28,53.20187759399414
2018-10-01,51.961631774902344
2018-10-02,51.713592529296875
2018-10-03,52.63227844238281
2018-10-04,52.51285934448242
2018-10-05,51.41960144042969
2018-10-08,50.72138977050781
2018-10-09,50.9510612487793
2018-10-10,46.32081985473633
2018-10-11,47.22114944458008
2018-10-12,49.73838424682617
2018-10-15,49.50871276855469
2018-10-16,52.50366973876953
2018-10-17,52.38423538208008
2018-10-18,49.66489028930664
2018-10-19,46.47699737548828
2018-10-22,48.17659378051758
2018-10-23,48.084720611572266
2018-10-24,45.879844665527344
2018-10-25,46.596435546875
2018-10-26,45.190818786621094
2018-10-29,44.327247619628906
2018-10-30,45.83390808105469
2018-10-31,47.515132904052734
2018-11-01,48.902366638183594
2018-11-02,47.9101676940918
2018-11-05,47.02821731567383
2018-11-06,47.28545379638672
2018-11-07,39.2468376159668
2018-11-08,40.11959457397461
2018-11-09,39.237648010253906
2018-11-12,37.62073516845703
2018-11-13,38.38325881958008
2018-11-14,36.90415573120117
2018-11-15,37.63911819458008
2018-11-16,36.74797439575195
2018-11-19,33.312034606933594
2018-11-20,33.40391540527344
2018-11-21,34.83708572387695
2018-11-23,35.32398986816406
2018-11-26,36.02220153808594
2018-11-27,34.98406982421875
2018-11-28,36.711219787597656
2018-11-29,37.98821258544922
2018-11-30,36.99602508544922
2018-12-03,38.089271545410156
2018-12-04,37.08540725708008
2018-12-06,39.73987579345703
2018-12-07,38.48503494262695
2018-12-10,38.71669387817383
2018-12-11,38.81322479248047
2018-12-12,41.226383209228516
2018-12-13,40.68583297729492
2018-12-14,41.699363708496094
2018-12-17,39.5950813293457
2018-12-18,40.49278259277344
2018-12-19,39.575782775878906
2018-12-20,38.65877914428711
2018-12-21,37.616294860839844
2018-12-24,37.616294860839844
2018-12-26,40.618263244628906
2018-12-27,41.139503479003906
2018-12-28,40.608612060546875
2018-12-31,41.284297943115234
2019-01-02,40.90784454345703
2019-01-03,39.691612243652344
2019-01-04,41.554569244384766
2019-01-07,41.86345672607422
2019-01-08,43.2244758605957
2019-01-09,43.44648361206055
2019-01-10,43.47544860839844
2019-01-11,43.13759994506836
2019-01-14,42.81906509399414
2019-01-15,44.855770111083984
2019-01-16,44.575843811035156
2019-01-17,45.42527770996094
2019-01-18,46.54498291015625
2019-01-22,46.54498291015625
2019-01-23,47.69363784790039
2019-01-24,48.697513580322266
2019-01-25,50.550819396972656
2019-01-28,50.666656494140625
2019-01-29,50.280548095703125
2019-01-30,50.6376953125
2019-01-31,51.631919860839844
2019-02-01,52.82884216308594
2019-02-04,52.539268493652344
2019-02-05,53.74584197998047
2019-02-06,51.23616027832031
2019-02-07,53.823062896728516
2019-02-08,54.64353561401367
2019-02-11,55.72462844848633
2019-02-12,55.64741134643555
2019-02-13,55.62810516357422
2019-02-14,55.772891998291016
2019-02-15,55.338531494140625
2019-02-19,55.09721755981445
2019-02-20,54.51804733276367
2019-02-21,54.759368896484375
2019-02-22,55.2999153137207
2019-02-25,54.0257682800293
2019-02-26,53.427303314208984
2019-02-27,53.84236526489258
2019-02-28,53.456260681152344
2019-03-01,53.668617248535156
2019-03-04,52.587528228759766
2019-03-05,53.176334381103516
2019-03-06,52.79988098144531
2019-03-07,51.92149353027344
2019-03-08,51.187896728515625
2019-03-11,51.718788146972656
2019-03-12,52.027671813964844
2019-03-13,51.60295486450195
2019-03-14,52.27864074707031
2019-03-15,53.0894660949707
