Date,BKNG
2016-08-19,56.22956848144531
2016-08-22,55.9150390625
2016-08-23,55.85535430908203
2016-08-24,55.37277603149414
2016-08-25,55.58363342285156
2016-08-26,55.7501220703125
2016-08-29,55.962158203125
2016-08-30,55.622894287109375
2016-08-31,55.629966735839844
2016-09-01,55.70299530029297
2016-09-02,55.87027359008789
2016-09-06,56.42432403564453
2016-09-07,56.70115280151367
2016-09-08,56.77262496948242
2016-09-09,55.51884078979492
2016-09-12,56.39487075805664
2016-09-13,55.59933853149414
2016-09-14,56.12668991088867
2016-09-15,57.21986770629883
2016-09-16,57.330989837646484
2016-09-19,56.86018753051758
2016-09-20,56.8970947265625
2016-09-21,57.4860954284668
2016-09-22,57.55952072143555
2016-09-23,57.201805114746094
2016-09-26,56.82445526123047
2016-09-27,57.073402404785156
2016-09-28,57.25166702270508
2016-09-29,57.83870315551758
2016-09-30,57.78019714355469
2016-10-03,58.37822341918945
2016-10-04,58.468536376953125
2016-10-05,58.80465316772461
2016-10-06,58.5242919921875
2016-10-07,58.1072883605957
2016-10-10,57.925086975097656
2016-10-11,57.290550231933594
2016-10-12,57.126407623291016
2016-10-13,56.64264678955078
2016-10-14,56.52681350708008
2016-10-17,56.451419830322266
2016-10-18,57.13151550292969
2016-10-19,57.69028091430664
2016-10-20,57.654541015625
2016-10-21,57.61920166015625
2016-10-24,57.79236602783203
2016-10-25,58.07626724243164
2016-10-26,57.68870544433594
2016-10-27,57.44760513305664
2016-10-28,57.910953521728516
2016-10-31,57.887786865234375
2016-11-01,57.6038932800293
2016-11-02,56.752986907958984
2016-11-03,56.46908950805664
2016-11-04,55.926429748535156
2016-11-07,58.127315521240234
2016-11-08,61.96756362915039
2016-11-09,61.658546447753906
2016-11-10,61.03263854980469
2016-11-11,60.49586868286133
2016-11-14,58.47481918334961
2016-11-15,58.799556732177734
2016-11-16,59.02651596069336
2016-11-17,59.406219482421875
2016-11-18,59.18828582763672
2016-11-21,59.84914779663086
2016-11-22,60.29050064086914
2016-11-23,59.72388458251953
2016-11-25,59.750972747802734
2016-11-28,59.884090423583984
2016-11-29,59.695613861083984
2016-11-30,59.04418182373047
2016-12-01,58.10100555419922
2016-12-02,57.8394889831543
2016-12-05,58.890262603759766
2016-12-06,59.08894348144531
2016-12-07,59.96145248413086
2016-12-08,60.81078338623047
2016-12-09,61.17634963989258
2016-12-12,60.343894958496094
2016-12-13,60.47466278076172
2016-12-14,60.016815185546875
2016-12-15,58.946800231933594
2016-12-16,58.28240966796875
2016-12-19,58.4610710144043
2016-12-20,58.988033294677734
2016-12-21,59.1258544921875
2016-12-22,58.16697311401367
2016-12-23,58.35780715942383
2016-12-27,58.64131164550781
2016-12-28,58.132415771484375
2016-12-29,58.120643615722656
2016-12-30,57.566978454589844
2017-01-03,58.01893997192383
2017-01-04,58.40060806274414
2017-01-05,59.04496765136719
2017-01-06,59.707401275634766
2017-01-09,60.063541412353516
2017-01-10,60.28382110595703
2017-01-11,60.317596435546875
2017-01-12,60.41497802734375
2017-01-13,60.698875427246094
2017-01-17,60.47544479370117
2017-01-18,60.54337692260742
2017-01-19,60.43185806274414
2017-01-20,60.66706466674805
2017-01-23,61.0589485168457
2017-01-24,61.38642501831055
2017-01-25,61.99466323852539
2017-01-26,62.09754943847656
2017-01-27,62.94099044799805
2017-01-30,62.91703414916992
2017-01-31,61.84977340698242
2017-02-01,61.85684585571289
2017-02-02,61.808937072753906
2017-02-03,62.17372131347656
2017-02-06,62.322933197021484
2017-02-07,62.77528762817383
2017-02-08,62.873046875
2017-02-09,63.290855407714844
2017-02-10,64.6526107788086
2017-02-13,64.63965606689453
2017-02-14,64.29057312011719
2017-02-15,64.74882507324219
2017-02-16,64.74567413330078
2017-02-17,64.29488372802734
2017-02-21,64.67184448242188
2017-02-22,64.85797882080078
2017-02-23,64.28939819335938
2017-02-24,64.06793975830078
2017-02-27,64.08324432373047
2017-02-28,67.70048522949219
2017-03-01,68.05583953857422
2017-03-02,68.1025619506836
2017-03-03,68.1312255859375
2017-03-06,67.93920135498047
2017-03-07,68.18463134765625
2017-03-08,68.46067810058594
2017-03-09,68.69351196289062
2017-03-10,68.88278198242188
2017-03-13,69.38853454589844
2017-03-14,69.46237182617188
2017-03-15,69.42230224609375
2017-03-16,69.65790557861328
2017-03-17,69.60489654541016
2017-03-20,69.32257080078125
2017-03-21,68.60398864746094
2017-03-22,68.79443359375
2017-03-23,68.65071105957031
2017-03-24,68.83841705322266
2017-03-27,69.58015441894531
2017-03-28,70.22608947753906
2017-03-29,70.09259796142578
2017-03-30,70.25555419921875
2017-03-31,69.89311981201172
2017-04-03,69.65829467773438
2017-04-04,69.39875030517578
2017-04-05,69.178466796875
2017-04-06,69.63984680175781
2017-04-07,69.4843521118164
2017-04-10,69.73603820800781
2017-04-11,69.43879699707031
2017-04-12,68.71668243408203
2017-04-13,68.27532196044922
2017-04-17,69.52558898925781
2017-04-18,69.23894500732422
2017-04-19,69.234619140625
2017-04-20,69.14037322998047
2017-04-21,68.79523468017578
2017-04-24,70.62542724609375
2017-04-25,70.64389038085938
2017-04-26,70.84140014648438
2017-04-27,72.0881118774414
2017-04-28,72.51807403564453
2017-05-01,73.42512512207031
2017-05-02,73.84136962890625
2017-05-03,73.69490051269531
2017-05-04,75.01502227783203
2017-05-05,74.74958801269531
2017-05-08,74.75979614257812
2017-05-09,75.04330444335938
2017-05-10,71.6522445678711
2017-05-11,71.21207427978516
2017-05-12,71.39348602294922
2017-05-15,71.22189331054688
2017-05-16,71.84976196289062
2017-05-17,70.51038360595703
2017-05-18,70.52373504638672
2017-05-19,71.00475311279297
2017-05-22,71.79557037353516
2017-05-23,71.7767333984375
2017-05-24,72.59346771240234
2017-05-25,73.05248260498047
2017-05-26,73.18873596191406
2017-05-30,72.93548583984375
2017-05-31,73.70667266845703
2017-06-01,74.24579620361328
2017-06-02,74.44762420654297
2017-06-05,74.27564239501953
2017-06-06,74.20809936523438
2017-06-07,74.2281265258789
2017-06-08,74.30705261230469
2017-06-09,72.33352661132812
2017-06-12,71.18968963623047
2017-06-13,72.38849639892578
2017-06-14,71.92082214355469
2017-06-15,71.0408706665039
2017-06-16,70.78211212158203
2017-06-19,72.70578002929688
2017-06-20,72.66807556152344
2017-06-21,73.3410873413086
2017-06-22,73.1506576538086
2017-06-23,73.59632873535156
2017-06-26,73.67723083496094
2017-06-27,72.9668960571289
2017-06-28,74.22184753417969
2017-06-29,73.7027359008789
2017-06-30,73.44868469238281
2017-07-03,72.37317657470703
2017-07-05,73.27159118652344
2017-07-06,73.5185775756836
2017-07-07,75.33269500732422
2017-07-10,75.46306610107422
2017-07-11,75.75089263916016
2017-07-12,76.4195785522461
2017-07-13,76.20442199707031
2017-07-14,76.60375213623047
2017-07-17,76.39132690429688
2017-07-18,77.59993743896484
2017-07-19,78.22271728515625
2017-07-20,78.50228881835938
2017-07-21,78.33226013183594
2017-07-24,78.61183166503906
2017-07-25,79.1968994140625
2017-07-26,79.83695220947266
2017-07-27,79.51810455322266
2017-07-28,79.4776611328125
2017-07-31,79.6520004272461
2017-08-01,79.49847412109375
2017-08-02,79.37203216552734
2017-08-03,79.63159942626953
2017-08-04,79.81966400146484
2017-08-07,80.20722198486328
2017-08-08,80.45696258544922
2017-08-09,74.87328338623047
2017-08-10,72.62802124023438
2017-08-11,72.80669403076172
2017-08-14,73.58336639404297
2017-08-15,73.0685806274414
2017-08-16,72.86753845214844
2017-08-17,71.18891143798828
2017-08-18,71.0722885131836
2017-08-21,70.7400894165039
2017-08-22,71.3942642211914
2017-08-23,71.19087219238281
2017-08-24,71.28864288330078
2017-08-25,70.42359924316406
2017-08-28,70.2834243774414
2017-08-29,70.95684051513672
2017-08-30,71.19007873535156
2017-08-31,72.72461700439453
2017-09-01,72.67514038085938
2017-09-05,72.36376190185547
2017-09-06,72.34647369384766
2017-09-07,72.46114349365234
2017-09-08,72.19412994384766
2017-09-11,73.38350677490234
2017-09-12,73.37486267089844
2017-09-13,73.47421264648438
2017-09-14,72.4579849243164
2017-09-15,72.37591552734375
2017-09-18,72.80707550048828
2017-09-19,73.02696990966797
2017-09-20,73.2794418334961
2017-09-21,73.28494262695312
2017-09-22,73.11924743652344
2017-09-25,71.8399429321289
2017-09-26,71.69740295410156
2017-09-27,71.42528533935547
2017-09-28,71.1386489868164
2017-09-29,71.88982391357422
2017-10-02,72.93624877929688
2017-10-03,73.33599853515625
2017-10-04,74.16255187988281
2017-10-05,74.98362731933594
2017-10-06,75.31305694580078
2017-10-09,75.6637191772461
2017-10-10,75.26005554199219
2017-10-11,75.3994369506836
2017-10-12,75.35037231445312
2017-10-13,75.74735260009766
2017-10-16,76.00218200683594
2017-10-17,75.96214294433594
2017-10-18,76.25035095214844
2017-10-19,75.70022583007812
2017-10-20,76.25978088378906
2017-10-23,75.96292877197266
2017-10-24,75.87418365478516
2017-10-25,75.73753356933594
2017-10-26,76.14905548095703
2017-10-27,74.24974060058594
2017-10-30,73.81033325195312
2017-10-31,75.07589721679688
2017-11-01,75.11908721923828
2017-11-02,75.043701171875
2017-11-03,74.3899154663086
2017-11-06,74.72406768798828
2017-11-07,64.62158203125
2017-11-08,65.22589111328125
2017-11-09,66.87627410888672
2017-11-10,66.64498901367188
2017-11-13,67.62272644042969
2017-11-14,67.51866912841797
2017-11-15,67.80452728271484
2017-11-16,67.99576568603516
2017-11-17,68.60713958740234
2017-11-20,68.87415313720703
2017-11-21,69.3708724975586
2017-11-22,69.07715606689453
2017-11-24,69.04692077636719
2017-11-27,69.24246978759766
2017-11-28,68.79562377929688
2017-11-29,68.10570526123047
2017-11-30,68.31224060058594
2017-12-01,68.13907623291016
2017-12-04,67.66552734375
2017-12-05,67.72993469238281
2017-12-06,67.50059509277344
2017-12-07,67.52337646484375
2017-12-08,67.53202056884766
2017-12-11,67.36237335205078
2017-12-12,67.68436431884766
2017-12-13,68.42610931396484
2017-12-14,69.14506530761719
2017-12-15,69.10894775390625
2017-12-18,69.94730377197266
2017-12-19,69.91863250732422
2017-12-20,69.65868377685547
2017-12-21,69.8467788696289
2017-12-22,69.70816802978516
2017-12-26,68.92518615722656
2017-12-27,69.02571105957031
2017-12-28,69.2695541381836
2017-12-29,68.23489379882812
2018-01-02,70.08079528808594
2018-01-03,71.62828826904297
2018-01-04,70.96429443359375
2018-01-05,71.60394287109375
2018-01-08,72.7140121459961
2018-01-09,73.24333190917969
2018-01-10,73.54254150390625
2018-01-11,74.33533477783203
2018-01-12,75.3680419921875
2018-01-16,75.37079620361328
2018-01-17,76.56566619873047
2018-01-18,75.65507507324219
2018-01-19,75.00718688964844
2018-01-22,75.22550201416016
2018-01-23,77.07769775390625
2018-01-24,76.77535247802734
2018-01-25,76.55663299560547
2018-01-26,76.58843994140625
2018-01-29,75.75402069091797
2018-01-30,75.45167541503906
2018-01-31,75.07943725585938
2018-02-01,74.75116729736328
2018-02-02,73.0002670288086
2018-02-05,71.69779205322266
2018-02-06,72.98298645019531
2018-02-07,73.92616271972656
2018-02-08,70.91757202148438
2018-02-09,69.3052978515625
2018-02-12,70.28695678710938
2018-02-13,70.59558868408203
2018-02-14,71.40251922607422
2018-02-15,73.4380874633789
2018-02-16,74.01727294921875
2018-02-20,74.39501953125
2018-02-21,73.84764862060547
2018-02-22,73.70863342285156
2018-02-23,74.88191223144531
2018-02-26,74.82772827148438
2018-02-27,74.8030014038086
2018-02-28,79.86954498291016
2018-03-01,79.64689636230469
2018-03-02,79.8597183227539
2018-03-05,81.38601684570312
2018-03-06,81.89059448242188
2018-03-07,83.35993194580078
2018-03-08,84.42601013183594
2018-03-09,85.2321548461914
2018-03-12,86.62532043457031
2018-03-13,85.20822143554688
2018-03-14,85.95034790039062
2018-03-15,85.90597534179688
2018-03-16,85.26671600341797
2018-03-19,84.3007583618164
2018-03-20,83.9952621459961
2018-03-21,84.22576141357422
2018-03-22,83.00142669677734
2018-03-23,81.94947814941406
2018-03-26,83.7832260131836
2018-03-27,81.57842254638672
2018-03-28,80.68038940429688
2018-03-29,81.68953704833984
2018-04-02,79.74466705322266
2018-04-03,81.1861343383789
2018-04-04,81.32122802734375
2018-04-05,82.10968780517578
2018-04-06,79.84480285644531
2018-04-09,80.44676208496094
2018-04-10,81.57959747314453
2018-04-11,81.69975280761719
2018-04-12,81.90237426757812
2018-04-13,81.90432739257812
2018-04-16,82.3256607055664
2018-04-17,84.90626525878906
2018-04-18,85.62442779541016
2018-04-19,84.7743148803711
2018-04-20,83.69134521484375
2018-04-23,83.78243255615234
2018-04-24,81.17515563964844
2018-04-25,81.58038330078125
2018-04-26,82.92289733886719
2018-04-27,84.09774017333984
2018-04-30,85.52233123779297
2018-05-01,85.57691192626953
2018-05-02,84.41580963134766
2018-05-03,84.5096664428711
2018-05-04,85.43241882324219
2018-05-07,86.18829345703125
2018-05-08,84.87835693359375
2018-05-09,85.74182891845703
2018-05-10,81.67501068115234
2018-05-11,81.35971069335938
2018-05-14,81.36087799072266
2018-05-15,81.1932144165039
2018-05-16,81.46177673339844
2018-05-17,82.03193664550781
2018-05-18,81.13785552978516
2018-05-21,81.34281158447266
2018-05-22,81.56388854980469
2018-05-23,81.88037872314453
2018-05-24,81.99935150146484
2018-05-25,82.8765640258789
2018-05-29,81.51834106445312
2018-05-30,82.38102722167969
2018-05-31,82.809814453125
2018-06-01,83.59591674804688
2018-06-04,83.4726333618164
2018-06-05,84.069091796875
2018-06-06,84.57131958007812
2018-06-07,83.71529388427734
2018-06-08,83.89434814453125
2018-06-11,83.41333770751953
2018-06-12,83.71607208251953
2018-06-13,82.70929718017578
2018-06-14,83.36503601074219
2018-06-15,84.08714294433594
2018-06-18,84.23518371582031
2018-06-19,84.00115966796875
2018-06-20,84.25678253173828
2018-06-21,83.34266662597656
2018-06-22,82.57147216796875
2018-06-25,80.51665496826172
2018-06-26,80.11848449707031
2018-06-27,78.5918197631836
2018-06-28,79.2982177734375
2018-06-29,79.59663391113281
2018-07-02,80.41534423828125
2018-07-03,80.89793395996094
2018-07-05,81.24818420410156
2018-07-06,81.94634246826172
2018-07-09,81.739013671875
2018-07-10,81.04753875732422
2018-07-11,80.6081314086914
2018-07-12,80.77540588378906
2018-07-13,79.76744842529297
2018-07-16,79.31824493408203
2018-07-17,79.7313232421875
2018-07-18,79.47177124023438
2018-07-19,78.94912719726562
2018-07-20,78.91262817382812
2018-07-23,78.37467193603516
2018-07-24,79.56365203857422
2018-07-25,81.11233520507812
2018-07-26,81.79712677001953
2018-07-27,81.87173461914062
2018-07-30,79.70698547363281
2018-07-31,79.66064453125
2018-08-01,79.44114685058594
2018-08-02,79.8314437866211
2018-08-03,79.69950866699219
2018-08-06,81.51126098632812
2018-08-07,81.59530639648438
2018-08-08,80.2999038696289
2018-08-09,76.2707748413086
2018-08-10,74.51438903808594
2018-08-13,72.81021881103516
2018-08-14,71.99701690673828
2018-08-15,73.17263793945312
2018-08-16,71.660888671875
2018-08-17,72.2769775390625
2018-08-20,72.98062133789062
2018-08-21,74.53087615966797
2018-08-22,75.27379608154297
2018-08-23,74.40601348876953
2018-08-24,74.73741912841797
2018-08-27,76.0080795288086
2018-08-28,75.83255004882812
2018-08-29,76.33516693115234
2018-08-30,76.333984375
2018-08-31,76.63045501708984
2018-09-04,75.60205841064453
2018-09-05,74.29920959472656
2018-09-06,74.97930145263672
2018-09-07,74.67733764648438
2018-09-10,73.65445709228516
2018-09-11,73.85745239257812
2018-09-12,73.66699981689453
2018-09-13,73.92341613769531
2018-09-14,75.24513244628906
2018-09-17,74.24344635009766
2018-09-18,75.04251098632812
2018-09-19,75.65782165527344
2018-09-20,76.48084259033203
2018-09-21,76.83424377441406
2018-09-24,76.91355895996094
2018-09-25,76.76632690429688
2018-09-26,77.25715637207031
2018-09-27,77.32899475097656
2018-09-28,77.90464782714844
2018-10-01,78.10921478271484
2018-10-02,77.6136703491211
2018-10-03,77.45819091796875
2018-10-04,75.91776275634766
2018-10-05,74.7570571899414
2018-10-08,74.6416015625
2018-10-09,73.44790649414062
2018-10-10,70.23748016357422
2018-10-11,69.96142578125
2018-10-12,70.9611587524414
2018-10-15,71.12450408935547
2018-10-16,71.86820983886719
2018-10-17,72.66297912597656
2018-10-18,71.1394271850586
2018-10-19,70.90501403808594
2018-10-22,71.7511978149414
2018-10-23,71.85761260986328
2018-10-24,68.85687255859375
2018-10-25,70.85749816894531
2018-10-26,69.5334243774414
2018-10-29,70.20960998535156
2018-10-30,72.09320831298828
2018-10-31,73.60810852050781
2018-11-01,74.4527359008789
2018-11-02,73.625
2018-11-05,73.47225952148438
2018-11-06,76.54838562011719
2018-11-07,78.46104431152344
2018-11-08,77.65373229980469
2018-11-09,76.0842514038086
2018-11-12,74.85285186767578
2018-11-13,75.00205993652344
2018-11-14,74.14960479736328
2018-11-15,74.16922760009766
2018-11-16,72.85185241699219
2018-11-19,69.894287109375
2018-11-20,68.7331771850586
2018-11-21,69.12467193603516
2018-11-23,69.26917266845703
2018-11-26,70.77542877197266
2018-11-27,71.64596557617188
2018-11-28,73.40666198730469
2018-11-29,73.23784637451172
2018-11-30,74.28742218017578
2018-12-03,75.37982177734375
2018-12-04,73.1589126586914
2018-12-06,73.90888214111328
2018-12-07,72.03471374511719
2018-12-10,71.700927734375
2018-12-11,72.73522186279297
2018-12-12,72.8844223022461
2018-12-13,71.97816467285156
2018-12-14,70.9599838256836
2018-12-17,68.30479431152344
2018-12-18,69.4788589477539
2018-12-19,68.1913070678711
2018-12-20,66.95637512207031
2018-12-21,64.13744354248047
2018-12-24,63.487186431884766
2018-12-26,66.88058471679688
2018-12-27,67.45191955566406
2018-12-28,67.37456512451172
2018-12-31,67.63333129882812
2019-01-02,67.60504913330078
2019-01-03,65.30482482910156
2019-01-04,67.44210052490234
2019-01-07,67.21710968017578
2019-01-08,66.2393798828125
2019-01-09,64.76962280273438
2019-01-10,65.86280059814453
2019-01-11,65.41358947753906
2019-01-14,66.47339630126953
2019-01-15,66.68661499023438
2019-01-16,65.99003601074219
2019-01-17,67.71540069580078
2019-01-18,69.1191635131836
2019-01-22,67.10559844970703
2019-01-23,68.49287414550781
2019-01-24,70.50959777832031
2019-01-25,70.76600646972656
2019-01-28,71.21363830566406
2019-01-29,71.02516174316406
2019-01-30,71.41389465332031
2019-01-31,71.96794128417969
2019-02-01,72.13091278076172
2019-02-04,73.07447814941406
2019-02-05,74.69500732421875
2019-02-06,74.87838745117188
2019-02-07,73.70547485351562
2019-02-08,73.47106170654297
2019-02-11,73.23192596435547
2019-02-12,74.42131805419922
2019-02-13,75.39041137695312
2019-02-14,74.69776153564453
2019-02-15,75.92443084716797
2019-02-19,76.00021362304688
2019-02-20,75.63387298583984
2019-02-21,74.85403442382812
2019-02-22,75.01934814453125
2019-02-25,74.21478271484375
2019-02-26,75.22393798828125
2019-02-27,74.84185791015625
2019-02-28,66.63674926757812
2019-03-01,67.30584716796875
2019-03-04,67.06004333496094
2019-03-05,68.55648040771484
2019-03-06,68.7799072265625
2019-03-07,67.73502349853516
2019-03-08,67.37416076660156
2019-03-11,67.14171600341797
2019-03-12,68.16655731201172
2019-03-13,69.13683319091797
2019-03-14,68.47599792480469
2019-03-15,68.80149841308594
2019-03-18,68.96484375
