Date,POOL
2024-04-15,373.6000061035156
2024-04-16,369.9800109863281
2024-04-17,364.1499938964844
2024-04-18,362.9100036621094
2024-04-19,361.1300048828125
2024-04-22,365.8800048828125
2024-04-23,374.989990234375
2024-04-24,377.3900146484375
2024-04-25,370.0
2024-04-26,371.1700134277344
2024-04-29,369.6099853515625
2024-04-30,362.5299987792969
2024-05-01,359.5
2024-05-02,360.1099853515625
2024-05-03,364.6499938964844
2024-05-06,370.7699890136719
2024-05-07,372.67999267578125
2024-05-08,365.82000732421875
2024-05-09,373.0
2024-05-10,374.2099914550781
2024-05-13,373.0899963378906
2024-05-14,377.5
2024-05-15,383.07000732421875
2024-05-16,369.2300109863281
2024-05-17,366.8999938964844
2024-05-20,368.2900085449219
2024-05-21,371.1400146484375
2024-05-22,367.6000061035156
2024-05-23,365.0899963378906
2024-05-24,362.4599914550781
2024-05-28,357.6499938964844
2024-05-29,351.1400146484375
2024-05-30,356.1300048828125
2024-05-31,363.54998779296875
2024-06-03,361.1300048828125
2024-06-04,354.0899963378906
2024-06-05,356.0
2024-06-06,346.9800109863281
2024-06-07,340.8599853515625
2024-06-10,342.3999938964844
2024-06-11,342.6099853515625
2024-06-12,346.7300109863281
2024-06-13,343.0
2024-06-14,341.30999755859375
2024-06-17,343.17999267578125
2024-06-18,337.8900146484375
2024-06-20,333.489990234375
2024-06-21,337.9200134277344
2024-06-24,337.9100036621094
2024-06-25,310.739990234375
2024-06-26,312.2799987792969
2024-06-27,307.57000732421875
2024-06-28,307.3299865722656
2024-07-01,307.69000244140625
2024-07-02,301.3999938964844
2024-07-03,301.0899963378906
2024-07-05,299.7799987792969
2024-07-08,304.4800109863281
2024-07-09,296.1700134277344
2024-07-10,298.8699951171875
2024-07-11,317.3599853515625
2024-07-12,328.3999938964844
2024-07-15,327.0400085449219
2024-07-16,336.8999938964844
2024-07-17,336.42999267578125
2024-07-18,330.6400146484375
2024-07-19,328.5199890136719
2024-07-22,331.57000732421875
2024-07-23,338.05999755859375
2024-07-24,327.19000244140625
2024-07-25,359.94000244140625
2024-07-26,371.82000732421875
2024-07-29,369.1300048828125
2024-07-30,372.5
2024-07-31,374.0400085449219
2024-08-01,365.55999755859375
2024-08-02,353.3900146484375
2024-08-05,349.8299865722656
2024-08-06,354.5299987792969
2024-08-07,349.260009765625
2024-08-08,350.7300109863281
2024-08-09,349.2099914550781
2024-08-12,344.07000732421875
2024-08-13,347.8999938964844
2024-08-14,344.0400085449219
2024-08-15,347.0899963378906
2024-08-16,345.2799987792969
2024-08-19,345.5899963378906
2024-08-20,346.1000061035156
2024-08-21,351.0
2024-08-22,348.0799865722656
2024-08-23,358.5199890136719
2024-08-26,356.6199951171875
2024-08-27,351.9200134277344
2024-08-28,349.6300048828125
2024-08-29,350.82000732421875
2024-08-30,351.6199951171875
2024-09-03,340.0
2024-09-04,344.5299987792969
2024-09-05,341.9700012207031
2024-09-06,341.3699951171875
2024-09-09,346.4800109863281
2024-09-10,346.3999938964844
2024-09-11,345.9100036621094
2024-09-12,346.489990234375
2024-09-13,356.0199890136719
2024-09-16,358.489990234375
2024-09-17,371.8599853515625
2024-09-18,368.92999267578125
2024-09-19,372.0899963378906
2024-09-20,364.3699951171875
2024-09-23,368.29998779296875
2024-09-24,371.9100036621094
2024-09-25,366.07000732421875
2024-09-26,370.3299865722656
2024-09-27,372.5400085449219
2024-09-30,376.79998779296875
2024-10-01,375.6099853515625
2024-10-02,372.7699890136719
2024-10-03,371.45001220703125
2024-10-04,363.9100036621094
2024-10-07,363.0199890136719
2024-10-08,364.94000244140625
2024-10-09,365.739990234375
2024-10-10,362.5
2024-10-11,365.2799987792969
2024-10-14,368.30999755859375
2024-10-15,364.67999267578125
2024-10-16,371.9800109863281
2024-10-17,369.42999267578125
2024-10-18,370.4100036621094
2024-10-21,358.9800109863281
2024-10-22,350.7799987792969
2024-10-23,350.67999267578125
2024-10-24,377.3299865722656
2024-10-25,366.0
2024-10-28,369.8900146484375
2024-10-29,362.3599853515625
2024-10-30,364.45001220703125
2024-10-31,361.6400146484375
2024-11-01,363.05999755859375
2024-11-04,360.0899963378906
2024-11-05,369.2900085449219
2024-11-06,370.6300048828125
2024-11-07,371.2799987792969
2024-11-08,372.5799865722656
2024-11-11,374.989990234375
2024-11-12,356.4800109863281
2024-11-13,351.19000244140625
2024-11-14,357.489990234375
2024-11-15,359.4200134277344
2024-11-18,360.8399963378906
2024-11-19,362.7099914550781
2024-11-20,360.9800109863281
2024-11-21,364.3599853515625
2024-11-22,366.489990234375
2024-11-25,390.0299987792969
2024-11-26,378.5400085449219
2024-11-27,376.8299865722656
2024-11-29,377.0899963378906
2024-12-02,375.9700012207031
2024-12-03,376.3399963378906
2024-12-04,373.9599914550781
2024-12-05,374.3500061035156
2024-12-06,372.92999267578125
2024-12-09,380.32000732421875
2024-12-10,375.1000061035156
2024-12-11,375.6600036621094
2024-12-12,369.5400085449219
2024-12-13,362.95001220703125
2024-12-16,362.3500061035156
2024-12-17,358.54998779296875
2024-12-18,343.7300109863281
2024-12-19,340.94000244140625
2024-12-20,349.0400085449219
2024-12-23,347.8399963378906
2024-12-24,351.6499938964844
2024-12-26,349.8800048828125
2024-12-27,345.1000061035156
2024-12-30,339.32000732421875
2024-12-31,340.94000244140625
2025-01-02,332.8699951171875
2025-01-03,337.2699890136719
2025-01-06,332.510009765625
2025-01-07,327.9700012207031
2025-01-08,324.7900085449219
2025-01-10,326.3999938964844
2025-01-13,334.42999267578125
2025-01-14,339.67999267578125
2025-01-15,344.57000732421875
2025-01-16,349.5400085449219
2025-01-17,350.260009765625
2025-01-21,359.17999267578125
2025-01-22,359.92999267578125
2025-01-23,362.05999755859375
2025-01-24,353.739990234375
2025-01-27,360.0299987792969
2025-01-28,350.1499938964844
2025-01-29,344.70001220703125
2025-01-30,348.6199951171875
2025-01-31,344.25
2025-02-03,337.5
2025-02-04,339.3500061035156
2025-02-05,339.20001220703125
2025-02-06,338.010009765625
2025-02-07,331.7099914550781
2025-02-10,334.32000732421875
2025-02-11,336.3500061035156
2025-02-12,335.45001220703125
2025-02-13,340.32000732421875
2025-02-14,344.2799987792969
2025-02-18,343.5
2025-02-19,340.8699951171875
2025-02-20,344.32000732421875
2025-02-21,344.0
2025-02-24,344.7300109863281
2025-02-25,348.7200012207031
2025-02-26,347.739990234375
2025-02-27,342.5400085449219
2025-02-28,347.0
2025-03-03,344.17999267578125
2025-03-04,341.2900085449219
2025-03-05,343.9200134277344
2025-03-06,357.0299987792969
2025-03-07,364.30999755859375
2025-03-10,364.1199951171875
2025-03-11,343.55999755859375
2025-03-12,333.3399963378906
2025-03-13,320.75
2025-03-14,327.2099914550781
2025-03-17,327.05999755859375
2025-03-18,325.0
2025-03-19,322.2200012207031
2025-03-20,320.3399963378906
2025-03-21,320.1400146484375
2025-03-24,325.94000244140625
2025-03-25,325.6300048828125
2025-03-26,326.92999267578125
2025-03-27,324.17999267578125
2025-03-28,314.9200134277344
2025-03-31,318.3500061035156
2025-04-01,318.1300048828125
2025-04-02,325.6600036621094
2025-04-03,313.8500061035156
2025-04-04,315.04998779296875
2025-04-07,303.0799865722656
2025-04-08,290.9599914550781
2025-04-09,313.55999755859375
2025-04-10,305.29998779296875
2025-04-11,311.2699890136719
2025-04-14,311.54998779296875
2025-04-15,306.9599914550781
2025-04-16,301.3500061035156
2025-04-17,306.25
2025-04-21,296.55999755859375
2025-04-22,306.67999267578125
2025-04-23,309.30999755859375
2025-04-24,288.70001220703125
2025-04-25,291.5899963378906
2025-04-28,291.3299865722656
2025-04-29,293.8999938964844
2025-04-30,293.1400146484375
2025-05-01,296.3500061035156
2025-05-02,306.69000244140625
2025-05-05,306.239990234375
2025-05-06,295.3399963378906
2025-05-07,295.7900085449219
2025-05-08,301.6400146484375
2025-05-09,301.9200134277344
2025-05-12,319.0199890136719
2025-05-13,313.8399963378906
2025-05-14,309.0199890136719
2025-05-15,313.5299987792969
2025-05-16,320.82000732421875
2025-05-19,322.45001220703125
2025-05-20,314.45001220703125
2025-05-21,302.760009765625
2025-05-22,303.4700012207031
2025-05-23,302.2900085449219
2025-05-27,301.5299987792969
2025-05-28,298.9599914550781
2025-05-29,300.7900085449219
2025-05-30,300.5899963378906
2025-06-02,300.0
2025-06-03,305.3500061035156
2025-06-04,309.4200134277344
2025-06-05,308.45001220703125
2025-06-06,297.0799865722656
2025-06-09,298.25
2025-06-10,306.30999755859375
2025-06-11,299.9800109863281
2025-06-12,295.8299865722656
2025-06-13,288.8999938964844
2025-06-16,290.4700012207031
2025-06-17,285.5
2025-06-18,285.0
2025-06-20,288.5199890136719
2025-06-23,293.9599914550781
2025-06-24,300.739990234375
2025-06-25,298.1700134277344
2025-06-26,294.260009765625
2025-06-27,292.7699890136719
2025-06-30,291.4800109863281
2025-07-01,304.17999267578125
2025-07-02,302.6700134277344
2025-07-03,302.0199890136719
2025-07-07,296.17999267578125
2025-07-08,302.6400146484375
2025-07-09,308.4599914550781
2025-07-10,311.29998779296875
2025-07-11,306.32000732421875
2025-07-14,301.17999267578125
2025-07-15,292.1300048828125
2025-07-16,292.6600036621094
2025-07-17,298.80999755859375
2025-07-18,298.8599853515625
2025-07-21,298.989990234375
2025-07-22,314.6600036621094
2025-07-23,316.8500061035156
2025-07-24,326.3399963378906
2025-07-25,324.8999938964844
2025-07-28,321.4800109863281
2025-07-29,316.4800109863281
2025-07-30,312.239990234375
2025-07-31,308.1400146484375
2025-08-01,308.6700134277344
2025-08-04,309.80999755859375
2025-08-05,311.9800109863281
2025-08-06,309.55999755859375
2025-08-07,308.6400146484375
2025-08-08,305.67999267578125
2025-08-11,306.6499938964844
2025-08-12,312.8500061035156
2025-08-13,330.7300109863281
2025-08-14,326.0899963378906
2025-08-15,321.75
2025-08-18,316.0799865722656
2025-08-19,324.7799987792969
2025-08-20,314.95001220703125
2025-08-21,308.6300048828125
2025-08-22,323.7300109863281
2025-08-25,321.42999267578125
2025-08-26,318.3800048828125
2025-08-27,317.8500061035156
2025-08-28,314.9700012207031
2025-08-29,310.7099914550781
2025-09-02,305.07000732421875
2025-09-03,304.739990234375
2025-09-04,315.79998779296875
2025-09-05,333.0899963378906
2025-09-08,333.6199951171875
2025-09-09,321.8699951171875
2025-09-10,319.1499938964844
2025-09-11,329.79998779296875
2025-09-12,325.9800109863281
2025-09-15,324.7799987792969
2025-09-16,328.2799987792969
2025-09-17,323.3299865722656
2025-09-18,325.1199951171875
2025-09-19,317.9200134277344
2025-09-22,312.6300048828125
2025-09-23,312.94000244140625
2025-09-24,310.7099914550781
2025-09-25,305.0799865722656
2025-09-26,305.8599853515625
2025-09-29,310.8999938964844
2025-09-30,310.07000732421875
2025-10-01,309.17999267578125
2025-10-02,312.04998779296875
2025-10-03,309.6099853515625
2025-10-06,307.2900085449219
2025-10-07,301.0899963378906
2025-10-08,301.7200012207031
2025-10-09,296.239990234375
2025-10-10,289.9100036621094
2025-10-13,291.7300109863281
2025-10-14,295.4599914550781
2025-10-15,290.44000244140625
2025-10-16,290.1700134277344
2025-10-17,290.2099914550781
2025-10-20,294.07000732421875
2025-10-21,302.6300048828125
2025-10-22,297.5899963378906
2025-10-23,300.30999755859375
2025-10-24,293.75
2025-10-27,293.55999755859375
2025-10-28,286.95001220703125
2025-10-29,283.54998779296875
2025-10-30,277.20001220703125
2025-10-31,267.05999755859375
2025-11-03,259.4800109863281
2025-11-04,258.0
2025-11-05,253.02999877929688
2025-11-06,248.3699951171875
2025-11-07,252.00999450683594
2025-11-10,248.86000061035156
2025-11-11,254.30999755859375
2025-11-12,250.5399932861328
2025-11-13,245.92999267578125
2025-11-14,242.32000732421875
2025-11-17,237.83999633789062
2025-11-18,240.24000549316406
2025-11-19,233.8800048828125
2025-11-20,230.2100067138672
2025-11-21,239.97999572753906
2025-11-24,236.7100067138672
2025-11-25,243.88999938964844
2025-11-26,244.27000427246094
2025-11-28,243.60000610351562
2025-12-01,243.3699951171875
2025-12-02,244.72999572753906
2025-12-03,245.97999572753906
2025-12-04,241.9199981689453
2025-12-05,239.52000427246094
2025-12-08,236.9199981689453
2025-12-09,233.30999755859375
2025-12-10,240.5800018310547
2025-12-11,240.2899932861328
2025-12-12,240.27000427246094
2025-12-15,238.33999633789062
2025-12-16,236.6699981689453
2025-12-17,236.27999877929688
2025-12-18,236.36000061035156
2025-12-19,232.00999450683594
2025-12-22,232.3000030517578
2025-12-23,230.5500030517578
2025-12-24,231.24000549316406
2025-12-26,232.49000549316406
2025-12-29,229.3300018310547
2025-12-30,231.07000732421875
