Date,ZTS
2016-04-12,43.27347183227539
2016-04-13,43.72450637817383
2016-04-14,43.88098907470703
2016-04-15,44.28602600097656
2016-04-18,44.70947265625
2016-04-19,44.70026779174805
2016-04-20,44.61741638183594
2016-04-21,44.58980178833008
2016-04-22,44.773902893066406
2016-04-25,43.5588264465332
2016-04-26,43.82575988769531
2016-04-27,43.687705993652344
2016-04-28,43.43915939331055
2016-04-29,43.29186248779297
2016-05-02,44.21239471435547
2016-05-03,44.322837829589844
2016-05-04,43.31028366088867
2016-05-05,44.40570068359375
2016-05-06,43.57722854614258
2016-05-09,43.72450637817383
2016-05-10,42.859222412109375
2016-05-11,42.34374237060547
2016-05-12,42.57386016845703
2016-05-13,42.702735900878906
2016-05-16,43.05253601074219
2016-05-17,42.803985595703125
2016-05-18,43.22743225097656
2016-05-19,42.739566802978516
2016-05-20,43.31948471069336
2016-05-23,42.71194076538086
2016-05-24,43.531211853027344
2016-05-25,43.26426315307617
2016-05-26,43.568023681640625
2016-05-27,43.42993927001953
2016-05-31,43.6508674621582
2016-06-01,44.046695709228516
2016-06-02,44.304439544677734
2016-06-03,44.12034606933594
2016-06-06,44.56218719482422
2016-06-07,44.50695037841797
2016-06-08,44.599002838134766
2016-06-09,44.31363296508789
2016-06-10,43.62325668334961
2016-06-13,42.51863479614258
2016-06-14,43.43915939331055
2016-06-15,43.46677780151367
2016-06-16,43.503578186035156
2016-06-17,42.748756408691406
2016-06-20,43.18141174316406
2016-06-21,43.531211853027344
2016-06-22,43.568023681640625
2016-06-23,44.092716217041016
2016-06-24,42.81320571899414
2016-06-27,41.80982971191406
2016-06-28,42.81991958618164
2016-06-29,43.57633590698242
2016-06-30,43.779273986816406
2016-07-01,43.770050048828125
2016-07-05,43.816158294677734
2016-07-06,44.360408782958984
2016-07-07,43.99142074584961
2016-07-08,44.73860168457031
2016-07-11,44.54488754272461
2016-07-12,45.079917907714844
2016-07-13,45.375091552734375
2016-07-14,46.10382843017578
2016-07-15,45.827083587646484
2016-07-18,45.863983154296875
2016-07-19,45.5411376953125
2016-07-20,46.352882385253906
2016-07-21,46.251426696777344
2016-07-22,46.36211013793945
2016-07-25,46.11304473876953
2016-07-26,46.04848861694336
2016-07-27,45.983909606933594
2016-07-28,46.1776123046875
2016-07-29,46.555824279785156
2016-08-01,46.49126052856445
2016-08-02,45.863983154296875
2016-08-03,47.23843002319336
2016-08-04,47.42292404174805
2016-08-05,47.12774658203125
2016-08-08,46.8602294921875
2016-08-09,46.98015594482422
2016-08-10,47.791908264160156
2016-08-11,48.0317497253418
2016-08-12,47.94870376586914
2016-08-15,48.31768798828125
2016-08-16,48.050193786621094
2016-08-17,48.243896484375
2016-08-18,48.234676361083984
2016-08-19,48.465301513671875
2016-08-22,47.25688171386719
2016-08-23,47.275333404541016
2016-08-24,46.703426361083984
2016-08-25,46.555824279785156
2016-08-26,46.823326110839844
2016-08-29,46.823326110839844
2016-08-30,46.814117431640625
2016-08-31,47.136959075927734
2016-09-01,47.146183013916016
2016-09-02,47.284549713134766
2016-09-06,47.312225341796875
2016-09-07,48.004058837890625
2016-09-08,47.42292404174805
2016-09-09,46.482032775878906
2016-09-12,47.18309783935547
2016-09-13,46.41745376586914
2016-09-14,46.62962341308594
2016-09-15,46.78644561767578
2016-09-16,46.592716217041016
2016-09-19,46.41745376586914
2016-09-20,46.67573165893555
2016-09-21,47.100067138671875
2016-09-22,47.6258544921875
2016-09-23,47.515159606933594
2016-09-26,47.23843002319336
2016-09-27,47.847251892089844
2016-09-28,47.73655319213867
2016-09-29,47.063175201416016
2016-09-30,47.976383209228516
2016-10-03,48.29924392700195
2016-10-04,48.25313949584961
2016-10-05,48.133209228515625
2016-10-06,47.644309997558594
2016-10-07,47.82879638671875
2016-10-10,48.60365676879883
2016-10-11,47.00783157348633
2016-10-12,47.432132720947266
2016-10-13,47.063175201416016
2016-10-14,46.28831481933594
2016-10-17,46.14993667602539
2016-10-18,47.100067138671875
2016-10-19,47.146183013916016
2016-10-20,47.32145309448242
2016-10-21,46.98937225341797
2016-10-24,47.072391510009766
2016-10-25,46.11304473876953
2016-10-26,44.9876594543457
2016-10-27,44.9876594543457
2016-10-28,44.79396057128906
2016-10-31,44.0928955078125
2016-11-01,43.67234802246094
2016-11-02,46.315792083740234
2016-11-03,45.24362564086914
2016-11-04,46.158660888671875
2016-11-07,46.195640563964844
2016-11-08,46.51913070678711
2016-11-09,47.13840103149414
2016-11-10,47.22159194946289
2016-11-11,46.7779426574707
2016-11-14,45.252864837646484
2016-11-15,45.42848205566406
2016-11-16,45.1419563293457
2016-11-17,45.48394012451172
2016-11-18,46.11244583129883
2016-11-21,46.214134216308594
2016-11-22,45.87213897705078
2016-11-23,46.38050079345703
2016-11-25,46.38050079345703
2016-11-28,46.35276412963867
2016-11-29,46.63005447387695
2016-11-30,46.56534957885742
2016-12-01,45.43772506713867
2016-12-02,45.382266998291016
2016-12-05,46.04774475097656
2016-12-06,46.41746520996094
2016-12-07,47.37872314453125
2016-12-08,47.76691818237305
2016-12-09,47.96100616455078
2016-12-12,47.06446075439453
2016-12-13,47.18461990356445
2016-12-14,46.99052810668945
2016-12-15,48.358463287353516
2016-12-16,48.487850189208984
2016-12-19,48.42315673828125
2016-12-20,49.07939147949219
2016-12-21,49.09788131713867
2016-12-22,49.22727584838867
2016-12-23,49.70791244506836
2016-12-27,49.652462005615234
2016-12-28,49.39365005493164
2016-12-29,49.560020446777344
2016-12-30,49.476844787597656
2017-01-03,49.53229904174805
2017-01-04,50.01292419433594
2017-01-05,49.84656524658203
2017-01-06,50.00367736816406
2017-01-09,49.86504364013672
2017-01-10,49.84656524658203
2017-01-11,49.273494720458984
2017-01-12,49.34744644165039
2017-01-13,49.670928955078125
2017-01-17,49.19031524658203
2017-01-18,49.36164474487305
2017-01-19,49.54685974121094
2017-01-20,49.982147216796875
2017-01-23,49.778385162353516
2017-01-24,49.80617904663086
2017-01-25,50.009910583496094
2017-01-26,49.86174392700195
2017-01-27,50.61189651489258
2017-01-30,50.259971618652344
2017-01-31,50.88045120239258
2017-02-01,51.23236846923828
2017-02-02,51.584312438964844
2017-02-03,51.78805160522461
2017-02-06,51.64912796020508
2017-02-07,51.8436164855957
2017-02-08,51.8250846862793
2017-02-09,51.8250846862793
2017-02-10,51.612083435058594
2017-02-13,51.06568145751953
2017-02-14,50.95454025268555
2017-02-15,51.07494354248047
2017-02-16,48.880069732666016
2017-02-17,48.63001251220703
2017-02-21,49.519073486328125
2017-02-22,49.43572998046875
2017-02-23,49.62094497680664
2017-02-24,49.89879608154297
2017-02-27,49.85247802734375
2017-02-28,49.37089920043945
2017-03-01,49.908042907714844
2017-03-02,49.426475524902344
2017-03-03,49.472774505615234
2017-03-06,49.15789031982422
2017-03-07,49.14862823486328
2017-03-08,49.08380889892578
2017-03-09,49.72282409667969
2017-03-10,49.39869689941406
2017-03-13,49.60242462158203
2017-03-14,49.472774505615234
2017-03-15,50.26922607421875
2017-03-16,50.40813446044922
2017-03-17,50.009910583496094
2017-03-20,50.26922607421875
2017-03-21,49.44499588012695
2017-03-22,49.889522552490234
2017-03-23,49.82469940185547
2017-03-24,49.871002197265625
2017-03-27,49.982147216796875
2017-03-28,50.15808868408203
2017-03-29,49.84321975708008
2017-03-30,49.519073486328125
2017-03-31,49.426475524902344
2017-04-03,49.24124526977539
2017-04-04,48.856163024902344
2017-04-05,48.87471008300781
2017-04-06,48.87471008300781
2017-04-07,48.75408172607422
2017-04-10,48.939659118652344
2017-04-11,49.04174041748047
2017-04-12,49.38507080078125
2017-04-13,49.273719787597656
2017-04-17,49.644901275634766
2017-04-18,49.69129180908203
2017-04-19,49.96968078613281
2017-04-20,50.37797927856445
2017-04-21,50.28518295288086
2017-04-24,51.02754592895508
2017-04-25,51.148162841796875
2017-04-26,51.565738677978516
2017-04-27,52.391605377197266
2017-04-28,52.066837310791016
2017-05-01,52.22457504272461
2017-05-02,52.400901794433594
2017-05-03,51.58430099487305
2017-05-04,54.627952575683594
2017-05-05,55.184722900390625
2017-05-08,54.57228088378906
2017-05-09,55.14759826660156
2017-05-10,55.58373260498047
2017-05-11,55.41671371459961
2017-05-12,55.5651741027832
2017-05-15,55.676517486572266
2017-05-16,55.982749938964844
2017-05-17,55.42597961425781
2017-05-18,55.5930061340332
2017-05-19,55.96419906616211
2017-05-22,55.96419906616211
2017-05-23,57.003475189208984
2017-05-24,57.8108024597168
2017-05-25,58.07061004638672
2017-05-26,58.09845733642578
2017-05-30,57.773677825927734
2017-05-31,57.7922248840332
2017-06-01,58.12629699707031
2017-06-02,57.99638748168945
2017-06-05,58.15412902832031
2017-06-06,58.44179153442383
2017-06-07,58.70163345336914
2017-06-08,58.07061004638672
2017-06-09,58.079898834228516
2017-06-12,57.393218994140625
2017-06-13,57.59307098388672
2017-06-14,57.844032287597656
2017-06-15,57.99276351928711
2017-06-16,58.1414794921875
2017-06-19,58.587642669677734
2017-06-20,58.55977249145508
2017-06-21,58.55977249145508
2017-06-22,59.033817291259766
2017-06-23,58.35527420043945
2017-06-26,58.29949951171875
2017-06-27,58.33668518066406
2017-06-28,58.51329040527344
2017-06-29,58.095008850097656
2017-06-30,57.98347854614258
2017-07-03,58.253021240234375
2017-07-05,58.1414794921875
2017-07-06,57.43505096435547
2017-07-07,58.17866516113281
2017-07-10,58.0671272277832
2017-07-11,57.82544708251953
2017-07-12,58.150779724121094
2017-07-13,58.60624694824219
2017-07-14,58.885093688964844
2017-07-17,58.62483596801758
2017-07-18,58.05781936645508
2017-07-19,58.02063751220703
2017-07-20,58.327388763427734
2017-07-21,58.70848846435547
2017-07-24,58.82933044433594
2017-07-25,56.96098709106445
2017-07-26,57.68601989746094
2017-07-27,57.639549255371094
2017-07-28,57.82544708251953
2017-07-31,58.113590240478516
2017-08-01,57.881229400634766
2017-08-02,57.202659606933594
2017-08-03,57.8905029296875
2017-08-04,57.74178695678711
2017-08-07,57.47222900390625
2017-08-08,55.77122116088867
2017-08-09,56.52411651611328
2017-08-10,55.5295295715332
2017-08-11,55.52023696899414
2017-08-14,56.45904541015625
2017-08-15,56.728607177734375
2017-08-16,57.165489196777344
2017-08-17,56.6077766418457
2017-08-18,56.46834182739258
2017-08-21,57.02604675292969
2017-08-22,57.25843811035156
2017-08-23,57.03535079956055
2017-08-24,57.063232421875
2017-08-25,57.00746536254883
2017-08-28,57.202659606933594
2017-08-29,57.165489196777344
2017-08-30,57.57447814941406
2017-08-31,58.28091812133789
2017-09-01,58.43893814086914
2017-09-05,58.717777252197266
2017-09-06,58.92226791381836
2017-09-07,60.279380798339844
2017-09-08,60.139957427978516
2017-09-11,60.67909240722656
2017-09-12,60.790611267089844
2017-09-13,60.67909240722656
2017-09-14,60.65118408203125
2017-09-15,60.604713439941406
2017-09-18,60.604713439941406
2017-09-19,60.21431350708008
2017-09-20,59.93547058105469
2017-09-21,59.71236801147461
2017-09-22,59.63801956176758
2017-09-25,59.18253707885742
2017-09-26,58.86650466918945
2017-09-27,58.75496292114258
2017-09-28,58.857208251953125
2017-09-29,59.26620101928711
2017-10-02,59.256927490234375
2017-10-03,59.10818862915039
2017-10-04,59.0895881652832
2017-10-05,59.256927490234375
2017-10-06,59.256927490234375
2017-10-09,59.238319396972656
2017-10-10,59.48000717163086
2017-10-11,59.74954605102539
2017-10-12,60.33515167236328
2017-10-13,60.82779312133789
2017-10-16,61.07876968383789
2017-10-17,61.17170715332031
2017-10-18,60.939334869384766
2017-10-19,60.957942962646484
2017-10-20,61.29254913330078
2017-10-23,60.67909240722656
2017-10-24,60.400230407714844
2017-10-25,59.84250259399414
2017-10-26,59.24760818481445
2017-10-27,59.5357666015625
2017-10-30,58.78285598754883
2017-10-31,59.321983337402344
2017-11-01,59.963321685791016
2017-11-02,62.56599807739258
2017-11-03,63.84874725341797
2017-11-06,64.79683685302734
2017-11-07,63.625667572021484
2017-11-08,64.71022033691406
2017-11-09,64.51472473144531
2017-11-10,64.35643768310547
2017-11-13,64.12370300292969
2017-11-14,65.07327270507812
2017-11-15,64.81260681152344
2017-11-16,65.54805755615234
2017-11-17,65.90180969238281
2017-11-20,66.05077362060547
2017-11-21,66.43245697021484
2017-11-22,66.1624755859375
2017-11-24,66.36730194091797
2017-11-27,66.60002899169922
2017-11-28,66.46038055419922
2017-11-29,66.66521453857422
2017-11-30,67.29824829101562
2017-12-01,67.30755615234375
2017-12-04,66.11595153808594
2017-12-05,65.95767211914062
2017-12-06,66.06938934326172
2017-12-07,66.693115234375
2017-12-08,66.91655731201172
2017-12-11,66.81414794921875
2017-12-12,67.24238586425781
2017-12-13,67.38201904296875
2017-12-14,66.80486297607422
2017-12-15,66.99103546142578
2017-12-18,67.61478424072266
2017-12-19,67.77301025390625
2017-12-20,67.68922424316406
2017-12-21,67.2889404296875
2017-12-22,67.01895904541016
2017-12-26,67.34478759765625
2017-12-27,67.44718170166016
2017-12-28,67.391357421875
2017-12-29,67.06550598144531
2018-01-02,66.81414794921875
2018-01-03,67.12135314941406
2018-01-04,67.52165985107422
2018-01-05,68.29436492919922
2018-01-08,69.11358642578125
2018-01-09,69.92352294921875
2018-01-10,68.806396484375
2018-01-11,69.43942260742188
2018-01-12,70.18418884277344
2018-01-16,70.32383728027344
2018-01-17,71.46887969970703
2018-01-18,71.17609405517578
2018-01-19,71.44651794433594
2018-01-22,72.24844360351562
2018-01-23,72.35099029541016
2018-01-24,73.04104614257812
2018-01-25,73.89894104003906
2018-01-26,74.68222045898438
2018-01-29,73.83367156982422
2018-01-30,73.05970001220703
2018-01-31,71.54908752441406
2018-02-01,72.56549072265625
2018-02-02,71.59569549560547
2018-02-05,68.84490966796875
2018-02-06,68.32270050048828
2018-02-07,68.87288665771484
2018-02-08,66.68155670166016
2018-02-09,67.46482849121094
2018-02-12,68.24809265136719
2018-02-13,68.29474639892578
2018-02-14,69.43234252929688
2018-02-15,73.19957733154297
2018-02-16,74.34652709960938
2018-02-20,74.92464447021484
2018-02-21,75.06452178955078
2018-02-22,75.30697631835938
2018-02-23,77.19991302490234
2018-02-26,77.67548370361328
2018-02-27,76.15554809570312
2018-02-28,75.40022277832031
2018-03-01,75.00859069824219
2018-03-02,75.79186248779297
2018-03-05,76.36065673828125
2018-03-06,76.00633239746094
2018-03-07,76.23945617675781
2018-03-08,76.966796875
2018-03-09,78.81307983398438
2018-03-12,78.71051025390625
2018-03-13,78.87837219238281
2018-03-14,78.65457916259766
2018-03-15,78.97161865234375
2018-03-16,78.8876953125
2018-03-19,77.53559875488281
2018-03-20,78.94363403320312
2018-03-21,78.42147064208984
2018-03-22,76.51919555664062
2018-03-23,75.15778350830078
2018-03-26,78.07644653320312
2018-03-27,76.33271789550781
2018-03-28,75.53076171875
2018-03-29,77.87129211425781
2018-04-02,75.72657012939453
2018-04-03,77.27452087402344
2018-04-04,77.25585174560547
2018-04-05,77.88059997558594
2018-04-06,75.50281524658203
2018-04-09,76.34202575683594
2018-04-10,77.47964477539062
2018-04-11,77.46099853515625
2018-04-12,78.2909164428711
2018-04-13,77.92723083496094
2018-04-16,78.70117950439453
2018-04-17,79.88542938232422
2018-04-18,80.16519165039062
2018-04-19,79.7598876953125
2018-04-20,79.79724884033203
2018-04-23,79.65718078613281
2018-04-24,78.77000427246094
2018-04-25,78.97547912597656
2018-04-26,79.12488555908203
2018-04-27,79.22760772705078
2018-04-30,77.95755767822266
2018-05-01,77.88286590576172
2018-05-02,74.61441040039062
2018-05-03,75.06263732910156
2018-05-04,76.16458129882812
2018-05-07,76.71554565429688
2018-05-08,76.57544708251953
2018-05-09,76.88365936279297
2018-05-10,77.93888854980469
2018-05-11,78.8634033203125
2018-05-14,78.49919128417969
2018-05-15,77.52800750732422
2018-05-16,77.36925506591797
2018-05-17,77.4626235961914
2018-05-18,78.81670379638672
2018-05-21,79.73188018798828
2018-05-22,78.79804992675781
2018-05-23,79.26494598388672
2018-05-24,79.1435546875
2018-05-25,78.13500213623047
2018-05-29,77.6494140625
2018-05-30,78.8634033203125
2018-05-31,78.16301727294922
2018-06-01,79.76922607421875
2018-06-04,79.7412109375
2018-06-05,79.15291595458984
2018-06-06,79.8159408569336
2018-06-07,79.99337005615234
2018-06-08,81.03926849365234
2018-06-11,81.30076599121094
2018-06-12,81.38478088378906
2018-06-13,81.58092498779297
2018-06-14,82.31861877441406
2018-06-15,83.29917907714844
2018-06-18,83.04704284667969
2018-06-19,81.47817993164062
2018-06-20,81.24468994140625
2018-06-21,81.26338958740234
2018-06-22,80.14279174804688
2018-06-25,79.09687805175781
2018-06-26,78.45252227783203
2018-06-27,77.84552001953125
2018-06-28,79.21827697753906
2018-06-29,79.55445098876953
2018-07-02,79.9840316772461
2018-07-03,80.37625122070312
2018-07-05,80.4509506225586
2018-07-06,81.1139907836914
2018-07-09,81.70230102539062
2018-07-10,80.5163345336914
2018-07-11,78.91009521484375
2018-07-12,79.8159408569336
2018-07-13,80.44160461425781
2018-07-16,78.98479461669922
2018-07-17,80.09608459472656
2018-07-18,80.2641830444336
2018-07-19,79.88632202148438
2018-07-20,79.7647476196289
2018-07-23,78.52091979980469
2018-07-24,78.09070587158203
2018-07-25,80.09208679199219
2018-07-26,79.99858093261719
2018-07-27,79.68059539794922
2018-07-30,79.0166244506836
2018-07-31,80.877685546875
2018-08-01,80.44746398925781
2018-08-02,85.50701141357422
2018-08-03,85.6940689086914
2018-08-06,86.58252716064453
2018-08-07,86.49832153320312
2018-08-08,87.19041442871094
2018-08-09,86.4141616821289
2018-08-10,85.75951385498047
2018-08-13,85.34801483154297
2018-08-14,85.45088958740234
2018-08-15,84.9645767211914
2018-08-16,85.60987854003906
2018-08-17,85.54441833496094
2018-08-20,86.1897201538086
2018-08-21,86.1242446899414
2018-08-22,83.86100769042969
2018-08-23,83.86100769042969
2018-08-24,83.79557037353516
2018-08-27,83.58980560302734
2018-08-28,83.7488021850586
2018-08-29,84.01067352294922
2018-08-30,83.99195098876953
2018-08-31,84.73079681396484
2018-09-04,84.14158630371094
2018-09-05,83.29054260253906
2018-09-06,83.92648315429688
2018-09-07,83.63658905029297
2018-09-10,83.11286926269531
2018-09-11,82.5236587524414
2018-09-12,83.03804016113281
2018-09-13,83.88907623291016
2018-09-14,83.24376678466797
2018-09-17,82.57977294921875
2018-09-18,83.40277862548828
2018-09-19,83.3092269897461
2018-09-20,84.22574615478516
2018-09-21,84.01067352294922
2018-09-24,83.8423080444336
2018-09-25,84.41278839111328
2018-09-26,84.50630950927734
2018-09-27,85.2918930053711
2018-09-28,85.62857818603516
2018-10-01,85.72211456298828
2018-10-02,85.88111877441406
2018-10-03,87.47099304199219
2018-10-04,85.17033386230469
2018-10-05,85.99332427978516
2018-10-08,85.54441833496094
2018-10-09,86.55445861816406
2018-10-10,83.8236083984375
2018-10-11,81.3639907836914
2018-10-12,83.14089965820312
2018-10-15,84.24447631835938
2018-10-16,85.86241149902344
2018-10-17,86.77890014648438
2018-10-18,85.88111877441406
2018-10-19,85.54441833496094
2018-10-22,86.78826904296875
2018-10-23,85.54441833496094
2018-10-24,83.01934051513672
2018-10-25,84.60919189453125
2018-10-26,83.09414672851562
2018-10-29,83.8423080444336
2018-10-30,84.33799743652344
2018-10-31,84.30992126464844
2018-11-01,88.14431762695312
2018-11-02,86.76019287109375
2018-11-05,86.71344757080078
2018-11-06,86.75084686279297
2018-11-07,89.02342987060547
2018-11-08,88.75223541259766
2018-11-09,89.09825134277344
2018-11-12,88.31266784667969
2018-11-13,88.06953430175781
2018-11-14,86.48897552490234
2018-11-15,85.6847152709961
2018-11-16,86.2926025390625
2018-11-19,84.3783950805664
2018-11-20,82.79572296142578
2018-11-21,83.048583984375
2018-11-23,83.57300567626953
2018-11-26,83.83522033691406
2018-11-27,84.47203063964844
2018-11-28,86.90693664550781
2018-11-29,86.87882995605469
2018-11-30,87.90899658203125
2018-12-03,87.62803649902344
2018-12-04,84.81854248046875
2018-12-06,84.6687240600586
2018-12-07,82.49604034423828
2018-12-10,83.27332305908203
2018-12-11,84.09745025634766
2018-12-12,84.96837615966797
2018-12-13,85.16504669189453
2018-12-14,82.83316802978516
2018-12-17,79.54607391357422
2018-12-18,79.59291076660156
2018-12-19,78.1413345336914
2018-12-20,77.18611145019531
2018-12-21,76.49307250976562
2018-12-24,74.2455062866211
2018-12-26,77.65433502197266
2018-12-27,78.97480773925781
2018-12-28,79.12467193603516
2018-12-31,80.10797882080078
2019-01-02,79.11528015136719
2019-01-03,76.38069915771484
2019-01-04,79.37751007080078
2019-01-07,79.8551025390625
2019-01-08,81.0444564819336
2019-01-09,80.75415802001953
2019-01-10,80.4450912475586
2019-01-11,80.59494018554688
2019-01-14,79.1340103149414
2019-01-15,79.42433166503906
2019-01-16,77.92589569091797
2019-01-17,79.05570220947266
2019-01-18,79.3747329711914
2019-01-22,78.90556335449219
2019-01-23,78.53021240234375
2019-01-24,78.50206756591797
2019-01-25,79.46855926513672
2019-01-28,78.49270629882812
2019-01-29,79.20581817626953
2019-01-30,79.84391021728516
2019-01-31,80.8479232788086
2019-02-01,81.76751708984375
2019-02-04,81.6080093383789
2019-02-05,81.98335266113281
2019-02-06,82.18038940429688
2019-02-07,80.89485931396484
2019-02-08,81.47663879394531
2019-02-11,80.95116424560547
2019-02-12,82.11471557617188
2019-02-13,82.80908203125
2019-02-14,87.51019287109375
2019-02-15,89.4901123046875
2019-02-19,89.05845642089844
2019-02-20,88.57051849365234
2019-02-21,87.70726776123047
2019-02-22,88.77694702148438
2019-02-25,88.57051849365234
2019-02-26,87.72600555419922
2019-02-27,88.01690673828125
2019-02-28,88.42039489746094
2019-03-01,89.8466796875
2019-03-04,89.95926666259766
2019-03-05,89.87480926513672
2019-03-06,88.36409759521484
2019-03-07,86.84397888183594
2019-03-08,86.71258544921875
2019-03-11,88.88957214355469
2019-03-12,89.8466796875
2019-03-13,90.95392608642578
2019-03-14,90.26892852783203
2019-03-15,90.93517303466797
