Date,WY
2018-07-11,36.54999923706055
2018-07-12,36.459999084472656
2018-07-13,36.439998626708984
2018-07-16,36.25
2018-07-17,36.220001220703125
2018-07-18,35.220001220703125
2018-07-19,35.650001525878906
2018-07-20,34.880001068115234
2018-07-23,34.58000183105469
2018-07-24,34.54999923706055
2018-07-25,34.72999954223633
2018-07-26,34.90999984741211
2018-07-27,33.83000183105469
2018-07-30,34.119998931884766
2018-07-31,34.18000030517578
2018-08-01,34.06999969482422
2018-08-02,34.08000183105469
2018-08-03,33.970001220703125
2018-08-06,34.11000061035156
2018-08-07,34.2599983215332
2018-08-08,34.33000183105469
2018-08-09,34.439998626708984
2018-08-10,34.04999923706055
2018-08-13,33.91999816894531
2018-08-14,34.29999923706055
2018-08-15,34.5
2018-08-16,35.380001068115234
2018-08-17,35.650001525878906
2018-08-20,35.4900016784668
2018-08-21,35.25
2018-08-22,35.29999923706055
2018-08-23,34.58000183105469
2018-08-24,34.880001068115234
2018-08-27,35.290000915527344
2018-08-28,35.310001373291016
2018-08-29,35.16999816894531
2018-08-30,34.58000183105469
2018-08-31,34.709999084472656
2018-09-04,34.15999984741211
2018-09-05,34.380001068115234
2018-09-06,34.540000915527344
2018-09-07,34.060001373291016
2018-09-10,34.11000061035156
2018-09-11,34.099998474121094
2018-09-12,34.4900016784668
2018-09-13,34.380001068115234
2018-09-14,34.060001373291016
2018-09-17,33.970001220703125
2018-09-18,33.959999084472656
2018-09-19,33.63999938964844
2018-09-20,33.689998626708984
2018-09-21,33.0099983215332
2018-09-24,32.900001525878906
2018-09-25,32.70000076293945
2018-09-26,32.720001220703125
2018-09-27,32.81999969482422
2018-09-28,32.27000045776367
2018-10-01,31.8700008392334
2018-10-02,31.979999542236328
2018-10-03,30.899999618530273
2018-10-04,30.729999542236328
2018-10-05,30.270000457763672
2018-10-08,30.850000381469727
2018-10-09,30.530000686645508
2018-10-10,29.100000381469727
2018-10-11,28.5
2018-10-12,28.079999923706055
2018-10-15,28.020000457763672
2018-10-16,28.719999313354492
2018-10-17,28.309999465942383
2018-10-18,27.860000610351562
2018-10-19,28.540000915527344
2018-10-22,27.610000610351562
2018-10-23,28.350000381469727
2018-10-24,28.479999542236328
2018-10-25,28.950000762939453
2018-10-26,26.489999771118164
2018-10-29,26.43000030517578
2018-10-30,26.229999542236328
2018-10-31,26.6299991607666
2018-11-01,27.219999313354492
2018-11-02,27.530000686645508
2018-11-05,27.6200008392334
2018-11-06,27.190000534057617
2018-11-07,27.510000228881836
2018-11-08,27.25
2018-11-09,26.829999923706055
2018-11-12,27.0
2018-11-13,26.649999618530273
2018-11-14,26.719999313354492
2018-11-15,26.610000610351562
2018-11-16,27.059999465942383
2018-11-19,27.09000015258789
2018-11-20,26.549999237060547
2018-11-21,26.670000076293945
2018-11-23,26.329999923706055
2018-11-26,26.639999389648438
2018-11-27,26.690000534057617
2018-11-28,26.950000762939453
2018-11-29,26.739999771118164
2018-11-30,26.40999984741211
2018-12-03,26.5
2018-12-04,25.1200008392334
2018-12-06,26.739999771118164
2018-12-07,25.270000457763672
2018-12-10,25.690000534057617
2018-12-11,25.09000015258789
2018-12-12,24.719999313354492
2018-12-13,24.5
2018-12-14,24.030000686645508
2018-12-17,23.600000381469727
2018-12-18,23.639999389648438
2018-12-19,23.200000762939453
2018-12-20,22.219999313354492
2018-12-21,21.280000686645508
2018-12-24,21.100000381469727
2018-12-26,21.350000381469727
2018-12-27,21.530000686645508
2018-12-28,21.829999923706055
2018-12-31,21.860000610351562
2019-01-02,21.530000686645508
2019-01-03,22.260000228881836
2019-01-04,23.020000457763672
2019-01-07,23.479999542236328
2019-01-08,23.6200008392334
2019-01-09,23.700000762939453
2019-01-10,24.299999237060547
2019-01-11,24.209999084472656
2019-01-14,24.079999923706055
2019-01-15,24.110000610351562
2019-01-16,24.3799991607666
2019-01-17,24.639999389648438
2019-01-18,25.079999923706055
2019-01-22,24.549999237060547
2019-01-23,24.290000915527344
2019-01-24,25.170000076293945
2019-01-25,25.700000762939453
2019-01-28,25.799999237060547
2019-01-29,25.850000381469727
2019-01-30,26.209999084472656
2019-01-31,26.239999771118164
2019-02-01,26.75
2019-02-04,26.149999618530273
2019-02-05,26.479999542236328
2019-02-06,26.270000457763672
2019-02-07,25.90999984741211
2019-02-08,25.649999618530273
2019-02-11,25.399999618530273
2019-02-12,25.329999923706055
2019-02-13,25.389999389648438
2019-02-14,25.420000076293945
2019-02-15,25.540000915527344
2019-02-19,25.59000015258789
2019-02-20,25.8700008392334
2019-02-21,25.739999771118164
2019-02-22,26.09000015258789
2019-02-25,25.860000610351562
2019-02-26,25.559999465942383
2019-02-27,25.850000381469727
2019-02-28,24.889999389648438
2019-03-01,25.010000228881836
2019-03-04,24.950000762939453
2019-03-05,24.59000015258789
2019-03-06,24.6200008392334
2019-03-07,24.350000381469727
2019-03-08,24.65999984741211
2019-03-11,25.84000015258789
2019-03-12,25.770000457763672
2019-03-13,26.079999923706055
2019-03-14,25.549999237060547
2019-03-15,25.530000686645508
2019-03-18,25.600000381469727
2019-03-19,25.559999465942383
2019-03-20,25.3700008392334
2019-03-21,26.190000534057617
2019-03-22,25.760000228881836
2019-03-25,25.489999771118164
2019-03-26,25.469999313354492
2019-03-27,25.59000015258789
2019-03-28,26.610000610351562
2019-03-29,26.34000015258789
2019-04-01,26.520000457763672
