Date,GD
2018-03-09,190.86671447753906
2018-03-12,186.45916748046875
2018-03-13,185.3884735107422
2018-03-14,184.01060485839844
2018-03-15,184.7659454345703
2018-03-16,184.8821563720703
2018-03-19,185.84500122070312
2018-03-20,187.07342529296875
2018-03-21,185.72047424316406
2018-03-22,181.25482177734375
2018-03-23,181.62008666992188
2018-03-26,185.48805236816406
2018-03-27,183.49598693847656
2018-03-28,180.3501434326172
2018-03-29,183.35491943359375
2018-04-02,181.67823791503906
2018-04-03,182.8734893798828
2018-04-04,181.39598083496094
2018-04-05,183.6204833984375
2018-04-06,179.0718994140625
2018-04-09,178.42449951171875
2018-04-10,178.0011749267578
2018-04-11,179.5533447265625
2018-04-12,181.91244506835938
2018-04-13,182.07081604003906
2018-04-16,182.06253051757812
2018-04-17,184.57171630859375
2018-04-18,187.97286987304688
2018-04-19,187.54774475097656
2018-04-20,185.98887634277344
2018-04-23,188.3646697998047
2018-04-24,185.0802459716797
2018-04-25,178.8363800048828
2018-04-26,176.5189666748047
2018-04-27,169.81666564941406
2018-04-30,167.81593322753906
2018-05-01,164.4730987548828
2018-05-02,163.12266540527344
2018-05-03,162.55581665039062
2018-05-04,162.6142120361328
2018-05-07,163.76454162597656
2018-05-08,166.40711975097656
2018-05-09,167.59921264648438
2018-05-10,168.1160888671875
2018-05-11,169.99168395996094
2018-05-14,169.2831573486328
2018-05-15,168.09938049316406
2018-05-16,167.1407470703125
2018-05-17,168.19105529785156
2018-05-18,168.82461547851562
2018-05-21,171.53390502929688
2018-05-22,170.3668212890625
2018-05-23,171.35882568359375
2018-05-24,174.00140380859375
2018-05-25,173.492919921875
2018-05-29,168.23272705078125
2018-05-30,170.09173583984375
2018-05-31,168.14942932128906
2018-06-01,169.61654663085938
2018-06-04,168.8913116455078
2018-06-05,167.64088439941406
2018-06-06,167.98263549804688
2018-06-07,169.09974670410156
2018-06-08,168.8746337890625
2018-06-11,168.14105224609375
2018-06-12,165.47352600097656
2018-06-13,166.57386779785156
2018-06-14,163.23941040039062
2018-06-15,163.22276306152344
2018-06-18,163.36441040039062
2018-06-19,158.9629364013672
2018-06-20,159.55477905273438
2018-06-21,157.0789031982422
2018-06-22,157.870849609375
2018-06-25,157.63742065429688
2018-06-26,157.38739013671875
2018-06-27,154.96151733398438
2018-06-28,156.2536163330078
2018-06-29,155.39503479003906
2018-07-02,156.19529724121094
2018-07-03,158.12928771972656
2018-07-05,158.0789794921875
2018-07-06,158.19631958007812
2018-07-09,160.4581298828125
2018-07-10,161.5137176513672
2018-07-11,160.4330291748047
2018-07-12,162.2174530029297
2018-07-13,161.46339416503906
2018-07-16,160.4246826171875
2018-07-17,161.1116180419922
2018-07-18,163.71693420410156
2018-07-19,162.81216430664062
2018-07-20,163.59129333496094
2018-07-23,161.87393188476562
2018-07-24,164.82276916503906
2018-07-25,170.43548583984375
2018-07-26,167.9474334716797
2018-07-27,166.41441345214844
2018-07-30,164.41221618652344
2018-07-31,167.34426879882812
2018-08-01,164.2027587890625
2018-08-02,163.3064422607422
2018-08-03,162.59437561035156
2018-08-06,162.11683654785156
2018-08-07,164.42898559570312
2018-08-08,163.465576171875
2018-08-09,161.32106018066406
2018-08-10,160.68431091308594
2018-08-13,160.70950317382812
2018-08-14,162.20899963378906
2018-08-15,161.10324096679688
2018-08-16,161.21212768554688
2018-08-17,162.2509307861328
2018-08-20,163.28965759277344
2018-08-21,163.3231964111328
2018-08-22,161.24563598632812
2018-08-23,160.5000762939453
2018-08-24,161.33778381347656
2018-08-27,163.59962463378906
2018-08-28,163.8760528564453
2018-08-29,163.11375427246094
2018-08-30,161.270751953125
2018-08-31,162.01632690429688
2018-09-04,161.3545379638672
2018-09-05,162.502197265625
2018-09-06,163.55775451660156
2018-09-07,163.11375427246094
2018-09-10,163.93470764160156
2018-09-11,164.24472045898438
2018-09-12,164.36192321777344
2018-09-13,166.34742736816406
2018-09-14,167.97256469726562
2018-09-17,169.58106994628906
2018-09-18,171.40724182128906
2018-09-19,170.90464782714844
2018-09-20,169.9412841796875
2018-09-21,171.4491424560547
2018-09-24,169.91610717773438
2018-09-25,170.46060180664062
2018-09-26,169.10348510742188
2018-09-27,169.28782653808594
2018-09-28,171.49940490722656
2018-10-01,172.15281677246094
2018-10-02,171.71722412109375
2018-10-03,172.33714294433594
2018-10-04,173.27964782714844
2018-10-05,173.62464904785156
2018-10-08,174.33154296875
2018-10-09,171.8069610595703
2018-10-10,166.47164916992188
2018-10-11,162.36497497558594
2018-10-12,161.4477081298828
2018-10-15,162.10414123535156
2018-10-16,163.8544921875
2018-10-17,163.12242126464844
2018-10-18,160.9175567626953
2018-10-19,160.10964965820312
2018-10-22,160.00869750976562
2018-10-23,157.9974822998047
2018-10-24,145.78683471679688
2018-10-25,143.565185546875
2018-10-26,142.94244384765625
2018-10-29,140.56932067871094
2018-10-30,144.65077209472656
2018-10-31,145.23143005371094
2018-11-01,150.12911987304688
2018-11-02,148.93414306640625
2018-11-05,149.7672882080078
2018-11-06,153.32696533203125
2018-11-07,155.70846557617188
2018-11-08,155.31295776367188
2018-11-09,155.26243591308594
2018-11-12,152.3255157470703
2018-11-13,151.5428924560547
2018-11-14,151.34095764160156
2018-11-15,153.44473266601562
2018-11-16,154.05068969726562
2018-11-19,150.95382690429688
2018-11-20,148.04214477539062
2018-11-21,148.74061584472656
2018-11-23,150.01132202148438
2018-11-26,151.21470642089844
2018-11-27,150.33111572265625
2018-11-28,153.18385314941406
2018-11-29,153.3017120361328
2018-11-30,155.5906524658203
2018-12-03,152.79678344726562
2018-12-04,145.73635864257812
2018-12-06,143.9186553955078
2018-12-07,140.85548400878906
2018-12-10,144.91163635253906
2018-12-11,144.97055053710938
2018-12-12,144.0869598388672
2018-12-13,143.9102325439453
2018-12-14,142.1934814453125
2018-12-17,137.5482635498047
2018-12-18,137.00965881347656
2018-12-19,133.79505920410156
2018-12-20,130.10911560058594
2018-12-21,126.64198303222656
2018-12-24,124.72331237792969
2018-12-26,128.0557403564453
2018-12-27,130.5382843017578
2018-12-28,130.7066192626953
2018-12-31,132.297119140625
2019-01-02,132.3391571044922
2019-01-03,129.0656280517578
2019-01-04,132.7683868408203
2019-01-07,133.50889587402344
2019-01-08,133.51734924316406
2019-01-09,135.40231323242188
2019-01-10,136.68988037109375
2019-01-11,137.85121154785156
2019-01-14,138.4571075439453
2019-01-15,137.28733825683594
2019-01-16,137.67449951171875
2019-01-17,140.2557830810547
2019-01-18,142.67636108398438
2019-01-22,141.5253448486328
2019-01-23,142.87100219726562
2019-01-24,144.57217407226562
2019-01-25,144.9106903076172
2019-01-28,145.73167419433594
2019-01-29,148.9562225341797
2019-01-30,144.64833068847656
2019-01-31,144.868408203125
2019-02-01,143.05722045898438
2019-02-04,147.77980041503906
2019-02-05,145.7570343017578
2019-02-06,146.21409606933594
2019-02-07,146.9165496826172
2019-02-08,145.6724090576172
2019-02-11,144.66526794433594
2019-02-12,146.21409606933594
2019-02-13,146.82339477539062
2019-02-14,145.6554718017578
2019-02-15,148.31301879882812
2019-02-19,147.9236602783203
2019-02-20,147.64442443847656
2019-02-21,145.2576904296875
2019-02-22,146.02784729003906
2019-02-25,146.53565979003906
2019-02-26,143.87818908691406
2019-02-27,143.31959533691406
2019-02-28,144.06430053710938
2019-03-01,143.26876831054688
2019-03-04,141.12753295898438
2019-03-05,142.2108917236328
2019-03-06,140.8905792236328
2019-03-07,140.7805633544922
2019-03-08,140.61126708984375
2019-03-11,143.4634246826172
2019-03-12,142.83718872070312
2019-03-13,145.33383178710938
2019-03-14,143.53111267089844
2019-03-15,143.70046997070312
2019-03-18,145.2915496826172
2019-03-19,144.48751831054688
