Date,REGN
2019-04-01,407.29840087890625
2019-04-02,412.03643798828125
2019-04-03,404.26885986328125
2019-04-04,403.80206298828125
2019-04-05,406.19586181640625
2019-04-08,398.5674133300781
2019-04-09,393.0744934082031
2019-04-10,405.49066162109375
2019-04-11,390.839599609375
2019-04-12,380.3703308105469
2019-04-15,372.9802551269531
2019-04-16,365.2226867675781
2019-04-17,340.6685485839844
2019-04-18,331.1031494140625
2019-04-22,331.7885437011719
2019-04-23,341.8307189941406
2019-04-24,338.17535400390625
2019-04-25,347.64141845703125
2019-04-26,341.35394287109375
2019-04-29,341.8406066894531
2019-04-30,340.8374328613281
2019-05-01,338.503173828125
2019-05-02,333.1592712402344
2019-05-03,334.6293640136719
2019-05-06,341.92010498046875
2019-05-07,320.236572265625
2019-05-08,326.79229736328125
2019-05-09,321.99468994140625
2019-05-10,310.7605895996094
2019-05-13,303.1023254394531
2019-05-14,302.5758972167969
2019-05-15,303.7976379394531
2019-05-16,305.97296142578125
2019-05-17,302.89373779296875
2019-05-20,300.5396728515625
2019-05-21,307.8701477050781
2019-05-22,317.94207763671875
2019-05-23,313.1445007324219
2019-05-24,310.4626159667969
2019-05-28,305.8636779785156
2019-05-29,305.7146911621094
2019-05-30,305.8934631347656
2019-05-31,299.6953430175781
2019-06-03,301.910400390625
2019-06-04,300.0330810546875
2019-06-05,297.98687744140625
2019-06-06,297.5895690917969
2019-06-07,304.6617736816406
2019-06-10,302.2084045410156
2019-06-11,304.781005859375
2019-06-12,304.10552978515625
2019-06-13,305.3571472167969
2019-06-14,303.19171142578125
2019-06-17,308.8932189941406
2019-06-18,304.5724182128906
2019-06-19,308.74420166015625
2019-06-20,318.3294982910156
2019-06-21,318.1109619140625
2019-06-24,310.4526672363281
2019-06-25,310.8003234863281
2019-06-26,303.0328369140625
2019-06-27,308.5852966308594
2019-06-28,310.899658203125
2019-07-01,314.4357604980469
2019-07-02,313.4126892089844
2019-07-03,316.25347900390625
2019-07-05,304.9399108886719
2019-07-08,300.807861328125
2019-07-09,305.9034118652344
2019-07-10,299.4072570800781
2019-07-11,289.86181640625
2019-07-12,290.5968017578125
2019-07-15,296.198974609375
2019-07-16,296.3677978515625
2019-07-17,297.4107971191406
2019-07-18,301.0561218261719
2019-07-19,296.10955810546875
2019-07-22,294.5302429199219
2019-07-23,307.1847839355469
2019-07-24,311.52545166015625
2019-07-25,301.38397216796875
2019-07-26,307.10528564453125
2019-07-29,303.9863586425781
2019-07-30,309.04217529296875
2019-07-31,302.7149658203125
2019-08-01,307.3536071777344
2019-08-02,303.19171142578125
2019-08-05,297.5597839355469
2019-08-06,298.2451171875
2019-08-07,300.1919860839844
2019-08-08,307.7906494140625
2019-08-09,302.8440856933594
2019-08-12,293.8846130371094
2019-08-13,302.81427001953125
2019-08-14,291.560302734375
2019-08-15,291.1430969238281
2019-08-16,294.8580322265625
2019-08-19,296.3777770996094
2019-08-20,294.04351806640625
2019-08-21,295.7817687988281
2019-08-22,293.040283203125
2019-08-23,284.9251403808594
2019-08-26,282.8193664550781
2019-08-27,279.5216369628906
2019-08-28,285.7098083496094
2019-08-29,288.62017822265625
2019-08-30,288.1036376953125
2019-09-03,283.2067565917969
2019-09-04,284.5774841308594
2019-09-05,287.42822265625
2019-09-06,290.04058837890625
2019-09-09,277.1278381347656
2019-09-10,281.816162109375
2019-09-11,281.4287414550781
2019-09-12,282.2730407714844
2019-09-13,279.730224609375
2019-09-16,283.9715881347656
2019-09-17,286.1866149902344
2019-09-18,283.1471252441406
2019-09-19,284.2298278808594
2019-09-20,293.8846130371094
2019-09-23,292.72247314453125
2019-09-24,287.76593017578125
2019-09-25,284.7264709472656
2019-09-26,279.42230224609375
2019-09-27,271.62493896484375
2019-09-30,275.5385437011719
2019-10-01,274.6148376464844
2019-10-02,272.2904968261719
2019-10-03,278.8362731933594
2019-10-04,281.03143310546875
2019-10-07,281.9054870605469
2019-10-08,283.1868591308594
2019-10-09,288.8783874511719
2019-10-10,296.3578796386719
2019-10-11,298.751708984375
2019-10-14,303.390380859375
2019-10-15,301.78125
2019-10-16,297.39093017578125
2019-10-17,299.54638671875
2019-10-18,298.1756286621094
2019-10-21,295.9903869628906
2019-10-22,299.2880859375
2019-10-23,302.9731750488281
2019-10-24,303.7181396484375
2019-10-25,304.15521240234375
2019-10-28,306.4894714355469
2019-10-29,308.376708984375
2019-10-30,308.9131164550781
2019-10-31,304.2247619628906
2019-11-01,308.3965759277344
2019-11-04,308.95281982421875
2019-11-05,330.3681335449219
2019-11-06,322.3125305175781
2019-11-07,324.1997985839844
2019-11-08,339.4964294433594
2019-11-11,341.9697570800781
2019-11-12,346.07208251953125
2019-11-13,345.9627380371094
2019-11-14,336.1192932128906
2019-11-15,342.5558166503906
2019-11-18,337.9071960449219
2019-11-19,342.1485290527344
2019-11-20,341.9300231933594
2019-11-21,348.42608642578125
2019-11-22,358.2398376464844
2019-11-25,364.3585205078125
2019-11-26,361.3885498046875
2019-11-27,369.0865478515625
2019-11-29,366.5238952636719
2019-12-02,363.62347412109375
2019-12-03,366.33514404296875
2019-12-04,367.48736572265625
2019-12-05,365.86834716796875
2019-12-06,369.7619934082031
2019-12-09,363.1764831542969
2019-12-10,365.20281982421875
2019-12-11,371.02349853515625
2019-12-12,369.6626892089844
2019-12-13,373.8940734863281
2019-12-16,373.48681640625
2019-12-17,366.62322998046875
2019-12-18,368.8680419921875
2019-12-19,370.0500183105469
2019-12-20,373.09942626953125
2019-12-23,371.6889953613281
2019-12-24,373.9834899902344
2019-12-26,372.3445129394531
2019-12-27,370.81488037109375
2019-12-30,371.1923522949219
2019-12-31,372.96038818359375
2020-01-02,370.8447265625
2020-01-03,366.68280029296875
2020-01-06,369.2454528808594
2020-01-07,370.62615966796875
2020-01-08,379.85382080078125
2020-01-09,380.8967590332031
2020-01-10,378.85064697265625
2020-01-13,376.3872375488281
2020-01-14,385.0189514160156
2020-01-15,388.1279296875
2020-01-16,382.9826965332031
2020-01-17,383.3502502441406
2020-01-21,361.2693786621094
2020-01-22,356.7300720214844
2020-01-23,354.2070617675781
2020-01-24,342.96307373046875
2020-01-27,337.1424255371094
2020-01-28,341.7710876464844
2020-01-29,336.9735107421875
2020-01-30,333.9241027832031
2020-01-31,335.67230224609375
2020-02-03,338.8309326171875
2020-02-04,353.611083984375
2020-02-05,369.6626892089844
2020-02-06,387.2339782714844
2020-02-07,379.3074951171875
2020-02-10,383.6183776855469
2020-02-11,394.087646484375
2020-02-12,403.5735778808594
2020-02-13,396.1338806152344
2020-02-14,396.8688659667969
2020-02-18,394.98162841796875
2020-02-19,398.1203918457031
2020-02-20,396.4616394042969
2020-02-21,400.4447021484375
2020-02-24,422.52557373046875
2020-02-25,439.3816833496094
2020-02-26,454.84722900390625
2020-02-27,428.7137451171875
2020-02-28,441.5867919921875
2020-03-02,461.63134765625
2020-03-03,458.45281982421875
2020-03-04,490.1685485839844
2020-03-05,484.8941955566406
2020-03-06,491.1121826171875
2020-03-09,471.2563171386719
2020-03-10,471.8324279785156
2020-03-11,461.5816955566406
2020-03-12,428.99188232421875
2020-03-13,462.42596435546875
2020-03-16,437.87188720703125
2020-03-17,488.39056396484375
2020-03-18,481.7454528808594
2020-03-19,486.54302978515625
2020-03-20,435.5078430175781
2020-03-23,452.5725402832031
2020-03-24,446.51348876953125
2020-03-25,426.89599609375
2020-03-26,449.2649230957031
2020-03-27,446.5035400390625
2020-03-30,469.82598876953125
2020-03-31,485.0133972167969
2020-04-01,493.3172607421875
2020-04-02,495.4032287597656
2020-04-03,490.0096435546875
2020-04-06,500.8861389160156
2020-04-07,498.1446838378906
2020-04-08,508.89208984375
2020-04-09,509.51788330078125
2020-04-13,513.5506591796875
2020-04-14,521.3181762695312
2020-04-15,508.2563781738281
2020-04-16,536.3068237304688
2020-04-17,564.9730834960938
2020-04-20,564.1785278320312
2020-04-21,540.8065185546875
2020-04-22,554.3350830078125
2020-04-23,561.72509765625
2020-04-24,562.4105224609375
2020-04-27,543.8460083007812
2020-04-28,525.0628051757812
2020-04-29,512.6864624023438
2020-04-30,522.3511352539062
2020-05-01,521.9736938476562
2020-05-04,538.1842041015625
2020-05-05,570.5156860351562
2020-05-06,549.7858276367188
2020-05-07,556.0733032226562
2020-05-08,559.619384765625
2020-05-11,570.2575073242188
2020-05-12,553.7987060546875
2020-05-13,573.2472534179688
2020-05-14,567.029296875
2020-05-15,572.8499755859375
2020-05-18,556.5203857421875
2020-05-19,553.8582153320312
2020-05-20,573.0189208984375
2020-05-21,557.2156372070312
2020-05-22,566.0856323242188
2020-05-26,541.5514526367188
2020-05-27,540.3594360351562
2020-05-28,574.3300170898438
2020-05-29,608.6978149414062
2020-06-01,595.4473266601562
2020-06-02,613.5153198242188
2020-06-03,600.2250366210938
2020-06-04,594.5235595703125
2020-06-05,592.993896484375
2020-06-08,599.986572265625
2020-06-09,604.5061645507812
2020-06-10,602.5195922851562
2020-06-11,592.1595458984375
2020-06-12,584.441650390625
2020-06-15,586.6071166992188
2020-06-16,588.9214477539062
2020-06-17,599.052978515625
2020-06-18,593.341552734375
2020-06-19,639.59912109375
2020-06-22,624.2626953125
2020-06-23,624.5408325195312
2020-06-24,600.97998046875
2020-06-25,615.7998657226562
2020-06-26,607.257568359375
2020-06-29,606.7708129882812
2020-06-30,619.465087890625
2020-07-01,605.0822143554688
2020-07-02,618.2731323242188
2020-07-06,623.0409545898438
2020-07-07,636.5794677734375
2020-07-08,636.0430908203125
2020-07-09,636.3311157226562
2020-07-10,616.6937866210938
2020-07-13,611.7471923828125
2020-07-14,636.9270629882812
2020-07-15,628.4939575195312
2020-07-16,627.9676513671875
2020-07-17,639.7380981445312
2020-07-20,653.793212890625
2020-07-21,634.5730590820312
2020-07-22,633.2520141601562
2020-07-23,626.080322265625
2020-07-24,604.8538208007812
2020-07-27,633.1228637695312
2020-07-28,626.7657470703125
2020-07-29,627.91796875
2020-07-30,627.2325439453125
2020-07-31,627.82861328125
2020-08-03,640.8505859375
2020-08-04,644.0787353515625
2020-08-05,620.3292846679688
2020-08-06,617.0414428710938
2020-08-07,616.0481567382812
2020-08-10,604.158447265625
2020-08-11,594.8413696289062
2020-08-12,608.240966796875
2020-08-13,606.790771484375
2020-08-14,608.4593505859375
2020-08-17,616.5646362304688
2020-08-18,614.4390258789062
2020-08-19,625.4049682617188
2020-08-20,612.75048828125
2020-08-21,601.4268798828125
2020-08-24,590.7789306640625
2020-08-25,606.4033203125
2020-08-26,607.8931884765625
2020-08-27,610.84326171875
2020-08-28,598.5662231445312
2020-08-31,615.77001953125
2020-09-01,588.7028198242188
2020-09-02,606.0557250976562
2020-09-03,573.5254516601562
2020-09-04,576.465576171875
2020-09-08,558.1195068359375
2020-09-09,567.3173828125
2020-09-10,546.4085693359375
2020-09-11,541.0945434570312
2020-09-14,560.4140625
2020-09-15,576.0086669921875
2020-09-16,565.3307495117188
2020-09-17,561.2086791992188
2020-09-18,551.51416015625
2020-09-21,551.9710693359375
2020-09-22,567.6749877929688
2020-09-23,561.3973388671875
2020-09-24,553.7192993164062
2020-09-25,570.2078247070312
2020-09-28,568.0822143554688
2020-09-29,569.7608032226562
2020-09-30,556.023681640625
2020-10-01,564.3275756835938
2020-10-02,561.0098876953125
2020-10-05,601.0197143554688
2020-10-06,577.7369995117188
2020-10-07,587.7195434570312
2020-10-08,595.8546142578125
2020-10-09,598.0299682617188
2020-10-12,597.5133056640625
2020-10-13,603.9002075195312
2020-10-14,596.7882690429688
2020-10-15,581.2532958984375
2020-10-16,595.7154541015625
2020-10-19,579.2269287109375
2020-10-20,572.7606201171875
2020-10-21,568.5590209960938
2020-10-22,571.86669921875
2020-10-23,575.9192504882812
2020-10-26,581.8095092773438
2020-10-27,578.6112060546875
2020-10-28,563.2349243164062
2020-10-29,552.0604248046875
2020-10-30,539.9125366210938
2020-11-02,544.8988037109375
2020-11-03,553.4509887695312
2020-11-04,583.2000732421875
2020-11-05,584.85888671875
2020-11-06,574.1512451171875
2020-11-09,563.7415161132812
2020-11-10,555.4674072265625
2020-11-11,563.9203491210938
2020-11-12,553.0438232421875
2020-11-13,562.6290893554688
2020-11-16,555.536865234375
2020-11-17,534.538818359375
2020-11-18,515.5570068359375
2020-11-19,511.2561950683594
2020-11-20,515.259033203125
2020-11-23,520.0963745117188
2020-11-24,502.7038879394531
2020-11-25,504.8990173339844
2020-11-27,510.60052490234375
2020-11-30,512.5673217773438
2020-12-01,510.6203918457031
2020-12-02,501.74041748046875
2020-12-03,495.4925842285156
2020-12-04,489.1455078125
2020-12-07,492.08563232421875
2020-12-08,493.80401611328125
2020-12-09,485.361083984375
2020-12-10,475.7658996582031
2020-12-11,476.5505676269531
2020-12-14,497.02227783203125
2020-12-15,488.4898986816406
2020-12-16,483.304931640625
2020-12-17,492.8802185058594
2020-12-18,495.54229736328125
2020-12-21,493.4067077636719
2020-12-22,486.7715148925781
2020-12-23,488.8872375488281
2020-12-24,485.6490783691406
2020-12-28,479.71917724609375
2020-12-29,480.9707336425781
2020-12-30,475.0904235839844
2020-12-31,479.86810302734375
2021-01-04,479.6198425292969
2021-01-05,480.20587158203125
2021-01-06,466.9355163574219
2021-01-07,477.9709777832031
2021-01-08,495.3833923339844
2021-01-11,499.5452575683594
2021-01-12,502.3562316894531
2021-01-13,508.4649658203125
2021-01-14,514.4345092773438
2021-01-15,514.4545288085938
2021-01-19,530.3074340820312
2021-01-20,538.6312255859375
2021-01-21,531.88671875
2021-01-22,534.17138671875
2021-01-25,544.5213623046875
2021-01-26,540.4488525390625
2021-01-27,512.100341796875
2021-01-28,502.87274169921875
2021-01-29,500.4590759277344
2021-02-01,504.67059326171875
2021-02-02,496.6249694824219
2021-02-03,487.88397216796875
2021-02-04,495.4925842285156
2021-02-05,495.6316833496094
2021-02-08,491.5790710449219
2021-02-09,487.3873596191406
2021-02-10,487.9237365722656
2021-02-11,487.2483215332031
2021-02-12,482.3612976074219
2021-02-16,477.4842529296875
2021-02-17,478.4477233886719
2021-02-18,473.82891845703125
2021-02-19,467.2136535644531
2021-02-22,457.4892883300781
2021-02-23,464.8893737792969
2021-02-24,455.5226135253906
2021-02-25,450.14892578125
2021-02-26,447.5465393066406
2021-03-01,459.9427795410156
2021-03-02,451.8077087402344
2021-03-03,443.7322998046875
2021-03-04,446.3644714355469
2021-03-05,458.47271728515625
2021-03-08,460.0818176269531
2021-03-09,467.471923828125
2021-03-10,464.8099365234375
2021-03-11,466.806396484375
2021-03-12,468.2962951660156
2021-03-15,480.6925964355469
2021-03-16,478.9344787597656
2021-03-17,492.68157958984375
2021-03-18,471.4947204589844
2021-03-19,470.5213317871094
2021-03-22,479.9774169921875
2021-03-23,466.60772705078125
2021-03-24,457.2311096191406
2021-03-25,460.3699035644531
2021-03-26,473.7097473144531
2021-03-29,478.288818359375
2021-03-30,467.5116271972656
2021-03-31,469.965087890625
2021-04-01,471.7430419921875
2021-04-05,481.3084716796875
2021-04-06,475.4678955078125
2021-04-07,478.5570373535156
2021-04-08,473.1634216308594
2021-04-09,471.9814147949219
2021-04-12,469.6273498535156
2021-04-13,473.83892822265625
2021-04-14,477.9312438964844
2021-04-15,491.32080078125
2021-04-16,499.2273864746094
2021-04-19,496.3368835449219
2021-04-20,501.0351867675781
2021-04-21,503.0813293457031
2021-04-22,487.1390075683594
2021-04-23,485.361083984375
2021-04-26,497.8069763183594
2021-04-27,488.509765625
2021-04-28,484.49688720703125
2021-04-29,481.7454528808594
2021-04-30,478.0702819824219
2021-05-03,485.3411865234375
2021-05-04,481.9242858886719
2021-05-05,479.18280029296875
2021-05-06,495.33367919921875
2021-05-07,493.4165954589844
2021-05-10,498.9690856933594
2021-05-11,497.82684326171875
2021-05-12,503.7369079589844
2021-05-13,513.6995849609375
2021-05-14,513.1532592773438
2021-05-17,520.2155151367188
2021-05-18,512.7559204101562
2021-05-19,506.84588623046875
2021-05-20,509.7662353515625
2021-05-21,503.3197326660156
2021-05-24,497.1116638183594
2021-05-25,494.6880187988281
2021-05-26,493.8238525390625
2021-05-27,492.01605224609375
2021-05-28,499.0585021972656
2021-06-01,499.8531799316406
2021-06-02,501.96881103515625
2021-06-03,502.266845703125
2021-06-04,508.45501708984375
2021-06-07,511.5342102050781
2021-06-08,503.0217590332031
2021-06-09,518.34814453125
2021-06-10,528.4697875976562
2021-06-11,522.0233764648438
2021-06-14,525.201904296875
2021-06-15,523.9503784179688
2021-06-16,520.0665893554688
2021-06-17,532.4131469726562
2021-06-18,534.3103637695312
2021-06-21,530.684814453125
2021-06-22,530.4365844726562
2021-06-23,526.2448120117188
2021-06-24,540.796630859375
2021-06-25,546.8555908203125
2021-06-28,539.058349609375
2021-06-29,542.3162841796875
2021-06-30,554.7919921875
2021-07-01,570.7640380859375
2021-07-02,579.7236328125
2021-07-06,578.3428344726562
2021-07-07,581.9683837890625
2021-07-08,571.0620727539062
2021-07-09,576.5053100585938
2021-07-12,570.1781616210938
2021-07-13,573.1380615234375
2021-07-14,577.160888671875
2021-07-15,585.3654174804688
2021-07-16,579.326171875
2021-07-19,581.3029174804688
2021-07-20,583.2994384765625
2021-07-21,579.802978515625
2021-07-22,582.9417724609375
2021-07-23,582.4153442382812
2021-07-26,573.9028930664062
2021-07-27,577.1112060546875
2021-07-28,582.4749145507812
2021-07-29,579.217041015625
2021-07-30,570.7540893554688
2021-08-02,573.2572631835938
2021-08-03,582.5742797851562
2021-08-04,577.0516357421875
2021-08-05,598.4271240234375
2021-08-06,606.7609252929688
2021-08-09,609.8202514648438
2021-08-10,610.853271484375
2021-08-11,604.3671264648438
2021-08-12,603.9201049804688
2021-08-13,620.5973510742188
2021-08-16,624.3818359375
2021-08-17,643.095458984375
2021-08-18,631.3050537109375
2021-08-19,651.23046875
2021-08-20,658.8192749023438
2021-08-23,662.8121948242188
2021-08-24,665.4544067382812
2021-08-25,664.6895751953125
2021-08-26,661.302490234375
2021-08-27,658.8390502929688
2021-08-30,672.5365600585938
2021-08-31,668.8812866210938
2021-09-01,676.3905639648438
2021-09-02,671.2155151367188
2021-09-03,675.0098876953125
2021-09-07,664.322021484375
2021-09-08,664.699462890625
2021-09-09,641.7743530273438
2021-09-10,646.1249389648438
2021-09-13,635.2285766601562
2021-09-14,640.8208618164062
2021-09-15,647.6248779296875
2021-09-16,648.796875
2021-09-17,647.5056762695312
2021-09-20,636.5894775390625
2021-09-21,642.6087036132812
2021-09-22,642.718017578125
2021-09-23,642.1716918945312
2021-09-24,634.61279296875
2021-09-27,614.915771484375
2021-09-28,600.9402465820312
2021-09-29,602.6287841796875
2021-09-30,601.1190185546875
2021-10-01,566.9597778320312
2021-10-04,551.6929321289062
2021-10-05,547.2033081054688
2021-10-06,542.9022827148438
2021-10-07,548.3157348632812
2021-10-08,546.3291625976562
2021-10-11,542.5944213867188
2021-10-12,540.78662109375
2021-10-13,543.4486694335938
2021-10-14,551.8916015625
2021-10-15,549.527587890625
2021-10-18,539.8330688476562
2021-10-19,548.4051513671875
2021-10-20,558.9340209960938
2021-10-21,565.5492553710938
2021-10-22,568.5192260742188
2021-10-25,572.3334350585938
2021-10-26,588.1764526367188
2021-10-27,585.6435546875
2021-10-28,620.9947509765625
2021-10-29,635.6458129882812
2021-11-01,634.8611450195312
2021-11-02,634.483642578125
2021-11-03,647.7240600585938
2021-11-04,643.2841796875
2021-11-05,607.436279296875
2021-11-08,618.6009521484375
2021-11-09,612.17431640625
2021-11-10,618.0248413085938
2021-11-11,622.4349975585938
2021-11-12,626.9644775390625
2021-11-15,643.3834838867188
2021-11-16,638.43701171875
2021-11-17,637.5231323242188
2021-11-18,644.1583251953125
2021-11-19,648.3002319335938
2021-11-22,639.3209228515625
2021-11-23,644.9628295898438
2021-11-24,643.8305053710938
2021-11-26,639.0328979492188
2021-11-29,650.0087280273438
2021-11-30,632.2586669921875
2021-12-01,626.3585205078125
2021-12-02,629.74560546875
2021-12-03,630.8978271484375
2021-12-06,620.8060302734375
2021-12-07,630.8283081054688
2021-12-08,649.651123046875
2021-12-09,661.2527465820312
2021-12-10,665.0272827148438
2021-12-13,655.72021484375
2021-12-14,666.467529296875
2021-12-15,653.5150146484375
2021-12-16,627.5007934570312
2021-12-17,615.1243896484375
2021-12-20,599.0927734375
2021-12-21,602.738037109375
2021-12-22,613.33642578125
2021-12-23,621.1834716796875
2021-12-27,630.510498046875
2021-12-28,634.1757202148438
2021-12-29,642.9365844726562
2021-12-30,638.1985473632812
2021-12-31,627.2822265625
2022-01-03,622.8919677734375
2022-01-04,612.680908203125
2022-01-05,591.1265258789062
2022-01-06,594.4242553710938
2022-01-07,599.6787719726562
2022-01-10,617.10107421875
2022-01-11,621.8887939453125
2022-01-12,627.2028198242188
2022-01-13,611.9757080078125
2022-01-14,611.1114501953125
2022-01-18,607.1185302734375
2022-01-19,613.9622192382812
2022-01-20,610.2572631835938
2022-01-21,617.2301635742188
2022-01-24,617.3096313476562
2022-01-25,599.1423950195312
2022-01-26,601.1885375976562
2022-01-27,604.6351928710938
2022-01-28,620.7265625
2022-01-31,604.5061645507812
2022-02-01,609.244140625
2022-02-02,618.67041015625
2022-02-03,616.52490234375
2022-02-04,618.77978515625
2022-02-07,618.1837158203125
2022-02-08,613.7933959960938
2022-02-09,615.611083984375
2022-02-10,614.0714721679688
2022-02-11,634.1260375976562
2022-02-14,619.345947265625
2022-02-15,625.9214477539062
2022-02-16,626.66650390625
2022-02-17,622.5144653320312
2022-02-18,611.0023193359375
2022-02-22,598.8444213867188
2022-02-23,604.8935546875
2022-02-24,605.6881713867188
2022-02-25,614.508544921875
2022-02-28,614.2105712890625
2022-03-01,602.9566650390625
2022-03-02,612.7305908203125
2022-03-03,607.0489501953125
2022-03-04,616.2467651367188
2022-03-07,614.4390258789062
2022-03-08,610.6149291992188
2022-03-09,619.24658203125
2022-03-10,626.1300048828125
2022-03-11,638.26806640625
2022-03-14,652.0052490234375
2022-03-15,661.4613037109375
2022-03-16,673.4304809570312
2022-03-17,680.6318359375
2022-03-18,681.3370971679688
2022-03-21,688.5484008789062
2022-03-22,687.9921264648438
2022-03-23,664.729248046875
2022-03-24,675.1985473632812
2022-03-25,675.466796875
2022-03-28,688.7470092773438
2022-03-29,693.7433471679688
2022-03-30,687.7339477539062
2022-03-31,693.7333374023438
2022-04-01,690.1674194335938
2022-04-04,693.7233276367188
2022-04-05,686.8299560546875
2022-04-06,703.6066284179688
2022-04-07,716.9564819335938
2022-04-08,733.8821411132812
2022-04-11,717.5226440429688
2022-04-12,710.9867553710938
2022-04-13,726.978759765625
2022-04-14,728.1011962890625
2022-04-18,718.3470458984375
2022-04-19,711.4138793945312
2022-04-20,714.7911376953125
2022-04-21,701.3717041015625
2022-04-22,683.4627685546875
2022-04-25,685.6976318359375
2022-04-26,670.291748046875
2022-04-27,668.9904174804688
2022-04-28,671.0465698242188
2022-04-29,654.6870727539062
2022-05-02,647.6447143554688
2022-05-03,656.0579223632812
2022-05-04,656.4253540039062
2022-05-05,635.0795288085938
2022-05-06,618.8690795898438
2022-05-09,595.745361328125
2022-05-10,610.9625854492188
2022-05-11,608.9361572265625
2022-05-12,629.7059326171875
2022-05-13,641.1882934570312
2022-05-16,650.6146240234375
2022-05-17,663.0804443359375
2022-05-18,654.776611328125
2022-05-19,652.7403564453125
2022-05-20,656.70361328125
2022-05-23,677.3341674804688
2022-05-24,681.41650390625
2022-05-25,686.243896484375
2022-05-26,678.8538818359375
2022-05-27,688.1510620117188
2022-05-31,660.279296875
2022-06-01,654.4983520507812
2022-06-02,626.4677734375
2022-06-03,626.1200561523438
2022-06-06,604.9432983398438
2022-06-07,609.8599243164062
2022-06-08,603.681640625
2022-06-09,571.6182861328125
2022-06-10,567.972900390625
2022-06-13,545.614013671875
2022-06-14,544.67041015625
2022-06-15,557.4241943359375
2022-06-16,553.0139770507812
2022-06-17,577.0516357421875
2022-06-21,583.7265014648438
2022-06-22,582.902099609375
2022-06-23,603.3141479492188
2022-06-24,608.3799438476562
2022-06-27,598.3577270507812
2022-06-28,590.4312133789062
2022-06-29,593.6097412109375
2022-06-30,587.163330078125
2022-07-01,591.4046020507812
2022-07-05,592.556884765625
2022-07-06,590.9080200195312
2022-07-07,603.3738403320312
2022-07-08,617.3990478515625
2022-07-11,610.3367309570312
2022-07-12,605.99609375
2022-07-13,597.9802856445312
2022-07-14,594.8413696289062
2022-07-15,603.4631958007812
2022-07-18,582.7630615234375
2022-07-19,591.7324829101562
2022-07-20,590.6000366210938
2022-07-21,588.4644775390625
2022-07-22,582.1769409179688
2022-07-25,583.3391723632812
2022-07-26,578.65087890625
2022-07-27,583.9649047851562
2022-07-28,578.4620971679688
2022-07-29,577.7866821289062
2022-08-01,572.8102416992188
2022-08-02,571.1018676757812
2022-08-03,604.6849365234375
2022-08-04,610.8334350585938
2022-08-05,609.492431640625
2022-08-08,626.3982543945312
2022-08-09,617.9751586914062
2022-08-10,637.1853637695312
2022-08-11,619.7135009765625
2022-08-12,624.4911499023438
2022-08-15,638.9732666015625
2022-08-16,644.3469848632812
2022-08-17,632.0699462890625
2022-08-18,620.6371459960938
2022-08-19,614.2105712890625
2022-08-22,607.9926147460938
2022-08-23,598.4868774414062
2022-08-24,598.7449951171875
2022-08-25,599.7482299804688
2022-08-26,592.1793823242188
2022-08-29,588.7922973632812
2022-08-30,584.441650390625
2022-08-31,577.160888671875
2022-09-01,596.599609375
2022-09-02,576.723876953125
2022-09-06,570.118408203125
2022-09-07,592.4376831054688
2022-09-08,704.0933227539062
2022-09-09,719.4595336914062
2022-09-12,705.970703125
2022-09-13,696.6834716796875
2022-09-14,692.9386596679688
2022-09-15,701.1134033203125
2022-09-16,705.5335693359375
2022-09-19,710.5399169921875
2022-09-20,699.494384765625
2022-09-21,680.035888671875
2022-09-22,683.6415405273438
2022-09-23,692.650634765625
2022-09-26,681.4959716796875
2022-09-27,690.3462524414062
2022-09-28,700.6863403320312
2022-09-29,687.1776123046875
2022-09-30,684.2474365234375
2022-10-03,730.197021484375
2022-10-04,734.577392578125
2022-10-05,740.6762084960938
2022-10-06,726.948974609375
2022-10-07,717.5226440429688
2022-10-10,726.0153198242188
2022-10-11,732.461669921875
2022-10-12,723.1744995117188
2022-10-13,747.5100708007812
2022-10-14,731.1207885742188
2022-10-17,731.021484375
2022-10-18,717.8603515625
2022-10-19,704.6098022460938
2022-10-20,701.1531982421875
2022-10-21,709.1193237304688
2022-10-24,732.2034912109375
2022-10-25,742.3150634765625
2022-10-26,729.0546875
2022-10-27,720.0158081054688
2022-10-28,745.72216796875
2022-10-31,743.7255859375
2022-11-01,754.8107299804688
2022-11-02,735.5111083984375
2022-11-03,733.7232055664062
2022-11-04,735.242919921875
2022-11-07,745.8909912109375
2022-11-08,746.9042358398438
2022-11-09,737.9644775390625
2022-11-10,736.107177734375
2022-11-11,729.5216064453125
2022-11-14,737.0308227539062
2022-11-15,723.8399047851562
2022-11-16,730.7334594726562
2022-11-17,734.1205444335938
2022-11-18,731.7862548828125
2022-11-21,734.021240234375
2022-11-22,744.202392578125
2022-11-23,730.4254150390625
2022-11-25,731.2896118164062
2022-11-28,736.50439453125
2022-11-29,731.1405639648438
2022-11-30,746.6558837890625
2022-12-01,756.1318359375
2022-12-02,761.2471923828125
2022-12-05,750.380615234375
2022-12-06,742.4542236328125
2022-12-07,759.1415405273438
2022-12-08,760.28369140625
2022-12-09,745.02685546875
2022-12-12,737.4976806640625
2022-12-13,742.5436401367188
2022-12-14,744.9672241210938
2022-12-15,726.3629150390625
2022-12-16,718.3172607421875
2022-12-19,716.2611694335938
2022-12-20,728.6077270507812
2022-12-21,731.2498779296875
2022-12-22,728.6971435546875
2022-12-23,721.8632202148438
2022-12-27,706.5765991210938
2022-12-28,708.245361328125
2022-12-29,716.4498901367188
