Date,ADS
2019-09-23,92.007568359375
2019-09-24,90.19302368164062
2019-09-25,90.99711608886719
2019-09-26,90.92596435546875
2019-09-27,89.95819091796875
2019-09-30,91.17500305175781
2019-10-01,89.68778991699219
2019-10-02,87.60999298095703
2019-10-03,87.21148681640625
2019-10-04,88.15078735351562
2019-10-07,87.43919372558594
2019-10-08,84.43632507324219
2019-10-09,84.2655258178711
2019-10-10,84.11610412597656
2019-10-11,87.2043685913086
2019-10-14,87.19727325439453
2019-10-15,88.0226821899414
2019-10-16,87.67401123046875
2019-10-17,87.78075408935547
2019-10-18,87.90882110595703
2019-10-21,88.78408813476562
2019-10-22,88.52082061767578
2019-10-23,88.06537628173828
2019-10-24,76.15350341796875
2019-10-25,74.57380676269531
2019-10-28,75.98983764648438
2019-10-29,73.99028778076172
2019-10-30,73.14350891113281
2019-10-31,71.15819549560547
2019-11-01,71.91248321533203
2019-11-04,72.8161849975586
2019-11-05,73.91913604736328
2019-11-06,73.75548553466797
2019-11-07,75.00076293945312
2019-11-08,76.77971649169922
2019-11-11,76.87933349609375
2019-11-12,77.39168548583984
2019-11-13,76.71170043945312
2019-11-14,76.30372619628906
2019-11-15,74.04205322265625
2019-11-18,75.00828552246094
2019-11-19,74.10646057128906
2019-11-20,72.44597625732422
2019-11-21,72.50323486328125
2019-11-22,74.72913360595703
2019-11-25,75.43773651123047
2019-11-26,75.90294647216797
2019-11-27,76.53993225097656
2019-11-29,76.51847076416016
2019-12-02,76.01030731201172
2019-12-03,73.56966400146484
2019-12-04,74.65042877197266
2019-12-05,74.1351089477539
2019-12-06,75.33753204345703
2019-12-09,75.44486236572266
2019-12-10,74.38561248779297
2019-12-11,75.49497985839844
2019-12-12,77.97138977050781
2019-12-13,78.7658462524414
2019-12-16,78.01435089111328
2019-12-17,78.60839080810547
2019-12-18,79.05216979980469
2019-12-19,78.7873306274414
2019-12-20,79.65335083007812
2019-12-23,79.78218078613281
2019-12-24,79.43864440917969
2019-12-26,78.96625518798828
2019-12-27,79.38139343261719
2019-12-30,79.22393035888672
2019-12-31,80.3046646118164
