Date,ERIE
2019-03-19,148.84498596191406
2019-03-20,148.8103790283203
2019-03-21,152.16941833496094
2019-03-22,152.42047119140625
2019-03-25,150.70632934570312
2019-03-26,152.82733154296875
2019-03-27,152.7841033935547
2019-03-28,152.6715087890625
2019-03-29,154.55015563964844
2019-04-01,155.5283966064453
2019-04-02,153.58050537109375
2019-04-03,152.83595275878906
2019-04-04,151.927001953125
2019-04-05,152.10101318359375
2019-04-08,150.79574584960938
2019-04-09,150.43898010253906
2019-04-10,151.46580505371094
2019-04-11,152.9973602294922
2019-04-12,154.5549774169922
2019-04-15,154.18075561523438
2019-04-16,156.98281860351562
2019-04-17,155.8428497314453
2019-04-18,156.5912322998047
2019-04-22,153.40631103515625
2019-04-23,157.5223388671875
2019-04-24,156.4432830810547
2019-04-25,159.9937286376953
2019-04-26,160.4200439453125
2019-04-29,162.75218200683594
2019-04-30,164.74496459960938
2019-05-01,163.2916717529297
2019-05-02,163.52667236328125
2019-05-03,171.82830810546875
2019-05-06,173.64703369140625
2019-05-07,171.14080810546875
2019-05-08,172.36785888671875
2019-05-09,171.2191925048828
2019-05-10,172.73326110839844
2019-05-13,169.4613800048828
2019-05-14,170.88851928710938
2019-05-15,174.2474365234375
2019-05-16,175.98785400390625
2019-05-17,177.51934814453125
2019-05-20,178.59840393066406
2019-05-21,178.53749084472656
2019-05-22,179.68614196777344
2019-05-23,179.0247802734375
2019-05-24,174.92620849609375
2019-05-28,176.09226989746094
2019-05-29,178.0762939453125
2019-05-30,180.78260803222656
2019-05-31,185.06396484375
2019-06-03,187.01316833496094
2019-06-04,190.91162109375
2019-06-05,197.8123016357422
2019-06-06,199.90943908691406
2019-06-07,203.033447265625
2019-06-10,207.35829162597656
2019-06-11,208.92466735839844
2019-06-12,216.46920776367188
2019-06-13,212.91012573242188
2019-06-14,215.13780212402344
2019-06-17,214.23281860351562
2019-06-18,216.19076538085938
2019-06-19,219.9586944580078
2019-06-20,221.42933654785156
2019-06-21,219.90646362304688
2019-06-24,220.6200408935547
2019-06-25,223.31761169433594
2019-06-26,217.54823303222656
2019-06-27,217.4525604248047
2019-06-28,221.2726593017578
2019-07-01,223.0130615234375
2019-07-02,225.37127685546875
2019-07-03,229.52207946777344
2019-07-05,230.6272735595703
2019-07-08,231.66632080078125
2019-07-09,231.61390686035156
2019-07-10,231.22097778320312
2019-07-11,230.97650146484375
2019-07-12,233.0109405517578
2019-07-15,231.5789337158203
2019-07-16,230.6272430419922
2019-07-17,229.85894775390625
2019-07-18,232.54824829101562
2019-07-19,230.2518310546875
2019-07-22,230.73196411132812
2019-07-23,232.26010131835938
2019-07-24,232.9410858154297
2019-07-25,234.6175994873047
2019-07-26,205.57635498046875
2019-07-29,202.80844116210938
2019-07-30,196.57406616210938
2019-07-31,194.51345825195312
2019-08-01,193.0377960205078
2019-08-02,195.01988220214844
2019-08-05,185.98268127441406
2019-08-06,191.43121337890625
2019-08-07,191.49229431152344
2019-08-08,195.69219970703125
2019-08-09,194.15545654296875
2019-08-12,189.60623168945312
2019-08-13,194.60073852539062
2019-08-14,187.2924346923828
2019-08-15,190.89854431152344
2019-08-16,193.4481658935547
2019-08-19,195.08969116210938
2019-08-20,191.7804412841797
2019-08-21,193.57040405273438
2019-08-22,196.61770629882812
2019-08-23,187.58929443359375
2019-08-26,186.427978515625
2019-08-27,185.71202087402344
2019-08-28,183.73867797851562
2019-08-29,189.02999877929688
2019-08-30,191.49229431152344
2019-09-03,187.2749786376953
2019-09-04,190.4532470703125
2019-09-05,186.90821838378906
2019-09-06,188.71566772460938
2019-09-09,187.79885864257812
2019-09-10,177.62655639648438
2019-09-11,179.6436004638672
2019-09-12,180.0713653564453
2019-09-13,179.7134246826172
2019-09-16,180.04518127441406
2019-09-17,183.5640411376953
2019-09-18,179.47763061523438
2019-09-19,173.61874389648438
2019-09-20,166.08338928222656
2019-09-23,166.00485229492188
2019-09-24,166.72950744628906
2019-09-25,169.04339599609375
2019-09-26,165.49842834472656
2019-09-27,160.54754638671875
2019-09-30,162.10179138183594
2019-10-01,158.22499084472656
2019-10-02,154.9331512451172
2019-10-03,157.19464111328125
2019-10-04,159.36221313476562
2019-10-07,157.212158203125
2019-10-08,157.212158203125
2019-10-09,158.844482421875
2019-10-10,160.29241943359375
2019-10-11,162.2581024169922
2019-10-14,160.04666137695312
2019-10-15,157.3613739013672
2019-10-16,159.33592224121094
2019-10-17,163.5919189453125
2019-10-18,164.32908630371094
2019-10-21,166.26846313476562
2019-10-22,163.55685424804688
2019-10-23,161.1173095703125
2019-10-24,160.0905303955078
2019-10-25,162.92503356933594
2019-10-28,161.6964569091797
2019-10-29,164.02197265625
2019-10-30,166.18948364257812
2019-10-31,161.70526123046875
2019-11-01,160.687255859375
2019-11-04,158.56361389160156
2019-11-05,159.59910583496094
2019-11-06,155.1763153076172
2019-11-07,154.64974975585938
2019-11-08,158.04588317871094
2019-11-11,158.6426544189453
2019-11-12,159.91506958007812
2019-11-13,160.02032470703125
2019-11-14,162.21421813964844
2019-11-15,155.3605499267578
2019-11-18,156.7383270263672
2019-11-19,155.57998657226562
2019-11-20,154.719970703125
2019-11-21,150.0777587890625
2019-11-22,151.99960327148438
2019-11-25,150.9202117919922
2019-11-26,151.86798095703125
2019-11-27,150.61306762695312
2019-11-29,148.5684051513672
2019-12-02,146.532470703125
2019-12-03,147.03268432617188
2019-12-04,147.5942840576172
2019-12-05,147.06781005859375
2019-12-06,148.36659240722656
2019-12-09,147.98040771484375
2019-12-10,146.77816772460938
2019-12-11,151.2449188232422
2019-12-12,148.06814575195312
2019-12-13,148.12960815429688
2019-12-16,151.06935119628906
2019-12-17,151.00796508789062
2019-12-18,148.27003479003906
2019-12-19,148.12081909179688
2019-12-20,148.90185546875
2019-12-23,145.5057373046875
2019-12-24,147.08535766601562
2019-12-26,146.716796875
2019-12-27,146.05860900878906
2019-12-30,145.6988067626953
2019-12-31,145.67247009277344
2020-01-02,144.91775512695312
2020-01-03,146.50613403320312
2020-01-06,147.89630126953125
2020-01-07,146.74008178710938
2020-01-08,145.689697265625
2020-01-09,146.8900909423828
2020-01-10,145.26602172851562
2020-01-13,146.14866638183594
2020-01-14,146.1663360595703
2020-01-15,146.78421020507812
2020-01-16,148.57595825195312
2020-01-17,149.599853515625
2020-01-21,150.27066040039062
2020-01-22,147.90516662597656
2020-01-23,147.34024047851562
2020-01-24,147.68450927734375
2020-01-27,147.35787963867188
2020-01-28,148.06399536132812
2020-01-29,148.07284545898438
2020-01-30,148.9996337890625
2020-01-31,146.96072387695312
2020-02-03,147.36676025390625
2020-02-04,145.52195739746094
2020-02-05,145.01004028320312
2020-02-06,145.38961791992188
2020-02-07,144.21571350097656
2020-02-10,142.11502075195312
2020-02-11,143.7567138671875
2020-02-12,141.9031524658203
2020-02-13,143.0770721435547
2020-02-14,144.36570739746094
2020-02-18,143.08587646484375
2020-02-19,143.02410888671875
2020-02-20,141.73544311523438
2020-02-21,140.34083557128906
2020-02-24,139.23757934570312
2020-02-25,138.5137939453125
2020-02-26,140.47325134277344
2020-02-27,136.589599609375
2020-02-28,126.14789581298828
2020-03-02,133.47386169433594
2020-03-03,134.40065002441406
2020-03-04,136.96914672851562
2020-03-05,133.36798095703125
2020-03-06,133.59747314453125
2020-03-09,132.38821411132812
2020-03-10,137.0309600830078
2020-03-11,128.55747985839844
2020-03-12,119.39564514160156
2020-03-13,136.589599609375
2020-03-16,128.97238159179688
2020-03-17,152.21246337890625
2020-03-18,150.6501922607422
2020-03-19,142.3356475830078
2020-03-20,156.5904083251953
2020-03-23,136.8279571533203
2020-03-24,135.00088500976562
2020-03-25,127.20706939697266
2020-03-26,145.82208251953125
2020-03-27,143.8538055419922
2020-03-30,153.88063049316406
2020-03-31,130.8435821533203
2020-04-01,135.00088500976562
2020-04-02,142.47689819335938
2020-04-03,145.7489776611328
2020-04-06,151.2898712158203
2020-04-07,147.9600067138672
2020-04-08,149.8246612548828
2020-04-09,147.4805145263672
2020-04-13,149.22975158691406
2020-04-14,148.18194580078125
2020-04-15,144.2572021484375
2020-04-16,148.9811553955078
2020-04-17,157.0260009765625
2020-04-20,159.1571044921875
2020-04-21,157.53213500976562
2020-04-22,157.19471740722656
2020-04-23,152.4175567626953
2020-04-24,153.90040588378906
2020-04-27,159.95626831054688
2020-04-28,161.181640625
2020-04-29,163.410400390625
2020-04-30,158.10926818847656
2020-05-01,153.11900329589844
2020-05-04,156.82179260253906
2020-05-05,160.0627899169922
2020-05-06,161.98965454101562
2020-05-07,163.96978759765625
2020-05-08,149.8246612548828
2020-05-11,153.17227172851562
2020-05-12,151.53843688964844
2020-05-13,141.66439819335938
2020-05-14,144.15957641601562
2020-05-15,146.0508575439453
2020-05-18,150.71263122558594
2020-05-19,151.78709411621094
2020-05-20,153.1012420654297
2020-05-21,154.76174926757812
2020-05-22,152.8970184326172
2020-05-26,155.1257781982422
2020-05-27,151.84034729003906
2020-05-28,154.97482299804688
2020-05-29,160.04502868652344
2020-06-01,155.71182250976562
2020-06-02,160.18714904785156
2020-06-03,162.62014770507812
2020-06-04,160.63108825683594
2020-06-05,164.57363891601562
2020-06-08,168.66708374023438
2020-06-09,165.53260803222656
2020-06-10,165.3994598388672
2020-06-11,157.5055389404297
2020-06-12,157.82516479492188
2020-06-15,158.9173583984375
2020-06-16,159.3524627685547
2020-06-17,162.64674377441406
2020-06-18,160.27590942382812
2020-06-19,165.63027954101562
2020-06-22,163.09075927734375
2020-06-23,165.25735473632812
2020-06-24,162.85986328125
2020-06-25,167.08656311035156
2020-06-26,165.2129364013672
2020-06-29,167.3795623779297
2020-06-30,170.3986053466797
2020-07-01,168.6404571533203
2020-07-02,168.9157257080078
2020-07-06,170.1339874267578
2020-07-07,169.1076202392578
2020-07-08,171.258544921875
2020-07-09,168.3489990234375
2020-07-10,172.98989868164062
2020-07-13,171.3567352294922
2020-07-14,175.95294189453125
2020-07-15,179.00523376464844
2020-07-16,180.50465393066406
2020-07-17,181.85226440429688
2020-07-20,182.81614685058594
2020-07-21,183.9138946533203
2020-07-22,185.64532470703125
2020-07-23,185.4757843017578
2020-07-24,184.0745391845703
2020-07-27,187.79620361328125
2020-07-28,186.54672241210938
2020-07-29,187.42137145996094
2020-07-30,186.74310302734375
2020-07-31,187.52842712402344
2020-08-03,191.68743896484375
2020-08-04,190.616455078125
2020-08-05,193.1690216064453
2020-08-06,193.7043914794922
2020-08-07,193.84727478027344
2020-08-10,193.5081024169922
2020-08-11,194.1506805419922
2020-08-12,192.865478515625
2020-08-13,192.5263671875
2020-08-14,193.95431518554688
2020-08-17,196.8370361328125
2020-08-18,198.40780639648438
2020-08-19,198.75588989257812
2020-08-20,197.44393920898438
2020-08-21,189.7686004638672
2020-08-24,186.6092071533203
2020-08-25,188.83151245117188
2020-08-26,183.40516662597656
2020-08-27,188.73330688476562
2020-08-28,185.1990509033203
2020-08-31,190.49148559570312
2020-09-01,190.53611755371094
2020-09-02,194.42735290527344
2020-09-03,191.70530700683594
2020-09-04,187.36785888671875
2020-09-08,188.37631225585938
2020-09-09,196.8638458251953
2020-09-10,196.6050262451172
2020-09-11,196.77456665039062
2020-09-14,200.16600036621094
2020-09-15,196.9709014892578
2020-09-16,197.78305053710938
2020-09-17,197.96156311035156
2020-09-18,196.7032012939453
2020-09-21,190.4200897216797
2020-09-22,186.08267211914062
2020-09-23,181.45066833496094
2020-09-24,180.77236938476562
2020-09-25,182.4502410888672
2020-09-28,186.0737762451172
2020-09-29,187.4838104248047
2020-09-30,187.6712188720703
2020-10-01,188.46556091308594
2020-10-02,191.19566345214844
2020-10-05,195.74134826660156
2020-10-06,195.93850708007812
2020-10-07,197.54345703125
2020-10-08,198.4041290283203
2020-10-09,198.673095703125
2020-10-12,204.37539672851562
2020-10-13,205.6036834716797
2020-10-14,203.7119140625
2020-10-15,205.55886840820312
2020-10-16,205.31678771972656
2020-10-19,202.39393615722656
2020-10-20,201.68560791015625
2020-10-21,205.854736328125
2020-10-22,206.66168212890625
2020-10-23,207.10992431640625
2020-10-26,205.3257598876953
2020-10-27,210.0955810546875
2020-10-28,210.48106384277344
2020-10-29,211.75421142578125
2020-10-30,208.7865447998047
2020-11-02,211.5300750732422
2020-11-03,215.51988220214844
2020-11-04,214.20188903808594
2020-11-05,214.103271484375
2020-11-06,212.02320861816406
2020-11-09,207.79135131835938
2020-11-10,213.4308624267578
2020-11-11,221.76007080078125
2020-11-12,213.260498046875
2020-11-13,212.38182067871094
2020-11-16,219.89517211914062
2020-11-17,218.51446533203125
2020-11-18,217.6178741455078
2020-11-19,216.40745544433594
2020-11-20,216.1116180419922
2020-11-23,213.260498046875
2020-11-24,206.7513427734375
2020-11-25,206.1685791015625
2020-11-27,203.1470489501953
2020-11-30,202.27740478515625
2020-12-01,201.73045349121094
2020-12-02,198.25172424316406
2020-12-03,196.77235412597656
2020-12-04,199.80279541015625
2020-12-07,198.26966857910156
2020-12-08,199.26486206054688
2020-12-09,204.0257110595703
2020-12-10,206.6258087158203
2020-12-11,209.1900177001953
2020-12-14,211.341796875
2020-12-15,216.81993103027344
2020-12-16,220.567626953125
2020-12-17,222.0648956298828
2020-12-18,223.8455352783203
2020-12-21,224.5867462158203
2020-12-22,226.00579833984375
2020-12-23,226.87353515625
2020-12-24,219.8684844970703
2020-12-28,221.17005920410156
2020-12-29,218.81996154785156
2020-12-30,221.30563354492188
2020-12-31,221.9925994873047
2021-01-04,218.6749267578125
2021-01-05,220.41773986816406
2021-01-06,227.80642700195312
2021-01-07,233.76095581054688
2021-01-08,235.35853576660156
2021-01-11,233.40696716308594
2021-01-12,233.2798614501953
2021-01-13,230.38429260253906
2021-01-14,226.69903564453125
2021-01-15,225.01976013183594
2021-01-19,220.03648376464844
2021-01-20,220.26341247558594
2021-01-21,218.13937377929688
2021-01-22,214.62657165527344
2021-01-25,215.7521514892578
2021-01-26,214.19085693359375
2021-01-27,220.10911560058594
2021-01-28,223.19532775878906
2021-01-29,220.66281127929688
2021-02-01,223.21348571777344
2021-02-02,227.5159454345703
2021-02-03,226.09088134765625
2021-02-04,227.05303955078125
2021-02-05,233.76095581054688
2021-02-08,234.83203125
2021-02-09,236.49317932128906
2021-02-10,233.77008056640625
2021-02-11,236.0029754638672
2021-02-12,236.24807739257812
2021-02-16,232.5809783935547
2021-02-17,232.95314025878906
2021-02-18,232.13616943359375
2021-02-19,232.51742553710938
2021-02-22,230.4115753173828
2021-02-23,229.79429626464844
2021-02-24,221.58865356445312
2021-02-25,223.1499481201172
2021-02-26,219.75509643554688
2021-03-01,225.4282989501953
2021-03-02,220.59925842285156
2021-03-03,220.09091186523438
2021-03-04,207.39219665527344
2021-03-05,212.88375854492188
2021-03-08,209.87020874023438
2021-03-09,210.5418701171875
2021-03-10,210.4420166015625
2021-03-11,211.18638610839844
2021-03-12,208.79913330078125
2021-03-15,213.0834503173828
2021-03-16,213.34671020507812
2021-03-17,212.42991638183594
2021-03-18,208.08203125
2021-03-19,204.2242889404297
2021-03-22,209.02601623535156
2021-03-23,205.50411987304688
2021-03-24,205.38612365722656
2021-03-25,203.70689392089844
2021-03-26,202.2999267578125
2021-03-29,203.6977996826172
2021-03-30,202.07301330566406
2021-03-31,200.5208282470703
2021-04-01,202.85365295410156
2021-04-05,203.25035095214844
2021-04-06,205.65782165527344
2021-04-07,202.63023376464844
2021-04-08,203.31417846679688
2021-04-09,201.99188232421875
2021-04-12,202.83082580566406
2021-04-13,203.36888122558594
2021-04-14,203.20474243164062
2021-04-15,204.38111877441406
2021-04-16,207.2902069091797
2021-04-19,205.0559844970703
2021-04-20,203.49656677246094
2021-04-21,207.32669067382812
2021-04-22,206.9983673095703
2021-04-23,208.85870361328125
2021-04-26,203.50567626953125
2021-04-27,203.09532165527344
2021-04-28,200.8245849609375
2021-04-29,200.92491149902344
2021-04-30,195.17066955566406
2021-05-03,197.6693572998047
2021-05-04,193.89393615722656
2021-05-05,192.7814178466797
2021-05-06,191.1126251220703
2021-05-07,191.8056640625
2021-05-10,190.25537109375
2021-05-11,184.35516357421875
2021-05-12,183.142333984375
2021-05-13,185.65016174316406
2021-05-14,185.87811279296875
2021-05-17,185.5224609375
2021-05-18,183.7442169189453
2021-05-19,180.03268432617188
2021-05-20,181.27291870117188
2021-05-21,181.12696838378906
2021-05-24,179.39431762695312
2021-05-25,179.02957153320312
2021-05-26,178.05381774902344
2021-05-27,184.1728515625
2021-05-28,183.4159393310547
2021-06-01,182.97821044921875
2021-06-02,181.7014923095703
2021-06-03,179.6040802001953
2021-06-04,177.71636962890625
2021-06-07,176.74974060058594
2021-06-08,175.26332092285156
2021-06-09,173.54888916015625
2021-06-10,173.11117553710938
2021-06-11,172.99258422851562
2021-06-14,174.5611114501953
2021-06-15,174.8073272705078
2021-06-16,173.7221221923828
2021-06-17,172.63693237304688
2021-06-18,172.50013732910156
2021-06-21,173.39385986328125
2021-06-22,173.85891723632812
2021-06-23,173.39385986328125
2021-06-24,175.3088836669922
2021-06-25,176.6949920654297
2021-06-28,175.37269592285156
2021-06-29,176.56736755371094
2021-06-30,176.3211212158203
2021-07-01,176.9229736328125
2021-07-02,176.1299591064453
2021-07-06,173.9570770263672
2021-07-07,177.05592346191406
2021-07-08,171.8392333984375
2021-07-09,172.5635223388672
2021-07-12,171.06912231445312
2021-07-13,169.30880737304688
2021-07-14,169.4647216796875
2021-07-15,167.86944580078125
2021-07-16,170.537353515625
2021-07-19,167.26434326171875
2021-07-20,169.19883728027344
2021-07-21,170.35397338867188
2021-07-22,167.23683166503906
2021-07-23,168.40115356445312
2021-07-26,168.74957275390625
2021-07-27,168.82290649414062
2021-07-28,169.29049682617188
2021-07-29,169.95980834960938
2021-07-30,169.5105438232422
2021-08-02,169.48300170898438
2021-08-03,168.7404327392578
2021-08-04,168.93292236328125
2021-08-05,168.10780334472656
2021-08-06,166.7600860595703
2021-08-09,165.73324584960938
2021-08-10,163.08364868164062
2021-08-11,161.6901092529297
2021-08-12,159.1412811279297
2021-08-13,158.56365966796875
2021-08-16,158.38951110839844
2021-08-17,158.45370483398438
2021-08-18,155.74905395507812
2021-08-19,158.66456604003906
2021-08-20,162.1484832763672
2021-08-23,158.47206115722656
2021-08-24,159.91143798828125
2021-08-25,160.23231506347656
2021-08-26,159.5172119140625
2021-08-27,160.33319091796875
2021-08-30,161.73590087890625
2021-08-31,162.35935974121094
2021-09-01,163.2944793701172
2021-09-02,165.2198028564453
2021-09-03,165.82492065429688
2021-09-07,163.07447814941406
2021-09-08,161.08499145507812
2021-09-09,161.25918579101562
2021-09-10,161.8184356689453
2021-09-13,164.01876831054688
2021-09-14,161.58921813964844
2021-09-15,165.4581756591797
2021-09-16,164.73388671875
2021-09-17,167.97943115234375
2021-09-20,168.26365661621094
2021-09-21,167.6952362060547
2021-09-22,168.74957275390625
2021-09-23,167.09011840820312
2021-09-24,165.90745544433594
2021-09-27,167.54855346679688
2021-09-28,162.51519775390625
2021-09-29,163.00111389160156
2021-09-30,163.57872009277344
2021-10-01,167.4751739501953
2021-10-04,166.60386657714844
2021-10-05,170.62396240234375
2021-10-06,170.3565216064453
2021-10-07,172.63401794433594
2021-10-08,175.5384521484375
2021-10-11,177.40093994140625
2021-10-12,177.5116424560547
2021-10-13,181.68849182128906
2021-10-14,180.25929260253906
2021-10-15,179.30038452148438
2021-10-18,179.70606994628906
2021-10-19,181.46719360351562
2021-10-20,183.21905517578125
2021-10-21,183.7630615234375
2021-10-22,186.61221313476562
2021-10-25,185.21066284179688
2021-10-26,185.52418518066406
2021-10-27,182.62893676757812
2021-10-28,184.62982177734375
2021-10-29,189.76556396484375
2021-11-01,190.55850219726562
2021-11-02,195.8971405029297
2021-11-03,196.62559509277344
2021-11-04,201.1435546875
2021-11-05,206.84178161621094
2021-11-08,210.32711791992188
2021-11-09,208.30783081054688
2021-11-10,211.9314727783203
2021-11-11,212.69677734375
2021-11-12,212.1066436767578
2021-11-15,209.9490509033203
2021-11-16,206.93399047851562
2021-11-17,207.67161560058594
2021-11-18,202.38833618164062
2021-11-19,198.9583740234375
2021-11-22,199.38247680664062
2021-11-23,196.3028564453125
2021-11-24,195.50987243652344
2021-11-26,192.882080078125
2021-11-29,188.27183532714844
2021-11-30,171.32470703125
2021-12-01,171.05734252929688
2021-12-02,171.85951232910156
2021-12-03,169.03805541992188
2021-12-06,176.57115173339844
2021-12-07,178.81170654296875
2021-12-08,179.8720703125
2021-12-09,174.94834899902344
2021-12-10,178.77481079101562
2021-12-13,180.29620361328125
2021-12-14,178.23085021972656
2021-12-15,179.65997314453125
2021-12-16,176.67259216308594
2021-12-17,172.9014434814453
2021-12-20,172.47727966308594
2021-12-21,175.48312377929688
2021-12-22,175.73211669921875
2021-12-23,175.33560180664062
2021-12-27,177.6407012939453
2021-12-28,179.03297424316406
2021-12-29,178.66421508789062
2021-12-30,177.83433532714844
2021-12-31,177.6407012939453
2022-01-03,178.00033569335938
2022-01-04,177.6386260986328
2022-01-05,174.5783233642578
2022-01-06,176.73907470703125
2022-01-07,180.44857788085938
2022-01-10,178.73292541503906
2022-01-11,176.73907470703125
2022-01-12,171.56430053710938
2022-01-13,171.823974609375
2022-01-14,169.78375244140625
2022-01-18,164.66465759277344
2022-01-19,163.41275024414062
2022-01-20,162.59661865234375
2022-01-21,162.05873107910156
2022-01-24,166.32464599609375
2022-01-25,163.3848876953125
2022-01-26,161.49305725097656
2022-01-27,160.35238647460938
2022-01-28,164.1361083984375
2022-01-31,170.729736328125
2022-02-01,170.88734436035156
2022-02-02,171.6663360595703
2022-02-03,169.67250061035156
2022-02-04,170.24746704101562
2022-02-07,170.46075439453125
2022-02-08,171.9630889892578
2022-02-09,171.57359313964844
2022-02-10,174.3372039794922
2022-02-11,171.91673278808594
2022-02-14,170.24746704101562
2022-02-15,173.20579528808594
2022-02-16,171.0635528564453
2022-02-17,167.13145446777344
2022-02-18,168.60597229003906
2022-02-22,169.40357971191406
2022-02-23,162.3740692138672
2022-02-24,167.77137756347656
2022-02-25,164.61825561523438
2022-02-28,162.38333129882812
2022-03-01,158.03392028808594
2022-03-02,160.9087677001953
2022-03-03,159.87937927246094
2022-03-04,158.85928344726562
2022-03-07,157.8391876220703
2022-03-08,155.1219940185547
2022-03-09,158.22869873046875
2022-03-10,157.7464141845703
2022-03-11,158.11741638183594
2022-03-14,156.6243133544922
2022-03-15,157.65367126464844
2022-03-16,157.5238800048828
2022-03-17,160.50076293945312
2022-03-18,164.05258178710938
2022-03-21,166.46377563476562
2022-03-22,167.23350524902344
2022-03-23,164.98922729492188
2022-03-24,164.85940551757812
2022-03-25,165.36947631835938
2022-03-28,164.80377197265625
2022-03-29,167.0665740966797
2022-03-30,166.64923095703125
2022-03-31,163.33851623535156
2022-04-01,168.18869018554688
2022-04-04,166.78907775878906
2022-04-05,167.35824584960938
2022-04-06,170.9506378173828
2022-04-07,173.3766326904297
2022-04-08,173.2647247314453
2022-04-11,173.04071044921875
2022-04-12,172.5648651123047
2022-04-13,174.18841552734375
2022-04-14,174.2537384033203
2022-04-18,166.7144012451172
2022-04-19,167.0223388671875
2022-04-20,166.96636962890625
2022-04-21,165.95863342285156
2022-04-22,161.9090118408203
2022-04-25,162.1796112060547
2022-04-26,155.82530212402344
2022-04-27,156.73040771484375
2022-04-28,157.3369140625
2022-04-29,149.55496215820312
2022-05-02,154.0803985595703
2022-05-03,155.59202575683594
2022-05-04,161.96502685546875
2022-05-05,158.6339111328125
2022-05-06,158.79254150390625
2022-05-09,154.71495056152344
2022-05-10,153.4179229736328
2022-05-11,152.49417114257812
2022-05-12,153.76316833496094
2022-05-13,153.94044494628906
2022-05-16,152.87673950195312
2022-05-17,155.6293487548828
2022-05-18,152.74606323242188
2022-05-19,151.44912719726562
2022-05-20,152.5221710205078
2022-05-23,152.4102020263672
2022-05-24,150.41342163085938
2022-05-25,152.31690979003906
2022-05-26,152.93270874023438
2022-05-27,156.01194763183594
2022-05-31,156.5250701904297
2022-06-01,154.20175170898438
2022-06-02,160.1641387939453
2022-06-03,159.44566345214844
2022-06-06,161.59176635742188
2022-06-07,165.92127990722656
2022-06-08,165.89328002929688
2022-06-09,165.55735778808594
2022-06-10,163.12203979492188
2022-06-13,160.22947692871094
2022-06-14,161.46112060546875
2022-06-15,163.15005493164062
2022-06-16,158.88583374023438
2022-06-17,161.34915161132812
2022-06-21,165.7813262939453
2022-06-22,167.2462921142578
2022-06-23,171.06260681152344
2022-06-24,178.1820526123047
2022-06-27,177.50086975097656
2022-06-28,177.7528076171875
2022-06-29,174.72964477539062
2022-06-30,179.32974243164062
2022-07-01,182.11965942382812
2022-07-05,181.80996704101562
2022-07-06,181.66920471191406
2022-07-07,186.511474609375
2022-07-08,183.70555114746094
2022-07-11,182.76715087890625
2022-07-12,180.1302032470703
2022-07-13,181.8287353515625
2022-07-14,179.19175720214844
2022-07-15,180.85281372070312
2022-07-18,178.08447265625
2022-07-19,179.57655334472656
2022-07-20,180.85281372070312
2022-07-21,181.35015869140625
2022-07-22,179.99880981445312
2022-07-25,180.6088104248047
2022-07-26,179.50146484375
2022-07-27,182.43873596191406
2022-07-28,183.1707305908203
2022-07-29,190.8376007080078
2022-08-01,191.59774780273438
2022-08-02,195.83937072753906
2022-08-03,199.5273895263672
2022-08-04,198.4669952392578
2022-08-05,201.46994018554688
2022-08-08,204.16317749023438
2022-08-09,202.87754821777344
2022-08-10,204.50103759765625
2022-08-11,202.10806274414062
2022-08-12,204.55735778808594
2022-08-15,205.88987731933594
2022-08-16,205.81483459472656
2022-08-17,206.6031036376953
2022-08-18,208.09519958496094
2022-08-19,207.44766235351562
2022-08-22,205.80543518066406
2022-08-23,200.92564392089844
2022-08-24,202.35206604003906
2022-08-25,204.83889770507812
2022-08-26,204.29458618164062
2022-08-29,200.4282684326172
2022-08-30,198.42942810058594
2022-08-31,201.69512939453125
2022-09-01,204.40721130371094
2022-09-02,202.3144989013672
2022-09-06,208.8177947998047
2022-09-07,211.27647399902344
2022-09-08,211.07000732421875
2022-09-09,209.25885009765625
2022-09-12,207.94508361816406
2022-09-13,208.4142608642578
2022-09-14,209.4934539794922
2022-09-15,208.50807189941406
2022-09-16,206.13389587402344
2022-09-19,210.56326293945312
2022-09-20,210.15972900390625
2022-09-21,208.3391571044922
2022-09-22,205.89930725097656
2022-09-23,205.01718139648438
2022-09-26,203.2623291015625
2022-09-27,201.98605346679688
2022-09-28,205.09222412109375
2022-09-29,206.40603637695312
2022-09-30,208.62069702148438
2022-10-03,215.31167602539062
2022-10-04,220.84698486328125
2022-10-05,222.51608276367188
2022-10-06,219.49853515625
2022-10-07,216.61297607421875
2022-10-10,222.26145935058594
2022-10-11,221.1958770751953
2022-10-12,217.83883666992188
2022-10-13,222.80841064453125
2022-10-14,218.33865356445312
2022-10-17,219.3665008544922
2022-10-18,222.43121337890625
2022-10-19,225.15643310546875
2022-10-20,220.76211547851562
2022-10-21,224.76039123535156
2022-10-24,228.58889770507812
2022-10-25,222.1294403076172
2022-10-26,222.41233825683594
2022-10-27,224.97727966308594
2022-10-28,235.09548950195312
2022-10-31,242.35647583007812
2022-11-01,240.4610595703125
2022-11-02,243.7709503173828
2022-11-03,247.70318603515625
2022-11-04,249.25909423828125
2022-11-07,248.48583984375
2022-11-08,247.5052032470703
2022-11-09,247.87290954589844
2022-11-10,255.897705078125
2022-11-11,238.26390075683594
2022-11-14,243.29000854492188
2022-11-15,245.3551788330078
2022-11-16,248.9667510986328
2022-11-17,250.2492218017578
2022-11-18,252.70098876953125
2022-11-21,249.343994140625
2022-11-22,252.63504028320312
2022-11-23,257.1802062988281
2022-11-25,253.5025634765625
2022-11-28,249.23080444335938
2022-11-29,253.88916015625
2022-11-30,266.2894287109375
2022-12-01,265.2992858886719
2022-12-02,264.1016845703125
