Date,HPE
2019-07-02,12.1848783493042
2019-07-03,12.354560852050781
2019-07-05,12.257598876953125
2019-07-08,12.144478797912598
2019-07-09,12.015193939208984
2019-07-10,11.934394836425781
2019-07-11,11.797030448913574
2019-07-12,12.047517776489258
2019-07-15,12.087915420532227
2019-07-16,11.966713905334473
2019-07-17,11.8697509765625
2019-07-18,11.918232917785645
2019-07-19,11.990957260131836
2019-07-22,11.554624557495117
2019-07-23,11.805110931396484
2019-07-24,11.91015338897705
2019-07-25,11.724309921264648
2019-07-26,11.821269989013672
2019-07-29,11.845513343811035
2019-07-30,11.805110931396484
2019-07-31,11.611188888549805
2019-08-01,11.425342559814453
2019-08-02,10.722371101379395
2019-08-05,10.423404693603516
2019-08-06,10.560766220092773
2019-08-07,10.552685737609863
2019-08-08,10.948615074157715
2019-08-09,10.819332122802734
2019-08-12,10.568848609924316
2019-08-13,10.827410697937012
2019-08-14,10.391081809997559
2019-08-15,10.245641708374023
2019-08-16,10.34260368347168
2019-08-19,10.593088150024414
2019-08-20,10.455720901489258
2019-08-21,10.560766220092773
2019-08-22,10.706209182739258
2019-08-23,10.302201271057129
2019-08-26,10.455720901489258
2019-08-27,10.447644233703613
2019-08-28,10.803174018859863
2019-08-29,11.053656578063965
2019-08-30,11.166780471801758
2019-09-03,10.900135040283203
2019-09-04,11.11021900177002
2019-09-05,11.63542652130127
2019-09-06,11.77278995513916
2019-09-09,12.079838752746582
2019-09-10,12.285821914672852
2019-09-11,12.513790130615234
2019-09-12,12.50564956665039
2019-09-13,12.473079681396484
2019-09-16,12.310243606567383
2019-09-17,12.204402923583984
2019-09-18,12.000862121582031
2019-09-19,12.090417861938477
2019-09-20,11.748466491699219
2019-09-23,11.724043846130371
2019-09-24,11.601920127868652
2019-09-25,11.878738403320312
2019-09-26,11.91130542755127
2019-09-27,12.212547302246094
2019-09-30,12.35095500946045
2019-10-01,11.927586555480957
2019-10-02,11.756610870361328
2019-10-03,11.805461883544922
2019-10-04,11.724043846130371
2019-10-07,11.68333625793457
2019-10-08,11.276252746582031
2019-10-09,11.455367088317871
2019-10-10,11.487934112548828
2019-10-11,11.68333625793457
2019-10-14,12.17183780670166
2019-10-15,12.326531410217285
2019-10-16,12.285821914672852
2019-10-17,12.383522033691406
2019-10-18,12.497506141662598
2019-10-21,13.002291679382324
2019-10-22,12.986004829406738
2019-10-23,13.042999267578125
2019-10-24,12.937155723571777
2019-10-25,13.156983375549316
2019-10-28,13.376808166503906
2019-10-29,13.401229858398438
2019-10-30,13.279107093811035
2019-10-31,13.360525131225586
2019-11-01,13.433798789978027
2019-11-04,13.555925369262695
2019-11-05,13.702474594116211
2019-11-06,13.792037963867188
2019-11-07,13.987435340881348
2019-11-08,14.19097900390625
2019-11-11,14.21540355682373
2019-11-12,14.117705345153809
2019-11-13,14.028145790100098
2019-11-14,13.865315437316895
2019-11-15,14.028145790100098
2019-11-18,14.068851470947266
2019-11-19,14.199118614196777
2019-11-20,13.938587188720703
2019-11-21,13.906021118164062
2019-11-22,13.938587188720703
2019-11-25,14.20726203918457
2019-11-26,13.002291679382324
2019-11-27,12.977866172790527
2019-11-29,12.888309478759766
2019-12-02,12.831315040588379
2019-12-03,12.709189414978027
2019-12-04,12.815032005310059
2019-12-05,12.969724655151367
2019-12-06,12.953438758850098
2019-12-09,12.937155723571777
2019-12-10,12.99458122253418
2019-12-11,13.019193649291992
2019-12-12,13.453985214233398
2019-12-13,13.150452613830566
2019-12-16,13.1914701461792
2019-12-17,12.99458122253418
2019-12-18,13.052007675170898
2019-12-19,12.91254711151123
2019-12-20,12.781288146972656
2019-12-23,12.99458122253418
2019-12-24,13.060213088989258
2019-12-26,13.093026161193848
2019-12-27,13.043804168701172
2019-12-30,12.945361137390137
2019-12-31,13.010990142822266
2020-01-02,13.265304565429688
2020-01-03,12.937155723571777
2020-01-06,12.896141052246094
2020-01-07,12.830509185791016
2020-01-08,12.928955078125
2020-01-09,12.855123519897461
2020-01-10,12.691048622131348
2020-01-13,12.756675720214844
2020-01-14,12.748470306396484
2020-01-15,12.707451820373535
2020-01-16,12.937155723571777
2020-01-17,12.387514114379883
2020-01-21,12.22343921661377
2020-01-22,12.330087661743164
2020-01-23,12.436735153198242
2020-01-24,12.108589172363281
2020-01-27,11.911700248718262
2020-01-28,11.993736267089844
2020-01-29,11.829666137695312
2020-01-30,11.829666137695312
2020-01-31,11.427684783935547
2020-02-03,11.599960327148438
2020-02-04,11.829666137695312
2020-02-05,12.21523666381836
2020-02-06,12.239847183227539
2020-02-07,12.092182159423828
2020-02-10,12.116792678833008
2020-02-11,12.198827743530273
2020-02-12,12.330087661743164
2020-02-13,12.059367179870605
2020-02-14,11.84607219696045
2020-02-18,11.79684829711914
2020-02-19,11.870683670043945
2020-02-20,11.870683670043945
2020-02-21,11.632777214050293
2020-02-24,11.247204780578613
2020-02-25,10.935466766357422
2020-02-26,10.697561264038086
2020-02-27,10.320192337036133
2020-02-28,10.49246883392334
2020-03-02,10.574505805969238
2020-03-03,10.32839584350586
2020-03-04,10.05767822265625
2020-03-05,9.672102928161621
2020-03-06,9.836177825927734
2020-03-09,9.138866424560547
2020-03-10,9.553515434265137
2020-03-11,8.7656831741333
2020-03-12,7.5632004737854
2020-03-13,8.1768798828125
2020-03-16,6.924639701843262
2020-03-17,6.8582963943481445
2020-03-18,7.073914051055908
2020-03-19,7.554905891418457
2020-03-20,7.156844139099121
2020-03-23,6.493404388427734
2020-03-24,7.4139275550842285
2020-03-25,7.787111282348633
2020-03-26,8.732508659362793
2020-03-27,8.143708229064941
2020-03-30,8.33444595336914
2020-03-31,8.05248737335205
2020-04-01,7.944675922393799
2020-04-02,7.7788166999816895
2020-04-03,7.712477684020996
2020-04-06,8.152002334594727
2020-04-07,8.01102066040039
2020-04-08,8.483720779418945
2020-04-09,8.732508659362793
2020-04-13,8.591530799865723
2020-04-14,8.591530799865723
2020-04-15,7.894918441772461
2020-04-16,7.729060173034668
2020-04-17,8.05248737335205
2020-04-20,7.762231349945068
2020-04-21,7.5051493644714355
2020-04-22,7.48856258392334
2020-04-23,7.687594413757324
2020-04-24,7.903212070465088
2020-04-27,8.01102066040039
2020-04-28,8.127124786376953
2020-04-29,8.550066947937012
2020-04-30,8.342742919921875
2020-05-01,7.861748218536377
2020-05-04,7.7788166999816895
2020-05-05,7.8036956787109375
2020-05-06,7.753939151763916
2020-05-07,7.944675922393799
2020-05-08,8.500308990478516
2020-05-11,8.069068908691406
2020-05-12,7.861748218536377
2020-05-13,7.530028343200684
2020-05-14,7.604664325714111
2020-05-15,7.554905891418457
2020-05-18,8.28469181060791
2020-05-19,8.326155662536621
2020-05-20,8.525186538696289
2020-05-21,8.591530799865723
2020-05-22,7.604664325714111
2020-05-26,7.8119893074035645
2020-05-27,8.093952178955078
2020-05-28,7.952970504760742
2020-05-29,8.05248737335205
2020-06-01,8.093952178955078
2020-06-02,8.251520156860352
2020-06-03,8.574944496154785
2020-06-04,8.691044807434082
2020-06-05,9.213502883911133
2020-06-08,9.611566543579102
2020-06-09,9.234477996826172
2020-06-10,8.966325759887695
2020-06-11,8.170249938964844
2020-06-12,8.505441665649414
2020-06-15,8.555718421936035
2020-06-16,8.723312377929688
2020-06-17,8.413263320922852
2020-06-18,8.497058868408203
2020-06-19,8.228907585144043
2020-06-22,8.136731147766113
2020-06-23,8.1032133102417
2020-06-24,7.768022060394287
2020-06-25,7.9356184005737305
2020-06-26,7.960757732391357
2020-06-29,8.027795791625977
2020-06-30,8.153491973876953
2020-07-01,7.893719673156738
2020-07-02,7.885340690612793
2020-07-06,8.036175727844238
2020-07-07,7.600427150726318
2020-07-08,7.717745304107666
2020-07-09,7.525008678436279
2020-07-10,7.759642601013184
2020-07-13,7.910477161407471
2020-07-14,7.9691362380981445
2020-07-15,8.078072547912598
2020-07-16,8.145112037658691
2020-07-17,8.1032133102417
2020-07-20,8.002655982971191
2020-07-21,8.094831466674805
2020-07-22,8.170249938964844
2020-07-23,8.228907585144043
2020-07-24,8.061314582824707
2020-07-27,8.170249938964844
2020-07-28,7.943997383117676
2020-07-29,8.136731147766113
2020-07-30,8.061314582824707
2020-07-31,8.270805358886719
2020-08-03,8.287568092346191
2020-08-04,8.346223831176758
2020-08-05,8.346223831176758
2020-08-06,8.471921920776367
2020-08-07,8.455161094665527
2020-08-10,8.555718421936035
2020-08-11,8.513819694519043
2020-08-12,8.497058868408203
2020-08-13,8.052936553955078
2020-08-14,8.1032133102417
2020-08-17,7.927237033843994
2020-08-18,7.918858528137207
2020-08-19,7.893719673156738
2020-08-20,7.759642601013184
2020-08-21,7.818299770355225
2020-08-24,8.061314582824707
2020-08-25,7.818299770355225
2020-08-26,8.1032133102417
2020-08-27,8.019413948059082
2020-08-28,8.237287521362305
2020-08-31,8.1032133102417
2020-09-01,7.9356184005737305
2020-09-02,8.237287521362305
2020-09-03,7.977516174316406
2020-09-04,8.036175727844238
2020-09-08,8.002232551574707
2020-09-09,8.027688026428223
2020-09-10,7.824027061462402
2020-09-11,7.840999603271484
2020-09-14,7.951316833496094
2020-09-15,7.874943256378174
2020-09-16,8.036175727844238
2020-09-17,8.171948432922363
2020-09-18,8.061634063720703
2020-09-21,7.8325114250183105
2020-09-22,7.9004011154174805
2020-09-23,7.6967363357543945
2020-09-24,7.747652530670166
2020-09-25,7.7306809425354
2020-09-28,8.044660568237305
2020-09-29,7.9598002433776855
2020-09-30,7.951316833496094
2020-10-01,7.8325114250183105
2020-10-02,7.993746280670166
2020-10-05,8.290753364562988
2020-10-06,8.112549781799316
2020-10-07,8.290753364562988
2020-10-08,8.477444648742676
2020-10-09,8.324697494506836
2020-10-12,8.42652702331543
2020-10-13,8.299238204956055
2020-10-14,8.282266616821289
2020-10-15,8.384098052978516
2020-10-16,8.044660568237305
2020-10-19,7.93434476852417
2020-10-20,7.925856590270996
2020-10-21,7.908885955810547
2020-10-22,8.027688026428223
2020-10-23,8.044660568237305
2020-10-26,7.688251972198486
2020-10-27,7.467620372772217
2020-10-28,7.10272216796875
2020-10-29,7.238495349884033
2020-10-30,7.331841468811035
2020-11-02,7.560963153839111
2020-11-03,7.908885955810547
2020-11-04,7.4845871925354
2020-11-05,7.874943256378174
2020-11-06,7.798570156097412
2020-11-09,8.25680923461914
2020-11-10,8.40955638885498
2020-11-11,8.443499565124512
2020-11-12,8.205893516540527
2020-11-13,8.604730606079102
2020-11-16,9.020541191101074
2020-11-17,8.893254280090332
2020-11-18,8.910226821899414
2020-11-19,8.901738166809082
2020-11-20,8.884767532348633
2020-11-23,9.393921852111816
2020-11-24,9.784276008605957
2020-11-25,9.538183212280273
2020-11-27,9.521214485168457
2020-11-30,9.368464469909668
2020-12-01,9.504240036010742
2020-12-02,9.775792121887207
2020-12-03,9.85216236114502
2020-12-04,10.471636772155762
2020-12-07,10.251004219055176
2020-12-08,10.370996475219727
2020-12-09,10.396710395812988
2020-12-10,10.388141632080078
2020-12-11,10.276715278625488
2020-12-14,10.173863410949707
2020-12-15,10.430994033813477
2020-12-16,10.422423362731934
2020-12-17,10.43956470489502
2020-12-18,10.388141632080078
2020-12-21,10.00243854522705
2020-12-22,9.951013565063477
2020-12-23,10.071009635925293
2020-12-24,10.079581260681152
2020-12-28,10.105294227600098
2020-12-29,10.00243854522705
2020-12-30,10.011012077331543
2020-12-31,10.156719207763672
2021-01-04,9.916730880737305
2021-01-05,10.096723556518555
2021-01-06,10.31956958770752
2021-01-07,10.259574890136719
2021-01-08,10.182435035705566
2021-01-11,10.259574890136719
2021-01-12,10.405282020568848
2021-01-13,10.430994033813477
2021-01-14,10.696699142456055
2021-01-15,10.748124122619629
2021-01-19,10.55098819732666
2021-01-20,10.576702117919922
2021-01-21,10.508133888244629
2021-01-22,10.405282020568848
2021-01-25,10.542421340942383
2021-01-26,10.473849296569824
2021-01-27,11.20238971710205
2021-01-28,10.765268325805664
2021-01-29,10.576702117919922
2021-02-01,10.61098861694336
2021-02-02,10.585275650024414
2021-02-03,10.902402877807617
2021-02-04,11.108107566833496
2021-02-05,11.262389183044434
2021-02-08,11.570948600769043
2021-02-09,11.656660079956055
2021-02-10,11.965217590332031
2021-02-11,12.16235065460205
2021-02-12,12.325201034545898
2021-02-16,12.256634712219238
2021-02-17,11.999500274658203
2021-02-18,11.948073387145996
2021-02-19,12.110923767089844
2021-02-22,12.402339935302734
2021-02-23,12.402339935302734
2021-02-24,12.719470024108887
2021-02-25,12.41948413848877
2021-02-26,12.479482650756836
2021-03-01,12.513765335083008
2021-03-02,12.428055763244629
2021-03-03,12.479482650756836
2021-03-04,12.033785820007324
2021-03-05,12.3423433303833
2021-03-08,12.69375991821289
2021-03-09,12.840656280517578
2021-03-10,13.091251373291016
2021-03-11,13.393685340881348
2021-03-12,13.661559104919434
2021-03-15,13.868946075439453
2021-03-16,13.601073265075684
2021-03-17,13.851665496826172
2021-03-18,13.462815284729004
2021-03-19,13.203581809997559
2021-03-22,13.255430221557617
2021-03-23,12.75424575805664
2021-03-24,12.75424575805664
2021-03-25,13.255430221557617
2021-03-26,13.834382057189941
2021-03-29,13.531943321228027
2021-03-30,13.635636329650879
2021-03-31,13.601073265075684
2021-04-01,13.566508293151855
2021-04-05,13.747969627380371
2021-04-06,13.756611824035645
2021-04-07,13.739328384399414
2021-04-08,13.601073265075684
2021-04-09,13.644277572631836
2021-04-12,13.670201301574707
2021-04-13,13.540584564208984
2021-04-14,13.635636329650879
2021-04-15,13.687483787536621
2021-04-16,13.7825345993042
2021-04-19,13.791176795959473
2021-04-20,13.60971450805664
2021-04-21,13.817099571228027
2021-04-22,13.8257417678833
2021-04-23,14.188667297363281
2021-04-26,14.02448558807373
2021-04-27,13.99856185913086
2021-04-28,13.955357551574707
2021-04-29,14.145464897155762
2021-04-30,13.843022346496582
2021-05-03,13.843022346496582
2021-05-04,13.713407516479492
2021-05-05,13.791176795959473
2021-05-06,14.145464897155762
2021-05-07,14.24051284790039
2021-05-10,14.180024147033691
2021-05-11,13.972638130187988
2021-05-12,13.549225807189941
2021-05-13,13.886228561401367
2021-05-14,14.050411224365234
2021-05-17,14.292360305786133
2021-05-18,14.110894203186035
2021-05-19,13.929434776306152
2021-05-20,13.920792579650879
2021-05-21,14.02448558807373
2021-05-24,14.136817932128906
2021-05-25,13.868946075439453
2021-05-26,14.033127784729004
2021-05-27,14.119537353515625
2021-05-28,13.791176795959473
2021-06-01,13.903510093688965
2021-06-02,13.886228561401367
2021-06-03,13.739328384399414
2021-06-04,14.015841484069824
2021-06-07,13.739328384399414
2021-06-08,13.8257417678833
2021-06-09,13.52330207824707
2021-06-10,13.506019592285156
2021-06-11,13.730690002441406
2021-06-14,13.583788871765137
2021-06-15,13.609911918640137
2021-06-16,13.548962593078613
2021-06-17,12.843647003173828
2021-06-18,12.582422256469727
2021-06-21,12.82623291015625
2021-06-22,12.72174072265625
2021-06-23,12.5911283493042
2021-06-24,12.730448722839355
2021-06-25,12.834941864013672
2021-06-28,12.652082443237305
2021-06-29,12.652082443237305
2021-06-30,12.6956205368042
2021-07-01,12.800108909606934
2021-07-02,12.808818817138672
2021-07-06,12.495345115661621
2021-07-07,12.573712348937988
2021-07-08,12.451807975769043
2021-07-09,12.6956205368042
2021-07-12,12.599834442138672
2021-07-13,11.981597900390625
2021-07-14,12.199288368225098
2021-07-15,12.251534461975098
2021-07-16,12.06867504119873
2021-07-19,11.903229713439941
2021-07-20,12.164459228515625
2021-07-21,12.390854835510254
2021-07-22,12.20799732208252
2021-07-23,12.277656555175781
2021-07-26,12.5650053024292
2021-07-27,12.486639022827148
2021-07-28,12.5911283493042
2021-07-29,12.669495582580566
2021-07-30,12.625957489013672
2021-08-02,12.617250442504883
2021-08-03,12.930724143981934
2021-08-04,12.765279769897461
2021-08-05,12.791403770446777
2021-08-06,12.948137283325195
2021-08-09,12.817524909973145
2021-08-10,12.9045991897583
2021-08-11,13.226778984069824
2021-08-12,13.244193077087402
2021-08-13,13.043920516967773
2021-08-16,13.061336517333984
2021-08-17,12.99167537689209
2021-08-18,12.808818817138672
2021-08-19,12.521468162536621
2021-08-20,12.6956205368042
2021-08-23,12.800108909606934
2021-08-24,12.922015190124512
2021-08-25,13.157119750976562
2021-08-26,13.165828704833984
2021-08-27,13.427053451538086
2021-08-30,13.33127212524414
2021-08-31,13.46188735961914
2021-09-01,13.357394218444824
2021-09-02,13.400932312011719
2021-09-03,13.47929859161377
2021-09-07,13.078754425048828
2021-09-08,12.660788536071777
2021-09-09,12.765279769897461
2021-09-10,12.56335163116455
2021-09-13,12.554574012756348
2021-09-14,12.07170581817627
2021-09-15,12.062926292419434
2021-09-16,11.992690086364746
2021-09-17,11.896117210388184
2021-09-20,11.659073829650879
2021-09-21,11.422029495239258
2021-09-22,11.553718566894531
2021-09-23,11.799544334411621
2021-09-24,11.773205757141113
2021-09-27,12.291193008422852
2021-09-28,12.449220657348633
2021-09-29,12.370205879211426
2021-09-30,12.510677337646484
2021-10-01,12.835515975952148
2021-10-04,13.03744125366211
2021-10-05,13.195469856262207
2021-10-06,12.914532661437988
2021-10-07,12.967206001281738
2021-10-08,13.019883155822754
2021-10-11,13.046221733093262
2021-10-12,12.90575122833252
2021-10-13,12.923311233520508
2021-10-14,13.213030815124512
2021-10-15,13.300822257995605
2021-10-18,13.265706062316895
2021-10-19,13.493972778320312
2021-10-20,13.599324226379395
2021-10-21,13.599324226379395
2021-10-22,13.485191345214844
2021-10-25,13.52908992767334
2021-10-26,13.063779830932617
2021-10-27,12.800396919250488
2021-10-28,12.958428382873535
2021-10-29,12.861851692199707
2021-11-01,13.134015083312988
2021-11-02,13.379837989807129
2021-11-03,13.414958000183105
2021-11-04,13.406177520751953
2021-11-05,13.572986602783203
2021-11-08,13.555428504943848
2021-11-09,13.634443283081055
2021-11-10,13.801251411437988
2021-11-11,13.99439811706543
2021-11-12,12.85307502746582
2021-11-15,12.90575122833252
2021-11-16,12.800396919250488
2021-11-17,12.774060249328613
2021-11-18,12.826738357543945
2021-11-19,12.633588790893555
2021-11-22,12.967206001281738
2021-11-23,13.002323150634766
2021-11-24,13.046221733093262
2021-11-26,12.668707847595215
2021-11-29,12.826738357543945
2021-11-30,12.598471641540527
2021-12-01,12.475558280944824
2021-12-02,13.160355567932129
2021-12-03,13.318384170532227
2021-12-06,13.274487495422363
2021-12-07,13.581765174865723
2021-12-08,13.678339958190918
2021-12-09,13.60755729675293
2021-12-10,13.45715045928955
2021-12-13,13.085552215576172
2021-12-14,12.890904426574707
2021-12-15,13.085552215576172
2021-12-16,13.227113723754883
2021-12-17,13.342132568359375
2021-12-20,13.13863754272461
2021-12-21,13.642950057983398
2021-12-22,13.757966995239258
2021-12-23,13.943766593933105
2021-12-27,14.085326194763184
2021-12-28,14.129565238952637
2021-12-29,14.218043327331543
2021-12-30,14.058786392211914
2021-12-31,13.952614784240723
2022-01-03,14.279973030090332
2022-01-04,14.890454292297363
2022-01-05,14.943541526794434
2022-01-06,15.014320373535156
2022-01-07,15.15588092803955
2022-01-10,15.040865898132324
2022-01-11,15.076258659362793
2022-01-12,15.173578262329102
2022-01-13,15.474393844604492
2022-01-14,15.536330223083496
2022-01-18,15.323987007141113
2022-01-19,14.81082820892334
2022-01-20,14.748894691467285
2022-01-21,14.279973030090332
2022-01-24,14.244583129882812
2022-01-25,14.058786392211914
2022-01-26,14.014547348022461
2022-01-27,13.988005638122559
2022-01-28,14.271126747131348
2022-01-31,14.448080062866211
2022-02-01,14.872760772705078
2022-02-02,15.067408561706543
2022-02-03,14.908150672912598
2022-02-04,14.899303436279297
2022-02-07,14.97892951965332
2022-02-08,15.129342079162598
2022-02-09,15.306293487548828
2022-02-10,15.350531578063965
2022-02-11,15.217817306518555
2022-02-14,14.925848007202148
2022-02-15,15.377066612243652
2022-02-16,15.607105255126953
2022-02-17,15.253207206726074
2022-02-18,15.33283519744873
2022-02-22,14.987776756286621
2022-02-23,14.704657554626465
2022-02-24,14.377297401428223
2022-02-25,14.173803329467773
2022-02-28,14.085326194763184
2022-03-01,13.634102821350098
2022-03-02,15.03201961517334
2022-03-03,14.819677352905273
2022-03-04,14.527708053588867
2022-03-07,13.952614784240723
2022-03-08,14.235733985900879
2022-03-09,14.483468055725098
2022-03-10,14.581510543823242
2022-03-11,14.750853538513184
2022-03-14,14.545857429504395
2022-03-15,14.733030319213867
2022-03-16,14.938026428222656
2022-03-17,14.902373313903809
2022-03-18,15.187589645385742
2022-03-21,15.19649887084961
2022-03-22,15.267803192138672
2022-03-23,15.125197410583496
2022-03-24,15.19649887084961
2022-03-25,15.633235931396484
2022-03-28,15.490625381469727
2022-03-29,15.65106201171875
2022-03-30,15.401500701904297
2022-03-31,14.893460273742676
2022-04-01,14.519121170043945
2022-04-04,14.545857429504395
2022-04-05,14.082387924194336
2022-04-06,13.877388954162598
2022-04-07,14.260644912719727
2022-04-08,14.349774360656738
2022-04-11,14.091299057006836
2022-04-12,13.734785079956055
2022-04-13,13.797175407409668
2022-04-14,13.70804500579834
2022-04-18,14.00217056274414
2022-04-19,14.358687400817871
2022-04-20,14.724115371704102
2022-04-21,14.545857429504395
2022-04-22,14.037824630737305
2022-04-25,13.895217895507812
2022-04-26,13.610005378723145
2022-04-27,13.70804500579834
2022-04-28,13.993258476257324
2022-04-29,13.734785079956055
2022-05-02,13.70804500579834
2022-05-03,13.806086540222168
2022-05-04,14.340860366821289
2022-05-05,14.216079711914062
2022-05-06,13.984346389770508
2022-05-09,14.118040084838867
2022-05-10,14.4567289352417
2022-05-11,13.88630199432373
2022-05-12,13.921954154968262
2022-05-13,14.216079711914062
2022-05-16,14.233907699584961
2022-05-17,14.929115295410156
2022-05-18,14.046734809875488
2022-05-19,13.405007362365723
2022-05-20,12.620672225952148
2022-05-23,12.932622909545898
2022-05-24,12.97718620300293
2022-05-25,13.289139747619629
2022-05-26,13.449570655822754
2022-05-27,14.07347583770752
2022-05-31,13.904130935668945
2022-06-01,14.06456184387207
2022-06-02,13.333703994750977
2022-06-03,13.440657615661621
2022-06-06,13.565437316894531
2022-06-07,13.672393798828125
2022-06-08,13.34261703491211
2022-06-09,13.08414363861084
2022-06-10,12.787591934204102
2022-06-13,12.31131362915039
2022-06-14,12.284357070922852
2022-06-15,12.643810272216797
2022-06-16,11.996792793273926
2022-06-17,12.059696197509766
2022-06-21,12.491040229797363
2022-06-22,12.338274002075195
2022-06-23,12.239423751831055
2022-06-24,12.634821891784668
2022-06-27,12.69773006439209
2022-06-28,12.356246948242188
2022-06-29,12.005780220031738
2022-06-30,11.915916442871094
2022-07-01,11.64632511138916
2022-07-05,11.529500007629395
2022-07-06,11.475584030151367
2022-07-07,11.71821403503418
2022-07-08,11.853011131286621
2022-07-11,11.736188888549805
2022-07-12,11.790105819702148
2022-07-13,11.682268142700195
2022-07-14,11.691254615783691
2022-07-15,11.924901008605957
2022-07-18,11.8260498046875
2022-07-19,12.38320541381836
2022-07-20,12.500027656555176
2022-07-21,12.634821891784668
2022-07-22,12.374218940734863
2022-07-25,12.473069190979004
2022-07-26,12.38320541381836
2022-07-27,12.571920394897461
2022-07-28,12.652796745300293
2022-07-29,12.796577453613281
2022-08-01,12.958333015441895
2022-08-02,12.733674049377441
2022-08-03,12.823539733886719
2022-08-04,12.841508865356445
2022-08-05,12.904415130615234
2022-08-08,12.940361022949219
2022-08-09,12.661784172058105
2022-08-10,13.03920841217041
2022-08-11,13.18299388885498
2022-08-12,13.299814224243164
2022-08-15,13.353731155395508
2022-08-16,13.434609413146973
2022-08-17,13.416638374328613
2022-08-18,13.632308959960938
2022-08-19,13.353731155395508
2022-08-22,12.949346542358398
2022-08-23,12.949346542358398
2022-08-24,12.904415130615234
2022-08-25,13.326773643493652
2022-08-26,12.365233421325684
2022-08-29,12.329286575317383
2022-08-30,12.26638412475586
2022-08-31,12.221451759338379
2022-09-01,12.014764785766602
2022-09-02,11.897942543029785
2022-09-06,11.817062377929688
2022-09-07,11.94287395477295
2022-09-08,12.005780220031738
2022-09-09,12.178067207336426
2022-09-12,12.477306365966797
2022-09-13,11.951373100280762
2022-09-14,11.815353393554688
2022-09-15,11.85162353515625
2022-09-16,11.842557907104492
2022-09-19,11.77001667022705
2022-09-20,11.570523262023926
2022-09-21,11.42543888092041
2022-09-22,11.244081497192383
2022-09-23,11.026453971862793
2022-09-26,10.8904390335083
2022-09-27,10.917642593383789
2022-09-28,11.135268211364746
2022-09-29,10.990182876586914
2022-09-30,10.863234519958496
2022-10-03,11.216878890991211
2022-10-04,11.652135848999023
2022-10-05,11.742810249328613
2022-10-06,11.706541061401367
2022-10-07,11.298487663269043
2022-10-10,11.15340518951416
2022-10-11,11.071794509887695
2022-10-12,11.198744773864746
2022-10-13,11.633999824523926
2022-10-14,11.416373252868652
2022-10-17,11.588659286499023
2022-10-18,11.670270919799805
2022-10-19,11.624930381774902
2022-10-20,11.615862846374512
2022-10-21,12.214338302612305
2022-10-24,12.386628150939941
2022-10-25,12.558916091918945
2022-10-26,12.676795959472656
2022-10-27,12.758407592773438
2022-10-28,13.048577308654785
2022-10-31,12.939764976501465
2022-11-01,13.02137279510498
2022-11-02,12.69493293762207
2022-11-03,12.513577461242676
2022-11-04,12.92162799835205
2022-11-07,13.084850311279297
2022-11-08,13.075780868530273
2022-11-09,12.830950736999512
2022-11-10,13.483832359313965
2022-11-11,13.864679336547852
2022-11-14,13.89188289642334
2022-11-15,14.06417179107666
2022-11-16,13.810274124145508
2022-11-17,14.091375350952148
2022-11-18,14.299932479858398
2022-11-21,14.100441932678223
2022-11-22,14.17298412322998
2022-11-23,14.32713794708252
2022-11-25,14.354339599609375
2022-11-28,14.100441932678223
2022-11-29,14.018832206726074
2022-11-30,15.21578311920166
2022-12-01,15.25205135345459
2022-12-02,15.134173393249512
2022-12-05,14.6989164352417
2022-12-06,14.753325462341309
2022-12-07,14.562899589538574
2022-12-08,14.771461486816406
2022-12-09,14.644514083862305
2022-12-12,14.834935188293457
2022-12-13,14.844069480895996
2022-12-14,14.798394203186035
2022-12-15,14.396463394165039
2022-12-16,14.286845207214355
2022-12-19,14.1406888961792
2022-12-20,14.305115699768066
2022-12-21,14.41473388671875
2022-12-22,14.350790023803711
2022-12-23,14.387330055236816
2022-12-27,14.506081581115723
2022-12-28,14.222900390625
2022-12-29,14.542620658874512
2022-12-30,14.5791597366333
2023-01-03,14.67050838470459
2023-01-04,14.999361038208008
2023-01-05,15.026766777038574
2023-01-06,15.62966251373291
2023-01-09,15.492640495300293
2023-01-10,15.583990097045898
2023-01-11,15.446967124938965
2023-01-12,14.908012390136719
2023-01-13,15.026766777038574
2023-01-17,14.844069480895996
2023-01-18,14.688777923583984
2023-01-19,14.442139625549316
2023-01-20,14.570025444030762
2023-01-23,14.770990371704102
2023-01-24,14.770990371704102
2023-01-25,14.734452247619629
2023-01-26,14.81666374206543
2023-01-27,14.743586540222168
2023-01-30,14.624835014343262
2023-01-31,14.734452247619629
2023-02-01,14.71618366241455
2023-02-02,14.990226745605469
2023-02-03,14.917149543762207
2023-02-06,14.71618366241455
2023-02-07,14.825798988342285
2023-02-08,14.624835014343262
2023-02-09,14.834935188293457
2023-02-10,15.017629623413086
2023-02-13,15.218598365783691
2023-02-14,15.108981132507324
2023-02-15,15.136382102966309
2023-02-16,15.035900115966797
2023-02-17,14.944554328918457
2023-02-21,14.597428321838379
2023-02-22,14.387330055236816
2023-02-23,14.378194808959961
2023-02-24,14.250308990478516
2023-02-27,14.286845207214355
2023-02-28,14.259443283081055
2023-03-01,14.195499420166016
2023-03-02,14.158955574035645
2023-03-03,13.957991600036621
2023-03-06,13.839240074157715
2023-03-07,13.71135425567627
2023-03-08,13.793567657470703
2023-03-09,13.437308311462402
2023-03-10,13.090187072753906
2023-03-13,12.797870635986328
2023-03-14,12.916624069213867
