Date,ROP
2019-03-25,317.1078796386719
2019-03-26,321.218017578125
2019-03-27,321.5055236816406
2019-03-28,325.84564208984375
2019-03-29,327.63726806640625
2019-04-01,333.347412109375
2019-04-02,333.673095703125
2019-04-03,332.4564514160156
2019-04-04,330.69354248046875
2019-04-05,331.4543151855469
2019-04-08,329.86175537109375
2019-04-09,329.07513427734375
2019-04-10,328.98876953125
2019-04-11,332.39453125
2019-04-12,336.9898681640625
2019-04-15,337.1530456542969
2019-04-16,335.1958923339844
2019-04-17,333.8336181640625
2019-04-18,335.5124206542969
2019-04-22,336.5870666503906
2019-04-23,337.0187072753906
2019-04-24,336.0304870605469
2019-04-25,333.0469665527344
2019-04-26,338.16033935546875
2019-04-29,343.2738037109375
2019-04-30,345.0870361328125
2019-05-01,342.6310119628906
2019-05-02,343.091552734375
2019-05-03,345.5570983886719
2019-05-06,343.64801025390625
2019-05-07,338.6305236816406
2019-05-08,339.983154296875
2019-05-09,338.1219177246094
2019-05-10,341.7292785644531
2019-05-13,334.72576904296875
2019-05-14,337.34490966796875
2019-05-15,339.570556640625
2019-05-16,345.3652038574219
2019-05-17,344.03173828125
2019-05-20,338.7455749511719
2019-05-21,343.9742126464844
2019-05-22,342.2377014160156
2019-05-23,338.4961853027344
2019-05-24,333.9295654296875
2019-05-28,331.19525146484375
2019-05-29,331.32958984375
2019-05-30,333.1332092285156
2019-05-31,329.9481201171875
2019-06-03,333.29638671875
2019-06-04,337.3736267089844
2019-06-05,343.5232849121094
2019-06-06,345.950439453125
2019-06-07,350.5266418457031
2019-06-10,352.4359130859375
2019-06-11,350.804931640625
2019-06-12,350.8337097167969
2019-06-13,350.4691467285156
2019-06-14,349.80718994140625
2019-06-17,347.1593017578125
2019-06-18,350.8817443847656
2019-06-19,349.82635498046875
2019-06-20,352.6756896972656
2019-06-21,350.53631591796875
2019-06-24,350.3827819824219
2019-06-25,349.0108947753906
2019-06-26,348.3392028808594
2019-06-27,348.1954040527344
2019-06-28,351.3805847167969
2019-07-01,358.39349365234375
2019-07-02,358.3359680175781
2019-07-03,362.7203063964844
2019-07-05,361.2440490722656
2019-07-08,357.86285400390625
2019-07-09,359.53424072265625
2019-07-10,360.0144958496094
2019-07-11,365.3743591308594
2019-07-12,369.2838134765625
2019-07-15,366.3253173828125
2019-07-16,369.08203125
2019-07-17,362.4735107421875
2019-07-18,362.656005859375
2019-07-19,359.79345703125
2019-07-22,356.27789306640625
2019-07-23,359.140380859375
2019-07-24,359.86083984375
2019-07-25,356.354736328125
2019-07-26,351.75372314453125
2019-07-29,347.05670166015625
2019-07-30,352.3684387207031
2019-07-31,349.3043518066406
2019-08-01,346.65325927734375
2019-08-02,342.1194152832031
2019-08-05,330.55426025390625
2019-08-06,337.9217529296875
2019-08-07,334.87689208984375
2019-08-08,344.34783935546875
2019-08-09,340.9956359863281
2019-08-12,338.3731994628906
2019-08-13,344.2613830566406
2019-08-14,333.801025390625
2019-08-15,335.7701416015625
2019-08-16,343.3105163574219
2019-08-19,348.0748291015625
2019-08-20,344.6552734375
2019-08-21,345.6061706542969
2019-08-22,341.1203918457031
2019-08-23,334.86724853515625
2019-08-26,334.9825744628906
2019-08-27,339.804443359375
2019-08-28,341.8024597167969
2019-08-29,349.8998718261719
2019-08-30,352.2916259765625
2019-09-03,347.5561218261719
2019-09-04,354.2510986328125
2019-09-05,360.312255859375
2019-09-06,360.1681823730469
2019-09-09,342.8782958984375
2019-09-10,340.1406555175781
2019-09-11,340.0446472167969
2019-09-12,344.33831787109375
2019-09-13,345.3661193847656
2019-09-16,342.65728759765625
2019-09-17,347.1527404785156
2019-09-18,345.44287109375
2019-09-19,342.46527099609375
2019-09-20,345.318115234375
2019-09-23,346.30743408203125
2019-09-24,342.5228576660156
2019-09-25,342.1578369140625
2019-09-26,341.20684814453125
2019-09-27,340.64019775390625
2019-09-30,342.532470703125
2019-10-01,331.8223571777344
2019-10-02,324.5701904296875
2019-10-03,327.11236572265625
2019-10-04,331.5850524902344
2019-10-07,325.65032958984375
2019-10-08,319.8983154296875
2019-10-09,325.4964599609375
2019-10-10,327.08349609375
2019-10-11,329.4208679199219
2019-10-14,325.7850341796875
2019-10-15,326.0639343261719
2019-10-16,322.880126953125
2019-10-17,327.75677490234375
2019-10-18,325.0347900390625
2019-10-21,324.1787414550781
2019-10-22,320.0426330566406
2019-10-23,322.1491394042969
2019-10-24,319.6578674316406
2019-10-25,321.7162780761719
2019-10-28,320.2542724609375
2019-10-29,328.80535888671875
2019-10-30,325.3907165527344
2019-10-31,324.11138916015625
2019-11-01,329.0649108886719
2019-11-04,326.0639343261719
2019-11-05,327.94921875
2019-11-06,330.85394287109375
2019-11-07,327.3528747558594
2019-11-08,324.6307373046875
2019-11-11,325.0540466308594
2019-11-12,330.1903381347656
2019-11-13,335.2979431152344
2019-11-14,335.8269958496094
2019-11-15,332.46038818359375
2019-11-18,328.6128845214844
2019-11-19,336.6156005859375
2019-11-20,339.61663818359375
2019-11-21,340.52081298828125
2019-11-22,342.18487548828125
2019-11-25,345.97467041015625
2019-11-26,349.1007080078125
2019-11-27,348.966064453125
2019-11-29,346.62872314453125
2019-12-02,340.3765563964844
2019-12-03,338.34710693359375
2019-12-04,333.4029541015625
2019-12-05,333.816650390625
2019-12-06,333.01824951171875
2019-12-09,331.2002868652344
2019-12-10,330.20953369140625
2019-12-11,333.4992370605469
2019-12-12,333.52801513671875
2019-12-13,337.1349792480469
2019-12-16,338.5201110839844
2019-12-17,339.722412109375
2019-12-18,335.0958251953125
2019-12-19,338.5586242675781
2019-12-20,339.18389892578125
2019-12-23,340.8670959472656
2019-12-24,339.77056884765625
2019-12-26,340.3285217285156
2019-12-27,343.67572021484375
2019-12-30,342.0213317871094
2019-12-31,340.7228088378906
2020-01-02,351.2457275390625
2020-01-03,349.18731689453125
2020-01-06,345.897705078125
2020-01-07,347.657958984375
2020-01-08,351.4559631347656
2020-01-09,356.5032958984375
2020-01-10,356.73443603515625
2020-01-13,360.3370056152344
2020-01-14,358.90179443359375
2020-01-15,359.79754638671875
2020-01-16,361.8878479003906
2020-01-17,365.7793273925781
2020-01-21,364.3536682128906
2020-01-22,361.8492126464844
2020-01-23,364.5462951660156
2020-01-24,362.9858703613281
2020-01-27,358.78619384765625
2020-01-28,364.00689697265625
2020-01-29,364.5462951660156
2020-01-30,375.06494140625
2020-01-31,367.6286926269531
2020-02-03,365.7503356933594
2020-02-04,371.9920959472656
2020-02-05,371.56829833984375
2020-02-06,370.8843688964844
2020-02-07,371.2696838378906
2020-02-10,377.37664794921875
2020-02-11,375.4405212402344
2020-02-12,376.6830749511719
2020-02-13,374.11126708984375
2020-02-14,378.2916564941406
2020-02-18,375.0167541503906
2020-02-19,373.70660400390625
2020-02-20,369.8922424316406
2020-02-21,373.0131530761719
2020-02-24,361.2328186035156
2020-02-25,352.4577331542969
2020-02-26,351.5811767578125
2020-02-27,341.9488525390625
2020-02-28,338.7701721191406
2020-03-02,347.7475280761719
2020-03-03,339.58880615234375
2020-03-04,353.46905517578125
2020-03-05,338.615966796875
2020-03-06,337.4504699707031
2020-03-09,303.72760009765625
2020-03-10,328.9931945800781
2020-03-11,311.21197509765625
2020-03-12,280.243896484375
2020-03-13,301.9937744140625
2020-03-16,272.8463134765625
2020-03-17,298.0155944824219
2020-03-18,276.70880126953125
2020-03-19,288.9804992675781
2020-03-20,272.74029541015625
2020-03-23,244.95094299316406
2020-03-24,272.4802551269531
2020-03-25,274.6956787109375
2020-03-26,295.0584716796875
2020-03-27,294.5479431152344
2020-03-30,305.7889099121094
2020-03-31,300.3465881347656
2020-04-01,282.86395263671875
2020-04-02,293.8544006347656
2020-04-03,288.66253662109375
2020-04-06,301.1268310546875
2020-04-07,297.2704772949219
2020-04-08,306.88970947265625
2020-04-09,304.352294921875
2020-04-13,303.64794921875
2020-04-14,308.4140930175781
2020-04-15,303.0400695800781
2020-04-16,299.1904296875
2020-04-17,310.6428527832031
2020-04-20,309.0509033203125
2020-04-21,299.6535949707031
2020-04-22,302.6059265136719
2020-04-23,302.9628601074219
2020-04-24,295.6303405761719
2020-04-27,303.4839172363281
2020-04-28,324.9415283203125
2020-04-29,328.7332458496094
2020-04-30,329.03228759765625
2020-05-01,327.4403991699219
2020-05-04,329.08056640625
2020-05-05,333.7020568847656
2020-05-06,338.8059387207031
2020-05-07,343.6590270996094
2020-05-08,345.7526550292969
2020-05-11,351.30999755859375
2020-05-12,344.4405517578125
2020-05-13,340.1856689453125
2020-05-14,344.91326904296875
2020-05-15,348.7821960449219
2020-05-18,353.4518737792969
2020-05-19,345.16412353515625
2020-05-20,354.9376525878906
2020-05-21,352.2169494628906
2020-05-22,354.1465148925781
2020-05-26,357.2629699707031
2020-05-27,365.85955810546875
2020-05-28,368.3004455566406
2020-05-29,379.94580078125
2020-06-01,374.12799072265625
2020-06-02,381.7017822265625
2020-06-03,387.3459777832031
2020-06-04,388.08892822265625
2020-06-05,391.55255126953125
2020-06-08,387.7608642578125
2020-06-09,387.9827575683594
2020-06-10,387.10479736328125
2020-06-11,378.4985656738281
2020-06-12,376.0961608886719
2020-06-15,380.1773681640625
2020-06-16,384.6252746582031
2020-06-17,388.07916259765625
2020-06-18,387.9827575683594
2020-06-19,376.8197937011719
2020-06-22,385.96630859375
2020-06-23,383.4577941894531
2020-06-24,373.31756591796875
2020-06-25,379.5116882324219
2020-06-26,373.5876770019531
2020-06-29,372.07293701171875
2020-06-30,374.6006774902344
2020-07-01,375.9804382324219
2020-07-02,377.4084167480469
2020-07-06,379.3572692871094
2020-07-07,377.2348327636719
2020-07-08,383.92974853515625
2020-07-09,381.5338439941406
2020-07-10,378.63568115234375
2020-07-13,373.14825439453125
2020-07-14,383.2245178222656
2020-07-15,386.1324157714844
2020-07-16,391.6873474121094
2020-07-17,395.1846008300781
2020-07-20,401.1453857421875
2020-07-21,401.51239013671875
2020-07-22,404.0435485839844
2020-07-23,406.0238952636719
2020-07-24,401.1839904785156
2020-07-27,406.42974853515625
2020-07-28,408.7386169433594
2020-07-29,422.3313903808594
2020-07-30,418.1193542480469
2020-07-31,417.7811584472656
2020-08-03,420.4378356933594
2020-08-04,418.7086486816406
2020-08-05,420.45721435546875
2020-08-06,422.1576232910156
2020-08-07,425.9445495605469
2020-08-10,426.3502502441406
2020-08-11,419.9644470214844
2020-08-12,431.54779052734375
2020-08-13,437.8079833984375
2020-08-14,429.857177734375
2020-08-17,426.0122375488281
2020-08-18,424.1089782714844
2020-08-19,419.6939697265625
2020-08-20,420.0513916015625
2020-08-21,417.3367614746094
2020-08-24,417.5107421875
2020-08-25,416.6412048339844
2020-08-26,417.7715148925781
2020-08-27,413.5400390625
2020-08-28,415.5881652832031
2020-08-31,412.6995849609375
2020-09-01,421.6068115234375
2020-09-02,428.813720703125
2020-09-03,415.38525390625
2020-09-04,408.1977233886719
2020-09-08,380.58709716796875
2020-09-09,386.3353271484375
2020-09-10,382.3743896484375
2020-09-11,386.04541015625
2020-09-14,382.8188171386719
2020-09-15,390.1899719238281
2020-09-16,386.8473205566406
2020-09-17,385.2726135253906
2020-09-18,378.09466552734375
2020-09-21,378.9447021484375
2020-09-22,379.4085693359375
2020-09-23,373.34149169921875
2020-09-24,377.9400329589844
2020-09-25,384.61566162109375
2020-09-28,387.0115966796875
2020-09-29,387.7457580566406
2020-09-30,381.7077941894531
2020-10-01,380.133056640625
2020-10-02,382.29705810546875
2020-10-05,388.0943298339844
2020-10-06,386.83685302734375
2020-10-07,391.7701721191406
2020-10-08,390.4836120605469
2020-10-09,400.853515625
2020-10-12,408.079345703125
2020-10-13,409.9173278808594
2020-10-14,413.25457763671875
2020-10-15,416.38885498046875
2020-10-16,419.7164611816406
2020-10-19,411.02008056640625
2020-10-20,409.0564270019531
2020-10-21,407.69244384765625
2020-10-22,413.55450439453125
2020-10-23,414.5992126464844
2020-10-26,404.2392272949219
2020-10-27,381.7099304199219
2020-10-28,355.4951477050781
2020-10-29,358.69708251953125
2020-10-30,359.2097473144531
2020-11-02,368.4960632324219
2020-11-03,370.82745361328125
2020-11-04,376.051025390625
2020-11-05,373.390869140625
2020-11-06,375.7318115234375
2020-11-09,377.46331787109375
2020-11-10,387.88153076171875
2020-11-11,388.23944091796875
2020-11-12,377.888916015625
2020-11-13,383.4414367675781
2020-11-16,394.54638671875
2020-11-17,392.39898681640625
2020-11-18,395.030029296875
2020-11-19,396.103759765625
2020-11-20,392.0217590332031
2020-11-23,392.46661376953125
2020-11-24,404.8582763671875
2020-11-25,404.8001403808594
2020-11-27,405.1194152832031
2020-11-30,413.0515441894531
2020-12-01,410.14947509765625
2020-12-02,404.3551940917969
2020-12-03,395.8426513671875
2020-12-04,404.2971496582031
2020-12-07,405.2935485839844
2020-12-08,405.4482727050781
2020-12-09,405.8352355957031
2020-12-10,401.4434814453125
2020-12-11,406.7154846191406
2020-12-14,409.0758056640625
2020-12-15,412.0455322265625
2020-12-16,407.1024475097656
2020-12-17,411.15557861328125
2020-12-18,412.2680358886719
2020-12-21,408.5823974609375
2020-12-22,399.4315185546875
2020-12-23,405.7578125
2020-12-24,406.39630126953125
2020-12-28,409.3273010253906
2020-12-29,405.89324951171875
2020-12-30,408.04071044921875
2020-12-31,417.00799560546875
2021-01-04,405.8448486328125
2021-01-05,405.4869689941406
2021-01-06,409.569091796875
2021-01-07,417.06915283203125
2021-01-08,417.5727844238281
2021-01-11,424.76971435546875
2021-01-12,416.4976501464844
2021-01-13,400.18609619140625
2021-01-14,394.626220703125
2021-01-15,398.7040710449219
2021-01-19,401.4259338378906
2021-01-20,407.3248291015625
2021-01-21,408.1868591308594
2021-01-22,406.06561279296875
2021-01-25,405.9591064453125
2021-01-26,404.21551513671875
2021-01-27,406.82110595703125
2021-01-28,409.5623474121094
2021-01-29,380.5812072753906
2021-02-01,379.0797424316406
2021-02-02,385.5114440917969
2021-02-03,389.0856628417969
2021-02-04,391.0810546875
2021-02-05,392.243408203125
2021-02-08,394.3840026855469
2021-02-09,391.0617370605469
2021-02-10,389.24066162109375
2021-02-11,387.45843505859375
2021-02-12,383.59356689453125
2021-02-16,371.757080078125
2021-02-17,374.9728698730469
2021-02-18,383.1382751464844
2021-02-19,376.7067565917969
2021-02-22,371.8733215332031
2021-02-23,375.6702575683594
2021-02-24,366.9332580566406
2021-02-25,367.2142333984375
2021-02-26,365.7709655761719
2021-03-01,372.8418884277344
2021-03-02,369.132080078125
2021-03-03,368.6477966308594
2021-03-04,360.2208557128906
2021-03-05,365.1123046875
2021-03-08,373.2875061035156
2021-03-09,377.44281005859375
2021-03-10,373.946044921875
2021-03-11,375.2828369140625
2021-03-12,374.246337890625
2021-03-15,378.59552001953125
2021-03-16,375.8058776855469
2021-03-17,381.2010192871094
2021-03-18,388.6788635253906
2021-03-19,382.6056213378906
2021-03-22,388.6982116699219
2021-03-23,391.96246337890625
2021-03-24,393.5315856933594
2021-03-25,390.693603515625
2021-03-26,397.4836120605469
2021-03-29,395.5367126464844
2021-03-30,390.3643493652344
2021-03-31,390.6838684082031
2021-04-01,398.0295715332031
2021-04-05,402.3847351074219
2021-04-06,403.1606140136719
2021-04-07,402.2876281738281
2021-04-08,405.6439208984375
2021-04-09,408.9223327636719
2021-04-12,412.8700866699219
2021-04-13,408.96112060546875
2021-04-14,406.4198303222656
2021-04-15,412.19122314453125
2021-04-16,410.5809631347656
2021-04-19,412.6858825683594
2021-04-20,413.74310302734375
2021-04-21,416.7500305175781
2021-04-22,418.18560791015625
2021-04-23,421.18280029296875
2021-04-26,419.38836669921875
2021-04-27,432.4734191894531
2021-04-28,429.0591125488281
2021-04-29,432.463623046875
2021-04-30,433.03594970703125
2021-05-03,431.7071228027344
2021-05-04,434.9176940917969
2021-05-05,436.6345520019531
2021-05-06,432.8031311035156
2021-05-07,431.1153564453125
2021-05-10,431.05718994140625
2021-05-11,427.1772766113281
2021-05-12,416.4881591796875
2021-05-13,424.30615234375
2021-05-14,425.18878173828125
2021-05-17,420.0381774902344
2021-05-18,419.8151550292969
2021-05-19,418.3312072753906
2021-05-20,424.3643798828125
2021-05-21,426.61468505859375
2021-05-24,431.095947265625
2021-05-25,432.48309326171875
2021-05-26,431.0863037109375
2021-05-27,434.0544738769531
2021-05-28,436.4988098144531
2021-06-01,434.95648193359375
2021-06-02,435.77130126953125
2021-06-03,433.6761474609375
2021-06-04,437.50750732421875
2021-06-07,433.36566162109375
2021-06-08,436.1883850097656
2021-06-09,437.41058349609375
2021-06-10,440.04888916015625
2021-06-11,445.4516296386719
2021-06-14,450.34039306640625
2021-06-15,448.85626220703125
2021-06-16,440.2137145996094
2021-06-17,441.2419128417969
2021-06-18,435.916748046875
2021-06-21,444.539794921875
2021-06-22,446.1790466308594
2021-06-23,443.70574951171875
2021-06-24,447.7407531738281
2021-06-25,452.0766296386719
2021-06-28,453.9874572753906
2021-06-29,453.58978271484375
2021-06-30,456.08258056640625
2021-07-01,456.3153991699219
2021-07-02,458.4105224609375
2021-07-06,459.9237060546875
2021-07-07,467.90924072265625
2021-07-08,461.51922607421875
2021-07-09,467.28765869140625
2021-07-12,468.41424560546875
2021-07-13,467.8121337890625
2021-07-14,472.425048828125
2021-07-15,472.5512390136719
2021-07-16,471.94915771484375
2021-07-19,467.8121337890625
2021-07-20,477.3680725097656
2021-07-21,479.5337219238281
2021-07-22,477.4068908691406
2021-07-23,482.2917175292969
2021-07-26,475.639404296875
2021-07-27,479.0772399902344
2021-07-28,474.26043701171875
2021-07-29,477.6497497558594
2021-07-30,477.1544494628906
2021-08-02,474.250732421875
2021-08-03,478.0770263671875
2021-08-04,475.9598388671875
2021-08-05,475.6782531738281
2021-08-06,473.8719787597656
2021-08-09,471.34710693359375
2021-08-10,465.55908203125
2021-08-11,466.6080017089844
2021-08-12,465.65625
2021-08-13,466.8798828125
2021-08-16,471.1819763183594
2021-08-17,471.9006042480469
2021-08-18,464.4520263671875
2021-08-19,463.3158264160156
2021-08-20,466.0835266113281
2021-08-23,468.317138671875
2021-08-24,465.59796142578125
2021-08-25,465.65625
2021-08-26,464.2869567871094
2021-08-27,464.73370361328125
2021-08-30,468.7153625488281
2021-08-31,469.32708740234375
2021-09-01,469.2882385253906
2021-09-02,472.2015686035156
2021-09-03,472.18218994140625
2021-09-07,462.97589111328125
2021-09-08,468.5307922363281
2021-09-09,465.083251953125
2021-09-10,460.2762451171875
2021-09-13,458.2464599609375
2021-09-14,455.18743896484375
2021-09-15,461.09197998046875
2021-09-16,460.0431213378906
2021-09-17,453.1772766113281
2021-09-20,448.1856384277344
2021-09-21,445.2140197753906
2021-09-22,447.6612548828125
2021-09-23,449.3703918457031
2021-09-24,452.54595947265625
2021-09-27,448.3993225097656
2021-09-28,439.8339538574219
2021-09-29,442.3879699707031
2021-09-30,433.249755859375
2021-10-01,434.6578369140625
2021-10-04,432.62811279296875
2021-10-05,434.54669189453125
2021-10-06,441.2753601074219
2021-10-07,440.818359375
2021-10-08,439.1069641113281
2021-10-11,439.73907470703125
2021-10-12,439.6709289550781
2021-10-13,443.8229064941406
2021-10-14,449.9974670410156
2021-10-15,454.178466796875
2021-10-18,455.5787353515625
2021-10-19,461.0238952636719
2021-10-20,461.8114929199219
2021-10-21,467.9374084472656
2021-10-22,473.732666015625
2021-10-25,474.4327392578125
2021-10-26,474.8217468261719
2021-10-27,467.8888244628906
2021-10-28,473.11029052734375
2021-10-29,474.3841247558594
2021-11-01,465.9440612792969
2021-11-02,465.7593078613281
2021-11-03,465.2633972167969
2021-11-04,474.1702575683594
2021-11-05,470.9128112792969
2021-11-08,474.99664306640625
2021-11-09,475.8524169921875
2021-11-10,472.4783020019531
2021-11-11,466.0899353027344
2021-11-12,474.2480163574219
2021-11-15,472.2060241699219
2021-11-16,478.6819763183594
2021-11-17,477.2137451171875
2021-11-18,473.2076110839844
2021-11-19,484.6522216796875
2021-11-22,479.2361145019531
2021-11-23,472.2158203125
2021-11-24,471.4670715332031
2021-11-26,462.22967529296875
2021-11-29,468.17071533203125
2021-11-30,451.3197937011719
2021-12-01,446.87615966796875
2021-12-02,454.3535461425781
2021-12-03,453.18670654296875
2021-12-06,459.1181335449219
2021-12-07,458.8847961425781
2021-12-08,458.8167419433594
2021-12-09,454.88836669921875
2021-12-10,460.3335266113281
2021-12-13,462.8131103515625
2021-12-14,453.4006652832031
2021-12-15,466.01214599609375
2021-12-16,473.48956298828125
2021-12-17,462.3754577636719
2021-12-20,454.0910339355469
2021-12-21,459.166748046875
2021-12-22,459.88623046875
2021-12-23,465.1077880859375
2021-12-27,474.5299377441406
2021-12-28,478.4875183105469
2021-12-29,477.4275817871094
2021-12-30,475.638427734375
2021-12-31,478.2638244628906
2022-01-03,461.84075927734375
2022-01-04,457.1636962890625
2022-01-05,453.6340026855469
2022-01-06,458.4666748046875
2022-01-07,449.26568603515625
2022-01-10,441.67132568359375
2022-01-11,448.1461181640625
2022-01-12,452.27423095703125
2022-01-13,443.72576904296875
2022-01-14,435.9950256347656
2022-01-18,433.6875305175781
2022-01-19,430.8152770996094
2022-01-20,428.14752197265625
2022-01-21,426.3949890136719
2022-01-24,422.9969482421875
2022-01-25,416.561279296875
2022-01-26,415.5680847167969
2022-01-27,412.316162109375
2022-01-28,423.99017333984375
2022-01-31,425.63555908203125
2022-02-01,430.338134765625
2022-02-02,440.39599609375
2022-02-03,449.2950134277344
2022-02-04,436.14111328125
2022-02-07,431.5357971191406
2022-02-08,434.0381164550781
2022-02-09,442.0997619628906
2022-02-10,430.6498107910156
2022-02-11,426.28790283203125
2022-02-14,430.532958984375
2022-02-15,430.29931640625
2022-02-16,433.2688293457031
2022-02-17,426.6383972167969
2022-02-18,428.721923828125
2022-02-22,427.63153076171875
2022-02-23,417.8561706542969
2022-02-24,432.3536376953125
2022-02-25,436.5987548828125
2022-02-28,436.4040222167969
2022-03-01,434.49566650390625
2022-03-02,437.2413024902344
2022-03-03,438.0494079589844
2022-03-04,442.5963439941406
2022-03-07,433.4344177246094
2022-03-08,426.96942138671875
2022-03-09,431.60394287109375
2022-03-10,424.8858947753906
2022-03-11,420.91339111328125
2022-03-14,423.6298828125
2022-03-15,434.0477600097656
2022-03-16,441.5058898925781
2022-03-17,449.80126953125
2022-03-18,456.1883239746094
2022-03-21,450.4730224609375
2022-03-22,451.63165283203125
2022-03-23,449.84014892578125
2022-03-24,449.28515625
2022-03-25,453.5789489746094
2022-03-28,459.8102111816406
2022-03-29,464.0650634765625
2022-03-30,465.7104187011719
2022-03-31,459.78106689453125
2022-04-01,464.3766174316406
2022-04-04,469.1828918457031
2022-04-05,464.7665710449219
2022-04-06,467.35009765625
2022-04-07,473.0921936035156
2022-04-08,470.0603332519531
2022-04-11,468.7149658203125
2022-04-12,458.69293212890625
2022-04-13,457.23052978515625
2022-04-14,449.58734130859375
2022-04-18,445.15142822265625
2022-04-19,451.1374206542969
2022-04-20,457.00628662109375
2022-04-21,457.5035095214844
2022-04-22,442.6849670410156
2022-04-25,443.8450927734375
2022-04-26,460.1650085449219
2022-04-27,462.7777404785156
2022-04-28,471.25946044921875
2022-04-29,458.1274719238281
2022-05-02,447.7544250488281
2022-05-03,439.8089904785156
2022-05-04,452.73626708984375
2022-05-05,432.3704528808594
2022-05-06,428.27587890625
2022-05-09,422.0560302734375
2022-05-10,419.7843933105469
2022-05-11,418.59503173828125
2022-05-12,418.0782775878906
2022-05-13,419.5309753417969
2022-05-16,419.0727233886719
2022-05-17,421.9000244140625
2022-05-18,401.1540222167969
2022-05-19,402.811279296875
2022-05-20,406.9840393066406
2022-05-23,413.2720947265625
2022-05-24,416.2552490234375
2022-05-25,415.05621337890625
2022-05-26,421.666015625
2022-05-27,432.740966796875
2022-05-31,431.3370666503906
2022-06-01,420.0184020996094
2022-06-02,430.3621826171875
2022-06-03,421.21759033203125
2022-06-06,414.53948974609375
2022-06-07,417.51287841796875
2022-06-08,407.5688781738281
2022-06-09,396.0357666015625
2022-06-10,380.8857421875
2022-06-13,375.56280517578125
2022-06-14,371.1074523925781
2022-06-15,374.6657409667969
2022-06-16,362.94744873046875
2022-06-17,365.3067626953125
2022-06-21,373.0280456542969
2022-06-22,373.72015380859375
2022-06-23,384.3855895996094
2022-06-24,397.4786071777344
2022-06-27,388.76287841796875
2022-06-28,381.860595703125
2022-06-29,383.6739807128906
2022-06-30,384.74639892578125
2022-07-01,390.61529541015625
2022-07-05,391.5122375488281
2022-07-06,394.5929260253906
2022-07-07,392.8939208984375
2022-07-08,392.5326843261719
2022-07-11,387.953369140625
2022-07-12,381.7141418457031
2022-07-13,375.953369140625
2022-07-14,378.980224609375
2022-07-15,385.8248291015625
2022-07-18,382.5928955078125
2022-07-19,394.5928955078125
2022-07-20,398.7425842285156
2022-07-21,402.98992919921875
2022-07-22,401.22265625
2022-07-25,403.6246032714844
2022-07-26,401.5351257324219
2022-07-27,408.4187927246094
2022-07-28,425.40814208984375
2022-07-29,426.3650207519531
2022-08-01,422.1860046386719
2022-08-02,416.23974609375
2022-08-03,419.6668701171875
2022-08-04,420.6823425292969
2022-08-05,421.7270812988281
2022-08-08,420.8385925292969
2022-08-09,418.7099609375
2022-08-10,428.32757568359375
2022-08-11,423.4650573730469
2022-08-12,428.73773193359375
2022-08-15,429.04034423828125
2022-08-16,426.032958984375
2022-08-17,423.7579345703125
2022-08-18,423.513916015625
2022-08-19,423.09405517578125
2022-08-22,412.1680908203125
2022-08-23,406.8955383300781
2022-08-24,408.740966796875
2022-08-25,414.5992736816406
2022-08-26,400.1583251953125
2022-08-29,399.5042419433594
2022-08-30,398.12744140625
2022-08-31,393.0794677734375
2022-09-01,395.5888977050781
2022-09-02,391.4586486816406
2022-09-06,387.5530700683594
2022-09-07,397.23895263671875
2022-09-08,398.4496765136719
2022-09-09,400.4805603027344
2022-09-12,399.6019287109375
2022-09-13,385.8443908691406
2022-09-14,386.8403015136719
2022-09-15,374.93798828125
2022-09-16,373.0827331542969
2022-09-19,373.326904296875
2022-09-20,369.6068115234375
2022-09-21,363.6116638183594
2022-09-22,366.7069396972656
2022-09-23,369.07952880859375
2022-09-26,368.1714782714844
2022-09-27,358.241455078125
2022-09-28,361.78582763671875
2022-09-29,358.0950012207031
2022-09-30,351.1528625488281
2022-10-03,363.4554748535156
2022-10-04,370.98358154296875
2022-10-05,372.0788879394531
2022-10-06,371.9615478515625
2022-10-07,361.2427062988281
2022-10-10,357.08612060546875
2022-10-11,356.1180419921875
2022-10-12,357.89794921875
2022-10-13,362.3477783203125
2022-10-14,355.1888427734375
2022-10-17,362.7781677246094
2022-10-18,367.1302795410156
2022-10-19,363.25732421875
2022-10-20,359.3258056640625
2022-10-21,362.5727844238281
2022-10-24,364.5483093261719
2022-10-25,369.68280029296875
2022-10-26,380.0985107421875
2022-10-27,391.56060791015625
2022-10-28,404.6070556640625
2022-10-31,405.4187927246094
2022-11-01,404.6070556640625
2022-11-02,394.2501220703125
2022-11-03,388.9689025878906
2022-11-04,387.3160705566406
2022-11-07,403.5409851074219
2022-11-08,407.2672424316406
2022-11-09,407.04229736328125
2022-11-10,428.783203125
2022-11-11,428.7147216796875
2022-11-14,423.0716247558594
2022-11-15,426.3577575683594
2022-11-16,421.90777587890625
2022-11-17,420.1670227050781
2022-11-18,423.4823913574219
2022-11-21,424.9396057128906
2022-11-22,423.2183532714844
2022-11-23,424.0789794921875
2022-11-25,426.7782287597656
2022-11-28,414.6999206542969
2022-11-29,415.8931884765625
2022-11-30,429.2330627441406
2022-12-01,434.94451904296875
2022-12-02,434.1034240722656
2022-12-05,427.2085876464844
2022-12-06,424.5092468261719
2022-12-07,424.665771484375
2022-12-08,424.0887756347656
2022-12-09,421.83935546875
2022-12-12,430.2012023925781
2022-12-13,434.0838623046875
2022-12-14,429.1352233886719
2022-12-15,420.1474304199219
