Date,STZ
2017-03-06,135.9872589111328
2017-03-07,135.47882080078125
2017-03-08,134.76356506347656
2017-03-09,134.25511169433594
2017-03-10,135.7803955078125
2017-03-13,136.49569702148438
2017-03-14,137.124755859375
2017-03-15,139.71006774902344
2017-03-16,139.64112854003906
2017-03-17,139.3912811279297
2017-03-20,140.08067321777344
2017-03-21,141.85594177246094
2017-03-22,141.50257873535156
2017-03-23,140.22714233398438
2017-03-24,141.38189697265625
2017-03-27,141.05445861816406
2017-03-28,139.97726440429688
2017-03-29,141.0630340576172
2017-03-30,139.98587036132812
2017-03-31,139.6670379638672
2017-04-03,139.31370544433594
2017-04-04,139.18438720703125
2017-04-05,139.0895538330078
2017-04-06,148.02618408203125
2017-04-07,146.81968688964844
2017-04-10,147.59532165527344
2017-04-11,146.80245971679688
2017-04-12,146.4663848876953
2017-04-13,145.59596252441406
2017-04-17,146.604248046875
2017-04-18,148.4053497314453
2017-04-19,148.17266845703125
2017-04-20,149.0430908203125
2017-04-21,148.30191040039062
2017-04-24,149.11196899414062
2017-04-25,148.6897430419922
2017-04-26,146.91448974609375
2017-04-27,147.41432189941406
2017-04-28,148.6897430419922
2017-05-01,148.28466796875
2017-05-02,150.44776916503906
2017-05-03,149.723876953125
2017-05-04,152.70562744140625
2017-05-05,153.83448791503906
2017-05-08,155.15689086914062
2017-05-09,153.6443634033203
2017-05-10,153.4715118408203
2017-05-11,154.09381103515625
2017-05-12,154.33580017089844
2017-05-15,155.813720703125
2017-05-16,157.4818115234375
2017-05-17,156.15940856933594
2017-05-18,156.29771423339844
2017-05-19,158.11276245117188
2017-05-22,159.14988708496094
2017-05-23,156.31503295898438
2017-05-24,154.5605010986328
2017-05-25,155.69273376464844
2017-05-26,156.3755340576172
2017-05-30,156.01246643066406
2017-05-31,157.94850158691406
2017-06-01,159.62521362304688
2017-06-02,159.69432067871094
2017-06-05,159.46966552734375
2017-06-06,160.6105194091797
2017-06-07,159.49554443359375
2017-06-08,158.55349731445312
2017-06-09,156.43597412109375
2017-06-12,154.8284454345703
2017-06-13,155.18280029296875
2017-06-14,155.4853057861328
2017-06-15,155.83102416992188
2017-06-16,156.3323211669922
2017-06-19,158.40660095214844
2017-06-20,159.5042724609375
2017-06-21,159.4610137939453
2017-06-22,159.12396240234375
2017-06-23,159.52151489257812
2017-06-26,157.7064971923828
2017-06-27,157.5423126220703
2017-06-28,158.75228881835938
2017-06-29,166.6259765625
2017-06-30,167.43836975097656
2017-07-03,165.70977783203125
2017-07-05,167.6025848388672
2017-07-06,167.46432495117188
2017-07-07,167.25689697265625
2017-07-10,167.5161590576172
2017-07-11,167.57669067382812
2017-07-12,170.35104370117188
2017-07-13,169.6164093017578
2017-07-14,171.40548706054688
2017-07-17,169.9188995361328
2017-07-18,170.42018127441406
2017-07-19,171.38818359375
2017-07-20,171.23263549804688
2017-07-21,171.57835388183594
2017-07-24,169.40028381347656
2017-07-25,167.38653564453125
2017-07-26,167.13592529296875
2017-07-27,168.0693359375
2017-07-28,168.181640625
2017-07-31,167.10997009277344
2017-08-01,168.3199005126953
2017-08-02,167.24819946289062
2017-08-03,166.84201049804688
2017-08-04,167.5161590576172
2017-08-07,168.9634246826172
2017-08-08,168.71212768554688
2017-08-09,169.327392578125
2017-08-10,168.72073364257812
2017-08-11,169.552734375
2017-08-14,170.8872833251953
2017-08-15,172.1959228515625
2017-08-16,172.08322143554688
2017-08-17,170.79196166992188
2017-08-18,171.4852752685547
2017-08-21,171.6932373046875
2017-08-22,170.49732971191406
2017-08-23,170.4886474609375
2017-08-24,170.61865234375
2017-08-25,171.8665771484375
2017-08-28,171.4852752685547
2017-08-29,171.93588256835938
2017-08-30,172.92384338378906
2017-08-31,173.40914916992188
2017-09-01,173.52178955078125
2017-09-05,174.26707458496094
2017-09-06,175.50634765625
2017-09-07,175.23768615722656
2017-09-08,175.3936767578125
2017-09-11,176.52899169921875
2017-09-12,177.32626342773438
2017-09-13,177.1789093017578
2017-09-14,177.11822509765625
2017-09-15,176.2689971923828
2017-09-18,176.70225524902344
2017-09-19,175.34170532226562
2017-09-20,174.85641479492188
2017-09-21,174.20643615722656
2017-09-22,174.8910369873047
2017-09-25,173.85108947753906
2017-09-26,173.7124786376953
2017-09-27,173.14915466308594
2017-09-28,172.7158966064453
2017-09-29,172.84584045410156
2017-10-02,172.7592315673828
2017-10-03,172.525146484375
2017-10-04,174.3450927734375
2017-10-05,181.33865356445312
2017-10-06,182.08395385742188
2017-10-09,180.41998291015625
2017-10-10,180.220703125
2017-10-11,180.03001403808594
2017-10-12,179.7353973388672
2017-10-13,180.7406768798828
2017-10-16,182.37855529785156
2017-10-17,185.1430206298828
2017-10-18,183.5398712158203
2017-10-19,183.70445251464844
2017-10-20,183.0718536376953
2017-10-23,183.4705047607422
2017-10-24,184.28509521484375
2017-10-25,184.13778686523438
2017-10-26,183.4965362548828
2017-10-27,183.63514709472656
2017-10-30,184.58843994140625
2017-10-31,189.8660888671875
2017-11-01,187.18824768066406
2017-11-02,185.73240661621094
2017-11-03,187.11024475097656
2017-11-06,187.4664306640625
2017-11-07,187.18841552734375
2017-11-08,189.05618286132812
2017-11-09,189.49050903320312
2017-11-10,189.9596405029297
2017-11-13,191.77520751953125
2017-11-14,189.45578002929688
2017-11-15,188.64788818359375
2017-11-16,188.80426025390625
2017-11-17,187.89210510253906
2017-11-20,189.01268005371094
2017-11-21,190.906494140625
2017-11-22,191.50588989257812
2017-11-24,192.74815368652344
2017-11-27,191.21922302246094
2017-11-28,191.13238525390625
2017-11-29,186.21551513671875
2017-11-30,189.02137756347656
2017-12-01,189.89883422851562
2017-12-04,187.935546875
2017-12-05,188.35252380371094
2017-12-06,188.44805908203125
2017-12-07,188.3786163330078
2017-12-08,189.36019897460938
2017-12-11,190.56773376464844
2017-12-12,191.1237030029297
2017-12-13,189.88145446777344
2017-12-14,193.5039520263672
2017-12-15,194.9720458984375
2017-12-18,193.21725463867188
2017-12-19,193.92091369628906
2017-12-20,194.16412353515625
2017-12-21,195.1110382080078
2017-12-22,194.42469787597656
2017-12-26,195.9015350341797
2017-12-27,196.30987548828125
2017-12-28,198.0472412109375
2017-12-29,198.559814453125
2018-01-02,196.81369018554688
2018-01-03,197.63027954101562
2018-01-04,196.14479064941406
2018-01-05,191.01077270507812
2018-01-08,188.36988830566406
2018-01-09,192.92190551757812
2018-01-10,190.55902099609375
2018-01-11,190.28976440429688
2018-01-12,188.9606475830078
2018-01-16,189.16908264160156
2018-01-17,190.43743896484375
2018-01-18,188.76084899902344
2018-01-19,189.62083435058594
2018-01-22,190.52430725097656
2018-01-23,191.79258728027344
2018-01-24,192.8784637451172
2018-01-25,192.25302124023438
2018-01-26,194.27706909179688
2018-01-29,191.7578887939453
2018-01-30,191.15843200683594
2018-01-31,190.65460205078125
2018-02-01,191.7144012451172
2018-02-02,187.54466247558594
2018-02-05,183.29664611816406
2018-02-06,187.89210510253906
2018-02-07,186.0330810546875
2018-02-08,181.76605224609375
2018-02-09,183.098388671875
2018-02-12,185.49317932128906
2018-02-13,185.89376831054688
2018-02-14,186.35528564453125
2018-02-15,188.80233764648438
2018-02-16,191.10125732421875
2018-02-20,189.25509643554688
2018-02-21,186.17242431640625
2018-02-22,185.5802764892578
2018-02-23,189.36830139160156
2018-02-26,189.8734130859375
2018-02-27,189.882080078125
2018-02-28,187.64407348632812
2018-03-01,188.05335998535156
2018-03-02,191.44088745117188
2018-03-05,191.16220092773438
2018-03-06,193.80947875976562
2018-03-07,194.98513793945312
2018-03-08,198.2854766845703
2018-03-09,200.58450317382812
2018-03-12,200.4190216064453
2018-03-13,198.4945068359375
2018-03-14,198.0155487060547
2018-03-15,197.5801544189453
2018-03-16,199.0169677734375
2018-03-19,197.10986328125
2018-03-20,198.2071533203125
2018-03-21,196.86610412597656
2018-03-22,195.26376342773438
2018-03-23,192.38131713867188
2018-03-26,191.8849334716797
2018-03-27,190.24783325195312
2018-03-28,192.00689697265625
2018-03-29,198.47708129882812
2018-04-02,198.6860809326172
2018-04-03,196.0126190185547
2018-04-04,197.19699096679688
2018-04-05,200.2274169921875
2018-04-06,197.84141540527344
2018-04-09,196.9879913330078
2018-04-10,196.86610412597656
2018-04-11,196.32615661621094
2018-04-12,195.2550811767578
2018-04-13,194.9677276611328
2018-04-16,197.69337463378906
2018-04-17,201.5075225830078
2018-04-18,202.16940307617188
2018-04-19,199.95748901367188
2018-04-20,198.18101501464844
2018-04-23,198.77316284179688
2018-04-24,197.00537109375
2018-04-25,197.56275939941406
2018-04-26,199.18243408203125
2018-04-27,203.96327209472656
2018-04-30,203.0140838623047
2018-05-01,200.0097198486328
2018-05-02,197.5017852783203
2018-05-03,195.12448120117188
2018-05-04,192.69480895996094
2018-05-07,194.88934326171875
2018-05-08,192.85162353515625
2018-05-09,193.94378662109375
2018-05-10,192.56326293945312
2018-05-11,192.42343139648438
2018-05-14,193.8126983642578
2018-05-15,193.76905822753906
2018-05-16,193.49818420410156
2018-05-17,194.1010284423828
2018-05-18,192.484619140625
2018-05-21,191.64584350585938
2018-05-22,188.65762329101562
2018-05-23,189.2343292236328
2018-05-24,189.56634521484375
2018-05-25,189.43531799316406
2018-05-29,191.9953155517578
2018-05-30,196.45138549804688
2018-05-31,194.9136199951172
2018-06-01,194.6252899169922
2018-06-04,197.31639099121094
2018-06-05,196.82711791992188
2018-06-06,196.03201293945312
2018-06-07,195.3068389892578
2018-06-08,198.58331298828125
2018-06-11,197.54354858398438
2018-06-12,200.70651245117188
2018-06-13,200.28713989257812
2018-06-14,202.86459350585938
2018-06-15,203.5985565185547
2018-06-18,202.93453979492188
2018-06-19,202.57627868652344
2018-06-20,202.27052307128906
2018-06-21,202.14817810058594
2018-06-22,202.28797912597656
2018-06-25,199.247314453125
2018-06-26,200.65406799316406
2018-06-27,200.44442749023438
2018-06-28,202.9957275390625
2018-06-29,191.23516845703125
2018-07-02,188.64886474609375
2018-07-03,187.8450927734375
2018-07-05,188.50039672851562
2018-07-06,187.83633422851562
2018-07-09,190.73716735839844
2018-07-10,190.4575653076172
2018-07-11,189.90708923339844
2018-07-12,190.05563354492188
2018-07-13,188.29067993164062
2018-07-16,186.49954223632812
2018-07-17,186.84896850585938
2018-07-18,187.29458618164062
2018-07-19,188.57028198242188
2018-07-20,188.692626953125
2018-07-23,187.8538055419922
2018-07-24,187.5043182373047
2018-07-25,187.9849090576172
2018-07-26,187.53053283691406
2018-07-27,186.9363555908203
2018-07-30,183.19677734375
2018-07-31,183.6861114501953
2018-08-01,182.13958740234375
2018-08-02,181.6852264404297
2018-08-03,186.98880004882812
2018-08-06,185.6869659423828
2018-08-07,189.71487426757812
2018-08-08,187.3383026123047
2018-08-09,188.3115234375
2018-08-10,187.013916015625
2018-08-13,187.47860717773438
2018-08-14,194.47515869140625
2018-08-15,182.603759765625
2018-08-16,177.52728271484375
2018-08-17,178.79869079589844
2018-08-20,177.89556884765625
2018-08-21,175.78256225585938
2018-08-22,178.2988739013672
2018-08-23,179.63153076171875
2018-08-24,182.01634216308594
2018-08-27,184.34857177734375
2018-08-28,181.6393585205078
2018-08-29,183.4630126953125
2018-08-30,183.03338623046875
2018-08-31,182.54237365722656
2018-09-04,185.09375
2018-09-05,183.9014129638672
2018-09-06,182.91062927246094
2018-09-07,185.6285858154297
2018-09-10,185.92674255371094
2018-09-11,188.73233032226562
2018-09-12,189.37240600585938
2018-09-13,188.35537719726562
2018-09-14,185.91795349121094
2018-09-17,186.1634521484375
2018-09-18,187.20675659179688
2018-09-19,188.6533966064453
2018-09-20,191.6344757080078
2018-09-21,190.205322265625
2018-09-24,189.6617431640625
2018-09-25,188.07476806640625
2018-09-26,187.41722106933594
2018-09-27,188.4517364501953
2018-09-28,189.04798889160156
2018-10-01,187.0314483642578
2018-10-02,186.51416015625
2018-10-03,184.78688049316406
2018-10-04,194.72946166992188
2018-10-05,195.6763458251953
2018-10-08,200.4897918701172
2018-10-09,198.3855743408203
2018-10-10,194.29981994628906
2018-10-11,190.93304443359375
2018-10-12,197.87701416015625
2018-10-15,196.14102172851562
2018-10-16,198.990478515625
2018-10-17,199.200927734375
2018-10-18,197.35092163085938
2018-10-19,195.4571533203125
2018-10-22,192.15171813964844
2018-10-23,188.3992156982422
2018-10-24,186.0319061279297
2018-10-25,186.88238525390625
2018-10-26,184.08551025390625
2018-10-29,177.76405334472656
2018-10-30,174.01144409179688
2018-10-31,174.67782592773438
2018-11-01,176.12445068359375
2018-11-02,176.51028442382812
2018-11-05,176.26382446289062
2018-11-06,179.51988220214844
2018-11-07,181.93988037109375
2018-11-08,180.15347290039062
2018-11-09,178.75430297851562
2018-11-12,177.73348999023438
2018-11-13,175.6830596923828
2018-11-14,173.63265991210938
2018-11-15,173.74705505371094
2018-11-16,172.94627380371094
2018-11-19,170.18307495117188
2018-11-20,167.83348083496094
2018-11-21,170.90469360351562
2018-11-23,169.69908142089844
2018-11-26,170.81668090820312
2018-11-27,172.3039093017578
2018-11-28,177.16146850585938
2018-11-29,172.6646270751953
2018-11-30,172.2686309814453
2018-12-03,174.4246826171875
2018-12-04,168.22946166992188
2018-12-06,167.83348083496094
2018-12-07,165.97665405273438
2018-12-10,164.8238983154297
2018-12-11,166.11744689941406
2018-12-12,164.32228088378906
2018-12-13,160.7142333984375
2018-12-14,159.5175323486328
2018-12-17,154.9239044189453
2018-12-18,151.9054718017578
2018-12-19,151.4390869140625
2018-12-20,146.8543243408203
2018-12-21,142.71824645996094
2018-12-24,138.11590576171875
2018-12-26,143.80946350097656
2018-12-27,143.87986755371094
2018-12-28,143.3166961669922
2018-12-31,141.521484375
2019-01-02,144.3550567626953
2019-01-03,142.20785522460938
2019-01-04,146.62545776367188
2019-01-07,149.70550537109375
2019-01-08,151.6590576171875
2019-01-09,132.82711791992188
2019-01-10,140.73829650878906
2019-01-11,140.10467529296875
2019-01-14,141.5566864013672
2019-01-15,141.26634216308594
2019-01-16,140.69427490234375
2019-01-17,141.11668395996094
2019-01-18,144.451904296875
2019-01-22,144.9622344970703
2019-01-23,145.71910095214844
2019-01-24,145.01510620117188
2019-01-25,146.78387451171875
2019-01-28,147.75184631347656
2019-01-29,147.97189331054688
2019-01-30,150.13668823242188
2019-01-31,152.82070922851562
2019-02-01,152.89990234375
2019-02-04,152.07273864746094
2019-02-05,153.75350952148438
2019-02-06,151.61509704589844
2019-02-07,153.1638946533203
2019-02-08,154.19349670410156
2019-02-11,152.68231201171875
2019-02-12,151.9488067626953
2019-02-13,154.4497528076172
2019-02-14,153.73397827148438
2019-02-15,154.57347106933594
2019-02-19,154.40554809570312
2019-02-20,147.5654754638672
2019-02-21,146.39012145996094
2019-02-22,149.40365600585938
2019-02-25,147.7157440185547
2019-02-26,149.7129669189453
2019-02-27,149.571533203125
2019-02-28,149.49203491210938
2019-03-01,151.9488067626953
2019-03-04,150.79115295410156
2019-03-05,147.99855041503906
2019-03-06,146.75242614746094
2019-03-07,148.14877319335938
2019-03-08,146.86737060546875
2019-03-11,148.75856018066406
2019-03-12,149.18272399902344
2019-03-13,150.81764221191406
2019-03-14,150.7734832763672
2019-03-15,150.63204956054688
2019-03-18,151.18881225585938
2019-03-19,147.8748321533203
2019-03-20,145.46218872070312
2019-03-21,149.69525146484375
