Date,FTI
2022-11-07,11.915756225585938
2022-11-08,11.974599838256836
2022-11-09,11.31751537322998
2022-11-10,11.405780792236328
2022-11-11,11.592119216918945
2022-11-14,11.474433898925781
2022-11-15,12.111899375915527
2022-11-16,12.092287063598633
2022-11-17,12.151130676269531
2022-11-18,11.729419708251953
2022-11-21,11.572505950927734
2022-11-22,12.033443450927734
2022-11-23,11.896142959594727
2022-11-25,11.866720199584961
2022-11-28,11.847105979919434
2022-11-29,11.837298393249512
2022-11-30,12.160935401916504
2022-12-01,12.20997142791748
2022-12-02,12.641490936279297
2022-12-05,11.798069953918457
2022-12-06,11.680383682250977
2022-12-07,11.209639549255371
2022-12-08,11.425395011901855
2022-12-09,10.93503475189209
2022-12-12,11.219444274902344
2022-12-13,11.503852844238281
2022-12-14,11.36655330657959
2022-12-15,11.386167526245117
2022-12-16,11.26848030090332
2022-12-19,11.297904014587402
2022-12-20,11.562697410583496
2022-12-21,11.827491760253906
2022-12-22,11.61173152923584
2022-12-23,11.886334419250488
2022-12-27,11.837298393249512
2022-12-28,11.650960922241211
2022-12-29,11.827491760253906
2022-12-30,11.954986572265625
2023-01-03,11.327322959899902
2023-01-04,11.36655330657959
2023-01-05,11.592119216918945
2023-01-06,12.200164794921875
2023-01-09,12.14132308959961
2023-01-10,12.200164794921875
2023-01-11,12.22958755493164
2023-01-12,12.612068176269531
2023-01-13,12.631682395935059
2023-01-17,12.680718421936035
2023-01-18,12.18055248260498
2023-01-19,12.337468147277832
2023-01-20,12.778789520263672
2023-01-23,12.876863479614258
2023-01-24,12.925899505615234
2023-01-25,13.347607612609863
2023-01-26,13.641826629638672
2023-01-27,13.484910011291504
2023-01-30,13.36722469329834
2023-01-31,13.622210502624512
2023-02-01,13.661439895629883
2023-02-02,12.759178161621094
2023-02-03,12.886670112609863
2023-02-06,12.847442626953125
2023-02-07,13.249537467956543
2023-02-08,13.651632308959961
2023-02-09,13.386836051940918
2023-02-10,13.818355560302734
2023-02-13,13.847777366638184
2023-02-14,13.798742294311523
2023-02-15,13.877196311950684
2023-02-16,13.739897727966309
2023-02-17,13.739897727966309
2023-02-21,13.484910011291504
2023-02-22,12.965127944946289
2023-02-23,13.788932800292969
