Date,PEG
2016-08-15,31.067249298095703
2016-08-16,30.995689392089844
2016-08-17,31.3248348236084
2016-08-18,31.63250160217285
2016-08-19,31.231813430786133
2016-08-22,31.339126586914062
2016-08-23,31.346294403076172
2016-08-24,31.20318603515625
2016-08-25,31.167421340942383
2016-08-26,30.387516021728516
2016-08-29,30.666563034057617
2016-08-30,30.516315460205078
2016-08-31,30.595012664794922
2016-09-01,30.47337532043457
2016-09-02,30.752418518066406
2016-09-06,30.874053955078125
2016-09-07,30.61400604248047
2016-09-08,31.148561477661133
2016-09-09,29.711044311523438
2016-09-12,30.274490356445312
2016-09-13,29.77605438232422
2016-09-14,29.95665740966797
2016-09-15,30.303380966186523
2016-09-16,30.556209564208984
2016-09-19,30.816267013549805
2016-09-20,30.77292823791504
2016-09-21,31.516963958740234
2016-09-22,31.545852661132812
2016-09-23,31.639768600463867
2016-09-26,31.423044204711914
2016-09-27,30.91739845275879
2016-09-28,30.88127899169922
2016-09-29,30.418964385986328
2016-09-30,30.24559211730957
2016-10-03,29.833850860595703
2016-10-04,29.38597869873047
2016-10-05,29.450986862182617
2016-10-06,29.43653678894043
2016-10-07,29.41487693786621
2016-10-10,29.516006469726562
2016-10-11,29.32095718383789
2016-10-12,29.487106323242188
2016-10-13,29.595468521118164
2016-10-14,29.54490089416504
2016-10-17,30.028888702392578
2016-10-18,30.202259063720703
2016-10-19,29.920528411865234
2016-10-20,29.81940269470215
2016-10-21,29.58101463317871
2016-10-24,29.516006469726562
2016-10-25,29.739938735961914
2016-10-26,29.77605438232422
2016-10-27,29.76883888244629
2016-10-28,29.63880157470703
2016-10-31,30.39730453491211
2016-11-01,29.86996841430664
2016-11-02,29.472658157348633
2016-11-03,29.595468521118164
2016-11-04,29.54490089416504
2016-11-07,30.252817153930664
2016-11-08,30.375621795654297
2016-11-09,29.349857330322266
2016-11-10,28.923660278320312
2016-11-11,28.58415412902832
2016-11-14,28.873098373413086
2016-11-15,29.855518341064453
2016-11-16,29.38597869873047
2016-11-17,29.41487693786621
2016-11-18,29.140363693237305
2016-11-21,29.617136001586914
2016-11-22,29.797731399536133
2016-11-23,29.429323196411133
2016-11-25,29.942197799682617
2016-11-28,30.91739845275879
2016-11-29,30.9462833404541
2016-11-30,29.841075897216797
2016-12-01,29.64603042602539
2016-12-02,29.797731399536133
2016-12-05,30.151691436767578
2016-12-06,29.891647338867188
2016-12-07,30.402345657348633
2016-12-08,30.825519561767578
2016-12-09,31.153846740722656
2016-12-12,31.350839614868164
2016-12-13,31.62078094482422
2016-12-14,31.161136627197266
2016-12-15,31.33623695373535
2016-12-16,32.095027923583984
2016-12-19,31.861539840698242
2016-12-20,31.934507369995117
2016-12-21,31.80318260192871
2016-12-22,31.868850708007812
2016-12-23,31.868850708007812
2016-12-27,31.956396102905273
2016-12-28,31.671852111816406
2016-12-29,32.138790130615234
2016-12-30,32.0147705078125
2017-01-03,31.657262802124023
2017-01-04,31.876142501831055
2017-01-05,31.92721176147461
2017-01-06,32.24824523925781
2017-01-09,31.752113342285156
2017-01-10,31.708337783813477
2017-01-11,32.131507873535156
2017-01-12,32.15338897705078
2017-01-13,32.12420654296875
2017-01-17,32.40145492553711
2017-01-18,32.233642578125
2017-01-19,31.868850708007812
2017-01-20,31.912622451782227
2017-01-23,31.569713592529297
2017-01-24,31.701040267944336
2017-01-25,31.657262802124023
2017-01-26,31.613492965698242
2017-01-27,31.4164981842041
2017-01-30,31.525936126708984
2017-01-31,32.28472137451172
2017-02-01,31.642669677734375
2017-02-02,31.752113342285156
2017-02-03,31.890727996826172
2017-02-06,31.701040267944336
2017-02-07,31.69374656677246
2017-02-08,31.766695022583008
2017-02-09,31.511343002319336
2017-02-10,31.657262802124023
2017-02-13,31.92721176147461
2017-02-14,31.686433792114258
2017-02-15,31.525936126708984
2017-02-16,31.854246139526367
2017-02-17,31.730222702026367
2017-02-21,32.34309387207031
2017-02-22,32.299312591552734
2017-02-23,32.28472137451172
2017-02-24,33.27696990966797
2017-02-27,33.27696990966797
2017-02-28,33.54692077636719
2017-03-01,33.06537628173828
2017-03-02,33.408287048339844
2017-03-03,33.21861267089844
2017-03-06,32.91217041015625
2017-03-07,32.81732177734375
2017-03-08,32.38270568847656
2017-03-09,32.331153869628906
2017-03-10,32.72892761230469
2017-03-13,32.76576232910156
2017-03-14,32.773128509521484
2017-03-15,33.24457931518555
2017-03-16,32.71419143676758
2017-03-17,32.949913024902344
2017-03-20,32.507938385009766
2017-03-21,32.89835739135742
2017-03-22,33.22247314453125
2017-03-23,33.20036697387695
2017-03-24,33.259307861328125
2017-03-27,32.9572868347168
2017-03-28,32.78785705566406
2017-03-29,32.52266311645508
2017-03-30,32.345882415771484
2017-03-31,32.66999053955078
2017-04-03,32.60368728637695
2017-04-04,32.61106491088867
2017-04-05,32.721561431884766
2017-04-06,33.067787170410156
2017-04-07,32.94255828857422
2017-04-10,32.89835739135742
2017-04-11,33.36244201660156
2017-04-12,33.59815979003906
2017-04-13,33.62763595581055
2017-04-17,33.649723052978516
2017-04-18,33.399269104003906
2017-04-19,32.85415267944336
2017-04-20,32.68472671508789
2017-04-21,32.78785705566406
2017-04-24,33.1488037109375
2017-04-25,32.94255828857422
2017-04-26,32.773128509521484
2017-04-27,32.71419143676758
2017-04-28,32.44899368286133
2017-05-01,32.198543548583984
2017-05-02,32.316402435302734
2017-05-03,32.161705017089844
2017-05-04,32.02912139892578
2017-05-05,32.272212982177734
2017-05-08,32.13224411010742
2017-05-09,31.638696670532227
2017-05-10,31.45454216003418
2017-05-11,31.506099700927734
2017-05-12,31.506099700927734
2017-05-15,31.705005645751953
2017-05-16,31.74919891357422
2017-05-17,32.14698028564453
2017-05-18,32.257476806640625
2017-05-19,32.426902770996094
2017-05-22,32.58896255493164
2017-05-23,32.46373748779297
2017-05-24,32.721561431884766
2017-05-25,32.80995559692383
2017-05-26,32.72892761230469
2017-05-30,32.82468032836914
2017-05-31,33.082515716552734
2017-06-01,33.546600341796875
2017-06-02,33.27405548095703
2017-06-05,33.14143753051758
2017-06-06,32.920448303222656
2017-06-07,33.15846633911133
2017-06-08,32.71219253540039
2017-06-09,32.97251892089844
2017-06-12,32.93532943725586
2017-06-13,32.7568244934082
2017-06-14,32.927894592285156
2017-06-15,32.965084075927734
2017-06-16,33.061767578125
2017-06-19,32.920448303222656
2017-06-20,32.957637786865234
2017-06-21,32.69731140136719
2017-06-22,32.48160934448242
2017-06-23,32.4072380065918
2017-06-26,32.86094284057617
2017-06-27,32.444419860839844
2017-06-28,32.176658630371094
2017-06-29,31.92377281188965
2017-06-30,31.990703582763672
2017-07-03,31.760133743286133
2017-07-05,31.47749900817871
2017-07-06,31.246896743774414
2017-07-07,31.313854217529297
2017-07-10,31.217159271240234
2017-07-11,31.12789535522461
2017-07-12,31.440296173095703
2017-07-13,31.410545349121094
2017-07-14,31.50724220275879
2017-07-17,32.154335021972656
2017-07-18,32.399803161621094
2017-07-19,32.88326644897461
2017-07-20,33.07665252685547
2017-07-21,33.262611389160156
2017-07-24,32.74937438964844
2017-07-25,32.62294006347656
2017-07-26,32.94276428222656
2017-07-27,32.979957580566406
2017-07-28,33.44110870361328
2017-07-31,33.44854736328125
2017-08-01,33.664249420166016
2017-08-02,33.71632766723633
2017-08-03,34.04359436035156
2017-08-04,33.99152374267578
2017-08-07,33.98408508300781
2017-08-08,34.04359436035156
2017-08-09,33.79813766479492
2017-08-10,33.92457580566406
2017-08-11,33.865081787109375
2017-08-14,34.155155181884766
2017-08-15,34.43036651611328
2017-08-16,34.69068908691406
2017-08-17,34.437801361083984
2017-08-18,34.72044372558594
2017-08-21,34.846893310546875
2017-08-22,34.95846176147461
2017-08-23,35.136966705322266
2017-08-24,35.12207794189453
2017-08-25,35.17415237426758
2017-08-28,35.18159866333008
2017-08-29,35.0402717590332
2017-08-30,34.832008361816406
2017-08-31,34.839454650878906
2017-09-01,34.6014404296875
2017-09-05,34.489864349365234
2017-09-06,34.14027786254883
2017-09-07,34.568267822265625
2017-09-08,34.87610626220703
2017-09-11,35.09384536743164
2017-09-12,34.4180908203125
2017-09-13,34.147789001464844
2017-09-14,34.38805389404297
2017-09-15,34.403076171875
2017-09-18,34.237892150878906
2017-09-19,34.230377197265625
2017-09-20,33.96009063720703
2017-09-21,34.70338439941406
2017-09-22,34.68088150024414
2017-09-25,34.913631439208984
2017-09-26,34.921146392822266
2017-09-27,34.65085220336914
2017-09-28,34.598289489746094
2017-09-29,34.72592544555664
2017-10-02,34.98872375488281
2017-10-03,34.72592544555664
2017-10-04,35.281551361083984
2017-10-05,35.62693405151367
2017-10-06,35.739559173583984
2017-10-09,35.7470588684082
2017-10-10,36.19755554199219
2017-10-11,36.33271026611328
2017-10-12,36.80574035644531
2017-10-13,36.520416259765625
2017-10-16,36.49037551879883
2017-10-17,36.49037551879883
2017-10-18,36.53543472290039
2017-10-19,36.745662689208984
2017-10-20,36.790706634521484
2017-10-23,36.775699615478516
2017-10-24,36.85078048706055
2017-10-25,36.910850524902344
2017-10-26,37.06101989746094
2017-10-27,37.15861892700195
2017-10-30,37.20366668701172
2017-10-31,36.94088363647461
2017-11-01,37.17363739013672
2017-11-02,37.38386917114258
2017-11-03,37.77429962158203
2017-11-06,37.27875518798828
2017-11-07,37.50400161743164
2017-11-08,37.69171142578125
2017-11-09,37.7442512512207
2017-11-10,37.82686996459961
2017-11-13,38.03709030151367
2017-11-14,38.83298110961914
2017-11-15,38.5251350402832
2017-11-16,38.57769012451172
2017-11-17,38.667781829833984
2017-11-20,38.72035217285156
2017-11-21,38.74288558959961
2017-11-22,38.615238189697266
2017-11-24,38.71284484863281
2017-11-27,38.72786331176758
2017-11-28,39.073246002197266
2017-11-29,39.56879425048828
2017-11-30,39.839088439941406
2017-12-01,39.84660339355469
2017-12-04,39.71144485473633
2017-12-05,39.553768157958984
2017-12-06,39.61383056640625
2017-12-07,39.3488883972168
2017-12-08,39.31103515625
2017-12-11,39.66682052612305
2017-12-12,39.37159729003906
2017-12-13,39.500282287597656
2017-12-14,39.318599700927734
2017-12-15,39.59112548828125
2017-12-18,39.3413200378418
2017-12-19,38.84926986694336
2017-12-20,38.59189224243164
2017-12-21,38.61458969116211
2017-12-22,38.66001892089844
2017-12-26,38.576751708984375
2017-12-27,38.61458969116211
2017-12-28,38.864402770996094
2017-12-29,38.98551559448242
2018-01-02,38.60702896118164
2018-01-03,38.410194396972656
2018-01-04,37.28227615356445
2018-01-05,37.592655181884766
2018-01-08,37.70619583129883
2018-01-09,37.56992721557617
2018-01-10,37.39582824707031
2018-01-11,37.85002136230469
2018-01-12,37.92572784423828
2018-01-16,37.50937271118164
2018-01-17,38.05440139770508
2018-01-18,37.6532096862793
2018-01-19,37.6986198425293
2018-01-22,37.880313873291016
2018-01-23,38.39508056640625
2018-01-24,38.16796875
2018-01-25,38.69786071777344
2018-01-26,38.7584228515625
2018-01-29,38.372344970703125
2018-01-30,38.61458969116211
2018-01-31,39.265625
2018-02-01,38.357208251953125
2018-02-02,37.880313873291016
2018-02-05,36.97190475463867
2018-02-06,36.05594253540039
2018-02-07,36.108924865722656
2018-02-08,35.3746337890625
2018-02-09,35.76070022583008
2018-02-12,36.0483512878418
2018-02-13,36.36630630493164
2018-02-14,36.0483512878418
2018-02-15,36.79779815673828
2018-02-16,37.41852951049805
2018-02-20,37.312557220458984
2018-02-21,36.73723220825195
2018-02-22,37.22928237915039
2018-02-23,38.25123596191406
2018-02-26,38.077125549316406
2018-02-27,36.93405532836914
2018-02-28,36.66153335571289
2018-03-01,36.5555534362793
2018-03-02,36.108924865722656
2018-03-05,36.389007568359375
2018-03-06,35.722862243652344
2018-03-07,35.44771957397461
2018-03-08,35.79163360595703
2018-03-09,35.95977783203125
2018-03-12,36.36486053466797
2018-03-13,36.21964645385742
2018-03-14,37.029788970947266
2018-03-15,37.18264389038086
2018-03-16,37.671791076660156
2018-03-19,37.67943572998047
2018-03-20,37.43485641479492
2018-03-21,36.98392868041992
2018-03-22,36.88457107543945
2018-03-23,36.60943603515625
2018-03-26,37.01449966430664
2018-03-27,37.69471740722656
2018-03-28,37.72529220581055
2018-03-29,38.39786148071289
2018-04-02,38.11506652832031
2018-04-03,38.44371795654297
2018-04-04,38.49721908569336
2018-04-05,38.77235794067383
2018-04-06,38.290863037109375
2018-04-09,38.45136260986328
2018-04-10,38.099788665771484
2018-04-11,38.10744094848633
2018-04-12,37.78643798828125
2018-04-13,38.12271499633789
2018-04-16,38.52779006958008
2018-04-17,38.87937545776367
2018-04-18,38.558380126953125
2018-04-19,38.23735809326172
2018-04-20,37.839935302734375
2018-04-23,37.74058532714844
2018-04-24,38.160926818847656
2018-04-25,38.47428894042969
2018-04-26,39.1086540222168
2018-04-27,39.38380432128906
2018-04-30,39.857662200927734
2018-05-01,39.63600540161133
2018-05-02,39.33029556274414
2018-05-03,39.64366912841797
2018-05-04,39.81943893432617
2018-05-07,39.65129852294922
2018-05-08,39.03986358642578
2018-05-09,38.65007781982422
2018-05-10,39.07807922363281
2018-05-11,39.09336471557617
2018-05-14,38.894657135009766
2018-05-15,38.39786148071289
2018-05-16,38.11506652832031
2018-05-17,37.87815475463867
2018-05-18,38.0080680847168
2018-05-21,38.26029586791992
2018-05-22,38.62714385986328
2018-05-23,39.246219635009766
2018-05-24,39.68951416015625
2018-05-25,40.04872512817383
2018-05-29,40.22451400756836
2018-05-30,40.27037048339844
2018-05-31,40.49201965332031
2018-06-01,40.16338348388672
2018-06-04,39.94937515258789
2018-06-05,39.720088958740234
2018-06-06,38.994014739990234
2018-06-07,39.18677520751953
2018-06-08,39.24075698852539
2018-06-11,39.1790771484375
2018-06-12,40.04269027709961
2018-06-13,39.92702865600586
2018-06-14,40.266300201416016
2018-06-15,40.50534439086914
2018-06-18,40.75209045410156
2018-06-19,40.75981521606445
2018-06-20,40.91402053833008
2018-06-21,40.96028137207031
2018-06-22,41.12993240356445
2018-06-25,41.82392120361328
2018-06-26,41.422943115234375
2018-06-27,41.68510818481445
2018-06-28,41.78534698486328
2018-06-29,41.74679183959961
2018-07-02,41.577171325683594
2018-07-03,41.2455940246582
2018-07-05,41.191619873046875
2018-07-06,41.075950622558594
2018-07-09,39.62628936767578
2018-07-10,40.12751388549805
2018-07-11,40.57474136352539
2018-07-12,40.351131439208984
2018-07-13,40.12751388549805
2018-07-16,39.95016098022461
2018-07-17,39.89618682861328
2018-07-18,39.903900146484375
2018-07-19,40.22775650024414
2018-07-20,39.60317611694336
2018-07-23,39.34870529174805
2018-07-24,39.44895935058594
2018-07-25,39.66485595703125
2018-07-26,39.94244384765625
2018-07-27,39.65715408325195
2018-07-30,39.333282470703125
2018-07-31,39.75738525390625
2018-08-01,38.970882415771484
2018-08-02,39.47978591918945
2018-08-03,39.65715408325195
2018-08-06,39.6340217590332
2018-08-07,39.72654342651367
2018-08-08,39.54148483276367
2018-08-09,40.08124542236328
2018-08-10,39.572330474853516
2018-08-13,39.88076400756836
2018-08-14,40.11979293823242
2018-08-15,40.713539123535156
2018-08-16,41.484619140625
2018-08-17,41.49235153198242
2018-08-20,41.2995719909668
2018-08-21,40.698123931884766
2018-08-22,40.34341812133789
2018-08-23,40.41281509399414
2018-08-24,40.674983978271484
2018-08-27,40.435943603515625
2018-08-28,39.92702865600586
2018-08-29,40.28944396972656
2018-08-30,40.3357048034668
2018-08-31,40.366554260253906
2018-09-04,40.65956497192383
2018-09-05,40.813785552978516
2018-09-06,41.2804069519043
2018-09-07,40.837120056152344
2018-09-10,40.86822509765625
2018-09-11,41.03153610229492
2018-09-12,41.46704864501953
2018-09-13,41.77035903930664
2018-09-14,41.42816925048828
2018-09-17,41.63814163208008
2018-09-18,41.28818130493164
2018-09-19,40.370487213134766
2018-09-20,40.58824157714844
2018-09-21,40.54936218261719
2018-09-24,40.479366302490234
2018-09-25,39.826087951660156
2018-09-26,39.41392135620117
2018-09-27,39.92719650268555
2018-09-28,41.054866790771484
2018-10-01,40.97709274291992
2018-10-02,41.31929016113281
2018-10-03,40.44824981689453
2018-10-04,40.67378616333008
2018-10-05,40.992645263671875
2018-10-08,41.622581481933594
2018-10-09,42.05031967163086
2018-10-10,42.40806579589844
2018-10-11,41.67702865600586
2018-10-12,41.74701690673828
2018-10-15,41.59149169921875
2018-10-16,41.863677978515625
2018-10-17,41.72367858886719
2018-10-18,41.863677978515625
2018-10-19,42.680267333984375
2018-10-22,42.52471923828125
2018-10-23,42.48583221435547
2018-10-24,43.83903503417969
2018-10-25,43.434627532958984
2018-10-26,42.29141616821289
2018-10-29,42.952457427978516
2018-10-30,42.283634185791016
2018-10-31,41.5526008605957
2018-11-01,41.52147674560547
2018-11-02,41.202632904052734
2018-11-05,41.381500244140625
2018-11-06,41.218177795410156
2018-11-07,41.210418701171875
2018-11-08,41.194862365722656
2018-11-09,41.83256530761719
2018-11-12,41.82479476928711
2018-11-13,41.60704040527344
2018-11-14,41.92589569091797
2018-11-15,42.322513580322266
2018-11-16,42.22920227050781
2018-11-19,42.431396484375
2018-11-20,41.669254302978516
2018-11-21,41.60704040527344
2018-11-23,41.397056579589844
2018-11-26,41.59926223754883
2018-11-27,42.22141647338867
2018-11-28,42.54805374145508
2018-11-29,42.40028762817383
2018-11-30,43.47352600097656
2018-12-03,43.302425384521484
2018-12-04,43.40353012084961
2018-12-06,43.31728744506836
2018-12-07,43.46623992919922
2018-12-10,43.42705154418945
2018-12-11,43.74065399169922
2018-12-12,43.6857795715332
2018-12-13,43.74848937988281
2018-12-14,43.662254333496094
2018-12-17,41.87468719482422
2018-12-18,41.71003341674805
2018-12-19,41.36506652832031
2018-12-20,41.31801986694336
2018-12-21,41.11417770385742
2018-12-24,39.11492919921875
2018-12-26,39.7578239440918
2018-12-27,40.32231903076172
2018-12-28,40.2439079284668
2018-12-31,40.80839920043945
2019-01-02,39.851898193359375
2019-01-03,39.84406661987305
2019-01-04,40.275264739990234
2019-01-07,40.36150360107422
2019-01-08,40.51832580566406
2019-01-09,40.212547302246094
2019-01-10,40.76920700073242
2019-01-11,40.67512512207031
2019-01-14,39.7891731262207
2019-01-15,40.35367202758789
2019-01-16,40.338016510009766
2019-01-17,40.93385314941406
2019-01-18,40.72216796875
2019-01-22,41.333709716796875
2019-01-23,41.811954498291016
2019-01-24,41.74139404296875
2019-01-25,41.2788200378418
2019-01-28,41.082820892333984
2019-01-29,41.3729133605957
2019-01-30,41.749237060546875
2019-01-31,42.76846694946289
2019-02-01,42.73710632324219
2019-02-04,43.09775924682617
2019-02-05,43.042877197265625
2019-02-06,43.121273040771484
2019-02-07,43.662254333496094
2019-02-08,43.81120681762695
2019-02-11,43.88962173461914
2019-02-12,43.90530014038086
2019-02-13,43.897464752197266
2019-02-14,43.85041809082031
2019-02-15,44.156192779541016
2019-02-19,44.07779312133789
2019-02-20,44.38356018066406
2019-02-21,44.61875534057617
2019-02-22,44.92452621459961
2019-02-25,44.94804763793945
2019-02-26,44.94021987915039
2019-02-27,45.91239929199219
2019-02-28,46.10840606689453
2019-03-01,46.45338439941406
2019-03-04,46.71211242675781
2019-03-05,46.51609802246094
2019-03-06,46.38282012939453
2019-03-07,46.6278076171875
2019-03-08,46.53297424316406
2019-03-11,46.36699676513672
2019-03-12,46.73054885864258
2019-03-13,47.03086853027344
2019-03-14,47.13360595703125
2019-03-15,47.20472717285156
