Date,BG
2017-03-14,61.92717742919922
2017-03-15,62.33219909667969
2017-03-16,62.40865707397461
2017-03-17,62.54619598388672
2017-03-20,60.80371856689453
2017-03-21,60.06239700317383
2017-03-22,61.70551300048828
2017-03-23,61.201133728027344
2017-03-24,61.269901275634766
2017-03-27,61.10940170288086
2017-03-28,61.52210235595703
2017-03-29,62.301631927490234
2017-03-30,60.819000244140625
2017-03-31,60.57442092895508
2017-04-03,60.161746978759766
2017-04-04,59.80255126953125
2017-04-05,59.0917854309082
2017-04-06,58.88543701171875
2017-04-07,58.075355529785156
2017-04-10,58.5644645690918
2017-04-11,58.732582092285156
2017-04-12,58.992435455322266
2017-04-13,58.472755432128906
2017-04-17,58.87015914916992
2017-04-18,59.489192962646484
2017-04-19,58.85486602783203
2017-04-20,59.34400177001953
2017-04-21,59.19880676269531
2017-04-24,59.901878356933594
2017-04-25,60.07001495361328
2017-04-26,59.88662338256836
2017-04-27,59.98597717285156
2017-04-28,60.398658752441406
2017-05-01,59.5962028503418
2017-05-02,57.73906707763672
2017-05-03,51.23530960083008
2017-05-04,53.33699417114258
2017-05-05,53.138282775878906
2017-05-08,53.505130767822266
2017-05-09,53.061859130859375
2017-05-10,53.505130767822266
2017-05-11,53.612117767333984
2017-05-12,53.44398880004883
2017-05-15,53.5815544128418
2017-05-16,53.505130767822266
2017-05-17,53.205265045166016
2017-05-18,53.25908660888672
2017-05-19,53.57433319091797
2017-05-22,53.874176025390625
2017-05-23,62.81607437133789
2017-05-24,63.46190643310547
2017-05-25,63.9847297668457
2017-05-26,63.17741012573242
2017-05-30,62.26247024536133
2017-05-31,61.48592758178711
2017-06-01,61.00151443481445
2017-06-02,61.73963928222656
2017-06-05,61.58588409423828
2017-06-06,60.96309280395508
2017-06-07,62.53157424926758
2017-06-08,62.085636138916016
2017-06-09,60.7862663269043
2017-06-12,59.948177337646484
2017-06-13,59.73291015625
2017-06-14,59.87899398803711
2017-06-15,59.46381378173828
2017-06-16,59.15625762939453
2017-06-19,59.8174934387207
2017-06-20,58.633445739746094
2017-06-21,58.22594451904297
2017-06-22,58.07984161376953
2017-06-23,58.21824645996094
2017-06-26,57.25718688964844
2017-06-27,57.14185333251953
2017-06-28,56.91887664794922
2017-06-29,56.580570220947266
2017-06-30,57.35714340209961
2017-07-03,58.33360290527344
2017-07-05,59.271602630615234
2017-07-06,57.97991180419922
2017-07-07,59.07936477661133
2017-07-10,58.794925689697266
2017-07-11,58.056793212890625
2017-07-12,59.025535583496094
2017-07-13,60.25575256347656
2017-07-14,60.26342010498047
2017-07-17,60.50177764892578
2017-07-18,60.11735916137695
2017-07-19,60.50177764892578
2017-07-20,61.18605422973633
2017-07-21,61.224510192871094
2017-07-24,61.60893630981445
2017-07-25,61.96261215209961
2017-07-26,61.28599548339844
2017-07-27,60.92464828491211
2017-07-28,61.39365768432617
2017-07-31,60.271121978759766
2017-08-01,60.017391204833984
2017-08-02,59.571449279785156
2017-08-03,58.40277862548828
2017-08-04,58.694950103759766
2017-08-07,59.40229034423828
2017-08-08,59.187015533447266
2017-08-09,59.14857482910156
2017-08-10,59.94051742553711
2017-08-11,59.40998840332031
2017-08-14,59.37156677246094
2017-08-15,59.325435638427734
2017-08-16,59.325435638427734
2017-08-17,58.087547302246094
2017-08-18,57.979248046875
2017-08-21,58.08753967285156
2017-08-22,58.806968688964844
2017-08-23,58.389217376708984
2017-08-24,58.38151168823242
2017-08-25,58.427921295166016
2017-08-28,57.69303894042969
2017-08-29,57.3990592956543
2017-08-30,57.28302764892578
2017-08-31,57.73169708251953
2017-09-01,58.94620132446289
2017-09-05,58.54396438598633
2017-09-06,58.482051849365234
2017-09-07,58.512996673583984
2017-09-08,57.87866973876953
2017-09-11,58.59809494018555
2017-09-12,55.26399612426758
2017-09-13,55.921546936035156
2017-09-14,56.339271545410156
2017-09-15,56.10721206665039
2017-09-18,56.34700012207031
2017-09-19,56.06852340698242
2017-09-20,55.28720474243164
2017-09-21,55.217586517333984
2017-09-22,55.14023971557617
2017-09-25,55.29496383666992
2017-09-26,55.28720474243164
2017-09-27,54.75345993041992
2017-09-28,53.794219970703125
2017-09-29,53.73232650756836
2017-10-02,54.08816909790039
2017-10-03,53.62403869628906
2017-10-04,53.770999908447266
2017-10-05,53.99533462524414
2017-10-06,53.15989303588867
2017-10-09,51.96859359741211
2017-10-10,52.47914505004883
2017-10-11,52.401798248291016
2017-10-12,52.486873626708984
2017-10-13,56.076263427734375
2017-10-16,54.75345993041992
2017-10-17,55.086082458496094
2017-10-18,54.49044418334961
2017-10-19,54.79212951660156
2017-10-20,55.05514907836914
2017-10-23,55.016456604003906
2017-10-24,54.71476745605469
2017-10-25,54.16551971435547
2017-10-26,54.11912536621094
2017-10-27,54.01082992553711
2017-10-30,53.58536148071289
2017-10-31,53.206302642822266
2017-11-01,53.8096809387207
2017-11-02,53.4770393371582
2017-11-03,52.494625091552734
2017-11-06,52.32443618774414
2017-11-07,52.1619873046875
2017-11-08,52.517822265625
2017-11-09,52.293487548828125
2017-11-10,51.945377349853516
2017-11-13,51.29558563232422
2017-11-14,51.225955963134766
2017-11-15,50.39823913574219
2017-11-16,50.76954650878906
2017-11-17,51.02662658691406
2017-11-20,50.87082290649414
2017-11-21,50.87082290649414
2017-11-22,51.01106262207031
2017-11-24,50.831871032714844
2017-11-27,50.76176071166992
2017-11-28,50.9876708984375
2017-11-29,51.74332809448242
2017-11-30,52.12507629394531
2017-12-01,52.30424499511719
2017-12-04,52.576904296875
2017-12-05,51.46288299560547
2017-12-06,53.231300354003906
2017-12-07,53.916839599609375
2017-12-08,54.368682861328125
2017-12-11,54.275203704833984
2017-12-12,53.503944396972656
2017-12-13,51.58753967285156
2017-12-14,51.5096321105957
2017-12-15,52.73271560668945
2017-12-18,52.21855545043945
2017-12-19,52.12507629394531
2017-12-20,52.389949798583984
2017-12-21,52.1873893737793
2017-12-22,51.99263381958008
2017-12-26,52.327613830566406
2017-12-27,52.08612060546875
2017-12-28,52.312034606933594
2017-12-29,52.257503509521484
2018-01-02,52.96641540527344
2018-01-03,54.10380554199219
2018-01-04,54.898433685302734
2018-01-05,54.48554229736328
2018-01-08,53.69871520996094
2018-01-09,54.24403381347656
2018-01-10,54.057064056396484
2018-01-11,54.87504959106445
2018-01-12,54.32972717285156
2018-01-16,54.672489166259766
2018-01-17,54.882843017578125
2018-01-18,54.251834869384766
2018-01-19,60.421756744384766
2018-01-22,63.96635055541992
2018-01-23,62.766658782958984
2018-01-24,62.34596633911133
2018-01-25,62.32261657714844
2018-01-26,63.724853515625
2018-01-29,62.992584228515625
2018-01-30,62.283660888671875
2018-01-31,61.87856674194336
2018-02-01,62.0577392578125
2018-02-02,61.23196792602539
2018-02-05,63.01594161987305
2018-02-06,64.30913543701172
2018-02-07,63.36649703979492
2018-02-08,62.291439056396484
2018-02-09,62.906864166259766
2018-02-12,62.0577392578125
2018-02-13,61.94086837768555
2018-02-14,58.47416687011719
2018-02-15,60.504310607910156
2018-02-16,62.00145721435547
2018-02-20,59.62641525268555
2018-02-21,58.8661003112793
2018-02-22,59.250160217285156
2018-02-23,60.05752944946289
2018-02-26,59.54802322387695
2018-02-27,58.65447235107422
2018-02-28,59.124759674072266
2018-03-01,59.55589294433594
2018-03-02,58.92096710205078
2018-03-05,61.13138198852539
2018-03-06,60.44162368774414
2018-03-07,60.692440032958984
2018-03-08,60.36323547363281
2018-03-09,58.75636672973633
2018-03-12,59.51667404174805
2018-03-13,59.469661712646484
2018-03-14,58.19198226928711
2018-03-15,57.80008316040039
2018-03-16,57.557098388671875
2018-03-19,56.94569778442383
2018-03-20,57.996036529541016
2018-03-21,57.2357063293457
2018-03-22,56.47539138793945
2018-03-23,56.843807220458984
2018-03-26,57.36897277832031
2018-03-27,56.91434860229492
2018-03-28,57.267086029052734
2018-03-29,57.95684814453125
2018-04-02,56.890838623046875
2018-04-03,58.09793472290039
2018-04-04,59.289363861083984
2018-04-05,58.897457122802734
2018-04-06,59.250160217285156
2018-04-09,58.7171630859375
2018-04-10,58.08226013183594
2018-04-11,58.387935638427734
2018-04-12,58.82691955566406
2018-04-13,58.897457122802734
2018-04-16,58.83474349975586
2018-04-17,58.63095474243164
2018-04-18,58.677974700927734
2018-04-19,59.33639144897461
2018-04-20,57.79224395751953
2018-04-23,57.56494140625
2018-04-24,57.00056457519531
2018-04-25,56.86732482910156
2018-04-26,56.41270446777344
2018-04-27,56.977046966552734
2018-04-30,56.61648941040039
2018-05-01,56.154029846191406
2018-05-02,57.447364807128906
2018-05-03,55.080169677734375
2018-05-04,55.25261306762695
2018-05-07,54.36686325073242
2018-05-08,54.4922981262207
2018-05-09,54.805824279785156
2018-05-10,55.456424713134766
2018-05-11,55.785614013671875
2018-05-14,55.683746337890625
2018-05-15,55.683746337890625
2018-05-16,55.33098220825195
2018-05-17,55.40937423706055
2018-05-18,54.95966339111328
2018-05-21,55.172706604003906
2018-05-22,55.204254150390625
2018-05-23,55.101688385009766
2018-05-24,55.306800842285156
2018-05-25,55.18059158325195
2018-05-29,54.95966339111328
2018-05-30,55.50406265258789
2018-05-31,54.87288284301758
2018-06-01,55.141143798828125
2018-06-04,55.22001647949219
2018-06-05,55.57506561279297
2018-06-06,55.283145904541016
2018-06-07,54.51783752441406
2018-06-08,54.57307815551758
2018-06-11,54.98334884643555
2018-06-12,54.98334884643555
2018-06-13,56.008995056152344
2018-06-14,55.66184616088867
2018-06-15,55.291038513183594
2018-06-18,56.08000946044922
2018-06-19,56.69541549682617
2018-06-20,55.44093322753906
2018-06-21,56.05635070800781
2018-06-22,56.427127838134766
2018-06-25,56.214134216308594
2018-06-26,55.95376205444336
2018-06-27,55.283145904541016
2018-06-28,54.91232681274414
2018-06-29,54.99912643432617
2018-07-02,54.699317932128906
2018-07-03,53.64998245239258
2018-07-05,54.7545280456543
2018-07-06,55.05435562133789
2018-07-09,54.80186080932617
2018-07-10,55.38570785522461
2018-07-11,55.03856658935547
2018-07-12,54.32060623168945
2018-07-13,54.02080535888672
2018-07-16,53.381736755371094
2018-07-17,54.23382568359375
2018-07-18,53.97346878051758
2018-07-19,53.626304626464844
2018-07-20,53.673648834228516
2018-07-23,53.381736755371094
2018-07-24,53.4921875
2018-07-25,53.720977783203125
2018-07-26,54.02867889404297
2018-07-27,53.657875061035156
2018-07-30,53.784088134765625
2018-07-31,54.54151153564453
2018-08-01,52.072044372558594
2018-08-02,52.3560676574707
2018-08-03,52.143035888671875
2018-08-06,52.25350570678711
2018-08-07,52.632198333740234
2018-08-08,51.914249420166016
2018-08-09,51.43297576904297
2018-08-10,50.0128288269043
2018-08-13,48.6163444519043
2018-08-14,48.876712799072266
2018-08-15,48.75048065185547
2018-08-16,49.40532302856445
2018-08-17,49.73668670654297
2018-08-20,50.35208511352539
2018-08-21,50.79740905761719
2018-08-22,50.097618103027344
2018-08-23,49.85906219482422
2018-08-24,51.03596878051758
2018-08-27,51.449459075927734
2018-08-28,51.489227294921875
2018-08-29,51.94248580932617
2018-08-30,51.41764450073242
2018-08-31,51.672119140625
2018-09-04,50.662208557128906
2018-09-05,50.88486099243164
2018-09-06,50.32822799682617
2018-09-07,50.65426254272461
2018-09-10,50.0658073425293
2018-09-11,50.30436706542969
2018-09-12,50.58269500732422
2018-09-13,50.63835906982422
2018-09-14,51.15524673461914
2018-09-17,51.377891540527344
2018-09-18,51.528987884521484
2018-09-19,51.87887191772461
2018-09-20,52.62635803222656
2018-09-21,53.06371307373047
2018-09-24,52.66612243652344
2018-09-25,52.98419189453125
2018-09-26,53.59649658203125
2018-09-27,54.503021240234375
2018-09-28,54.63821792602539
2018-10-01,53.763484954833984
2018-10-02,54.91651916503906
2018-10-03,54.71773147583008
2018-10-04,54.38374710083008
2018-10-05,54.81315612792969
2018-10-08,56.27631759643555
2018-10-09,55.592464447021484
2018-10-10,53.63626480102539
2018-10-11,52.968299865722656
2018-10-12,53.44541549682617
2018-10-15,54.08952713012695
2018-10-16,54.70182418823242
2018-10-17,54.566654205322266
2018-10-18,53.52492904663086
2018-10-19,53.620361328125
2018-10-22,53.151180267333984
2018-10-23,53.198909759521484
2018-10-24,52.19694519042969
2018-10-25,52.578636169433594
2018-10-26,51.87092590332031
2018-10-29,52.300323486328125
2018-10-30,54.08952713012695
2018-10-31,49.14338302612305
2018-11-01,49.75568389892578
2018-11-02,49.70001220703125
2018-11-05,49.30242156982422
2018-11-06,50.36003494262695
2018-11-07,49.89881134033203
2018-11-08,49.684112548828125
2018-11-09,50.312320709228516
2018-11-12,49.37398910522461
2018-11-13,49.08771896362305
2018-11-14,47.78358459472656
2018-11-15,46.924766540527344
2018-11-16,46.84457015991211
2018-11-19,46.84457015991211
2018-11-20,46.5398063659668
2018-11-21,46.7002067565918
2018-11-23,46.12277603149414
2018-11-26,46.89269256591797
2018-11-27,46.75634765625
2018-11-28,47.02101516723633
2018-11-29,46.483673095703125
2018-11-30,45.76990509033203
2018-12-03,47.5824089050293
2018-12-04,46.54783248901367
2018-12-06,47.0530891418457
2018-12-07,47.6946907043457
2018-12-10,47.83102798461914
2018-12-11,46.89269256591797
2018-12-12,47.8230094909668
2018-12-13,47.38191223144531
2018-12-14,47.18140411376953
2018-12-17,46.42753982543945
2018-12-18,45.54533767700195
2018-12-19,45.36890411376953
2018-12-20,43.508277893066406
2018-12-21,42.786476135253906
2018-12-24,41.751895904541016
2018-12-26,42.90677261352539
2018-12-27,42.73834991455078
2018-12-28,42.505775451660156
2018-12-31,42.85865020751953
2019-01-02,42.85063171386719
2019-01-03,42.834598541259766
2019-01-04,44.02155303955078
2019-01-07,44.39046859741211
2019-01-08,44.695228576660156
2019-01-09,45.75385665893555
2019-01-10,45.449100494384766
2019-01-11,44.68721008300781
2019-01-14,43.75688552856445
2019-01-15,42.69023513793945
2019-01-16,42.000511169433594
2019-01-17,41.976463317871094
2019-01-18,42.52983856201172
2019-01-22,41.61555862426758
2019-01-23,42.24110794067383
2019-01-24,42.57795715332031
2019-01-25,42.73834991455078
2019-01-28,43.25164031982422
2019-01-29,43.0751838684082
2019-01-30,43.636592864990234
2019-01-31,44.16592025756836
2019-02-01,44.07768630981445
2019-02-04,43.395992279052734
2019-02-05,43.29975128173828
2019-02-06,43.492225646972656
2019-02-07,42.9949951171875
2019-02-08,42.52983856201172
2019-02-11,41.976463317871094
2019-02-12,42.25715637207031
2019-02-13,42.6421012878418
2019-02-14,42.433597564697266
2019-02-15,42.352638244628906
2019-02-19,42.62791442871094
2019-02-20,42.668399810791016
2019-02-21,43.2999153137207
2019-02-22,41.9154167175293
2019-02-25,43.259437561035156
2019-02-26,42.797935485839844
2019-02-27,42.93558120727539
2019-02-28,42.97605895996094
2019-03-01,42.91128921508789
2019-03-04,42.75746154785156
2019-03-05,42.263572692871094
2019-03-06,41.308189392089844
2019-03-07,40.951942443847656
2019-03-08,40.66857147216797
2019-03-11,41.81016159057617
2019-03-12,42.10163497924805
2019-03-13,42.117835998535156
2019-03-14,42.14212417602539
2019-03-15,42.797935485839844
2019-03-18,42.27975845336914
