Date,HP
2019-03-28,56.869998931884766
2019-03-29,55.560001373291016
2019-04-01,57.52000045776367
2019-04-02,57.0
2019-04-03,56.11000061035156
2019-04-04,57.08000183105469
2019-04-05,58.400001525878906
2019-04-08,58.70000076293945
2019-04-09,58.130001068115234
2019-04-10,59.47999954223633
2019-04-11,59.09000015258789
2019-04-12,60.31999969482422
2019-04-15,60.130001068115234
2019-04-16,61.83000183105469
2019-04-17,62.2400016784668
2019-04-18,62.52000045776367
2019-04-22,64.51000213623047
2019-04-23,63.0099983215332
2019-04-24,60.900001525878906
2019-04-25,61.439998626708984
2019-04-26,58.709999084472656
2019-04-29,58.41999816894531
2019-04-30,58.52000045776367
2019-05-01,56.2400016784668
2019-05-02,56.689998626708984
2019-05-03,57.54999923706055
2019-05-06,57.4900016784668
2019-05-07,57.130001068115234
2019-05-08,57.13999938964844
2019-05-09,58.439998626708984
2019-05-10,57.470001220703125
2019-05-13,56.880001068115234
2019-05-14,58.81999969482422
2019-05-15,57.93000030517578
2019-05-16,58.08000183105469
2019-05-17,55.47999954223633
2019-05-20,55.0099983215332
2019-05-21,55.529998779296875
2019-05-22,54.11000061035156
2019-05-23,51.22999954223633
2019-05-24,50.470001220703125
2019-05-28,49.2400016784668
2019-05-29,51.0
2019-05-30,50.18000030517578
2019-05-31,48.90999984741211
2019-06-03,49.790000915527344
2019-06-04,50.33000183105469
2019-06-05,51.0
2019-06-06,51.18000030517578
2019-06-07,51.88999938964844
2019-06-10,50.65999984741211
2019-06-11,51.34000015258789
2019-06-12,49.439998626708984
2019-06-13,50.25
2019-06-14,48.400001525878906
2019-06-17,48.70000076293945
2019-06-18,49.52000045776367
2019-06-19,49.130001068115234
2019-06-20,51.06999969482422
2019-06-21,51.11000061035156
2019-06-24,49.9900016784668
2019-06-25,48.810001373291016
2019-06-26,49.720001220703125
2019-06-27,49.7400016784668
2019-06-28,50.619998931884766
2019-07-01,51.41999816894531
2019-07-02,49.43000030517578
2019-07-03,49.31999969482422
2019-07-05,50.029998779296875
2019-07-08,50.599998474121094
2019-07-09,50.560001373291016
2019-07-10,51.83000183105469
2019-07-11,51.77000045776367
2019-07-12,52.150001525878906
2019-07-15,51.290000915527344
2019-07-16,50.59000015258789
2019-07-17,50.040000915527344
2019-07-18,50.619998931884766
2019-07-19,51.279998779296875
2019-07-22,50.86000061035156
2019-07-23,50.2599983215332
2019-07-24,50.900001525878906
2019-07-25,48.9900016784668
2019-07-26,48.060001373291016
2019-07-29,47.720001220703125
2019-07-30,49.40999984741211
2019-07-31,49.68000030517578
2019-08-01,46.90999984741211
2019-08-02,46.130001068115234
2019-08-05,43.72999954223633
2019-08-06,43.84000015258789
2019-08-07,43.5
2019-08-08,43.959999084472656
2019-08-09,42.709999084472656
2019-08-12,41.279998779296875
2019-08-13,40.4900016784668
2019-08-14,39.40999984741211
2019-08-15,39.16999816894531
2019-08-16,39.40999984741211
2019-08-19,39.83000183105469
2019-08-20,38.959999084472656
2019-08-21,39.27000045776367
2019-08-22,39.040000915527344
2019-08-23,37.060001373291016
2019-08-26,37.08000183105469
2019-08-27,36.650001525878906
2019-08-28,36.81999969482422
2019-08-29,37.25
2019-08-30,37.59000015258789
2019-09-03,36.36000061035156
2019-09-04,37.09000015258789
2019-09-05,37.61000061035156
2019-09-06,38.43000030517578
2019-09-09,41.720001220703125
2019-09-10,42.15999984741211
2019-09-11,42.650001525878906
2019-09-12,40.7599983215332
2019-09-13,41.459999084472656
2019-09-16,47.400001525878906
2019-09-17,44.060001373291016
2019-09-18,43.58000183105469
2019-09-19,43.0099983215332
2019-09-20,43.2400016784668
2019-09-23,43.33000183105469
2019-09-24,40.7599983215332
2019-09-25,41.08000183105469
2019-09-26,41.06999969482422
2019-09-27,40.56999969482422
2019-09-30,40.06999969482422
2019-10-01,39.20000076293945
2019-10-02,38.4900016784668
2019-10-03,38.83000183105469
2019-10-04,38.310001373291016
2019-10-07,37.2400016784668
2019-10-08,36.619998931884766
2019-10-09,36.400001525878906
2019-10-10,36.7400016784668
2019-10-11,38.349998474121094
2019-10-14,37.849998474121094
2019-10-15,37.650001525878906
2019-10-16,37.689998626708984
2019-10-17,36.650001525878906
2019-10-18,36.560001373291016
2019-10-21,38.43000030517578
2019-10-22,39.15999984741211
2019-10-23,39.220001220703125
2019-10-24,39.33000183105469
2019-10-25,40.25
2019-10-28,39.63999938964844
2019-10-29,39.81999969482422
2019-10-30,38.099998474121094
2019-10-31,37.5
2019-11-01,40.18000030517578
2019-11-04,41.880001068115234
2019-11-05,41.4900016784668
2019-11-06,40.5
2019-11-07,40.790000915527344
2019-11-08,40.75
2019-11-11,41.18000030517578
2019-11-12,40.189998626708984
2019-11-13,39.220001220703125
2019-11-14,39.31999969482422
2019-11-15,40.560001373291016
2019-11-18,38.84000015258789
2019-11-19,38.40999984741211
2019-11-20,38.38999938964844
2019-11-21,38.88999938964844
2019-11-22,39.0
2019-11-25,39.91999816894531
2019-11-26,37.970001220703125
2019-11-27,40.459999084472656
2019-11-29,39.529998779296875
2019-12-02,39.79999923706055
2019-12-03,38.38999938964844
2019-12-04,39.31999969482422
2019-12-05,38.63999938964844
2019-12-06,40.68000030517578
2019-12-09,40.72999954223633
2019-12-10,40.77000045776367
2019-12-11,41.59000015258789
2019-12-12,42.61000061035156
2019-12-13,42.09000015258789
2019-12-16,42.40999984741211
2019-12-17,42.93000030517578
2019-12-18,43.25
2019-12-19,43.38999938964844
2019-12-20,44.20000076293945
2019-12-23,45.43000030517578
2019-12-24,44.84000015258789
2019-12-26,45.16999816894531
2019-12-27,44.43000030517578
2019-12-30,45.540000915527344
