Date,WFC
2016-02-29,35.478641510009766
2016-03-01,36.8397102355957
2016-03-02,37.48243713378906
2016-03-03,37.6336669921875
2016-03-04,37.8907585144043
2016-03-07,37.86051559448242
2016-03-08,37.0892448425293
2016-03-09,36.89264678955078
2016-03-10,36.6809196472168
2016-03-11,37.86051559448242
2016-03-14,37.716854095458984
2016-03-15,37.792457580566406
2016-03-16,37.45976257324219
2016-03-17,37.60341262817383
2016-03-18,38.21590805053711
2016-03-21,38.314212799072266
2016-03-22,38.087364196777344
2016-03-23,37.6261100769043
2016-03-24,36.97582244873047
2016-03-28,36.824588775634766
2016-03-29,36.33309555053711
2016-03-30,36.78678512573242
2016-03-31,36.5675048828125
2016-04-01,36.63554763793945
2016-04-04,36.673362731933594
2016-04-05,35.924774169921875
2016-04-06,36.355777740478516
2016-04-07,35.48619079589844
2016-04-08,35.59205627441406
2016-04-11,35.56182861328125
2016-04-12,36.121368408203125
2016-04-13,37.074119567871094
2016-04-14,36.89264678955078
2016-04-15,36.484317779541016
2016-04-18,36.93046188354492
2016-04-19,37.716854095458984
2016-04-20,38.147850036621094
2016-04-21,37.84539031982422
2016-04-22,38.276397705078125
2016-04-25,38.19321823120117
2016-04-26,38.503238677978516
2016-04-27,38.510807037353516
2016-04-28,38.117610931396484
2016-04-29,37.792457580566406
2016-05-02,38.25371551513672
2016-05-03,37.807586669921875
2016-05-04,37.289459228515625
2016-05-05,37.3046989440918
2016-05-06,37.350425720214844
2016-05-09,37.2437629699707
2016-05-10,37.63995361328125
2016-05-11,37.3961296081543
2016-05-12,37.487579345703125
2016-05-13,36.7561149597168
2016-05-16,36.778961181640625
2016-05-17,36.28371047973633
2016-05-18,37.06850814819336
2016-05-19,36.86277770996094
2016-05-20,37.14469528198242
2016-05-23,37.10660171508789
2016-05-24,37.487579345703125
2016-05-25,38.47809982299805
2016-05-26,38.51620101928711
2016-05-27,38.744781494140625
2016-05-31,38.64573287963867
2016-06-01,38.859073638916016
2016-06-02,38.94287872314453
2016-06-03,38.24189376831055
2016-06-06,38.470481872558594
2016-06-07,38.3028450012207
2016-06-08,38.09711837768555
2016-06-09,37.44186782836914
2016-06-10,36.83229446411133
2016-06-13,36.55038833618164
2016-06-14,35.71986389160156
2016-06-15,35.6436653137207
2016-06-16,35.69701385498047
2016-06-17,35.50652313232422
2016-06-20,35.75795364379883
2016-06-21,35.986534118652344
2016-06-22,35.788429260253906
2016-06-23,36.504676818847656
2016-06-24,34.82837677001953
2016-06-27,34.29502868652344
2016-06-28,35.12554931640625
2016-06-29,35.788429260253906
2016-06-30,36.062740325927734
2016-07-01,35.83415603637695
2016-07-05,35.20936965942383
2016-07-06,35.54462432861328
2016-07-07,35.65892028808594
2016-07-08,36.413238525390625
2016-07-11,36.63420104980469
2016-07-12,36.839927673339844
2016-07-13,36.778961181640625
2016-07-14,37.289459228515625
2016-07-15,36.3522834777832
2016-07-18,36.786582946777344
2016-07-19,36.85516357421875
2016-07-20,37.038028717041016
2016-07-21,36.801815032958984
2016-07-22,36.81705093383789
2016-07-25,36.66466522216797
2016-07-26,36.55038833618164
2016-07-27,36.5732421875
2016-07-28,36.67229080200195
2016-07-29,36.55038833618164
2016-08-01,36.428466796875
2016-08-02,36.344661712646484
2016-08-03,36.53667068481445
2016-08-04,36.74403762817383
2016-08-05,37.38921356201172
2016-08-08,37.565879821777344
2016-08-09,37.581241607666016
2016-08-10,37.005191802978516
2016-08-11,37.05126953125
2016-08-12,36.790138244628906
2016-08-15,37.074310302734375
2016-08-16,37.20487976074219
2016-08-17,37.335445404052734
2016-08-18,37.27402114868164
2016-08-19,37.366188049316406
2016-08-22,37.35082244873047
2016-08-23,37.181846618652344
2016-08-24,37.35082244873047
2016-08-25,37.1588020324707
2016-08-26,37.25865173339844
2016-08-29,38.06511688232422
2016-08-30,38.879249572753906
2016-08-31,39.01750564575195
2016-09-01,38.73332595825195
2016-09-02,38.82548904418945
2016-09-06,38.3953857421875
2016-09-07,38.22641372680664
2016-09-08,38.326255798339844
2016-09-09,37.41994857788086
2016-09-12,37.28169250488281
2016-09-13,36.06816482543945
2016-09-14,35.73020935058594
2016-09-15,35.44602584838867
2016-09-16,34.89302444458008
2016-09-19,35.33849334716797
2016-09-20,35.76094436645508
2016-09-21,35.20024108886719
2016-09-22,35.11576843261719
2016-09-23,35.13112258911133
2016-09-26,34.4705810546875
2016-09-27,34.631874084472656
2016-09-28,34.80085754394531
2016-09-29,34.078880310058594
2016-09-30,34.00975036621094
2016-10-03,33.66413116455078
2016-10-04,33.60268020629883
2016-10-05,34.555076599121094
2016-10-06,34.70100784301758
2016-10-07,34.81621551513672
2016-10-10,35.06199264526367
2016-10-11,34.90837860107422
2016-10-12,34.80852127075195
2016-10-13,34.37073516845703
2016-10-14,34.34001541137695
2016-10-17,34.17872619628906
2016-10-18,34.52434539794922
2016-10-19,34.7624397277832
2016-10-20,34.50898742675781
2016-10-21,34.631874084472656
2016-10-24,34.96215057373047
2016-10-25,35.11576843261719
2016-10-26,35.44602584838867
2016-10-27,35.64570999145508
2016-10-28,35.50746536254883
2016-10-31,35.33849334716797
2016-11-01,35.323143005371094
2016-11-02,35.03659439086914
2016-11-03,35.1140251159668
2016-11-04,34.54093551635742
2016-11-07,35.160499572753906
2016-11-08,35.26892852783203
2016-11-09,37.16636276245117
2016-11-10,39.985389709472656
2016-11-11,40.062835693359375
2016-11-14,41.21677780151367
2016-11-15,40.72887420654297
2016-11-16,40.02412414550781
2016-11-17,40.65142059326172
2016-11-18,40.90699768066406
2016-11-21,40.36487579345703
2016-11-22,40.442325592041016
2016-11-23,40.395851135253906
2016-11-25,40.75210189819336
2016-11-28,39.94667434692383
2016-11-29,40.16351318359375
2016-11-30,40.98444747924805
2016-12-01,42.08417510986328
2016-12-02,41.49558639526367
2016-12-05,42.091922760009766
2016-12-06,43.02127456665039
2016-12-07,44.36109161376953
2016-12-08,44.36882400512695
2016-12-09,44.252662658691406
2016-12-12,43.19939041137695
2016-12-13,43.2458610534668
2016-12-14,42.36297607421875
2016-12-15,42.742462158203125
2016-12-16,42.85863494873047
2016-12-19,42.76570129394531
2016-12-20,43.44723892211914
2016-12-21,43.14519119262695
2016-12-22,43.17616271972656
2016-12-23,43.33879852294922
2016-12-27,43.3310661315918
2016-12-28,42.843135833740234
2016-12-29,42.47142028808594
2016-12-30,42.68052291870117
2017-01-03,43.369773864746094
2017-01-04,43.408504486083984
2017-01-05,42.73472213745117
2017-01-06,42.62629699707031
2017-01-09,42.006736755371094
2017-01-10,42.30101776123047
2017-01-11,42.4404182434082
2017-01-12,42.208091735839844
2017-01-13,42.83539581298828
2017-01-17,41.65047836303711
2017-01-18,42.029964447021484
2017-01-19,42.270050048828125
2017-01-20,42.6495246887207
2017-01-23,42.01446533203125
2017-01-24,42.36297607421875
2017-01-25,43.84994888305664
2017-01-26,44.28364181518555
2017-01-27,43.826717376708984
2017-01-30,43.431739807128906
2017-01-31,43.62535095214844
2017-02-01,43.59416580200195
2017-02-02,43.46940994262695
2017-02-03,44.654579162597656
2017-02-06,44.09319305419922
2017-02-07,43.929447174072266
2017-02-08,43.375850677490234
2017-02-09,44.23352813720703
2017-02-10,44.33488845825195
2017-02-13,44.50643539428711
2017-02-14,45.208187103271484
2017-02-15,45.652626037597656
2017-02-16,45.31734085083008
2017-02-17,45.2939453125
2017-02-21,45.41871643066406
2017-02-22,45.50448226928711
2017-02-23,45.60584259033203
2017-02-24,45.07564163208008
2017-02-27,45.27056121826172
2017-02-28,45.13021469116211
2017-03-01,46.57270050048828
2017-03-02,45.77737045288086
2017-03-03,45.91773223876953
2017-03-06,45.69941329956055
2017-03-07,45.45769500732422
2017-03-08,45.387508392333984
2017-03-09,45.76957321166992
2017-03-10,45.886539459228516
2017-03-13,45.76957321166992
2017-03-14,45.81636047363281
2017-03-15,45.77737045288086
2017-03-16,46.25300979614258
2017-03-17,45.746185302734375
2017-03-20,44.9352912902832
2017-03-21,43.54738235473633
2017-03-22,43.14192581176758
2017-03-23,43.07954406738281
2017-03-24,43.53179168701172
2017-03-27,43.1887092590332
2017-03-28,43.633148193359375
2017-03-29,43.40702819824219
2017-03-30,43.851463317871094
2017-03-31,43.399234771728516
2017-04-03,43.26667022705078
2017-04-04,43.04056167602539
2017-04-05,42.869022369384766
2017-04-06,43.17312240600586
2017-04-07,42.75986862182617
2017-04-10,42.52595138549805
2017-04-11,42.229644775390625
2017-04-12,41.41874313354492
2017-04-13,40.03862762451172
2017-04-17,41.10685348510742
2017-04-18,40.89633560180664
2017-04-19,40.66242599487305
2017-04-20,41.71503448486328
2017-04-21,41.325172424316406
2017-04-24,41.831993103027344
2017-04-25,42.54154968261719
2017-04-26,42.52595138549805
2017-04-27,42.44797897338867
2017-04-28,41.980133056640625
2017-05-01,42.463558197021484
2017-05-02,42.52595138549805
2017-05-03,43.067718505859375
2017-05-04,43.32684326171875
2017-05-05,43.27186965942383
2017-05-08,43.216915130615234
2017-05-09,42.93424606323242
2017-05-10,42.96565246582031
2017-05-11,42.196170806884766
2017-05-12,41.63083267211914
2017-05-15,41.86638641357422
2017-05-16,41.819271087646484
2017-05-17,41.01838684082031
2017-05-18,41.1283073425293
2017-05-19,41.662235260009766
2017-05-22,41.62297439575195
2017-05-23,41.92134475708008
2017-05-24,41.68579864501953
2017-05-25,41.4423713684082
2017-05-26,41.15186309814453
2017-05-30,40.95555114746094
2017-05-31,40.154666900634766
2017-06-01,40.89274215698242
2017-06-02,40.68074035644531
2017-06-05,40.610084533691406
2017-06-06,40.68074035644531
2017-06-07,40.900604248046875
2017-06-08,41.26963806152344
2017-06-09,42.243282318115234
2017-06-12,42.470977783203125
2017-06-13,42.7536506652832
2017-06-14,42.816471099853516
2017-06-15,42.32179260253906
2017-06-16,42.31394958496094
2017-06-19,42.58876419067383
2017-06-20,41.97631072998047
2017-06-21,41.59942626953125
2017-06-22,41.21467971801758
2017-06-23,41.18326950073242
2017-06-26,41.53661346435547
2017-06-27,41.74075698852539
2017-06-28,42.6594352722168
2017-06-29,43.797943115234375
2017-06-30,43.50743865966797
2017-07-03,43.797943115234375
2017-07-05,43.797943115234375
2017-07-06,43.625221252441406
2017-07-07,43.76654815673828
2017-07-10,43.64877700805664
2017-07-11,43.216915130615234
2017-07-12,43.3189811706543
2017-07-13,43.65662384033203
2017-07-14,43.177650451660156
2017-07-17,42.95779037475586
2017-07-18,43.02846908569336
2017-07-19,43.13839340209961
2017-07-20,43.09128189086914
2017-07-21,42.53379440307617
2017-07-24,42.6123161315918
2017-07-25,43.23261260986328
2017-07-26,43.114845275878906
2017-07-27,42.95779037475586
2017-07-28,41.85068130493164
2017-07-31,42.353206634521484
2017-08-01,42.46312713623047
2017-08-02,42.40776443481445
2017-08-03,42.23377990722656
2017-08-04,41.790870666503906
2017-08-07,41.55359649658203
2017-08-08,41.688072204589844
2017-08-09,41.75132751464844
2017-08-10,41.08696365356445
2017-08-11,41.079063415527344
2017-08-14,41.790870666503906
2017-08-15,41.79877853393555
2017-08-16,41.67223358154297
2017-08-17,40.968345642089844
2017-08-18,40.87343978881836
2017-08-21,40.98414993286133
2017-08-22,41.3005256652832
2017-08-23,41.150245666503906
2017-08-24,41.2530517578125
2017-08-25,40.94460678100586
2017-08-28,40.83389663696289
2017-08-29,40.66780090332031
2017-08-30,40.62034606933594
2017-08-31,40.39098358154297
2017-09-01,40.31190490722656
2017-09-05,39.62382507324219
2017-09-06,39.44981384277344
2017-09-07,39.29164505004883
2017-09-08,39.21256637573242
2017-09-11,40.06671905517578
2017-09-12,40.78643798828125
2017-09-13,40.699440002441406
2017-09-14,40.56499099731445
2017-09-15,40.85762405395508
2017-09-18,41.688072204589844
2017-09-19,42.2021484375
2017-09-20,42.51057434082031
2017-09-21,42.75577163696289
2017-09-22,42.906036376953125
2017-09-25,42.7320442199707
2017-09-26,42.550132751464844
2017-09-27,42.874393463134766
2017-09-28,42.906036376953125
2017-09-29,43.61784362792969
2017-10-02,43.87092208862305
2017-10-03,43.95793151855469
2017-10-04,43.46756362915039
2017-10-05,43.807647705078125
2017-10-06,43.95793151855469
2017-10-09,43.609928131103516
2017-10-10,43.98164749145508
2017-10-11,44.02119827270508
2017-10-12,43.665279388427734
2017-10-13,42.46312713623047
2017-10-16,42.550132751464844
2017-10-17,42.06769561767578
2017-10-18,42.241676330566406
2017-10-19,42.51057434082031
2017-10-20,43.43593215942383
2017-10-23,43.42802810668945
2017-10-24,43.83137512207031
2017-10-25,43.69693374633789
2017-10-26,43.98955154418945
2017-10-27,44.18728256225586
2017-10-30,44.171478271484375
2017-10-31,44.40083312988281
2017-11-01,44.456180572509766
2017-11-02,44.9818115234375
2017-11-03,44.87828826904297
2017-11-06,44.74288558959961
2017-11-07,43.84293746948242
2017-11-08,43.213768005371094
2017-11-09,43.00669860839844
2017-11-10,42.85539245605469
2017-11-13,42.783695220947266
2017-11-14,43.038570404052734
2017-11-15,42.80759811401367
2017-11-16,43.48456573486328
2017-11-17,43.126163482666016
2017-11-20,43.04651641845703
2017-11-21,43.42082977294922
2017-11-22,43.05449295043945
2017-11-24,43.07837677001953
2017-11-27,42.96687698364258
2017-11-28,44.257080078125
2017-11-29,45.14110565185547
2017-11-30,44.973854064941406
2017-12-01,44.75882339477539
2017-12-04,45.70655822753906
2017-12-05,46.63042068481445
2017-12-06,46.6463508605957
2017-12-07,47.2755126953125
2017-12-08,47.235694885253906
2017-12-11,46.88526916503906
2017-12-12,48.04803466796875
2017-12-13,47.30736541748047
2017-12-14,47.16401290893555
2017-12-15,47.68169021606445
2017-12-18,48.51793670654297
2017-12-19,48.07193374633789
2017-12-20,47.89671325683594
2017-12-21,49.06746292114258
2017-12-22,49.01968002319336
2017-12-26,48.685184478759766
2017-12-27,48.54181671142578
2017-12-28,48.8205680847168
2017-12-29,48.318824768066406
2018-01-02,48.653316497802734
2018-01-03,49.02763748168945
2018-01-04,49.6408805847168
2018-01-05,49.97537612915039
2018-01-08,49.40992736816406
2018-01-09,49.58513259887695
2018-01-10,50.27006149291992
2018-01-11,50.18244934082031
2018-01-12,49.81609344482422
2018-01-16,49.776275634765625
2018-01-17,50.875335693359375
2018-01-18,50.93107986450195
2018-01-19,51.14612579345703
2018-01-22,51.552284240722656
2018-01-23,51.36115264892578
2018-01-24,52.14961242675781
2018-01-25,52.28499984741211
2018-01-26,52.507991790771484
2018-01-29,52.420387268066406
2018-01-30,51.990318298339844
2018-01-31,52.3885383605957
2018-02-01,52.48467254638672
2018-02-02,51.330989837646484
2018-02-05,46.596073150634766
2018-02-06,45.89103317260742
2018-02-07,46.0993537902832
2018-02-08,44.38484191894531
2018-02-09,44.969703674316406
2018-02-12,45.26612091064453
2018-02-13,46.46788024902344
2018-02-14,47.70968246459961
2018-02-15,48.08625030517578
2018-02-16,48.03017807006836
2018-02-20,48.03017807006836
2018-02-21,47.853912353515625
2018-02-22,47.1168327331543
2018-02-23,47.40524673461914
2018-02-26,48.04619216918945
2018-02-27,47.43730163574219
2018-02-28,46.79637145996094
2018-03-01,45.91508483886719
2018-03-02,45.99519348144531
2018-03-05,46.13941955566406
2018-03-06,45.722801208496094
2018-03-07,45.34623718261719
2018-03-08,45.442378997802734
2018-03-09,46.65215301513672
2018-03-12,46.4838981628418
2018-03-13,46.11537170410156
2018-03-14,45.37028503417969
2018-03-15,45.5305061340332
2018-03-16,44.785423278808594
2018-03-19,44.448936462402344
2018-03-20,43.984256744384766
2018-03-21,43.89613342285156
2018-03-22,42.08549118041992
2018-03-23,40.84366989135742
2018-03-26,41.8931999206543
2018-03-27,40.93981170654297
2018-03-28,41.2442512512207
2018-03-29,41.989341735839844
2018-04-02,41.140106201171875
2018-04-03,41.724952697753906
2018-04-04,42.389930725097656
2018-04-05,42.67033386230469
2018-04-06,41.84513473510742
2018-04-09,41.86114501953125
2018-04-10,42.15758514404297
2018-04-11,41.60478210449219
2018-04-12,42.22168731689453
2018-04-13,40.77155685424805
2018-04-16,40.699462890625
2018-04-17,40.51518630981445
2018-04-18,40.370975494384766
2018-04-19,41.292327880859375
2018-04-20,42.10951614379883
2018-04-23,42.14957809448242
2018-04-24,42.069454193115234
2018-04-25,42.5501594543457
2018-04-26,42.01337814331055
2018-04-27,41.949275970458984
2018-04-30,41.628814697265625
2018-05-01,42.10951614379883
2018-05-02,41.81308364868164
2018-05-03,41.60321044921875
2018-05-04,42.305477142333984
2018-05-07,42.50728225708008
2018-05-08,42.93510055541992
2018-05-09,43.395198822021484
2018-05-10,44.11360549926758
2018-05-11,43.95218276977539
2018-05-14,43.97639465332031
2018-05-15,44.194339752197266
2018-05-16,44.42842102050781
2018-05-17,43.76651382446289
2018-05-18,43.346778869628906
2018-05-21,44.02482604980469
2018-05-22,44.60599899291992
2018-05-23,45.34862518310547
2018-05-24,44.1297492980957
2018-05-25,44.31541061401367
2018-05-29,42.741371154785156
2018-05-30,43.774593353271484
2018-05-31,43.58085632324219
2018-06-01,44.14590835571289
2018-06-04,44.258914947509766
2018-06-05,43.99252700805664
2018-06-06,44.86430740356445
2018-06-07,44.90468215942383
2018-06-08,44.94502639770508
2018-06-11,44.80781173706055
2018-06-12,44.7028694152832
2018-06-13,44.52527618408203
2018-06-14,44.186256408691406
2018-06-15,44.379981994628906
2018-06-18,44.46071243286133
2018-06-19,44.46071243286133
2018-06-20,43.97639465332031
2018-06-21,43.8875846862793
2018-06-22,43.540504455566406
2018-06-25,43.556644439697266
2018-06-26,43.12882614135742
2018-06-27,43.00774002075195
2018-06-28,43.2902717590332
2018-06-29,44.75130844116211
2018-07-02,45.461639404296875
2018-07-03,44.84817123413086
2018-07-05,44.58985900878906
2018-07-06,45.11454391479492
2018-07-09,45.82487869262695
2018-07-10,45.703800201416016
2018-07-11,45.25983810424805
2018-07-12,45.22754669189453
2018-07-13,44.68672561645508
2018-07-16,46.002464294433594
2018-07-17,45.65537643432617
2018-07-18,45.663429260253906
2018-07-19,45.46971130371094
2018-07-20,45.5342903137207
2018-07-23,46.8177375793457
2018-07-24,47.10026550292969
2018-07-25,47.003395080566406
2018-07-26,47.06796646118164
2018-07-27,47.3262825012207
2018-07-30,47.2132682800293
2018-07-31,46.24463653564453
2018-08-01,46.53523254394531
2018-08-02,47.05183792114258
2018-08-03,47.48772048950195
2018-08-06,47.53616714477539
2018-08-07,47.47964859008789
2018-08-08,47.7783203125
2018-08-09,47.51811218261719
2018-08-10,47.200992584228516
2018-08-13,46.843231201171875
2018-08-14,47.217254638671875
2018-08-15,47.1522216796875
2018-08-16,47.696990966796875
2018-08-17,47.859622955322266
2018-08-20,47.99785232543945
2018-08-21,47.94092559814453
2018-08-22,48.11167907714844
2018-08-23,47.66447067260742
2018-08-24,47.72138977050781
2018-08-27,48.05476379394531
2018-08-28,48.03037643432617
2018-08-29,47.94092559814453
2018-08-30,47.53437805175781
2018-08-31,47.55064392089844
2018-09-04,47.81083297729492
2018-09-05,47.932804107666016
2018-09-06,47.103431701660156
2018-09-07,46.67247009277344
2018-09-10,46.72126770019531
2018-09-11,46.65622329711914
2018-09-12,45.48534393310547
2018-09-13,44.72101593017578
2018-09-14,44.5014762878418
2018-09-17,44.159976959228516
2018-09-18,44.314456939697266
2018-09-19,44.899898529052734
2018-09-20,45.16822052001953
2018-09-21,44.712886810302734
2018-09-24,44.11931610107422
2018-09-25,44.09492492675781
2018-09-26,43.22490692138672
2018-09-27,42.94844055175781
2018-09-28,42.73702621459961
2018-10-01,42.48497009277344
2018-10-02,42.387393951416016
2018-10-03,42.81021499633789
2018-10-04,43.509490966796875
2018-10-05,43.24927520751953
2018-10-08,43.63957977294922
2018-10-09,43.5257453918457
2018-10-10,42.63132858276367
2018-10-11,41.82635498046875
2018-10-12,42.371131896972656
2018-10-15,43.28994369506836
2018-10-16,43.688377380371094
2018-10-17,44.28193283081055
2018-10-18,43.17610549926758
2018-10-19,43.00535202026367
2018-10-22,41.99710464477539
2018-10-23,41.92393112182617
2018-10-24,40.809967041015625
2018-10-25,42.167869567871094
2018-10-26,41.67185974121094
2018-10-29,42.46871566772461
2018-10-30,42.84273147583008
2018-10-31,43.28181457519531
2018-11-01,43.55014419555664
2018-11-02,43.59079360961914
2018-11-05,43.631446838378906
2018-11-06,43.54200744628906
2018-11-07,43.56640625
2018-11-08,43.5745964050293
2018-11-09,43.47624588012695
2018-11-12,42.91065979003906
2018-11-13,43.2303352355957
2018-11-14,42.7467155456543
2018-11-15,43.295921325683594
2018-11-16,43.39427185058594
2018-11-19,43.705753326416016
2018-11-20,43.0663948059082
2018-11-21,42.97622299194336
2018-11-23,42.484413146972656
2018-11-26,43.345096588134766
2018-11-27,43.59919738769531
2018-11-28,44.55002975463867
2018-11-29,44.29592514038086
2018-11-30,44.49265670776367
2018-12-03,44.45987319946289
2018-12-04,42.44343185424805
2018-12-06,41.87784957885742
2018-12-07,41.19750213623047
2018-12-10,40.000770568847656
2018-12-11,39.14829635620117
2018-12-12,39.131893157958984
2018-12-13,38.54991912841797
2018-12-14,38.14826965332031
2018-12-17,38.20565414428711
2018-12-18,38.13187789916992
2018-12-19,37.43514633178711
2018-12-20,37.738433837890625
2018-12-21,36.98430633544922
2018-12-24,35.73838424682617
2018-12-26,37.36956787109375
2018-12-27,37.32038116455078
2018-12-28,37.525306701660156
2018-12-31,37.771209716796875
2019-01-02,38.476139068603516
2019-01-03,38.1728515625
2019-01-04,39.30402755737305
2019-01-07,39.049930572509766
2019-01-08,38.96796417236328
2019-01-09,39.18107223510742
2019-01-10,39.14008712768555
2019-01-11,39.23845672607422
2019-01-14,39.68927764892578
2019-01-15,39.07451248168945
2019-01-16,40.11552429199219
2019-01-17,40.35322952270508
2019-01-18,40.99258804321289
2019-01-22,40.869625091552734
2019-01-23,41.082759857177734
2019-01-24,40.96799850463867
2019-01-25,41.090946197509766
2019-01-28,40.836856842041016
2019-01-29,40.8614387512207
2019-01-30,41.058170318603516
2019-01-31,40.45435333251953
2019-02-01,40.45435333251953
2019-02-04,40.57844161987305
2019-02-05,40.75212097167969
2019-02-06,40.71076965332031
2019-02-07,39.76785659790039
2019-02-08,39.41219711303711
2019-02-11,39.41219711303711
2019-02-12,40.57016372680664
2019-02-13,40.54534149169922
2019-02-14,40.13179397583008
2019-02-15,40.71076965332031
2019-02-19,40.843109130859375
2019-02-20,41.19877243041992
2019-02-21,40.99198913574219
2019-02-22,40.54534149169922
2019-02-25,41.07469940185547
2019-02-26,41.016807556152344
2019-02-27,41.27321243286133
2019-02-28,41.26494598388672
2019-03-01,41.380733489990234
2019-03-04,41.4469108581543
2019-03-05,41.26494598388672
2019-03-06,41.20705032348633
2019-03-07,41.09123992919922
2019-03-08,41.19050216674805
2019-03-11,41.15740966796875
2019-03-12,41.06643295288086
2019-03-13,41.289756774902344
2019-03-14,41.645423889160156
2019-03-15,41.90182876586914
