Date,DAL
2018-03-13,52.0869026184082
2018-03-14,51.68192672729492
2018-03-15,51.85680389404297
2018-03-16,52.17894744873047
2018-03-19,51.50703430175781
2018-03-20,52.004066467285156
2018-03-21,51.497833251953125
2018-03-22,50.31968307495117
2018-03-23,49.6109619140625
2018-03-26,50.67864990234375
2018-03-27,49.94231033325195
2018-03-28,49.638580322265625
2018-03-29,50.44854736328125
2018-04-02,47.816131591796875
2018-04-03,49.44528579711914
2018-04-04,49.57414627075195
2018-04-05,49.89629364013672
2018-04-06,48.8286018371582
2018-04-09,48.377586364746094
2018-04-10,48.19351577758789
2018-04-11,47.374324798583984
2018-04-12,48.76417922973633
2018-04-13,48.70894241333008
2018-04-16,49.97913360595703
2018-04-17,50.20923614501953
2018-04-18,50.81671905517578
2018-04-19,50.6878662109375
2018-04-20,50.991600036621094
2018-04-23,50.26446533203125
2018-04-24,49.52811050415039
2018-04-25,50.3012809753418
2018-04-26,48.902225494384766
2018-04-27,49.242794036865234
2018-04-30,48.064640045166016
2018-05-01,48.54326629638672
2018-05-02,48.19351577758789
2018-05-03,47.668861389160156
2018-05-04,48.175086975097656
2018-05-07,47.770103454589844
2018-05-08,48.20270538330078
2018-05-09,47.51239013671875
2018-05-10,48.202186584472656
2018-05-11,48.97993850708008
2018-05-14,48.22995376586914
2018-05-15,48.48920440673828
2018-05-16,49.5169563293457
2018-05-17,49.16511154174805
2018-05-18,49.02622604370117
2018-05-21,49.97990417480469
2018-05-22,49.55397415161133
2018-05-23,49.4428825378418
2018-05-24,50.368778228759766
2018-05-25,51.7298469543457
2018-05-29,50.21137237548828
2018-05-30,50.28544235229492
2018-05-31,50.04471206665039
2018-06-01,50.38728713989258
2018-06-04,51.10023880004883
2018-06-05,50.61876678466797
2018-06-06,50.155826568603516
2018-06-07,49.49843215942383
2018-06-08,50.08175277709961
2018-06-11,50.822471618652344
2018-06-12,50.507652282714844
2018-06-13,50.600257873535156
2018-06-14,50.83173751831055
2018-06-15,51.09097671508789
2018-06-18,50.73914337158203
2018-06-19,49.79471969604492
2018-06-20,49.85027313232422
2018-06-21,49.74843215942383
2018-06-22,48.81327438354492
2018-06-25,47.50775909423828
2018-06-26,47.28554153442383
2018-06-27,46.19298553466797
2018-06-28,46.109649658203125
2018-06-29,45.86891174316406
