Date,PCAR
2016-11-23,29.053565979003906
2016-11-25,29.06294059753418
2016-11-28,28.594188690185547
2016-11-29,28.720752716064453
2016-11-30,29.133258819580078
2016-12-01,29.550447463989258
2016-12-02,29.57857894897461
2016-12-05,30.661394119262695
2016-12-06,30.202022552490234
2016-12-07,31.702035903930664
2016-12-08,31.908294677734375
2016-12-09,31.72547721862793
2016-12-12,31.453598022460938
2016-12-13,31.486408233642578
2016-12-14,31.079648971557617
2016-12-15,30.918834686279297
2016-12-16,30.79113006591797
2016-12-19,30.843149185180664
2016-12-20,31.07491683959961
2016-12-21,30.914106369018555
2016-12-22,30.81005859375
2016-12-23,30.947216033935547
2016-12-27,31.041805267333984
2016-12-28,30.72490692138672
2016-12-29,30.44585418701172
2016-12-30,30.223554611206055
2017-01-03,30.895183563232422
2017-01-04,31.32086944580078
2017-01-05,30.81005859375
2017-01-06,31.160057067871094
2017-01-09,30.776947021484375
2017-01-10,31.335067749023438
2017-01-11,31.59519386291504
2017-01-12,31.37290382385254
2017-01-13,31.93573570251465
2017-01-17,31.651960372924805
2017-01-18,31.363445281982422
2017-01-19,31.093833923339844
2017-01-20,31.21681022644043
2017-01-23,30.966142654418945
2017-01-24,31.54789924621582
2017-01-25,32.351959228515625
2017-01-26,32.20063018798828
2017-01-27,31.96885871887207
2017-01-30,31.98303985595703
2017-01-31,31.836423873901367
2017-02-01,32.460750579833984
2017-02-02,31.96885871887207
2017-02-03,32.39453887939453
2017-02-06,32.195884704589844
2017-02-07,31.987768173217773
2017-02-08,31.61412811279297
2017-02-09,32.25264358520508
2017-02-10,32.62287521362305
2017-02-13,33.16397476196289
2017-02-14,33.2589111328125
2017-02-15,33.1307487487793
2017-02-16,32.61812973022461
2017-02-17,32.67984390258789
2017-02-21,32.64186096191406
2017-02-22,32.29536437988281
2017-02-23,32.01057052612305
2017-02-24,32.001075744628906
2017-02-27,32.09126663208008
2017-02-28,31.711544036865234
2017-03-01,32.841217041015625
2017-03-02,31.982091903686523
2017-03-03,32.575401306152344
2017-03-06,32.40453338623047
2017-03-07,32.07228088378906
2017-03-08,31.948869705200195
2017-03-09,31.668819427490234
2017-03-10,32.138736724853516
2017-03-13,32.214683532714844
2017-03-14,31.967849731445312
2017-03-15,32.6893196105957
2017-03-16,32.698814392089844
2017-03-17,32.99784469604492
2017-03-20,32.80324172973633
2017-03-21,32.11024856567383
2017-03-22,32.05328369140625
2017-03-23,32.08177185058594
2017-03-24,32.096004486083984
2017-03-27,31.559648513793945
2017-03-28,31.844449996948242
2017-03-29,32.11024856567383
2017-03-30,32.10551452636719
2017-03-31,31.896648406982422
2017-04-03,31.72579002380371
2017-04-04,31.62135887145996
2017-04-05,31.683063507080078
2017-04-06,31.877687454223633
2017-04-07,31.877687454223633
2017-04-10,32.11024856567383
2017-04-11,32.05328369140625
2017-04-12,31.160938262939453
2017-04-13,30.67680549621582
2017-04-17,31.01380157470703
2017-04-18,30.472702026367188
2017-04-19,30.643573760986328
2017-04-20,31.270112991333008
2017-04-21,31.213157653808594
2017-04-24,32.148216247558594
2017-04-25,31.213157653808594
2017-04-26,31.01380157470703
2017-04-27,31.521669387817383
2017-04-28,31.673568725585938
2017-05-01,31.412508010864258
2017-05-02,32.30486297607422
2017-05-03,31.97260093688965
2017-05-04,31.754261016845703
2017-05-05,31.820716857910156
2017-05-08,31.478975296020508
2017-05-09,31.4647274017334
2017-05-10,31.31283950805664
2017-05-11,30.553388595581055
2017-05-12,30.0787353515625
2017-05-15,30.27334976196289
2017-05-16,30.58660316467285
2017-05-17,30.20065689086914
2017-05-18,29.700332641601562
2017-05-19,29.93857192993164
2017-05-22,29.9623966217041
2017-05-23,29.929039001464844
2017-05-24,29.87186050415039
2017-05-25,29.87186050415039
2017-05-26,29.843259811401367
2017-05-30,29.84803009033203
2017-05-31,30.00050926208496
2017-06-01,30.348358154296875
2017-06-02,30.091053009033203
2017-06-05,29.695558547973633
2017-06-06,30.553251266479492
2017-06-07,30.234006881713867
2017-06-08,30.481782913208008
2017-06-09,30.500850677490234
2017-06-12,30.767683029174805
2017-06-13,30.65332794189453
2017-06-14,30.44365692138672
2017-06-15,31.024993896484375
2017-06-16,31.072641372680664
2017-06-19,31.063129425048828
2017-06-20,30.491313934326172
2017-06-21,29.900447845458984
2017-06-22,29.900447845458984
2017-06-23,29.786100387573242
2017-06-26,30.11012077331543
2017-06-27,29.924283981323242
2017-06-28,31.144134521484375
2017-06-29,31.12029457092285
2017-06-30,31.4681453704834
2017-07-03,31.92558479309082
2017-07-05,31.634912490844727
2017-07-06,32.02089309692383
2017-07-07,32.221012115478516
2017-07-10,32.630802154541016
2017-07-11,32.64986801147461
2017-07-12,32.64986801147461
2017-07-13,32.525978088378906
2017-07-14,32.7118034362793
2017-07-17,32.51167678833008
2017-07-18,32.61650466918945
2017-07-19,32.65463638305664
2017-07-20,32.664161682128906
2017-07-21,32.81664276123047
2017-07-24,32.94529724121094
2017-07-25,32.70704650878906
2017-07-26,32.668922424316406
2017-07-27,32.47832489013672
2017-07-28,32.48785400390625
2017-07-31,32.61650466918945
2017-08-01,31.944650650024414
2017-08-02,32.13523483276367
2017-08-03,32.21624755859375
2017-08-04,32.6784553527832
2017-08-07,32.664161682128906
2017-08-08,32.35443115234375
2017-08-09,32.025630950927734
2017-08-10,31.072641372680664
2017-08-11,30.882061004638672
2017-08-14,31.192968368530273
2017-08-15,31.03032875061035
2017-08-16,30.81987190246582
2017-08-17,30.207576751708984
2017-08-18,30.135826110839844
2017-08-21,30.255413055419922
2017-08-22,30.829421997070312
2017-08-23,30.618959426879883
2017-08-24,30.528057098388672
2017-08-25,30.618959426879883
2017-08-28,30.805505752563477
2017-08-29,31.169048309326172
2017-08-30,31.609132766723633
2017-08-31,31.72873306274414
2017-09-01,31.503890991210938
2017-09-05,31.231239318847656
2017-09-06,31.20731544494629
2017-09-07,31.967906951904297
2017-09-08,32.336219787597656
2017-09-11,32.38404846191406
2017-09-12,32.88154602050781
2017-09-13,33.06331253051758
2017-09-14,33.11114501953125
2017-09-15,33.44599151611328
2017-09-18,33.895626068115234
2017-09-19,33.91475296020508
2017-09-20,33.88605880737305
2017-09-21,33.82387161254883
2017-09-22,34.16350555419922
2017-09-25,34.46486282348633
2017-09-26,34.37875747680664
2017-09-27,34.77101135253906
2017-09-28,34.61793518066406
2017-09-29,34.60359191894531
2017-10-02,34.88101577758789
2017-10-03,35.28282928466797
2017-10-04,35.56985092163086
2017-10-05,35.746826171875
2017-10-06,35.0532341003418
2017-10-09,35.06278991699219
2017-10-10,35.12019348144531
2017-10-11,34.852333068847656
2017-10-12,34.88581466674805
2017-10-13,34.77101135253906
2017-10-16,34.78056716918945
2017-10-17,34.775787353515625
2017-10-18,34.727962493896484
2017-10-19,35.28761672973633
2017-10-20,35.837730407714844
2017-10-23,35.70857238769531
2017-10-24,33.666019439697266
2017-10-25,33.594268798828125
2017-10-26,34.479209899902344
2017-10-27,34.37875747680664
2017-10-30,33.69950866699219
2017-10-31,34.31178283691406
2017-11-01,33.953025817871094
2017-11-02,34.42180633544922
2017-11-03,34.11566925048828
2017-11-06,33.776039123535156
2017-11-07,33.71385192871094
2017-11-08,33.732994079589844
2017-11-09,33.20681381225586
2017-11-10,33.28813934326172
2017-11-13,33.278526306152344
2017-11-14,32.96648406982422
2017-11-15,32.736045837402344
2017-11-16,33.460960388183594
2017-11-17,32.01594543457031
2017-11-20,32.50081253051758
2017-11-21,32.49601745605469
2017-11-22,32.582420349121094
2017-11-24,32.135948181152344
2017-11-27,32.11676788330078
2017-11-28,32.89927291870117
2017-11-29,33.12971115112305
2017-11-30,33.76340103149414
2017-12-01,33.436954498291016
2017-12-04,33.73459243774414
2017-12-05,33.68659210205078
2017-12-06,33.6625862121582
2017-12-07,34.19066619873047
2017-12-08,34.55072021484375
2017-12-11,34.44028854370117
2017-12-12,34.52191162109375
2017-12-13,34.224090576171875
2017-12-14,33.794464111328125
2017-12-15,33.76517868041992
2017-12-18,34.468204498291016
2017-12-19,34.61466598510742
2017-12-20,34.814842224121094
2017-12-21,34.775779724121094
2017-12-22,34.66349411010742
2017-12-26,34.73672103881836
2017-12-27,34.58537673950195
2017-12-28,34.87831115722656
2017-12-29,34.702545166015625
2018-01-02,35.649696350097656
2018-01-03,36.08420944213867
2018-01-04,36.54313659667969
2018-01-05,36.66518783569336
2018-01-08,36.54801559448242
2018-01-09,36.53337478637695
2018-01-10,36.18186569213867
2018-01-11,36.8946418762207
2018-01-12,37.29988479614258
2018-01-16,37.08995056152344
2018-01-17,37.36823272705078
2018-01-18,37.29988479614258
2018-01-19,37.841793060302734
2018-01-22,37.90526580810547
2018-01-23,37.768558502197266
2018-01-24,38.22260665893555
2018-01-25,37.70021438598633
2018-01-26,38.42765426635742
2018-01-29,38.56924057006836
2018-01-30,36.97765350341797
2018-01-31,36.401546478271484
2018-02-01,36.47966766357422
2018-02-02,35.44465255737305
2018-02-05,33.784690856933594
2018-02-06,34.199684143066406
2018-02-07,33.53569412231445
2018-02-08,32.700862884521484
2018-02-09,32.9547233581543
2018-02-12,33.439857482910156
2018-02-13,33.39086151123047
2018-02-14,33.871097564697266
2018-02-15,33.80247497558594
2018-02-16,33.704471588134766
2018-02-20,33.807376861572266
2018-02-21,33.92009735107422
2018-02-22,34.498329162597656
2018-02-23,34.94916534423828
2018-02-26,35.06187438964844
2018-02-27,34.90504837036133
2018-02-28,35.08147048950195
2018-03-01,33.831886291503906
2018-03-02,32.925323486328125
2018-03-05,33.71918487548828
2018-03-06,34.258216857910156
2018-03-07,33.846588134765625
2018-03-08,33.400665283203125
2018-03-09,33.846588134765625
2018-03-12,33.19485092163086
2018-03-13,33.01842498779297
2018-03-14,32.513702392578125
2018-03-15,32.744022369384766
2018-03-16,33.19485092163086
2018-03-19,32.41568374633789
2018-03-20,32.484291076660156
2018-03-21,32.744022369384766
2018-03-22,31.51894760131836
2018-03-23,30.84268569946289
2018-03-26,31.86195945739746
2018-03-27,31.303319931030273
2018-03-28,31.60713768005371
2018-03-29,32.42549514770508
2018-04-02,31.56303596496582
2018-04-03,32.20008087158203
2018-04-04,32.993934631347656
2018-04-05,33.48886489868164
2018-04-06,32.4695930480957
2018-04-09,32.11188888549805
2018-04-10,33.19485092163086
2018-04-11,32.846920013427734
2018-04-12,33.410457611083984
2018-04-13,33.2585563659668
2018-04-16,34.06709671020508
2018-04-17,34.17491149902344
2018-04-18,34.73356246948242
2018-04-19,34.12590789794922
2018-04-20,33.90050506591797
2018-04-23,34.01320266723633
2018-04-24,31.812946319580078
2018-04-25,31.803157806396484
2018-04-26,31.489526748657227
2018-04-27,31.56303596496582
2018-04-30,31.200416564941406
2018-05-01,31.156309127807617
2018-05-02,30.46536636352539
2018-05-03,30.695667266845703
2018-05-04,31.26413345336914
2018-05-07,31.60713768005371
2018-05-08,31.48462677001953
2018-05-09,31.38663101196289
2018-05-10,31.244524002075195
2018-05-11,31.25921630859375
2018-05-14,31.101716995239258
2018-05-15,31.264142990112305
2018-05-16,31.456096649169922
2018-05-17,31.64313316345215
2018-05-18,31.997501373291016
2018-05-21,32.48969650268555
2018-05-22,32.3568115234375
2018-05-23,32.03689193725586
2018-05-24,32.10579299926758
2018-05-25,31.815399169921875
2018-05-29,31.25921630859375
2018-05-30,31.633285522460938
2018-05-31,30.629207611083984
2018-06-01,30.993432998657227
2018-06-04,31.047576904296875
2018-06-05,31.70218849182129
2018-06-06,32.23374938964844
2018-06-07,31.98272705078125
2018-06-08,32.12054443359375
2018-06-11,32.287906646728516
2018-06-12,32.091026306152344
2018-06-13,31.505319595336914
2018-06-14,31.38227081298828
2018-06-15,31.500394821166992
2018-06-18,31.293670654296875
2018-06-19,30.885147094726562
2018-06-20,30.76703453063965
2018-06-21,30.27483367919922
2018-06-22,30.570144653320312
2018-06-25,30.584918975830078
2018-06-26,30.59474754333496
2018-06-27,30.39788055419922
2018-06-28,30.53569221496582
2018-06-29,30.496315002441406
2018-07-02,29.954906463623047
2018-07-03,29.51192855834961
2018-07-05,29.81708526611328
2018-07-06,29.97951316833496
2018-07-09,30.437253952026367
2018-07-10,30.80147933959961
2018-07-11,30.132089614868164
2018-07-12,30.38311767578125
2018-07-13,31.229686737060547
2018-07-16,30.796550750732422
2018-07-17,31.11155128479004
2018-07-18,31.20999526977539
2018-07-19,31.229686737060547
2018-07-20,30.885147094726562
2018-07-23,30.968826293945312
2018-07-24,31.131244659423828
2018-07-25,31.58406639099121
2018-07-26,32.199310302734375
2018-07-27,32.519229888916016
2018-07-30,31.997501373291016
2018-07-31,32.34696578979492
2018-08-01,31.485618591308594
2018-08-02,31.150938034057617
2018-08-03,31.712045669555664
2018-08-06,31.963054656982422
2018-08-07,32.08118438720703
2018-08-08,31.71695899963379
2018-08-09,31.652965545654297
2018-08-10,31.283832550048828
2018-08-13,31.61011505126953
2018-08-14,32.04020690917969
2018-08-15,31.901782989501953
2018-08-16,32.47032928466797
2018-08-17,33.20198440551758
2018-08-20,33.735904693603516
2018-08-21,33.59749221801758
2018-08-22,33.50355529785156
2018-08-23,32.935028076171875
2018-08-24,33.33546447753906
2018-08-27,33.92377853393555
2018-08-28,33.85950469970703
2018-08-29,33.8298454284668
2018-08-30,33.54805374145508
2018-08-31,33.82490539550781
2018-09-04,33.78535079956055
2018-09-05,34.56150817871094
2018-09-06,34.20063018798828
2018-09-07,34.116580963134766
2018-09-10,34.6010627746582
2018-09-11,34.141292572021484
2018-09-12,34.42802810668945
2018-09-13,34.55162048339844
2018-09-14,34.774085998535156
2018-09-17,34.91746520996094
2018-09-18,35.159698486328125
2018-09-19,35.25856018066406
2018-09-20,35.79743576049805
2018-09-21,35.69361877441406
2018-09-24,34.78397750854492
2018-09-25,34.23522186279297
2018-09-26,34.00286865234375
2018-09-27,34.141292572021484
2018-09-28,33.71119689941406
2018-10-01,34.11163330078125
2018-10-02,34.447811126708984
2018-10-03,34.71971130371094
2018-10-04,34.54667663574219
2018-10-05,33.60737228393555
2018-10-08,33.68152618408203
2018-10-09,32.80648422241211
2018-10-10,31.565629959106445
2018-10-11,31.07124900817871
2018-10-12,30.715299606323242
2018-10-15,30.695528030395508
2018-10-16,31.11574363708496
2018-10-17,30.522493362426758
2018-10-18,29.83037757873535
2018-10-19,29.7759952545166
2018-10-22,29.90947151184082
2018-10-23,28.376924514770508
2018-10-24,27.165714263916016
2018-10-25,27.299192428588867
2018-10-26,27.3387393951416
2018-10-29,27.590869903564453
2018-10-30,27.922090530395508
2018-10-31,28.28299331665039
2018-11-01,29.23711585998535
2018-11-02,28.821861267089844
2018-11-05,28.900959014892578
2018-11-06,29.34589195251465
2018-11-07,29.612855911254883
2018-11-08,29.736448287963867
2018-11-09,28.98645782470703
2018-11-12,28.99639129638672
2018-11-13,29.229833602905273
2018-11-14,29.6420841217041
2018-11-15,30.07915496826172
2018-11-16,30.183462142944336
2018-11-19,30.044391632080078
2018-11-20,29.488107681274414
2018-11-21,29.77618408203125
2018-11-23,29.82585334777832
2018-11-26,30.138763427734375
2018-11-27,30.084123611450195
2018-11-28,30.799348831176758
2018-11-29,30.4516658782959
2018-11-30,30.90364646911621
2018-12-03,30.35233497619629
2018-12-04,29.46327018737793
2018-12-06,29.095720291137695
2018-12-07,28.355663299560547
2018-12-10,28.594079971313477
2018-12-11,28.713279724121094
2018-12-12,29.011287689208984
2018-12-13,29.47414779663086
2018-12-14,29.093576431274414
2018-12-17,28.846717834472656
2018-12-18,28.893001556396484
2018-12-19,28.224411010742188
2018-12-20,28.496990203857422
2018-12-21,28.234699249267578
2018-12-24,27.602127075195312
2018-12-26,29.047277450561523
2018-12-27,29.551294326782227
2018-12-28,29.36100959777832
2018-12-31,29.38673210144043
2019-01-02,29.75701141357422
2019-01-03,29.06787109375
2019-01-04,30.358739852905273
2019-01-07,30.322731018066406
2019-01-08,30.615880966186523
2019-01-09,30.153018951416016
2019-01-10,30.42559242248535
2019-01-11,30.569595336914062
2019-01-14,30.84217071533203
2019-01-15,30.63646125793457
2019-01-16,30.888460159301758
2019-01-17,31.546764373779297
2019-01-18,32.390193939208984
2019-01-22,31.911901473999023
2019-01-23,31.69075584411621
2019-01-24,31.778188705444336
2019-01-25,32.24104690551758
2019-01-28,31.526195526123047
2019-01-29,33.34677505493164
2019-01-30,33.30049133300781
2019-01-31,33.69650650024414
2019-02-01,33.40848922729492
2019-02-04,33.55764389038086
2019-02-05,33.72221374511719
2019-02-06,33.71708679199219
2019-02-07,33.89193344116211
2019-02-08,33.91763687133789
2019-02-11,33.778114318847656
2019-02-12,34.50164031982422
2019-02-13,34.8478889465332
2019-02-14,34.5584831237793
2019-02-15,35.194149017333984
2019-02-19,35.25617218017578
2019-02-20,35.6799430847168
2019-02-21,35.747127532958984
2019-02-22,36.11922836303711
2019-02-25,35.912506103515625
2019-02-26,35.829795837402344
2019-02-27,35.359519958496094
2019-02-28,35.03910827636719
2019-03-01,35.02360153198242
2019-03-04,34.87372970581055
2019-03-05,35.033939361572266
2019-03-06,34.760032653808594
2019-03-07,34.687686920166016
2019-03-08,34.78587341308594
2019-03-11,35.219993591308594
2019-03-12,35.26649475097656
2019-03-13,35.52489471435547
2019-03-14,35.37501907348633
