Date,AMAT
2020-04-28,50.41999816894531
2020-04-29,54.34000015258789
2020-04-30,49.68000030517578
2020-05-01,46.88999938964844
2020-05-04,47.58000183105469
2020-05-05,48.849998474121094
2020-05-06,50.5
2020-05-07,51.25
2020-05-08,53.810001373291016
2020-05-11,54.0099983215332
2020-05-12,52.33000183105469
2020-05-13,51.4900016784668
2020-05-14,54.43000030517578
2020-05-15,52.040000915527344
2020-05-18,54.36000061035156
2020-05-19,55.470001220703125
2020-05-20,56.880001068115234
2020-05-21,55.02000045776367
2020-05-22,54.38999938964844
2020-05-26,55.13999938964844
2020-05-27,56.400001525878906
2020-05-28,54.66999816894531
2020-05-29,56.18000030517578
2020-06-01,55.689998626708984
2020-06-02,55.790000915527344
2020-06-03,57.810001373291016
2020-06-04,58.130001068115234
2020-06-05,60.189998626708984
2020-06-08,59.900001525878906
2020-06-09,59.790000915527344
2020-06-10,59.86000061035156
2020-06-11,55.40999984741211
2020-06-12,56.54999923706055
2020-06-15,57.04999923706055
2020-06-16,58.540000915527344
2020-06-17,60.0
2020-06-18,60.380001068115234
2020-06-19,60.95000076293945
2020-06-22,61.27000045776367
2020-06-23,60.84000015258789
2020-06-24,59.970001220703125
2020-06-25,59.97999954223633
2020-06-26,58.380001068115234
2020-06-29,59.060001373291016
2020-06-30,60.45000076293945
2020-07-01,59.68000030517578
2020-07-02,61.0
2020-07-06,63.459999084472656
2020-07-07,62.18000030517578
2020-07-08,62.77000045776367
2020-07-09,63.4900016784668
2020-07-10,62.59000015258789
2020-07-13,61.5099983215332
2020-07-14,62.540000915527344
2020-07-15,62.099998474121094
2020-07-16,62.34000015258789
2020-07-17,62.29999923706055
2020-07-20,63.72999954223633
2020-07-21,63.810001373291016
2020-07-22,64.22000122070312
2020-07-23,63.630001068115234
2020-07-24,60.619998931884766
2020-07-27,63.0099983215332
2020-07-28,62.29999923706055
2020-07-29,63.25
2020-07-30,64.41999816894531
2020-07-31,64.33000183105469
2020-08-03,65.01000213623047
2020-08-04,64.8499984741211
2020-08-05,64.87000274658203
2020-08-06,63.61000061035156
2020-08-07,63.56999969482422
2020-08-10,65.23999786376953
2020-08-11,64.45999908447266
2020-08-12,66.5
2020-08-13,65.06999969482422
2020-08-14,67.62000274658203
2020-08-17,66.94000244140625
2020-08-18,66.43000030517578
2020-08-19,65.87000274658203
2020-08-20,63.790000915527344
2020-08-21,62.27000045776367
2020-08-24,63.7400016784668
2020-08-25,64.05000305175781
2020-08-26,63.7599983215332
2020-08-27,62.029998779296875
2020-08-28,63.06999969482422
2020-08-31,61.599998474121094
2020-09-01,61.88999938964844
2020-09-02,65.08000183105469
2020-09-03,61.459999084472656
2020-09-04,60.959999084472656
2020-09-08,55.630001068115234
2020-09-09,55.20000076293945
2020-09-10,55.119998931884766
2020-09-11,55.0
2020-09-14,56.459999084472656
2020-09-15,57.20000076293945
2020-09-16,56.470001220703125
2020-09-17,56.34000015258789
2020-09-18,56.150001525878906
2020-09-21,57.31999969482422
2020-09-22,57.88999938964844
2020-09-23,57.25
2020-09-24,57.790000915527344
2020-09-25,58.22999954223633
2020-09-28,59.36000061035156
2020-09-29,59.650001525878906
2020-09-30,59.45000076293945
2020-10-01,60.650001525878906
2020-10-02,58.209999084472656
2020-10-05,60.599998474121094
2020-10-06,60.400001525878906
2020-10-07,61.119998931884766
2020-10-08,62.599998474121094
2020-10-09,63.290000915527344
2020-10-12,64.68000030517578
2020-10-13,64.69000244140625
2020-10-14,63.97999954223633
2020-10-15,63.5099983215332
2020-10-16,63.0
2020-10-19,62.04999923706055
2020-10-20,62.2599983215332
2020-10-21,62.11000061035156
2020-10-22,61.70000076293945
2020-10-23,60.95000076293945
2020-10-26,59.5099983215332
2020-10-27,58.83000183105469
2020-10-28,57.31999969482422
2020-10-29,59.5
2020-10-30,59.22999954223633
2020-11-02,60.33000183105469
2020-11-03,61.83000183105469
2020-11-04,64.86000061035156
2020-11-05,69.94999694824219
2020-11-06,70.52999877929688
2020-11-09,71.30000305175781
2020-11-10,69.38999938964844
2020-11-11,71.16000366210938
2020-11-12,69.80000305175781
2020-11-13,72.80999755859375
2020-11-16,74.4800033569336
2020-11-17,74.37000274658203
2020-11-18,75.70999908447266
2020-11-19,77.25
2020-11-20,76.72000122070312
2020-11-23,80.5
2020-11-24,82.94999694824219
2020-11-25,81.13999938964844
2020-11-27,82.66000366210938
2020-11-30,82.4800033569336
2020-12-01,84.2699966430664
2020-12-02,85.29000091552734
2020-12-03,86.0999984741211
2020-12-04,88.83999633789062
2020-12-07,89.13999938964844
2020-12-08,89.75
2020-12-09,87.81999969482422
2020-12-10,87.88999938964844
2020-12-11,88.30000305175781
2020-12-14,88.5
2020-12-15,88.47000122070312
2020-12-16,88.55000305175781
2020-12-17,87.5
2020-12-18,86.08999633789062
2020-12-21,86.41000366210938
2020-12-22,85.63999938964844
2020-12-23,84.02999877929688
2020-12-24,85.33000183105469
2020-12-28,84.87000274658203
2020-12-29,84.2699966430664
2020-12-30,86.9800033569336
2020-12-31,86.30000305175781
2021-01-04,86.87000274658203
2021-01-05,89.5999984741211
2021-01-06,90.83000183105469
2021-01-07,94.55999755859375
