Date,BRO
2023-08-16,72.33000183105469
2023-08-17,71.26000213623047
2023-08-18,71.38999938964844
2023-08-21,71.63999938964844
2023-08-22,71.70999908447266
2023-08-23,72.91000366210938
2023-08-24,72.30000305175781
2023-08-25,73.06999969482422
2023-08-28,73.2300033569336
2023-08-29,73.72000122070312
2023-08-30,74.12000274658203
2023-08-31,74.0999984741211
2023-09-01,74.19999694824219
2023-09-05,72.5
2023-09-06,72.7300033569336
2023-09-07,73.98999786376953
2023-09-08,73.12000274658203
2023-09-11,73.4000015258789
2023-09-12,73.55000305175781
2023-09-13,73.13999938964844
2023-09-14,73.27999877929688
2023-09-15,72.62999725341797
2023-09-18,73.33000183105469
2023-09-19,73.83000183105469
2023-09-20,73.83999633789062
2023-09-21,72.37000274658203
2023-09-22,72.2699966430664
2023-09-25,72.0999984741211
2023-09-26,71.08000183105469
2023-09-27,70.95999908447266
2023-09-28,70.87000274658203
2023-09-29,69.83999633789062
2023-10-02,69.5199966430664
2023-10-03,69.27999877929688
2023-10-04,70.37999725341797
2023-10-05,70.76000213623047
2023-10-06,71.0199966430664
2023-10-09,71.63999938964844
2023-10-10,70.94000244140625
2023-10-11,71.45999908447266
2023-10-12,70.19999694824219
2023-10-13,69.70999908447266
2023-10-16,69.80999755859375
2023-10-17,69.01000213623047
2023-10-18,68.8499984741211
2023-10-19,68.2699966430664
2023-10-20,67.16999816894531
2023-10-23,66.77999877929688
2023-10-24,69.69999694824219
2023-10-25,69.0199966430664
2023-10-26,68.44999694824219
2023-10-27,67.62999725341797
2023-10-30,68.87000274658203
2023-10-31,69.41999816894531
2023-11-01,69.30000305175781
2023-11-02,70.91000366210938
2023-11-03,70.52999877929688
2023-11-06,70.91000366210938
2023-11-07,71.13999938964844
2023-11-08,71.61000061035156
2023-11-09,71.83000183105469
2023-11-10,72.8499984741211
2023-11-13,73.5199966430664
2023-11-14,73.19999694824219
2023-11-15,72.30999755859375
2023-11-16,73.19999694824219
2023-11-17,73.01000213623047
2023-11-20,73.44000244140625
2023-11-21,74.11000061035156
2023-11-22,74.54000091552734
2023-11-24,74.52999877929688
2023-11-27,74.97000122070312
2023-11-28,73.41999816894531
2023-11-29,72.97000122070312
2023-11-30,74.73999786376953
2023-12-01,74.13999938964844
2023-12-04,74.5
2023-12-05,74.05000305175781
2023-12-06,73.91999816894531
2023-12-07,73.77999877929688
2023-12-08,74.1500015258789
2023-12-11,74.98999786376953
2023-12-12,75.75
2023-12-13,75.7699966430664
2023-12-14,71.95999908447266
2023-12-15,69.47000122070312
2023-12-18,71.02999877929688
2023-12-19,70.93000030517578
2023-12-20,69.66999816894531
2023-12-21,70.41000366210938
2023-12-22,70.4800033569336
2023-12-26,70.36000061035156
2023-12-27,70.5999984741211
2023-12-28,70.91999816894531
2023-12-29,71.11000061035156
2024-01-02,70.75
2024-01-03,69.44999694824219
2024-01-04,70.4800033569336
2024-01-05,69.5999984741211
2024-01-08,72.19000244140625
2024-01-09,71.87000274658203
2024-01-10,72.94000244140625
2024-01-11,72.8499984741211
2024-01-12,74.4800033569336
2024-01-16,74.55000305175781
2024-01-17,74.47000122070312
2024-01-18,74.1500015258789
2024-01-19,74.83000183105469
2024-01-22,75.29000091552734
2024-01-23,78.91000366210938
2024-01-24,77.5999984741211
2024-01-25,77.19000244140625
2024-01-26,76.87999725341797
2024-01-29,77.08000183105469
2024-01-30,78.30000305175781
2024-01-31,77.55999755859375
2024-02-01,77.79000091552734
2024-02-02,77.69000244140625
2024-02-05,77.58999633789062
2024-02-06,78.41000366210938
2024-02-07,78.93000030517578
2024-02-08,79.94999694824219
2024-02-09,81.0
2024-02-12,80.94000244140625
2024-02-13,80.94999694824219
2024-02-14,82.19999694824219
2024-02-15,82.7300033569336
2024-02-16,82.69000244140625
2024-02-20,82.69999694824219
2024-02-21,82.83999633789062
2024-02-22,84.12000274658203
2024-02-23,84.23999786376953
2024-02-26,84.05000305175781
2024-02-27,84.11000061035156
2024-02-28,84.77999877929688
2024-02-29,84.20999908447266
2024-03-01,83.73999786376953
2024-03-04,83.94999694824219
2024-03-05,84.0999984741211
2024-03-06,85.11000061035156
2024-03-07,85.8499984741211
2024-03-08,85.19000244140625
2024-03-11,84.87999725341797
2024-03-12,85.9000015258789
2024-03-13,85.51000213623047
2024-03-14,84.98999786376953
2024-03-15,84.94000244140625
2024-03-18,85.01000213623047
2024-03-19,85.4800033569336
2024-03-20,86.69999694824219
2024-03-21,86.04000091552734
2024-03-22,86.0
2024-03-25,85.9000015258789
2024-03-26,86.41999816894531
2024-03-27,87.26000213623047
2024-03-28,87.54000091552734
2024-04-01,86.31999969482422
2024-04-02,85.51000213623047
2024-04-03,85.48999786376953
2024-04-04,83.94000244140625
2024-04-05,85.1500015258789
2024-04-08,85.51000213623047
2024-04-09,84.55999755859375
2024-04-10,83.5999984741211
2024-04-11,82.6500015258789
2024-04-12,81.9000015258789
2024-04-15,81.02999877929688
2024-04-16,80.91999816894531
2024-04-17,80.62000274658203
2024-04-18,81.12999725341797
2024-04-19,82.16999816894531
2024-04-22,82.5
2024-04-23,82.93000030517578
2024-04-24,82.12999725341797
2024-04-25,82.27999877929688
2024-04-26,81.45999908447266
2024-04-29,81.54000091552734
2024-04-30,81.54000091552734
2024-05-01,82.69999694824219
2024-05-02,82.8499984741211
2024-05-03,83.5
2024-05-06,84.20999908447266
2024-05-07,85.23999786376953
2024-05-08,84.80999755859375
2024-05-09,85.61000061035156
2024-05-10,87.06999969482422
2024-05-13,87.47000122070312
2024-05-14,88.44999694824219
2024-05-15,88.69999694824219
2024-05-16,89.4000015258789
2024-05-17,89.83000183105469
2024-05-20,89.86000061035156
2024-05-21,89.8499984741211
2024-05-22,91.16000366210938
2024-05-23,89.11000061035156
2024-05-24,89.36000061035156
2024-05-28,87.58000183105469
2024-05-29,86.31999969482422
2024-05-30,87.75
2024-05-31,89.51000213623047
2024-06-03,88.88999938964844
2024-06-04,89.9000015258789
2024-06-05,90.0
2024-06-06,89.52999877929688
2024-06-07,90.27999877929688
2024-06-10,89.63999938964844
2024-06-11,89.62000274658203
2024-06-12,90.47000122070312
2024-06-13,90.5199966430664
2024-06-14,90.08000183105469
2024-06-17,92.0
2024-06-18,92.41000366210938
2024-06-20,92.88999938964844
2024-06-21,93.0199966430664
2024-06-24,93.33999633789062
2024-06-25,91.13999938964844
2024-06-26,90.58000183105469
2024-06-27,90.16000366210938
2024-06-28,89.41000366210938
2024-07-01,89.11000061035156
2024-07-02,89.6500015258789
2024-07-03,90.04000091552734
2024-07-05,90.5199966430664
2024-07-08,90.56999969482422
2024-07-09,90.08000183105469
2024-07-10,90.93000030517578
2024-07-11,91.97000122070312
2024-07-12,93.73999786376953
2024-07-15,93.2300033569336
2024-07-16,93.30999755859375
2024-07-17,93.54000091552734
2024-07-18,93.2300033569336
2024-07-19,92.45999908447266
2024-07-22,93.16000366210938
2024-07-23,98.05000305175781
2024-07-24,97.55999755859375
2024-07-25,97.43000030517578
2024-07-26,99.16999816894531
2024-07-29,98.66000366210938
2024-07-30,99.83999633789062
2024-07-31,99.43000030517578
2024-08-01,100.80000305175781
2024-08-02,101.22000122070312
2024-08-05,98.37999725341797
2024-08-06,99.37000274658203
2024-08-07,98.79000091552734
2024-08-08,100.30999755859375
2024-08-09,100.31999969482422
2024-08-12,99.55999755859375
2024-08-13,99.94000244140625
2024-08-14,101.30000305175781
2024-08-15,101.19000244140625
2024-08-16,101.87000274658203
2024-08-19,102.5199966430664
2024-08-20,102.88999938964844
2024-08-21,103.45999908447266
2024-08-22,103.66999816894531
2024-08-23,102.0
2024-08-26,102.2300033569336
2024-08-27,103.0
2024-08-28,103.87999725341797
2024-08-29,104.6500015258789
2024-08-30,105.12999725341797
2024-09-03,104.95999908447266
2024-09-04,105.81999969482422
2024-09-05,104.62999725341797
2024-09-06,103.94000244140625
2024-09-09,103.72000122070312
2024-09-10,103.12999725341797
2024-09-11,100.69999694824219
2024-09-12,102.16999816894531
2024-09-13,103.12999725341797
2024-09-16,104.11000061035156
2024-09-17,103.19999694824219
2024-09-18,102.51000213623047
2024-09-19,101.44999694824219
2024-09-20,101.01000213623047
2024-09-23,102.20999908447266
2024-09-24,103.36000061035156
2024-09-25,103.3499984741211
2024-09-26,103.01000213623047
2024-09-27,102.6500015258789
2024-09-30,103.5999984741211
2024-10-01,105.01000213623047
2024-10-02,105.04000091552734
2024-10-03,104.62999725341797
2024-10-04,105.6500015258789
2024-10-07,102.12999725341797
2024-10-08,105.25
2024-10-09,105.86000061035156
2024-10-10,103.66999816894531
2024-10-11,104.75
2024-10-14,105.94000244140625
2024-10-15,105.86000061035156
2024-10-16,106.33000183105469
2024-10-17,106.93000030517578
2024-10-18,106.38999938964844
2024-10-21,106.05000305175781
2024-10-22,105.44999694824219
2024-10-23,106.0199966430664
2024-10-24,105.27999877929688
2024-10-25,103.9800033569336
2024-10-28,103.3499984741211
2024-10-29,105.04000091552734
2024-10-30,105.83000183105469
2024-10-31,104.63999938964844
2024-11-01,104.16999816894531
2024-11-04,105.44999694824219
2024-11-05,107.5999984741211
2024-11-06,110.80999755859375
2024-11-07,110.3499984741211
2024-11-08,112.43000030517578
2024-11-11,111.8499984741211
2024-11-12,112.41999816894531
2024-11-13,111.91000366210938
2024-11-14,109.52999877929688
2024-11-15,110.05000305175781
2024-11-18,109.77999877929688
2024-11-19,109.3499984741211
2024-11-20,109.61000061035156
2024-11-21,110.75
2024-11-22,112.05000305175781
2024-11-25,111.73999786376953
2024-11-26,113.41999816894531
2024-11-27,113.19999694824219
2024-11-29,113.0999984741211
2024-12-02,111.62999725341797
2024-12-03,111.37999725341797
2024-12-04,111.13999938964844
2024-12-05,110.55000305175781
2024-12-06,109.18000030517578
2024-12-09,105.68000030517578
2024-12-10,102.93000030517578
2024-12-11,104.11000061035156
2024-12-12,103.66000366210938
2024-12-13,104.19000244140625
2024-12-16,104.38999938964844
2024-12-17,103.18000030517578
2024-12-18,100.93000030517578
2024-12-19,102.30000305175781
2024-12-20,102.93000030517578
2024-12-23,102.80000305175781
2024-12-24,103.8499984741211
2024-12-26,103.73999786376953
2024-12-27,102.88999938964844
2024-12-30,101.98999786376953
2024-12-31,102.0199966430664
2025-01-02,100.54000091552734
2025-01-03,101.58999633789062
2025-01-06,100.91999816894531
2025-01-07,101.06999969482422
2025-01-08,102.52999877929688
2025-01-10,101.94999694824219
2025-01-13,102.55000305175781
2025-01-14,103.62999725341797
2025-01-15,103.68000030517578
2025-01-16,105.94999694824219
2025-01-17,105.55000305175781
2025-01-21,105.69000244140625
2025-01-22,105.19000244140625
2025-01-23,105.2300033569336
2025-01-24,106.0
2025-01-27,107.83999633789062
2025-01-28,105.0199966430664
2025-01-29,103.16999816894531
2025-01-30,105.45999908447266
2025-01-31,104.66000366210938
2025-02-03,105.54000091552734
2025-02-04,105.91000366210938
2025-02-05,106.79000091552734
2025-02-06,107.7699966430664
2025-02-07,108.58000183105469
2025-02-10,108.91000366210938
2025-02-11,108.75
2025-02-12,109.29000091552734
2025-02-13,110.93000030517578
2025-02-14,110.5999984741211
2025-02-18,111.47000122070312
2025-02-19,112.30999755859375
2025-02-20,111.6500015258789
2025-02-21,111.70999908447266
2025-02-24,112.5999984741211
2025-02-25,114.7699966430664
2025-02-26,114.79000091552734
2025-02-27,116.5
2025-02-28,118.54000091552734
2025-03-03,119.87000274658203
2025-03-04,119.16999816894531
2025-03-05,119.58999633789062
2025-03-06,118.70999908447266
2025-03-07,118.6500015258789
2025-03-10,119.62999725341797
2025-03-11,117.95999908447266
2025-03-12,117.27999877929688
2025-03-13,117.86000061035156
2025-03-14,118.19999694824219
2025-03-17,120.08000183105469
2025-03-18,119.19000244140625
2025-03-19,119.87999725341797
2025-03-20,119.80000305175781
2025-03-21,118.5199966430664
2025-03-24,120.9800033569336
2025-03-25,121.38999938964844
2025-03-26,121.7699966430664
2025-03-27,122.9000015258789
2025-03-28,122.93000030517578
2025-03-31,124.4000015258789
2025-04-01,124.11000061035156
2025-04-02,124.2300033569336
