Date,BDX
2018-03-26,146.12693786621094
2018-03-27,144.61305236816406
2018-03-28,144.2125244140625
2018-03-29,147.1112823486328
2018-04-02,144.80316162109375
2018-04-03,147.1927947998047
2018-04-04,148.5233154296875
2018-04-05,149.43983459472656
2018-04-06,146.2966766357422
2018-04-09,147.58651733398438
2018-04-10,151.82949829101562
2018-04-11,150.7839813232422
2018-04-12,151.69374084472656
2018-04-13,152.99710083007812
2018-04-16,155.84837341308594
2018-04-17,158.4687957763672
2018-04-18,159.12054443359375
2018-04-19,159.6975860595703
2018-04-20,158.0953826904297
2018-04-23,158.19044494628906
2018-04-24,156.73765563964844
2018-04-25,155.7940673828125
2018-04-26,158.1022491455078
2018-04-27,159.0322723388672
2018-04-30,157.4097900390625
2018-05-01,158.6588897705078
2018-05-02,156.26927185058594
2018-05-03,154.19192504882812
2018-05-04,152.51513671875
2018-05-07,152.86810302734375
2018-05-08,150.2680206298828
2018-05-09,151.6529083251953
2018-05-10,153.0785369873047
2018-05-11,152.9088897705078
2018-05-14,154.22592163085938
2018-05-15,152.57623291015625
2018-05-16,152.6576690673828
2018-05-17,152.21644592285156
2018-05-18,152.75270080566406
2018-05-21,155.2984619140625
2018-05-22,153.11248779296875
2018-05-23,153.59451293945312
2018-05-24,153.1532440185547
2018-05-25,151.88381958007812
2018-05-29,149.2904815673828
2018-05-30,151.7412109375
2018-05-31,150.43101501464844
2018-06-01,152.70516967773438
2018-06-04,155.0065460205078
2018-06-05,154.5924835205078
2018-06-06,157.23324584960938
2018-06-07,156.5045166015625
2018-06-08,157.90074157714844
2018-06-11,158.39791870117188
2018-06-12,159.12664794921875
2018-06-13,158.186767578125
2018-06-14,158.5681915283203
2018-06-15,158.11866760253906
2018-06-18,157.38987731933594
2018-06-19,156.66114807128906
2018-06-20,156.729248046875
2018-06-21,158.85423278808594
2018-06-22,161.82369995117188
2018-06-25,159.8826446533203
2018-06-26,163.11776733398438
2018-06-27,161.21075439453125
2018-06-28,163.25396728515625
2018-06-29,163.1586456298828
2018-07-02,162.7091064453125
2018-07-03,163.7852325439453
2018-07-05,164.94302368164062
2018-07-06,165.4062042236328
2018-07-09,166.63214111328125
2018-07-10,166.5572052001953
2018-07-11,166.61166381835938
2018-07-12,168.0487518310547
2018-07-13,168.29393005371094
2018-07-16,166.9522247314453
2018-07-17,168.7366485595703
2018-07-18,167.64695739746094
2018-07-19,168.21224975585938
2018-07-20,168.24627685546875
2018-07-23,169.0499725341797
2018-07-24,169.23382568359375
2018-07-25,171.05909729003906
2018-07-26,171.2021942138672
2018-07-27,170.4052734375
2018-07-30,168.4028778076172
2018-07-31,170.52105712890625
2018-08-01,170.26907348632812
2018-08-02,166.93179321289062
2018-08-03,168.3075714111328
2018-08-06,169.12486267089844
2018-08-07,168.89332580566406
2018-08-08,171.22259521484375
2018-08-09,171.29071044921875
2018-08-10,169.81272888183594
2018-08-13,169.06353759765625
2018-08-14,170.54150390625
2018-08-15,170.97056579589844
2018-08-16,172.06033325195312
2018-08-17,172.3939971923828
2018-08-20,172.18287658691406
2018-08-21,171.18850708007812
2018-08-22,172.2169189453125
2018-08-23,172.88441467285156
2018-08-24,173.94688415527344
2018-08-27,174.55984497070312
2018-08-28,175.47927856445312
2018-08-29,176.6371307373047
2018-08-30,177.2977752685547
2018-08-31,178.3534393310547
2018-09-04,178.3943328857422
2018-09-05,175.4315948486328
2018-09-06,174.63243103027344
2018-09-07,173.75132751464844
2018-09-10,173.88784790039062
2018-09-11,174.3045654296875
2018-09-12,176.46987915039062
2018-09-13,178.28001403808594
2018-09-14,178.02723693847656
2018-09-17,175.7048797607422
2018-09-18,177.42617797851562
2018-09-19,177.6242218017578
2018-09-20,178.88795471191406
2018-09-21,178.6352081298828
2018-09-24,179.236328125
2018-09-25,179.07920837402344
2018-09-26,178.73085021972656
2018-09-27,177.59011840820312
2018-09-28,178.28001403808594
2018-10-01,180.5887908935547
2018-10-02,180.26092529296875
2018-10-03,176.70899963378906
2018-10-04,173.07505798339844
2018-10-05,173.34144592285156
2018-10-08,171.01902770996094
2018-10-09,171.1078338623047
2018-10-10,165.82774353027344
2018-10-11,162.90420532226562
2018-10-12,165.7252655029297
2018-10-15,162.78126525878906
2018-10-16,166.87283325195312
2018-10-17,167.3373260498047
2018-10-18,163.79904174804688
2018-10-19,162.63101196289062
2018-10-22,160.75257873535156
2018-10-23,158.040771484375
2018-10-24,155.30169677734375
2018-10-25,158.0954132080078
2018-10-26,156.42190551757812
2018-10-29,156.08041381835938
2018-10-30,157.51483154296875
2018-10-31,157.4464874267578
2018-11-01,159.94656372070312
2018-11-02,160.91650390625
2018-11-05,162.10504150390625
2018-11-06,164.40695190429688
2018-11-07,161.79080200195312
2018-11-08,166.99583435058594
2018-11-09,166.16241455078125
2018-11-12,161.3536376953125
2018-11-13,160.1787872314453
2018-11-14,160.6842498779297
2018-11-15,163.96295166015625
2018-11-16,168.0818634033203
2018-11-19,166.25804138183594
2018-11-20,163.4984893798828
2018-11-21,165.3291015625
2018-11-23,165.31546020507812
2018-11-26,165.3701171875
2018-11-27,166.33316040039062
2018-11-28,170.52040100097656
2018-11-29,170.83460998535156
2018-11-30,172.6446990966797
2018-12-03,172.51490783691406
2018-12-04,167.29632568359375
2018-12-06,164.77581787109375
2018-12-07,160.65057373046875
2018-12-10,162.01422119140625
2018-12-11,162.17181396484375
2018-12-12,161.4180450439453
2018-12-13,162.32945251464844
2018-12-14,158.60166931152344
2018-12-17,154.76426696777344
2018-12-18,152.92095947265625
2018-12-19,152.29049682617188
2018-12-20,149.0287322998047
2018-12-21,146.82220458984375
2018-12-24,143.8002471923828
2018-12-26,149.2891387939453
2018-12-27,152.27682495117188
2018-12-28,152.11915588378906
2018-12-31,154.40110778808594
2019-01-02,150.81036376953125
2019-01-03,144.725341796875
2019-01-04,148.6929473876953
2019-01-07,149.8236083984375
2019-01-08,152.605712890625
2019-01-09,155.86068725585938
2019-01-10,157.231201171875
2019-01-11,156.83372497558594
2019-01-14,155.12742614746094
2019-01-15,158.14256286621094
2019-01-16,158.47833251953125
2019-01-17,161.79495239257812
2019-01-18,165.88592529296875
2019-01-22,163.905517578125
2019-01-23,163.87132263183594
2019-01-24,164.95394897460938
2019-01-25,166.5574951171875
2019-01-28,165.7214813232422
2019-01-29,166.13946533203125
2019-01-30,168.21578979492188
2019-01-31,170.94309997558594
2019-02-01,169.54513549804688
2019-02-04,169.36700439453125
2019-02-05,166.11203002929688
2019-02-06,166.56430053710938
2019-02-07,165.5296173095703
2019-02-08,165.9749755859375
2019-02-11,166.3655548095703
2019-02-12,168.75022888183594
2019-02-13,167.92112731933594
2019-02-14,167.55108642578125
2019-02-15,170.17559814453125
2019-02-19,169.97003173828125
2019-02-20,170.6689910888672
2019-02-21,169.73013305664062
2019-02-22,171.0801239013672
2019-02-25,171.50494384765625
2019-02-26,170.7032470703125
2019-02-27,171.51187133789062
2019-02-28,170.48394775390625
2019-03-01,174.30770874023438
2019-03-04,173.2729034423828
2019-03-05,172.8412322998047
2019-03-06,170.340087890625
2019-03-07,169.55642700195312
2019-03-08,169.59083557128906
2019-03-11,171.80421447753906
2019-03-12,172.24411010742188
2019-03-13,174.3406219482422
2019-03-14,173.39891052246094
2019-03-15,174.54000854492188
2019-03-18,168.1816864013672
2019-03-19,170.17507934570312
2019-03-20,167.13687133789062
