Date,JEF
2016-09-23,13.115152359008789
2016-09-26,12.955037117004395
2016-09-27,13.059460639953613
2016-09-28,13.12907600402832
2016-09-29,13.045537948608398
2016-09-30,13.254375457763672
2016-10-03,13.184764862060547
2016-10-04,13.12907600402832
2016-10-05,13.435371398925781
2016-10-06,13.609406471252441
2016-10-07,13.609406471252441
2016-10-10,13.581562042236328
2016-10-11,13.414490699768066
2016-10-12,13.504983901977539
2016-10-13,13.156915664672852
2016-10-14,13.205646514892578
2016-10-17,12.968961715698242
2016-10-18,13.198686599731445
2016-10-19,13.087300300598145
2016-10-20,13.087300300598145
2016-10-21,13.059460639953613
2016-10-24,13.108190536499023
2016-10-25,12.989847183227539
2016-10-26,13.087300300598145
2016-10-27,13.02464771270752
2016-10-28,13.02464771270752
2016-10-31,12.996808052062988
2016-11-01,12.934159278869629
2016-11-02,12.753161430358887
2016-11-03,12.600011825561523
2016-11-04,12.467745780944824
2016-11-07,12.989847183227539
2016-11-08,13.094264030456543
2016-11-09,13.679019927978516
2016-11-10,14.06189250946045
2016-11-11,14.465649604797363
2016-11-14,14.451725006103516
2016-11-15,14.528297424316406
2016-11-16,14.444767951965332
2016-11-17,14.465649604797363
2016-11-18,14.611835479736328
2016-11-21,14.660565376281738
2016-11-22,14.63968563079834
2016-11-23,14.827632904052734
2016-11-25,14.862444877624512
2016-11-28,14.688410758972168
2016-11-29,14.848517417907715
2016-11-30,15.32885456085205
2016-12-01,15.850953102111816
2016-12-02,15.697803497314453
2016-12-05,15.9832181930542
2016-12-06,15.997139930725098
2016-12-07,16.29648208618164
2016-12-08,16.644542694091797
2016-12-09,16.707199096679688
2016-12-12,16.667417526245117
2016-12-13,16.395206451416016
2016-12-14,16.416147232055664
2016-12-15,16.46500587463379
2016-12-16,16.374267578125
2016-12-19,16.31842803955078
2016-12-20,16.67439079284668
2016-12-21,16.597614288330078
2016-12-22,16.402189254760742
2016-12-23,16.43010902404785
2016-12-27,16.395206451416016
2016-12-28,16.206756591796875
2016-12-29,16.19280242919922
2016-12-30,16.22769546508789
2017-01-03,16.262598037719727
2017-01-04,16.506881713867188
2017-01-05,16.367290496826172
2017-01-06,16.42313003540039
2017-01-09,16.206756591796875
2017-01-10,16.478965759277344
2017-01-11,16.60460090637207
2017-01-12,16.290510177612305
2017-01-13,16.374267578125
2017-01-17,15.948507308959961
2017-01-18,16.19280242919922
2017-01-19,16.00434684753418
2017-01-20,16.143939971923828
2017-01-23,15.990386962890625
2017-01-24,16.31842803955078
2017-01-25,16.758146286010742
2017-01-26,16.9256649017334
2017-01-27,16.695331573486328
2017-01-30,16.5696964263916
2017-01-31,16.64647674560547
2017-02-01,16.70928955078125
2017-02-02,16.562715530395508
2017-02-03,16.995454788208008
2017-02-06,17.037338256835938
2017-02-07,16.49990463256836
2017-02-08,16.346351623535156
2017-02-09,16.68136978149414
2017-02-10,16.758146286010742
2017-02-13,16.94660186767578
2017-02-14,17.38631820678711
2017-02-15,17.449132919311523
2017-02-16,17.67946434020996
2017-02-17,17.83999252319336
2017-02-21,17.944690704345703
2017-02-22,17.944690704345703
2017-02-23,17.9516658782959
2017-02-24,17.930728912353516
2017-02-27,18.244821548461914
2017-02-28,18.5798397064209
2017-03-01,18.984661102294922
2017-03-02,18.530986785888672
2017-03-03,18.614734649658203
2017-03-06,18.51702117919922
2017-03-07,18.607757568359375
2017-03-08,18.663593292236328
2017-03-09,18.670568466186523
2017-03-10,18.670568466186523
2017-03-13,18.796205520629883
2017-03-14,18.698490142822266
2017-03-15,18.803190231323242
2017-03-16,18.651376724243164
2017-03-17,18.42750358581543
2017-03-20,18.385520935058594
2017-03-21,18.084699630737305
2017-03-22,18.028728485107422
2017-03-23,18.03572654724121
2017-03-24,17.993741989135742
2017-03-27,17.923786163330078
2017-03-28,18.25959587097168
2017-03-29,18.25959587097168
2017-03-30,18.378528594970703
2017-03-31,18.18963050842285
2017-04-03,18.18963050842285
2017-04-04,18.210628509521484
2017-04-05,18.231618881225586
2017-04-06,18.441490173339844
2017-04-07,18.392518997192383
2017-04-10,18.357542037963867
2017-04-11,18.315563201904297
2017-04-12,18.14065933227539
2017-04-13,17.853832244873047
2017-04-17,17.937782287597656
2017-04-18,17.63694953918457
2017-04-19,17.804855346679688
2017-04-20,18.049720764160156
2017-04-21,17.846832275390625
2017-04-24,18.161651611328125
2017-04-25,18.308568954467773
2017-04-26,18.29457664489746
2017-04-27,18.287586212158203
2017-04-28,17.76288414001465
2017-05-01,18.070709228515625
2017-05-02,17.972759246826172
2017-05-03,17.986753463745117
2017-05-04,17.727895736694336
2017-05-05,18.021732330322266
2017-05-08,18.25959587097168
2017-05-09,17.699913024902344
2017-05-10,17.930782318115234
2017-05-11,17.769878387451172
2017-05-12,17.699913024902344
2017-05-15,17.748886108398438
2017-05-16,17.74189567565918
2017-05-17,17.0982608795166
2017-05-18,17.22418975830078
2017-05-19,17.238174438476562
2017-05-22,17.273160934448242
2017-05-23,17.343116760253906
2017-05-24,17.343116760253906
2017-05-25,17.280155181884766
2017-05-26,17.22418975830078
2017-05-30,17.07027244567871
2017-05-31,17.063282012939453
2017-06-01,17.448057174682617
2017-06-02,17.13323974609375
2017-06-05,17.0982608795166
2017-06-06,17.077274322509766
2017-06-07,17.16122817993164
2017-06-08,17.594970703125
2017-06-09,17.685922622680664
2017-06-12,17.77686882019043
2017-06-13,18.105688095092773
2017-06-14,18.042720794677734
2017-06-15,18.07988929748535
2017-06-16,18.269243240356445
2017-06-19,18.395483016967773
2017-06-20,17.7783203125
2017-06-21,17.525850296020508
2017-06-22,17.55390739440918
2017-06-23,17.525850296020508
2017-06-26,17.750272750854492
2017-06-27,18.0728816986084
2017-06-28,18.423538208007812
2017-06-29,18.318336486816406
2017-06-30,18.346391677856445
2017-07-03,18.802249908447266
2017-07-05,18.753149032592773
2017-07-06,18.66899299621582
2017-07-07,18.767179489135742
2017-07-10,18.66197967529297
2017-07-11,18.619905471801758
2017-07-12,18.64796257019043
2017-07-13,18.73211669921875
2017-07-14,18.725107192993164
2017-07-17,18.65496826171875
2017-07-18,18.633934020996094
2017-07-19,18.633934020996094
2017-07-20,18.528730392456055
2017-07-21,18.549768447875977
2017-07-24,18.79523468017578
2017-07-25,18.998615264892578
2017-07-26,18.809253692626953
2017-07-27,18.66899299621582
2017-07-28,18.269243240356445
2017-07-31,18.25522232055664
2017-08-01,18.269243240356445
2017-08-02,18.493669509887695
2017-08-03,18.4305477142334
2017-08-04,18.367420196533203
2017-08-07,18.32535171508789
2017-08-08,18.030794143676758
2017-08-09,17.92560577392578
2017-08-10,17.659095764160156
2017-08-11,17.33649444580078
2017-08-14,17.46974754333496
2017-08-15,17.357540130615234
2017-08-16,17.294418334960938
2017-08-17,16.754405975341797
2017-08-18,16.81051254272461
2017-08-21,16.81752586364746
2017-08-22,16.831546783447266
2017-08-23,16.83856201171875
2017-08-24,16.824541091918945
2017-08-25,16.99285316467285
2017-08-28,16.859603881835938
2017-08-29,16.6141414642334
2017-08-30,16.656225204467773
2017-08-31,16.607128143310547
2017-09-01,16.79648208618164
2017-09-05,16.20036506652832
2017-09-06,16.018030166625977
2017-09-07,15.618276596069336
2017-09-08,15.681394577026367
2017-09-11,15.940884590148926
2017-09-12,16.151275634765625
2017-09-13,16.074132919311523
2017-09-14,16.17932891845703
2017-09-15,16.151151657104492
2017-09-18,16.461078643798828
2017-09-19,17.109094619750977
2017-09-20,17.172487258911133
2017-09-21,17.235881805419922
2017-09-22,17.28518295288086
2017-09-25,17.376750946044922
2017-09-26,17.45423126220703
2017-09-27,17.616239547729492
2017-09-28,17.686676025390625
2017-09-29,17.785289764404297
2017-10-02,17.912073135375977
2017-10-03,17.947288513183594
2017-10-04,17.905025482177734
2017-10-05,17.905025482177734
2017-10-06,17.792327880859375
2017-10-09,17.693721771240234
2017-10-10,17.74302864074707
2017-10-11,17.799375534057617
2017-10-12,17.84163475036621
2017-10-13,17.813461303710938
2017-10-16,18.109291076660156
2017-10-17,18.067033767700195
2017-10-18,18.151561737060547
2017-10-19,18.1656436920166
2017-10-20,18.320606231689453
2017-10-23,17.996597290039062
2017-10-24,18.13042640686035
2017-10-25,17.919118881225586
2017-10-26,17.982505798339844
2017-10-27,18.144515991210938
2017-10-30,17.834590911865234
2017-10-31,17.820505142211914
2017-11-01,17.84163475036621
2017-11-02,17.926162719726562
2017-11-03,18.137470245361328
2017-11-06,18.29947280883789
2017-11-07,18.229042053222656
2017-11-08,18.334697723388672
2017-11-09,18.3558292388916
2017-11-10,18.074081420898438
2017-11-13,18.067033767700195
2017-11-14,17.834590911865234
2017-11-15,17.799375534057617
2017-11-16,17.6444091796875
2017-11-17,17.70076560974121
2017-11-20,18.045900344848633
2017-11-21,18.08112335205078
2017-11-22,17.862768173217773
2017-11-24,18.088165283203125
2017-11-27,18.08112335205078
2017-11-28,18.672786712646484
2017-11-29,18.757314682006836
2017-11-30,18.531917572021484
2017-12-01,18.616439819335938
2017-12-04,18.5882625579834
2017-12-05,18.306520462036133
2017-12-06,18.271299362182617
2017-12-07,18.31356430053711
2017-12-08,18.38399887084961
2017-12-11,18.3558292388916
2017-12-12,18.461885452270508
2017-12-13,18.03763771057129
2017-12-14,18.002288818359375
2017-12-15,18.150772094726562
2017-12-18,18.28511619567871
2017-12-19,18.179054260253906
2017-12-20,18.68108367919922
2017-12-21,18.70936393737793
2017-12-22,18.532594680786133
2017-12-26,18.75886344909668
2017-12-27,18.68815040588379
2017-12-28,18.84370994567871
2017-12-29,18.730581283569336
2018-01-02,18.93562889099121
2018-01-03,18.871997833251953
2018-01-04,18.978057861328125
2018-01-05,19.006336212158203
2018-01-08,19.267963409423828
2018-01-09,19.51543617248535
2018-01-10,19.685138702392578
2018-01-11,19.784128189086914
2018-01-12,19.748777389526367
2018-01-16,19.480087280273438
2018-01-17,19.670997619628906
2018-01-18,19.536649703979492
2018-01-19,19.805334091186523
2018-01-22,19.734630584716797
2018-01-23,19.54371452331543
2018-01-24,19.473012924194336
2018-01-25,19.395233154296875
2018-01-26,19.536649703979492
2018-01-29,19.21846580505371
2018-01-30,19.154830932617188
2018-01-31,19.14068031311035
2018-02-01,19.112398147583008
2018-02-02,18.58915901184082
2018-02-05,17.514400482177734
2018-02-06,17.486108779907227
2018-02-07,17.684093475341797
2018-02-08,16.870952606201172
2018-02-09,17.146718978881836
2018-02-12,17.56389617919922
2018-02-13,17.394193649291992
2018-02-14,17.832582473754883
2018-02-15,17.627534866333008
2018-02-16,17.65581512451172
2018-02-20,17.747739791870117
2018-02-21,17.662885665893555
2018-02-22,17.309343338012695
2018-02-23,17.65581512451172
2018-02-26,17.6911678314209
2018-02-27,17.365917205810547
2018-02-28,16.962879180908203
2018-03-01,16.71540069580078
2018-03-02,16.835603713989258
2018-03-05,16.913379669189453
2018-03-06,17.019445419311523
2018-03-07,16.969942092895508
2018-03-08,16.95580291748047
2018-03-09,17.323484420776367
2018-03-12,17.323484420776367
2018-03-13,17.18206214904785
2018-03-14,17.18206214904785
2018-03-15,17.259851455688477
2018-03-16,17.501251220703125
2018-03-19,17.039751052856445
2018-03-20,16.464662551879883
2018-03-21,16.4433650970459
2018-03-22,15.875370025634766
2018-03-23,15.513275146484375
2018-03-26,15.960569381713867
2018-03-27,15.726269721984863
2018-03-28,15.9392671585083
2018-03-29,16.13806915283203
2018-04-02,15.690773963928223
2018-04-03,15.818568229675293
2018-04-04,15.797268867492676
2018-04-05,15.960569381713867
2018-04-06,15.456474304199219
2018-04-09,17.245647430419922
2018-04-10,17.309547424316406
2018-04-11,17.259851455688477
2018-04-12,17.295352935791016
2018-04-13,17.252742767333984
2018-04-16,17.48704719543457
2018-04-17,17.416048049926758
2018-04-18,17.266948699951172
2018-04-19,17.117855072021484
2018-04-20,17.053951263427734
2018-04-23,17.337949752807617
2018-04-24,17.210147857666016
2018-04-25,17.366350173950195
2018-04-26,17.259851455688477
2018-04-27,17.068151473999023
2018-04-30,17.068151473999023
2018-05-01,17.08234977722168
2018-05-02,17.238555908203125
2018-05-03,17.03265953063965
2018-05-04,17.3592472076416
2018-05-07,17.494144439697266
2018-05-08,17.352149963378906
2018-05-09,17.494144439697266
2018-05-10,17.600643157958984
2018-05-11,17.437353134155273
2018-05-14,17.444440841674805
2018-05-15,16.890655517578125
2018-05-16,16.68476104736328
2018-05-17,16.64216423034668
2018-05-18,16.400758743286133
2018-05-21,16.49306297302246
2018-05-22,16.69186019897461
2018-05-23,16.6634578704834
2018-05-24,16.386566162109375
2018-05-25,16.500152587890625
2018-05-29,15.754671096801758
2018-05-30,15.76887035369873
2018-05-31,15.534574508666992
2018-06-01,15.676568984985352
2018-06-04,15.577171325683594
2018-06-05,15.584274291992188
2018-06-06,16.18776512145996
2018-06-07,16.32975959777832
2018-06-08,16.379465103149414
2018-06-11,16.400758743286133
2018-06-12,16.41496467590332
2018-06-13,16.017362594604492
2018-06-14,15.981866836547852
2018-06-15,15.846368789672852
2018-06-18,15.839240074157715
2018-06-19,15.974736213684082
2018-06-20,16.40262222290039
2018-06-21,16.381235122680664
2018-06-22,16.63797378540039
2018-06-25,16.488208770751953
2018-06-26,16.573787689208984
2018-06-27,16.20294952392578
2018-06-28,16.295654296875
2018-06-29,16.217205047607422
2018-07-02,16.046049118041992
2018-07-03,16.081707000732422
2018-07-05,16.13163185119629
2018-07-06,16.238605499267578
2018-07-09,16.559526443481445
2018-07-10,16.488208770751953
2018-07-11,16.352706909179688
2018-07-12,16.14589500427246
2018-07-13,16.117366790771484
2018-07-16,16.181554794311523
2018-07-17,16.074575424194336
2018-07-18,16.217205047607422
2018-07-19,16.33844757080078
2018-07-20,16.231468200683594
2018-07-23,16.25999641418457
2018-07-24,16.445419311523438
2018-07-25,16.288530349731445
2018-07-26,16.452552795410156
2018-07-27,17.657787322998047
2018-07-30,17.579343795776367
2018-07-31,17.294084548950195
2018-08-01,17.02307891845703
2018-08-02,16.887577056884766
2018-08-03,17.479494094848633
2018-08-06,17.422447204589844
2018-08-07,17.3939151763916
2018-08-08,17.365392684936523
2018-08-09,17.32260513305664
2018-08-10,16.880449295043945
2018-08-13,16.59518051147461
2018-08-14,16.95175552368164
2018-08-15,16.723548889160156
2018-08-16,16.97315788269043
2018-08-17,16.723548889160156
2018-08-20,16.74494743347168
2018-08-21,16.86618423461914
2018-08-22,16.673627853393555
2018-08-23,16.538127899169922
2018-08-24,16.730684280395508
2018-08-27,17.030214309692383
2018-08-28,17.172840118408203
2018-08-29,16.95175552368164
2018-08-30,16.69502830505371
2018-08-31,16.559526443481445
2018-09-04,16.63083839416504
2018-09-05,16.780607223510742
2018-09-06,16.538127899169922
2018-09-07,16.424026489257812
2018-09-10,16.28139305114746
2018-09-11,16.33844757080078
2018-09-12,16.331321716308594
2018-09-13,16.32417869567871
2018-09-14,16.750843048095703
2018-09-17,16.600257873535156
2018-09-18,16.542892456054688
2018-09-19,16.65045738220215
2018-09-20,16.994651794433594
2018-09-21,16.865571975708008
2018-09-24,16.62176513671875
2018-09-25,16.270404815673828
2018-09-26,15.933374404907227
2018-09-27,15.775619506835938
2018-09-28,15.746940612792969
2018-10-01,15.718259811401367
2018-10-02,15.818643569946289
2018-10-03,15.947723388671875
2018-10-04,16.44249725341797
2018-10-05,16.31342887878418
2018-10-08,16.44967269897461
2018-10-09,16.270404815673828
2018-10-10,15.940550804138184
2018-10-11,14.893622398376465
2018-10-12,14.82191276550293
2018-10-15,15.001182556152344
2018-10-16,15.395573616027832
2018-10-17,15.56049919128418
2018-10-18,15.33820629119873
2018-10-19,15.374064445495605
2018-10-22,14.958157539367676
2018-10-23,14.692835807800293
2018-10-24,14.384496688842773
2018-10-25,14.384496688842773
2018-10-26,14.599621772766113
2018-10-29,14.757380485534668
2018-10-30,15.080063819885254
2018-10-31,15.395573616027832
2018-11-01,15.352543830871582
2018-11-02,15.230644226074219
2018-11-05,15.438594818115234
2018-11-06,15.732597351074219
2018-11-07,15.804303169250488
2018-11-08,15.732597351074219
2018-11-09,15.768451690673828
2018-11-12,15.32386302947998
2018-11-13,15.223477363586426
2018-11-14,15.080063819885254
2018-11-15,15.244988441467285
2018-11-16,15.43613052368164
2018-11-19,15.335152626037598
2018-11-20,14.95285415649414
2018-11-21,15.147611618041992
2018-11-23,14.996134757995605
2018-11-26,15.53711986541748
2018-11-27,15.522693634033203
2018-11-28,15.876139640808105
2018-11-29,15.847285270690918
2018-11-30,15.760722160339355
2018-12-03,15.594820022583008
2018-12-04,14.505637168884277
2018-12-06,14.108916282653809
2018-12-07,13.719407081604004
2018-12-10,13.445307731628418
2018-12-11,13.358753204345703
2018-12-12,13.481371879577637
2018-12-13,13.286620140075684
2018-12-14,12.723991394042969
2018-12-17,12.69513988494873
2018-12-18,12.673500061035156
2018-12-19,12.558088302612305
2018-12-20,12.233498573303223
2018-12-21,12.110873222351074
2018-12-24,11.82235050201416
2018-12-26,12.514809608459473
2018-12-27,12.572516441345215
2018-12-28,12.56530475616455
2018-12-31,12.522024154663086
2019-01-02,12.7672700881958
2019-01-03,12.522024154663086
2019-01-04,13.106289863586426
2019-01-07,13.192850112915039
2019-01-08,13.315469741821289
2019-01-09,13.35153865814209
2019-01-10,13.611211776733398
2019-01-11,13.769899368286133
2019-01-14,13.92137622833252
2019-01-15,14.0512113571167
2019-01-16,14.332523345947266
2019-01-17,14.354165077209473
2019-01-18,14.700392723083496
2019-01-22,14.440717697143555
2019-01-23,14.310885429382324
2019-01-24,14.4479341506958
2019-01-25,14.693181037902832
2019-01-28,14.801376342773438
2019-01-29,14.837441444396973
2019-01-30,15.104329109191895
2019-01-31,15.010557174682617
2019-02-01,14.924004554748535
2019-02-04,15.061052322387695
2019-02-05,14.981708526611328
2019-02-06,14.844659805297852
2019-02-07,14.476788520812988
2019-02-08,14.318099021911621
2019-02-11,14.476788520812988
2019-02-12,14.772527694702148
2019-02-13,14.887934684753418
2019-02-14,14.768194198608398
2019-02-15,15.254419326782227
2019-02-19,15.254419326782227
2019-02-20,15.131048202514648
2019-02-21,14.833507537841797
2019-02-22,14.68836498260498
2019-02-25,14.724650382995605
2019-02-26,14.782708168029785
2019-02-27,14.826252937316895
2019-02-28,14.710137367248535
2019-03-01,14.913336753845215
2019-03-04,14.535970687866211
2019-03-05,14.412598609924316
2019-03-06,14.180370330810547
2019-03-07,13.70140266418457
2019-03-08,13.752201080322266
2019-03-11,13.911857604980469
2019-03-12,14.056995391845703
2019-03-13,14.310992240905762
2019-03-14,14.129570007324219
2019-03-15,14.100543022155762
