Date,DPZ
2023-07-12,373.3103332519531
2023-07-13,371.6579284667969
2023-07-14,369.5348815917969
2023-07-17,374.4150695800781
2023-07-18,376.86480712890625
2023-07-19,376.9032287597656
2023-07-20,372.5801696777344
2023-07-21,370.2840881347656
2023-07-24,370.7260437011719
2023-07-25,381.4375915527344
2023-07-26,385.5781555175781
2023-07-27,386.750244140625
2023-07-28,385.1170349121094
2023-07-31,381.1398620605469
2023-08-01,383.9353942871094
2023-08-02,382.63848876953125
2023-08-03,385.5781555175781
2023-08-04,379.8140869140625
2023-08-07,383.0131530761719
2023-08-08,382.3598937988281
2023-08-09,380.64031982421875
2023-08-10,382.7345275878906
2023-08-11,378.6708679199219
2023-08-14,381.9564514160156
2023-08-15,378.3346862792969
2023-08-16,373.8097839355469
2023-08-17,367.267578125
2023-08-18,363.9340515136719
2023-08-21,364.9427795410156
2023-08-22,364.7890625
