Date,IEX
2023-12-06,198.24008178710938
2023-12-07,199.21871948242188
2023-12-08,198.4822998046875
2023-12-11,201.42794799804688
2023-12-12,201.1178741455078
2023-12-13,202.358154296875
2023-12-14,208.2591552734375
2023-12-15,204.79026794433594
2023-12-18,205.3522491455078
2023-12-19,206.8153839111328
2023-12-20,205.5751495361328
2023-12-21,207.46458435058594
2023-12-22,207.7262420654297
2023-12-26,208.1138153076172
2023-12-27,209.0924530029297
2023-12-28,210.32302856445312
2023-12-29,210.37147521972656
2024-01-02,208.3754119873047
2024-01-03,205.69139099121094
2024-01-04,204.6255340576172
2024-01-05,204.6255340576172
2024-01-08,204.2766876220703
2024-01-09,203.4627685546875
2024-01-10,203.1139373779297
2024-01-11,202.7251739501953
2024-01-12,201.10205078125
2024-01-16,199.9940643310547
2024-01-17,199.2845458984375
2024-01-18,199.56639099121094
2024-01-19,201.22840881347656
2024-01-22,201.61717224121094
2024-01-23,203.3472137451172
2024-01-24,199.91629028320312
2024-01-25,201.94761657714844
2024-01-26,203.27914428710938
2024-01-29,206.19496154785156
2024-01-30,207.6722869873047
2024-01-31,205.56320190429688
2024-02-01,213.9995574951172
2024-02-02,214.5244140625
2024-02-05,212.09458923339844
2024-02-06,212.7457733154297
2024-02-07,216.17666625976562
2024-02-08,219.49098205566406
2024-02-09,221.79446411132812
2024-02-12,220.5989532470703
2024-02-13,217.97476196289062
2024-02-14,220.64756774902344
2024-02-15,221.2890625
2024-02-16,221.08493041992188
2024-02-20,223.8841094970703
2024-02-21,226.87762451171875
2024-02-22,228.52992248535156
2024-02-23,230.39602661132812
2024-02-26,229.43380737304688
2024-02-27,229.424072265625
2024-02-28,230.03640747070312
2024-02-29,229.27828979492188
2024-03-01,232.7480926513672
2024-03-04,230.9500274658203
2024-03-05,228.73402404785156
2024-03-06,230.4348907470703
2024-03-07,232.0288848876953
2024-03-08,231.89280700683594
2024-03-11,232.349609375
2024-03-12,234.0019073486328
2024-03-13,234.05047607421875
2024-03-14,234.57533264160156
2024-03-15,233.2340545654297
2024-03-18,233.8074951171875
2024-03-19,233.2923583984375
2024-03-20,234.12823486328125
2024-03-21,238.9684295654297
2024-03-22,237.0245819091797
2024-03-25,235.1779327392578
2024-03-26,235.29454040527344
2024-03-27,238.21034240722656
2024-03-28,237.1703643798828
2024-04-01,234.1087646484375
2024-04-02,232.8550262451172
2024-04-03,232.57313537597656
2024-04-04,230.14332580566406
2024-04-05,232.66062927246094
2024-04-08,232.18435668945312
2024-04-09,234.79888916015625
2024-04-10,229.75454711914062
