Date,CPRI
2019-09-16,32.2599983215332
2019-09-17,31.690000534057617
2019-09-18,32.290000915527344
2019-09-19,32.56999969482422
2019-09-20,32.189998626708984
2019-09-23,32.790000915527344
2019-09-24,32.70000076293945
2019-09-25,32.86000061035156
2019-09-26,32.7400016784668
2019-09-27,32.619998931884766
2019-09-30,33.15999984741211
2019-10-01,31.440000534057617
2019-10-02,29.610000610351562
2019-10-03,29.479999542236328
2019-10-04,29.34000015258789
2019-10-07,28.829999923706055
2019-10-08,27.920000076293945
2019-10-09,27.829999923706055
2019-10-10,28.25
2019-10-11,29.600000381469727
2019-10-14,29.610000610351562
2019-10-15,30.100000381469727
2019-10-16,30.889999389648438
2019-10-17,30.969999313354492
2019-10-18,31.030000686645508
2019-10-21,31.459999084472656
2019-10-22,31.81999969482422
2019-10-23,31.6299991607666
2019-10-24,31.299999237060547
2019-10-25,31.8700008392334
2019-10-28,32.41999816894531
2019-10-29,31.690000534057617
2019-10-30,31.649999618530273
2019-10-31,31.06999969482422
2019-11-01,32.29999923706055
2019-11-04,33.290000915527344
2019-11-05,34.09000015258789
2019-11-06,33.779998779296875
2019-11-07,35.630001068115234
2019-11-08,36.619998931884766
2019-11-11,36.36000061035156
2019-11-12,36.54999923706055
2019-11-13,35.93000030517578
2019-11-14,35.86000061035156
2019-11-15,36.7400016784668
2019-11-18,37.279998779296875
2019-11-19,36.52000045776367
2019-11-20,35.189998626708984
2019-11-21,34.54999923706055
2019-11-22,35.880001068115234
2019-11-25,37.61000061035156
2019-11-26,36.349998474121094
2019-11-27,37.5
2019-11-29,37.13999938964844
2019-12-02,36.45000076293945
2019-12-03,34.849998474121094
2019-12-04,37.15999984741211
2019-12-05,36.869998931884766
2019-12-06,38.130001068115234
2019-12-09,38.4900016784668
2019-12-10,37.880001068115234
2019-12-11,38.099998474121094
2019-12-12,39.31999969482422
2019-12-13,38.779998779296875
2019-12-16,38.099998474121094
2019-12-17,37.880001068115234
2019-12-18,38.66999816894531
2019-12-19,38.40999984741211
2019-12-20,38.150001525878906
2019-12-23,37.91999816894531
2019-12-24,37.529998779296875
2019-12-26,38.099998474121094
2019-12-27,37.529998779296875
2019-12-30,37.54999923706055
