Date,GS
2019-03-22,160.34503173828125
2019-03-25,159.9632110595703
2019-03-26,161.81307983398438
2019-03-27,161.2530517578125
2019-03-28,162.22882080078125
2019-03-29,162.91624450683594
2019-04-01,166.94688415527344
2019-04-02,167.59178161621094
2019-04-03,170.44297790527344
2019-04-04,171.60548400878906
2019-04-05,171.73281860351562
2019-04-08,171.86854553222656
2019-04-09,170.23928833007812
2019-04-10,172.2418975830078
2019-04-11,172.1146240234375
2019-04-12,176.365966796875
2019-04-15,169.6368408203125
2019-04-16,171.27455139160156
2019-04-17,176.41683959960938
2019-04-18,174.72821044921875
2019-04-22,173.6166229248047
2019-04-23,173.22625732421875
2019-04-24,170.1714324951172
2019-04-25,170.90118408203125
2019-04-26,172.32681274414062
2019-04-29,175.58526611328125
2019-04-30,174.73672485351562
2019-05-01,173.7268829345703
2019-05-02,173.947509765625
2019-05-03,176.0944061279297
2019-05-06,175.1694793701172
2019-05-07,171.94493103027344
2019-05-08,170.51934814453125
2019-05-09,171.09637451171875
2019-05-10,171.4528045654297
2019-05-13,165.4449005126953
2019-05-14,166.55650329589844
2019-05-15,166.6583709716797
2019-05-16,168.9834747314453
2019-05-17,167.53236389160156
2019-05-20,167.3711700439453
2019-05-21,168.95794677734375
2019-05-22,165.91168212890625
2019-05-23,162.89923095703125
2019-05-24,163.7732391357422
2019-05-28,160.75238037109375
2019-05-29,160.2920379638672
2019-05-30,159.71238708496094
2019-05-31,155.5527801513672
2019-06-03,156.1494598388672
2019-06-04,161.85194396972656
2019-06-05,160.62448120117188
2019-06-06,161.79229736328125
2019-06-07,161.79229736328125
2019-06-10,165.4661102294922
2019-06-11,165.9860076904297
2019-06-12,162.14175415039062
2019-06-13,163.19015502929688
2019-06-14,163.36915588378906
2019-06-17,162.6616973876953
2019-06-18,166.1990966796875
2019-06-19,166.76168823242188
2019-06-20,166.81283569335938
2019-06-21,167.01742553710938
2019-06-24,168.338623046875
2019-06-25,167.11965942382812
2019-06-26,167.92945861816406
2019-06-27,169.89849853515625
2019-06-28,174.39913940429688
2019-07-01,176.32550048828125
2019-07-02,175.57540893554688
2019-07-03,175.62657165527344
2019-07-05,177.21200561523438
2019-07-08,175.3793487548828
2019-07-09,177.10121154785156
2019-07-10,175.56689453125
2019-07-11,180.15272521972656
2019-07-12,182.3604736328125
2019-07-15,180.34877014160156
2019-07-16,183.70724487304688
2019-07-17,181.81494140625
2019-07-18,182.8548126220703
2019-07-19,182.00238037109375
2019-07-22,182.41156005859375
2019-07-23,187.04006958007812
2019-07-24,189.2563018798828
2019-07-25,187.50889587402344
2019-07-26,189.35006713867188
2019-07-29,187.79872131347656
2019-07-30,188.71922302246094
2019-07-31,187.6367645263672
2019-08-01,180.36582946777344
2019-08-02,178.46502685546875
2019-08-05,171.91012573242188
2019-08-06,175.60096740722656
2019-08-07,175.37086486816406
2019-08-08,176.44485473632812
2019-08-09,176.35958862304688
2019-08-12,171.7737274169922
2019-08-13,173.98147583007812
2019-08-14,166.6934814453125
2019-08-15,167.22198486328125
2019-08-16,169.98374938964844
2019-08-19,172.35336303710938
2019-08-20,170.46109008789062
2019-08-21,171.05775451660156
2019-08-22,172.54087829589844
2019-08-23,167.2390594482422
2019-08-26,170.17979431152344
2019-08-27,168.8330078125
2019-08-28,170.83612060546875
2019-08-29,174.49867248535156
2019-08-30,174.9017791748047
2019-09-03,170.66455078125
2019-09-04,173.03192138671875
2019-09-05,177.5950927734375
2019-09-06,177.7323760986328
2019-09-09,181.82379150390625
2019-09-10,184.95455932617188
2019-09-11,185.9581298828125
2019-09-12,187.62213134765625
2019-09-13,188.6170654296875
2019-09-16,186.318359375
2019-09-17,185.19467163085938
2019-09-18,186.19822692871094
2019-09-19,184.61143493652344
2019-09-20,183.3334197998047
2019-09-23,183.09324645996094
2019-09-24,178.19549560546875
2019-09-25,180.15121459960938
2019-09-26,178.5986785888672
2019-09-27,179.2419891357422
2019-09-30,177.74949645996094
2019-10-01,173.85537719726562
2019-10-02,170.0469970703125
2019-10-03,169.18067932128906
2019-10-04,172.23426818847656
2019-10-07,171.89111328125
2019-10-08,169.29217529296875
2019-10-09,168.84617614746094
2019-10-10,171.43655395507812
2019-10-11,175.56228637695312
2019-10-14,176.54013061523438
2019-10-15,177.08905029296875
2019-10-16,177.91246032714844
2019-10-17,177.08905029296875
2019-10-18,177.1405029296875
2019-10-21,179.48214721679688
2019-10-22,179.7823486328125
2019-10-23,181.2576446533203
2019-10-24,181.02610778808594
2019-10-25,183.7537078857422
2019-10-28,186.7729034423828
2019-10-29,186.67857360839844
2019-10-30,185.1089324951172
2019-10-31,183.02459716796875
2019-11-01,186.46412658691406
2019-11-04,188.59133911132812
2019-11-05,187.53634643554688
2019-11-06,187.3476104736328
2019-11-07,191.5247802734375
2019-11-08,191.19886779785156
2019-11-11,187.87083435058594
2019-11-12,189.0545196533203
2019-11-13,188.11961364746094
2019-11-14,188.21395874023438
2019-11-15,188.91726684570312
2019-11-18,188.4712677001953
2019-11-19,188.7371826171875
2019-11-20,186.91015625
2019-11-21,187.1846923828125
2019-11-22,188.94302368164062
2019-11-25,191.0616455078125
2019-11-26,190.80429077148438
2019-11-27,191.23316955566406
2019-11-29,190.93130493164062
2019-12-02,187.73110961914062
2019-12-03,183.0731964111328
2019-12-04,186.2647247314453
2019-12-05,187.29983520507812
2019-12-06,193.7433319091797
2019-12-09,191.32806396484375
2019-12-10,191.38845825195312
2019-12-11,190.7932891845703
2019-12-12,194.98541259765625
2019-12-13,194.0797119140625
2019-12-16,196.70191955566406
2019-12-17,199.38453674316406
2019-12-18,198.78076171875
2019-12-19,198.3408203125
2019-12-20,197.4696044921875
2019-12-23,197.60765075683594
2019-12-24,198.3149871826172
2019-12-26,199.43630981445312
2019-12-27,198.9619140625
2019-12-30,198.22006225585938
2019-12-31,198.3321990966797
2020-01-02,202.118896484375
2020-01-03,199.7554168701172
2020-01-06,201.79974365234375
2020-01-07,203.12814331054688
2020-01-08,205.08619689941406
2020-01-09,209.26104736328125
2020-01-10,208.83836364746094
2020-01-13,211.5123748779297
2020-01-14,211.9005126953125
2020-01-15,211.5123748779297
2020-01-16,215.40257263183594
2020-01-17,215.17831420898438
2020-01-21,211.93505859375
2020-01-22,213.09954833984375
2020-01-23,211.83151245117188
2020-01-24,208.67449951171875
2020-01-27,205.41397094726562
2020-01-28,209.24380493164062
2020-01-29,207.121826171875
2020-01-30,210.5807647705078
2020-01-31,205.07754516601562
2020-02-03,206.16439819335938
2020-02-04,208.69174194335938
2020-02-05,210.72744750976562
2020-02-06,208.58824157714844
2020-02-07,205.29315185546875
2020-02-10,204.74111938476562
2020-02-11,203.96482849121094
2020-02-12,205.8538818359375
2020-02-13,205.59510803222656
2020-02-14,204.4996337890625
2020-02-18,201.1614227294922
2020-02-19,204.71524047851562
2020-02-20,200.7473907470703
2020-02-21,198.9273681640625
2020-02-24,193.68289184570312
2020-02-25,187.70523071289062
2020-02-26,186.1267852783203
2020-02-27,177.4233856201172
2020-02-28,174.2383270263672
2020-03-02,181.7886505126953
2020-03-03,176.54681396484375
2020-03-04,181.1550750732422
2020-03-05,172.5199737548828
2020-03-06,167.3649444580078
2020-03-09,149.97320556640625
2020-03-10,159.98826599121094
2020-03-11,149.1748046875
2020-03-12,130.76768493652344
2020-03-13,153.75701904296875
2020-03-16,134.22177124023438
2020-03-17,137.7018585205078
2020-03-18,121.5164566040039
2020-03-19,129.73497009277344
2020-03-20,120.11921691894531
2020-03-23,117.13377380371094
2020-03-24,133.30186462402344
2020-03-25,134.62962341308594
2020-03-26,143.8809051513672
2020-03-27,137.41542053222656
2020-03-30,138.52627563476562
2020-03-31,134.1609649658203
2020-04-01,126.09001922607422
2020-04-02,130.11680603027344
2020-04-03,127.51325225830078
2020-04-06,137.3199462890625
2020-04-07,144.08055114746094
2020-04-08,153.5748291015625
2020-04-09,159.91015625
2020-04-13,155.50146484375
2020-04-14,154.67698669433594
2020-04-15,154.9286651611328
2020-04-16,153.6442413330078
2020-04-17,159.2418975830078
2020-04-20,156.5601806640625
2020-04-21,150.84109497070312
2020-04-22,152.7243194580078
2020-04-23,151.91720581054688
2020-04-24,153.60952758789062
2020-04-27,159.28529357910156
2020-04-28,162.29669189453125
2020-04-29,164.91763305664062
2020-04-30,159.18113708496094
2020-05-01,153.69630432128906
2020-05-04,152.76773071289062
2020-05-05,154.7377471923828
2020-05-06,153.5401153564453
2020-05-07,158.2264862060547
2020-05-08,160.8907928466797
2020-05-11,158.95550537109375
2020-05-12,153.79177856445312
2020-05-13,149.09669494628906
2020-05-14,151.3965301513672
2020-05-15,149.15745544433594
2020-05-18,157.8446502685547
2020-05-19,154.329833984375
2020-05-20,157.4627685546875
2020-05-21,156.29986572265625
2020-05-22,156.15231323242188
2020-05-26,170.15077209472656
2020-05-27,181.9535369873047
2020-05-28,174.62887573242188
2020-05-29,171.58987426757812
2020-06-01,174.5939483642578
2020-06-02,178.27041625976562
2020-06-03,183.8856201171875
2020-06-04,187.59703063964844
2020-06-05,190.3041534423828
2020-06-08,192.8279266357422
2020-06-09,190.4613800048828
2020-06-10,186.4617462158203
2020-06-11,169.52894592285156
2020-06-12,176.20948791503906
2020-06-15,180.16543579101562
2020-06-16,183.02978515625
2020-06-17,180.0606231689453
2020-06-18,178.0084228515625
2020-06-19,176.0785369873047
2020-06-22,177.6416778564453
2020-06-23,178.82931518554688
2020-06-24,172.92599487304688
2020-06-25,180.8553466796875
2020-06-26,165.21499633789062
2020-06-29,168.9525909423828
2020-06-30,172.57666015625
2020-07-01,172.53305053710938
2020-07-02,172.38455200195312
2020-07-06,181.08233642578125
2020-07-07,174.09620666503906
2020-07-08,176.6199188232422
2020-07-09,171.88677978515625
2020-07-10,179.51048278808594
2020-07-13,182.40972900390625
2020-07-14,186.8896484375
2020-07-15,189.4134521484375
2020-07-16,187.4659881591797
2020-07-17,184.61912536621094
2020-07-20,184.88113403320312
2020-07-21,185.15182495117188
2020-07-22,179.8946990966797
2020-07-23,177.2923583984375
2020-07-24,175.93878173828125
2020-07-27,177.2923583984375
2020-07-28,176.0697784423828
2020-07-29,176.90814208984375
2020-07-30,174.24461364746094
2020-07-31,172.87356567382812
2020-08-03,174.12237548828125
2020-08-04,176.0872039794922
2020-08-05,178.60231018066406
2020-08-06,178.36648559570312
2020-08-07,181.87704467773438
2020-08-10,182.84642028808594
2020-08-11,184.31350708007812
2020-08-12,185.2479248046875
2020-08-13,181.9818572998047
2020-08-14,181.6150665283203
2020-08-17,177.33602905273438
2020-08-18,175.79908752441406
2020-08-19,177.2923583984375
2020-08-20,176.27061462402344
2020-08-21,176.77713012695312
2020-08-24,181.06491088867188
2020-08-25,179.8946990966797
2020-08-26,180.96011352539062
2020-08-27,183.51876831054688
2020-08-28,181.38803100585938
2020-08-31,179.99111938476562
2020-09-01,180.50946044921875
2020-09-02,184.53326416015625
2020-09-03,182.35446166992188
2020-09-04,185.32398986816406
2020-09-08,177.891357421875
2020-09-09,177.66294860839844
2020-09-10,175.72128295898438
2020-09-11,176.520751953125
2020-09-14,176.8897705078125
2020-09-15,173.9553680419922
2020-09-16,176.30990600585938
2020-09-17,171.17030334472656
2020-09-18,171.19668579101562
2020-09-21,170.44114685058594
2020-09-22,168.3501434326172
2020-09-23,163.51806640625
2020-09-24,171.41632080078125
2020-09-25,171.27577209472656
2020-09-28,174.89544677734375
2020-09-29,172.89230346679688
2020-09-30,176.56471252441406
2020-10-01,174.43861389160156
2020-10-02,175.62464904785156
2020-10-05,177.2938995361328
2020-10-06,176.67013549804688
2020-10-07,178.8753204345703
2020-10-08,182.72340393066406
2020-10-09,182.33685302734375
2020-10-12,188.11778259277344
2020-10-13,185.20977783203125
2020-10-14,185.5787811279297
2020-10-15,183.2681121826172
2020-10-16,181.16835021972656
2020-10-19,180.71153259277344
2020-10-20,182.7673797607422
2020-10-21,178.26910400390625
2020-10-22,180.4567108154297
2020-10-23,180.14044189453125
2020-10-26,176.7140655517578
2020-10-27,171.91709899902344
2020-10-28,166.7247772216797
2020-10-29,166.8741455078125
2020-10-30,166.0834503173828
2020-11-02,167.1025848388672
2020-11-03,173.89389038085938
2020-11-04,173.84115600585938
2020-11-05,178.31304931640625
2020-11-06,176.8195037841797
2020-11-09,188.8294677734375
2020-11-10,191.06101989746094
2020-11-11,191.570556640625
2020-11-12,188.4604034423828
2020-11-13,192.4754638671875
2020-11-16,195.374755859375
2020-11-17,197.36904907226562
2020-11-18,197.0615692138672
2020-11-19,197.2987823486328
2020-11-20,196.2269287109375
2020-11-23,201.0414581298828
2020-11-24,208.6585693359375
2020-11-25,207.81517028808594
2020-11-27,206.81362915039062
2020-11-30,202.57899475097656
2020-12-01,205.0081787109375
2020-12-02,209.9284210205078
2020-12-03,208.00270080566406
2020-12-04,211.63331604003906
2020-12-07,210.63507080078125
2020-12-08,210.97958374023438
2020-12-09,214.49534606933594
2020-12-10,215.89102172851562
2020-12-11,211.9954833984375
2020-12-14,210.05210876464844
2020-12-15,214.15081787109375
2020-12-16,215.33453369140625
2020-12-17,215.91754150390625
2020-12-18,213.88587951660156
2020-12-21,227.00357055664062
2020-12-22,220.9173126220703
2020-12-23,226.53546142578125
2020-12-24,226.27923583984375
2020-12-28,229.30914306640625
2020-12-29,227.91348266601562
2020-12-30,229.18545532226562
2020-12-31,232.9485626220703
2021-01-04,234.08811950683594
2021-01-05,239.32635498046875
2021-01-06,252.24093627929688
2021-01-07,257.62939453125
2021-01-08,256.2425231933594
2021-01-11,259.5550842285156
2021-01-12,266.9576110839844
2021-01-13,267.6024475097656
2021-01-14,271.9573669433594
2021-01-15,265.8975524902344
2021-01-19,259.8819885253906
2021-01-20,256.5870666503906
2021-01-21,255.61534118652344
2021-01-22,255.6330108642578
2021-01-25,250.02378845214844
2021-01-26,248.89305114746094
2021-01-27,241.44638061523438
2021-01-28,242.93930053710938
2021-01-29,239.53834533691406
2021-02-01,242.68310546875
2021-02-02,253.495361328125
2021-02-03,254.89100646972656
2021-02-04,259.48443603515625
2021-02-05,259.2635803222656
2021-02-08,265.13787841796875
2021-02-09,265.41168212890625
2021-02-10,268.78607177734375
2021-02-11,267.05474853515625
2021-02-12,270.58819580078125
2021-02-16,275.57012939453125
2021-02-17,276.2592468261719
2021-02-18,273.75054931640625
2021-02-19,278.80328369140625
2021-02-22,279.9075012207031
2021-02-23,281.9744873046875
2021-02-24,292.0712585449219
2021-02-25,289.5271911621094
2021-02-26,282.213134765625
2021-03-01,292.58001708984375
2021-03-02,293.4844970703125
2021-03-03,296.5795593261719
2021-03-04,292.0213623046875
2021-03-05,290.3186340332031
2021-03-08,296.36669921875
2021-03-09,293.1741943359375
2021-03-10,303.31048583984375
2021-03-11,303.3814697265625
2021-03-12,309.3320617675781
2021-03-15,306.8844299316406
2021-03-16,303.0356140136719
2021-03-17,305.9088439941406
2021-03-18,308.6136779785156
2021-03-19,305.24383544921875
2021-03-22,300.92498779296875
2021-03-23,294.2205810546875
2021-03-24,291.45379638671875
2021-03-25,293.138671875
2021-03-26,290.3362731933594
2021-03-29,288.86419677734375
2021-03-30,294.43341064453125
2021-03-31,289.990478515625
2021-04-01,290.55804443359375
2021-04-05,286.9220886230469
2021-04-06,290.0436706542969
2021-04-07,289.5914306640625
2021-04-08,293.66192626953125
2021-04-09,293.3692932128906
2021-04-12,294.28271484375
2021-04-13,290.5934753417969
2021-04-14,297.39544677734375
2021-04-15,300.2332763671875
2021-04-16,303.5677185058594
2021-04-19,304.2593688964844
2021-04-20,294.31817626953125
2021-04-21,297.32452392578125
2021-04-22,293.4047546386719
2021-04-23,300.9427490234375
2021-04-26,304.6407775878906
2021-04-27,307.39886474609375
2021-04-28,308.7112731933594
2021-04-29,313.021240234375
2021-04-30,309.0128479003906
2021-05-03,310.5292663574219
2021-05-04,310.2454833984375
2021-05-05,317.14501953125
2021-05-06,324.54986572265625
2021-05-07,328.9131164550781
2021-05-10,326.95318603515625
2021-05-11,319.1846008300781
2021-05-12,314.28936767578125
2021-05-13,318.2002868652344
2021-05-14,327.0329895019531
2021-05-17,327.4586181640625
2021-05-18,323.2994689941406
2021-05-19,317.8189697265625
2021-05-20,319.06048583984375
2021-05-21,324.8070983886719
2021-05-24,326.6073913574219
2021-05-25,323.25518798828125
2021-05-26,325.8180847167969
2021-05-27,329.3387756347656
2021-05-28,331.0294189453125
2021-06-01,340.3013000488281
2021-06-02,341.1910400390625
2021-06-03,345.88934326171875
2021-06-04,348.3185729980469
2021-06-07,345.3910217285156
2021-06-08,342.3122253417969
2021-06-09,340.6039123535156
2021-06-10,332.7379150390625
2021-06-11,336.39495849609375
2021-06-14,331.8302917480469
2021-06-15,330.388671875
2021-06-16,330.121826171875
2021-06-17,321.6686096191406
2021-06-18,310.39453125
2021-06-21,318.1448669433594
2021-06-22,318.135986328125
2021-06-23,321.2680969238281
2021-06-24,328.1197204589844
2021-06-25,328.1374816894531
2021-06-28,328.0840759277344
2021-06-29,331.56329345703125
2021-06-30,337.7119445800781
2021-07-01,333.6722106933594
2021-07-02,332.93365478515625
2021-07-06,329.1073303222656
2021-07-07,327.15869140625
2021-07-08,319.3905944824219
2021-07-09,330.7980651855469
2021-07-12,338.57501220703125
2021-07-13,334.55303955078125
2021-07-14,333.1471252441406
2021-07-15,332.2128601074219
2021-07-16,324.6049499511719
2021-07-19,315.63555908203125
2021-07-20,324.5693664550781
2021-07-21,332.3463134765625
2021-07-22,331.6432800292969
2021-07-23,332.8357238769531
2021-07-26,334.4818115234375
2021-07-27,333.5386962890625
2021-07-28,332.9958801269531
2021-07-29,335.95001220703125
2021-07-30,333.57421875
2021-08-02,336.5195617675781
2021-08-03,338.4504699707031
2021-08-04,336.22589111328125
2021-08-05,341.956298828125
2021-08-06,354.0489807128906
2021-08-09,355.8196716308594
2021-08-10,363.0182189941406
2021-08-11,368.2860412597656
2021-08-12,369.2736511230469
2021-08-13,365.5186462402344
2021-08-16,363.3563537597656
2021-08-17,360.34881591796875
2021-08-18,354.8586730957031
2021-08-19,350.2048645019531
2021-08-20,352.25152587890625
2021-08-23,357.21673583984375
2021-08-24,363.54327392578125
2021-08-25,367.6007995605469
2021-08-26,366.9690856933594
2021-08-27,373.4469299316406
2021-08-30,368.02789306640625
2021-08-31,369.7357482910156
2021-09-01,369.8699035644531
2021-09-02,370.6209716796875
2021-09-03,367.7686462402344
2021-09-07,366.88348388671875
2021-09-08,362.12664794921875
2021-09-09,361.7509765625
2021-09-10,360.7675476074219
2021-09-13,365.9356994628906
2021-09-14,360.9552917480469
2021-09-15,359.39947509765625
2021-09-16,354.6874084472656
2021-09-17,350.0199279785156
2021-09-20,338.1010437011719
2021-09-21,336.0534362792969
2021-09-22,344.6640930175781
2021-09-23,350.3776550292969
2021-09-24,349.47454833984375
2021-09-27,357.486083984375
2021-09-28,348.2674255371094
2021-09-29,344.1454772949219
2021-09-30,338.0116271972656
2021-10-01,339.7731628417969
2021-10-04,334.5423583984375
2021-10-05,344.96807861328125
2021-10-06,346.9710693359375
2021-10-07,349.2689208984375
2021-10-08,351.22705078125
2021-10-11,344.45843505859375
2021-10-12,345.6118469238281
2021-10-13,345.4151611328125
2021-10-14,349.7874755859375
2021-10-15,363.08331298828125
2021-10-18,369.89666748046875
2021-10-19,368.52862548828125
2021-10-20,364.7107238769531
2021-10-21,364.4424133300781
2021-10-22,370.4599914550781
2021-10-25,370.8444519042969
2021-10-26,373.40167236328125
2021-10-27,367.4825439453125
2021-10-28,370.9070739746094
2021-10-29,369.5926818847656
2021-11-01,372.58807373046875
2021-11-02,378.981201171875
2021-11-03,373.6610412597656
2021-11-04,364.8716735839844
2021-11-05,363.98638916015625
2021-11-08,365.1130676269531
2021-11-09,362.4395751953125
2021-11-10,356.8690490722656
2021-11-11,359.7481994628906
2021-11-12,362.046142578125
2021-11-15,361.9566955566406
2021-11-16,360.4188537597656
2021-11-17,350.1004638671875
2021-11-18,349.9394836425781
2021-11-19,346.3807373046875
2021-11-22,354.222412109375
2021-11-23,363.32476806640625
2021-11-24,356.9316711425781
2021-11-26,348.1690979003906
2021-11-29,345.6208801269531
2021-11-30,340.6583251953125
2021-12-01,338.4022216796875
2021-12-02,348.3436279296875
2021-12-03,344.0200500488281
2021-12-06,349.9255676269531
2021-12-07,359.6422119140625
2021-12-08,357.1344299316406
2021-12-09,356.3883361816406
2021-12-10,351.507568359375
2021-12-13,345.73687744140625
2021-12-14,349.4941711425781
2021-12-15,350.4739074707031
2021-12-16,357.1793212890625
2021-12-17,343.18414306640625
2021-12-20,334.02471923828125
2021-12-21,341.8537902832031
2021-12-22,343.6604919433594
2021-12-23,346.0964050292969
2021-12-27,348.79302978515625
2021-12-28,348.406494140625
2021-12-29,347.1391296386719
2021-12-30,346.5278625488281
2021-12-31,343.8581848144531
2022-01-03,355.3456115722656
2022-01-04,366.266845703125
2022-01-05,358.3119201660156
2022-01-06,356.78387451171875
2022-01-07,357.3052062988281
2022-01-10,358.7972717285156
2022-01-11,362.2848205566406
2022-01-12,350.8333435058594
2022-01-13,351.2738037109375
2022-01-14,342.4111328125
2022-01-18,318.55535888671875
2022-01-19,312.1915588378906
2022-01-20,312.8926086425781
2022-01-21,309.1263732910156
2022-01-24,308.6589660644531
2022-01-25,307.0050964355469
2022-01-26,308.0207824707031
2022-01-27,306.5376281738281
2022-01-28,311.9128112792969
2022-01-31,318.80706787109375
2022-02-01,327.23834228515625
2022-02-02,326.33953857421875
2022-02-03,322.5823059082031
2022-02-04,330.42041015625
2022-02-07,330.9147033691406
2022-02-08,332.6674499511719
2022-02-09,336.6494445800781
2022-02-10,333.0899353027344
2022-02-11,326.33953857421875
2022-02-14,323.80474853515625
2022-02-15,327.1304931640625
2022-02-16,323.6339111328125
2022-02-17,313.7554626464844
2022-02-18,311.04095458984375
2022-02-22,309.449951171875
2022-02-23,306.6815185546875
2022-02-24,305.78265380859375
2022-02-25,314.7083435058594
2022-02-28,306.7713623046875
2022-03-01,296.7442626953125
2022-03-02,304.1402893066406
2022-03-03,301.4640197753906
2022-03-04,298.0733947753906
2022-03-07,291.0390319824219
2022-03-08,290.5688781738281
2022-03-09,301.61767578125
2022-03-10,298.2813415527344
2022-03-11,295.6592712402344
2022-03-14,293.8329162597656
2022-03-15,297.6122131347656
2022-03-16,308.1004943847656
2022-03-17,310.3699035644531
2022-03-18,312.27764892578125
2022-03-21,306.50921630859375
2022-03-22,310.1348876953125
2022-03-23,303.4440612792969
2022-03-24,304.0046691894531
2022-03-25,305.1439208984375
2022-03-28,303.163818359375
2022-03-29,307.1058349609375
2022-03-30,303.4259948730469
2022-03-31,298.4621276855469
2022-04-01,298.5706481933594
2022-04-04,296.7533264160156
2022-04-05,292.91064453125
2022-04-06,285.9486999511719
2022-04-07,284.0408935546875
2022-04-08,290.5869445800781
2022-04-11,290.0173645019531
2022-04-12,289.1312255859375
2022-04-13,291.11138916015625
2022-04-14,290.81292724609375
2022-04-18,298.2632141113281
2022-04-19,303.75146484375
2022-04-20,308.3717956542969
2022-04-21,302.2596130371094
2022-04-22,289.1222229003906
2022-04-25,290.61407470703125
2022-04-26,283.1095275878906
2022-04-27,283.2090759277344
2022-04-28,287.892578125
2022-04-29,276.21087646484375
2022-05-02,280.66827392578125
2022-05-03,284.501953125
2022-05-04,293.0462341308594
2022-05-05,283.064453125
2022-05-06,282.96490478515625
2022-05-09,279.2850036621094
2022-05-10,275.8221130371094
2022-05-11,272.6484680175781
2022-05-12,270.71356201171875
2022-05-13,277.5671081542969
2022-05-16,274.3573303222656
2022-05-17,282.9739685058594
2022-05-18,277.33203125
2022-05-19,278.6611022949219
2022-05-20,277.3952941894531
2022-05-23,286.26513671875
2022-05-24,283.86004638671875
2022-05-25,284.71893310546875
2022-05-26,292.61224365234375
2022-05-27,297.0878601074219
2022-05-31,297.33343505859375
2022-06-01,292.7849426269531
2022-06-02,294.9682312011719
2022-06-03,289.9012756347656
2022-06-06,291.56597900390625
2022-06-07,292.4757385253906
2022-06-08,286.2624206542969
2022-06-09,276.7470703125
2022-06-10,261.100341796875
2022-06-13,257.7344665527344
2022-06-14,257.0249328613281
2022-06-15,263.8749694824219
2022-06-16,259.2445983886719
2022-06-17,254.5233154296875
2022-06-21,259.08990478515625
2022-06-22,258.8443603515625
2022-06-23,260.3271789550781
2022-06-24,275.40985107421875
2022-06-27,273.6177062988281
2022-06-28,272.44427490234375
2022-06-29,275.89202880859375
2022-06-30,270.197265625
2022-07-01,272.2077331542969
2022-07-05,270.361083984375
2022-07-06,267.2316589355469
2022-07-07,271.6346435546875
2022-07-08,269.6969299316406
2022-07-11,266.7040710449219
2022-07-12,266.11273193359375
2022-07-13,263.94769287109375
2022-07-14,256.1606750488281
2022-07-15,267.3318176269531
2022-07-18,274.0544738769531
2022-07-19,289.32818603515625
2022-07-20,292.421142578125
2022-07-21,297.051513671875
2022-07-22,294.6770935058594
2022-07-25,294.8500061035156
2022-07-26,289.78302001953125
2022-07-27,295.2320861816406
2022-07-28,299.3893737792969
2022-07-29,303.28289794921875
2022-08-01,302.09112548828125
2022-08-02,298.2704772949219
2022-08-03,303.082763671875
2022-08-04,301.9001159667969
2022-08-05,304.4472961425781
2022-08-08,304.4564208984375
2022-08-09,306.2211608886719
2022-08-10,316.4916076660156
2022-08-11,319.9211730957031
2022-08-12,321.86798095703125
2022-08-15,323.714599609375
2022-08-16,322.9140930175781
2022-08-17,321.795166015625
2022-08-18,322.50469970703125
2022-08-19,317.7287902832031
2022-08-22,311.49737548828125
2022-08-23,309.4596862792969
2022-08-24,311.0607604980469
2022-08-25,315.1998291015625
2022-08-26,306.0210266113281
2022-08-29,303.76507568359375
2022-08-30,303.5012512207031
2022-08-31,304.91278076171875
2022-09-01,305.6734313964844
2022-09-02,303.8219909667969
2022-09-06,299.24835205078125
2022-09-07,302.9787292480469
2022-09-08,307.3966064453125
2022-09-09,311.7227783203125
2022-09-12,313.9958190917969
2022-09-13,300.9897766113281
2022-09-14,299.9541015625
2022-09-15,303.9503173828125
2022-09-16,298.99169921875
2022-09-19,301.2372131347656
2022-09-20,296.28778076171875
2022-09-21,293.9505920410156
2022-09-22,286.81060791015625
2022-09-23,276.7742614746094
2022-09-26,270.03753662109375
2022-09-27,267.0678405761719
2022-09-28,275.69268798828125
2022-09-29,271.40313720703125
2022-09-30,268.5985107421875
2022-10-03,274.1895446777344
2022-10-04,288.597900390625
2022-10-05,283.21771240234375
2022-10-06,279.2490234375
2022-10-07,275.9584655761719
2022-10-10,275.46356201171875
2022-10-11,269.66168212890625
2022-10-12,270.66998291015625
2022-10-13,281.44873046875
2022-10-14,274.95947265625
2022-10-17,281.1186828613281
2022-10-18,287.6629638671875
2022-10-19,285.74737548828125
2022-10-20,284.8765869140625
2022-10-21,297.97430419921875
2022-10-24,301.2739562988281
2022-10-25,304.6652526855469
2022-10-26,307.6807556152344
2022-10-27,309.04638671875
2022-10-28,313.2992248535156
2022-10-31,315.7648010253906
2022-11-01,319.4952392578125
2022-11-02,320.604248046875
2022-11-03,319.760986328125
2022-11-04,328.0467529296875
2022-11-07,332.3087463378906
2022-11-08,333.6468811035156
2022-11-09,331.7955017089844
2022-11-10,346.74456787109375
2022-11-11,353.0322265625
2022-11-14,350.4566345214844
2022-11-15,350.93328857421875
2022-11-16,350.42913818359375
2022-11-17,348.0919494628906
2022-11-18,347.56036376953125
2022-11-21,348.486083984375
2022-11-22,351.8406982421875
2022-11-23,354.0221252441406
2022-11-25,356.414306640625
2022-11-28,350.4566345214844
2022-11-29,351.69403076171875
2022-11-30,356.2514953613281
2022-12-01,354.09271240234375
2022-12-02,351.11279296875
2022-12-05,342.7727966308594
2022-12-06,334.8109130859375
2022-12-07,332.05242919921875
2022-12-08,330.35491943359375
2022-12-09,331.33282470703125
