Date,OI
2016-03-03,14.916915893554688
2016-03-04,14.828707695007324
2016-03-07,14.750300407409668
2016-03-08,13.731009483337402
2016-03-09,13.829018592834473
2016-03-10,13.878024101257324
2016-03-11,14.456274032592773
2016-03-14,14.809104919433594
2016-03-15,14.083842277526855
2016-03-16,14.681694030761719
2016-03-17,15.916601181030273
2016-03-18,15.82839584350586
2016-03-21,15.867598533630371
2016-03-22,15.965607643127441
2016-03-23,15.485365867614746
2016-03-24,15.436361312866211
2016-03-28,15.534370422363281
2016-03-29,15.553970336914062
2016-03-30,15.426560401916504
2016-03-31,15.642179489135742
2016-04-01,15.769591331481934
2016-04-04,15.357954025268555
2016-04-05,15.15213680267334
2016-04-06,16.004810333251953
2016-04-07,15.83819580078125
2016-04-08,16.01461410522461
2016-04-11,16.49485206604004
2016-04-12,16.690872192382812
2016-04-13,17.12211036682129
2016-04-14,17.239721298217773
2016-04-15,17.347530364990234
2016-04-18,17.533742904663086
2016-04-19,17.680757522583008
2016-04-20,17.749364852905273
2016-04-21,17.661157608032227
2016-04-22,17.964984893798828
2016-04-25,17.455339431762695
2016-04-26,17.935583114624023
2016-04-27,18.092395782470703
2016-04-28,18.01398468017578
2016-04-29,18.092395782470703
2016-05-02,18.239408493041992
2016-05-03,18.81766128540039
2016-05-04,18.778453826904297
2016-05-05,18.4354248046875
2016-05-06,18.396224975585938
2016-05-09,18.170801162719727
2016-05-10,18.92547035217285
2016-05-11,19.03327751159668
2016-05-12,18.59223747253418
2016-05-13,18.062992095947266
2016-05-16,18.396224975585938
2016-05-17,18.406024932861328
2016-05-18,17.97478485107422
2016-05-19,17.69055938720703
2016-05-20,18.04339027404785
2016-05-23,18.053192138671875
2016-05-24,18.24921226501465
2016-05-25,18.5040283203125
2016-05-26,18.111995697021484
2016-05-27,18.533432006835938
2016-05-31,18.523632049560547
2016-06-01,18.5040283203125
2016-06-02,18.837261199951172
2016-06-03,18.99407196044922
2016-06-06,19.650732040405273
2016-06-07,19.77814292907715
2016-06-08,19.748741149902344
2016-06-09,19.5233211517334
2016-06-10,19.043079376220703
2016-06-13,18.798057556152344
2016-06-14,18.298213958740234
2016-06-15,18.268810272216797
2016-06-16,18.121797561645508
2016-06-17,18.51383399963379
2016-06-20,18.86666488647461
2016-06-21,18.935266494750977
2016-06-22,19.003873825073242
2016-06-23,19.40570831298828
2016-06-24,17.602352142333984
2016-06-27,16.004810333251953
2016-06-28,16.837886810302734
2016-06-29,16.98489761352539
2016-06-30,17.651355743408203
2016-07-01,17.504344940185547
2016-07-05,16.49485206604004
2016-07-06,16.47525405883789
2016-07-07,16.602663040161133
2016-07-08,17.09270668029785
2016-07-11,17.220115661621094
2016-07-12,17.523942947387695
2016-07-13,17.58275032043457
2016-07-14,17.729764938354492
2016-07-15,17.710159301757812
2016-07-18,17.768964767456055
2016-07-19,17.367130279541016
2016-07-20,17.847373962402344
2016-07-21,17.955181121826172
2016-07-22,17.837570190429688
2016-07-25,18.141399383544922
2016-07-26,18.63144302368164
2016-07-27,18.719650268554688
2016-07-28,18.357019424438477
2016-07-29,18.415821075439453
2016-08-01,18.4354248046875
2016-08-02,17.866973876953125
2016-08-03,18.22960662841797
2016-08-04,18.42562484741211
2016-08-05,18.7392520904541
2016-08-08,18.719650268554688
2016-08-09,18.31781578063965
2016-08-10,18.38641929626465
2016-08-11,18.5040283203125
2016-08-12,18.151199340820312
2016-08-15,18.494232177734375
2016-08-16,18.337417602539062
2016-08-17,18.38641929626465
2016-08-18,18.21980857849121
2016-08-19,18.03359031677246
2016-08-22,17.81797218322754
2016-08-23,17.964984893798828
2016-08-24,17.543546676635742
2016-08-25,17.700361251831055
2016-08-26,17.59255027770996
2016-08-29,17.749364852905273
2016-08-30,17.857173919677734
2016-08-31,17.57295036315918
2016-09-01,17.42593765258789
2016-09-02,17.700361251831055
2016-09-06,17.925779342651367
2016-09-07,18.10219383239746
2016-09-08,17.964984893798828
2016-09-09,17.053503036499023
2016-09-12,17.376930236816406
2016-09-13,16.857486724853516
2016-09-14,16.79867935180664
2016-09-15,17.621952056884766
2016-09-16,16.975095748901367
2016-09-19,16.857486724853516
2016-09-20,16.955493927001953
2016-09-21,17.367130279541016
2016-09-22,17.77876853942871
2016-09-23,17.749364852905273
2016-09-26,17.347530364990234
2016-09-27,17.553346633911133
2016-09-28,18.200204849243164
2016-09-29,17.89637565612793
2016-09-30,18.02379035949707
2016-10-03,17.749364852905273
2016-10-04,17.621952056884766
2016-10-05,17.955181121826172
2016-10-06,17.89637565612793
2016-10-07,17.347530364990234
2016-10-10,17.32792854309082
2016-10-11,17.151514053344727
2016-10-12,16.955493927001953
2016-10-13,16.690872192382812
2016-10-14,16.671268463134766
2016-10-17,16.681072235107422
2016-10-18,17.02410125732422
2016-10-19,17.239721298217773
2016-10-20,16.896690368652344
2016-10-21,16.896690368652344
2016-10-24,16.828083038330078
2016-10-25,16.661470413208008
2016-10-26,18.455028533935547
2016-10-27,19.072481155395508
2016-10-28,18.92547035217285
2016-10-31,18.915666580200195
2016-11-01,18.308015823364258
2016-11-02,18.22960662841797
2016-11-03,18.111995697021484
2016-11-04,18.04339027404785
2016-11-07,18.58243751525879
2016-11-08,18.69024658203125
2016-11-09,18.31781578063965
2016-11-10,18.553037643432617
2016-11-11,18.357019424438477
2016-11-14,18.38641929626465
2016-11-15,18.67064666748047
2016-11-16,18.347217559814453
2016-11-17,18.4354248046875
2016-11-18,18.004188537597656
2016-11-21,18.357019424438477
2016-11-22,18.19040298461914
2016-11-23,18.151199340820312
2016-11-25,17.98458480834961
2016-11-28,17.749364852905273
2016-11-29,17.73956298828125
2016-11-30,18.004188537597656
2016-12-01,18.004188537597656
2016-12-02,17.768964767456055
2016-12-05,17.543546676635742
2016-12-06,18.03359031677246
2016-12-07,18.22960662841797
2016-12-08,18.170801162719727
2016-12-09,18.151199340820312
2016-12-12,17.73956298828125
2016-12-13,17.837570190429688
2016-12-14,17.504344940185547
2016-12-15,17.220115661621094
2016-12-16,17.318126678466797
2016-12-19,17.494543075561523
2016-12-20,17.4161376953125
2016-12-21,18.151199340820312
2016-12-22,17.59255027770996
2016-12-23,17.710159301757812
2016-12-27,17.768964767456055
2016-12-28,17.43573760986328
2016-12-29,17.386734008789062
2016-12-30,17.063302993774414
2017-01-03,17.59255027770996
2017-01-04,18.21980857849121
2017-01-05,17.857173919677734
2017-01-06,18.10219383239746
2017-01-09,17.87677764892578
2017-01-10,18.347217559814453
2017-01-11,18.523632049560547
2017-01-12,18.660846710205078
2017-01-13,18.86666488647461
2017-01-17,18.915666580200195
2017-01-18,19.131288528442383
2017-01-19,18.798057556152344
2017-01-20,18.896066665649414
2017-01-23,18.798057556152344
2017-01-24,19.27829933166504
2017-01-25,19.21949577331543
2017-01-26,18.905868530273438
2017-01-27,18.69024658203125
2017-01-30,18.641244888305664
2017-01-31,18.523632049560547
2017-02-01,19.43511390686035
2017-02-02,18.954872131347656
2017-02-03,18.856861114501953
2017-02-06,19.141088485717773
2017-02-07,19.190092086791992
2017-02-08,19.297901153564453
2017-02-09,19.503721237182617
2017-02-10,19.48411750793457
2017-02-13,19.601728439331055
2017-02-14,19.5233211517334
2017-02-15,19.366506576538086
2017-02-16,19.258697509765625
2017-02-17,19.092082977294922
2017-02-21,19.356706619262695
2017-02-22,19.150890350341797
2017-02-23,19.591928482055664
2017-02-24,19.582124710083008
2017-02-27,19.670331954956055
2017-02-28,19.40570831298828
2017-03-01,20.052568435668945
2017-03-02,19.87615203857422
2017-03-03,19.758543014526367
2017-03-06,19.572324752807617
2017-03-07,19.072481155395508
2017-03-08,19.043079376220703
2017-03-09,18.97447395324707
2017-03-10,18.984275817871094
2017-03-13,19.062681198120117
2017-03-14,19.072481155395508
2017-03-15,19.6899356842041
2017-03-16,19.944759368896484
2017-03-17,19.983959197998047
2017-03-20,19.885953903198242
2017-03-21,19.533123016357422
2017-03-22,19.807544708251953
2017-03-23,19.83694839477539
2017-03-24,19.729137420654297
2017-03-27,19.699737548828125
2017-03-28,19.77814292907715
2017-03-29,19.6899356842041
2017-03-30,19.954559326171875
2017-03-31,19.97416114807129
2017-04-03,19.866352081298828
2017-04-04,20.02316665649414
2017-04-05,19.6899356842041
2017-04-06,19.944759368896484
2017-04-07,19.83694839477539
2017-04-10,19.983959197998047
2017-04-11,20.003564834594727
2017-04-12,19.670331954956055
2017-04-13,19.47431755065918
2017-04-17,19.807544708251953
2017-04-18,19.915355682373047
2017-04-19,20.160375595092773
2017-04-20,20.17997932434082
2017-04-21,20.101572036743164
2017-04-24,20.9150447845459
2017-04-25,21.542299270629883
2017-04-26,21.375686645507812
2017-04-27,21.454090118408203
2017-04-28,21.38548469543457
2017-05-01,21.463891983032227
2017-05-02,21.29727554321289
2017-05-03,21.10126304626465
2017-05-04,20.954248428344727
2017-05-05,21.27767562866211
2017-05-08,21.14046287536621
2017-05-09,21.27767562866211
2017-05-10,21.836326599121094
2017-05-11,21.71871566772461
2017-05-12,21.552099227905273
2017-05-15,21.8657283782959
2017-05-16,22.159753799438477
2017-05-17,21.73831558227539
2017-05-18,21.071861267089844
2017-05-19,21.29727554321289
2017-05-22,21.542299270629883
2017-05-23,21.63050651550293
2017-05-24,21.78731918334961
2017-05-25,22.012739181518555
2017-05-26,22.012739181518555
2017-05-30,22.306766510009766
2017-05-31,22.120548248291016
2017-06-01,22.463579177856445
2017-06-02,22.571392059326172
2017-06-05,22.502784729003906
2017-06-06,22.434173583984375
2017-06-07,22.13035011291504
2017-06-08,21.816722869873047
2017-06-09,21.993139266967773
2017-06-12,22.316566467285156
2017-06-13,22.49298095703125
2017-06-14,22.306766510009766
2017-06-15,22.355772018432617
2017-06-16,22.385173797607422
2017-06-19,22.728206634521484
2017-06-20,22.532188415527344
2017-06-21,22.394975662231445
2017-06-22,22.28716468811035
2017-06-23,22.571392059326172
2017-06-26,22.97322654724121
2017-06-27,22.81641387939453
2017-06-28,23.17904281616211
2017-06-29,23.28685188293457
2017-06-30,23.44366455078125
2017-07-03,23.394662857055664
2017-07-05,23.296655654907227
2017-07-06,23.17904281616211
2017-07-07,23.561277389526367
2017-07-10,23.659286499023438
2017-07-11,23.816099166870117
2017-07-12,24.021915435791016
2017-07-13,23.914108276367188
2017-07-14,24.286540985107422
2017-07-17,24.188533782958984
2017-07-18,24.286540985107422
2017-07-19,24.345346450805664
2017-07-20,24.159130096435547
2017-07-21,24.198333740234375
2017-07-24,24.031719207763672
2017-07-25,24.139528274536133
2017-07-26,23.629886627197266
2017-07-27,23.659286499023438
2017-07-28,23.482868194580078
2017-07-31,23.42406463623047
2017-08-01,24.22773551940918
2017-08-02,24.286540985107422
2017-08-03,24.021915435791016
2017-08-04,23.42406463623047
2017-08-07,23.77689552307129
2017-08-08,23.835702896118164
2017-08-09,23.433866500854492
2017-08-10,22.98302459716797
2017-08-11,22.98302459716797
2017-08-14,23.4926700592041
2017-08-15,23.46327018737793
2017-08-16,23.629886627197266
2017-08-17,23.541677474975586
2017-08-18,23.42406463623047
2017-08-21,22.718402862548828
2017-08-22,22.963424682617188
2017-08-23,23.051633834838867
2017-08-24,23.433866500854492
2017-08-25,23.600481033325195
2017-08-28,23.541677474975586
2017-08-29,23.639684677124023
2017-08-30,24.002315521240234
2017-08-31,24.149328231811523
2017-09-01,24.41395378112793
2017-09-05,24.002315521240234
2017-09-06,23.228046417236328
2017-09-07,23.522075653076172
2017-09-08,23.61028289794922
2017-09-11,24.286540985107422
2017-09-12,24.217933654785156
2017-09-13,24.286540985107422
2017-09-14,24.345346450805664
2017-09-15,24.159130096435547
2017-09-18,24.08072280883789
2017-09-19,23.659286499023438
2017-09-20,23.953311920166016
2017-09-21,23.72789192199707
2017-09-22,23.796497344970703
2017-09-25,23.57107925415039
2017-09-26,23.72789192199707
2017-09-27,23.9337100982666
2017-09-28,24.7177791595459
2017-09-29,24.658973693847656
2017-10-02,24.66877555847168
2017-10-03,24.97260093688965
2017-10-04,24.91379737854004
2017-10-05,24.97260093688965
2017-10-06,24.933399200439453
2017-10-09,24.92359733581543
2017-10-10,25.168617248535156
2017-10-11,25.168617248535156
2017-10-12,24.92359733581543
2017-10-13,25.051006317138672
2017-10-16,25.119613647460938
2017-10-17,24.943199157714844
2017-10-18,24.83538818359375
2017-10-19,25.149015426635742
2017-10-20,25.08041000366211
2017-10-23,24.62957000732422
2017-10-24,23.86510467529297
2017-10-25,22.992828369140625
2017-10-26,23.257450103759766
2017-10-27,23.433866500854492
2017-10-30,23.23784828186035
2017-10-31,23.414262771606445
2017-11-01,23.57107925415039
2017-11-02,23.345659255981445
2017-11-03,23.414262771606445
2017-11-06,23.855302810668945
2017-11-07,23.384862899780273
2017-11-08,23.228046417236328
2017-11-09,22.87521743774414
2017-11-10,22.845815658569336
2017-11-13,22.904621124267578
2017-11-14,22.639997482299805
2017-11-15,22.56159019470215
2017-11-16,22.747804641723633
2017-11-17,22.698801040649414
2017-11-20,22.81641387939453
2017-11-21,23.17904281616211
2017-11-22,22.865413665771484
2017-11-24,23.071231842041016
2017-11-27,22.747804641723633
2017-11-28,22.77720832824707
2017-11-29,23.44366455078125
2017-11-30,23.73769187927246
2017-12-01,23.708290100097656
2017-12-04,23.629886627197266
2017-12-05,23.855302810668945
2017-12-06,23.561277389526367
2017-12-07,23.47307014465332
2017-12-08,23.149642944335938
2017-12-11,23.1202392578125
2017-12-12,22.708600997924805
2017-12-13,22.502784729003906
2017-12-14,21.93433380126953
2017-12-15,21.836326599121094
2017-12-18,22.18915367126465
2017-12-19,21.983339309692383
2017-12-20,21.78731918334961
2017-12-21,21.77752113342285
2017-12-22,21.806922912597656
2017-12-26,21.601104736328125
2017-12-27,21.42469024658203
2017-12-28,21.73831558227539
2017-12-29,21.728515625
2018-01-02,22.385173797607422
2018-01-03,22.120548248291016
2018-01-04,21.993139266967773
2018-01-05,22.159753799438477
2018-01-08,22.06174659729004
2018-01-09,22.051944732666016
2018-01-10,21.67951202392578
2018-01-11,21.82652473449707
2018-01-12,21.993139266967773
2018-01-16,22.257761001586914
2018-01-17,22.03234100341797
2018-01-18,21.885330200195312
2018-01-19,22.14995574951172
2018-01-22,22.247961044311523
2018-01-23,22.326372146606445
2018-01-24,22.22835922241211
2018-01-25,22.66939926147461
2018-01-26,22.855613708496094
2018-01-29,22.689001083374023
2018-01-30,22.443979263305664
2018-01-31,22.757606506347656
2018-02-01,22.718402862548828
2018-02-02,22.022541046142578
2018-02-05,20.630817413330078
2018-02-06,21.258075714111328
2018-02-07,22.091148376464844
2018-02-08,21.003252029418945
2018-02-09,20.650421142578125
2018-02-12,20.75823211669922
2018-02-13,20.562211990356445
2018-02-14,20.846439361572266
2018-02-15,21.26787567138672
2018-02-16,21.414886474609375
2018-02-20,20.934646606445312
2018-02-21,21.16006851196289
2018-02-22,21.258075714111328
2018-02-23,21.48349380493164
2018-02-26,21.542299270629883
2018-02-27,21.14046287536621
2018-02-28,21.13066291809082
2018-03-01,20.9150447845459
2018-03-02,21.27767562866211
2018-03-05,21.189468383789062
2018-03-06,21.532499313354492
2018-03-07,21.610902786254883
2018-03-08,21.757917404174805
2018-03-09,22.277360916137695
2018-03-12,22.42437744140625
2018-03-13,22.404773712158203
2018-03-14,22.08134651184082
2018-03-15,22.1009464263916
2018-03-16,22.365570068359375
2018-03-19,22.06174659729004
2018-03-20,21.846126556396484
2018-03-21,21.797122955322266
2018-03-22,21.16006851196289
2018-03-23,20.797433853149414
2018-03-26,21.33648109436035
2018-03-27,21.003252029418945
2018-03-28,20.895442962646484
2018-03-29,21.228673934936523
2018-04-02,20.738630294799805
2018-04-03,21.052255630493164
2018-04-04,21.091459274291992
2018-04-05,21.326679229736328
2018-04-06,20.581817626953125
2018-04-09,20.68962287902832
2018-04-10,21.052255630493164
2018-04-11,20.934646606445312
2018-04-12,21.052255630493164
2018-04-13,21.11106300354004
2018-04-16,21.14046287536621
2018-04-17,21.31688117980957
2018-04-18,21.31688117980957
2018-04-19,21.39528465270996
2018-04-20,21.199270248413086
2018-04-23,21.23847007751465
2018-04-24,20.150575637817383
2018-04-25,20.38579750061035
2018-04-26,20.405399322509766
2018-04-27,20.3367919921875
2018-04-30,19.925155639648438
2018-05-01,19.77814292907715
2018-05-02,19.22929573059082
2018-05-03,18.915666580200195
2018-05-04,18.798057556152344
2018-05-07,18.719650268554688
2018-05-08,18.660846710205078
2018-05-09,18.81766128540039
2018-05-10,18.945068359375
2018-05-11,18.680444717407227
2018-05-14,18.484432220458984
2018-05-15,17.73956298828125
2018-05-16,18.210004806518555
2018-05-17,18.18060302734375
2018-05-18,18.25900650024414
2018-05-21,18.268810272216797
2018-05-22,18.57263946533203
2018-05-23,18.484432220458984
2018-05-24,18.719650268554688
2018-05-25,18.7392520904541
2018-05-29,18.210004806518555
2018-05-30,18.268810272216797
2018-05-31,18.22960662841797
2018-06-01,18.406024932861328
2018-06-04,18.494232177734375
2018-06-05,18.01398468017578
2018-06-06,17.69055938720703
2018-06-07,18.10219383239746
2018-06-08,18.239408493041992
2018-06-11,18.02379035949707
2018-06-12,18.141399383544922
2018-06-13,17.808168411254883
2018-06-14,17.749364852905273
2018-06-15,17.259321212768555
2018-06-18,17.33772850036621
2018-06-19,16.945695877075195
2018-06-20,16.779081344604492
2018-06-21,16.534059524536133
2018-06-22,16.52425765991211
2018-06-25,16.690872192382812
2018-06-26,16.583059310913086
2018-06-27,16.269432067871094
2018-06-28,16.2302303314209
2018-06-29,16.47525405883789
2018-07-02,16.27923583984375
2018-07-03,16.357641220092773
2018-07-05,16.52425765991211
2018-07-06,16.534059524536133
2018-07-09,16.759475708007812
2018-07-10,16.945695877075195
2018-07-11,16.681072235107422
2018-07-12,16.78887939453125
2018-07-13,16.48505210876465
2018-07-16,16.210628509521484
2018-07-17,16.406644821166992
2018-07-18,16.49485206604004
2018-07-19,16.49485206604004
2018-07-20,16.25963592529297
2018-07-23,16.504657745361328
2018-07-24,18.04339027404785
2018-07-25,17.59255027770996
2018-07-26,18.092395782470703
2018-07-27,18.200204849243164
2018-07-30,18.082595825195312
2018-07-31,18.308015823364258
2018-08-01,18.308015823364258
2018-08-02,18.22960662841797
2018-08-03,18.347217559814453
2018-08-06,18.19040298461914
2018-08-07,17.866973876953125
2018-08-08,17.91598129272461
2018-08-09,18.062992095947266
2018-08-10,17.347530364990234
2018-08-13,16.975095748901367
2018-08-14,17.09270668029785
2018-08-15,17.004497528076172
2018-08-16,17.043701171875
2018-08-17,17.12211036682129
2018-08-20,17.308324813842773
2018-08-21,17.612154006958008
2018-08-22,17.58275032043457
2018-08-23,17.455339431762695
2018-08-24,17.749364852905273
2018-08-27,18.092395782470703
2018-08-28,18.01398468017578
2018-08-29,17.906179428100586
2018-08-30,17.298526763916016
2018-08-31,17.318126678466797
2018-09-04,17.063302993774414
2018-09-05,17.59255027770996
2018-09-06,17.621952056884766
2018-09-07,17.445537567138672
2018-09-10,17.543546676635742
2018-09-11,17.190715789794922
2018-09-12,17.02410125732422
2018-09-13,17.386734008789062
2018-09-14,19.111684799194336
2018-09-17,18.97447395324707
2018-09-18,19.268497467041016
2018-09-19,19.425312042236328
2018-09-20,19.366506576538086
2018-09-21,19.23909568786621
2018-09-24,19.288101196289062
2018-09-25,18.964670181274414
2018-09-26,18.719650268554688
2018-09-27,18.63144302368164
2018-09-28,18.415821075439453
2018-10-01,18.415821075439453
2018-10-02,18.847061157226562
2018-10-03,18.758853912353516
2018-10-04,18.621641159057617
2018-10-05,18.758853912353516
2018-10-08,18.87646484375
2018-10-09,18.494232177734375
2018-10-10,17.661157608032227
2018-10-11,16.965295791625977
2018-10-12,17.288721084594727
2018-10-15,17.533742904663086
2018-10-16,18.21980857849121
2018-10-17,18.28841209411621
2018-10-18,17.641555786132812
2018-10-19,17.59255027770996
2018-10-22,17.141712188720703
2018-10-23,17.014299392700195
2018-10-24,16.034212112426758
2018-10-25,16.112619400024414
2018-10-26,16.2988338470459
2018-10-29,15.965607643127441
2018-10-30,16.43604850769043
2018-10-31,15.357954025268555
2018-11-01,16.41644859313965
2018-11-02,17.269123077392578
2018-11-05,17.073104858398438
2018-11-06,16.690872192382812
2018-11-07,17.09270668029785
2018-11-08,16.63206672668457
2018-11-09,16.269432067871094
2018-11-12,15.887200355529785
2018-11-13,16.426246643066406
2018-11-14,17.151514053344727
2018-11-15,17.710159301757812
2018-11-16,17.808168411254883
2018-11-19,17.220115661621094
2018-11-20,16.916290283203125
2018-11-21,17.357330322265625
2018-11-23,17.288721084594727
2018-11-26,17.58275032043457
2018-11-27,17.504344940185547
2018-11-28,17.994386672973633
2018-11-29,18.04339027404785
2018-11-30,18.02379035949707
2018-12-03,18.200204849243164
2018-12-04,16.975095748901367
2018-12-06,17.09270668029785
2018-12-07,17.278921127319336
2018-12-10,16.955493927001953
2018-12-11,16.563461303710938
2018-12-12,16.779081344604492
2018-12-13,16.63206672668457
2018-12-14,16.63206672668457
2018-12-17,16.27923583984375
2018-12-18,16.269432067871094
2018-12-19,16.161624908447266
2018-12-20,15.985210418701172
2018-12-21,15.720586776733398
2018-12-24,15.602974891662598
2018-12-26,16.289037704467773
2018-12-27,16.857486724853516
2018-12-28,16.76927947998047
2018-12-31,16.896690368652344
2019-01-02,17.298526763916016
2019-01-03,16.700672149658203
2019-01-04,17.445537567138672
2019-01-07,17.386734008789062
2019-01-08,17.670961380004883
2019-01-09,17.661157608032227
2019-01-10,17.7885684967041
2019-01-11,18.200204849243164
2019-01-14,18.24921226501465
2019-01-15,18.396224975585938
2019-01-16,18.415821075439453
2019-01-17,18.611841201782227
2019-01-18,19.15230941772461
2019-01-22,19.004911422729492
2019-01-23,19.01473617553711
2019-01-24,19.01473617553711
2019-01-25,19.280059814453125
2019-01-28,19.162139892578125
2019-01-29,19.181793212890625
2019-01-30,19.358673095703125
2019-01-31,19.722259521484375
2019-02-01,19.781221389770508
2019-02-04,19.702608108520508
2019-02-05,19.545379638671875
2019-02-06,19.368499755859375
2019-02-07,18.69045639038086
2019-02-08,18.39565086364746
2019-02-11,18.84768295288086
2019-02-12,19.309539794921875
2019-02-13,19.456937789916992
2019-02-14,19.319364547729492
2019-02-15,19.555208206176758
2019-02-19,19.702608108520508
2019-02-20,19.95810317993164
2019-02-21,19.75174331665039
2019-02-22,19.80087661743164
2019-02-25,19.82052993774414
2019-02-26,19.604341506958008
2019-02-27,19.77139663696289
2019-02-28,19.574861526489258
2019-03-01,19.59451675415039
2019-03-04,19.535552978515625
2019-03-05,20.046545028686523
2019-03-06,19.98758316040039
2019-03-07,19.230924606323242
2019-03-08,19.240751266479492
2019-03-11,19.456937789916992
2019-03-12,19.456937789916992
2019-03-13,19.260406494140625
2019-03-14,19.319364547729492
2019-03-15,19.358673095703125
