Date,AXP
2017-05-01,70.16678619384766
2017-05-02,70.44132232666016
2017-05-03,69.81253051757812
2017-05-04,69.3697280883789
2017-05-05,69.36090087890625
2017-05-08,69.21920776367188
2017-05-09,69.46714782714844
2017-05-10,69.65312194824219
2017-05-11,69.00662231445312
2017-05-12,68.62580871582031
2017-05-15,69.3697280883789
2017-05-16,69.19263458251953
2017-05-17,67.63396453857422
2017-05-18,67.64280700683594
2017-05-19,68.01473236083984
2017-05-22,68.17415618896484
2017-05-23,68.36900329589844
2017-05-24,68.29814147949219
2017-05-25,68.58153533935547
2017-05-26,68.59925079345703
2017-05-30,68.27159881591797
2017-05-31,68.13872528076172
2017-06-01,69.3254623413086
2017-06-02,69.51143646240234
2017-06-05,69.9365234375
2017-06-06,69.83023834228516
2017-06-07,70.68042755126953
2017-06-08,70.80442810058594
2017-06-09,71.12324523925781
2017-06-12,70.999267578125
2017-06-13,71.37120056152344
2017-06-14,71.59262084960938
2017-06-15,71.46863555908203
2017-06-16,72.13285827636719
2017-06-19,72.51364135742188
2017-06-20,73.07157897949219
2017-06-21,72.80590057373047
2017-06-22,72.84132385253906
2017-06-23,72.81475830078125
2017-06-26,73.4701156616211
2017-06-27,73.57636260986328
2017-06-28,74.36458587646484
2017-06-29,74.06344604492188
2017-06-30,74.60367584228516
2017-07-03,75.36530303955078
2017-07-05,75.46309661865234
2017-07-06,74.4407958984375
2017-07-07,74.96528625488281
2017-07-10,74.9386215209961
2017-07-11,74.81416320800781
2017-07-12,75.40086364746094
2017-07-13,75.88978576660156
2017-07-14,75.80978393554688
2017-07-17,75.75645446777344
2017-07-18,76.02312469482422
2017-07-19,76.38758087158203
2017-07-20,75.87200927734375
2017-07-21,76.08538055419922
2017-07-24,75.56087493896484
2017-07-25,75.9253158569336
2017-07-26,75.82754516601562
2017-07-27,74.53858184814453
2017-07-28,75.38309478759766
2017-07-31,75.76533508300781
2017-08-01,75.77423095703125
2017-08-02,75.82754516601562
2017-08-03,76.04090881347656
2017-08-04,76.42317199707031
2017-08-07,76.31649017333984
2017-08-08,76.396484375
2017-08-09,76.17426300048828
2017-08-10,75.16971588134766
2017-08-11,74.92972564697266
2017-08-14,75.97867584228516
2017-08-15,77.15210723876953
2017-08-16,77.68547821044922
2017-08-17,76.52982330322266
2017-08-18,75.89867401123047
2017-08-21,75.82754516601562
2017-08-22,75.82754516601562
2017-08-23,75.80978393554688
2017-08-24,75.88090515136719
2017-08-25,75.97867584228516
2017-08-28,75.9253158569336
2017-08-29,75.9342269897461
2017-08-30,76.17426300048828
2017-08-31,76.53872680664062
2017-09-01,76.57427215576172
2017-09-05,75.83645629882812
2017-09-06,75.76533508300781
2017-09-07,75.03640747070312
2017-09-08,74.89415740966797
2017-09-11,76.17426300048828
2017-09-12,76.93876647949219
2017-09-13,77.01876068115234
2017-09-14,76.61870574951172
2017-09-15,77.32991027832031
2017-09-18,78.11216735839844
2017-09-19,79.11668395996094
2017-09-20,78.6099853515625
2017-09-21,78.6010971069336
2017-09-22,78.58332061767578
2017-09-25,78.41442108154297
2017-09-26,78.84112548828125
2017-09-27,79.55227661132812
2017-09-28,80.13008880615234
2017-09-29,80.41455841064453
2017-10-02,80.48566436767578
2017-10-03,81.27681732177734
2017-10-04,80.90345764160156
2017-10-05,81.34965515136719
2017-10-06,81.69769287109375
2017-10-09,81.8226318359375
2017-10-10,82.00109100341797
2017-10-11,82.06356811523438
2017-10-12,81.75126647949219
2017-10-13,82.86672973632812
2017-10-16,82.06356811523438
2017-10-17,81.8226318359375
2017-10-18,82.170654296875
2017-10-19,82.01002502441406
2017-10-20,82.17957305908203
2017-10-23,82.43836212158203
2017-10-24,83.75910186767578
2017-10-25,83.46463775634766
2017-10-26,85.39215850830078
2017-10-27,85.4814224243164
2017-10-30,84.83890533447266
2017-10-31,85.2404556274414
2017-11-01,85.4814224243164
2017-11-02,85.65097045898438
2017-11-03,86.05252075195312
2017-11-06,85.92759704589844
2017-11-07,85.10660552978516
2017-11-08,84.89241790771484
2017-11-09,83.66093444824219
2017-11-10,83.4556884765625
2017-11-13,83.79480743408203
2017-11-14,83.66986846923828
2017-11-15,83.22368621826172
2017-11-16,83.49140167236328
2017-11-17,83.60739135742188
2017-11-20,83.83941650390625
2017-11-21,84.24992370605469
2017-11-22,83.72339630126953
2017-11-24,83.41998291015625
2017-11-27,83.41107940673828
2017-11-28,85.02627563476562
2017-11-29,86.2042465209961
2017-11-30,87.19477081298828
2017-12-01,87.3286361694336
2017-12-04,87.98007202148438
2017-12-05,88.08717346191406
2017-12-06,87.64095306396484
2017-12-07,87.97113800048828
2017-12-08,87.94439697265625
2017-12-11,88.34596252441406
2017-12-12,88.6761474609375
2017-12-13,87.25725555419922
2017-12-14,86.6950454711914
2017-12-15,87.91761779785156
2017-12-18,88.95278930664062
2017-12-19,88.47981262207031
2017-12-20,87.90869140625
2017-12-21,87.89977264404297
2017-12-22,88.11394500732422
2017-12-26,87.96221923828125
2017-12-27,88.46197509765625
2017-12-28,88.97061920166016
2017-12-29,88.62258911132812
2018-01-02,88.29242706298828
2018-01-03,88.83678436279297
2018-01-04,90.31439208984375
2018-01-05,90.52034759521484
2018-01-08,89.68751525878906
2018-01-09,90.01886749267578
2018-01-10,90.64574432373047
2018-01-11,90.20693969726562
2018-01-12,90.4218521118164
2018-01-16,89.85767364501953
2018-01-17,90.2337875366211
2018-01-18,89.42784118652344
2018-01-19,87.78898620605469
2018-01-22,88.04869842529297
2018-01-23,87.74420928955078
2018-01-24,88.92633819580078
2018-01-25,89.27557373046875
2018-01-26,89.22183227539062
2018-01-29,89.02484130859375
2018-01-30,88.39794158935547
2018-01-31,89.015869140625
2018-02-01,89.55320739746094
2018-02-02,86.58001708984375
2018-02-05,82.39788818359375
2018-02-06,84.34120178222656
2018-02-07,83.83075714111328
2018-02-08,79.11128234863281
2018-02-09,82.1382064819336
2018-02-12,84.80686950683594
2018-02-13,84.6815185546875
2018-02-14,86.17703247070312
2018-02-15,86.4725570678711
2018-02-16,86.67853546142578
2018-02-20,87.0367431640625
2018-02-21,87.31436920166016
2018-02-22,87.18002319335938
2018-02-23,88.47857666015625
2018-02-26,91.02186584472656
2018-02-27,89.17707061767578
2018-02-28,87.3233413696289
2018-03-01,85.20091247558594
2018-03-02,85.61286163330078
2018-03-05,86.56212615966797
2018-03-06,86.03375244140625
2018-03-07,85.648681640625
2018-03-08,86.49942016601562
2018-03-09,88.70243072509766
2018-03-12,87.46659851074219
2018-03-13,85.40686798095703
2018-03-14,84.65463256835938
2018-03-15,84.52924346923828
2018-03-16,85.62181091308594
2018-03-19,84.93224334716797
2018-03-20,85.03075408935547
2018-03-21,84.84268188476562
2018-03-22,81.8605728149414
2018-03-23,81.0008544921875
2018-03-26,82.94416809082031
2018-03-27,81.8695297241211
2018-03-28,82.57699584960938
2018-03-29,83.53520965576172
2018-04-02,81.49341583251953
2018-04-03,83.05162811279297
2018-04-04,83.80386352539062
2018-04-05,84.6758041381836
2018-04-06,82.61736297607422
2018-04-09,82.8240737915039
2018-04-10,83.59711456298828
2018-04-11,82.33867645263672
2018-04-12,83.91173553466797
2018-04-13,83.62408447265625
2018-04-16,84.136474609375
2018-04-17,84.37019348144531
2018-04-18,85.52974700927734
2018-04-19,92.01978302001953
2018-04-20,90.59952545166016
2018-04-23,90.43770599365234
2018-04-24,90.28488159179688
2018-04-25,88.7927474975586
2018-04-26,90.09612274169922
2018-04-27,89.53880310058594
2018-04-30,88.76578521728516
2018-05-01,88.61296844482422
2018-05-02,87.75900268554688
2018-05-03,87.31855010986328
2018-05-04,88.4062271118164
2018-05-07,88.61296844482422
2018-05-08,89.65564727783203
2018-05-09,90.33883666992188
2018-05-10,91.1298599243164
2018-05-11,91.16582489013672
2018-05-14,91.04896545410156
2018-05-15,90.55458068847656
2018-05-16,90.41974639892578
2018-05-17,90.98604583740234
2018-05-18,90.779296875
2018-05-21,91.72312927246094
2018-05-22,92.31639862060547
2018-05-23,91.62425231933594
2018-05-24,91.69615173339844
2018-05-25,90.878173828125
2018-05-29,87.83992004394531
2018-05-30,88.98152160644531
2018-05-31,88.36125946044922
2018-06-01,88.31634521484375
2018-06-04,89.39497375488281
2018-06-05,89.2691650390625
2018-06-06,90.76130676269531
2018-06-07,91.21974182128906
2018-06-08,90.78829956054688
2018-06-11,90.96805572509766
2018-06-12,90.54559326171875
2018-06-13,89.9073486328125
2018-06-14,89.67366790771484
2018-06-15,88.55904388427734
2018-06-18,88.51407623291016
2018-06-19,87.31855010986328
2018-06-20,86.6713638305664
2018-06-21,86.86011505126953
2018-06-22,87.39945983886719
2018-06-25,88.57701873779297
2018-06-26,88.28036499023438
2018-06-27,87.15673065185547
2018-06-28,87.16574096679688
2018-06-29,88.09159851074219
2018-07-02,88.99050903320312
2018-07-03,87.94779205322266
2018-07-05,88.88597869873047
2018-07-06,88.87696838378906
2018-07-09,90.13090515136719
2018-07-10,90.13090515136719
2018-07-11,90.4827651977539
2018-07-12,91.24954223632812
2018-07-13,90.66316223144531
2018-07-16,90.83458709716797
2018-07-17,91.24954223632812
2018-07-18,92.90042114257812
2018-07-19,90.36544799804688
2018-07-20,90.34742736816406
2018-07-23,91.31268310546875
2018-07-24,91.7547378540039
2018-07-25,92.58468627929688
2018-07-26,92.46743774414062
2018-07-27,93.68526458740234
2018-07-30,90.97891235351562
2018-07-31,89.77908325195312
2018-08-01,89.71595001220703
2018-08-02,89.9685287475586
2018-08-03,90.92477416992188
2018-08-06,91.04206085205078
2018-08-07,91.9892807006836
2018-08-08,92.71998596191406
2018-08-09,92.90943908691406
2018-08-10,91.637451171875
2018-08-13,91.84494018554688
2018-08-14,92.1787338256836
2018-08-15,91.57432556152344
2018-08-16,92.60272216796875
2018-08-17,92.94552612304688
2018-08-20,93.66722869873047
2018-08-21,94.5512924194336
2018-08-22,95.47148132324219
2018-08-23,95.05648803710938
2018-08-24,95.40833282470703
2018-08-27,96.57208251953125
2018-08-28,96.779541015625
2018-08-29,96.26531219482422
2018-08-30,95.83233642578125
2018-08-31,95.60679626464844
2018-09-04,96.53595733642578
2018-09-05,95.33614349365234
2018-09-06,95.08356475830078
2018-09-07,95.6969985961914
2018-09-10,96.7885513305664
2018-09-11,97.70874786376953
2018-09-12,97.32080078125
2018-09-13,98.02448272705078
2018-09-14,98.83638763427734
2018-09-17,98.51162719726562
2018-09-18,98.9085464477539
2018-09-19,99.3235092163086
2018-09-20,100.23465728759766
2018-09-21,100.04523468017578
2018-09-24,99.0979995727539
2018-09-25,99.11602783203125
2018-09-26,97.43810272216797
2018-09-27,97.29376983642578
2018-09-28,96.06685638427734
2018-10-01,97.33887481689453
2018-10-02,97.78089904785156
2018-10-03,97.83502960205078
2018-10-04,97.5453109741211
2018-10-05,97.08355712890625
2018-10-08,96.86627197265625
2018-10-09,96.56748962402344
2018-10-10,93.7698745727539
2018-10-11,91.96817779541016
2018-10-12,93.25382232666016
2018-10-15,92.9097900390625
2018-10-16,94.40362548828125
2018-10-17,94.46702575683594
2018-10-18,93.10897827148438
2018-10-19,96.63087463378906
2018-10-22,94.62094116210938
2018-10-23,94.50324249267578
2018-10-24,92.20355987548828
2018-10-25,93.7970199584961
2018-10-26,91.66943359375
2018-10-29,91.61510467529297
2018-10-30,92.4208755493164
2018-10-31,93.0093765258789
2018-11-01,94.1954116821289
2018-11-02,93.89663696289062
2018-11-05,95.25469207763672
2018-11-06,95.04647827148438
2018-11-07,97.15601348876953
2018-11-08,98.23336791992188
2018-11-09,98.03419494628906
2018-11-12,96.41357421875
2018-11-13,97.65393829345703
2018-11-14,97.57246398925781
2018-11-15,99.22931671142578
2018-11-16,99.10258483886719
2018-11-19,98.0070571899414
2018-11-20,96.0514144897461
2018-11-21,96.42263793945312
2018-11-23,95.73455047607422
2018-11-26,99.30175018310547
2018-11-27,99.69105529785156
2018-11-28,102.20799255371094
2018-11-29,100.77750396728516
2018-11-30,101.64665985107422
2018-12-03,101.7281723022461
2018-12-04,97.45477294921875
2018-12-06,98.0070571899414
2018-12-07,96.58561706542969
2018-12-10,95.77981567382812
2018-12-11,95.4267349243164
2018-12-12,97.3099136352539
2018-12-13,96.60372161865234
2018-12-14,95.6983413696289
2018-12-17,91.60604095458984
2018-12-18,91.46114349365234
2018-12-19,89.424072265625
2018-12-20,86.70795440673828
2018-12-21,82.68807220458984
2018-12-24,81.03123474121094
2018-12-26,84.96055603027344
2018-12-27,85.72107696533203
2018-12-28,85.48567962646484
2018-12-31,86.300537109375
2019-01-02,86.62645721435547
2019-01-03,84.93555450439453
2019-01-04,88.7627944946289
2019-01-07,89.24462127685547
2019-01-08,89.68096923828125
2019-01-09,89.8446044921875
2019-01-10,89.3264389038086
2019-01-11,89.59007263183594
2019-01-14,89.49006652832031
2019-01-15,89.08098602294922
2019-01-16,90.37189483642578
2019-01-17,90.44461822509766
2019-01-18,91.3446044921875
2019-01-22,90.75369262695312
2019-01-23,90.64459991455078
2019-01-24,90.65371704101562
2019-01-25,91.6082534790039
2019-01-28,91.25370788574219
2019-01-29,91.78096771240234
2019-01-30,93.33547973632812
2019-01-31,93.36274719238281
2019-02-01,93.69003295898438
2019-02-04,94.01730346679688
2019-02-05,94.45366668701172
2019-02-06,95.41728973388672
2019-02-07,94.89910888671875
2019-02-08,95.01728820800781
2019-02-11,95.82638549804688
2019-02-12,97.27182006835938
2019-02-13,97.7809066772461
2019-02-14,96.92636108398438
2019-02-15,97.61727905273438
2019-02-19,96.81727600097656
2019-02-20,97.07183837890625
2019-02-21,96.9172592163086
2019-02-22,97.67182922363281
2019-02-25,97.20819854736328
2019-02-26,97.21725463867188
2019-02-27,97.65362548828125
2019-02-28,97.94454193115234
2019-03-01,98.99905395507812
2019-03-04,99.08998107910156
2019-03-05,98.95360565185547
2019-03-06,99.07180786132812
2019-03-07,98.05361938476562
2019-03-08,98.1627197265625
2019-03-11,99.59907531738281
2019-03-12,100.38996887207031
2019-03-13,101.94449615478516
2019-03-14,102.13541412353516
2019-03-15,103.19903564453125
2019-03-18,103.22631072998047
