Date,DHR
2018-10-19,88.99822998046875
2018-10-22,87.37588500976562
2018-10-23,86.36524963378906
2018-10-24,84.93794250488281
2018-10-25,87.13652801513672
2018-10-26,86.11701965332031
2018-10-29,85.85993194580078
2018-10-30,86.6312026977539
2018-10-31,88.12056732177734
2018-11-01,89.11347198486328
2018-11-02,89.76063537597656
2018-11-05,90.2127685546875
2018-11-06,89.73403930664062
2018-11-07,92.26063537597656
2018-11-08,92.86347198486328
2018-11-09,92.54432678222656
2018-11-12,90.02659606933594
2018-11-13,89.08687591552734
2018-11-14,89.30850982666016
2018-11-15,90.11524963378906
2018-11-16,91.48936462402344
2018-11-19,89.80496215820312
2018-11-20,90.39893341064453
2018-11-21,91.25886535644531
2018-11-23,90.78900909423828
2018-11-26,91.56028747558594
2018-11-27,92.1985855102539
2018-11-28,94.83155822753906
2018-11-29,95.69149017333984
2018-11-30,97.10993194580078
2018-12-03,96.31205749511719
2018-12-04,94.23758697509766
2018-12-06,92.96099090576172
2018-12-07,90.31028747558594
2018-12-10,90.17730712890625
2018-12-11,89.82269287109375
2018-12-12,90.4521255493164
2018-12-13,90.8687973022461
2018-12-14,89.00709533691406
2018-12-17,88.98049926757812
2018-12-18,89.29077911376953
2018-12-19,89.22872161865234
2018-12-20,87.1985855102539
2018-12-21,87.30496215820312
2018-12-24,84.08687591552734
2018-12-26,88.61701965332031
2018-12-27,89.98226928710938
2018-12-28,90.27482604980469
2018-12-31,91.41844177246094
2019-01-02,89.09574127197266
2019-01-03,86.54255676269531
2019-01-04,89.0514144897461
2019-01-07,89.4148941040039
2019-01-08,91.6932601928711
2019-01-09,92.51773071289062
2019-01-10,93.40425872802734
2019-01-11,93.31560516357422
2019-01-14,92.27836608886719
2019-01-15,93.12056732177734
2019-01-16,92.63298034667969
2019-01-17,93.59042358398438
2019-01-18,95.25709533691406
2019-01-22,94.3351058959961
2019-01-23,94.08687591552734
2019-01-24,94.01596069335938
2019-01-25,94.2641830444336
2019-01-28,93.99822998046875
2019-01-29,93.32447052001953
2019-01-30,96.64006805419922
2019-01-31,98.33333587646484
2019-02-01,96.89716339111328
2019-02-04,97.15425872802734
2019-02-05,97.08333587646484
2019-02-06,97.21630859375
2019-02-07,96.26773071289062
2019-02-08,96.85283660888672
2019-02-11,97.23403930664062
2019-02-12,98.73226928710938
2019-02-13,98.59928894042969
2019-02-14,97.83687591552734
2019-02-15,98.61701965332031
2019-02-19,98.68794250488281
2019-02-20,99.46808624267578
2019-02-21,99.67198944091797
2019-02-22,100.60283660888672
2019-02-25,109.17552947998047
2019-02-26,109.22872161865234
2019-02-27,112.0478744506836
2019-02-28,112.60638427734375
2019-03-01,113.27127838134766
2019-03-04,111.60460662841797
2019-03-05,111.12588500976562
2019-03-06,110.49645233154297
2019-03-07,110.33687591552734
2019-03-08,110.85106658935547
2019-03-11,111.99468231201172
2019-03-12,112.97872161865234
2019-03-13,113.59042358398438
2019-03-14,113.57269287109375
2019-03-15,114.08687591552734
2019-03-18,113.5372314453125
2019-03-19,115.12411499023438
2019-03-20,115.01773071289062
2019-03-21,117.27836608886719
2019-03-22,114.97340393066406
2019-03-25,114.76950073242188
2019-03-26,116.20567321777344
2019-03-27,115.01773071289062
2019-03-28,115.10638427734375
2019-03-29,117.03900909423828
2019-04-01,116.86170196533203
2019-04-02,116.68439483642578
2019-04-03,116.108154296875
2019-04-04,115.6648941040039
2019-04-05,116.65779876708984
2019-04-08,116.9769515991211
2019-04-09,116.87056732177734
2019-04-10,116.57801055908203
2019-04-11,116.51596069335938
2019-04-12,116.6932601928711
