Date,MDLZ
2017-06-16,36.42783737182617
2017-06-19,36.661598205566406
2017-06-20,36.298866271972656
2017-06-21,36.2585563659668
2017-06-22,36.15375518798828
2017-06-23,36.194068908691406
2017-06-26,36.194068908691406
2017-06-27,35.44438934326172
2017-06-28,35.6548957824707
2017-06-29,34.91005325317383
2017-06-30,34.96672821044922
2017-07-03,34.974815368652344
2017-07-05,34.91005325317383
2017-07-06,34.861480712890625
2017-07-07,34.99100875854492
2017-07-10,34.8533821105957
2017-07-11,34.8047981262207
2017-07-12,35.00720977783203
2017-07-13,35.04768371582031
2017-07-14,35.314857482910156
2017-07-17,35.37153244018555
2017-07-18,35.46058654785156
2017-07-19,35.735836029052734
2017-07-20,35.46868896484375
2017-07-21,35.646785736083984
2017-07-24,35.42009735107422
2017-07-25,35.81682205200195
2017-07-26,35.80061721801758
2017-07-27,35.81682205200195
2017-07-28,35.565826416015625
2017-07-31,35.63869094848633
2017-08-01,35.314857482910156
2017-08-02,35.703460693359375
2017-08-03,35.14483642578125
2017-08-04,35.201507568359375
2017-08-07,35.61441421508789
2017-08-08,35.33104705810547
2017-08-09,35.19340133666992
2017-08-10,35.03147888183594
2017-08-11,35.29057312011719
2017-08-14,35.37961959838867
2017-08-15,35.5091552734375
2017-08-16,35.77633285522461
2017-08-17,35.14483642578125
2017-08-18,34.764320373535156
2017-08-21,34.901947021484375
2017-08-22,35.169105529785156
2017-08-23,34.893856048583984
2017-08-24,33.90614700317383
2017-08-25,33.582298278808594
2017-08-28,33.43657684326172
2017-08-29,33.91423797607422
2017-08-30,33.70374298095703
2017-08-31,32.91844177246094
2017-09-01,33.096534729003906
2017-09-05,32.975101470947266
2017-09-06,32.86174774169922
2017-09-07,33.16130065917969
2017-09-08,32.894142150878906
2017-09-11,33.34751510620117
2017-09-12,33.177494049072266
2017-09-13,33.29084396362305
2017-09-14,32.93461990356445
2017-09-15,33.080352783203125
2017-09-18,32.95891189575195
2017-09-19,32.853668212890625
2017-09-20,32.71603775024414
2017-09-21,32.537906646728516
2017-09-22,32.4245719909668
2017-09-25,32.78889465332031
2017-09-26,32.894142150878906
2017-09-27,32.84557342529297
2017-09-28,32.983943939208984
2017-09-29,33.09791564941406
2017-10-02,33.456077575683594
2017-10-03,33.325836181640625
2017-10-04,33.39094543457031
2017-10-05,33.456077575683594
2017-10-06,33.48049545288086
2017-10-09,33.22001647949219
2017-10-10,33.740997314453125
2017-10-11,33.95262908935547
2017-10-12,34.03403091430664
2017-10-13,33.92820358276367
2017-10-16,33.822391510009766
2017-10-17,33.48049545288086
2017-10-18,33.22001647949219
2017-10-19,33.15489959716797
2017-10-20,33.39094543457031
2017-10-23,33.4072380065918
2017-10-24,33.44793701171875
2017-10-25,33.43980026245117
2017-10-26,33.30140686035156
2017-10-27,33.114192962646484
2017-10-30,31.99085235595703
2017-10-31,33.724708557128906
2017-11-01,33.59445571899414
2017-11-02,33.50491714477539
2017-11-03,33.35026168823242
2017-11-06,32.90253448486328
2017-11-07,33.54561996459961
2017-11-08,33.86308288574219
2017-11-09,33.659576416015625
2017-11-10,34.14799499511719
2017-11-13,34.22938919067383
2017-11-14,34.6201171875
2017-11-15,34.14799499511719
2017-11-16,34.343353271484375
2017-11-17,34.432899475097656
2017-11-20,34.27824401855469
2017-11-21,34.44917678833008
2017-11-22,34.45732498168945
2017-11-24,34.3107795715332
2017-11-27,34.5712890625
2017-11-28,34.685245513916016
2017-11-29,34.95387649536133
2017-11-30,34.95387649536133
2017-12-01,34.93757247924805
2017-12-04,35.09224319458008
2017-12-05,34.99457550048828
2017-12-06,35.271331787109375
2017-12-07,34.742218017578125
2017-12-08,34.717796325683594
2017-12-11,34.896881103515625
2017-12-12,34.905029296875
2017-12-13,34.95387649536133
2017-12-14,34.81547164916992
2017-12-15,35.312042236328125
2017-12-18,35.09224319458008
2017-12-19,35.20622253417969
2017-12-20,34.96201705932617
2017-12-21,35.08411407470703
2017-12-22,35.295753479003906
2017-12-26,35.34458923339844
2017-12-27,35.20622253417969
2017-12-28,35.23076248168945
2017-12-29,35.01803207397461
2018-01-02,34.69894790649414
2018-01-03,34.83804702758789
2018-01-04,34.91984176635742
2018-01-05,35.36985397338867
2018-01-08,35.18985366821289
2018-01-09,35.17348861694336
2018-01-10,34.87895202636719
2018-01-11,34.78076171875
2018-01-12,34.7480354309082
2018-01-16,35.17348861694336
2018-01-17,35.88529968261719
2018-01-18,35.738033294677734
2018-01-19,36.114402770996094
2018-01-22,36.228939056396484
2018-01-23,36.408939361572266
2018-01-24,36.48256301879883
2018-01-25,36.38439178466797
2018-01-26,36.343482971191406
2018-01-29,36.4416618347168
2018-01-30,36.27802658081055
2018-01-31,36.327117919921875
2018-02-01,37.52982711791992
2018-02-02,37.22710037231445
2018-02-05,35.95074462890625
2018-02-06,36.4498405456543
2018-02-07,36.04075241088867
2018-02-08,34.91984176635742
2018-02-09,34.478031158447266
2018-02-12,34.797119140625
2018-02-13,35.01803207397461
2018-02-14,35.1489372253418
2018-02-15,36.06529998779297
2018-02-16,36.114402770996094
2018-02-20,35.803489685058594
2018-02-21,35.688934326171875
2018-02-22,35.59895324707031
2018-02-23,35.7952995300293
2018-02-26,36.62984085083008
2018-02-27,36.008033752441406
2018-02-28,35.918033599853516
2018-03-01,35.688934326171875
2018-03-02,36.343482971191406
2018-03-05,36.86711120605469
2018-03-06,37.28438949584961
2018-03-07,35.65621566772461
2018-03-08,35.99985122680664
2018-03-09,36.220760345458984
2018-03-12,36.318939208984375
2018-03-13,36.03257369995117
2018-03-14,35.90166091918945
2018-03-15,35.50075149536133
2018-03-16,35.33712387084961
2018-03-19,34.64984893798828
2018-03-20,34.64984893798828
2018-03-21,34.38802719116211
2018-03-22,33.58621597290039
2018-03-23,33.14439392089844
2018-03-26,33.815311431884766
2018-03-27,33.47166442871094
2018-03-28,33.38941192626953
2018-03-29,34.32718276977539
2018-04-02,33.488128662109375
2018-04-03,33.874755859375
2018-04-04,34.60686111450195
2018-04-05,34.713802337646484
2018-04-06,34.12154006958008
2018-04-09,34.28605270385742
2018-04-10,34.33540725708008
2018-04-11,34.40943908691406
2018-04-12,34.57395553588867
2018-04-13,34.62331771850586
2018-04-16,34.73848342895508
2018-04-17,34.47525405883789
2018-04-18,34.54105758666992
2018-04-19,33.734901428222656
2018-04-20,32.994571685791016
2018-04-23,33.191986083984375
2018-04-24,32.71487808227539
2018-04-25,32.64084243774414
2018-04-26,32.71487808227539
2018-04-27,32.84649658203125
2018-04-30,32.49277877807617
2018-05-01,32.0732421875
2018-05-02,31.168380737304688
2018-05-03,30.9051456451416
2018-05-04,31.999216079711914
2018-05-07,31.826459884643555
2018-05-08,31.735986709594727
2018-05-09,31.892284393310547
2018-05-10,32.163734436035156
2018-05-11,32.27067947387695
2018-05-14,32.262454986572266
2018-05-15,32.41874694824219
2018-05-16,32.50922775268555
2018-05-17,32.50922775268555
2018-05-18,32.61616897583008
2018-05-21,32.36116027832031
2018-05-22,32.43518829345703
2018-05-23,32.451656341552734
2018-05-24,32.54213333129883
2018-05-25,32.5585823059082
2018-05-29,32.35293197631836
2018-05-30,32.64084243774414
2018-05-31,32.3035774230957
2018-06-01,32.54213333129883
2018-06-04,32.72310256958008
2018-06-05,32.295345306396484
2018-06-06,32.484561920166016
2018-06-07,32.34471130371094
2018-06-08,32.72310256958008
2018-06-11,33.09327697753906
2018-06-12,33.25779724121094
2018-06-13,33.01924514770508
2018-06-14,33.23311996459961
2018-06-15,33.57861328125
2018-06-18,33.05215072631836
2018-06-19,33.18376159667969
2018-06-20,33.529258728027344
2018-06-21,33.512813568115234
2018-06-22,33.97346115112305
2018-06-25,34.09685134887695
2018-06-26,33.874755859375
2018-06-27,33.718448638916016
2018-06-28,33.825965881347656
2018-06-29,33.90867233276367
2018-07-02,33.792884826660156
2018-07-03,33.75153350830078
2018-07-05,34.61994934082031
2018-07-06,35.025169372558594
2018-07-09,34.87631607055664
2018-07-10,34.80189514160156
2018-07-11,34.94247817993164
2018-07-12,35.10788345336914
2018-07-13,35.42216110229492
2018-07-16,34.992103576660156
2018-07-17,35.42216110229492
2018-07-18,34.843238830566406
2018-07-19,34.93421173095703
2018-07-20,35.10788345336914
2018-07-23,34.47106170654297
2018-07-24,34.33872985839844
2018-07-25,34.32219314575195
2018-07-26,35.78605651855469
2018-07-27,35.48005294799805
2018-07-30,35.562747955322266
2018-07-31,35.87703323364258
2018-08-01,35.42216110229492
2018-08-02,35.69508361816406
2018-08-03,36.191314697265625
2018-08-06,35.78605651855469
2018-08-07,35.51313400268555
2018-08-08,35.05826950073242
2018-08-09,34.868045806884766
2018-08-10,34.686092376708984
2018-08-13,34.653011322021484
2018-08-14,34.62818908691406
2018-08-15,34.57857894897461
2018-08-16,34.826690673828125
2018-08-17,35.322914123535156
2018-08-20,35.41387939453125
2018-08-21,35.198856353759766
2018-08-22,34.950740814208984
2018-08-23,34.81015396118164
2018-08-24,35.05826950073242
2018-08-27,35.140968322753906
2018-08-28,34.94247817993164
2018-08-29,35.18232345581055
2018-08-30,35.099609375
2018-08-31,35.33118438720703
2018-09-04,35.24848556518555
2018-09-05,35.96800231933594
2018-09-06,35.96800231933594
2018-09-07,35.16577911376953
2018-09-10,35.48005294799805
2018-09-11,35.44696807861328
2018-09-12,35.85221862792969
2018-09-13,36.282283782958984
2018-09-14,36.22438430786133
2018-09-17,36.149967193603516
2018-09-18,35.95146179199219
2018-09-19,35.926658630371094
2018-09-20,36.282283782958984
2018-09-21,36.34017562866211
2018-09-24,35.93492126464844
2018-09-25,35.77779006958008
2018-09-26,35.76124954223633
2018-09-27,35.83612823486328
2018-09-28,35.74460983276367
2018-10-01,35.63644790649414
2018-10-02,35.9692497253418
2018-10-03,35.5948371887207
2018-10-04,35.25369644165039
2018-10-05,35.295291900634766
2018-10-08,35.71131896972656
2018-10-09,35.57820129394531
2018-10-10,35.17048263549805
2018-10-11,34.27189636230469
2018-10-12,34.21364974975586
2018-10-15,34.14707946777344
2018-10-16,34.346771240234375
2018-10-17,34.24692916870117
2018-10-18,34.14707946777344
2018-10-19,34.77943420410156
2018-10-22,34.479896545410156
2018-10-23,34.33012771606445
2018-10-24,34.38005447387695
2018-10-25,34.113807678222656
2018-10-26,33.37327194213867
2018-10-29,33.37327194213867
2018-10-30,35.04568099975586
2018-10-31,34.92920684814453
2018-11-01,35.25369644165039
2018-11-02,34.92920684814453
2018-11-05,35.53658676147461
2018-11-06,36.152305603027344
2018-11-07,36.32704162597656
2018-11-08,36.55998992919922
2018-11-09,36.85955047607422
2018-11-12,36.98435592651367
2018-11-13,36.67649841308594
2018-11-14,36.410240173339844
2018-11-15,36.55998992919922
2018-11-16,36.834590911865234
2018-11-19,36.96771240234375
2018-11-20,36.351993560791016
2018-11-21,36.177268981933594
2018-11-23,36.43519973754883
2018-11-26,36.568328857421875
2018-11-27,37.059242248535156
2018-11-28,36.95939254760742
2018-11-29,37.05091094970703
2018-11-30,37.42534255981445
2018-12-03,37.46693801879883
2018-12-04,37.00099182128906
2018-12-06,36.81794738769531
2018-12-07,36.44352340698242
2018-12-10,36.55168151855469
2018-12-11,36.7846565246582
2018-12-12,36.668174743652344
2018-12-13,36.90113830566406
2018-12-14,36.235504150390625
2018-12-17,35.61980056762695
2018-12-18,35.062320709228516
2018-12-19,34.454933166503906
2018-12-20,34.24692916870117
2018-12-21,33.8475456237793
2018-12-24,32.84909439086914
2018-12-26,33.28175735473633
2018-12-27,33.47312927246094
2018-12-28,33.406124114990234
2018-12-31,33.52337646484375
2019-01-02,33.406124114990234
2019-01-03,33.280513763427734
2019-01-04,34.20170593261719
2019-01-07,34.43620300292969
2019-01-08,35.240150451660156
2019-01-09,35.114540100097656
2019-01-10,35.4578971862793
2019-01-11,35.36577606201172
2019-01-14,35.57514190673828
2019-01-15,35.960365295410156
2019-01-16,35.73426055908203
2019-01-17,36.04412078857422
2019-01-18,36.312095642089844
2019-01-22,36.11948013305664
2019-01-23,36.43772506713867
2019-01-24,36.035743713378906
2019-01-25,35.776123046875
2019-01-28,36.11111831665039
2019-01-29,36.370731353759766
2019-01-30,36.68894958496094
2019-01-31,38.740718841552734
2019-02-01,38.16287612915039
2019-02-04,38.615108489990234
2019-02-05,38.5062370300293
2019-02-06,38.690467834472656
2019-02-07,38.941707611083984
2019-02-08,39.276695251464844
2019-02-11,39.7372932434082
2019-02-12,39.82103729248047
2019-02-13,39.87129211425781
2019-02-14,39.6284294128418
2019-02-15,40.33190155029297
2019-02-19,40.28164291381836
2019-02-20,40.18952178955078
2019-02-21,40.54125213623047
2019-02-22,39.963409423828125
2019-02-25,39.53630828857422
2019-02-26,39.720558166503906
2019-02-27,39.46931838989258
2019-02-28,39.49443435668945
2019-03-01,39.55305862426758
2019-03-04,39.35206985473633
2019-03-05,39.301822662353516
2019-03-06,39.335304260253906
2019-03-07,39.201324462890625
2019-03-08,39.008724212646484
2019-03-11,39.46094512939453
2019-03-12,39.31856918334961
2019-03-13,39.59492874145508
2019-03-14,39.653541564941406
2019-03-15,40.030391693115234
