Date,NDAQ
2021-11-11,68.73332977294922
2021-11-12,69.47333526611328
2021-11-15,69.91000366210938
2021-11-16,70.65666961669922
2021-11-17,69.9800033569336
2021-11-18,69.56666564941406
2021-11-19,69.25666809082031
2021-11-22,69.2300033569336
2021-11-23,69.30332946777344
2021-11-24,69.53333282470703
2021-11-26,67.8933334350586
2021-11-29,69.6933364868164
2021-11-30,67.74333190917969
2021-12-01,66.34333038330078
2021-12-02,67.07666778564453
2021-12-03,66.7066650390625
2021-12-06,65.99333190917969
2021-12-07,68.51667022705078
2021-12-08,69.12999725341797
2021-12-09,68.04666900634766
2021-12-10,68.59333038330078
2021-12-13,68.49333190917969
2021-12-14,66.57666778564453
2021-12-15,67.34333038330078
2021-12-16,67.88333129882812
2021-12-17,67.02333068847656
2021-12-20,66.16666412353516
2021-12-21,67.413330078125
2021-12-22,68.06666564941406
2021-12-23,68.47333526611328
2021-12-27,69.66000366210938
2021-12-28,69.91000366210938
2021-12-29,69.98999786376953
2021-12-30,69.70333099365234
2021-12-31,70.00333404541016
2022-01-03,67.48666381835938
2022-01-04,65.79666900634766
2022-01-05,65.00666809082031
2022-01-06,65.15333557128906
2022-01-07,64.50333404541016
2022-01-10,63.040000915527344
2022-01-11,64.1866683959961
2022-01-12,64.413330078125
2022-01-13,62.40666580200195
2022-01-14,62.04666519165039
2022-01-18,61.2599983215332
2022-01-19,60.369998931884766
2022-01-20,59.9900016784668
2022-01-21,58.973331451416016
2022-01-24,58.776668548583984
2022-01-25,58.32666778564453
2022-01-26,56.5
2022-01-27,57.436668395996094
2022-01-28,58.220001220703125
2022-01-31,59.73666763305664
2022-02-01,60.043331146240234
2022-02-02,60.793331146240234
2022-02-03,59.34333419799805
2022-02-04,59.540000915527344
2022-02-07,59.529998779296875
2022-02-08,59.28666687011719
2022-02-09,59.883331298828125
2022-02-10,59.060001373291016
2022-02-11,57.456668853759766
2022-02-14,57.310001373291016
2022-02-15,58.3466682434082
2022-02-16,58.220001220703125
2022-02-17,57.293331146240234
2022-02-18,57.18000030517578
2022-02-22,56.323333740234375
2022-02-23,56.063331604003906
2022-02-24,56.72999954223633
2022-02-25,57.573333740234375
2022-02-28,57.04999923706055
2022-03-01,56.663333892822266
2022-03-02,57.356666564941406
2022-03-03,57.49333190917969
2022-03-04,57.176666259765625
2022-03-07,56.12333297729492
2022-03-08,55.0
2022-03-09,56.223331451416016
2022-03-10,55.49333190917969
2022-03-11,54.956668853759766
2022-03-14,55.526668548583984
2022-03-15,56.526668548583984
2022-03-16,57.77333450317383
2022-03-17,58.70000076293945
2022-03-18,59.74333190917969
2022-03-21,59.21333312988281
2022-03-22,59.16999816894531
2022-03-23,58.04666519165039
2022-03-24,58.209999084472656
2022-03-25,58.426666259765625
2022-03-28,59.18000030517578
2022-03-29,60.439998626708984
2022-03-30,60.62666702270508
2022-03-31,59.400001525878906
2022-04-01,60.63999938964844
2022-04-04,60.78666687011719
2022-04-05,60.68000030517578
2022-04-06,61.19333267211914
2022-04-07,61.0
2022-04-08,61.13999938964844
2022-04-11,60.776668548583984
2022-04-12,60.02000045776367
2022-04-13,60.46333312988281
2022-04-14,59.516666412353516
2022-04-18,59.4466667175293
2022-04-19,60.3466682434082
2022-04-20,57.60333251953125
2022-04-21,56.47999954223633
2022-04-22,55.616668701171875
2022-04-25,55.54666519165039
2022-04-26,53.88999938964844
2022-04-27,53.349998474121094
2022-04-28,54.18333435058594
2022-04-29,52.456668853759766
2022-05-02,52.22999954223633
2022-05-03,52.61333465576172
2022-05-04,53.366668701171875
2022-05-05,51.633331298828125
2022-05-06,50.76333236694336
2022-05-09,48.72666549682617
2022-05-10,48.59333419799805
2022-05-11,47.74333190917969
2022-05-12,48.11000061035156
2022-05-13,49.163333892822266
2022-05-16,48.709999084472656
2022-05-17,49.5966682434082
2022-05-18,47.36333465576172
2022-05-19,47.69333267211914
2022-05-20,48.709999084472656
2022-05-23,49.23666763305664
2022-05-24,48.87666702270508
2022-05-25,49.16666793823242
2022-05-26,50.310001373291016
2022-05-27,51.880001068115234
2022-05-31,51.753334045410156
2022-06-01,50.75666809082031
2022-06-02,51.60333251953125
2022-06-03,51.356666564941406
2022-06-06,51.369998931884766
2022-06-07,51.586666107177734
2022-06-08,51.3033332824707
2022-06-09,50.91666793823242
2022-06-10,50.063331604003906
2022-06-13,48.95333480834961
2022-06-14,48.62333297729492
2022-06-15,49.973331451416016
2022-06-16,49.516666412353516
2022-06-17,49.616668701171875
2022-06-21,50.87666702270508
2022-06-22,51.20333480834961
2022-06-23,52.753334045410156
2022-06-24,53.09333419799805
2022-06-27,52.643333435058594
2022-06-28,51.5533332824707
2022-06-29,51.02000045776367
2022-06-30,50.8466682434082
2022-07-01,51.86333465576172
2022-07-05,52.496665954589844
2022-07-06,52.26333236694336
2022-07-07,52.233333587646484
2022-07-08,52.186668395996094
2022-07-11,52.543331146240234
2022-07-12,51.59000015258789
2022-07-13,51.4466667175293
2022-07-14,51.17333221435547
2022-07-15,52.356666564941406
2022-07-18,51.59333419799805
2022-07-19,53.106666564941406
2022-07-20,56.3466682434082
2022-07-21,58.0
2022-07-22,57.53333282470703
2022-07-25,57.33333206176758
2022-07-26,57.66999816894531
2022-07-27,57.996665954589844
2022-07-28,59.80666732788086
2022-07-29,60.29999923706055
2022-08-01,59.619998931884766
2022-08-02,59.563331604003906
2022-08-03,60.05666732788086
2022-08-04,60.93000030517578
2022-08-05,60.689998626708984
2022-08-08,60.95000076293945
2022-08-09,61.05666732788086
2022-08-10,62.20000076293945
2022-08-11,62.189998626708984
2022-08-12,63.473331451416016
2022-08-15,63.983333587646484
2022-08-16,63.86333465576172
2022-08-17,64.59333038330078
2022-08-18,64.04000091552734
2022-08-19,62.369998931884766
2022-08-22,61.94333267211914
2022-08-23,61.439998626708984
2022-08-24,62.073333740234375
2022-08-25,62.39666748046875
2022-08-26,60.689998626708984
2022-08-29,59.70000076293945
2022-08-30,59.599998474121094
2022-08-31,59.529998779296875
2022-09-01,59.9900016784668
2022-09-02,59.68000030517578
2022-09-06,60.619998931884766
2022-09-07,62.41999816894531
2022-09-08,63.09000015258789
2022-09-09,63.2599983215332
2022-09-12,64.11000061035156
2022-09-13,61.849998474121094
2022-09-14,62.029998779296875
2022-09-15,61.11000061035156
2022-09-16,61.0099983215332
2022-09-19,60.72999954223633
2022-09-20,59.20000076293945
2022-09-21,58.56999969482422
2022-09-22,57.400001525878906
2022-09-23,56.93000030517578
2022-09-26,56.56999969482422
2022-09-27,56.959999084472656
2022-09-28,58.31999969482422
2022-09-29,57.11000061035156
2022-09-30,56.68000030517578
2022-10-03,58.33000183105469
2022-10-04,59.900001525878906
2022-10-05,59.720001220703125
2022-10-06,59.5099983215332
2022-10-07,57.65999984741211
2022-10-10,57.70000076293945
2022-10-11,58.099998474121094
2022-10-12,57.58000183105469
2022-10-13,58.54999923706055
2022-10-14,54.75
2022-10-17,56.75
2022-10-18,57.209999084472656
2022-10-19,56.0
2022-10-20,56.84000015258789
2022-10-21,57.7400016784668
2022-10-24,58.77000045776367
2022-10-25,60.54999923706055
2022-10-26,60.029998779296875
2022-10-27,60.650001525878906
2022-10-28,62.279998779296875
2022-10-31,62.2400016784668
2022-11-01,62.349998474121094
2022-11-02,60.720001220703125
2022-11-03,61.56999969482422
2022-11-04,61.900001525878906
2022-11-07,62.40999984741211
2022-11-08,64.56999969482422
2022-11-09,63.61000061035156
2022-11-10,66.20999908447266
2022-11-11,66.4000015258789
2022-11-14,66.04000091552734
2022-11-15,64.79000091552734
2022-11-16,65.36000061035156
2022-11-17,64.86000061035156
2022-11-18,65.5199966430664
2022-11-21,65.95999908447266
2022-11-22,66.5199966430664
2022-11-23,67.12999725341797
2022-11-25,67.1500015258789
2022-11-28,66.2699966430664
2022-11-29,66.0999984741211
2022-11-30,68.45999908447266
2022-12-01,68.48999786376953
2022-12-02,68.9800033569336
2022-12-05,67.86000061035156
2022-12-06,67.01000213623047
2022-12-07,64.83999633789062
2022-12-08,64.19000244140625
2022-12-09,63.20000076293945
2022-12-12,64.68000030517578
2022-12-13,64.98999786376953
2022-12-14,63.59000015258789
2022-12-15,61.7400016784668
2022-12-16,60.619998931884766
2022-12-19,60.459999084472656
2022-12-20,60.119998931884766
2022-12-21,61.5099983215332
2022-12-22,61.060001373291016
2022-12-23,61.279998779296875
2022-12-27,60.97999954223633
2022-12-28,60.70000076293945
2022-12-29,61.869998931884766
2022-12-30,61.349998474121094
2023-01-03,61.7599983215332
2023-01-04,61.650001525878906
2023-01-05,60.2400016784668
2023-01-06,61.650001525878906
2023-01-09,62.61000061035156
2023-01-10,62.540000915527344
2023-01-11,63.02000045776367
2023-01-12,62.9900016784668
2023-01-13,63.349998474121094
2023-01-17,63.369998931884766
2023-01-18,62.79999923706055
2023-01-19,61.0
2023-01-20,62.060001373291016
2023-01-23,62.31999969482422
2023-01-24,61.91999816894531
2023-01-25,58.29999923706055
2023-01-26,60.11000061035156
2023-01-27,60.5
2023-01-30,59.650001525878906
2023-01-31,60.189998626708984
2023-02-01,59.5
2023-02-02,60.56999969482422
2023-02-03,60.54999923706055
2023-02-06,59.29999923706055
2023-02-07,59.95000076293945
2023-02-08,59.63999938964844
2023-02-09,58.97999954223633
2023-02-10,59.619998931884766
2023-02-13,59.59000015258789
2023-02-14,58.619998931884766
2023-02-15,59.15999984741211
2023-02-16,58.439998626708984
2023-02-17,58.560001373291016
2023-02-21,56.779998779296875
2023-02-22,57.099998474121094
2023-02-23,57.20000076293945
2023-02-24,57.04999923706055
2023-02-27,56.349998474121094
2023-02-28,56.060001373291016
