Date,CTAS
2016-08-15,26.854999542236328
2016-08-16,28.247499465942383
2016-08-17,28.912500381469727
2016-08-18,28.47249984741211
2016-08-19,28.447500228881836
2016-08-22,28.50749969482422
2016-08-23,28.63249969482422
2016-08-24,28.612499237060547
2016-08-25,29.010000228881836
2016-08-26,28.927499771118164
2016-08-29,29.094999313354492
2016-08-30,29.260000228881836
2016-08-31,29.377500534057617
2016-09-01,29.424999237060547
2016-09-02,29.709999084472656
2016-09-06,29.787500381469727
2016-09-07,29.575000762939453
2016-09-08,29.297500610351562
2016-09-09,28.452499389648438
2016-09-12,28.6825008392334
2016-09-13,28.235000610351562
2016-09-14,28.28499984741211
2016-09-15,28.522499084472656
2016-09-16,28.329999923706055
2016-09-19,28.329999923706055
2016-09-20,28.46500015258789
2016-09-21,28.677499771118164
2016-09-22,28.774999618530273
2016-09-23,28.540000915527344
2016-09-26,28.297500610351562
2016-09-27,28.357500076293945
2016-09-28,29.042499542236328
2016-09-29,27.84000015258789
2016-09-30,28.149999618530273
2016-10-03,28.104999542236328
2016-10-04,27.8700008392334
2016-10-05,27.729999542236328
2016-10-06,27.940000534057617
2016-10-07,27.614999771118164
2016-10-10,27.69499969482422
2016-10-11,27.329999923706055
2016-10-12,27.4375
2016-10-13,27.332500457763672
2016-10-14,27.3125
2016-10-17,27.0625
2016-10-18,27.100000381469727
2016-10-19,27.020000457763672
2016-10-20,26.642499923706055
2016-10-21,26.612499237060547
2016-10-24,26.74250030517578
2016-10-25,26.6825008392334
2016-10-26,26.65250015258789
2016-10-27,26.417499542236328
2016-10-28,26.482500076293945
2016-10-31,26.667499542236328
2016-11-01,26.09000015258789
2016-11-02,25.642499923706055
2016-11-03,25.747499465942383
2016-11-04,25.764999389648438
2016-11-07,26.202499389648438
2016-11-08,26.407499313354492
2016-11-09,26.872499465942383
2016-11-10,26.9950008392334
2016-11-11,27.18000030517578
2016-11-14,27.260000228881836
2016-11-15,27.28499984741211
2016-11-16,27.247499465942383
2016-11-17,27.600000381469727
2016-11-18,27.927499771118164
2016-11-21,28.197500228881836
2016-11-22,28.709999084472656
2016-11-23,28.829999923706055
2016-11-25,29.122499465942383
2016-11-28,29.032499313354492
2016-11-29,28.895000457763672
2016-11-30,28.649999618530273
2016-12-01,28.97249984741211
2016-12-02,29.162500381469727
2016-12-05,29.512500762939453
2016-12-06,29.600000381469727
2016-12-07,30.092500686645508
2016-12-08,30.137500762939453
2016-12-09,30.177499771118164
2016-12-12,30.094999313354492
2016-12-13,30.137500762939453
2016-12-14,29.88249969482422
2016-12-15,30.002500534057617
2016-12-16,29.922500610351562
2016-12-19,30.037500381469727
2016-12-20,29.94499969482422
2016-12-21,29.877500534057617
2016-12-22,30.022499084472656
2016-12-23,29.09000015258789
2016-12-27,29.137500762939453
2016-12-28,28.899999618530273
2016-12-29,29.079999923706055
2016-12-30,28.889999389648438
2017-01-03,29.079999923706055
2017-01-04,29.327499389648438
2017-01-05,29.06999969482422
2017-01-06,29.174999237060547
2017-01-09,28.8700008392334
2017-01-10,28.69499969482422
2017-01-11,28.829999923706055
2017-01-12,28.600000381469727
2017-01-13,28.639999389648438
2017-01-17,28.417499542236328
2017-01-18,28.49250030517578
2017-01-19,28.434999465942383
2017-01-20,28.469999313354492
2017-01-23,28.459999084472656
2017-01-24,28.877500534057617
2017-01-25,29.1875
2017-01-26,29.34749984741211
2017-01-27,29.322500228881836
2017-01-30,29.049999237060547
2017-01-31,29.02750015258789
2017-02-01,28.712499618530273
2017-02-02,28.80500030517578
2017-02-03,29.02750015258789
2017-02-06,28.739999771118164
2017-02-07,28.697500228881836
2017-02-08,28.587499618530273
2017-02-09,28.84000015258789
2017-02-10,29.18000030517578
2017-02-13,29.247499465942383
2017-02-14,29.2549991607666
2017-02-15,29.602500915527344
2017-02-16,29.877500534057617
2017-02-17,29.65250015258789
2017-02-21,29.610000610351562
2017-02-22,29.700000762939453
2017-02-23,29.607500076293945
2017-02-24,29.767499923706055
2017-02-27,29.77750015258789
2017-02-28,29.502500534057617
2017-03-01,29.907499313354492
2017-03-02,29.635000228881836
2017-03-03,29.602500915527344
2017-03-06,29.65250015258789
2017-03-07,29.5674991607666
2017-03-08,29.59000015258789
2017-03-09,29.467500686645508
2017-03-10,29.75749969482422
2017-03-13,29.782499313354492
2017-03-14,29.612499237060547
2017-03-15,29.864999771118164
2017-03-16,29.809999465942383
2017-03-17,31.217500686645508
2017-03-20,31.077499389648438
2017-03-21,30.94499969482422
2017-03-22,31.092500686645508
2017-03-23,31.487499237060547
2017-03-24,31.282499313354492
2017-03-27,31.280000686645508
2017-03-28,31.549999237060547
2017-03-29,31.610000610351562
2017-03-30,31.7450008392334
2017-03-31,31.635000228881836
2017-04-03,31.1875
2017-04-04,31.209999084472656
2017-04-05,30.9424991607666
2017-04-06,30.802499771118164
2017-04-07,30.639999389648438
2017-04-10,30.665000915527344
2017-04-11,30.739999771118164
2017-04-12,30.594999313354492
2017-04-13,30.420000076293945
2017-04-17,30.7450008392334
2017-04-18,30.592500686645508
2017-04-19,30.662500381469727
2017-04-20,30.774999618530273
2017-04-21,30.78499984741211
2017-04-24,31.362499237060547
2017-04-25,31.27750015258789
2017-04-26,31.0575008392334
2017-04-27,30.985000610351562
2017-04-28,30.61750030517578
2017-05-01,30.395000457763672
2017-05-02,30.452499389648438
2017-05-03,30.219999313354492
2017-05-04,30.485000610351562
2017-05-05,30.747499465942383
2017-05-08,30.227500915527344
2017-05-09,30.375
2017-05-10,30.360000610351562
2017-05-11,30.635000228881836
2017-05-12,30.575000762939453
2017-05-15,30.592500686645508
2017-05-16,30.642499923706055
2017-05-17,30.042499542236328
2017-05-18,30.145000457763672
2017-05-19,30.2549991607666
2017-05-22,30.434999465942383
2017-05-23,30.59749984741211
2017-05-24,31.172500610351562
2017-05-25,31.387500762939453
2017-05-26,31.290000915527344
2017-05-30,31.1875
2017-05-31,31.469999313354492
2017-06-01,31.732500076293945
2017-06-02,32.06999969482422
2017-06-05,31.65250015258789
2017-06-06,31.157499313354492
2017-06-07,31.122499465942383
2017-06-08,30.917499542236328
2017-06-09,30.924999237060547
2017-06-12,31.575000762939453
2017-06-13,31.8125
2017-06-14,31.989999771118164
2017-06-15,31.947500228881836
2017-06-16,32.61249923706055
2017-06-19,32.837501525878906
2017-06-20,32.51750183105469
2017-06-21,32.40250015258789
2017-06-22,32.290000915527344
2017-06-23,32.352500915527344
2017-06-26,32.375
2017-06-27,31.454999923706055
2017-06-28,31.690000534057617
2017-06-29,31.087499618530273
2017-06-30,31.510000228881836
2017-07-03,31.497499465942383
2017-07-05,31.530000686645508
2017-07-06,30.9325008392334
2017-07-07,31.532499313354492
2017-07-10,31.635000228881836
2017-07-11,31.457500457763672
2017-07-12,31.790000915527344
2017-07-13,31.61750030517578
2017-07-14,31.607500076293945
2017-07-17,31.547500610351562
2017-07-18,31.354999542236328
2017-07-19,31.520000457763672
2017-07-20,31.69499969482422
2017-07-21,34.60749816894531
2017-07-24,34.54750061035156
2017-07-25,34.32500076293945
2017-07-26,34.27750015258789
2017-07-27,33.95500183105469
2017-07-28,33.90250015258789
2017-07-31,33.712501525878906
2017-08-01,33.880001068115234
2017-08-02,33.75
2017-08-03,33.53499984741211
2017-08-04,33.75
2017-08-07,33.61249923706055
2017-08-08,33.34749984741211
2017-08-09,33.32500076293945
2017-08-10,32.70249938964844
2017-08-11,32.58250045776367
2017-08-14,33.23749923706055
2017-08-15,33.287498474121094
2017-08-16,33.334999084472656
2017-08-17,32.79750061035156
2017-08-18,33.15250015258789
2017-08-21,33.467498779296875
2017-08-22,33.814998626708984
2017-08-23,33.51250076293945
2017-08-24,33.29999923706055
2017-08-25,33.45500183105469
2017-08-28,33.46500015258789
2017-08-29,33.24250030517578
2017-08-30,33.442501068115234
2017-08-31,33.752498626708984
2017-09-01,33.63999938964844
2017-09-05,33.3224983215332
2017-09-06,33.349998474121094
2017-09-07,33.28499984741211
2017-09-08,33.43000030517578
2017-09-11,33.75
2017-09-12,33.66999816894531
2017-09-13,33.8125
2017-09-14,33.65250015258789
2017-09-15,33.537498474121094
2017-09-18,33.57500076293945
2017-09-19,33.6875
2017-09-20,34.130001068115234
2017-09-21,34.36249923706055
2017-09-22,34.162498474121094
2017-09-25,34.217498779296875
2017-09-26,34.025001525878906
2017-09-27,36.002498626708984
2017-09-28,35.692501068115234
2017-09-29,36.06999969482422
2017-10-02,36.35749816894531
2017-10-03,36.845001220703125
2017-10-04,36.79999923706055
2017-10-05,37.002498626708984
2017-10-06,37.27000045776367
2017-10-09,37.400001525878906
2017-10-10,37.560001373291016
2017-10-11,37.66749954223633
2017-10-12,37.877498626708984
2017-10-13,37.98500061035156
2017-10-16,37.80500030517578
2017-10-17,37.76250076293945
2017-10-18,37.790000915527344
2017-10-19,37.73749923706055
2017-10-20,38.04999923706055
2017-10-23,37.872501373291016
2017-10-24,37.712501525878906
2017-10-25,37.540000915527344
2017-10-26,37.88750076293945
2017-10-27,37.88999938964844
2017-10-30,37.30500030517578
2017-10-31,37.2599983215332
2017-11-01,36.779998779296875
2017-11-02,36.88750076293945
2017-11-03,37.092498779296875
2017-11-06,36.89250183105469
2017-11-07,36.967498779296875
2017-11-08,37.40250015258789
2017-11-09,36.35749816894531
2017-11-10,36.525001525878906
2017-11-13,36.837501525878906
2017-11-14,37.29999923706055
2017-11-15,37.375
2017-11-16,37.52750015258789
2017-11-17,37.22999954223633
2017-11-20,37.0625
2017-11-21,36.89500045776367
2017-11-22,36.84000015258789
2017-11-24,36.9275016784668
2017-11-27,36.9900016784668
2017-11-28,38.00749969482422
2017-11-29,38.432498931884766
2017-11-30,39.36000061035156
2017-12-01,39.375
2017-12-04,39.6775016784668
2017-12-05,39.06999969482422
2017-12-06,39.125
2017-12-07,39.5
2017-12-08,39.79499816894531
2017-12-11,39.58250045776367
2017-12-12,39.29750061035156
2017-12-13,39.3224983215332
2017-12-14,39.29499816894531
2017-12-15,39.5
2017-12-18,39.970001220703125
2017-12-19,39.747501373291016
2017-12-20,39.772499084472656
2017-12-21,39.912498474121094
2017-12-22,39.212501525878906
2017-12-26,38.880001068115234
2017-12-27,39.005001068115234
2017-12-28,39.154998779296875
2017-12-29,38.95750045776367
2018-01-02,39.212501525878906
2018-01-03,39.60499954223633
2018-01-04,40.29249954223633
2018-01-05,40.40999984741211
2018-01-08,40.474998474121094
2018-01-09,40.30500030517578
2018-01-10,40.08250045776367
2018-01-11,40.51250076293945
2018-01-12,40.1150016784668
2018-01-16,40.30500030517578
2018-01-17,40.66749954223633
2018-01-18,40.45000076293945
2018-01-19,41.01499938964844
2018-01-22,41.28499984741211
2018-01-23,41.224998474121094
2018-01-24,41.244998931884766
2018-01-25,41.64500045776367
2018-01-26,41.942501068115234
2018-01-29,41.5
2018-01-30,41.45500183105469
2018-01-31,42.11249923706055
2018-02-01,41.29499816894531
2018-02-02,40.45500183105469
2018-02-05,39.1150016784668
2018-02-06,39.087501525878906
2018-02-07,39.150001525878906
2018-02-08,37.33000183105469
2018-02-09,38.182498931884766
2018-02-12,38.599998474121094
2018-02-13,39.01750183105469
2018-02-14,41.09000015258789
2018-02-15,41.73500061035156
2018-02-16,41.779998779296875
2018-02-20,41.662498474121094
2018-02-21,41.834999084472656
2018-02-22,41.77000045776367
2018-02-23,42.497501373291016
2018-02-26,42.6974983215332
2018-02-27,42.75
2018-02-28,42.665000915527344
2018-03-01,42.38999938964844
2018-03-02,42.48500061035156
2018-03-05,42.852500915527344
2018-03-06,43.0
2018-03-07,43.04750061035156
2018-03-08,43.057498931884766
2018-03-09,44.57500076293945
2018-03-12,44.15250015258789
2018-03-13,44.032501220703125
2018-03-14,43.40250015258789
2018-03-15,43.32500076293945
2018-03-16,43.31999969482422
2018-03-19,43.247501373291016
2018-03-20,43.130001068115234
2018-03-21,43.3224983215332
2018-03-22,40.77750015258789
2018-03-23,41.962501525878906
2018-03-26,42.744998931884766
2018-03-27,42.397499084472656
2018-03-28,42.26250076293945
2018-03-29,42.64500045776367
2018-04-02,41.8650016784668
2018-04-03,42.45750045776367
2018-04-04,42.3650016784668
2018-04-05,42.92499923706055
2018-04-06,41.685001373291016
2018-04-09,41.91749954223633
2018-04-10,42.58250045776367
2018-04-11,42.53499984741211
2018-04-12,43.04249954223633
2018-04-13,42.540000915527344
2018-04-16,43.227500915527344
2018-04-17,43.48749923706055
2018-04-18,43.595001220703125
2018-04-19,43.540000915527344
2018-04-20,43.279998779296875
2018-04-23,43.279998779296875
2018-04-24,42.875
2018-04-25,42.79750061035156
2018-04-26,43.22249984741211
2018-04-27,43.32749938964844
2018-04-30,42.57500076293945
2018-05-01,43.084999084472656
2018-05-02,42.71500015258789
2018-05-03,43.252498626708984
2018-05-04,43.807498931884766
2018-05-07,43.9375
2018-05-08,44.15999984741211
2018-05-09,44.720001220703125
2018-05-10,45.4900016784668
2018-05-11,45.977500915527344
2018-05-14,45.817501068115234
2018-05-15,45.787498474121094
2018-05-16,45.537498474121094
2018-05-17,45.5625
2018-05-18,45.712501525878906
2018-05-21,45.85749816894531
2018-05-22,45.217498779296875
2018-05-23,45.189998626708984
2018-05-24,45.412498474121094
2018-05-25,45.209999084472656
2018-05-29,45.154998779296875
2018-05-30,45.787498474121094
2018-05-31,45.5625
2018-06-01,46.13999938964844
2018-06-04,46.70249938964844
2018-06-05,47.45750045776367
2018-06-06,47.73249816894531
2018-06-07,47.26750183105469
2018-06-08,47.869998931884766
2018-06-11,47.630001068115234
2018-06-12,48.07500076293945
2018-06-13,48.07500076293945
2018-06-14,47.88999938964844
2018-06-15,47.627498626708984
2018-06-18,47.75749969482422
2018-06-19,47.63750076293945
2018-06-20,47.56999969482422
2018-06-21,47.3650016784668
2018-06-22,47.157501220703125
2018-06-25,46.39500045776367
2018-06-26,46.647499084472656
2018-06-27,46.087501525878906
2018-06-28,46.38999938964844
2018-06-29,46.26750183105469
2018-07-02,47.162498474121094
2018-07-03,46.77000045776367
2018-07-05,47.349998474121094
2018-07-06,47.817501068115234
2018-07-09,48.227500915527344
2018-07-10,48.3224983215332
2018-07-11,48.38999938964844
2018-07-12,48.76499938964844
2018-07-13,48.9275016784668
2018-07-16,48.125
2018-07-17,48.564998626708984
2018-07-18,48.13249969482422
2018-07-19,48.41999816894531
2018-07-20,50.89250183105469
2018-07-23,51.279998779296875
2018-07-24,51.747501373291016
2018-07-25,52.3125
2018-07-26,52.1974983215332
2018-07-27,51.25749969482422
2018-07-30,50.682498931884766
2018-07-31,51.119998931884766
2018-08-01,51.49250030517578
2018-08-02,52.04499816894531
2018-08-03,51.72999954223633
2018-08-06,52.54750061035156
2018-08-07,52.807498931884766
2018-08-08,52.70000076293945
2018-08-09,52.849998474121094
2018-08-10,52.747501373291016
2018-08-13,52.41999816894531
2018-08-14,52.56999969482422
2018-08-15,52.852500915527344
2018-08-16,52.98249816894531
2018-08-17,53.19499969482422
2018-08-20,53.217498779296875
2018-08-21,52.98500061035156
2018-08-22,53.10499954223633
2018-08-23,53.09749984741211
2018-08-24,53.157501220703125
2018-08-27,53.0099983215332
2018-08-28,53.272499084472656
2018-08-29,53.567501068115234
2018-08-30,53.32749938964844
2018-08-31,53.342498779296875
2018-09-04,53.8849983215332
2018-09-05,53.657501220703125
2018-09-06,54.099998474121094
2018-09-07,54.057498931884766
2018-09-10,53.61000061035156
2018-09-11,53.79750061035156
2018-09-12,53.227500915527344
2018-09-13,53.342498779296875
2018-09-14,53.619998931884766
2018-09-17,53.11750030517578
2018-09-18,53.720001220703125
2018-09-19,52.70500183105469
2018-09-20,52.92250061035156
2018-09-21,52.92499923706055
2018-09-24,52.77750015258789
2018-09-25,53.2400016784668
2018-09-26,50.290000915527344
2018-09-27,49.397499084472656
2018-09-28,49.45249938964844
2018-10-01,49.505001068115234
2018-10-02,48.962501525878906
2018-10-03,49.0099983215332
2018-10-04,48.720001220703125
2018-10-05,48.974998474121094
2018-10-08,48.6150016784668
2018-10-09,48.83000183105469
2018-10-10,46.782501220703125
2018-10-11,46.005001068115234
2018-10-12,46.74250030517578
2018-10-15,46.09749984741211
2018-10-16,47.477500915527344
2018-10-17,46.54999923706055
2018-10-18,45.2400016784668
2018-10-19,44.665000915527344
2018-10-22,44.665000915527344
2018-10-23,43.66999816894531
2018-10-24,42.095001220703125
2018-10-25,43.42250061035156
2018-10-26,42.86750030517578
2018-10-29,42.974998474121094
2018-10-30,44.47249984741211
2018-10-31,45.467498779296875
2018-11-01,45.192501068115234
2018-11-02,44.907501220703125
2018-11-05,44.41749954223633
2018-11-06,44.352500915527344
2018-11-07,45.349998474121094
2018-11-08,45.290000915527344
2018-11-09,44.80500030517578
2018-11-12,44.20750045776367
2018-11-13,44.532501220703125
2018-11-14,44.307498931884766
2018-11-15,45.55500030517578
2018-11-16,45.79999923706055
2018-11-19,44.89500045776367
2018-11-20,44.45000076293945
2018-11-21,45.17250061035156
2018-11-23,45.01250076293945
2018-11-26,45.564998626708984
2018-11-27,45.837501525878906
2018-11-28,47.060001373291016
2018-11-29,47.0099983215332
2018-11-30,46.845001220703125
2018-12-03,47.342498779296875
2018-12-04,44.872501373291016
2018-12-06,44.45750045776367
2018-12-07,42.849998474121094
2018-12-10,42.8849983215332
2018-12-11,42.60749816894531
2018-12-12,43.290000915527344
2018-12-13,42.959999084472656
2018-12-14,42.435001373291016
2018-12-17,41.55500030517578
2018-12-18,41.650001525878906
2018-12-19,41.26750183105469
2018-12-20,39.7599983215332
2018-12-21,39.99250030517578
2018-12-24,39.005001068115234
2018-12-26,41.00749969482422
2018-12-27,41.8125
2018-12-28,41.727500915527344
2018-12-31,41.997501373291016
2019-01-02,41.872501373291016
2019-01-03,41.20249938964844
2019-01-04,43.13999938964844
2019-01-07,43.212501525878906
2019-01-08,43.68000030517578
2019-01-09,44.0625
2019-01-10,44.369998931884766
2019-01-11,44.4474983215332
2019-01-14,44.165000915527344
2019-01-15,44.3849983215332
2019-01-16,44.567501068115234
2019-01-17,45.227500915527344
2019-01-18,46.227500915527344
2019-01-22,45.689998626708984
2019-01-23,45.53499984741211
2019-01-24,45.630001068115234
2019-01-25,46.244998931884766
2019-01-28,45.747501373291016
2019-01-29,45.775001525878906
2019-01-30,46.654998779296875
2019-01-31,46.877498626708984
2019-02-01,47.15250015258789
2019-02-04,47.59000015258789
2019-02-05,47.95000076293945
2019-02-06,47.88750076293945
2019-02-07,47.9375
2019-02-08,48.557498931884766
2019-02-11,49.40250015258789
2019-02-12,50.147499084472656
2019-02-13,50.439998626708984
2019-02-14,50.352500915527344
2019-02-15,50.9474983215332
2019-02-19,50.872501373291016
2019-02-20,50.76499938964844
2019-02-21,50.744998931884766
2019-02-22,51.099998474121094
2019-02-25,51.1150016784668
2019-02-26,50.79999923706055
2019-02-27,51.244998931884766
2019-02-28,51.650001525878906
2019-03-01,52.087501525878906
2019-03-04,51.647499084472656
2019-03-05,51.342498779296875
2019-03-06,50.80500030517578
2019-03-07,50.63249969482422
2019-03-08,50.33000183105469
2019-03-11,51.08000183105469
2019-03-12,51.022499084472656
2019-03-13,51.380001068115234
2019-03-14,51.22249984741211
2019-03-15,51.38750076293945
2019-03-18,51.8849983215332
2019-03-19,51.630001068115234
2019-03-20,51.29750061035156
2019-03-21,52.029998779296875
2019-03-22,48.63750076293945
2019-03-25,49.255001068115234
2019-03-26,49.845001220703125
2019-03-27,49.76750183105469
2019-03-28,50.157501220703125
2019-03-29,50.52750015258789
2019-04-01,51.244998931884766
