Date,HAL
2017-10-09,37.93846130371094
2017-10-10,38.02289581298828
2017-10-11,38.42820358276367
2017-10-12,37.7949104309082
2017-10-13,37.76113510131836
2017-10-16,37.66824722290039
2017-10-17,37.54160690307617
2017-10-18,36.95896911621094
2017-10-19,36.66342544555664
2017-10-20,36.58743667602539
2017-10-23,35.66706085205078
2017-10-24,34.93243408203125
2017-10-25,35.0084228515625
2017-10-26,34.822662353515625
2017-10-27,35.827476501464844
2017-10-30,36.24967956542969
2017-10-31,36.089237213134766
2017-11-01,36.351009368896484
2017-11-02,36.04701614379883
2017-11-03,36.50299835205078
2017-11-06,38.06511306762695
2017-11-07,38.225555419921875
2017-11-08,38.0988883972168
2017-11-09,38.00602340698242
2017-11-10,37.64291763305664
2017-11-13,37.330501556396484
2017-11-14,36.25811767578125
2017-11-15,35.20262908935547
2017-11-16,35.0506477355957
2017-11-17,35.27018356323242
2017-11-20,35.1013069152832
2017-11-21,34.7635498046875
2017-11-22,34.98308181762695
2017-11-24,35.109764099121094
2017-11-27,34.67911148071289
2017-11-28,34.63688659667969
2017-11-29,34.87332534790039
2017-11-30,35.278629302978516
2017-12-01,36.35945510864258
2017-12-04,37.06029510498047
2017-12-05,36.84075927734375
2017-12-06,36.781410217285156
2017-12-07,36.849239349365234
2017-12-08,37.298614501953125
2017-12-11,38.2906494140625
2017-12-12,38.35847854614258
2017-12-13,37.95148468017578
2017-12-14,37.65472412109375
2017-12-15,37.82429504394531
2017-12-18,38.56196594238281
2017-12-19,38.892642974853516
2017-12-20,40.20686721801758
2017-12-21,40.8427848815918
2017-12-22,40.707122802734375
2017-12-26,41.35152053833008
2017-12-27,41.39390563964844
2017-12-28,41.181941986083984
2017-12-29,41.43629455566406
2018-01-02,42.06375503540039
2018-01-03,42.81837463378906
2018-01-04,43.776485443115234
2018-01-05,43.93757629394531
2018-01-08,44.33608627319336
2018-01-09,44.18346405029297
2018-01-10,44.48870849609375
2018-01-11,45.21790313720703
2018-01-12,45.05678176879883
2018-01-16,44.2004280090332
2018-01-17,44.81090545654297
2018-01-18,44.39543533325195
2018-01-19,44.94656753540039
2018-01-22,47.82090759277344
2018-01-23,48.185508728027344
2018-01-24,46.92216110229492
2018-01-25,46.803443908691406
2018-01-26,47.15107727050781
2018-01-29,46.46428680419922
2018-01-30,45.90467834472656
2018-01-31,45.531612396240234
2018-02-01,46.21840286254883
2018-02-02,44.25130081176758
2018-02-05,42.42835235595703
2018-02-06,42.9285888671875
2018-02-07,42.13157272338867
2018-02-08,40.198387145996094
2018-02-09,39.596397399902344
2018-02-12,40.63081359863281
2018-02-13,40.18143081665039
2018-02-14,40.588417053222656
2018-02-15,39.75748062133789
2018-02-16,40.274696350097656
2018-02-20,39.986419677734375
2018-02-21,39.46921157836914
2018-02-22,39.96099090576172
2018-02-23,41.0801887512207
2018-02-26,40.89366149902344
2018-02-27,40.37644577026367
2018-02-28,39.35898971557617
2018-03-01,39.02830123901367
2018-03-02,39.02830123901367
2018-03-05,39.22330856323242
2018-03-06,39.087120056152344
2018-03-07,39.010528564453125
2018-03-08,39.16373825073242
2018-03-09,39.99790954589844
2018-03-12,39.93832778930664
2018-03-13,39.24033737182617
2018-03-14,39.35952377319336
2018-03-15,38.55086898803711
2018-03-16,39.07861328125
2018-03-19,38.0316276550293
2018-03-20,38.72111892700195
2018-03-21,40.10005569458008
2018-03-22,39.478675842285156
2018-03-23,39.529754638671875
2018-03-26,40.185176849365234
2018-03-27,39.90428161621094
2018-03-28,39.197792053222656
2018-03-29,39.955352783203125
2018-04-02,39.23182678222656
2018-04-03,39.83618927001953
2018-04-04,39.819149017333984
2018-04-05,40.58523941040039
2018-04-06,40.00642013549805
2018-04-09,39.63188552856445
2018-04-10,41.55561447143555
2018-04-11,42.21103286743164
2018-04-12,42.73877716064453
2018-04-13,43.223960876464844
2018-04-16,43.20693588256836
2018-04-17,43.31760025024414
2018-04-18,44.33903503417969
2018-04-19,44.270938873291016
2018-04-20,44.2283821105957
2018-04-23,44.30498123168945
2018-04-24,43.72616958618164
2018-04-25,44.049625396728516
2018-04-26,44.77314376831055
2018-04-27,44.968929290771484
2018-04-30,45.10511779785156
2018-05-01,44.63695526123047
2018-05-02,44.807193756103516
2018-05-03,44.526302337646484
2018-05-04,44.424163818359375
2018-05-07,44.2879638671875
2018-05-08,44.151771545410156
2018-05-09,44.85826110839844
2018-05-10,44.86677169799805
2018-05-11,44.50075912475586
2018-05-14,44.68803024291992
2018-05-15,44.87529754638672
2018-05-16,45.08808517456055
2018-05-17,46.27976608276367
2018-05-18,46.23721694946289
2018-05-21,46.305301666259766
2018-05-22,45.31791305541992
2018-05-23,45.0455322265625
2018-05-24,44.49224853515625
2018-05-25,42.721744537353516
2018-05-29,42.35573196411133
2018-05-30,42.90901565551758
2018-05-31,42.338722229003906
2018-06-01,41.776920318603516
2018-06-04,40.815067291259766
2018-06-05,40.90049743652344
2018-06-06,41.26789474487305
2018-06-07,41.806190490722656
2018-06-08,41.09701919555664
2018-06-11,40.891971588134766
2018-06-12,40.891971588134766
2018-06-13,40.7296257019043
2018-06-14,40.78089141845703
2018-06-15,39.81540298461914
2018-06-18,39.832489013671875
2018-06-19,39.39675521850586
2018-06-20,39.05498504638672
2018-06-21,38.380001068115234
2018-06-22,39.49072265625
2018-06-25,38.653404235839844
2018-06-26,38.738861083984375
2018-06-27,39.16605758666992
2018-06-28,38.986629486083984
2018-06-29,38.499610900878906
2018-07-02,37.99552536010742
2018-07-03,38.046775817871094
2018-07-05,37.978424072265625
2018-07-06,38.38854217529297
2018-07-09,39.15751647949219
2018-07-10,39.524906158447266
2018-07-11,38.53379440307617
2018-07-12,38.380001068115234
2018-07-13,38.74738693237305
2018-07-16,38.41417694091797
2018-07-17,38.499610900878906
2018-07-18,38.2774658203125
2018-07-19,38.41417694091797
2018-07-20,38.61923599243164
2018-07-23,35.49211120605469
2018-07-24,34.47536849975586
2018-07-25,34.022525787353516
2018-07-26,35.29558181762695
2018-07-27,35.71424865722656
2018-07-30,36.132911682128906
2018-07-31,36.24397659301758
2018-08-01,35.9364013671875
2018-08-02,35.808231353759766
2018-08-03,35.927852630615234
2018-08-06,35.8509635925293
2018-08-07,35.910762786865234
2018-08-08,35.910762786865234
2018-08-09,35.46647262573242
2018-08-10,35.83386993408203
2018-08-13,34.902557373046875
2018-08-14,34.748779296875
2018-08-15,33.91999053955078
2018-08-16,33.97980880737305
2018-08-17,34.15068054199219
2018-08-20,34.51807403564453
2018-08-21,34.95382308959961
2018-08-22,35.20160675048828
2018-08-23,34.885475158691406
2018-08-24,34.86838150024414
2018-08-27,35.039268493652344
2018-08-28,34.748779296875
2018-08-29,34.79148864746094
2018-08-30,34.364288330078125
2018-08-31,34.08232879638672
2018-09-04,33.884925842285156
2018-09-05,31.867971420288086
2018-09-06,31.63623809814453
2018-09-07,31.584739685058594
2018-09-10,31.49032211303711
2018-09-11,32.056785583496094
2018-09-12,32.73482894897461
2018-09-13,32.983726501464844
2018-09-14,33.15538787841797
2018-09-17,33.22405242919922
2018-09-18,33.610286712646484
2018-09-19,34.38274002075195
2018-09-20,34.665950775146484
2018-09-21,34.94062805175781
2018-09-24,35.24100875854492
2018-09-25,35.49848937988281
2018-09-26,35.258174896240234
2018-09-27,34.837623596191406
2018-09-28,34.78612518310547
2018-10-01,35.2324333190918
2018-10-02,35.798885345458984
2018-10-03,35.87613296508789
2018-10-04,35.95338439941406
2018-10-05,36.047786712646484
2018-10-08,36.05637741088867
2018-10-09,36.16794967651367
2018-10-10,34.88053512573242
2018-10-11,34.11665725708008
2018-10-12,33.9879264831543
2018-10-15,34.159568786621094
2018-10-16,34.3998908996582
2018-10-17,33.95358657836914
2018-10-18,32.614681243896484
2018-10-19,32.21986389160156
2018-10-22,31.241413116455078
2018-10-23,30.554786682128906
2018-10-24,29.378948211669922
2018-10-25,29.816679000854492
2018-10-26,30.159982681274414
2018-10-29,29.542020797729492
2018-10-30,30.091323852539062
2018-10-31,29.76517677307129
2018-11-01,29.842418670654297
2018-11-02,29.954002380371094
2018-11-05,30.683544158935547
2018-11-06,30.70071029663086
2018-11-07,31.249998092651367
2018-11-08,30.35738754272461
2018-11-09,30.022668838500977
2018-11-12,29.318876266479492
2018-11-13,27.696725845336914
2018-11-14,27.67955780029297
2018-11-15,27.851213455200195
2018-11-16,27.85980224609375
2018-11-19,28.31468963623047
2018-11-20,26.984342575073242
2018-11-21,27.404909133911133
2018-11-23,26.34922218322754
2018-11-26,27.2933292388916
2018-11-27,27.36199188232422
2018-11-28,27.610897064208984
2018-11-29,27.370573043823242
2018-11-30,26.975765228271484
2018-12-03,28.031450271606445
2018-12-04,26.984342575073242
2018-12-06,25.71541404724121
2018-12-07,25.620454788208008
2018-12-10,25.275171279907227
2018-12-11,24.86081886291504
2018-12-12,25.56003189086914
2018-12-13,25.81899642944336
2018-12-14,25.033464431762695
2018-12-17,25.111160278320312
2018-12-18,25.016197204589844
2018-12-19,23.859479904174805
2018-12-20,23.427865982055664
2018-12-21,22.314313888549805
2018-12-24,21.701425552368164
2018-12-26,22.814977645874023
2018-12-27,22.75455665588379
2018-12-28,22.840877532958984
2018-12-31,22.944469451904297
2019-01-02,23.56598663330078
2019-01-03,23.419239044189453
2019-01-04,24.53279685974121
2019-01-07,24.878082275390625
2019-01-08,25.20611000061035
2019-01-09,25.896686553955078
2019-01-10,26.647695541381836
2019-01-11,26.500947952270508
2019-01-14,26.21608543395996
2019-01-15,26.19881248474121
2019-01-16,26.20745277404785
2019-01-17,26.6735897064209
2019-01-18,27.838943481445312
2019-01-22,26.984352111816406
2019-01-23,26.803070068359375
2019-01-24,26.94118309020996
2019-01-25,27.709449768066406
2019-01-28,26.95845603942871
2019-01-29,26.630430221557617
2019-01-30,27.251951217651367
2019-01-31,27.070669174194336
2019-02-01,27.726722717285156
2019-02-04,27.838943481445312
2019-02-05,27.88210105895996
2019-02-06,27.649030685424805
2019-02-07,26.32829475402832
2019-02-08,25.637723922729492
2019-02-11,26.069334030151367
2019-02-12,26.621795654296875
2019-02-13,27.105201721191406
2019-02-14,27.27784538269043
2019-02-15,27.493650436401367
2019-02-19,27.364164352416992
2019-02-20,27.873470306396484
2019-02-21,27.087940216064453
2019-02-22,27.036144256591797
2019-02-25,27.407331466674805
2019-02-26,27.22605323791504
2019-02-27,26.97571563720703
2019-02-28,26.4923152923584
2019-03-01,26.699481964111328
2019-03-04,26.74264907836914
2019-03-05,26.299837112426758
2019-03-06,25.040842056274414
2019-03-07,24.250717163085938
2019-03-08,23.8513126373291
2019-03-11,24.215984344482422
2019-03-12,24.3896427154541
2019-03-13,24.745634078979492
2019-03-14,24.719579696655273
2019-03-15,24.28544807434082
