Date,CMCSA
2017-05-25,29.90581512451172
2017-05-26,30.32839012145996
2017-05-30,30.469236373901367
2017-05-31,30.906627655029297
2017-06-01,30.884397506713867
2017-06-02,31.12903594970703
2017-06-05,30.98076820373535
2017-06-06,30.928871154785156
2017-06-07,31.05490493774414
2017-06-08,30.35062026977539
2017-06-09,30.165287017822266
2017-06-12,30.372859954833984
2017-06-13,30.55820655822754
2017-06-14,30.46183204650879
2017-06-15,30.721296310424805
2017-06-16,30.60268211364746
2017-06-19,30.98818016052246
2017-06-20,29.942888259887695
2017-06-21,29.861337661743164
2017-06-22,29.609275817871094
2017-06-23,29.283096313476562
2017-06-26,29.349811553955078
2017-06-27,29.097761154174805
2017-06-28,29.549978256225586
2017-06-29,28.81604766845703
2017-06-30,28.970876693725586
2017-07-03,28.55401611328125
2017-07-05,28.814556121826172
2017-07-06,28.47214698791504
2017-07-07,28.710344314575195
2017-07-10,28.851776123046875
2017-07-11,28.859214782714844
2017-07-12,29.04531478881836
2017-07-13,29.261194229125977
2017-07-14,29.179296493530273
2017-07-17,29.179296493530273
2017-07-18,29.164413452148438
2017-07-19,29.283519744873047
2017-07-20,29.395156860351562
2017-07-21,29.499370574951172
2017-07-24,29.380281448364258
2017-07-25,29.588695526123047
2017-07-26,29.290958404541016
2017-07-27,29.350505828857422
2017-07-28,29.41748809814453
2017-07-31,30.10975456237793
2017-08-01,30.027870178222656
2017-08-02,29.782241821289062
2017-08-03,29.551477432250977
2017-08-04,29.47705078125
2017-08-07,29.484485626220703
2017-08-08,29.715255737304688
2017-08-09,30.243738174438477
2017-08-10,30.31817626953125
2017-08-11,30.601062774658203
2017-08-14,31.189096450805664
2017-08-15,30.89134407043457
2017-08-16,30.697813034057617
2017-08-17,29.97578239440918
2017-08-18,30.161863327026367
2017-08-21,30.370285034179688
2017-08-22,30.779685974121094
2017-08-23,30.258623123168945
2017-08-24,29.879009246826172
2017-08-25,29.92366600036621
2017-08-28,30.027870178222656
2017-08-29,29.89389991760254
2017-08-30,30.38517189025879
2017-08-31,30.22885513305664
2017-09-01,30.56382179260254
2017-09-05,30.273523330688477
2017-09-06,30.645708084106445
2017-09-07,28.732669830322266
2017-09-08,28.442367553710938
2017-09-11,28.15951156616211
2017-09-12,28.21161460876465
2017-09-13,28.25627899169922
2017-09-14,27.988304138183594
2017-09-15,27.48957061767578
2017-09-18,27.623565673828125
2017-09-19,27.765005111694336
2017-09-20,27.884096145629883
2017-09-21,27.891538619995117
2017-09-22,28.360488891601562
2017-09-25,28.219057083129883
2017-09-26,28.14462661743164
2017-09-27,28.68057632446289
2017-09-28,28.152067184448242
2017-09-29,28.643348693847656
2017-10-02,28.26371955871582
2017-10-03,28.62849235534668
2017-10-04,28.845260620117188
2017-10-05,28.66587257385254
2017-10-06,28.41172218322754
2017-10-09,28.254756927490234
2017-10-10,28.17253303527832
2017-10-11,27.9707088470459
2017-10-12,26.871915817260742
2017-10-13,26.916767120361328
2017-10-16,27.365257263183594
2017-10-17,27.260601043701172
2017-10-18,27.05879020690918
2017-10-19,27.58201789855957
2017-10-20,27.821218490600586
2017-10-23,27.320409774780273
2017-10-24,27.28302764892578
2017-10-25,27.529699325561523
2017-10-26,27.11110496520996
2017-10-27,27.499805450439453
2017-10-30,27.28302764892578
2017-10-31,26.93171501159668
2017-11-01,26.969091415405273
2017-11-02,26.2739315032959
2017-11-03,26.67009162902832
2017-11-06,26.56545066833496
2017-11-07,27.200801849365234
2017-11-08,27.066259384155273
2017-11-09,27.327877044677734
2017-11-10,27.54465103149414
2017-11-13,27.84363555908203
2017-11-14,27.5521240234375
2017-11-15,27.79131317138672
2017-11-16,27.70909309387207
2017-11-17,27.02889060974121
2017-11-20,26.782224655151367
2017-11-21,27.223234176635742
2017-11-22,27.21575355529785
2017-11-24,26.812116622924805
2017-11-27,26.572921752929688
2017-11-28,27.096158981323242
2017-11-29,27.79879379272461
2017-11-30,28.06041145324707
2017-12-01,28.725666046142578
2017-12-04,30.138399124145508
2017-12-05,29.540409088134766
2017-12-06,28.875158309936523
2017-12-07,28.322025299072266
2017-12-08,28.366872787475586
2017-12-11,28.733139038085938
2017-12-12,29.532943725585938
2017-12-13,28.83778953552246
2017-12-14,29.241432189941406
2017-12-15,29.682437896728516
2017-12-18,29.555370330810547
2017-12-19,29.256376266479492
2017-12-20,29.43577003479004
2017-12-21,30.504661560058594
2017-12-22,30.482240676879883
2017-12-26,30.51213836669922
2017-12-27,30.20568084716797
2017-12-28,30.115978240966797
2017-12-29,29.936580657958984
2018-01-02,30.820598602294922
2018-01-03,30.325305938720703
2018-01-04,30.52043342590332
2018-01-05,30.79808235168457
2018-01-08,30.377836227416992
2018-01-09,30.475399017333984
2018-01-10,30.835615158081055
2018-01-11,31.968778610229492
2018-01-12,31.848703384399414
2018-01-16,31.383426666259766
2018-01-17,31.27837371826172
2018-01-18,31.405948638916016
2018-01-19,31.893726348876953
2018-01-22,32.18640899658203
2018-01-23,31.848703384399414
2018-01-24,32.261451721191406
2018-01-25,31.62357521057129
2018-01-26,32.11886215209961
2018-01-29,31.503494262695312
2018-01-30,31.773666381835938
2018-01-31,31.91625213623047
2018-02-01,31.435970306396484
2018-02-02,30.85062599182129
2018-02-05,29.417266845703125
2018-02-06,29.769990921020508
2018-02-07,30.13019561767578
2018-02-08,28.65933609008789
2018-02-09,28.94449806213379
2018-02-12,28.9219913482666
2018-02-13,29.237171173095703
2018-02-14,29.589879989624023
2018-02-15,30.077665328979492
2018-02-16,29.860044479370117
2018-02-20,29.61990737915039
2018-02-21,29.27469825744629
2018-02-22,29.117097854614258
2018-02-23,29.642419815063477
2018-02-26,29.702449798583984
2018-02-27,27.511165618896484
2018-02-28,27.173463821411133
2018-03-01,27.42110252380371
2018-03-02,27.383586883544922
2018-03-05,27.60120964050293
2018-03-06,27.668750762939453
2018-03-07,27.105920791625977
2018-03-08,27.676258087158203
2018-03-09,27.86386489868164
2018-03-12,27.736291885375977
2018-03-13,27.33855628967285
2018-03-14,27.030879974365234
2018-03-15,27.1284236907959
2018-03-16,26.88829231262207
2018-03-19,26.490556716918945
2018-03-20,25.942733764648438
2018-03-21,25.882705688476562
2018-03-22,24.93714714050293
2018-03-23,24.892120361328125
2018-03-26,25.16978645324707
2018-03-27,24.75704002380371
2018-03-28,24.974668502807617
2018-03-29,25.642562866210938
2018-04-02,25.1547794342041
2018-04-03,25.260435104370117
2018-04-04,25.89439582824707
2018-04-05,26.113264083862305
2018-04-06,25.75100326538086
2018-04-09,25.622697830200195
2018-04-10,25.554777145385742
2018-04-11,25.328369140625
2018-04-12,25.003826141357422
2018-04-13,24.920812606811523
2018-04-16,25.30571746826172
2018-04-17,25.1094913482666
2018-04-18,25.1094913482666
2018-04-19,25.267980575561523
2018-04-20,25.064205169677734
2018-04-23,25.562320709228516
2018-04-24,25.16986846923828
2018-04-25,25.856664657592773
2018-04-26,25.1547794342041
2018-04-27,24.007598876953125
2018-04-30,23.690624237060547
2018-05-01,24.1962833404541
2018-05-02,23.622697830200195
2018-05-03,23.403825759887695
2018-05-04,24.120813369750977
2018-05-07,24.445335388183594
2018-05-08,23.08684539794922
2018-05-09,23.192508697509766
2018-05-10,23.81892204284668
2018-05-11,24.075531005859375
2018-05-14,24.25665855407715
2018-05-15,24.158540725708008
2018-05-16,24.56609344482422
2018-05-17,24.460433959960938
2018-05-18,24.69438934326172
2018-05-21,24.407602310180664
2018-05-22,24.535903930664062
2018-05-23,24.0604305267334
2018-05-24,23.871749877929688
2018-05-25,23.962316513061523
2018-05-29,23.78118896484375
2018-05-30,23.758543014526367
2018-05-31,23.53212547302246
2018-06-01,23.59250831604004
2018-06-04,23.615150451660156
2018-06-05,23.45665740966797
2018-06-06,24.354772567749023
2018-06-07,24.1509952545166
2018-06-08,24.211374282836914
2018-06-11,24.1509952545166
2018-06-12,24.43779182434082
2018-06-13,24.392505645751953
2018-06-14,25.52458381652832
2018-06-15,25.56987190246582
2018-06-18,24.58873176574707
2018-06-19,24.762325286865234
2018-06-20,25.200061798095703
2018-06-21,24.747222900390625
2018-06-22,25.517038345336914
2018-06-25,24.996288299560547
2018-06-26,24.739681243896484
2018-06-27,24.369861602783203
2018-06-28,24.6264705657959
2018-06-29,24.762325286865234
2018-07-02,25.179832458496094
2018-07-03,25.119102478027344
2018-07-05,25.141876220703125
2018-07-06,25.49106788635254
2018-07-09,25.475893020629883
2018-07-10,25.308881759643555
2018-07-11,25.63530158996582
2018-07-12,26.227405548095703
2018-07-13,26.341272354125977
2018-07-16,26.54623794555664
2018-07-17,26.014856338500977
2018-07-18,25.840259552001953
2018-07-19,26.50069236755371
2018-07-20,26.037633895874023
2018-07-23,25.938945770263672
2018-07-24,25.34683609008789
2018-07-25,25.369609832763672
2018-07-26,26.379230499267578
2018-07-27,26.629741668701172
2018-07-30,26.9182071685791
2018-07-31,27.16111946105957
2018-08-01,26.872661590576172
2018-08-02,26.29573631286621
2018-08-03,26.880247116088867
2018-08-06,26.811933517456055
2018-08-07,26.872661590576172
2018-08-08,26.606969833374023
2018-08-09,26.94097900390625
2018-08-10,26.629741668701172
2018-08-13,26.599374771118164
2018-08-14,26.865060806274414
2018-08-15,26.54623794555664
2018-08-16,27.070030212402344
2018-08-17,27.02448081970215
2018-08-20,26.895437240600586
2018-08-21,27.13075828552246
2018-08-22,26.933387756347656
2018-08-23,26.804340362548828
2018-08-24,27.707683563232422
2018-08-27,27.654550552368164
2018-08-28,27.59381675720215
2018-08-29,27.8974609375
2018-08-30,27.844329833984375
2018-08-31,28.079639434814453
2018-09-04,27.616588592529297
2018-09-05,27.54068374633789
2018-09-06,27.267396926879883
2018-09-07,27.457172393798828
2018-09-10,27.601404190063477
2018-09-11,27.555862426757812
2018-09-12,27.396453857421875
2018-09-13,28.117610931396484
2018-09-14,28.056880950927734
2018-09-17,28.056880950927734
2018-09-18,28.64899253845215
2018-09-19,28.33016014099121
2018-09-20,28.70212745666504
2018-09-21,28.77044677734375
2018-09-24,27.04725456237793
2018-09-25,26.872661590576172
2018-09-26,26.849885940551758
2018-09-27,26.73601531982422
2018-09-28,26.880247116088867
2018-10-01,26.9637451171875
2018-10-02,27.246131896972656
2018-10-03,26.856901168823242
2018-10-04,26.872169494628906
2018-10-05,26.376087188720703
2018-10-08,26.84927749633789
2018-10-09,27.047704696655273
2018-10-10,26.162397384643555
2018-10-11,25.69684600830078
2018-10-12,26.421878814697266
2018-10-15,26.780574798583984
2018-10-16,27.47509765625
2018-10-17,27.780370712280273
2018-10-18,27.42930030822754
2018-10-19,27.459823608398438
2018-10-22,27.284299850463867
2018-10-23,27.207975387573242
2018-10-24,26.040279388427734
2018-10-25,27.352983474731445
2018-10-26,26.895065307617188
2018-10-29,27.467456817626953
2018-10-30,28.7801570892334
2018-10-31,29.10832977294922
2018-11-01,28.96333122253418
2018-11-02,28.741994857788086
2018-11-05,29.016746520996094
2018-11-06,28.795429229736328
2018-11-07,29.230449676513672
2018-11-08,29.230449676513672
2018-11-09,29.260974884033203
2018-11-12,29.00149154663086
2018-11-13,28.78779411315918
2018-11-14,29.222814559936523
2018-11-15,29.375450134277344
2018-11-16,29.451784133911133
2018-11-19,29.138872146606445
2018-11-20,28.055124282836914
2018-11-21,28.627521514892578
2018-11-23,28.53593635559082
2018-11-26,28.825960159301758
2018-11-27,29.27623748779297
2018-11-28,29.810482025146484
2018-11-29,30.085227966308594
2018-11-30,29.772319793701172
2018-12-03,29.879179000854492
2018-12-04,28.764896392822266
2018-12-06,28.909902572631836
2018-12-07,28.55120277404785
2018-12-10,28.505413055419922
2018-12-11,28.116180419921875
2018-12-12,28.22303581237793
2018-12-13,28.055124282836914
2018-12-14,27.73457908630371
2018-12-17,27.635366439819336
2018-12-18,27.207975387573242
2018-12-19,26.856901168823242
2018-12-20,26.421878814697266
2018-12-21,25.75790023803711
2018-12-24,25.23892593383789
2018-12-26,26.055543899536133
2018-12-27,26.307397842407227
2018-12-28,26.215818405151367
2018-12-31,26.13140106201172
2019-01-02,26.37697982788086
2019-01-03,26.584192276000977
2019-01-04,27.482099533081055
2019-01-07,27.190479278564453
2019-01-08,27.413028717041016
2019-01-09,27.67395782470703
2019-01-10,27.48977279663086
2019-01-11,27.34395408630371
2019-01-14,27.451404571533203
2019-01-15,27.497446060180664
2019-01-16,27.551170349121094
2019-01-17,27.558841705322266
2019-01-18,27.789077758789062
2019-01-22,26.837440490722656
2019-01-23,28.310935974121094
2019-01-24,27.812105178833008
2019-01-25,27.45907974243164
2019-01-28,27.144424438476562
2019-01-29,27.68931007385254
2019-01-30,27.190479278564453
2019-01-31,28.065357208251953
2019-02-01,28.234189987182617
2019-02-04,28.218843460083008
2019-02-05,28.51047706604004
2019-02-06,28.52581787109375
2019-02-07,28.917211532592773
2019-02-08,28.855819702148438
2019-02-11,28.39535140991211
2019-02-12,28.579540252685547
2019-02-13,28.418373107910156
2019-02-14,28.594890594482422
2019-02-15,28.986284255981445
2019-02-19,28.81744384765625
2019-02-20,29.001638412475586
2019-02-21,29.523496627807617
2019-02-22,29.630935668945312
2019-02-25,29.600242614746094
2019-02-26,29.77674674987793
2019-02-27,29.569536209106445
2019-02-28,29.676982879638672
2019-03-01,30.006986618041992
2019-03-04,29.7230281829834
2019-03-05,29.71535301208496
2019-03-06,29.630935668945312
2019-03-07,29.454421997070312
2019-03-08,29.308612823486328
2019-03-11,30.06070899963379
2019-03-12,30.3062801361084
2019-03-13,30.36001205444336
2019-03-14,30.597915649414062
