Date,PAYX
2016-12-22,46.512420654296875
2016-12-23,46.68635177612305
2016-12-27,46.62584686279297
2016-12-28,46.39139938354492
2016-12-29,46.43678283691406
2016-12-30,46.04350662231445
2017-01-03,46.17963409423828
2017-01-04,46.35358810424805
2017-01-05,46.020816802978516
2017-01-06,46.33845901489258
2017-01-09,46.14938735961914
2017-01-10,45.99056625366211
2017-01-11,46.247703552246094
2017-01-12,46.39139938354492
2017-01-13,46.48971939086914
2017-01-17,46.020816802978516
2017-01-18,46.16450881958008
2017-01-19,46.058624267578125
2017-01-20,46.48971939086914
2017-01-23,46.21744918823242
2017-01-24,46.792232513427734
2017-01-25,46.603172302246094
2017-01-26,46.474586486816406
2017-01-27,46.26283264160156
2017-01-30,46.33903121948242
2017-01-31,45.94277572631836
2017-02-01,44.59398651123047
2017-02-02,44.61684036254883
2017-02-03,44.17486572265625
2017-02-06,43.90815353393555
2017-02-07,43.870059967041016
2017-02-08,43.93100357055664
2017-02-09,44.57112121582031
2017-02-10,44.54827117919922
2017-02-13,44.99025344848633
2017-02-14,45.1655158996582
2017-02-15,45.24932861328125
2017-02-16,45.33315658569336
2017-02-17,45.05883026123047
2017-02-21,45.03596878051758
2017-02-22,45.41697692871094
2017-02-23,46.03422164916992
2017-02-24,47.10105895996094
2017-02-27,46.8876953125
2017-02-28,46.80386734008789
2017-03-01,47.86309814453125
2017-03-02,47.52017593383789
2017-03-03,47.626861572265625
2017-03-06,47.55827713012695
2017-03-07,47.367767333984375
2017-03-08,47.48970031738281
2017-03-09,47.337284088134766
2017-03-10,47.53541564941406
2017-03-13,47.67258071899414
2017-03-14,47.48207092285156
2017-03-15,47.90119934082031
2017-03-16,47.72592544555664
2017-03-17,47.88595199584961
2017-03-20,47.48207092285156
2017-03-21,46.99437713623047
2017-03-22,47.245845794677734
2017-03-23,46.88008499145508
2017-03-24,46.95628356933594
2017-03-27,46.399993896484375
2017-03-28,46.16376495361328
2017-03-29,45.00548553466797
2017-03-30,45.05883026123047
2017-03-31,44.88356018066406
2017-04-03,44.533023834228516
2017-04-04,44.243446350097656
2017-04-05,44.42633819580078
2017-04-06,44.312034606933594
2017-04-07,44.34252166748047
2017-04-10,44.380611419677734
2017-04-11,44.74638366699219
2017-04-12,44.5406379699707
2017-04-13,44.1139030456543
2017-04-17,44.243446350097656
2017-04-18,44.36538314819336
2017-04-19,44.25869369506836
2017-04-20,44.69304275512695
2017-04-21,45.06644821166992
2017-04-24,45.27981185913086
2017-04-25,45.378868103027344
2017-04-26,45.49319076538086
2017-04-27,45.5998649597168
2017-04-28,45.17312240600586
2017-05-01,45.08168411254883
2017-05-02,45.1502685546875
2017-05-03,44.12153244018555
2017-05-04,44.715911865234375
2017-05-05,44.86069869995117
2017-05-08,44.59187698364258
2017-05-09,44.561161041259766
2017-05-10,44.192508697509766
2017-05-11,43.9236946105957
2017-05-12,43.87760925292969
2017-05-15,44.24626922607422
2017-05-16,43.9006462097168
2017-05-17,43.731693267822266
2017-05-18,44.10801315307617
2017-05-19,44.16946029663086
2017-05-22,44.407554626464844
2017-05-23,44.584197998046875
2017-05-24,44.85301208496094
2017-05-25,45.39830780029297
2017-05-26,45.52888870239258
2017-05-30,45.39830780029297
2017-05-31,45.490482330322266
2017-06-01,45.82841110229492
2017-06-02,45.521209716796875
2017-06-05,45.774654388427734
2017-06-06,45.35991287231445
2017-06-07,45.55192947387695
2017-06-08,45.244712829589844
2017-06-09,44.97590637207031
2017-06-12,45.80537796020508
2017-06-13,46.47355651855469
2017-06-14,46.15099334716797
2017-06-15,46.64252853393555
2017-06-16,46.926700592041016
2017-06-19,46.94974136352539
2017-06-20,46.08953857421875
2017-06-21,46.028106689453125
2017-06-22,45.62104034423828
2017-06-23,45.49814987182617
2017-06-26,45.49814987182617
2017-06-27,45.02198028564453
2017-06-28,44.27699279785156
2017-06-29,43.53968048095703
2017-06-30,43.731693267822266
2017-07-03,43.41680908203125
2017-07-05,44.154109954833984
2017-07-06,43.75471496582031
2017-07-07,44.1003303527832
2017-07-10,44.42292022705078
2017-07-11,43.47055435180664
2017-07-12,43.96209716796875
2017-07-13,43.931373596191406
2017-07-14,43.85456466674805
2017-07-17,43.68560791015625
2017-07-18,43.608802795410156
2017-07-19,43.67023468017578
2017-07-20,43.9236946105957
2017-07-21,43.931373596191406
2017-07-24,43.731693267822266
2017-07-25,44.10801315307617
2017-07-26,44.63028335571289
2017-07-27,46.18938064575195
2017-07-28,44.73338317871094
2017-07-31,44.803077697753906
2017-08-01,44.00538635253906
2017-08-02,43.819515228271484
2017-08-03,43.48649597167969
2017-08-04,43.44001770019531
2017-08-07,43.323856353759766
2017-08-08,42.62682342529297
2017-08-09,42.52614974975586
2017-08-10,42.42546844482422
2017-08-11,42.00725555419922
2017-08-14,42.53388595581055
2017-08-15,43.052791595458984
2017-08-16,43.556190490722656
2017-08-17,42.580352783203125
2017-08-18,42.58810806274414
2017-08-21,43.19219207763672
2017-08-22,43.45551300048828
2017-08-23,43.19219207763672
2017-08-24,43.014060974121094
2017-08-25,43.540706634521484
2017-08-28,43.74980926513672
2017-08-29,43.82725524902344
2017-08-30,43.850486755371094
2017-08-31,44.16802215576172
2017-09-01,44.19900894165039
2017-09-05,43.92019271850586
2017-09-06,44.2996826171875
2017-09-07,44.15253829956055
2017-09-08,44.06734085083008
2017-09-11,44.40036392211914
2017-09-12,45.04317092895508
2017-09-13,44.950225830078125
2017-09-14,44.53977584838867
2017-09-15,44.803077697753906
2017-09-18,44.98120880126953
2017-09-19,44.973472595214844
2017-09-20,45.31423568725586
2017-09-21,45.066402435302734
2017-09-22,46.274566650390625
2017-09-25,46.49142837524414
2017-09-26,46.421730041503906
2017-09-27,46.7392578125
2017-09-28,46.66956329345703
2017-09-29,46.43721389770508
2017-10-02,46.3210334777832
2017-10-03,48.0093879699707
2017-10-04,48.48957443237305
2017-10-05,48.9852294921875
2017-10-06,49.27177810668945
2017-10-09,49.29500961303711
2017-10-10,49.34147262573242
2017-10-11,49.16334533691406
2017-10-12,49.891357421875
2017-10-13,49.37245559692383
2017-10-16,49.14012145996094
2017-10-17,48.71415328979492
2017-10-18,48.8148307800293
2017-10-19,49.18657684326172
2017-10-20,49.59705352783203
2017-10-23,49.82939910888672
2017-10-24,49.473140716552734
2017-10-25,49.62803649902344
2017-10-26,50.02301025390625
2017-10-27,50.650333404541016
2017-10-30,49.93008041381836
2017-10-31,49.789581298828125
2017-11-01,50.062774658203125
2017-11-02,50.374969482421875
2017-11-03,49.94569778442383
2017-11-06,49.9534912109375
2017-11-07,50.16422653198242
2017-11-08,50.382781982421875
2017-11-09,50.546688079833984
2017-11-10,50.39839172363281
2017-11-13,50.81206130981445
2017-11-14,51.0228157043457
2017-11-15,50.40620040893555
2017-11-16,51.23355484008789
2017-11-17,50.671573638916016
2017-11-20,50.87451171875
2017-11-21,50.827674865722656
2017-11-22,50.484249114990234
2017-11-24,50.49204635620117
2017-11-27,50.484249114990234
2017-11-28,51.35843276977539
2017-11-29,51.967247009277344
2017-11-30,52.53703308105469
2017-12-01,52.19359588623047
2017-12-04,52.77118682861328
2017-12-05,53.02875900268555
2017-12-06,53.39561080932617
2017-12-07,53.48926544189453
2017-12-08,53.8639030456543
2017-12-11,53.87172317504883
2017-12-12,53.629764556884766
2017-12-13,53.71562194824219
2017-12-14,53.33316421508789
2017-12-15,54.45710372924805
2017-12-18,54.83176803588867
2017-12-19,54.05904769897461
2017-12-20,54.01221466064453
2017-12-21,53.575103759765625
2017-12-22,53.28632736206055
2017-12-26,53.7390251159668
2017-12-27,53.38779830932617
2017-12-28,53.34095764160156
2017-12-29,53.13803482055664
2018-01-02,52.53703308105469
2018-01-03,53.29412841796875
2018-01-04,53.79366683959961
2018-01-05,53.629764556884766
2018-01-08,53.29412841796875
2018-01-09,52.935096740722656
2018-01-10,52.716552734375
2018-01-11,52.18579864501953
2018-01-12,52.81021499633789
2018-01-16,53.27851486206055
2018-01-17,54.35565185546875
2018-01-18,53.78585433959961
2018-01-19,54.238555908203125
2018-01-22,54.4024658203125
2018-01-23,54.628822326660156
2018-01-24,53.0911865234375
2018-01-25,53.56731414794922
2018-01-26,54.64442825317383
2018-01-29,53.72343444824219
2018-01-30,53.512672424316406
2018-01-31,53.66206741333008
2018-02-01,52.70283126831055
2018-02-02,52.3647346496582
2018-02-05,50.72932815551758
2018-02-06,50.501319885253906
2018-02-07,50.902305603027344
2018-02-08,48.63787841796875
2018-02-09,50.44626998901367
2018-02-12,50.86298751831055
2018-02-13,50.81581497192383
2018-02-14,51.39765930175781
2018-02-15,52.26253128051758
2018-02-16,52.52985763549805
2018-02-20,51.4290885925293
2018-02-21,51.16963577270508
2018-02-22,51.14604949951172
2018-02-23,52.26253128051758
2018-02-26,52.54558563232422
2018-02-27,51.830081939697266
2018-02-28,51.20895004272461
2018-03-01,49.966651916503906
2018-03-02,50.15534973144531
2018-03-05,51.13817596435547
2018-03-06,51.177490234375
2018-03-07,50.965206146240234
2018-03-08,51.41337585449219
2018-03-09,52.30183792114258
2018-03-12,52.2861213684082
2018-03-13,52.45908737182617
2018-03-14,51.80649948120117
2018-03-15,52.207489013671875
2018-03-16,52.010929107666016
2018-03-19,51.36619186401367
2018-03-20,51.50770950317383
2018-03-21,51.53916549682617
2018-03-22,49.91948318481445
2018-03-23,48.53565979003906
2018-03-26,48.13468551635742
2018-03-27,47.04964065551758
2018-03-28,47.647193908691406
2018-03-29,48.42558670043945
2018-04-02,47.42704391479492
2018-04-03,47.9774284362793
2018-04-04,48.59857177734375
2018-04-05,48.8580322265625
2018-04-06,47.741554260253906
2018-04-09,47.91451644897461
2018-04-10,48.72437286376953
2018-04-11,48.488494873046875
2018-04-12,48.4727668762207
2018-04-13,48.346961975097656
2018-04-16,48.936668395996094
2018-04-17,48.063907623291016
2018-04-18,47.98528289794922
2018-04-19,47.90666961669922
2018-04-20,47.442771911621094
2018-04-23,47.057498931884766
2018-04-24,47.136131286621094
2018-04-25,47.175445556640625
2018-04-26,47.765140533447266
2018-04-27,48.417728424072266
2018-04-30,47.62360763549805
2018-05-01,48.13468551635742
2018-05-02,47.82017517089844
2018-05-03,48.488494873046875
2018-05-04,49.0703239440918
2018-05-07,49.18825912475586
2018-05-08,48.862979888916016
2018-05-09,49.35486602783203
2018-05-10,49.97368621826172
2018-05-11,50.25135803222656
2018-05-14,50.402103424072266
2018-05-15,50.98917770385742
2018-05-16,51.53660202026367
2018-05-17,51.108192443847656
2018-05-18,51.425537109375
2018-05-21,51.66353988647461
2018-05-22,51.90156173706055
2018-05-23,52.02056121826172
2018-05-24,52.2585563659668
2018-05-25,52.2823600769043
2018-05-29,52.05228805541992
2018-05-30,52.32996368408203
2018-05-31,52.028499603271484
2018-06-01,52.74251937866211
2018-06-04,53.02019119262695
2018-06-05,53.234397888183594
2018-06-06,54.00395965576172
2018-06-07,53.654876708984375
2018-06-08,54.083290100097656
2018-06-11,54.05949020385742
2018-06-12,55.09878158569336
2018-06-13,55.13847351074219
2018-06-14,55.011505126953125
2018-06-15,55.36058807373047
2018-06-18,55.09878158569336
2018-06-19,55.09878158569336
2018-06-20,55.471656799316406
2018-06-21,55.305049896240234
2018-06-22,55.70967483520508
2018-06-25,55.28126907348633
2018-06-26,54.741764068603516
2018-06-27,53.06780242919922
2018-06-28,53.916690826416016
2018-06-29,54.22610092163086
2018-07-02,53.98015213012695
2018-07-03,53.77388000488281
2018-07-05,54.80524444580078
2018-07-06,55.36852264404297
2018-07-09,55.51926803588867
2018-07-10,55.2891960144043
2018-07-11,55.170196533203125
2018-07-12,55.82868576049805
2018-07-13,55.96355056762695
2018-07-16,55.51926803588867
2018-07-17,55.90007019042969
2018-07-18,55.455814361572266
2018-07-19,55.92387390136719
2018-07-20,55.97147750854492
2018-07-23,56.217430114746094
2018-07-24,56.503028869628906
2018-07-25,57.1218376159668
2018-07-26,56.875919342041016
2018-07-27,56.27296829223633
2018-07-30,54.884578704833984
2018-07-31,55.20452117919922
2018-08-01,54.924564361572266
2018-08-02,55.436466217041016
2018-08-03,55.780418395996094
2018-08-06,56.30828857421875
2018-08-07,56.940155029296875
2018-08-08,56.8681755065918
2018-08-09,56.9881477355957
2018-08-10,56.80418395996094
2018-08-13,56.91617202758789
2018-08-14,56.732208251953125
2018-08-15,56.9001579284668
2018-08-16,57.500038146972656
2018-08-17,57.843971252441406
2018-08-20,57.85995101928711
2018-08-21,57.99592208862305
2018-08-22,58.0599365234375
2018-08-23,58.17989730834961
2018-08-24,58.37986755371094
2018-08-27,58.091896057128906
2018-08-28,57.89996337890625
2018-08-29,58.30786895751953
2018-08-30,58.283870697021484
2018-08-31,58.58780288696289
2018-09-04,58.451847076416016
2018-09-05,59.04371643066406
2018-09-06,59.67559051513672
2018-09-07,59.21968460083008
2018-09-10,59.35565948486328
2018-09-11,59.62757873535156
2018-09-12,59.283668518066406
2018-09-13,59.6995735168457
2018-09-14,59.49161911010742
2018-09-17,59.37166213989258
2018-09-18,59.69157409667969
2018-09-19,59.17970275878906
2018-09-20,59.795562744140625
2018-09-21,60.18749237060547
2018-09-24,59.619606018066406
2018-09-25,58.963741302490234
2018-09-26,58.85974884033203
2018-09-27,58.74778366088867
2018-09-28,58.907752990722656
2018-10-01,58.963741302490234
2018-10-02,59.81156921386719
2018-10-03,58.54781723022461
2018-10-04,57.89996337890625
2018-10-05,58.33986282348633
2018-10-08,57.8759651184082
2018-10-09,57.987945556640625
2018-10-10,55.596431732177734
2018-10-11,54.01276779174805
2018-10-12,54.59662628173828
2018-10-15,54.40467834472656
2018-10-16,55.10053634643555
2018-10-17,55.10053634643555
2018-10-18,54.41267395019531
2018-10-19,54.3406982421875
2018-10-22,54.04475402832031
2018-10-23,52.909000396728516
2018-10-24,51.31732177734375
2018-10-25,51.925201416015625
2018-10-26,51.19735336303711
2018-10-29,51.125362396240234
2018-10-30,51.69324493408203
2018-10-31,52.83893966674805
2018-11-01,52.435523986816406
2018-11-02,52.83893966674805
2018-11-05,53.47633361816406
2018-11-06,54.20247268676758
2018-11-07,55.251346588134766
2018-11-08,55.67089080810547
2018-11-09,55.68703842163086
2018-11-12,54.83180236816406
2018-11-13,54.6623649597168
2018-11-14,53.831329345703125
2018-11-15,54.81565856933594
2018-11-16,55.54987335205078
2018-11-19,55.19487380981445
2018-11-20,54.299293518066406
2018-11-21,54.323490142822266
2018-11-23,54.26701736450195
2018-11-26,55.19487380981445
2018-11-27,55.79999542236328
2018-11-28,57.16351318359375
2018-11-29,56.41316604614258
2018-11-30,57.090904235839844
2018-12-03,57.2926025390625
2018-12-04,55.912940979003906
2018-12-06,55.80805206298828
2018-12-07,54.60588836669922
2018-12-10,54.960880279541016
2018-12-11,54.97703170776367
2018-12-12,54.960880279541016
2018-12-13,54.363834381103516
2018-12-14,53.16973114013672
2018-12-17,52.40325164794922
2018-12-18,51.894954681396484
2018-12-19,52.249961853027344
2018-12-20,52.41132736206055
2018-12-21,51.50767517089844
2018-12-24,49.732669830322266
2018-12-26,51.894954681396484
2018-12-27,52.604957580566406
2018-12-28,52.177337646484375
2018-12-31,52.56462097167969
2019-01-02,52.50006866455078
2019-01-03,51.61256790161133
2019-01-04,53.41178512573242
2019-01-07,53.12940216064453
2019-01-08,53.53280258178711
2019-01-09,53.50053787231445
2019-01-10,54.38804626464844
2019-01-11,54.29122543334961
2019-01-14,54.2428092956543
2019-01-15,54.97703170776367
2019-01-16,55.251346588134766
2019-01-17,55.46919631958008
2019-01-18,56.39704895019531
2019-01-22,55.993629455566406
2019-01-23,56.3486328125
2019-01-24,56.17112731933594
2019-01-25,56.79237747192383
2019-01-28,56.47771072387695
2019-01-29,56.259883880615234
2019-01-30,57.397491455078125
2019-01-31,57.576419830322266
2019-02-01,58.45468521118164
2019-02-04,58.93449401855469
2019-02-05,59.967281341552734
2019-02-06,59.93475341796875
2019-02-07,59.983551025390625
2019-02-08,60.390174865722656
2019-02-11,60.21938705444336
2019-02-12,60.85371780395508
2019-02-13,61.19524383544922
2019-02-14,61.13020706176758
2019-02-15,61.62627029418945
2019-02-19,61.09768295288086
2019-02-20,61.252197265625
2019-02-21,61.276588439941406
2019-02-22,61.715728759765625
2019-02-25,61.67506408691406
2019-02-26,61.870243072509766
2019-02-27,62.22806167602539
2019-02-28,62.63467788696289
2019-03-01,62.968109130859375
2019-03-04,62.21178436279297
2019-03-05,62.626548767089844
2019-03-06,62.4720344543457
2019-03-07,61.96782302856445
2019-03-08,62.081668853759766
2019-03-11,63.041282653808594
2019-03-12,63.220176696777344
2019-03-13,63.65119171142578
2019-03-14,64.23674774169922
2019-03-15,64.43191528320312
