Date,GILD
2017-02-14,48.31465530395508
2017-02-15,49.923954010009766
2017-02-16,50.28873062133789
2017-02-17,49.95970153808594
2017-02-21,49.55918502807617
2017-02-22,49.23017120361328
2017-02-23,49.61640930175781
2017-02-24,50.024105072021484
2017-02-27,50.42463684082031
2017-02-28,50.41031265258789
2017-03-01,50.202911376953125
2017-03-02,50.44609451293945
2017-03-03,50.596282958984375
2017-03-06,50.1528434753418
2017-03-07,49.36606979370117
2017-03-08,49.8524284362793
2017-03-09,48.915462493896484
2017-03-10,48.77241516113281
2017-03-13,48.70804214477539
2017-03-14,48.84497833251953
2017-03-15,49.349510192871094
2017-03-16,49.399959564208984
2017-03-17,49.77474594116211
2017-03-20,49.522491455078125
2017-03-21,48.823368072509766
2017-03-22,48.888221740722656
2017-03-23,48.6431770324707
2017-03-24,48.657596588134766
2017-03-27,48.650390625
2017-03-28,48.36208724975586
2017-03-29,48.477413177490234
2017-03-30,48.67201232910156
2017-03-31,48.95309829711914
2017-04-03,48.36208724975586
2017-04-04,48.27560043334961
2017-04-05,47.90800857543945
2017-04-06,47.91522979736328
2017-04-07,47.9872932434082
2017-04-10,47.871978759765625
2017-04-11,47.583683013916016
2017-04-12,47.72783660888672
2017-04-13,47.93684387207031
2017-04-17,48.07378005981445
2017-04-18,47.61250305175781
2017-04-19,47.77107620239258
2017-04-20,47.92963790893555
2017-04-21,47.51881408691406
2017-04-24,47.74945068359375
2017-04-25,48.37650680541992
2017-04-26,49.16933822631836
2017-04-27,49.428794860839844
2017-04-28,49.40717315673828
2017-05-01,49.09004592895508
2017-05-02,49.43600082397461
2017-05-03,48.44136428833008
2017-05-04,49.06840896606445
2017-05-05,48.86661148071289
2017-05-08,48.44136428833008
2017-05-09,48.72966766357422
2017-05-10,48.232357025146484
2017-05-11,48.08100128173828
2017-05-12,47.61250305175781
2017-05-15,47.533226013183594
2017-05-16,47.367454528808594
2017-05-17,46.49535369873047
2017-05-18,46.43769836425781
2017-05-19,46.293548583984375
2017-05-22,46.387245178222656
2017-05-23,46.62508773803711
2017-05-24,46.35121154785156
2017-05-25,46.53137969970703
2017-05-26,46.4881477355957
2017-05-30,46.48093795776367
2017-05-31,46.76924133300781
2017-06-01,46.57463836669922
2017-06-02,47.136817932128906
2017-06-05,47.19447708129883
2017-06-06,46.740413665771484
2017-06-07,46.358421325683594
2017-06-08,46.21426773071289
2017-06-09,46.632293701171875
2017-06-12,47.158443450927734
2017-06-13,46.956634521484375
2017-06-14,47.21818923950195
2017-06-15,47.08741760253906
2017-06-16,46.58609390258789
2017-06-19,47.08741760253906
2017-06-20,47.654109954833984
2017-06-21,49.04182434082031
2017-06-22,51.20691680908203
2017-06-23,51.235984802246094
2017-06-26,51.75909423828125
2017-06-27,51.3304328918457
2017-06-28,52.25313949584961
2017-06-29,51.48301696777344
2017-06-30,51.42488479614258
2017-07-03,51.36677169799805
2017-07-05,51.48301696777344
2017-07-06,50.480384826660156
2017-07-07,50.31326675415039
2017-07-10,50.34232711791992
2017-07-11,50.385929107666016
2017-07-12,50.71287155151367
2017-07-13,51.279571533203125
2017-07-14,51.27230453491211
2017-07-17,51.6937141418457
2017-07-18,52.08604049682617
2017-07-19,52.83438491821289
2017-07-20,53.34296417236328
2017-07-21,53.5899772644043
2017-07-24,54.04772186279297
2017-07-25,53.57545852661133
2017-07-26,53.902408599853516
2017-07-27,54.46184158325195
2017-07-28,55.17384719848633
2017-07-31,55.28284454345703
2017-08-01,54.999507904052734
2017-08-02,55.1011962890625
2017-08-03,54.03318786621094
2017-08-04,53.15407180786133
2017-08-07,53.357486724853516
2017-08-08,53.23396682739258
2017-08-09,53.691715240478516
2017-08-10,52.81985855102539
2017-08-11,52.60191345214844
2017-08-14,52.899776458740234
2017-08-15,53.12500762939453
2017-08-16,53.29208755493164
2017-08-17,52.55829620361328
2017-08-18,52.391197204589844
2017-08-21,52.7471923828125
2017-08-22,53.28484344482422
2017-08-23,53.57545852661133
2017-08-24,53.77890396118164
2017-08-25,53.611793518066406
2017-08-28,54.265682220458984
2017-08-29,55.028560638427734
2017-08-30,59.017295837402344
2017-08-31,60.819114685058594
2017-09-01,60.84817886352539
2017-09-05,59.98358917236328
2017-09-06,60.266944885253906
2017-09-07,62.097862243652344
2017-09-08,61.82901382446289
2017-09-11,61.407615661621094
2017-09-12,61.40034103393555
2017-09-13,60.79731369018555
2017-09-14,60.161277770996094
2017-09-15,60.212459564208984
2017-09-18,60.65840530395508
2017-09-19,60.161277770996094
2017-09-20,60.41716384887695
2017-09-21,60.40252685546875
2017-09-22,60.877742767333984
2017-09-25,61.12631607055664
2017-09-26,61.23598098754883
2017-09-27,61.3090705871582
2017-09-28,59.15236282348633
2017-09-29,59.23279571533203
2017-10-02,61.060508728027344
2017-10-03,60.81926727294922
2017-10-04,60.25631332397461
2017-10-05,61.0532112121582
2017-10-06,60.05160903930664
2017-10-09,59.93464279174805
2017-10-10,60.709590911865234
2017-10-11,60.3659782409668
2017-10-12,59.4375114440918
2017-10-13,59.34245681762695
2017-10-16,58.45051956176758
2017-10-17,58.662532806396484
2017-10-18,58.4943962097168
2017-10-19,59.64950942993164
2017-10-20,59.3716926574707
2017-10-23,58.61135482788086
2017-10-24,58.560176849365234
2017-10-25,58.40666961669922
2017-10-26,56.93716812133789
2017-10-27,56.34498977661133
2017-10-30,55.5554313659668
2017-10-31,54.802406311035156
2017-11-01,54.70735549926758
2017-11-02,53.96165084838867
2017-11-03,53.70576095581055
2017-11-06,52.91618347167969
2017-11-07,53.52299499511719
2017-11-08,53.44258117675781
2017-11-09,53.384098052978516
2017-11-10,53.932395935058594
2017-11-13,53.259788513183594
2017-11-14,52.01694869995117
2017-11-15,52.49945831298828
2017-11-16,52.938133239746094
2017-11-17,52.96005630493164
2017-11-20,52.73341751098633
2017-11-21,53.01123046875
2017-11-22,53.23787307739258
2017-11-24,52.97468185424805
2017-11-27,52.41905212402344
2017-11-28,53.0697135925293
2017-11-29,53.85928726196289
2017-11-30,54.67079544067383
2017-12-01,55.0802001953125
2017-12-04,53.43524932861328
2017-12-05,53.58147430419922
2017-12-06,53.58147430419922
2017-12-07,53.164764404296875
2017-12-08,54.26139831542969
2017-12-11,55.474998474121094
2017-12-12,55.62852478027344
2017-12-13,55.98677444458008
2017-12-14,54.720699310302734
2017-12-15,55.62608337402344
2017-12-18,55.30220413208008
2017-12-19,54.72804260253906
2017-12-20,54.47779083251953
2017-12-21,53.74907302856445
2017-12-22,53.520870208740234
2017-12-26,53.513511657714844
2017-12-27,53.71961975097656
2017-12-28,53.351558685302734
2017-12-29,52.733253479003906
2018-01-02,54.54402542114258
2018-01-03,54.95624542236328
2018-01-04,54.39682388305664
2018-01-05,54.85319137573242
2018-01-08,54.76486587524414
2018-01-09,57.48837661743164
2018-01-10,57.9373893737793
2018-01-11,58.19501876831055
2018-01-12,58.16557312011719
2018-01-16,59.07096862792969
2018-01-17,60.167728424072266
2018-01-18,59.748165130615234
2018-01-19,59.60829544067383
2018-01-22,59.92482376098633
2018-01-23,59.58620834350586
2018-01-24,59.8438606262207
2018-01-25,59.76288604736328
2018-01-26,62.905967712402344
2018-01-29,65.36450958251953
2018-01-30,64.25299835205078
2018-01-31,61.68409729003906
2018-02-01,61.45589065551758
2018-02-02,60.160369873046875
2018-02-05,57.687129974365234
2018-02-06,59.16664123535156
2018-02-07,60.91854476928711
2018-02-08,57.57672119140625
2018-02-09,58.38641357421875
2018-02-12,58.98997497558594
2018-02-13,59.46846008300781
2018-02-14,60.226619720458984
2018-02-15,60.02788543701172
2018-02-16,59.402191162109375
2018-02-20,59.57887649536133
2018-02-21,59.394832611083984
2018-02-22,58.4453010559082
2018-02-23,59.55678939819336
2018-02-26,60.204524993896484
2018-02-27,59.15193557739258
2018-02-28,57.95210647583008
2018-03-01,57.06879806518555
2018-03-02,57.92266082763672
2018-03-05,57.35588455200195
2018-03-06,58.38641357421875
2018-03-07,58.87957763671875
2018-03-08,58.938480377197266
2018-03-09,59.41693115234375
2018-03-12,59.66718673706055
2018-03-13,60.15302658081055
2018-03-14,59.69662857055664
2018-03-15,58.94050979614258
2018-03-16,59.11098861694336
2018-03-19,57.213294982910156
2018-03-20,57.02054977416992
2018-03-21,56.701786041259766
2018-03-22,56.019805908203125
2018-03-23,53.99605941772461
2018-03-26,55.997562408447266
2018-03-27,54.93750762939453
2018-03-28,55.43417739868164
2018-03-29,55.88637161254883
2018-04-02,54.21844482421875
2018-04-03,54.6706428527832
2018-04-04,55.89378356933594
2018-04-05,55.46384811401367
2018-04-06,54.418601989746094
2018-04-09,54.70771026611328
2018-04-10,55.61209487915039
2018-04-11,55.1005973815918
2018-04-12,55.812232971191406
2018-04-13,55.760337829589844
2018-04-16,55.367462158203125
2018-04-17,55.945674896240234
2018-04-18,56.10135269165039
2018-04-19,55.182132720947266
2018-04-20,54.63358688354492
2018-04-23,54.86338424682617
2018-04-24,53.9071044921875
2018-04-25,54.29998016357422
2018-04-26,54.78184509277344
2018-04-27,54.75218963623047
2018-04-30,53.54386901855469
2018-05-01,53.788490295410156
2018-05-02,49.57792282104492
2018-05-03,48.32514572143555
2018-05-04,48.495635986328125
2018-05-07,48.095340728759766
2018-05-08,48.34737777709961
2018-05-09,48.69578552246094
2018-05-10,48.45857620239258
2018-05-11,49.04419708251953
2018-05-14,49.70395278930664
2018-05-15,49.65948486328125
2018-05-16,50.07460021972656
2018-05-17,50.111671447753906
2018-05-18,50.42301940917969
2018-05-21,50.13389587402344
2018-05-22,50.28217697143555
2018-05-23,50.53420639038086
2018-05-24,50.05977249145508
2018-05-25,49.94858169555664
2018-05-29,49.91151428222656
2018-05-30,50.17839050292969
2018-05-31,49.96340560913086
2018-06-01,50.63058090209961
2018-06-04,52.04644775390625
2018-06-05,51.93525314331055
2018-06-06,53.35112762451172
2018-06-07,53.29923629760742
2018-06-08,53.306663513183594
2018-06-11,53.24736022949219
2018-06-12,53.13615417480469
2018-06-13,52.847042083740234
2018-06-14,53.16837692260742
2018-06-15,52.48089599609375
2018-06-18,51.606590270996094
2018-06-19,53.011451721191406
2018-06-20,53.40003204345703
2018-06-21,53.444862365722656
2018-06-22,53.10858917236328
2018-06-25,53.16090774536133
2018-06-26,52.495826721191406
2018-06-27,51.29273223876953
2018-06-28,52.555606842041016
2018-06-29,52.93671798706055
2018-07-02,53.26552200317383
2018-07-03,53.302879333496094
2018-07-05,54.40884017944336
2018-07-06,56.20230484008789
2018-07-09,57.27088928222656
2018-07-10,57.35311508178711
2018-07-11,56.80759048461914
2018-07-12,57.988277435302734
2018-07-13,57.82388687133789
2018-07-16,57.73420715332031
2018-07-17,57.689369201660156
2018-07-18,57.629600524902344
2018-07-19,57.5772705078125
2018-07-20,57.816402435302734
2018-07-23,57.82388687133789
2018-07-24,58.02564239501953
2018-07-25,58.97467803955078
2018-07-26,58.40676498413086
2018-07-27,57.397945404052734
2018-07-30,57.03176498413086
2018-07-31,58.16013717651367
2018-08-01,58.21246337890625
2018-08-02,58.01070785522461
2018-08-03,58.23488235473633
2018-08-06,58.190040588378906
2018-08-07,58.57114791870117
2018-08-08,57.47265625
2018-08-09,58.31708526611328
2018-08-10,57.33815383911133
2018-08-13,57.66694259643555
2018-08-14,57.77158737182617
2018-08-15,55.925804138183594
2018-08-16,56.486270904541016
2018-08-17,54.49104690551758
2018-08-20,54.07256317138672
2018-08-21,54.78995132446289
2018-08-22,55.16359329223633
2018-08-23,54.804893493652344
2018-08-24,54.991722106933594
2018-08-27,55.9108772277832
2018-08-28,55.993072509765625
2018-08-29,56.50868606567383
2018-08-30,57.00934982299805
2018-08-31,56.59088897705078
2018-09-04,55.514808654785156
2018-09-05,55.69416427612305
2018-09-06,54.46116638183594
2018-09-07,53.96794509887695
2018-09-10,54.18467330932617
2018-09-11,53.975433349609375
2018-09-12,55.275672912597656
2018-09-13,55.81790542602539
2018-09-14,55.26062774658203
2018-09-17,54.80878448486328
2018-09-18,55.47901916503906
2018-09-19,55.63716125488281
2018-09-20,56.352577209472656
2018-09-21,56.86466979980469
2018-09-24,56.94750213623047
2018-09-25,56.47307205200195
2018-09-26,56.9701042175293
2018-09-27,57.67046356201172
2018-09-28,58.144901275634766
2018-10-01,58.709712982177734
2018-10-02,59.244380950927734
2018-10-03,59.4929084777832
2018-10-04,57.6554069519043
2018-10-05,57.414398193359375
2018-10-08,57.53490447998047
2018-10-09,57.640350341796875
2018-10-10,56.3149299621582
2018-10-11,54.59790802001953
2018-10-12,55.418766021728516
2018-10-15,54.80878448486328
2018-10-16,57.467140197753906
2018-10-17,56.94750213623047
2018-10-18,55.85553741455078
2018-10-19,55.17778015136719
2018-10-22,54.477420806884766
2018-10-23,53.97285842895508
2018-10-24,51.21662139892578
2018-10-25,51.675994873046875
2018-10-26,52.51942443847656
2018-10-29,53.393001556396484
2018-10-30,54.251495361328125
2018-10-31,51.344635009765625
2018-11-01,52.94868469238281
2018-11-02,52.29349899291992
2018-11-05,52.39894485473633
2018-11-06,52.97880172729492
2018-11-07,54.582855224609375
2018-11-08,54.131011962890625
2018-11-09,53.603858947753906
2018-11-12,53.08423614501953
2018-11-13,53.40806198120117
2018-11-14,53.12940979003906
2018-11-15,52.549564361572266
2018-11-16,52.11275863647461
2018-11-19,51.21662139892578
2018-11-20,50.885257720947266
2018-11-21,50.26020050048828
2018-11-23,50.147239685058594
2018-11-26,50.41081619262695
2018-11-27,50.787349700927734
2018-11-28,52.1052360534668
2018-11-29,52.481773376464844
2018-11-30,54.17619705200195
2018-12-03,53.36286544799805
2018-12-04,52.37635040283203
2018-12-06,52.85830307006836
2018-12-07,51.32203674316406
2018-12-10,50.82499694824219
2018-12-11,50.99821090698242
2018-12-12,51.314510345458984
2018-12-13,51.147438049316406
2018-12-14,49.79566192626953
2018-12-17,49.45391082763672
2018-12-18,49.24126434326172
2018-12-19,48.75522994995117
2018-12-20,48.83119583129883
2018-12-21,47.55534362792969
2018-12-24,45.97572708129883
2018-12-26,48.011009216308594
2018-12-27,47.79835510253906
2018-12-28,46.993370056152344
2018-12-31,47.502193450927734
2019-01-02,48.17806625366211
2019-01-03,49.55263900756836
2019-01-04,51.830928802490234
2019-01-07,52.066341400146484
2019-01-08,51.709407806396484
2019-01-09,51.595516204833984
2019-01-10,51.67144775390625
2019-01-11,51.7625732421875
2019-01-14,51.07148742675781
2019-01-15,52.03596115112305
2019-01-16,51.367671966552734
2019-01-17,52.13468551635742
2019-01-18,52.537174224853516
2019-01-22,52.058746337890625
2019-01-23,51.830928802490234
2019-01-24,51.53475570678711
2019-01-25,52.324554443359375
2019-01-28,51.57272720336914
2019-01-29,52.84856033325195
2019-01-30,53.03081130981445
2019-01-31,53.16752243041992
2019-02-01,53.197898864746094
2019-02-04,53.197898864746094
2019-02-05,51.398048400878906
2019-02-06,52.21064376831055
2019-02-07,51.094276428222656
2019-02-08,51.23856735229492
2019-02-11,51.352481842041016
2019-02-12,49.66654968261719
2019-02-13,50.07665252685547
2019-02-14,50.4031982421875
2019-02-15,51.32969284057617
2019-02-19,50.69938659667969
2019-02-20,50.86644744873047
2019-02-21,49.78047180175781
2019-02-22,49.92475509643555
2019-02-25,49.62857437133789
2019-02-26,49.57542419433594
2019-02-27,49.79566192626953
2019-02-28,49.37797164916992
2019-03-01,50.12981414794922
2019-03-04,49.70452117919922
2019-03-05,48.899532318115234
2019-03-06,47.78317642211914
2019-03-07,47.48698806762695
2019-03-08,48.01859664916992
2019-03-11,48.86155700683594
2019-03-12,49.23367691040039
2019-03-13,49.93234634399414
2019-03-14,49.6793212890625
