Date,NFX
2016-04-20,36.88999938964844
2016-04-21,36.09000015258789
2016-04-22,36.86000061035156
2016-04-25,36.27000045776367
2016-04-26,37.41999816894531
2016-04-27,38.20000076293945
2016-04-28,36.2400016784668
2016-04-29,36.25
2016-05-02,37.16999816894531
2016-05-03,35.5099983215332
2016-05-04,34.650001525878906
2016-05-05,36.529998779296875
2016-05-06,37.20000076293945
2016-05-09,36.83000183105469
2016-05-10,37.91999816894531
2016-05-11,37.619998931884766
2016-05-12,38.630001068115234
2016-05-13,38.599998474121094
2016-05-16,39.20000076293945
2016-05-17,39.43000030517578
2016-05-18,39.209999084472656
2016-05-19,39.709999084472656
2016-05-20,40.630001068115234
2016-05-23,40.130001068115234
2016-05-24,40.810001373291016
2016-05-25,41.15999984741211
2016-05-26,40.79999923706055
2016-05-27,40.400001525878906
2016-05-31,40.77000045776367
2016-06-01,39.97999954223633
2016-06-02,40.310001373291016
2016-06-03,39.599998474121094
2016-06-06,39.939998626708984
2016-06-07,41.810001373291016
2016-06-08,41.68000030517578
2016-06-09,41.27000045776367
2016-06-10,39.86000061035156
2016-06-13,39.459999084472656
2016-06-14,40.81999969482422
2016-06-15,40.41999816894531
2016-06-16,39.130001068115234
2016-06-17,40.13999938964844
2016-06-20,40.130001068115234
2016-06-21,40.869998931884766
2016-06-22,42.880001068115234
2016-06-23,42.93000030517578
2016-06-24,41.79999923706055
2016-06-27,40.40999984741211
2016-06-28,42.849998474121094
2016-06-29,44.529998779296875
2016-06-30,44.18000030517578
2016-07-01,43.869998931884766
2016-07-05,43.2599983215332
2016-07-06,43.31999969482422
2016-07-07,42.77000045776367
2016-07-08,43.81999969482422
2016-07-11,43.68000030517578
2016-07-12,45.15999984741211
2016-07-13,44.630001068115234
2016-07-14,44.599998474121094
2016-07-15,44.52000045776367
2016-07-18,44.560001373291016
2016-07-19,43.810001373291016
2016-07-20,44.41999816894531
2016-07-21,44.400001525878906
2016-07-22,44.43000030517578
2016-07-25,42.65999984741211
2016-07-26,43.43000030517578
2016-07-27,42.06999969482422
2016-07-28,42.380001068115234
2016-07-29,43.29999923706055
2016-08-01,41.290000915527344
2016-08-02,41.54999923706055
2016-08-03,44.65999984741211
2016-08-04,45.68000030517578
2016-08-05,45.279998779296875
2016-08-08,46.220001220703125
2016-08-09,46.099998474121094
2016-08-10,45.369998931884766
2016-08-11,47.209999084472656
2016-08-12,46.880001068115234
2016-08-15,46.959999084472656
2016-08-16,46.16999816894531
2016-08-17,45.939998626708984
2016-08-18,46.779998779296875
2016-08-19,46.400001525878906
2016-08-22,45.040000915527344
2016-08-23,45.720001220703125
2016-08-24,45.11000061035156
2016-08-25,44.310001373291016
2016-08-26,44.150001525878906
2016-08-29,45.029998779296875
2016-08-30,44.56999969482422
2016-08-31,43.36000061035156
2016-09-01,44.119998931884766
2016-09-02,44.900001525878906
2016-09-06,44.88999938964844
2016-09-07,44.90999984741211
2016-09-08,46.0099983215332
2016-09-09,44.529998779296875
2016-09-12,44.22999954223633
2016-09-13,42.08000183105469
2016-09-14,40.650001525878906
2016-09-15,41.16999816894531
2016-09-16,41.84000015258789
2016-09-19,41.970001220703125
2016-09-20,41.189998626708984
2016-09-21,42.38999938964844
2016-09-22,43.29999923706055
2016-09-23,41.63999938964844
2016-09-26,41.09000015258789
2016-09-27,39.5
2016-09-28,42.029998779296875
2016-09-29,42.779998779296875
2016-09-30,43.459999084472656
2016-10-03,43.18000030517578
2016-10-04,42.119998931884766
2016-10-05,43.310001373291016
2016-10-06,43.18000030517578
2016-10-07,43.15999984741211
2016-10-10,43.68000030517578
2016-10-11,43.09000015258789
2016-10-12,43.279998779296875
2016-10-13,43.13999938964844
2016-10-14,42.56999969482422
2016-10-17,42.86000061035156
2016-10-18,42.529998779296875
2016-10-19,44.18000030517578
2016-10-20,44.02000045776367
2016-10-21,43.22999954223633
2016-10-24,43.130001068115234
2016-10-25,42.0
2016-10-26,42.25
2016-10-27,41.93000030517578
2016-10-28,41.38999938964844
2016-10-31,40.59000015258789
2016-11-01,40.4900016784668
2016-11-02,39.31999969482422
2016-11-03,39.099998474121094
2016-11-04,37.84000015258789
2016-11-07,38.209999084472656
2016-11-08,37.84000015258789
2016-11-09,38.77000045776367
2016-11-10,38.84000015258789
2016-11-11,37.83000183105469
2016-11-14,38.560001373291016
2016-11-15,40.400001525878906
2016-11-16,40.029998779296875
2016-11-17,39.79999923706055
2016-11-18,40.16999816894531
2016-11-21,41.91999816894531
2016-11-22,41.40999984741211
2016-11-23,42.02000045776367
2016-11-25,41.27000045776367
2016-11-28,39.83000183105469
2016-11-29,39.099998474121094
2016-11-30,45.220001220703125
2016-12-01,46.11000061035156
2016-12-02,45.95000076293945
2016-12-05,45.630001068115234
2016-12-06,47.18000030517578
2016-12-07,46.959999084472656
2016-12-08,47.650001525878906
2016-12-09,47.81999969482422
2016-12-12,46.619998931884766
2016-12-13,47.880001068115234
2016-12-14,45.880001068115234
2016-12-15,45.119998931884766
2016-12-16,45.08000183105469
2016-12-19,45.0
2016-12-20,43.75
2016-12-21,43.47999954223633
2016-12-22,42.5
2016-12-23,42.400001525878906
2016-12-27,42.27000045776367
2016-12-28,41.65999984741211
2016-12-29,41.2400016784668
2016-12-30,40.5
2017-01-03,42.15999984741211
2017-01-04,42.4900016784668
2017-01-05,42.97999954223633
2017-01-06,42.970001220703125
2017-01-09,42.31999969482422
2017-01-10,41.61000061035156
2017-01-11,42.150001525878906
2017-01-12,42.5
2017-01-13,41.900001525878906
2017-01-17,42.11000061035156
2017-01-18,41.66999816894531
2017-01-19,41.619998931884766
2017-01-20,41.81999969482422
2017-01-23,41.15999984741211
2017-01-24,42.41999816894531
2017-01-25,42.5
2017-01-26,42.15999984741211
2017-01-27,41.779998779296875
2017-01-30,40.119998931884766
2017-01-31,40.08000183105469
2017-02-01,39.88999938964844
2017-02-02,40.5099983215332
2017-02-03,41.630001068115234
2017-02-06,40.709999084472656
2017-02-07,39.02000045776367
2017-02-08,39.560001373291016
2017-02-09,40.90999984741211
2017-02-10,41.77000045776367
2017-02-13,42.0
2017-02-14,43.66999816894531
2017-02-15,43.16999816894531
2017-02-16,42.13999938964844
2017-02-17,41.81999969482422
2017-02-21,42.4900016784668
2017-02-22,39.06999969482422
2017-02-23,37.84000015258789
2017-02-24,36.7400016784668
2017-02-27,36.790000915527344
2017-02-28,36.459999084472656
2017-03-01,36.7400016784668
2017-03-02,36.77000045776367
2017-03-03,36.56999969482422
2017-03-06,36.189998626708984
2017-03-07,35.86000061035156
2017-03-08,33.91999816894531
2017-03-09,34.56999969482422
2017-03-10,34.310001373291016
2017-03-13,34.5099983215332
2017-03-14,34.38999938964844
2017-03-15,35.119998931884766
2017-03-16,34.880001068115234
2017-03-17,34.47999954223633
2017-03-20,34.5099983215332
2017-03-21,34.04999923706055
2017-03-22,33.36000061035156
2017-03-23,33.5
2017-03-24,33.5
2017-03-27,34.45000076293945
2017-03-28,35.7400016784668
2017-03-29,36.29999923706055
2017-03-30,36.709999084472656
2017-03-31,36.90999984741211
2017-04-03,36.65999984741211
2017-04-04,37.13999938964844
2017-04-05,36.16999816894531
2017-04-06,36.790000915527344
2017-04-07,36.349998474121094
2017-04-10,36.7400016784668
2017-04-11,37.0099983215332
2017-04-12,36.20000076293945
2017-04-13,35.38999938964844
2017-04-17,35.95000076293945
2017-04-18,35.790000915527344
2017-04-19,34.54999923706055
2017-04-20,34.900001525878906
2017-04-21,34.869998931884766
2017-04-24,35.119998931884766
2017-04-25,35.880001068115234
2017-04-26,35.650001525878906
2017-04-27,35.040000915527344
2017-04-28,34.619998931884766
2017-05-01,34.61000061035156
2017-05-02,34.02000045776367
2017-05-03,35.529998779296875
2017-05-04,33.650001525878906
2017-05-05,34.59000015258789
2017-05-08,34.88999938964844
2017-05-09,34.04999923706055
2017-05-10,35.279998779296875
2017-05-11,34.650001525878906
2017-05-12,34.7599983215332
2017-05-15,35.13999938964844
2017-05-16,34.59000015258789
2017-05-17,33.81999969482422
2017-05-18,33.65999984741211
2017-05-19,34.529998779296875
2017-05-22,33.84000015258789
2017-05-23,33.779998779296875
2017-05-24,33.709999084472656
2017-05-25,32.63999938964844
2017-05-26,33.08000183105469
2017-05-30,32.63999938964844
2017-05-31,32.47999954223633
2017-06-01,32.459999084472656
2017-06-02,30.829999923706055
2017-06-05,30.489999771118164
2017-06-06,31.059999465942383
2017-06-07,28.899999618530273
2017-06-08,28.860000610351562
2017-06-09,30.059999465942383
2017-06-12,30.3700008392334
2017-06-13,31.110000610351562
2017-06-14,30.059999465942383
2017-06-15,29.40999984741211
2017-06-16,29.329999923706055
2017-06-19,29.239999771118164
2017-06-20,29.1200008392334
2017-06-21,27.829999923706055
2017-06-22,27.559999465942383
2017-06-23,27.540000915527344
2017-06-26,27.65999984741211
2017-06-27,27.399999618530273
2017-06-28,27.559999465942383
2017-06-29,28.600000381469727
2017-06-30,28.459999084472656
2017-07-03,29.389999389648438
2017-07-05,27.530000686645508
2017-07-06,26.239999771118164
2017-07-07,26.09000015258789
2017-07-10,26.360000610351562
2017-07-11,26.829999923706055
2017-07-12,26.600000381469727
2017-07-13,26.670000076293945
2017-07-14,27.040000915527344
2017-07-17,26.899999618530273
2017-07-18,26.190000534057617
2017-07-19,27.8799991607666
2017-07-20,26.799999237060547
2017-07-21,26.489999771118164
2017-07-24,26.65999984741211
2017-07-25,27.84000015258789
2017-07-26,27.989999771118164
2017-07-27,28.489999771118164
2017-07-28,28.65999984741211
2017-07-31,28.729999542236328
2017-08-01,28.219999313354492
2017-08-02,26.700000762939453
2017-08-03,26.3799991607666
2017-08-04,27.829999923706055
2017-08-07,26.440000534057617
2017-08-08,26.34000015258789
2017-08-09,26.600000381469727
2017-08-10,26.260000228881836
2017-08-11,25.920000076293945
2017-08-14,25.809999465942383
2017-08-15,25.489999771118164
2017-08-16,25.190000534057617
2017-08-17,24.969999313354492
2017-08-18,25.309999465942383
2017-08-21,24.510000228881836
2017-08-22,24.75
2017-08-23,24.93000030517578
2017-08-24,25.09000015258789
2017-08-25,25.309999465942383
2017-08-28,25.389999389648438
2017-08-29,25.43000030517578
2017-08-30,25.510000228881836
2017-08-31,26.1299991607666
2017-09-01,26.100000381469727
2017-09-05,25.950000762939453
2017-09-06,26.440000534057617
2017-09-07,26.219999313354492
2017-09-08,24.799999237060547
2017-09-11,25.1299991607666
2017-09-12,25.81999969482422
2017-09-13,26.84000015258789
2017-09-14,27.209999084472656
2017-09-15,27.110000610351562
2017-09-18,27.690000534057617
2017-09-19,27.799999237060547
2017-09-20,28.65999984741211
2017-09-21,28.469999313354492
2017-09-22,28.81999969482422
2017-09-25,29.520000457763672
2017-09-26,29.59000015258789
2017-09-27,29.780000686645508
2017-09-28,29.549999237060547
2017-09-29,29.670000076293945
2017-10-02,29.989999771118164
2017-10-03,30.3700008392334
2017-10-04,30.299999237060547
2017-10-05,30.469999313354492
2017-10-06,30.25
2017-10-09,29.989999771118164
2017-10-10,30.15999984741211
2017-10-11,30.229999542236328
2017-10-12,29.780000686645508
2017-10-13,29.649999618530273
2017-10-16,30.020000457763672
2017-10-17,30.219999313354492
2017-10-18,29.649999618530273
2017-10-19,29.270000457763672
2017-10-20,29.780000686645508
2017-10-23,28.520000457763672
2017-10-24,28.809999465942383
2017-10-25,28.81999969482422
2017-10-26,29.06999969482422
2017-10-27,30.100000381469727
2017-10-30,30.09000015258789
2017-10-31,30.790000915527344
2017-11-01,30.899999618530273
2017-11-02,29.489999771118164
2017-11-03,30.65999984741211
2017-11-06,33.06999969482422
2017-11-07,32.86000061035156
2017-11-08,32.279998779296875
2017-11-09,32.9900016784668
2017-11-10,33.310001373291016
2017-11-13,32.09000015258789
2017-11-14,29.81999969482422
2017-11-15,29.56999969482422
2017-11-16,29.440000534057617
2017-11-17,30.299999237060547
2017-11-20,30.010000228881836
2017-11-21,30.18000030517578
2017-11-22,30.65999984741211
2017-11-24,30.739999771118164
2017-11-27,29.690000534057617
2017-11-28,29.920000076293945
2017-11-29,30.100000381469727
2017-11-30,30.93000030517578
2017-12-01,31.8799991607666
2017-12-04,31.399999618530273
2017-12-05,30.559999465942383
2017-12-06,28.440000534057617
2017-12-07,28.860000610351562
2017-12-08,29.389999389648438
2017-12-11,30.360000610351562
2017-12-12,30.239999771118164
2017-12-13,29.06999969482422
2017-12-14,28.6299991607666
2017-12-15,27.809999465942383
2017-12-18,28.739999771118164
2017-12-19,29.84000015258789
2017-12-20,30.43000030517578
2017-12-21,31.010000228881836
2017-12-22,31.459999084472656
2017-12-26,32.189998626708984
2017-12-27,31.81999969482422
2017-12-28,31.979999542236328
2017-12-29,31.530000686645508
2018-01-02,32.900001525878906
2018-01-03,33.099998474121094
2018-01-04,33.84000015258789
2018-01-05,33.91999816894531
2018-01-08,34.79999923706055
2018-01-09,34.52000045776367
2018-01-10,34.029998779296875
2018-01-11,34.599998474121094
2018-01-12,34.75
2018-01-16,34.099998474121094
2018-01-17,34.33000183105469
2018-01-18,33.7400016784668
2018-01-19,33.31999969482422
2018-01-22,34.13999938964844
2018-01-23,33.86000061035156
2018-01-24,34.130001068115234
2018-01-25,33.810001373291016
2018-01-26,33.959999084472656
2018-01-29,33.33000183105469
2018-01-30,31.670000076293945
2018-01-31,31.65999984741211
2018-02-01,32.060001373291016
2018-02-02,30.360000610351562
2018-02-05,29.40999984741211
2018-02-06,29.639999389648438
2018-02-07,28.530000686645508
2018-02-08,26.3799991607666
2018-02-09,25.979999542236328
2018-02-12,26.780000686645508
2018-02-13,26.110000610351562
2018-02-14,26.729999542236328
2018-02-15,25.690000534057617
2018-02-16,25.899999618530273
2018-02-20,25.729999542236328
2018-02-21,23.200000762939453
2018-02-22,23.459999084472656
2018-02-23,24.65999984741211
2018-02-26,24.860000610351562
2018-02-27,24.239999771118164
2018-02-28,23.329999923706055
2018-03-01,23.350000381469727
2018-03-02,23.959999084472656
2018-03-05,24.3799991607666
2018-03-06,23.200000762939453
2018-03-07,22.940000534057617
2018-03-08,23.510000228881836
2018-03-09,23.3700008392334
2018-03-12,23.299999237060547
2018-03-13,23.5
2018-03-14,23.540000915527344
2018-03-15,23.770000457763672
2018-03-16,24.270000457763672
2018-03-19,23.15999984741211
2018-03-20,23.399999618530273
2018-03-21,24.799999237060547
2018-03-22,24.260000228881836
2018-03-23,24.360000610351562
2018-03-26,24.6299991607666
2018-03-27,23.670000076293945
2018-03-28,23.40999984741211
2018-03-29,24.420000076293945
2018-04-02,23.579999923706055
2018-04-03,24.34000015258789
2018-04-04,23.809999465942383
2018-04-05,24.65999984741211
2018-04-06,24.25
2018-04-09,24.450000762939453
2018-04-10,25.93000030517578
2018-04-11,26.6200008392334
2018-04-12,26.010000228881836
2018-04-13,25.889999389648438
2018-04-16,26.0
2018-04-17,26.34000015258789
2018-04-18,27.889999389648438
2018-04-19,28.110000610351562
2018-04-20,27.90999984741211
2018-04-23,28.3700008392334
2018-04-24,28.420000076293945
2018-04-25,29.3799991607666
2018-04-26,29.549999237060547
2018-04-27,29.559999465942383
2018-04-30,29.799999237060547
2018-05-01,30.079999923706055
2018-05-02,27.889999389648438
2018-05-03,26.8799991607666
2018-05-04,27.34000015258789
2018-05-07,27.34000015258789
2018-05-08,27.8700008392334
2018-05-09,28.190000534057617
2018-05-10,28.09000015258789
2018-05-11,27.950000762939453
2018-05-14,28.68000030517578
2018-05-15,29.110000610351562
2018-05-16,28.950000762939453
2018-05-17,29.34000015258789
2018-05-18,28.989999771118164
2018-05-21,30.149999618530273
2018-05-22,29.719999313354492
2018-05-23,29.43000030517578
2018-05-24,29.170000076293945
2018-05-25,28.010000228881836
2018-05-29,27.899999618530273
2018-05-30,29.389999389648438
2018-05-31,29.239999771118164
2018-06-01,29.950000762939453
2018-06-04,28.200000762939453
2018-06-05,28.15999984741211
2018-06-06,28.299999237060547
2018-06-07,28.8700008392334
2018-06-08,29.149999618530273
2018-06-11,30.100000381469727
2018-06-12,29.8799991607666
2018-06-13,30.0
2018-06-14,29.200000762939453
2018-06-15,27.8799991607666
2018-06-18,28.75
2018-06-19,29.18000030517578
2018-06-20,29.940000534057617
2018-06-21,29.229999542236328
2018-06-22,30.75
2018-06-25,29.68000030517578
2018-06-26,30.219999313354492
2018-06-27,30.670000076293945
2018-06-28,30.299999237060547
2018-06-29,30.25
2018-07-02,29.68000030517578
2018-07-03,29.969999313354492
2018-07-05,29.969999313354492
2018-07-06,30.219999313354492
2018-07-09,30.770000457763672
2018-07-10,30.770000457763672
2018-07-11,29.719999313354492
2018-07-12,29.709999084472656
2018-07-13,30.100000381469727
2018-07-16,29.09000015258789
2018-07-17,28.850000381469727
2018-07-18,28.719999313354492
2018-07-19,29.329999923706055
2018-07-20,28.649999618530273
2018-07-23,28.190000534057617
2018-07-24,28.34000015258789
2018-07-25,28.110000610351562
2018-07-26,28.190000534057617
2018-07-27,27.549999237060547
2018-07-30,28.65999984741211
2018-07-31,28.719999313354492
2018-08-01,28.68000030517578
2018-08-02,27.959999084472656
2018-08-03,27.5
2018-08-06,28.15999984741211
2018-08-07,28.40999984741211
2018-08-08,27.950000762939453
2018-08-09,27.510000228881836
2018-08-10,27.8799991607666
2018-08-13,26.989999771118164
2018-08-14,26.889999389648438
2018-08-15,25.8799991607666
2018-08-16,25.90999984741211
2018-08-17,26.360000610351562
2018-08-20,26.34000015258789
2018-08-21,26.899999618530273
2018-08-22,27.489999771118164
2018-08-23,27.440000534057617
2018-08-24,27.860000610351562
2018-08-27,27.8700008392334
2018-08-28,27.469999313354492
2018-08-29,27.739999771118164
2018-08-30,27.559999465942383
2018-08-31,27.280000686645508
2018-09-04,27.09000015258789
2018-09-05,27.6200008392334
2018-09-06,26.65999984741211
2018-09-07,26.3799991607666
2018-09-10,26.399999618530273
2018-09-11,26.760000228881836
2018-09-12,27.010000228881836
2018-09-13,26.639999389648438
2018-09-14,27.209999084472656
2018-09-17,27.020000457763672
2018-09-18,27.690000534057617
2018-09-19,28.90999984741211
2018-09-20,28.440000534057617
2018-09-21,29.030000686645508
2018-09-24,29.770000457763672
2018-09-25,29.25
2018-09-26,28.6200008392334
2018-09-27,29.270000457763672
2018-09-28,28.829999923706055
2018-10-01,29.0
2018-10-02,28.559999465942383
2018-10-03,29.520000457763672
2018-10-04,28.520000457763672
2018-10-05,28.31999969482422
2018-10-08,27.940000534057617
2018-10-09,28.1200008392334
2018-10-10,26.6200008392334
2018-10-11,25.18000030517578
2018-10-12,25.200000762939453
2018-10-15,25.260000228881836
2018-10-16,25.34000015258789
2018-10-17,24.540000915527344
2018-10-18,23.940000534057617
2018-10-19,23.6200008392334
2018-10-22,22.90999984741211
2018-10-23,22.43000030517578
2018-10-24,20.639999389648438
2018-10-25,20.65999984741211
2018-10-26,20.049999237060547
2018-10-29,19.100000381469727
2018-10-30,19.43000030517578
2018-10-31,20.200000762939453
2018-11-01,23.459999084472656
2018-11-02,21.8700008392334
2018-11-05,22.5
2018-11-06,22.139999389648438
2018-11-07,21.889999389648438
2018-11-08,21.670000076293945
2018-11-09,21.829999923706055
2018-11-12,20.75
2018-11-13,20.40999984741211
2018-11-14,19.459999084472656
2018-11-15,19.709999084472656
2018-11-16,19.0
2018-11-19,19.31999969482422
2018-11-20,17.68000030517578
2018-11-21,18.579999923706055
2018-11-23,18.020000457763672
2018-11-26,17.760000228881836
2018-11-27,17.049999237060547
2018-11-28,17.489999771118164
2018-11-29,17.549999237060547
2018-11-30,16.950000762939453
2018-12-03,17.84000015258789
2018-12-04,17.229999542236328
2018-12-06,16.809999465942383
2018-12-07,16.440000534057617
2018-12-10,15.609999656677246
2018-12-11,15.579999923706055
2018-12-12,15.949999809265137
2018-12-13,15.739999771118164
2018-12-14,14.699999809265137
2018-12-17,14.579999923706055
2018-12-18,14.0600004196167
2018-12-19,14.470000267028809
2018-12-20,13.899999618530273
2018-12-21,13.5600004196167
2018-12-24,12.920000076293945
2018-12-26,14.539999961853027
2018-12-27,14.5
2018-12-28,14.329999923706055
2018-12-31,14.65999984741211
2019-01-02,15.149999618530273
2019-01-03,15.279999732971191
2019-01-04,15.960000038146973
2019-01-07,16.1200008392334
2019-01-08,16.700000762939453
2019-01-09,16.969999313354492
2019-01-10,17.329999923706055
2019-01-11,17.549999237060547
2019-01-14,17.799999237060547
2019-01-15,18.059999465942383
2019-01-16,18.149999618530273
2019-01-17,18.299999237060547
2019-01-18,18.56999969482422
2019-01-22,17.8799991607666
2019-01-23,17.850000381469727
2019-01-24,18.309999465942383
2019-01-25,18.479999542236328
2019-01-28,18.31999969482422
2019-01-29,18.18000030517578
2019-01-30,18.56999969482422
2019-01-31,18.280000686645508
2019-02-01,18.280000686645508
2019-02-04,18.719999313354492
2019-02-05,18.149999618530273
2019-02-06,17.979999542236328
2019-02-07,16.780000686645508
2019-02-08,16.299999237060547
2019-02-11,16.200000762939453
2019-02-12,16.350000381469727
2019-02-13,17.06999969482422
