Date,M
2019-03-18,17.894472122192383
2019-03-19,17.939414978027344
2019-03-20,17.699722290039062
2019-03-21,17.99933624267578
2019-03-22,17.460031509399414
2019-03-25,17.87199592590332
2019-03-26,17.92443084716797
2019-03-27,18.224048614501953
2019-03-28,18.11918067932129
2019-03-29,17.99933624267578
2019-04-01,18.328914642333984
2019-04-02,18.478717803955078
2019-04-03,18.433780670166016
2019-04-04,19.467443466186523
2019-04-05,19.09292984008789
2019-04-08,19.220260620117188
2019-04-09,18.778329849243164
2019-04-10,18.546133041381836
2019-04-11,18.216556549072266
2019-04-12,18.186594009399414
2019-04-15,18.418794631958008
2019-04-16,18.463735580444336
2019-04-17,18.695940017700195
2019-04-18,18.785825729370117
2019-04-22,18.224048614501953
2019-04-23,18.463735580444336
2019-04-24,18.763349533081055
2019-04-25,18.07423973083496
2019-04-26,18.171613693237305
2019-04-29,18.044281005859375
2019-04-30,17.632307052612305
2019-05-01,17.504968643188477
2019-05-02,17.54991340637207
2019-05-03,17.407596588134766
2019-05-06,17.377634048461914
2019-05-07,17.070526123046875
2019-05-08,17.018098831176758
2019-05-09,17.00311851501465
2019-05-10,16.823347091674805
2019-05-13,16.164194107055664
2019-05-14,16.328983306884766
2019-05-15,16.25408172607422
2019-05-16,16.10427474975586
2019-05-17,16.30651092529297
2019-05-20,16.164194107055664
2019-05-21,16.30651092529297
2019-05-22,16.366437911987305
2019-05-23,15.93199634552002
2019-05-24,15.737247467041016
2019-05-28,15.759719848632812
2019-05-29,15.684814453125
2019-05-30,15.542494773864746
2019-05-31,15.407669067382812
2019-06-03,15.849607467651367
2019-06-04,16.19415855407715
2019-06-05,15.774700164794922
2019-06-06,15.340256690979004
2019-06-07,15.302806854248047
2019-06-10,16.23160743713379
2019-06-11,16.41887092590332
2019-06-12,16.06682777404785
2019-06-13,16.59902572631836
2019-06-14,16.43890953063965
2019-06-17,16.560903549194336
2019-06-18,16.69814682006836
2019-06-19,16.881139755249023
2019-06-20,16.71339988708496
2019-06-21,17.00313377380371
2019-06-24,16.621898651123047
2019-06-25,16.24066734313965
2019-06-26,16.507526397705078
2019-06-27,16.416034698486328
2019-06-28,16.362661361694336
2019-07-01,16.309289932250977
2019-07-02,16.042421340942383
2019-07-03,16.217792510986328
2019-07-05,16.545656204223633
2019-07-08,16.522777557373047
2019-07-09,16.18729591369629
2019-07-10,16.149168014526367
2019-07-11,16.31691551208496
2019-07-12,16.705774307250977
2019-07-15,16.804895401000977
2019-07-16,16.797273635864258
2019-07-17,16.408411026000977
2019-07-18,16.431283950805664
2019-07-19,16.85064697265625
2019-07-22,16.843021392822266
2019-07-23,17.23188018798828
2019-07-24,17.727489471435547
2019-07-25,17.361501693725586
2019-07-26,17.4377498626709
2019-07-29,17.30050277709961
2019-07-30,17.17850685119629
2019-07-31,17.33100128173828
2019-08-01,16.17204475402832
2019-08-02,16.233041763305664
2019-08-05,15.72980785369873
2019-08-06,15.897553443908691
2019-08-07,15.58493709564209
2019-08-08,15.493440628051758
2019-08-09,14.814841270446777
2019-08-12,14.700472831726074
2019-08-13,14.761468887329102
2019-08-14,12.809538841247559
2019-08-15,12.321555137634277
2019-08-16,12.184309959411621
2019-08-19,12.298681259155273
2019-08-20,11.711577415466309
2019-08-21,11.726828575134277
2019-08-22,11.864072799682617
2019-08-23,11.391340255737305
2019-08-26,11.215970039367676
2019-08-27,10.90335750579834
2019-08-28,11.147351264953613
2019-08-29,11.3684663772583
2019-08-30,11.254096984863281
2019-09-03,10.971980094909668
2019-09-04,11.3684663772583
2019-09-05,11.673458099365234
2019-09-06,11.734453201293945
2019-09-09,12.336807250976562
2019-09-10,13.038281440734863
2019-09-11,13.60251522064209
2019-09-12,13.242620468139648
2019-09-13,13.351680755615234
2019-09-16,13.569792747497559
2019-09-17,12.954400062561035
2019-09-18,12.673967361450195
2019-09-19,12.24553108215332
2019-09-20,12.004048347473145
2019-09-23,12.105317115783691
2019-09-24,11.887200355529785
2019-09-25,12.105317115783691
2019-09-26,11.879412651062012
2019-09-27,11.910569190979004
2019-09-30,12.105317115783691
2019-10-01,12.113106727600098
2019-10-02,11.412023544311523
2019-10-03,11.5288724899292
2019-10-04,11.653507232666016
2019-10-07,11.708037376403809
2019-10-08,11.560029983520508
2019-10-09,11.614559173583984
2019-10-10,11.918359756469727
2019-10-11,12.24553108215332
2019-10-14,11.918359756469727
2019-10-15,12.222160339355469
2019-10-16,12.29227066040039
2019-10-17,12.29227066040039
2019-10-18,11.778143882751465
2019-10-21,12.019628524780273
2019-10-22,12.354586601257324
2019-10-23,12.206583976745605
2019-10-24,11.988469123840332
2019-10-25,12.136474609375
2019-10-28,12.035208702087402
2019-10-29,11.894990921020508
2019-10-30,11.778143882751465
2019-10-31,11.809304237365723
2019-11-01,12.136474609375
2019-11-04,12.346797943115234
2019-11-05,13.016718864440918
2019-11-06,12.440276145935059
2019-11-07,12.635021209716797
2019-11-08,12.370171546936035
2019-11-11,12.502592086791992
2019-11-12,12.525962829589844
2019-11-13,12.518171310424805
2019-11-14,12.650599479675293
2019-11-15,13.125777244567871
2019-11-18,13.149147033691406
2019-11-19,11.715826034545898
2019-11-20,11.700246810913086
2019-11-21,11.427604675292969
2019-11-22,12.019628524780273
2019-11-25,12.120894432067871
2019-11-26,11.972888946533203
2019-11-27,12.058576583862305
2019-11-29,11.933939933776855
2019-12-02,11.996257781982422
2019-12-03,11.583399772644043
2019-12-04,11.560029983520508
2019-12-05,11.770354270935059
2019-12-06,11.801515579223633
2019-12-09,12.058576583862305
2019-12-10,12.261110305786133
2019-12-11,12.229951858520508
2019-12-12,12.539652824401855
2019-12-13,12.116609573364258
2019-12-16,12.47579574584961
2019-12-17,12.795076370239258
2019-12-18,13.194172859191895
2019-12-19,12.834983825683594
2019-12-20,12.930768966674805
2019-12-23,12.930768966674805
2019-12-24,12.866914749145508
2019-12-26,13.202155113220215
2019-12-27,13.178206443786621
2019-12-30,13.385737419128418
2019-12-31,13.569321632385254
2020-01-02,13.186189651489258
2020-01-03,13.194172859191895
2020-01-06,13.649144172668457
2020-01-07,14.104114532470703
2020-01-08,14.447339057922363
2020-01-09,14.136041641235352
2020-01-10,14.215863227844238
2020-01-13,14.271733283996582
2020-01-14,14.255773544311523
2020-01-15,13.90456485748291
2020-01-16,13.992368698120117
2020-01-17,14.024292945861816
2020-01-21,13.561342239379883
2020-01-22,13.68905258178711
2020-01-23,13.625195503234863
2020-01-24,13.393721580505371
2020-01-27,13.074443817138672
2020-01-28,13.465561866760254
2020-01-29,13.465561866760254
2020-01-30,13.433629989624023
2020-01-31,12.731219291687012
2020-02-03,13.138297080993652
2020-02-04,13.146282196044922
2020-02-05,13.92851448059082
2020-02-06,13.529415130615234
2020-02-07,13.090407371520996
2020-02-10,12.954713821411133
2020-02-11,13.058479309082031
2020-02-12,13.569321632385254
2020-02-13,13.36179256439209
2020-02-14,13.305919647216797
2020-02-18,12.827000617980957
2020-02-19,13.002606391906738
2020-02-20,13.281973838806152
2020-02-21,12.954713821411133
2020-02-24,12.332122802734375
2020-02-25,11.653655052185059
2020-02-26,10.847477912902832
2020-02-27,10.296721458435059
2020-02-28,10.560127258300781
2020-03-02,10.368560791015625
2020-03-03,10.097172737121582
2020-03-04,10.105154037475586
2020-03-05,9.243103981018066
2020-03-06,9.1712646484375
2020-03-09,8.325179100036621
2020-03-10,8.261324882507324
2020-03-11,7.574875354766846
2020-03-12,6.135051727294922
2020-03-13,6.675400257110596
2020-03-16,5.578075408935547
2020-03-17,5.569761276245117
2020-03-18,5.154107570648193
2020-03-19,5.561447620391846
2020-03-20,5.004472732543945
2020-03-23,3.9985904693603516
2020-03-24,4.705200672149658
2020-03-25,5.494944095611572
2020-03-26,4.937967777252197
2020-03-27,4.597132205963135
2020-03-30,4.4641218185424805
2020-03-31,4.081720352172852
2020-04-01,3.682692527770996
2020-04-02,3.6993188858032227
2020-04-03,3.9985904693603516
2020-04-06,4.680261611938477
2020-04-07,4.913028717041016
2020-04-08,4.99616003036499
2020-04-09,5.536509037017822
2020-04-13,5.120855331420898
2020-04-14,5.154107570648193
2020-04-15,4.763392925262451
2020-04-16,4.788333415985107
2020-04-17,4.9213409423828125
2020-04-20,4.414244651794434
2020-04-21,4.339426040649414
2020-04-22,4.006903648376465
2020-04-23,4.065094470977783
2020-04-24,4.173163890838623
2020-04-27,4.572192192077637
2020-04-28,4.979532718658447
2020-04-29,5.046037673950195
2020-04-30,4.871461868286133
2020-05-01,4.455808639526367
2020-05-04,4.380991458892822
2020-05-05,4.289547443389893
2020-05-06,4.148225784301758
2020-05-07,4.223042964935303
2020-05-08,4.4641218185424805
2020-05-11,4.380991458892822
2020-05-12,4.148225784301758
2020-05-13,4.173163890838623
2020-05-14,4.16485071182251
2020-05-15,4.414244651794434
2020-05-18,4.505688190460205
2020-05-19,4.2147297859191895
2020-05-20,4.2147297859191895
2020-05-21,4.4641218185424805
2020-05-22,4.331113815307617
2020-05-26,5.129168510437012
2020-05-27,6.135051727294922
2020-05-28,5.677831649780273
2020-05-29,5.2871174812316895
2020-06-01,5.295429706573486
2020-06-02,5.7859015464782715
2020-06-03,6.534078121185303
2020-06-04,6.825036525726318
2020-06-05,7.290568828582764
2020-06-08,7.93898868560791
2020-06-09,7.373699188232422
2020-06-10,6.600584506988525
2020-06-11,5.6196393966674805
2020-06-12,6.06854772567749
2020-06-15,5.977102279663086
2020-06-16,6.351190090179443
2020-06-17,5.943849563598633
2020-06-18,6.060232162475586
2020-06-19,5.71939754486084
2020-06-22,5.885658264160156
2020-06-23,5.943849563598633
2020-06-24,5.636266231536865
2020-06-25,5.403500080108643
2020-06-26,5.004472732543945
2020-06-29,5.503256797790527
2020-06-30,5.71939754486084
2020-07-01,5.470004081726074
2020-07-02,5.652892589569092
2020-07-06,5.494944095611572
2020-07-07,5.453378200531006
2020-07-08,5.702770233154297
2020-07-09,5.511569976806641
2020-07-10,5.627952575683594
2020-07-13,5.4616923332214355
2020-07-14,5.594700813293457
2020-07-15,5.9937286376953125
2020-07-16,5.727709770202637
2020-07-17,5.528195858001709
2020-07-20,5.328681468963623
2020-07-21,5.652892589569092
2020-07-22,5.370248317718506
2020-07-23,5.5448222160339355
2020-07-24,5.361934661865234
2020-07-27,5.162420749664307
2020-07-28,5.34530782699585
2020-07-29,5.395186424255371
2020-07-30,5.170733451843262
2020-07-31,5.037723541259766
2020-08-03,5.070976257324219
2020-08-04,5.095915794372559
2020-08-05,5.320369243621826
2020-08-06,5.187359809875488
2020-08-07,5.503256797790527
2020-08-10,5.935536861419678
2020-08-11,5.84409236907959
2020-08-12,5.918910503387451
2020-08-13,5.794214725494385
2020-08-14,5.977102279663086
2020-08-17,5.943849563598633
2020-08-18,5.445065021514893
2020-08-19,5.4201250076293945
2020-08-20,5.2206130027771
2020-08-21,5.203986167907715
2020-08-24,5.494944095611572
2020-08-25,5.4616923332214355
2020-08-26,5.411812782287598
2020-08-27,5.503256797790527
2020-08-28,5.777589321136475
2020-08-31,5.794214725494385
2020-09-01,5.8274664878845215
2020-09-02,5.860718727111816
2020-09-03,6.32625150680542
2020-09-04,6.359503269195557
2020-09-08,6.334563732147217
2020-09-09,6.27637243270874
2020-09-10,6.151678562164307
2020-09-11,5.860718727111816
2020-09-14,5.985414981842041
2020-09-15,5.71108341217041
2020-09-16,5.802527904510498
2020-09-17,5.702770233154297
2020-09-18,5.6196393966674805
2020-09-21,5.245551109313965
2020-09-22,5.2123003005981445
2020-09-23,5.079290390014648
2020-09-24,5.0127854347229
2020-09-25,5.0127854347229
2020-09-28,4.954593658447266
2020-09-29,4.713515281677246
2020-09-30,4.738453388214111
2020-10-01,4.854836940765381
2020-10-02,4.99616003036499
2020-10-05,5.037723541259766
2020-10-06,4.829897880554199
2020-10-07,4.954593658447266
2020-10-08,5.2289252281188965
2020-10-09,5.179047584533691
2020-10-12,5.162420749664307
2020-10-13,5.095915794372559
2020-10-14,5.087603569030762
2020-10-15,5.2123003005981445
2020-10-16,5.120855331420898
2020-10-19,5.070976257324219
2020-10-20,5.2704901695251465
2020-10-21,5.4201250076293945
2020-10-22,5.8274664878845215
2020-10-23,6.010354995727539
2020-10-26,5.611326694488525
2020-10-27,5.361934661865234
2020-10-28,5.079290390014648
2020-10-29,5.154107570648193
2020-10-30,5.162420749664307
2020-11-02,5.05435037612915
2020-11-03,5.478317737579346
2020-11-04,5.203986167907715
2020-11-05,5.353621959686279
2020-11-06,5.4616923332214355
2020-11-09,6.401068687438965
2020-11-10,6.4426350593566895
2020-11-11,6.159989833831787
2020-11-12,5.810840606689453
2020-11-13,6.118424892425537
2020-11-16,6.667087554931641
2020-11-17,7.315507411956787
2020-11-18,7.473455429077148
2020-11-19,7.631404876708984
2020-11-20,7.523334503173828
2020-11-23,8.653912544250488
2020-11-24,9.028000831604004
2020-11-25,9.144384384155273
2020-11-27,9.01968765258789
2020-11-30,8.487651824951172
2020-12-01,8.645600318908691
2020-12-02,9.111132621765137
2020-12-03,9.33558464050293
2020-12-04,9.742923736572266
2020-12-07,9.701359748840332
2020-12-08,9.576666831970215
2020-12-09,9.701359748840332
2020-12-10,9.726300239562988
2020-12-11,9.210887908935547
2020-12-14,8.587409973144531
2020-12-15,8.928243637084961
2020-12-16,8.545841217041016
2020-12-17,8.662227630615234
2020-12-18,8.670537948608398
2020-12-21,8.695477485656738
2020-12-22,8.421146392822266
2020-12-23,9.25245475769043
2020-12-24,8.936556816101074
2020-12-28,9.693047523498535
2020-12-29,9.568353652954102
2020-12-30,10.000631332397461
2020-12-31,9.352211952209473
2021-01-04,9.3272705078125
2021-01-05,9.468594551086426
2021-01-06,10.399660110473633
2021-01-07,10.141952514648438
2021-01-08,10.208459854125977
2021-01-11,10.4412260055542
2021-01-12,10.782061576843262
2021-01-13,10.964947700500488
2021-01-14,11.52192497253418
2021-01-15,10.815312385559082
2021-01-19,10.466164588928223
2021-01-20,10.258337020874023
2021-01-21,10.241710662841797
2021-01-22,10.707243919372559
2021-01-25,11.871073722839355
2021-01-26,13.167913436889648
2021-01-27,14.739087104797363
2021-01-28,12.943460464477539
2021-01-29,12.502866744995117
2021-02-01,12.228536605834961
2021-02-02,11.388915061950684
2021-02-03,12.261787414550781
2021-02-04,12.619250297546387
2021-02-05,12.527806282043457
2021-02-08,12.901895523071289
2021-02-09,12.702380180358887
2021-02-10,12.74394702911377
2021-02-11,12.644189834594727
2021-02-12,12.369858741760254
2021-02-16,12.53611946105957
2021-02-17,12.220223426818848
2021-02-18,11.904326438903809
2021-02-19,12.44467830657959
2021-02-22,12.702380180358887
2021-02-23,13.20116901397705
2021-02-24,12.719006538391113
2021-02-25,13.068156242370605
2021-02-26,12.644189834594727
2021-03-01,12.735633850097656
2021-03-02,12.660815238952637
2021-03-03,13.184539794921875
2021-03-04,12.585999488830566
2021-03-05,12.569371223449707
2021-03-08,13.716575622558594
2021-03-09,14.223676681518555
2021-03-10,14.090668678283691
2021-03-11,14.173795700073242
2021-03-12,15.570394515991211
2021-03-15,17.257949829101562
2021-03-16,16.73422622680664
2021-03-17,16.37676239013672
2021-03-18,15.562078475952148
2021-03-19,15.5537691116333
2021-03-22,14.780651092529297
2021-03-23,13.375739097595215
2021-03-24,12.685755729675293
2021-03-25,13.658387184143066
2021-03-26,13.650073051452637
2021-03-29,13.192853927612305
2021-03-30,13.77476692199707
2021-03-31,13.458870887756348
2021-04-01,13.068156242370605
2021-04-05,13.126346588134766
2021-04-06,13.40068244934082
2021-04-07,13.275983810424805
2021-04-08,13.442244529724121
2021-04-09,13.9077787399292
2021-04-12,14.182110786437988
2021-04-13,13.824645042419434
2021-04-14,13.974281311035156
2021-04-15,13.916089057922363
2021-04-16,13.949344635009766
2021-04-19,13.96596908569336
2021-04-20,13.300923347473145
2021-04-21,13.85789966583252
2021-04-22,14.049098014831543
2021-04-23,14.065726280212402
2021-04-26,13.683323860168457
2021-04-27,14.489694595336914
2021-04-28,14.223676681518555
2021-04-29,13.949344635009766
2021-04-30,13.783082962036133
2021-05-03,14.888716697692871
2021-05-04,14.730770111083984
2021-05-05,14.473066329956055
2021-05-06,14.406562805175781
2021-05-07,14.697519302368164
2021-05-10,14.589448928833008
2021-05-11,14.340057373046875
2021-05-12,13.62513256072998
2021-05-13,13.184539794921875
2021-05-14,15.030045509338379
2021-05-17,15.92785358428955
2021-05-18,15.869664192199707
2021-05-19,15.611956596374512
2021-05-20,15.005104064941406
2021-05-21,15.129803657531738
2021-05-24,14.888716697692871
2021-05-25,14.930285453796387
2021-05-26,15.321001052856445
2021-05-27,15.686777114868164
2021-05-28,15.196307182312012
2021-06-01,15.379191398620605
2021-06-02,15.728340148925781
2021-06-03,15.229558944702148
2021-06-04,14.913661003112793
2021-06-07,15.495573997497559
2021-06-08,15.528831481933594
2021-06-09,16.29363250732422
2021-06-10,15.73665714263916
2021-06-11,16.177244186401367
2021-06-14,15.620274543762207
2021-06-15,15.329314231872559
2021-06-16,15.495573997497559
2021-06-17,15.07160472869873
2021-06-18,14.730770111083984
2021-06-21,15.113175392150879
2021-06-22,15.503888130187988
2021-06-23,15.611956596374512
2021-06-24,16.16893768310547
2021-06-25,16.310260772705078
2021-06-28,16.00267219543457
2021-06-29,15.653523445129395
2021-06-30,15.761592864990234
2021-07-01,15.653523445129395
2021-07-02,15.478948593139648
2021-07-06,15.179681777954102
2021-07-07,14.273550987243652
2021-07-08,14.52294635772705
2021-07-09,15.520516395568848
2021-07-12,15.87797737121582
2021-07-13,15.420758247375488
2021-07-14,15.005104064941406
2021-07-15,14.597763061523438
2021-07-16,14.082353591918945
2021-07-19,13.392367362976074
2021-07-20,14.015850067138672
2021-07-21,14.61439037322998
2021-07-22,14.09897518157959
2021-07-23,13.84958553314209
2021-07-26,14.506322860717773
2021-07-27,14.165482521057129
2021-07-28,13.9077787399292
2021-07-29,13.824645042419434
2021-07-30,14.13222885131836
2021-08-02,14.19873332977295
2021-08-03,14.373309135437012
2021-08-04,13.9077787399292
2021-08-05,14.52294635772705
2021-08-06,15.429070472717285
2021-08-09,15.661837577819824
2021-08-10,16.077489852905273
2021-08-11,16.46820640563965
2021-08-12,16.044235229492188
2021-08-13,15.728340148925781
2021-08-16,15.720027923583984
2021-08-17,15.187989234924316
2021-08-18,15.021727561950684
2021-08-19,17.964563369750977
2021-08-20,18.612977981567383
2021-08-23,18.687795639038086
2021-08-24,19.519100189208984
2021-08-25,19.610546112060547
2021-08-26,18.7376766204834
2021-08-27,19.11176109313965
2021-08-30,18.67116928100586
2021-08-31,18.612977981567383
2021-09-01,18.7376766204834
2021-09-02,18.82912254333496
2021-09-03,18.056001663208008
2021-09-07,18.230573654174805
2021-09-08,17.64866065979004
2021-09-09,17.989500045776367
2021-09-10,17.15818977355957
2021-09-13,17.532276153564453
2021-09-14,17.515531539916992
2021-09-15,17.842065811157227
2021-09-16,18.520254135131836
2021-09-17,18.36116600036621
2021-09-20,18.05975341796875
2021-09-21,18.084871292114258
2021-09-22,18.947250366210938
2021-09-23,19.399375915527344
2021-09-24,19.843128204345703
2021-09-27,20.362226486206055
2021-09-28,21.023664474487305
2021-09-29,20.68038558959961
2021-09-30,18.922136306762695
2021-10-01,19.164941787719727
2021-10-04,19.164941787719727
2021-10-05,18.67095375061035
2021-10-06,18.888639450073242
2021-10-07,18.863525390625
2021-10-08,19.064470291137695
2021-10-11,18.59560775756836
2021-10-12,19.072843551635742
2021-10-13,18.81328773498535
2021-10-14,19.349140167236328
2021-10-15,20.12779426574707
2021-10-18,23.652666091918945
2021-10-19,22.204208374023438
2021-10-20,22.061870574951172
2021-10-21,21.994890213012695
2021-10-22,22.2628116607666
2021-10-25,22.463754653930664
2021-10-26,22.011634826660156
2021-10-27,21.40880584716797
2021-10-28,22.011634826660156
2021-10-29,22.162336349487305
2021-11-01,23.795005798339844
2021-11-02,23.9708251953125
2021-11-03,25.586742401123047
2021-11-04,25.737451553344727
2021-11-05,26.239810943603516
2021-11-08,26.13933563232422
2021-11-09,25.62860679626465
2021-11-10,24.967172622680664
2021-11-11,25.8630428314209
2021-11-12,25.50301742553711
2021-11-15,25.99700355529785
2021-11-16,27.03521728515625
2021-11-17,25.821178436279297
2021-11-18,31.288501739501953
2021-11-19,29.061384201049805
2021-11-22,28.274362564086914
2021-11-23,28.157140731811523
2021-11-24,26.909616470336914
2021-11-26,25.519763946533203
2021-11-29,24.9085636138916
2021-11-30,23.861984252929688
2021-12-01,22.756799697875977
2021-12-02,23.19217300415039
2021-12-03,22.438634872436523
2021-12-06,22.714933395385742
2021-12-07,23.3010196685791
2021-12-08,22.890758514404297
2021-12-09,22.421892166137695
2021-12-10,22.380029678344727
2021-12-13,20.889707565307617
2021-12-14,21.715181350708008
2021-12-15,21.066591262817383
2021-12-16,20.443269729614258
2021-12-17,20.679121017456055
2021-12-20,19.853641510009766
2021-12-21,20.92339515686035
2021-12-22,20.948667526245117
2021-12-23,21.17609405517578
2021-12-27,21.74045181274414
2021-12-28,21.942609786987305
2021-12-29,22.72597312927246
2021-12-30,22.608051300048828
2021-12-31,22.052114486694336
2022-01-03,23.06290626525879
2022-01-04,23.660959243774414
2022-01-05,22.271120071411133
2022-01-06,22.52381706237793
2022-01-07,22.203731536865234
2022-01-10,21.529870986938477
2022-01-11,22.515390396118164
2022-01-12,22.42273712158203
2022-01-13,22.608051300048828
2022-01-14,21.942609786987305
2022-01-18,21.24347686767578
2022-01-19,21.28559684753418
2022-01-20,20.072647094726562
2022-01-21,19.322973251342773
2022-01-24,22.80178451538086
2022-01-25,22.616472244262695
2022-01-26,21.90892219543457
2022-01-27,21.622528076171875
2022-01-28,21.42879295349121
2022-01-31,21.563560485839844
2022-02-01,22.068960189819336
2022-02-02,21.30244255065918
2022-02-03,21.11713218688965
2022-02-04,21.344562530517578
2022-02-07,21.54671859741211
2022-02-08,22.186885833740234
2022-02-09,22.82705307006836
2022-02-10,22.39746856689453
2022-02-11,21.445642471313477
2022-02-14,20.62015724182129
2022-02-15,21.42037010192871
2022-02-16,21.993152618408203
2022-02-17,21.22663116455078
2022-02-18,21.647798538208008
2022-02-22,20.569616317749023
2022-02-23,19.491436004638672
2022-02-24,21.18451499938965
2022-02-25,22.203731536865234
2022-02-28,21.83310890197754
2022-03-01,20.662273406982422
2022-03-02,22.060535430908203
2022-03-03,21.925765991210938
2022-03-04,20.889705657958984
2022-03-07,18.04263687133789
2022-03-08,19.508283615112305
2022-03-09,20.350616455078125
2022-03-10,20.85601043701172
2022-03-11,19.9126033782959
2022-03-14,20.173786163330078
2022-03-15,21.081140518188477
2022-03-16,22.7177677154541
2022-03-17,23.192646026611328
2022-03-18,23.43856430053711
2022-03-21,22.709285736083984
2022-03-22,22.811050415039062
2022-03-23,21.81889533996582
2022-03-24,22.344648361206055
2022-03-25,22.208972930908203
2022-03-28,21.69169807434082
2022-03-29,22.55665397644043
2022-03-30,21.683216094970703
2022-03-31,20.65713882446289
2022-04-01,20.55538558959961
2022-04-04,20.83521842956543
2022-04-05,20.936981201171875
2022-04-06,20.29250717163086
2022-04-07,19.639549255371094
2022-04-08,20.12290382385254
2022-04-11,20.75042152404785
2022-04-12,20.97937774658203
2022-04-13,21.895212173461914
2022-04-14,21.878252029418945
2022-04-18,21.751054763793945
2022-04-19,22.734725952148438
2022-04-20,22.420976638793945
2022-04-21,21.844337463378906
2022-04-22,20.58082389831543
2022-04-25,21.20833969116211
2022-04-26,20.631704330444336
2022-04-27,20.903057098388672
2022-04-28,21.81889533996582
2022-04-29,20.496023178100586
2022-05-02,21.064180374145508
2022-05-03,20.58082389831543
2022-05-04,21.50513458251953
2022-05-05,20.1992244720459
2022-05-06,19.605628967285156
2022-05-09,18.978111267089844
2022-05-10,18.8933162689209
2022-05-11,17.205808639526367
2022-05-12,17.977481842041016
2022-05-13,18.274276733398438
2022-05-16,17.74004364013672
2022-05-17,18.062278747558594
2022-05-18,16.1373348236084
2022-05-19,16.417171478271484
2022-05-20,15.399576187133789
2022-05-23,15.577656745910645
2022-05-24,14.933180809020996
2022-05-25,16.289966583251953
2022-05-26,19.4360294342041
2022-05-27,19.876985549926758
2022-05-31,20.05506706237793
2022-06-01,19.783710479736328
2022-06-02,20.19074249267578
2022-06-03,20.1992244720459
2022-06-06,20.504505157470703
2022-06-07,20.741941452026367
2022-06-08,20.55538558959961
2022-06-09,20.31794548034668
2022-06-10,19.53778839111328
2022-06-13,17.99444007873535
2022-06-14,18.62495231628418
2022-06-15,18.727479934692383
2022-06-16,16.92478370666504
2022-06-17,16.976049423217773
2022-06-21,17.027311325073242
2022-06-22,16.694116592407227
2022-06-23,16.292564392089844
2022-06-24,17.90729522705078
2022-06-27,17.257984161376953
2022-06-28,16.55741310119629
2022-06-29,16.087522506713867
2022-06-30,15.651796340942383
2022-07-01,15.352771759033203
2022-07-05,16.0618839263916
2022-07-06,15.002486228942871
2022-07-07,15.327142715454102
2022-07-08,15.310057640075684
2022-07-11,14.58385181427002
2022-07-12,14.438610076904297
2022-07-13,14.336091041564941
2022-07-14,13.891824722290039
2022-07-15,14.190847396850586
2022-07-18,14.874335289001465
2022-07-19,15.51510238647461
2022-07-20,15.856840133666992
2022-07-21,15.933733940124512
2022-07-22,15.626166343688965
2022-07-25,15.46384048461914
2022-07-26,14.344633102416992
2022-07-27,14.908507347106934
2022-07-28,14.908507347106934
2022-07-29,15.079378128051758
2022-08-01,15.233158111572266
2022-08-02,14.703462600708008
2022-08-03,15.480925559997559
2022-08-04,15.096466064453125
2022-08-05,15.24170970916748
2022-08-08,16.0447998046875
2022-08-09,14.976859092712402
2022-08-10,15.634709358215332
2022-08-11,16.685569763183594
2022-08-12,17.052940368652344
2022-08-15,17.052940368652344
2022-08-16,18.035449981689453
2022-08-17,17.45448875427246
2022-08-18,17.360509872436523
2022-08-19,16.574501037597656
2022-08-22,15.89955997467041
2022-08-23,16.497608184814453
2022-08-24,15.84830093383789
2022-08-25,16.284015655517578
2022-08-26,15.788493156433105
2022-08-29,15.42966365814209
2022-08-30,15.21607494354248
2022-08-31,14.797441482543945
2022-09-01,14.575307846069336
2022-09-02,14.609485626220703
2022-09-06,14.378805160522461
2022-09-07,14.84016227722168
2022-09-08,15.019573211669922
2022-09-09,15.557818412780762
2022-09-12,15.6774263381958
2022-09-13,14.635109901428223
2022-09-14,14.297087669372559
2022-09-15,14.366073608398438
2022-09-16,14.409189224243164
2022-09-19,14.642013549804688
2022-09-20,14.271219253540039
2022-09-21,14.18498706817627
2022-09-22,13.615863800048828
2022-09-23,13.555502891540527
2022-09-26,13.11572551727295
2022-09-27,13.641732215881348
2022-09-28,14.253973007202148
2022-09-29,13.658980369567871
2022-09-30,13.512385368347168
2022-10-03,13.874557495117188
2022-10-04,14.917951583862305
2022-10-05,15.11628532409668
2022-10-06,15.11628532409668
2022-10-07,15.038675308227539
2022-10-10,14.805849075317383
2022-10-11,15.12490463256836
2022-10-12,15.193890571594238
2022-10-13,15.521565437316895
2022-10-14,15.055920600891113
2022-10-17,15.728522300720215
2022-10-18,16.35800552368164
2022-10-19,16.176925659179688
2022-10-20,16.02170753479004
2022-10-21,16.780540466308594
2022-10-24,17.159954071044922
2022-10-25,17.73770523071289
2022-10-26,17.936037063598633
2022-10-27,18.04813575744629
2022-10-28,18.117116928100586
2022-10-31,17.979148864746094
2022-11-01,17.94465446472168
2022-11-02,16.875391006469727
2022-11-03,17.030609130859375
2022-11-04,16.892641067504883
2022-11-07,16.884016036987305
2022-11-08,17.004737854003906
2022-11-09,16.168298721313477
2022-11-10,17.3841552734375
2022-11-11,18.117116928100586
2022-11-14,17.6945858001709
2022-11-15,18.487911224365234
2022-11-16,16.996112823486328
2022-11-17,19.548555374145508
2022-11-18,19.169132232666016
2022-11-21,19.557174682617188
2022-11-22,20.359119415283203
