Date,SBAC
2025-01-14,195.02000427246094
2025-01-15,197.22999572753906
2025-01-16,204.17999267578125
2025-01-17,203.61000061035156
2025-01-21,204.36000061035156
2025-01-22,198.39999389648438
2025-01-23,198.69000244140625
2025-01-24,196.8300018310547
2025-01-27,207.94000244140625
2025-01-28,201.6699981689453
2025-01-29,198.10000610351562
2025-01-30,199.13999938964844
2025-01-31,197.55999755859375
2025-02-03,197.72999572753906
2025-02-04,197.5399932861328
2025-02-05,203.47999572753906
2025-02-06,205.0
2025-02-07,205.82000732421875
2025-02-10,206.30999755859375
2025-02-11,209.24000549316406
2025-02-12,208.6300048828125
2025-02-13,208.1199951171875
2025-02-14,205.3699951171875
2025-02-18,206.39999389648438
2025-02-19,207.77000427246094
2025-02-20,210.02999877929688
2025-02-21,213.0
2025-02-24,212.83999633789062
2025-02-25,219.1699981689453
2025-02-26,215.49000549316406
2025-02-27,218.1999969482422
2025-02-28,217.89999389648438
2025-03-03,221.50999450683594
2025-03-04,219.35000610351562
2025-03-05,220.3800048828125
2025-03-06,218.74000549316406
2025-03-07,223.72999572753906
2025-03-10,224.91000366210938
2025-03-11,220.4199981689453
2025-03-12,216.47999572753906
2025-03-13,214.55999755859375
2025-03-14,218.22999572753906
2025-03-17,220.89999389648438
2025-03-18,223.14999389648438
2025-03-19,219.7899932861328
2025-03-20,220.97000122070312
2025-03-21,221.63999938964844
2025-03-24,218.69000244140625
2025-03-25,214.30999755859375
2025-03-26,214.6999969482422
2025-03-27,216.3800048828125
2025-03-28,216.83999633789062
2025-03-31,220.00999450683594
2025-04-01,220.4199981689453
2025-04-02,219.33999633789062
2025-04-03,230.8699951171875
2025-04-04,219.91000366210938
2025-04-07,214.42999267578125
2025-04-08,208.57000732421875
2025-04-09,212.13999938964844
2025-04-10,212.1999969482422
2025-04-11,219.17999267578125
2025-04-14,224.72999572753906
2025-04-15,224.8699951171875
2025-04-16,225.6699981689453
2025-04-17,229.05999755859375
2025-04-21,225.5500030517578
2025-04-22,231.4199981689453
2025-04-23,223.89999389648438
2025-04-24,222.83999633789062
2025-04-25,222.08999633789062
2025-04-28,223.27999877929688
2025-04-29,238.5
2025-04-30,243.39999389648438
2025-05-01,240.74000549316406
2025-05-02,241.9600067138672
2025-05-05,241.9499969482422
2025-05-06,242.8300018310547
2025-05-07,240.30999755859375
2025-05-08,236.6199951171875
2025-05-09,239.69000244140625
2025-05-12,229.6699981689453
2025-05-13,225.82000732421875
2025-05-14,222.72999572753906
2025-05-15,229.08999633789062
2025-05-16,233.0800018310547
2025-05-19,235.50999450683594
2025-05-20,233.77999877929688
2025-05-21,231.89999389648438
2025-05-22,228.27000427246094
2025-05-23,229.52000427246094
2025-05-27,231.00999450683594
2025-05-28,229.02999877929688
2025-05-29,230.24000549316406
2025-05-30,231.88999938964844
2025-06-02,231.05999755859375
2025-06-03,229.47999572753906
2025-06-04,230.75
2025-06-05,229.64999389648438
2025-06-06,225.67999267578125
2025-06-09,224.99000549316406
2025-06-10,226.16000366210938
2025-06-11,224.75
2025-06-12,228.07000732421875
2025-06-13,227.8300018310547
2025-06-16,230.1199951171875
2025-06-17,228.52000427246094
2025-06-18,228.32000732421875
2025-06-20,229.30999755859375
2025-06-23,234.1199951171875
2025-06-24,236.60000610351562
2025-06-25,232.67999267578125
2025-06-26,230.6999969482422
2025-06-27,230.8000030517578
2025-06-30,234.83999633789062
2025-07-01,238.74000549316406
2025-07-02,237.58999633789062
2025-07-03,233.92999267578125
2025-07-07,233.58999633789062
2025-07-08,234.24000549316406
2025-07-09,234.27000427246094
2025-07-10,232.7899932861328
2025-07-11,228.8000030517578
2025-07-14,232.33999633789062
2025-07-15,230.02999877929688
2025-07-16,233.88999938964844
2025-07-17,232.86000061035156
2025-07-18,233.89999389648438
2025-07-21,234.3699951171875
2025-07-22,239.35000610351562
2025-07-23,236.91000366210938
2025-07-24,235.1199951171875
2025-07-25,233.9199981689453
2025-07-28,226.75
2025-07-29,228.9199981689453
2025-07-30,226.97999572753906
2025-07-31,224.72000122070312
2025-08-01,228.57000732421875
2025-08-04,230.39999389648438
2025-08-05,219.16000366210938
2025-08-06,219.77000427246094
2025-08-07,223.13999938964844
2025-08-08,220.85000610351562
2025-08-11,219.11000061035156
2025-08-12,217.99000549316406
2025-08-13,219.38999938964844
2025-08-14,216.91000366210938
2025-08-15,219.94000244140625
2025-08-18,215.14999389648438
2025-08-19,220.25999450683594
2025-08-20,223.7100067138672
2025-08-21,220.88999938964844
2025-08-22,222.8699951171875
2025-08-25,221.57000732421875
2025-08-26,218.83999633789062
2025-08-27,208.1300048828125
2025-08-28,206.0399932861328
2025-08-29,204.85000610351562
2025-09-02,202.0
2025-09-03,199.30999755859375
2025-09-04,195.1699981689453
2025-09-05,197.74000549316406
2025-09-08,191.35000610351562
2025-09-09,191.47000122070312
2025-09-10,193.57000732421875
2025-09-11,199.44000244140625
2025-09-12,199.97000122070312
2025-09-15,198.0500030517578
2025-09-16,199.17999267578125
2025-09-17,199.3800048828125
2025-09-18,198.82000732421875
2025-09-19,199.10000610351562
2025-09-22,198.0
2025-09-23,198.82000732421875
2025-09-24,195.22999572753906
2025-09-25,195.42999267578125
2025-09-26,194.22000122070312
2025-09-29,196.10000610351562
2025-09-30,193.35000610351562
2025-10-01,191.7899932861328
2025-10-02,191.6999969482422
2025-10-03,192.08999633789062
2025-10-06,188.66000366210938
2025-10-07,188.52999877929688
2025-10-08,187.61000061035156
2025-10-09,187.49000549316406
2025-10-10,189.10000610351562
2025-10-13,188.1199951171875
2025-10-14,191.07000732421875
2025-10-15,194.4499969482422
2025-10-16,197.4199981689453
2025-10-17,196.25999450683594
2025-10-20,197.75999450683594
2025-10-21,197.6699981689453
2025-10-22,197.3800048828125
2025-10-23,196.10000610351562
2025-10-24,198.67999267578125
2025-10-27,197.3000030517578
2025-10-28,193.39999389648438
2025-10-29,190.4199981689453
2025-10-30,191.13999938964844
2025-10-31,191.47999572753906
2025-11-03,193.52000427246094
2025-11-04,196.1999969482422
2025-11-05,195.7899932861328
2025-11-06,194.75
2025-11-07,197.39999389648438
2025-11-10,199.4199981689453
2025-11-11,202.83999633789062
2025-11-12,201.6300048828125
2025-11-13,193.9499969482422
2025-11-14,197.2100067138672
2025-11-17,195.77999877929688
2025-11-18,197.6999969482422
2025-11-19,196.08999633789062
2025-11-20,195.25
2025-11-21,195.02000427246094
2025-11-24,193.08999633789062
2025-11-25,193.3000030517578
2025-11-26,194.7899932861328
2025-11-28,194.27000427246094
2025-12-01,188.57000732421875
2025-12-02,186.97000122070312
2025-12-03,187.33999633789062
2025-12-04,190.0
2025-12-05,189.5800018310547
2025-12-08,190.97999572753906
2025-12-09,189.2899932861328
2025-12-10,189.22000122070312
2025-12-11,192.8300018310547
2025-12-12,191.66000366210938
2025-12-15,193.1300048828125
2025-12-16,189.97999572753906
2025-12-17,190.9499969482422
2025-12-18,190.36000061035156
2025-12-19,190.00999450683594
2025-12-22,190.6300048828125
2025-12-23,191.91000366210938
2025-12-24,192.60000610351562
2025-12-26,192.60000610351562
2025-12-29,193.69000244140625
2025-12-30,194.75999450683594
