Date,AMG
2019-03-22,97.51631927490234
2019-03-25,97.51631927490234
2019-03-26,100.17155456542969
2019-03-27,102.00074768066406
2019-03-28,104.5576400756836
2019-03-29,105.33453369140625
2019-04-01,109.54360961914062
2019-04-02,109.52394104003906
2019-04-03,111.53994750976562
2019-04-04,112.2184829711914
2019-04-05,113.61495971679688
2019-04-08,112.20866394042969
2019-04-09,108.13729095458984
2019-04-10,108.67815399169922
2019-04-11,108.61917114257812
2019-04-12,110.47784423828125
2019-04-15,109.19937896728516
2019-04-16,110.66468811035156
2019-04-17,110.52702331542969
2019-04-18,111.75630950927734
2019-04-22,111.47109985351562
2019-04-23,112.58236694335938
2019-04-24,111.2940902709961
2019-04-25,110.23197174072266
2019-04-26,110.5958480834961
2019-04-29,111.0678939819336
2019-04-30,109.08137512207031
2019-05-01,107.69475555419922
2019-05-02,106.19994354248047
2019-05-03,108.9830322265625
2019-05-06,96.33622741699219
2019-05-07,92.53036499023438
2019-05-08,92.41233825683594
2019-05-09,92.7663803100586
2019-05-10,92.82539367675781
2019-05-13,89.334228515625
2019-05-14,89.825927734375
2019-05-15,90.013427734375
2019-05-16,89.56936645507812
2019-05-17,87.75347900390625
2019-05-20,87.46727752685547
2019-05-21,88.89827728271484
2019-05-22,88.2370376586914
2019-05-23,87.0725326538086
2019-05-24,87.24031829833984
2019-05-28,85.70077514648438
2019-05-29,86.0758056640625
2019-05-30,84.93098449707031
2019-05-31,82.72038269042969
2019-06-03,83.30265808105469
2019-06-04,86.2534408569336
2019-06-05,86.90477752685547
2019-06-06,87.84231567382812
2019-06-07,88.10875701904297
2019-06-10,88.99696350097656
2019-06-11,88.82918548583984
2019-06-12,88.07917022705078
2019-06-13,88.58245849609375
2019-06-14,87.20083618164062
2019-06-17,86.1843490600586
2019-06-18,86.42121124267578
2019-06-19,85.78960418701172
2019-06-20,87.43768310546875
2019-06-21,86.82582092285156
2019-06-24,86.88502502441406
2019-06-25,87.34886169433594
2019-06-26,88.93775939941406
2019-06-27,90.2108383178711
2019-06-28,90.93124389648438
2019-07-01,90.81282043457031
2019-07-02,88.95750427246094
2019-07-03,89.53974151611328
2019-07-05,89.85552978515625
2019-07-08,88.34561157226562
2019-07-09,89.23382568359375
2019-07-10,89.37198638916016
2019-07-11,89.8259506225586
2019-07-12,88.58245849609375
2019-07-15,87.84231567382812
2019-07-16,86.55938720703125
2019-07-17,84.21058654785156
2019-07-18,86.76661682128906
2019-07-19,87.21070861816406
2019-07-22,86.79621887207031
2019-07-23,88.88838195800781
2019-07-24,90.37861633300781
2019-07-25,88.16797637939453
2019-07-26,88.86865997314453
2019-07-29,85.51329040527344
2019-07-30,85.64154815673828
2019-07-31,84.66456604003906
2019-08-01,81.6545639038086
2019-08-02,80.05580139160156
2019-08-05,77.95374298095703
2019-08-06,80.1742172241211
2019-08-07,78.3709945678711
2019-08-08,80.37238311767578
2019-08-09,79.28254699707031
2019-08-12,78.8961410522461
2019-08-13,78.51963806152344
2019-08-14,76.08232116699219
2019-08-15,73.80349731445312
2019-08-16,75.24011993408203
2019-08-19,76.0030288696289
2019-08-20,75.09151458740234
2019-08-21,75.18069458007812
2019-08-22,75.80488586425781
2019-08-23,73.95211029052734
2019-08-26,74.38805389404297
2019-08-27,74.15027618408203
2019-08-28,74.33853149414062
2019-08-29,75.08158874511719
2019-08-30,75.92376708984375
2019-09-03,74.27908325195312
2019-09-04,75.3293228149414
2019-09-05,78.01434326171875
2019-09-06,77.90536499023438
2019-09-09,82.28460693359375
2019-09-10,85.58393096923828
2019-09-11,87.41686248779297
2019-09-12,87.39706420898438
2019-09-13,87.85281372070312
2019-09-16,87.58531951904297
2019-09-17,86.19821166992188
2019-09-18,86.00994110107422
2019-09-19,85.1578598022461
2019-09-20,84.86064147949219
2019-09-23,84.53370666503906
2019-09-24,82.48274993896484
2019-09-25,83.29520416259766
2019-09-26,82.2053451538086
2019-09-27,82.17562103271484
2019-09-30,82.58184051513672
2019-10-01,78.9357681274414
2019-10-02,75.5175552368164
2019-10-03,74.8537368774414
2019-10-04,75.7652816772461
2019-10-07,74.14037322998047
2019-10-08,71.13829803466797
2019-10-09,71.58414459228516
2019-10-10,72.38665771484375
2019-10-11,75.26985931396484
2019-10-14,74.59612274169922
2019-10-15,75.42839050292969
2019-10-16,74.91317749023438
2019-10-17,74.01155853271484
2019-10-18,73.89269256591797
2019-10-21,74.77447509765625
2019-10-22,74.92308807373047
2019-10-23,76.33000183105469
2019-10-24,76.19129180908203
2019-10-25,76.62722778320312
2019-10-28,80.7489013671875
2019-10-29,83.2852783203125
2019-10-30,79.98600769042969
2019-10-31,79.1438217163086
2019-11-01,81.39290618896484
2019-11-04,85.30650329589844
2019-11-05,86.36664581298828
2019-11-06,85.29264068603516
2019-11-07,86.56553649902344
2019-11-08,86.37657928466797
2019-11-11,86.53569030761719
2019-11-12,85.79981994628906
2019-11-13,84.21869659423828
2019-11-14,83.79106140136719
2019-11-15,84.52692413330078
2019-11-18,84.5567626953125
2019-11-19,84.41754913330078
2019-11-20,83.5324935913086
2019-11-21,83.56233215332031
2019-11-22,83.94021606445312
2019-11-25,86.06831359863281
2019-11-26,85.17330932617188
2019-11-27,85.47162628173828
2019-11-29,84.89488220214844
2019-12-02,83.03528594970703
2019-12-03,81.32483673095703
2019-12-04,82.33918762207031
2019-12-05,83.11483764648438
2019-12-06,84.95454406738281
2019-12-09,83.79106140136719
2019-12-10,82.37896728515625
2019-12-11,83.32366943359375
2019-12-12,86.4561538696289
2019-12-13,84.6363296508789
2019-12-16,85.62081909179688
2019-12-17,85.44184112548828
2019-12-18,86.0583724975586
2019-12-19,86.20751953125
2019-12-20,84.02971649169922
2019-12-23,85.25288391113281
2019-12-24,84.47724151611328
2019-12-26,84.26837158203125
2019-12-27,84.47724151611328
2019-12-30,84.02971649169922
2019-12-31,84.26837158203125
2020-01-02,83.52255249023438
2020-01-03,82.48832702636719
2020-01-06,82.86624145507812
2020-01-07,81.93146514892578
2020-01-08,82.07067108154297
2020-01-09,82.46846008300781
2020-01-10,82.46846008300781
2020-01-13,84.0794448852539
2020-01-14,84.30815887451172
2020-01-15,84.21869659423828
2020-01-16,85.89926147460938
2020-01-17,85.1633529663086
2020-01-21,84.90482330322266
2020-01-22,85.56117248535156
2020-01-23,84.99430847167969
2020-01-24,82.44857788085938
2020-01-27,79.35588836669922
2020-01-28,78.73933410644531
2020-01-29,79.03767395019531
2020-01-30,79.8630599975586
2020-01-31,79.40562438964844
2020-02-03,79.8033676147461
2020-02-04,81.61322784423828
2020-02-05,84.05956268310547
2020-02-06,82.76679992675781
2020-02-07,81.06632995605469
2020-02-10,81.84195709228516
2020-02-11,82.54802703857422
2020-02-12,83.5662612915039
2020-02-13,82.38826751708984
2020-02-14,82.75765228271484
2020-02-18,83.12700653076172
2020-02-19,86.56111145019531
2020-02-20,87.94872283935547
2020-02-21,88.62754821777344
2020-02-24,85.13358306884766
2020-02-25,82.1886215209961
2020-02-26,81.53973388671875
2020-02-27,80.14215850830078
2020-02-28,75.09085083007812
2020-03-02,78.2254409790039
2020-03-03,73.68324279785156
2020-03-04,75.2905044555664
2020-03-05,70.57858276367188
2020-03-06,70.36894989013672
2020-03-09,62.342769622802734
2020-03-10,66.74520111083984
2020-03-11,61.3943977355957
2020-03-12,50.293487548828125
2020-03-13,57.07183837890625
2020-03-16,52.47972869873047
2020-03-17,59.437767028808594
2020-03-18,58.828819274902344
2020-03-19,55.234989166259766
2020-03-20,48.68626403808594
2020-03-23,45.07246398925781
2020-03-24,49.504844665527344
2020-03-25,51.26182556152344
2020-03-26,56.74239730834961
2020-03-27,56.26321792602539
2020-03-30,60.326236724853516
2020-03-31,59.0384521484375
2020-04-01,56.05356979370117
2020-04-02,56.62260437011719
2020-04-03,55.26493453979492
2020-04-06,61.5341682434082
2020-04-07,62.44260025024414
2020-04-08,65.02816772460938
2020-04-09,66.48565673828125
2020-04-13,62.791996002197266
2020-04-14,63.141395568847656
2020-04-15,59.82709884643555
2020-04-16,59.78715515136719
2020-04-17,62.84191131591797
2020-04-20,61.424339294433594
2020-04-21,60.895259857177734
2020-04-22,61.14482879638672
2020-04-23,60.30626678466797
2020-04-24,60.18647384643555
2020-04-27,66.6054458618164
2020-04-28,68.0030288696289
2020-04-29,70.20924377441406
2020-04-30,69.83988189697266
2020-05-01,64.85843658447266
2020-05-04,65.7269287109375
2020-05-05,64.79856872558594
2020-05-06,62.562049865722656
2020-05-07,64.18949890136719
2020-05-08,66.17637634277344
2020-05-11,66.09652709960938
2020-05-12,60.86469650268555
2020-05-13,59.72649002075195
2020-05-14,62.07280349731445
2020-05-15,62.4322509765625
2020-05-18,66.49588775634766
2020-05-19,64.98823547363281
2020-05-20,65.82693481445312
2020-05-21,66.5657730102539
2020-05-22,64.35923767089844
2020-05-26,69.88058471679688
2020-05-27,72.33675384521484
2020-05-28,68.78230285644531
2020-05-29,66.51585388183594
2020-06-01,68.17325592041016
2020-06-02,69.61100769042969
2020-06-03,74.37355041503906
2020-06-04,76.28056335449219
2020-06-05,78.01782989501953
2020-06-08,81.59225463867188
2020-06-09,80.84342193603516
2020-06-10,76.58008575439453
2020-06-11,70.150146484375
2020-06-12,72.68619537353516
2020-06-15,73.36512756347656
2020-06-16,74.473388671875
2020-06-17,74.2337646484375
2020-06-18,74.59321594238281
2020-06-19,75.11239624023438
2020-06-22,74.74296569824219
2020-06-23,74.89275360107422
2020-06-24,72.91584777832031
2020-06-25,74.8028793334961
2020-06-26,71.23845672607422
2020-06-29,72.23690032958984
2020-06-30,74.44344329833984
2020-07-01,71.13862609863281
2020-07-02,72.70616149902344
2020-07-06,74.07402038574219
2020-07-07,72.40662384033203
2020-07-08,72.78604125976562
2020-07-09,68.98198699951172
2020-07-10,72.0472183227539
2020-07-13,72.25685119628906
2020-07-14,70.30990600585938
2020-07-15,72.81598663330078
2020-07-16,71.95732116699219
2020-07-17,70.88902282714844
2020-07-20,69.86062622070312
2020-07-21,73.03565216064453
2020-07-22,71.8774642944336
2020-07-23,72.18698120117188
2020-07-24,70.12018585205078
2020-07-27,71.40819549560547
2020-07-28,69.52115631103516
2020-07-29,69.60100555419922
2020-07-30,68.31303405761719
2020-07-31,68.68246459960938
2020-08-03,68.1832504272461
2020-08-04,68.0035171508789
2020-08-05,70.62980651855469
2020-08-06,69.8409194946289
2020-08-07,72.03781127929688
2020-08-10,73.1462173461914
2020-08-11,74.0050277709961
2020-08-12,72.97645568847656
2020-08-13,72.24749755859375
2020-08-14,72.836669921875
2020-08-17,72.47718811035156
2020-08-18,72.62696075439453
2020-08-19,71.48857116699219
2020-08-20,69.40155029296875
2020-08-21,68.4928207397461
2020-08-24,70.89942169189453
2020-08-25,70.92937469482422
2020-08-26,70.21039581298828
2020-08-27,71.00924682617188
2020-08-28,70.49999237060547
2020-08-31,68.55276489257812
2020-09-01,68.10337829589844
2020-09-02,70.95932006835938
2020-09-03,70.62980651855469
2020-09-04,70.70967102050781
2020-09-08,68.04347229003906
2020-09-09,68.42292785644531
2020-09-10,65.88653564453125
2020-09-11,66.42576599121094
2020-09-14,65.87654876708984
2020-09-15,65.19752502441406
2020-09-16,67.69393920898438
2020-09-17,68.5926742553711
2020-09-18,67.64405059814453
2020-09-21,65.05770111083984
2020-09-22,64.64828491210938
2020-09-23,63.290218353271484
2020-09-24,63.58978271484375
2020-09-25,64.6383056640625
2020-09-28,67.95359802246094
2020-09-29,67.91364288330078
2020-09-30,68.28312683105469
2020-10-01,67.37442779541016
2020-10-02,69.00209045410156
2020-10-05,71.03922271728516
2020-10-06,71.50857543945312
2020-10-07,72.91655731201172
2020-10-08,76.1419677734375
2020-10-09,76.30177307128906
2020-10-12,76.88093566894531
2020-10-13,76.71116638183594
2020-10-14,78.20904541015625
2020-10-15,79.76683807373047
2020-10-16,78.20904541015625
2020-10-19,77.37023162841797
2020-10-20,78.83815002441406
2020-10-21,78.16909790039062
2020-10-22,78.93800354003906
2020-10-23,79.28752899169922
2020-10-26,78.65839385986328
2020-10-27,76.78106689453125
2020-10-28,74.0050277709961
2020-10-29,74.4044418334961
2020-10-30,75.26322937011719
2020-11-02,76.401611328125
2020-11-03,78.59847259521484
2020-11-04,77.8194808959961
2020-11-05,80.98542785644531
2020-11-06,79.33753967285156
2020-11-09,83.80178833007812
2020-11-10,85.38972473144531
2020-11-11,84.97026062011719
2020-11-12,84.44095611572266
2020-11-13,86.4583511352539
2020-11-16,88.68548583984375
2020-11-17,88.83526611328125
2020-11-18,86.52825164794922
2020-11-19,85.56949615478516
2020-11-20,84.97026062011719
2020-11-23,86.85783386230469
2020-11-24,91.28211212158203
2020-11-25,90.67290496826172
2020-11-27,91.0124740600586
2020-11-30,87.00764465332031
2020-12-01,88.62553405761719
2020-12-02,89.9438247680664
2020-12-03,93.12972259521484
2020-12-04,95.19705963134766
2020-12-07,95.37681579589844
2020-12-08,97.55400085449219
2020-12-09,98.19318389892578
2020-12-10,98.18319702148438
2020-12-11,97.05465698242188
2020-12-14,96.27567291259766
2020-12-15,98.14325714111328
2020-12-16,99.07205200195312
2020-12-17,99.9409408569336
2020-12-18,100.07076263427734
2020-12-21,101.08943939208984
2020-12-22,99.28178405761719
2020-12-23,101.46894836425781
2020-12-24,101.6087875366211
2020-12-28,101.4389877319336
2020-12-29,100.4302978515625
2020-12-30,100.80980682373047
2020-12-31,101.56881713867188
2021-01-04,98.98216247558594
2021-01-05,100.77983856201172
2021-01-06,104.8246078491211
2021-01-07,105.62361145019531
2021-01-08,106.11296844482422
2021-01-11,107.03175354003906
2021-01-12,108.64970397949219
2021-01-13,108.85940551757812
2021-01-14,110.76695251464844
2021-01-15,110.17770385742188
2021-01-19,111.95542907714844
2021-01-20,113.45347595214844
2021-01-21,112.46475982666016
2021-01-22,112.964111328125
2021-01-25,113.53340148925781
2021-01-26,115.45089721679688
2021-01-27,115.14131164550781
2021-01-28,113.71314239501953
2021-01-29,110.0478744506836
2021-02-01,113.35359954833984
2021-02-02,111.84556579589844
2021-02-03,112.16514587402344
2021-02-04,112.79434204101562
2021-02-05,112.26502227783203
2021-02-08,131.92962646484375
2021-02-09,141.9366455078125
2021-02-10,144.1837921142578
2021-02-11,144.98275756835938
2021-02-12,147.70924377441406
2021-02-16,145.8217010498047
2021-02-17,144.20362854003906
2021-02-18,138.50064086914062
2021-02-19,142.27601623535156
2021-02-22,142.88525390625
2021-02-23,143.05503845214844
2021-02-24,147.41973876953125
2021-02-25,142.3259735107422
2021-02-26,139.79904174804688
2021-03-01,142.22604370117188
2021-03-02,139.32962036132812
2021-03-03,137.05239868164062
2021-03-04,134.8750762939453
2021-03-05,139.1398162841797
2021-03-08,138.7803192138672
2021-03-09,137.3420867919922
2021-03-10,140.7179412841797
2021-03-11,144.93280029296875
2021-03-12,145.17251586914062
2021-03-15,149.27748107910156
2021-03-16,147.55955505371094
2021-03-17,149.70693969726562
2021-03-18,146.79049682617188
2021-03-19,148.9378662109375
2021-03-22,148.6382598876953
2021-03-23,144.85287475585938
2021-03-24,144.98269653320312
2021-03-25,148.20875549316406
2021-03-26,151.87428283691406
2021-03-29,146.87039184570312
2021-03-30,148.79803466796875
2021-03-31,148.84799194335938
2021-04-01,152.10397338867188
2021-04-05,154.22146606445312
2021-04-06,154.49110412597656
2021-04-07,153.6221160888672
2021-04-08,153.9517364501953
2021-04-09,155.43997192382812
2021-04-12,158.43624877929688
2021-04-13,154.6708526611328
2021-04-14,156.58848571777344
2021-04-15,157.6172637939453
2021-04-16,157.3076629638672
2021-04-19,156.7283477783203
2021-04-20,154.66087341308594
2021-04-21,157.87693786621094
2021-04-22,155.44993591308594
2021-04-23,157.94683837890625
2021-04-26,157.89688110351562
2021-04-27,160.75340270996094
2021-04-28,159.30519104003906
2021-04-29,163.7797393798828
2021-04-30,160.97312927246094
2021-05-03,161.2128448486328
2021-05-04,162.80093383789062
2021-05-05,168.37411499023438
2021-05-06,174.6464385986328
2021-05-07,173.3479766845703
2021-05-10,173.95726013183594
2021-05-11,169.38287353515625
2021-05-12,158.685302734375
2021-05-13,161.54200744628906
2021-05-14,164.20889282226562
2021-05-17,160.61309814453125
2021-05-18,158.8850860595703
2021-05-19,155.77871704101562
2021-05-20,155.6288604736328
2021-05-21,157.556640625
2021-05-24,157.36685180664062
2021-05-25,157.81634521484375
2021-05-26,160.37338256835938
2021-05-27,165.73707580566406
2021-05-28,163.80935668945312
2021-06-01,164.79820251464844
2021-06-02,166.106689453125
2021-06-03,165.37754821777344
2021-06-04,164.71829223632812
2021-06-07,161.8915557861328
2021-06-08,163.25001525878906
2021-06-09,160.67298889160156
2021-06-10,159.5343475341797
2021-06-11,161.25233459472656
2021-06-14,160.4432373046875
2021-06-15,160.95265197753906
2021-06-16,159.6042022705078
2021-06-17,154.68995666503906
2021-06-18,148.42727661132812
2021-06-21,153.6611328125
2021-06-22,151.90322875976562
2021-06-23,152.38267517089844
2021-06-24,153.85093688964844
2021-06-25,156.83746337890625
2021-06-28,153.50137329101562
2021-06-29,154.06069946289062
2021-06-30,154.03074645996094
2021-07-01,156.20819091796875
2021-07-02,155.75872802734375
2021-07-06,166.6060791015625
2021-07-07,175.50575256347656
2021-07-08,170.3617401123047
2021-07-09,176.57449340820312
2021-07-12,179.6609344482422
2021-07-13,174.1273193359375
2021-07-14,168.97335815429688
2021-07-15,168.55384826660156
2021-07-16,166.14666748046875
2021-07-19,161.08255004882812
2021-07-20,166.4263458251953
2021-07-21,169.80238342285156
2021-07-22,165.6871795654297
2021-07-23,167.02560424804688
2021-07-26,169.22305297851562
2021-07-27,167.4051513671875
2021-07-28,155.64881896972656
2021-07-29,158.6453857421875
2021-07-30,158.25579833984375
2021-08-02,159.6841583251953
2021-08-03,162.0813751220703
2021-08-04,160.7628936767578
2021-08-05,164.9083251953125
2021-08-06,164.42886352539062
2021-08-09,164.59864807128906
2021-08-10,166.82620239257812
2021-08-11,169.89285278320312
2021-08-12,170.29241943359375
2021-08-13,169.01380920410156
2021-08-16,168.5143280029297
2021-08-17,164.25906372070312
2021-08-18,161.92161560058594
2021-08-19,158.31561279296875
2021-08-20,161.03260803222656
2021-08-23,162.6507568359375
2021-08-24,165.3378448486328
2021-08-25,169.64309692382812
2021-08-26,168.20469665527344
2021-08-27,174.11817932128906
2021-08-30,171.1714324951172
2021-08-31,169.92279052734375
2021-09-01,167.18580627441406
2021-09-02,166.7862548828125
2021-09-03,166.51657104492188
2021-09-07,162.23126220703125
2021-09-08,162.74073791503906
2021-09-09,162.9005126953125
2021-09-10,160.3433837890625
2021-09-13,160.53314208984375
2021-09-14,157.5963897705078
2021-09-15,161.76181030273438
2021-09-16,159.54425048828125
2021-09-17,160.2434539794922
2021-09-20,149.47535705566406
2021-09-21,146.9680938720703
2021-09-22,150.0147247314453
2021-09-23,155.3988037109375
2021-09-24,156.23788452148438
2021-09-27,158.5952911376953
2021-09-28,153.2112274169922
2021-09-29,153.2012176513672
2021-09-30,150.92376708984375
2021-10-01,153.11134338378906
2021-10-04,149.40541076660156
2021-10-05,152.29220581054688
2021-10-06,151.21337890625
2021-10-07,152.9315185546875
2021-10-08,152.81166076660156
2021-10-11,149.82496643066406
2021-10-12,147.65731811523438
2021-10-13,151.7628173828125
2021-10-14,158.6851806640625
2021-10-15,159.86387634277344
2021-10-18,159.1546630859375
2021-10-19,161.12249755859375
2021-10-20,163.9893341064453
2021-10-21,164.57867431640625
2021-10-22,165.48768615722656
2021-10-25,166.60643005371094
2021-10-26,164.7584991455078
2021-10-27,159.73406982421875
2021-10-28,167.3456573486328
2021-10-29,167.6952362060547
2021-11-01,185.63548278808594
2021-11-02,187.94293212890625
2021-11-03,190.1305389404297
2021-11-04,185.6654510498047
2021-11-05,185.83526611328125
2021-11-08,184.92628479003906
2021-11-09,185.44573974609375
2021-11-10,180.78062438964844
2021-11-11,182.61868286132812
2021-11-12,184.74644470214844
2021-11-15,183.08819580078125
2021-11-16,180.18121337890625
2021-11-17,177.0045623779297
2021-11-18,176.1155548095703
2021-11-19,174.03768920898438
2021-11-22,174.07762145996094
2021-11-23,177.71380615234375
2021-11-24,175.95565795898438
2021-11-26,170.0119171142578
2021-11-29,174.87680053710938
2021-11-30,169.9519500732422
2021-12-01,167.2447967529297
2021-12-02,170.99085998535156
2021-12-03,165.80625915527344
2021-12-06,165.62649536132812
2021-12-07,171.3804168701172
2021-12-08,171.34051513671875
2021-12-09,167.49452209472656
2021-12-10,165.2468719482422
2021-12-13,161.50082397460938
2021-12-14,161.0013427734375
2021-12-15,162.84939575195312
2021-12-16,164.7074737548828
2021-12-17,160.3720245361328
2021-12-20,154.18850708007812
2021-12-21,157.30523681640625
2021-12-22,159.51290893554688
2021-12-23,160.62176513671875
2021-12-27,166.6154327392578
2021-12-28,165.9162139892578
2021-12-29,165.40672302246094
2021-12-30,164.65753173828125
2021-12-31,164.33779907226562
2022-01-03,162.21006774902344
2022-01-04,166.65542602539062
2022-01-05,160.1822052001953
2022-01-06,161.7005615234375
2022-01-07,163.83836364746094
2022-01-10,160.35205078125
2022-01-11,164.84732055664062
2022-01-12,161.4408721923828
2022-01-13,157.9445343017578
2022-01-14,156.3362274169922
2022-01-18,152.38037109375
2022-01-19,148.23472595214844
2022-01-20,146.9760284423828
2022-01-21,140.452880859375
2022-01-24,138.85455322265625
2022-01-25,140.09324645996094
2022-01-26,140.7225799560547
2022-01-27,138.29513549804688
2022-01-28,140.5028533935547
2022-01-31,146.05697631835938
2022-02-01,147.75521850585938
2022-02-02,148.54434204101562
2022-02-03,143.97914123535156
2022-02-04,146.45660400390625
2022-02-07,145.96705627441406
2022-02-08,147.08592224121094
2022-02-09,147.95498657226562
2022-02-10,146.46656799316406
2022-02-11,142.33090209960938
2022-02-14,140.79249572753906
2022-02-15,144.67845153808594
2022-02-16,147.5056610107422
2022-02-17,141.16183471679688
2022-02-18,141.40162658691406
2022-02-22,137.5054168701172
2022-02-23,134.44845581054688
2022-02-24,136.67623901367188
2022-02-25,141.6214141845703
2022-02-28,138.22474670410156
2022-03-01,129.81297302246094
2022-03-02,136.01687622070312
2022-03-03,133.0298309326172
2022-03-04,129.04373168945312
2022-03-07,122.36028289794922
2022-03-08,122.97965240478516
2022-03-09,130.29249572753906
2022-03-10,127.88485717773438
2022-03-11,127.33539581298828
2022-03-14,127.95478820800781
2022-03-15,130.1326446533203
2022-03-16,141.20181274414062
2022-03-17,144.80828857421875
2022-03-18,142.53054809570312
2022-03-21,142.1109619140625
2022-03-22,143.3896942138672
2022-03-23,139.60340881347656
2022-03-24,140.52252197265625
2022-03-25,143.07998657226562
2022-03-28,142.68035888671875
2022-03-29,146.56658935546875
2022-03-30,145.9272003173828
2022-03-31,140.8122100830078
2022-04-01,144.32876586914062
2022-04-04,143.74932861328125
2022-04-05,139.54345703125
2022-04-06,135.5773468017578
2022-04-07,134.89801025390625
2022-04-08,133.45941162109375
2022-04-11,134.02886962890625
2022-04-12,131.44137573242188
2022-04-13,134.82809448242188
2022-04-14,130.1326446533203
2022-04-18,131.91090393066406
2022-04-19,137.71522521972656
2022-04-20,139.89309692382812
2022-04-21,135.17771911621094
2022-04-22,132.9599151611328
2022-04-25,134.48841857910156
2022-04-26,128.15460205078125
2022-04-27,129.41336059570312
2022-04-28,131.90090942382812
2022-04-29,125.44723510742188
2022-05-02,130.00282287597656
2022-05-03,129.9728240966797
2022-05-04,135.8870391845703
2022-05-05,131.04176330566406
2022-05-06,128.8739013671875
2022-05-09,124.85781860351562
2022-05-10,123.14948272705078
2022-05-11,118.07405853271484
2022-05-12,119.31294250488281
2022-05-13,124.73807525634766
2022-05-16,123.18946838378906
2022-05-17,128.8843536376953
2022-05-18,124.32844543457031
2022-05-19,124.41835021972656
2022-05-20,127.23582458496094
2022-05-23,126.83617401123047
2022-05-24,124.43833923339844
2022-05-25,127.67542266845703
2022-05-26,132.44114685058594
2022-05-27,134.15960693359375
2022-05-31,133.50021362304688
2022-06-01,131.402099609375
2022-06-02,134.36941528320312
2022-06-03,133.51022338867188
2022-06-06,136.087890625
2022-06-07,138.24594116210938
2022-06-08,135.33859252929688
2022-06-09,133.82989501953125
2022-06-10,126.35662841796875
2022-06-13,118.55363464355469
2022-06-14,118.02409362792969
2022-06-15,120.12223052978516
2022-06-16,113.41822814941406
2022-06-17,115.04676818847656
2022-06-21,117.52454376220703
2022-06-22,116.815185546875
2022-06-23,118.43372344970703
2022-06-24,123.92878723144531
2022-06-27,122.37020874023438
2022-06-28,122.18035888671875
2022-06-29,117.7743148803711
2022-06-30,116.49546813964844
2022-07-01,117.70437622070312
2022-07-05,120.02229309082031
2022-07-06,118.86334228515625
2022-07-07,122.6899185180664
2022-07-08,119.55272674560547
2022-07-11,115.00680541992188
2022-07-12,114.85694122314453
2022-07-13,112.98861694335938
2022-07-14,112.77879333496094
2022-07-15,116.48546600341797
2022-07-18,114.6671142578125
2022-07-19,120.34202575683594
2022-07-20,121.80070495605469
2022-07-21,121.46099853515625
2022-07-22,120.60177612304688
2022-07-25,121.4310531616211
2022-07-26,118.8433609008789
2022-07-27,123.3193588256836
2022-07-28,125.48739624023438
2022-07-29,126.26669311523438
2022-08-01,129.39389038085938
2022-08-02,128.2049560546875
2022-08-03,131.74179077148438
2022-08-04,130.6427459716797
2022-08-05,129.69361877441406
2022-08-08,131.36212158203125
2022-08-09,130.11326599121094
2022-08-10,135.1391143798828
2022-08-11,136.1583251953125
2022-08-12,139.7353515625
2022-08-15,139.72535705566406
2022-08-16,140.44476318359375
2022-08-17,139.82528686523438
2022-08-18,141.83363342285156
2022-08-19,136.59796142578125
2022-08-22,133.63037109375
2022-08-23,133.08079528808594
2022-08-24,133.06082153320312
2022-08-25,135.66868591308594
2022-08-26,130.4329833984375
2022-08-29,128.38467407226562
2022-08-30,127.35550689697266
2022-08-31,127.2555923461914
2022-09-01,126.5761489868164
2022-09-02,125.17731475830078
2022-09-06,124.89752197265625
2022-09-07,128.00497436523438
2022-09-08,130.3031005859375
2022-09-09,132.37135314941406
2022-09-12,133.53045654296875
2022-09-13,127.71522521972656
2022-09-14,125.67689514160156
2022-09-15,124.69768524169922
2022-09-16,122.01988983154297
2022-09-19,124.89752197265625
2022-09-20,121.90997314453125
2022-09-21,120.49113464355469
2022-09-22,118.17303466796875
2022-09-23,115.53520202636719
2022-09-26,114.1563491821289
2022-09-27,113.44692993164062
2022-09-28,115.18549346923828
2022-09-29,113.29704284667969
2022-09-30,111.75830841064453
2022-10-03,116.2945785522461
2022-10-04,121.79007720947266
2022-10-05,120.73094940185547
2022-10-06,120.32129669189453
2022-10-07,118.23300170898438
2022-10-10,118.54275512695312
2022-10-11,114.43611145019531
2022-10-12,112.7874526977539
2022-10-13,116.65428924560547
2022-10-14,114.37615966796875
2022-10-17,118.37288665771484
2022-10-18,119.86165618896484
2022-10-19,117.70343017578125
2022-10-20,115.40531921386719
2022-10-21,119.03233337402344
2022-10-24,120.28129577636719
2022-10-25,124.58778381347656
2022-10-26,123.74846649169922
2022-10-27,124.81758117675781
2022-10-28,127.0357666015625
2022-10-31,124.0582046508789
2022-11-01,126.46623992919922
2022-11-02,123.67852783203125
2022-11-03,120.90080261230469
2022-11-04,123.80841827392578
2022-11-07,137.8868865966797
2022-11-08,143.56222534179688
2022-11-09,141.32408142089844
2022-11-10,157.04115295410156
2022-11-11,153.8038330078125
2022-11-14,152.37496948242188
2022-11-15,156.0019989013672
2022-11-16,154.88282775878906
2022-11-17,155.18260192871094
2022-11-18,153.7537078857422
2022-11-21,155.3125457763672
2022-11-22,156.72149658203125
2022-11-23,156.62152099609375
2022-11-25,156.76145935058594
2022-11-28,154.99278259277344
2022-11-29,158.2403106689453
2022-11-30,160.29876708984375
2022-12-01,162.47711181640625
2022-12-02,162.3572235107422
