Date,PBI
2022-03-23,4.298858642578125
2022-03-24,4.366423606872559
2022-03-25,4.357977867126465
2022-03-28,4.3495330810546875
2022-03-29,4.670468807220459
2022-03-30,4.5015549659729
2022-03-31,4.391760349273682
2022-04-01,4.3748698234558105
2022-04-04,4.45088005065918
2022-04-05,4.265076160430908
2022-04-06,4.155282020568848
2022-04-07,4.1130523681640625
2022-04-08,4.1806182861328125
2022-04-11,4.104607582092285
2022-04-12,4.138390064239502
2022-04-13,4.222846031188965
2022-04-14,4.053933143615723
2022-04-18,3.9019107818603516
2022-04-19,4.053933143615723
2022-04-20,3.9863669872283936
2022-04-21,3.9525835514068604
2022-04-22,3.851236581802368
2022-04-25,3.9019107818603516
2022-04-26,3.775224447250366
2022-04-27,3.64009428024292
2022-04-28,4.493109226226807
2022-04-29,4.45088005065918
2022-05-02,4.265076160430908
2022-05-03,4.273521423339844
2022-05-04,4.3073039054870605
2022-05-05,4.1721720695495605
2022-05-06,4.053933143615723
2022-05-09,3.9948129653930664
2022-05-10,3.8427906036376953
2022-05-11,3.732996940612793
2022-05-12,3.8174540996551514
2022-05-13,3.8427906036376953
2022-05-16,3.859682559967041
2022-05-17,4.1130523681640625
2022-05-18,3.9188029766082764
2022-05-19,3.9103572368621826
2022-05-20,3.8676671981811523
2022-05-23,3.944507598876953
2022-05-24,3.705446720123291
2022-05-25,3.790825128555298
2022-05-26,3.8676671981811523
2022-05-27,3.9786596298217773
2022-05-31,3.995734453201294
2022-06-01,4.046961307525635
2022-06-02,4.217720985412598
2022-06-03,4.149417400360107
2022-06-06,4.200644493103027
2022-06-07,4.055499076843262
2022-06-08,4.012809753417969
2022-06-09,3.876204013824463
2022-06-10,3.75667405128479
2022-06-13,3.526151180267334
2022-06-14,3.4151577949523926
2022-06-15,3.4151577949523926
2022-06-16,3.1077940464019775
2022-06-17,3.0992565155029297
2022-06-21,3.1163322925567627
2022-06-22,3.1675586700439453
2022-06-23,3.2017107009887695
2022-06-24,3.3041656017303467
2022-06-27,3.3297793865203857
2022-06-28,3.2273247241973877
2022-06-29,3.1248695850372314
2022-06-30,3.0907182693481445
2022-07-01,3.1419453620910645
2022-07-05,3.1419453620910645
2022-07-06,2.9968011379241943
2022-07-07,3.1077940464019775
2022-07-08,3.1163322925567627
2022-07-11,3.0224151611328125
2022-07-12,3.0907182693481445
2022-07-13,3.0992565155029297
2022-07-14,3.0224151611328125
2022-07-15,3.1504833698272705
2022-07-18,3.2614760398864746
2022-07-19,3.4236960411071777
2022-07-20,3.449310064315796
2022-07-21,3.594453811645508
2022-07-22,3.509075164794922
2022-07-25,3.509075164794922
2022-07-26,3.3810064792633057
2022-07-27,3.534688711166382
2022-07-28,2.9114227294921875
2022-07-29,2.7918920516967773
2022-08-01,2.8431191444396973
2022-08-02,2.8089675903320312
2022-08-03,2.7918920516967773
2022-08-04,2.7577407360076904
2022-08-05,2.7577407360076904
2022-08-08,2.7918920516967773
2022-08-09,2.697974443435669
2022-08-10,2.7748162746429443
2022-08-11,2.8943467140197754
2022-08-12,2.9455745220184326
2022-08-15,2.9626495838165283
2022-08-16,2.9797253608703613
2022-08-17,3.0138769149780273
2022-08-18,2.9968011379241943
2022-08-19,2.884204626083374
2022-08-22,2.745624303817749
2022-08-23,2.7196407318115234
2022-08-24,2.6590113639831543
2022-08-25,2.771608352661133
2022-08-26,2.6416890621185303
2022-08-29,2.5810604095458984
2022-08-30,2.572399139404297
2022-08-31,2.5031089782714844
2022-09-01,2.451140880584717
2022-09-02,2.433818817138672
2022-09-06,2.3991732597351074
2022-09-07,2.433818817138672
2022-09-08,2.4424796104431152
2022-09-09,2.607044219970703
2022-09-12,2.6157052516937256
2022-09-13,2.3818509578704834
2022-09-14,2.3038992881774902
2022-09-15,2.286576747894287
2022-09-16,2.251931667327881
2022-09-19,2.251931667327881
