Date,MET
2017-02-08,33.77989196777344
2017-02-09,34.562110900878906
2017-02-10,34.779022216796875
2017-02-13,35.166839599609375
2017-02-14,35.41661834716797
2017-02-15,35.44948959350586
2017-02-16,35.26543426513672
2017-02-17,34.8184700012207
2017-02-21,35.06824493408203
2017-02-22,35.15370559692383
2017-02-23,35.2062873840332
2017-02-24,34.502952575683594
2017-02-27,34.61470031738281
2017-02-28,34.4700813293457
2017-03-01,35.712432861328125
2017-03-02,35.12083435058594
2017-03-03,36.04108428955078
2017-03-06,35.44948959350586
2017-03-07,35.06824493408203
2017-03-08,35.14054870605469
2017-03-09,35.245723724365234
2017-03-10,35.50864791870117
2017-03-13,35.600685119628906
2017-03-14,35.42319869995117
2017-03-15,35.285160064697266
2017-03-16,35.50864791870117
2017-03-17,35.0748291015625
2017-03-20,34.923641204833984
2017-03-21,34.128265380859375
2017-03-22,34.0296745300293
2017-03-23,34.21372604370117
2017-03-24,34.18743133544922
2017-03-27,33.97708511352539
2017-03-28,34.496368408203125
2017-03-29,34.299171447753906
2017-03-30,34.91706085205078
2017-03-31,34.71986770629883
2017-04-03,34.44379425048828
2017-04-04,34.391197204589844
2017-04-05,34.1151237487793
2017-04-06,34.62126159667969
2017-04-07,34.58182907104492
2017-04-10,34.70014190673828
2017-04-11,34.68698501586914
2017-04-12,34.1611328125
2017-04-13,33.6024055480957
2017-04-17,34.1151237487793
2017-04-18,33.6484260559082
2017-04-19,33.62870407104492
2017-04-20,34.0362434387207
2017-04-21,33.701019287109375
2017-04-24,34.194007873535156
2017-04-25,34.424068450927734
2017-04-26,34.10855484008789
2017-04-27,34.272884368896484
2017-04-28,34.05596923828125
2017-05-01,34.1611328125
2017-05-02,34.194007873535156
2017-05-03,34.24658966064453
2017-05-04,34.87588119506836
2017-05-05,34.85601043701172
2017-05-08,35.1474723815918
2017-05-09,34.650657653808594
2017-05-10,34.58442306518555
2017-05-11,34.18697738647461
2017-05-12,33.72991943359375
2017-05-15,34.306209564208984
2017-05-16,34.3459587097168
2017-05-17,33.09400939941406
2017-05-18,32.99462890625
2017-05-19,33.43844985961914
2017-05-22,33.21986389160156
2017-05-23,33.45832824707031
2017-05-24,33.46495056152344
2017-05-25,33.90877914428711
2017-05-26,33.81602096557617
2017-05-30,33.58418273925781
2017-05-31,33.511322021484375
2017-06-01,34.22010040283203
2017-06-02,34.074371337890625
2017-06-05,33.8690185546875
2017-06-06,33.42518997192383
2017-06-07,33.50468826293945
2017-06-08,34.173728942871094
2017-06-09,35.001731872558594
2017-06-12,35.266700744628906
2017-06-13,35.31307601928711
2017-06-14,35.31307601928711
2017-06-15,35.23357391357422
2017-06-16,35.452178955078125
2017-06-19,35.76350784301758
2017-06-20,35.34619903564453
2017-06-21,34.79640197753906
2017-06-22,34.58442306518555
2017-06-23,34.61753845214844
2017-06-26,34.842769622802734
2017-06-27,35.09447479248047
2017-06-28,36.12784194946289
2017-06-29,36.47229766845703
2017-06-30,36.39280319213867
2017-07-03,37.20094680786133
2017-07-05,37.022090911865234
2017-07-06,37.01546096801758
2017-07-07,37.20756530761719
2017-07-10,37.12807083129883
2017-07-11,36.78361511230469
2017-07-12,36.80349349975586
2017-07-13,36.90285873413086
2017-07-14,36.65776443481445
2017-07-17,36.66438293457031
2017-07-18,36.273563385009766
2017-07-19,36.3994140625
2017-07-20,36.15433120727539
2017-07-21,36.200706481933594
2017-07-24,36.22719955444336
2017-07-25,36.896217346191406
2017-07-26,36.25368881225586
2017-07-27,36.45904541015625
2017-07-28,36.598140716552734
2017-07-31,36.43254470825195
2017-08-01,36.90285873413086
2017-08-02,36.7504997253418
2017-08-03,35.69628143310547
2017-08-04,35.976524353027344
2017-08-07,36.3305778503418
2017-08-08,36.51026153564453
2017-08-09,36.16590118408203
2017-08-10,34.99056625366211
2017-08-11,35.04296112060547
2017-08-14,35.619415283203125
2017-08-15,35.76912307739258
2017-08-16,35.89639663696289
2017-08-17,35.14777755737305
2017-08-18,35.20018005371094
2017-08-21,34.945640563964844
2017-08-22,35.31246566772461
2017-08-23,35.22262954711914
2017-08-24,35.63436508178711
2017-08-25,35.92633056640625
2017-08-28,35.611934661865234
2017-08-29,34.983070373535156
2017-08-30,35.23012161254883
2017-08-31,35.05793380737305
2017-09-01,35.784088134765625
2017-09-05,35.41728210449219
2017-09-06,35.89639663696289
2017-09-07,35.04296112060547
2017-09-08,35.290008544921875
2017-09-11,35.62688446044922
2017-09-12,36.30813217163086
2017-09-13,36.42042922973633
2017-09-14,36.19583511352539
2017-09-15,36.338077545166016
2017-09-18,36.607574462890625
2017-09-19,37.034297943115234
2017-09-20,37.52839660644531
2017-09-21,37.76795196533203
2017-09-22,37.83531188964844
2017-09-25,38.06739807128906
2017-09-26,38.53153991699219
2017-09-27,38.823509216308594
2017-09-28,38.41924285888672
2017-09-29,38.890872955322266
2017-10-02,39.03311538696289
2017-10-03,39.227745056152344
2017-10-04,39.31759262084961
2017-10-05,39.36250686645508
2017-10-06,39.69189453125
2017-10-09,39.669437408447266
2017-10-10,39.78173065185547
2017-10-11,39.56463623046875
2017-10-12,39.47480392456055
2017-10-13,39.467323303222656
2017-10-16,39.57960891723633
2017-10-17,39.21277618408203
2017-10-18,39.52721405029297
2017-10-19,39.669437408447266
2017-10-20,39.89402770996094
2017-10-23,40.006324768066406
2017-10-24,40.53034973144531
2017-10-25,40.3806266784668
2017-10-26,40.58275604248047
2017-10-27,40.642642974853516
2017-10-30,40.40309143066406
2017-10-31,40.111122131347656
2017-11-01,40.328224182128906
2017-11-02,41.72066116333008
2017-11-03,41.192832946777344
2017-11-06,40.96663284301758
2017-11-07,40.265380859375
2017-11-08,39.97884750366211
2017-11-09,39.82051467895508
2017-11-10,39.36054992675781
2017-11-13,39.33037567138672
2017-11-14,39.20973205566406
2017-11-15,39.0890998840332
2017-11-16,38.862876892089844
2017-11-17,38.94582748413086
2017-11-20,39.1871223449707
2017-11-21,38.99106216430664
2017-11-22,38.99106216430664
2017-11-24,39.08155059814453
2017-11-27,38.73469161987305
2017-11-28,39.69984817504883
2017-11-29,40.378482818603516
2017-11-30,40.47650146484375
2017-12-01,40.423728942871094
2017-12-04,40.4312629699707
2017-12-05,39.99393081665039
2017-12-06,39.96376419067383
2017-12-07,40.4312629699707
2017-12-08,40.536834716796875
2017-12-11,40.446353912353516
2017-12-12,40.468963623046875
2017-12-13,39.84312438964844
2017-12-14,39.5792121887207
2017-12-15,38.76486587524414
2017-12-18,38.402915954589844
2017-12-19,38.29735565185547
2017-12-20,38.463233947753906
2017-12-21,38.478336334228516
2017-12-22,38.27472686767578
2017-12-26,38.20687484741211
2017-12-27,38.267189025878906
2017-12-28,38.35767364501953
2017-12-29,38.123931884765625
2018-01-02,37.83740234375
2018-01-03,38.07868576049805
2018-01-04,38.727149963378906
2018-01-05,39.0890998840332
2018-01-08,39.194664001464844
2018-01-09,39.4811897277832
2018-01-10,39.98639678955078
2018-01-11,40.333248138427734
2018-01-12,40.21260070800781
2018-01-16,39.09663009643555
2018-01-17,39.62445831298828
2018-01-18,39.926063537597656
2018-01-19,40.265380859375
2018-01-22,40.60469436645508
2018-01-23,40.423728942871094
2018-01-24,40.793209075927734
2018-01-25,40.71780014038086
2018-01-26,41.29840850830078
2018-01-29,41.01941680908203
2018-01-30,37.49806594848633
2018-01-31,36.24638748168945
2018-02-01,36.487674713134766
2018-02-02,36.16073989868164
2018-02-05,34.89099884033203
2018-02-06,35.126705169677734
2018-02-07,35.172325134277344
2018-02-08,33.66688919067383
2018-02-09,33.917808532714844
2018-02-12,33.92539596557617
2018-02-13,34.36638641357422
2018-02-14,35.506858825683594
2018-02-15,35.52967071533203
2018-02-16,35.46124267578125
2018-02-20,35.65133285522461
2018-02-21,35.69695281982422
2018-02-22,35.45363235473633
2018-02-23,36.092308044433594
2018-02-26,36.15312957763672
2018-02-27,35.90223693847656
2018-02-28,35.11909103393555
2018-03-01,34.76934814453125
2018-03-02,34.594486236572266
2018-03-05,35.27116012573242
2018-03-06,35.78818130493164
2018-03-07,35.772979736328125
2018-03-08,35.61330795288086
2018-03-09,36.37364196777344
2018-03-12,35.75016403198242
2018-03-13,35.81098556518555
2018-03-14,35.666526794433594
2018-03-15,35.704551696777344
2018-03-16,35.97825622558594
2018-03-19,35.80339050292969
2018-03-20,35.88701629638672
2018-03-21,35.90223693847656
2018-03-22,34.75414276123047
2018-03-23,33.51481628417969
2018-03-26,35.08869171142578
2018-03-27,34.58687973022461
2018-03-28,34.898616790771484
2018-03-29,34.89099884033203
2018-04-02,34.22952651977539
2018-04-03,34.693328857421875
2018-04-04,34.860591888427734
2018-04-05,34.99745178222656
2018-04-06,34.41960144042969
2018-04-09,34.63249969482422
2018-04-10,35.32439422607422
2018-04-11,35.012664794921875
2018-04-12,35.757774353027344
2018-04-13,35.674129486083984
2018-04-16,36.03147506713867
2018-04-17,35.658935546875
2018-04-18,35.73495101928711
2018-04-19,36.06950378417969
2018-04-20,36.107513427734375
2018-04-23,36.03908920288086
2018-04-24,36.19874572753906
2018-04-25,36.36602783203125
2018-04-26,36.6245231628418
2018-04-27,36.79180145263672
2018-04-30,36.24435806274414
2018-05-01,35.96305465698242
2018-05-02,34.2523307800293
2018-05-03,33.9558219909668
2018-05-04,35.483211517333984
2018-05-07,36.03584671020508
2018-05-08,35.728824615478516
2018-05-09,35.7595329284668
2018-05-10,35.98978805541992
2018-05-11,35.897666931152344
2018-05-14,36.043521881103516
2018-05-15,36.44261932373047
2018-05-16,36.7573127746582
2018-05-17,36.97990036010742
2018-05-18,36.67289352416992
2018-05-21,36.91082763671875
2018-05-22,37.194820404052734
2018-05-23,37.187137603759766
2018-05-24,36.84175109863281
2018-05-25,36.58845901489258
2018-05-29,34.66194534301758
2018-05-30,35.498565673828125
2018-05-31,35.29899597167969
2018-06-01,35.8132438659668
2018-06-04,35.55995559692383
2018-06-05,35.61368942260742
2018-06-06,36.18933868408203
2018-06-07,36.14329528808594
2018-06-08,36.3889045715332
2018-06-11,36.53474044799805
2018-06-12,36.450313568115234
2018-06-13,36.07420349121094
2018-06-14,35.897666931152344
2018-06-15,35.54461669921875
2018-06-18,35.790218353271484
2018-06-19,35.09943771362305
2018-06-20,35.14548873901367
2018-06-21,35.04571533203125
2018-06-22,35.08409118652344
2018-06-25,34.69264602661133
2018-06-26,34.53913879394531
2018-06-27,33.694847106933594
2018-06-28,33.72555160522461
2018-06-29,33.46458435058594
2018-07-02,33.44923782348633
2018-07-03,33.31107711791992
2018-07-05,33.43388748168945
2018-07-06,33.56436538696289
2018-07-09,34.89988708496094
2018-07-10,34.47005081176758
2018-07-11,33.84067916870117
2018-07-12,33.91742706298828
2018-07-13,33.925113677978516
2018-07-16,34.109317779541016
2018-07-17,33.91742706298828
2018-07-18,34.50844192504883
2018-07-19,33.90208053588867
2018-07-20,33.58738708496094
2018-07-23,34.224449157714844
2018-07-24,34.47005081176758
2018-07-25,34.3242301940918
2018-07-26,34.70799255371094
2018-07-27,34.96895217895508
2018-07-30,35.122467041015625
2018-07-31,35.107120513916016
2018-08-01,35.015018463134766
2018-08-02,35.45249557495117
2018-08-03,35.1116943359375
2018-08-06,35.56095504760742
2018-08-07,35.66939163208008
2018-08-08,35.9172477722168
2018-08-09,35.72361755371094
2018-08-10,34.58497619628906
2018-08-13,34.41455841064453
2018-08-14,34.93355178833008
2018-08-15,34.74764633178711
2018-08-16,35.29758071899414
2018-08-17,35.58417892456055
2018-08-20,35.72361755371094
2018-08-21,36.25807571411133
2018-08-22,35.948238372802734
2018-08-23,35.607421875
2018-08-24,35.95597839355469
2018-08-27,36.451717376708984
2018-08-28,36.358760833740234
2018-08-29,36.38200378417969
2018-08-30,35.74685287475586
2018-08-31,35.54545974731445
2018-09-04,35.73135757446289
2018-09-05,35.88627243041992
2018-09-06,35.49897766113281
2018-09-07,35.413787841796875
2018-09-10,35.31309127807617
2018-09-11,35.01874923706055
2018-09-12,34.78636169433594
2018-09-13,35.25886917114258
2018-09-14,36.04119110107422
2018-09-17,35.77783203125
2018-09-18,36.25807571411133
2018-09-19,36.96292495727539
2018-09-20,37.50514602661133
2018-09-21,37.791744232177734
2018-09-24,37.42768478393555
2018-09-25,37.117855072021484
2018-09-26,36.552406311035156
2018-09-27,36.32779312133789
2018-09-28,36.18836212158203
2018-10-01,36.22708511352539
2018-10-02,35.90950012207031
2018-10-03,36.42073440551758
2018-10-04,37.00166320800781
2018-10-05,36.62212371826172
2018-10-08,36.99391174316406
2018-10-09,36.746055603027344
2018-10-10,35.754600524902344
2018-10-11,33.89560317993164
2018-10-12,33.949832916259766
2018-10-15,33.90335464477539
2018-10-16,33.965309143066406
2018-10-17,34.59272766113281
2018-10-18,33.78715133666992
2018-10-19,33.95758056640625
2018-10-22,33.22946548461914
2018-10-23,32.95061111450195
2018-10-24,31.169086456298828
2018-10-25,31.579607009887695
2018-10-26,30.642372131347656
2018-10-29,30.952199935913086
2018-10-30,31.548629760742188
2018-10-31,31.904930114746094
2018-11-01,32.48586654663086
2018-11-02,33.77166748046875
2018-11-05,34.874454498291016
2018-11-06,34.89009094238281
2018-11-07,35.33589553833008
2018-11-08,35.53924560546875
2018-11-09,35.343719482421875
2018-11-12,34.983943939208984
2018-11-13,35.55488204956055
2018-11-14,35.22639465332031
2018-11-15,35.038700103759766
2018-11-16,34.381710052490234
2018-11-19,34.1549072265625
2018-11-20,33.50575256347656
2018-11-21,33.623077392578125
2018-11-23,33.474464416503906
2018-11-26,34.24876403808594
2018-11-27,34.42082977294922
2018-11-28,35.26551055908203
2018-11-29,34.71803665161133
2018-11-30,34.90572738647461
2018-12-03,35.054344177246094
2018-12-04,33.1772575378418
2018-12-06,32.19961929321289
2018-12-07,31.777284622192383
2018-12-10,30.979516983032227
2018-12-11,30.68232536315918
2018-12-12,30.948240280151367
2018-12-13,30.90912628173828
2018-12-14,30.416400909423828
2018-12-17,30.40857696533203
2018-12-18,30.98734474182129
2018-12-19,30.69013786315918
2018-12-20,30.776172637939453
2018-12-21,30.21305274963379
2018-12-24,29.908031463623047
2018-12-26,31.433147430419922
2018-12-27,32.02755355834961
2018-12-28,31.76946258544922
2018-12-31,32.11359786987305
2019-01-02,32.59067153930664
2019-01-03,31.96498680114746
2019-01-04,33.0677604675293
2019-01-07,33.2789421081543
2019-01-08,33.451011657714844
2019-01-09,34.02195358276367
2019-01-10,33.92027282714844
2019-01-11,34.19401168823242
2019-01-14,34.38953399658203
2019-01-15,34.459922790527344
2019-01-16,35.09344482421875
2019-01-17,35.234222412109375
2019-01-18,35.43758010864258
2019-01-22,35.09344482421875
2019-01-23,34.788421630859375
2019-01-24,35.210758209228516
2019-01-25,35.562705993652344
2019-01-28,35.296783447265625
2019-01-29,35.08562088012695
2019-01-30,35.375003814697266
2019-01-31,35.71913146972656
2019-02-01,35.61745834350586
2019-02-04,35.64902877807617
2019-02-05,35.680606842041016
2019-02-06,35.680606842041016
2019-02-07,34.354434967041016
2019-02-08,33.71501922607422
2019-02-11,34.16497039794922
2019-02-12,34.978050231933594
2019-02-13,34.90700149536133
2019-02-14,34.575462341308594
2019-02-15,35.4122200012207
2019-02-19,35.3174934387207
2019-02-20,35.56220245361328
2019-02-21,35.333274841308594
2019-02-22,35.3174934387207
2019-02-25,35.72797775268555
2019-02-26,35.24644470214844
2019-02-27,35.522735595703125
2019-02-28,35.6727180480957
2019-03-01,35.95690155029297
2019-03-04,36.043731689453125
2019-03-05,35.95690155029297
2019-03-06,35.475364685058594
2019-03-07,34.98593521118164
2019-03-08,34.8596305847168
2019-03-11,35.18328094482422
2019-03-12,35.18328094482422
2019-03-13,35.285919189453125
2019-03-14,35.396419525146484
2019-03-15,35.767452239990234
