Date,WELL
2017-09-21,53.607330322265625
2017-09-22,52.686668395996094
2017-09-25,52.946533203125
2017-09-26,53.317787170410156
2017-09-27,51.90707015991211
2017-09-28,52.4045295715332
2017-09-29,52.18178176879883
2017-10-02,51.639766693115234
2017-10-03,51.55808639526367
2017-10-04,50.95668411254883
2017-10-05,50.87500762939453
2017-10-06,50.74879455566406
2017-10-09,50.67454528808594
2017-10-10,50.496334075927734
2017-10-11,50.444374084472656
2017-10-12,50.496334075927734
2017-10-13,50.637413024902344
2017-10-16,50.54088592529297
2017-10-17,50.62999725341797
2017-10-18,50.71907043457031
2017-10-19,50.62256622314453
2017-10-20,50.61513137817383
2017-10-23,50.11024475097656
2017-10-24,49.635066986083984
2017-10-25,49.15243911743164
2017-10-26,48.82575988769531
2017-10-27,49.865230560302734
2017-10-30,49.9023551940918
2017-10-31,49.71672821044922
2017-11-01,49.76127624511719
2017-11-02,50.28102111816406
2017-11-03,50.60028839111328
2017-11-06,51.141780853271484
2017-11-07,51.58552169799805
2017-11-08,51.70584487915039
2017-11-09,51.35236740112305
2017-11-10,51.23204040527344
2017-11-13,51.3824577331543
2017-11-14,51.2094612121582
2017-11-15,50.94625473022461
2017-11-16,51.0966682434082
2017-11-17,51.11170959472656
2017-11-20,51.089141845703125
2017-11-21,51.359886169433594
2017-11-22,51.26963806152344
2017-11-24,51.33734893798828
2017-11-27,50.743186950683594
2017-11-28,50.47996139526367
2017-11-29,50.60028839111328
2017-11-30,50.73566436767578
2017-12-01,51.11170959472656
2017-12-04,50.48748016357422
2017-12-05,49.727874755859375
2017-12-06,49.8557243347168
2017-12-07,49.78052520751953
2017-12-08,49.87828063964844
2017-12-11,49.577449798583984
2017-12-12,49.727874755859375
2017-12-13,49.945980072021484
2017-12-14,49.8557243347168
2017-12-15,50.344573974609375
2017-12-18,50.64540100097656
2017-12-19,48.49445724487305
2017-12-20,47.87774658203125
2017-12-21,47.74236297607422
2017-12-22,47.682212829589844
2017-12-26,47.749881744384766
2017-12-27,47.58442306518555
2017-12-28,47.92287063598633
2017-12-29,47.96046829223633
2018-01-02,48.15601348876953
2018-01-03,48.23874282836914
2018-01-04,47.200862884521484
2018-01-05,46.907554626464844
2018-01-08,47.0730094909668
2018-01-09,46.15546417236328
2018-01-10,45.659088134765625
2018-01-11,45.25296401977539
2018-01-12,44.49335861206055
2018-01-16,44.568565368652344
2018-01-17,45.20785140991211
2018-01-18,44.591121673583984
2018-01-19,44.591121673583984
2018-01-22,44.621212005615234
2018-01-23,45.36577606201172
2018-01-24,45.531227111816406
2018-01-25,45.756858825683594
2018-01-26,45.56884002685547
2018-01-29,44.76410675048828
2018-01-30,44.01955032348633
2018-01-31,45.1025390625
2018-02-01,43.65101623535156
2018-02-02,43.95937728881836
2018-02-05,42.5153694152832
2018-02-06,43.026798248291016
2018-02-07,42.530426025390625
2018-02-08,41.116493225097656
2018-02-09,41.725685119628906
2018-02-12,41.46589279174805
2018-02-13,42.084808349609375
2018-02-14,41.37421798706055
2018-02-15,42.1535530090332
2018-02-16,42.62728500366211
2018-02-20,41.87085723876953
2018-02-21,41.25197219848633
2018-02-22,41.06094741821289
2018-02-23,41.57286834716797
2018-02-26,41.56522750854492
2018-02-27,39.89956283569336
2018-02-28,40.113502502441406
2018-03-01,40.22812271118164
2018-03-02,40.44204330444336
2018-03-05,41.31308364868164
2018-03-06,40.38856887817383
2018-03-07,41.23667526245117
2018-03-08,40.931060791015625
2018-03-09,40.92342758178711
2018-03-12,41.8173828125
2018-03-13,41.07622528076172
2018-03-14,40.900489807128906
2018-03-15,41.06858444213867
2018-03-16,41.25960922241211
2018-03-19,40.68655014038086
2018-03-20,40.61014938354492
2018-03-21,40.075294494628906
2018-03-22,40.304527282714844
2018-03-23,39.75437545776367
2018-03-26,39.83844757080078
2018-03-27,40.70947265625
2018-03-28,41.916690826416016
2018-03-29,41.58815002441406
2018-04-02,41.23667526245117
2018-04-03,41.06858444213867
2018-04-04,42.14592361450195
2018-04-05,41.8173828125
2018-04-06,42.031307220458984
2018-04-09,41.633995056152344
2018-04-10,41.25960922241211
2018-04-11,41.25197219848633
2018-04-12,40.144065856933594
2018-04-13,40.212833404541016
2018-04-16,40.144065856933594
2018-04-17,40.785884857177734
2018-04-18,40.373294830322266
2018-04-19,39.67034912109375
2018-04-20,39.104942321777344
2018-04-23,38.722896575927734
2018-04-24,38.982688903808594
2018-04-25,38.60065460205078
2018-04-26,38.210975646972656
2018-04-27,40.40384292602539
2018-04-30,40.83173370361328
2018-05-01,41.916690826416016
2018-05-02,42.06187057495117
2018-05-03,42.39805603027344
2018-05-04,42.92527389526367
2018-05-07,43.2357063293457
2018-05-08,42.7933349609375
2018-05-09,42.979610443115234
2018-05-10,43.569419860839844
2018-05-11,43.654788970947266
2018-05-14,43.080482482910156
2018-05-15,42.560508728027344
2018-05-16,42.560508728027344
2018-05-17,41.85426712036133
2018-05-18,42.118141174316406
2018-05-21,42.82437515258789
2018-05-22,43.21241760253906
2018-05-23,44.06611251831055
2018-05-24,43.654788970947266
2018-05-25,44.13595962524414
2018-05-29,44.260135650634766
2018-05-30,44.65592956542969
2018-05-31,44.741310119628906
2018-06-01,45.02845764160156
2018-06-04,44.83443069458008
2018-06-05,44.55504608154297
2018-06-06,44.6481819152832
2018-06-07,44.69474792480469
2018-06-08,45.00517654418945
2018-06-11,45.24576950073242
2018-06-12,45.25352478027344
2018-06-13,44.104923248291016
2018-06-14,44.733543395996094
2018-06-15,44.6248893737793
2018-06-18,44.23685073852539
2018-06-19,44.39983367919922
2018-06-20,45.3078498840332
2018-06-21,45.63380813598633
2018-06-22,45.82781982421875
2018-06-25,46.021854400634766
2018-06-26,46.130496978759766
2018-06-27,46.495262145996094
2018-06-28,48.39667510986328
2018-06-29,48.65278244018555
2018-07-02,48.17937088012695
2018-07-03,48.815757751464844
2018-07-05,49.537513732910156
2018-07-06,49.979888916015625
2018-07-09,49.06410598754883
2018-07-10,49.08738708496094
2018-07-11,48.96321105957031
2018-07-12,49.01753234863281
2018-07-13,48.645015716552734
2018-07-16,48.575172424316406
2018-07-17,48.225929260253906
2018-07-18,47.962059020996094
2018-07-19,48.7148551940918
2018-07-20,49.273651123046875
2018-07-23,49.45990753173828
2018-07-24,49.079627990722656
2018-07-25,49.64616775512695
2018-07-26,49.9100341796875
2018-07-27,47.96982955932617
2018-07-30,47.88445281982422
2018-07-31,48.58293533325195
2018-08-01,48.8623161315918
2018-08-02,49.025299072265625
2018-08-03,49.91779327392578
2018-08-06,49.862735748291016
2018-08-07,50.21675491333008
2018-08-08,49.949275970458984
2018-08-09,49.9256706237793
2018-08-10,49.67391586303711
2018-08-13,49.83911895751953
2018-08-14,50.33475875854492
2018-08-15,51.40470886230469
2018-08-16,51.67219924926758
2018-08-17,52.47465896606445
2018-08-20,52.419586181640625
2018-08-21,52.230777740478516
2018-08-22,52.12850570678711
2018-08-23,51.853153228759766
2018-08-24,51.87675476074219
2018-08-27,51.853153228759766
2018-08-28,52.56119918823242
2018-08-29,52.45893096923828
2018-08-30,52.38025665283203
2018-08-31,52.48252487182617
2018-09-04,52.10490798950195
2018-09-05,52.923091888427734
2018-09-06,53.07257080078125
2018-09-07,52.230777740478516
2018-09-10,52.60054397583008
2018-09-11,52.5926628112793
2018-09-12,52.4510612487793
2018-09-13,52.82868957519531
2018-09-14,52.24650573730469
2018-09-17,52.56119918823242
2018-09-18,52.27010726928711
2018-09-19,51.5227165222168
2018-09-20,51.58565902709961
2018-09-21,51.53059387207031
2018-09-24,50.31903076171875
2018-09-25,50.783199310302734
2018-09-26,49.53228759765625
2018-09-27,49.603111267089844
2018-09-28,50.60224533081055
2018-10-01,49.799781799316406
2018-10-02,49.57164001464844
2018-10-03,48.6983642578125
2018-10-04,48.9422607421875
2018-10-05,48.965858459472656
2018-10-08,49.72111511230469
2018-10-09,50.33475875854492
2018-10-10,50.31903076171875
2018-10-11,48.56463623046875
2018-10-12,48.46235275268555
2018-10-15,48.6983642578125
2018-10-16,49.658180236816406
2018-10-17,49.8705940246582
2018-10-18,49.9256706237793
2018-10-19,50.72026062011719
2018-10-22,49.83125305175781
2018-10-23,50.49211120605469
2018-10-24,51.758724212646484
2018-10-25,52.14422607421875
2018-10-26,51.25523376464844
2018-10-29,51.90822982788086
2018-10-30,54.66963195800781
2018-10-31,51.97902297973633
2018-11-01,53.10403823852539
2018-11-02,51.813804626464844
2018-11-05,53.324317932128906
2018-11-06,54.37853240966797
2018-11-07,54.36281204223633
2018-11-08,54.64167022705078
2018-11-09,55.358741760253906
2018-11-12,55.669490814208984
2018-11-13,55.43842697143555
2018-11-14,55.85273742675781
2018-11-15,55.36671447753906
2018-11-16,56.035987854003906
2018-11-19,56.020057678222656
2018-11-20,56.00413513183594
2018-11-21,55.38265609741211
2018-11-23,55.60575485229492
2018-11-26,55.70931625366211
2018-11-27,56.3626708984375
2018-11-28,56.848690032958984
2018-11-29,56.91242980957031
2018-11-30,57.6295051574707
2018-12-03,57.88447189331055
2018-12-04,57.470149993896484
2018-12-06,59.53377914428711
2018-12-07,58.744972229003906
2018-12-10,58.17129898071289
2018-12-11,58.203189849853516
2018-12-12,57.143489837646484
2018-12-13,57.60560607910156
2018-12-14,57.63748550415039
2018-12-17,56.34674072265625
2018-12-18,56.88056564331055
2018-12-19,56.66543197631836
2018-12-20,56.681358337402344
2018-12-21,56.0997314453125
2018-12-24,52.93660354614258
2018-12-26,55.05598831176758
2018-12-27,55.191436767578125
2018-12-28,55.2711067199707
2018-12-31,55.3029899597168
2019-01-02,53.61384963989258
2019-01-03,54.601837158203125
2019-01-04,54.40264892578125
2019-01-07,55.048011779785156
2019-01-08,56.020057678222656
2019-01-09,55.518104553222656
2019-01-10,56.761051177978516
2019-01-11,56.93633270263672
2019-01-14,56.70525360107422
2019-01-15,57.67729949951172
2019-01-16,57.8366584777832
2019-01-17,57.932281494140625
2019-01-18,58.19520568847656
2019-01-22,58.48999786376953
2019-01-23,59.095542907714844
2019-01-24,59.207096099853516
2019-01-25,59.70905685424805
2019-01-28,60.123355865478516
2019-01-29,60.545631408691406
2019-01-30,61.03166961669922
2019-01-31,61.740779876708984
2019-02-01,60.80059814453125
2019-02-04,61.469886779785156
2019-02-05,61.71687698364258
2019-02-06,61.15117263793945
2019-02-07,61.39021682739258
2019-02-08,61.5176887512207
2019-02-11,61.69297409057617
2019-02-12,61.071529388427734
2019-02-13,61.796566009521484
2019-02-14,61.72483444213867
2019-02-15,61.836387634277344
2019-02-19,61.159149169921875
2019-02-20,60.35441970825195
2019-02-21,59.99977493286133
2019-02-22,60.80581283569336
2019-02-25,59.96754455566406
2019-02-26,60.088443756103516
2019-02-27,60.08039093017578
2019-02-28,59.89500045776367
2019-03-01,59.653194427490234
2019-03-04,60.09648895263672
2019-03-05,60.338314056396484
2019-03-06,59.90306091308594
2019-03-07,60.5317497253418
2019-03-08,60.426971435546875
2019-03-11,61.635986328125
2019-03-12,61.950340270996094
2019-03-13,62.36945343017578
2019-03-14,62.77247619628906
2019-03-15,62.29691696166992
