Date,SPLS
2016-12-21,9.4343910763164
2016-12-22,9.0064393161536
2016-12-23,8.9675346106842
2016-12-27,9.0064393161536
2016-12-28,8.8508204942762
2016-12-29,8.9286299052149
2016-12-30,8.8021896124395
2017-01-03,8.6465707905621
2017-01-04,8.8994513761129
2017-01-05,8.7827372597049
2017-01-06,8.8994513761129
2017-01-09,8.8897251997456
2017-01-10,9.0842487270923
2017-01-11,8.9967131397863
2017-01-12,8.9967131397863
2017-01-13,8.9189037288476
2017-01-17,9.0745225507249
2017-01-18,9.0356178452556
2017-01-19,8.8021896124395
2017-01-20,8.9091775524802
2017-01-23,8.8119157888069
2017-01-24,9.0161654925209
2017-01-25,9.1523319616636
2017-01-26,9.0453440216229
2017-01-27,8.9091775524802
2017-01-30,8.9578084343169
2017-01-31,8.9480822579496
2017-02-01,8.7827372597049
2017-02-02,8.7730110833375
2017-02-03,8.7827372597049
2017-02-06,8.7049278487662
2017-02-07,8.6757493196641
2017-02-08,8.6757493196641
2017-02-09,8.7827372597049
2017-02-10,8.8994513761129
2017-02-13,8.9480822579496
2017-02-14,9.2009628435003
2017-02-15,9.2009628435003
2017-02-16,9.0161654925209
2017-02-17,9.0550701979903
2017-02-21,9.0842487270923
2017-02-22,9.220415196235
2017-02-23,8.8313681415415
2017-02-24,9.0258916688883
2017-02-27,9.0550701979903
2017-02-28,8.7438325542355
2017-03-01,8.9189037288476
2017-03-02,8.9967131397863
2017-03-03,8.7438325542355
2017-03-06,8.6271184378275
2017-03-07,8.5395828505214
2017-03-08,8.7146540251335
2017-03-09,8.2575237358687
2017-03-10,8.4423210868481
2017-03-13,8.3353331468074
2017-03-14,8.4325949104807
2017-03-15,8.5395828505214
2017-03-16,8.5201304977868
2017-03-17,8.7535587306028
2017-03-20,8.5882137323581
2017-03-21,8.4034163813787
2017-03-22,8.3936902050114
2017-03-23,8.4035535307517
2017-03-24,8.3542369020501
2017-03-27,8.2457403189066
2017-03-28,8.3739635535308
2017-03-29,8.4528701594533
2017-03-30,8.6205466970387
2017-03-31,8.6501366742597
2017-04-03,8.5416400911162
2017-04-04,9.3800227790433
2017-04-05,9.6266059225513
2017-04-06,9.6857858769932
2017-04-07,9.6167425968109
2017-04-10,9.5674259681093
2017-04-11,9.5476993166287
2017-04-12,9.3800227790433
2017-04-13,9.3898861047836
2017-04-17,9.4687927107062
2017-04-18,9.4687927107062
2017-04-19,9.4885193621868
2017-04-20,9.6068792710706
2017-04-21,9.58715261959
2017-04-24,9.7449658314351
2017-04-25,9.6956492027335
2017-04-26,9.6956492027335
2017-04-27,9.6956492027335
2017-04-28,9.6364692482916
2017-05-01,9.5181093394077
2017-05-02,9.6463325740319
2017-05-03,9.5279726651481
2017-05-04,9.4786560364465
2017-05-05,9.4589293849658
2017-05-08,9.5181093394077
2017-05-09,9.4885193621868
2017-05-10,9.58715261959
2017-05-11,9.3011161731207
2017-05-12,9.123576309795
2017-05-15,9.1926195899772
2017-05-16,8.8671298405467
2017-05-17,8.7290432801822
2017-05-18,8.630410022779
2017-05-19,8.6008200455581
2017-05-22,8.66
2017-05-23,8.5613667425968
2017-05-24,8.66
2017-05-25,8.9361731207289
2017-05-26,8.8572665148064
2017-05-30,8.8375398633257
2017-05-31,8.9558997722096
2017-06-01,9.0249430523918
2017-06-02,8.9756264236902
2017-06-05,8.9756264236902
2017-06-06,8.9657630979499
2017-06-07,9.0348063781321
2017-06-08,9.093986332574
2017-06-09,9.123576309795
2017-06-12,9.123576309795
2017-06-13,9.0249430523918
2017-06-14,8.8572665148064
2017-06-15,8.8671298405467
2017-06-16,8.6797266514806
2017-06-19,8.7191799544419
2017-06-20,8.630410022779
2017-06-21,8.66
2017-06-22,9.2
2017-06-23,9.29
2017-06-26,9.26
2017-06-27,9.16
2017-06-28,9.94
2017-06-29,10.08
2017-06-30,10.07
