Date,BR
2021-10-01,166.02000427246094
2021-10-04,162.5500030517578
2021-10-05,164.44000244140625
2021-10-06,166.97999572753906
2021-10-07,168.89999389648438
2021-10-08,168.94000244140625
2021-10-11,168.3300018310547
2021-10-12,170.7100067138672
2021-10-13,172.6699981689453
2021-10-14,178.0500030517578
2021-10-15,179.94000244140625
2021-10-18,178.02000427246094
2021-10-19,180.92999267578125
2021-10-20,181.3000030517578
2021-10-21,182.32000732421875
2021-10-22,184.07000732421875
2021-10-25,183.42999267578125
2021-10-26,184.22999572753906
2021-10-27,181.3000030517578
2021-10-28,179.6199951171875
2021-10-29,178.41000366210938
2021-11-01,177.24000549316406
2021-11-02,178.8699951171875
2021-11-03,169.8699951171875
2021-11-04,171.3699951171875
2021-11-05,173.80999755859375
2021-11-08,175.07000732421875
2021-11-09,178.36000061035156
2021-11-10,178.8300018310547
2021-11-11,175.7899932861328
2021-11-12,176.61000061035156
2021-11-15,177.0800018310547
2021-11-16,177.1199951171875
2021-11-17,174.64999389648438
2021-11-18,173.0
2021-11-19,174.1300048828125
2021-11-22,174.07000732421875
2021-11-23,173.05999755859375
2021-11-24,173.1300048828125
2021-11-26,171.57000732421875
2021-11-29,175.50999450683594
2021-11-30,168.57000732421875
2021-12-01,168.25
2021-12-02,173.5
2021-12-03,170.6699981689453
2021-12-06,171.7100067138672
2021-12-07,174.22000122070312
2021-12-08,173.97000122070312
2021-12-09,175.4499969482422
2021-12-10,178.36000061035156
2021-12-13,179.3800048828125
2021-12-14,177.47999572753906
2021-12-15,178.02000427246094
2021-12-16,180.05999755859375
2021-12-17,175.7899932861328
2021-12-20,171.86000061035156
2021-12-21,175.07000732421875
2021-12-22,179.27000427246094
2021-12-23,180.2899932861328
2021-12-27,184.47999572753906
2021-12-28,183.9600067138672
2021-12-29,183.2100067138672
2021-12-30,182.8699951171875
2021-12-31,182.82000732421875
2022-01-03,180.9499969482422
2022-01-04,180.57000732421875
2022-01-05,177.4600067138672
2022-01-06,174.27000427246094
2022-01-07,171.5
2022-01-10,168.25
2022-01-11,167.94000244140625
2022-01-12,170.44000244140625
2022-01-13,163.47999572753906
2022-01-14,160.05999755859375
2022-01-18,159.9199981689453
2022-01-19,160.47999572753906
2022-01-20,159.7899932861328
2022-01-21,156.60000610351562
2022-01-24,157.9199981689453
2022-01-25,152.00999450683594
2022-01-26,148.97000122070312
2022-01-27,150.14999389648438
2022-01-28,154.14999389648438
2022-01-31,159.22000122070312
2022-02-01,153.3300018310547
2022-02-02,154.3000030517578
2022-02-03,148.38999938964844
2022-02-04,149.8800048828125
2022-02-07,147.8699951171875
2022-02-08,148.8000030517578
2022-02-09,150.86000061035156
2022-02-10,146.4499969482422
2022-02-11,144.6199951171875
2022-02-14,144.83999633789062
2022-02-15,147.6300048828125
2022-02-16,145.97000122070312
2022-02-17,142.3800048828125
2022-02-18,142.3800048828125
2022-02-22,142.8800048828125
2022-02-23,140.88999938964844
2022-02-24,145.2899932861328
2022-02-25,148.25
2022-02-28,146.2100067138672
2022-03-01,146.3000030517578
2022-03-02,148.17999267578125
2022-03-03,146.3000030517578
2022-03-04,147.44000244140625
2022-03-07,147.27999877929688
2022-03-08,145.0800018310547
2022-03-09,147.07000732421875
2022-03-10,145.66000366210938
2022-03-11,144.60000610351562
2022-03-14,143.30999755859375
2022-03-15,146.27999877929688
2022-03-16,150.8800048828125
2022-03-17,152.2899932861328
2022-03-18,153.58999633789062
2022-03-21,151.9600067138672
2022-03-22,152.72000122070312
2022-03-23,150.55999755859375
2022-03-24,151.9199981689453
2022-03-25,152.77000427246094
2022-03-28,154.4199981689453
2022-03-29,157.47999572753906
2022-03-30,155.83999633789062
2022-03-31,155.7100067138672
2022-04-01,156.30999755859375
2022-04-04,156.61000061035156
2022-04-05,159.50999450683594
2022-04-06,159.60000610351562
2022-04-07,158.86000061035156
2022-04-08,160.83999633789062
2022-04-11,154.8300018310547
2022-04-12,154.07000732421875
2022-04-13,155.47999572753906
2022-04-14,153.52000427246094
2022-04-18,151.6199951171875
2022-04-19,154.63999938964844
2022-04-20,155.4600067138672
2022-04-21,154.47000122070312
2022-04-22,148.3000030517578
2022-04-25,151.0399932861328
2022-04-26,146.44000244140625
2022-04-27,146.82000732421875
2022-04-28,150.22000122070312
2022-04-29,144.1300048828125
2022-05-02,143.25999450683594
2022-05-03,146.44000244140625
2022-05-04,149.35000610351562
2022-05-05,143.07000732421875
2022-05-06,141.83999633789062
2022-05-09,137.7100067138672
2022-05-10,136.77000427246094
2022-05-11,134.92999267578125
2022-05-12,136.41000366210938
2022-05-13,139.33999633789062
2022-05-16,138.9600067138672
2022-05-17,140.47999572753906
2022-05-18,136.60000610351562
2022-05-19,138.02000427246094
2022-05-20,138.97999572753906
2022-05-23,140.38999938964844
2022-05-24,139.69000244140625
2022-05-25,140.52000427246094
2022-05-26,144.44000244140625
2022-05-27,146.8000030517578
2022-05-31,146.22000122070312
2022-06-01,144.72999572753906
2022-06-02,147.6300048828125
2022-06-03,146.2899932861328
2022-06-06,145.36000061035156
2022-06-07,147.72999572753906
2022-06-08,145.49000549316406
2022-06-09,142.49000549316406
2022-06-10,140.08999633789062
2022-06-13,135.14999389648438
2022-06-14,134.4199981689453
2022-06-15,137.9499969482422
2022-06-16,134.16000366210938
2022-06-17,133.41000366210938
2022-06-21,134.72000122070312
2022-06-22,135.63999938964844
2022-06-23,138.7100067138672
2022-06-24,145.58999633789062
2022-06-27,146.88999938964844
2022-06-28,141.16000366210938
2022-06-29,143.88999938964844
2022-06-30,142.5500030517578
2022-07-01,146.4199981689453
2022-07-05,146.14999389648438
2022-07-06,148.75999450683594
2022-07-07,149.3800048828125
2022-07-08,149.3000030517578
2022-07-11,147.69000244140625
2022-07-12,146.08999633789062
2022-07-13,145.9199981689453
2022-07-14,146.7899932861328
2022-07-15,149.32000732421875
2022-07-18,147.07000732421875
2022-07-19,152.33999633789062
2022-07-20,152.50999450683594
2022-07-21,155.89999389648438
2022-07-22,156.19000244140625
2022-07-25,154.9499969482422
2022-07-26,154.94000244140625
2022-07-27,158.1999969482422
2022-07-28,160.83999633789062
2022-07-29,160.5500030517578
2022-08-01,161.33999633789062
2022-08-02,163.27999877929688
2022-08-03,165.1999969482422
2022-08-04,167.1199951171875
2022-08-05,167.85000610351562
2022-08-08,167.57000732421875
2022-08-09,169.0
2022-08-10,170.52000427246094
2022-08-11,169.72999572753906
2022-08-12,183.22000122070312
2022-08-15,178.13999938964844
2022-08-16,177.32000732421875
2022-08-17,177.6300048828125
2022-08-18,177.14999389648438
2022-08-19,176.02999877929688
2022-08-22,174.64999389648438
2022-08-23,173.66000366210938
2022-08-24,174.49000549316406
2022-08-25,176.47999572753906
2022-08-26,173.99000549316406
2022-08-29,173.83999633789062
2022-08-30,172.58999633789062
2022-08-31,171.1699981689453
2022-09-01,171.7100067138672
2022-09-02,166.47999572753906
2022-09-06,167.8699951171875
2022-09-07,169.55999755859375
2022-09-08,170.94000244140625
2022-09-09,172.41000366210938
2022-09-12,173.0399932861328
2022-09-13,168.5
2022-09-14,166.75999450683594
2022-09-15,163.61000061035156
2022-09-16,163.6300048828125
2022-09-19,165.07000732421875
2022-09-20,162.11000061035156
2022-09-21,159.9600067138672
2022-09-22,157.1699981689453
2022-09-23,154.44000244140625
2022-09-26,153.2100067138672
2022-09-27,149.35000610351562
2022-09-28,148.88999938964844
2022-09-29,146.89999389648438
2022-09-30,144.32000732421875
2022-10-03,148.91000366210938
2022-10-04,152.4600067138672
2022-10-05,150.57000732421875
2022-10-06,145.44000244140625
2022-10-07,142.8699951171875
2022-10-10,143.52999877929688
2022-10-11,142.39999389648438
2022-10-12,139.6699981689453
2022-10-13,142.7100067138672
2022-10-14,139.10000610351562
2022-10-17,142.7899932861328
2022-10-18,145.55999755859375
2022-10-19,143.5
2022-10-20,140.39999389648438
2022-10-21,140.99000549316406
2022-10-24,142.39999389648438
2022-10-25,144.38999938964844
2022-10-26,144.3300018310547
2022-10-27,145.0
2022-10-28,148.89999389648438
2022-10-31,150.05999755859375
2022-11-01,149.60000610351562
2022-11-02,137.72999572753906
2022-11-03,133.91000366210938
2022-11-04,133.44000244140625
2022-11-07,135.5
2022-11-08,136.49000549316406
2022-11-09,133.74000549316406
2022-11-10,141.24000549316406
2022-11-11,139.99000549316406
2022-11-14,141.32000732421875
2022-11-15,142.60000610351562
2022-11-16,142.9600067138672
2022-11-17,142.57000732421875
2022-11-18,144.60000610351562
2022-11-21,147.10000610351562
2022-11-22,148.36000061035156
2022-11-23,148.42999267578125
2022-11-25,148.52000427246094
2022-11-28,146.5
2022-11-29,142.82000732421875
2022-11-30,149.11000061035156
2022-12-01,149.86000061035156
2022-12-02,148.99000549316406
2022-12-05,144.97999572753906
2022-12-06,143.3300018310547
2022-12-07,142.38999938964844
2022-12-08,144.82000732421875
2022-12-09,142.11000061035156
2022-12-12,145.1300048828125
2022-12-13,145.1999969482422
2022-12-14,140.85000610351562
2022-12-15,134.9600067138672
2022-12-16,133.35000610351562
2022-12-19,133.2100067138672
2022-12-20,133.41000366210938
2022-12-21,136.3300018310547
2022-12-22,134.39999389648438
2022-12-23,134.47999572753906
2022-12-27,135.47000122070312
2022-12-28,133.3699951171875
2022-12-29,136.66000366210938
2022-12-30,134.1300048828125
2023-01-03,134.55999755859375
2023-01-04,136.6699981689453
2023-01-05,133.02000427246094
2023-01-06,137.10000610351562
2023-01-09,138.66000366210938
2023-01-10,139.02999877929688
2023-01-11,143.57000732421875
2023-01-12,144.99000549316406
2023-01-13,144.11000061035156
2023-01-17,145.13999938964844
2023-01-18,144.0
2023-01-19,142.33999633789062
2023-01-20,146.2899932861328
2023-01-23,150.13999938964844
2023-01-24,150.25999450683594
2023-01-25,148.99000549316406
2023-01-26,150.94000244140625
2023-01-27,149.4600067138672
2023-01-30,149.97000122070312
2023-01-31,150.36000061035156
2023-02-01,153.3800048828125
2023-02-02,153.2899932861328
2023-02-03,153.5800018310547
2023-02-06,149.02999877929688
2023-02-07,150.63999938964844
2023-02-08,146.75999450683594
2023-02-09,145.6699981689453
2023-02-10,146.0500030517578
2023-02-13,147.6699981689453
2023-02-14,144.5500030517578
2023-02-15,144.6699981689453
2023-02-16,143.58999633789062
2023-02-17,143.86000061035156
2023-02-21,142.77999877929688
2023-02-22,142.86000061035156
2023-02-23,142.94000244140625
2023-02-24,141.10000610351562
2023-02-27,140.5500030517578
2023-02-28,140.77999877929688
2023-03-01,139.99000549316406
2023-03-02,142.3000030517578
2023-03-03,144.11000061035156
2023-03-06,143.11000061035156
2023-03-07,141.67999267578125
2023-03-08,142.42999267578125
2023-03-09,141.16000366210938
2023-03-10,136.99000549316406
2023-03-13,137.14999389648438
2023-03-14,137.02999877929688
2023-03-15,136.14999389648438
2023-03-16,137.49000549316406
2023-03-17,135.16000366210938
2023-03-20,136.22000122070312
2023-03-21,136.92999267578125
2023-03-22,135.77999877929688
2023-03-23,137.86000061035156
2023-03-24,140.60000610351562
2023-03-27,140.92999267578125
2023-03-28,140.6300048828125
2023-03-29,142.97999572753906
2023-03-30,145.11000061035156
2023-03-31,146.57000732421875
2023-04-03,145.1999969482422
2023-04-04,143.52999877929688
2023-04-05,140.8800048828125
2023-04-06,141.1999969482422
2023-04-10,141.99000549316406
2023-04-11,144.0500030517578
2023-04-12,145.52999877929688
2023-04-13,146.55999755859375
2023-04-14,145.17999267578125
2023-04-17,146.0500030517578
2023-04-18,145.8300018310547
2023-04-19,144.27000427246094
2023-04-20,142.61000061035156
2023-04-21,143.69000244140625
2023-04-24,144.69000244140625
2023-04-25,141.19000244140625
2023-04-26,139.94000244140625
2023-04-27,143.50999450683594
2023-04-28,145.41000366210938
2023-05-01,144.17999267578125
2023-05-02,153.25999450683594
2023-05-03,155.0800018310547
2023-05-04,153.05999755859375
2023-05-05,152.8699951171875
2023-05-08,152.55999755859375
2023-05-09,152.5500030517578
2023-05-10,154.85000610351562
2023-05-11,154.6999969482422
2023-05-12,154.57000732421875
2023-05-15,154.44000244140625
2023-05-16,152.52000427246094
2023-05-17,152.74000549316406
2023-05-18,154.19000244140625
2023-05-19,153.27000427246094
2023-05-22,153.72000122070312
2023-05-23,151.11000061035156
2023-05-24,150.02999877929688
2023-05-25,148.1699981689453
2023-05-26,149.58999633789062
2023-05-30,147.7899932861328
2023-05-31,146.72000122070312
2023-06-01,149.0
2023-06-02,153.25
2023-06-05,153.5399932861328
2023-06-06,154.3000030517578
2023-06-07,153.94000244140625
2023-06-08,153.99000549316406
2023-06-09,153.83999633789062
2023-06-12,154.3000030517578
2023-06-13,157.77000427246094
2023-06-14,157.42999267578125
2023-06-15,159.6999969482422
2023-06-16,160.8000030517578
2023-06-20,158.77999877929688
2023-06-21,159.67999267578125
2023-06-22,158.5500030517578
2023-06-23,158.00999450683594
2023-06-26,159.91000366210938
2023-06-27,161.50999450683594
2023-06-28,161.72999572753906
2023-06-29,163.3000030517578
2023-06-30,165.6300048828125
2023-07-03,163.88999938964844
2023-07-05,163.94000244140625
2023-07-06,163.50999450683594
2023-07-07,163.3000030517578
2023-07-10,165.1699981689453
2023-07-11,166.35000610351562
2023-07-12,166.47000122070312
2023-07-13,167.94000244140625
2023-07-14,167.99000549316406
2023-07-17,166.72999572753906
2023-07-18,167.3300018310547
2023-07-19,169.6699981689453
2023-07-20,169.19000244140625
2023-07-21,169.8300018310547
2023-07-24,169.86000061035156
2023-07-25,171.07000732421875
2023-07-26,171.97999572753906
2023-07-27,169.80999755859375
2023-07-28,167.82000732421875
2023-07-31,167.9199981689453
2023-08-01,168.22000122070312
2023-08-02,166.69000244140625
2023-08-03,165.89999389648438
2023-08-04,165.72000122070312
2023-08-07,166.14999389648438
2023-08-08,176.86000061035156
2023-08-09,178.5800018310547
2023-08-10,179.36000061035156
2023-08-11,181.89999389648438
2023-08-14,182.82000732421875
2023-08-15,180.85000610351562
2023-08-16,181.35000610351562
2023-08-17,178.5800018310547
2023-08-18,179.0
2023-08-21,177.92999267578125
2023-08-22,177.8000030517578
2023-08-23,182.5
2023-08-24,182.50999450683594
2023-08-25,183.69000244140625
2023-08-28,186.0500030517578
2023-08-29,186.24000549316406
2023-08-30,186.8300018310547
2023-08-31,186.2100067138672
2023-09-01,187.74000549316406
2023-09-05,187.69000244140625
2023-09-06,185.2899932861328
2023-09-07,187.1300048828125
2023-09-08,187.72999572753906
2023-09-11,189.0
2023-09-12,188.8000030517578
2023-09-13,188.13999938964844
2023-09-14,188.02999877929688
2023-09-15,185.13999938964844
2023-09-18,184.9600067138672
2023-09-19,185.75999450683594
2023-09-20,184.49000549316406
2023-09-21,183.5
2023-09-22,184.25
2023-09-25,185.08999633789062
2023-09-26,182.07000732421875
2023-09-27,181.22000122070312
2023-09-28,181.0
2023-09-29,179.0500030517578
2023-10-02,176.99000549316406
2023-10-03,175.72999572753906
2023-10-04,179.4499969482422
2023-10-05,179.32000732421875
2023-10-06,179.69000244140625
2023-10-09,181.89999389648438
2023-10-10,181.47000122070312
2023-10-11,182.38999938964844
2023-10-12,181.22000122070312
2023-10-13,177.67999267578125
2023-10-16,179.60000610351562
2023-10-17,181.11000061035156
2023-10-18,177.63999938964844
2023-10-19,175.89999389648438
2023-10-20,173.19000244140625
2023-10-23,172.66000366210938
2023-10-24,172.85000610351562
2023-10-25,169.99000549316406
2023-10-26,169.3300018310547
2023-10-27,167.3800048828125
2023-10-30,169.47000122070312
2023-10-31,170.63999938964844
2023-11-01,170.52999877929688
2023-11-02,178.80999755859375
2023-11-03,177.1199951171875
2023-11-06,177.3300018310547
2023-11-07,176.89999389648438
2023-11-08,177.94000244140625
2023-11-09,176.17999267578125
2023-11-10,177.1199951171875
2023-11-13,177.8000030517578
2023-11-14,181.00999450683594
2023-11-15,180.32000732421875
2023-11-16,181.2100067138672
2023-11-17,182.6999969482422
2023-11-20,183.7100067138672
2023-11-21,185.25
2023-11-22,186.6999969482422
2023-11-24,186.58999633789062
2023-11-27,187.6199951171875
2023-11-28,188.57000732421875
2023-11-29,190.63999938964844
2023-11-30,193.82000732421875
2023-12-01,195.39999389648438
2023-12-04,195.1199951171875
2023-12-05,194.33999633789062
2023-12-06,191.38999938964844
2023-12-07,192.00999450683594
2023-12-08,191.36000061035156
2023-12-11,191.08999633789062
2023-12-12,193.83999633789062
2023-12-13,193.3000030517578
2023-12-14,193.63999938964844
2023-12-15,193.75
2023-12-18,196.7100067138672
2023-12-19,197.02000427246094
2023-12-20,196.36000061035156
2023-12-21,196.36000061035156
2023-12-22,199.6699981689453
2023-12-26,202.02000427246094
2023-12-27,204.27000427246094
2023-12-28,205.8300018310547
2023-12-29,205.75
2024-01-02,199.88999938964844
2024-01-03,197.1199951171875
2024-01-04,197.08999633789062
2024-01-05,196.35000610351562
2024-01-08,200.0
2024-01-09,200.0
2024-01-10,201.97000122070312
2024-01-11,201.2100067138672
2024-01-12,202.60000610351562
2024-01-16,202.16000366210938
2024-01-17,201.9499969482422
2024-01-18,201.22999572753906
2024-01-19,204.88999938964844
2024-01-22,206.3800048828125
2024-01-23,206.32000732421875
2024-01-24,206.07000732421875
2024-01-25,208.25
2024-01-26,207.8800048828125
2024-01-29,208.16000366210938
2024-01-30,208.9600067138672
2024-01-31,204.1999969482422
2024-02-01,201.6300048828125
2024-02-02,201.74000549316406
2024-02-05,198.22999572753906
2024-02-06,198.85000610351562
2024-02-07,198.25
2024-02-08,199.0
2024-02-09,198.97999572753906
2024-02-12,197.6300048828125
2024-02-13,193.55999755859375
2024-02-14,196.47000122070312
2024-02-15,198.3000030517578
2024-02-16,197.9199981689453
2024-02-20,195.16000366210938
2024-02-21,196.5800018310547
2024-02-22,199.83999633789062
2024-02-23,201.49000549316406
2024-02-26,201.39999389648438
2024-02-27,200.00999450683594
2024-02-28,201.4499969482422
2024-02-29,203.5800018310547
2024-03-01,203.74000549316406
2024-03-04,205.55999755859375
2024-03-05,201.1999969482422
2024-03-06,203.02000427246094
2024-03-07,204.89999389648438
2024-03-08,203.5500030517578
2024-03-11,202.36000061035156
2024-03-12,204.00999450683594
2024-03-13,202.97999572753906
2024-03-14,199.72999572753906
2024-03-15,200.1999969482422
2024-03-18,199.47999572753906
2024-03-19,202.25
2024-03-20,204.16000366210938
2024-03-21,206.0500030517578
2024-03-22,203.50999450683594
2024-03-25,202.33999633789062
2024-03-26,201.7100067138672
2024-03-27,203.83999633789062
2024-03-28,204.86000061035156
2024-04-01,203.22999572753906
2024-04-02,202.5800018310547
2024-04-03,199.47999572753906
2024-04-04,198.58999633789062
2024-04-05,202.75
2024-04-08,204.8699951171875
2024-04-09,207.24000549316406
2024-04-10,203.57000732421875
2024-04-11,200.75
2024-04-12,198.8300018310547
2024-04-15,195.6699981689453
2024-04-16,193.61000061035156
2024-04-17,193.4499969482422
2024-04-18,192.97999572753906
2024-04-19,193.3800048828125
2024-04-22,194.22999572753906
2024-04-23,195.91000366210938
2024-04-24,195.0800018310547
2024-04-25,195.55999755859375
2024-04-26,194.14999389648438
2024-04-29,196.2899932861328
2024-04-30,193.41000366210938
2024-05-01,193.42999267578125
2024-05-02,195.35000610351562
2024-05-03,198.85000610351562
2024-05-06,200.67999267578125
2024-05-07,201.36000061035156
2024-05-08,190.4600067138672
2024-05-09,193.05999755859375
2024-05-10,195.69000244140625
2024-05-13,197.8000030517578
2024-05-14,199.8699951171875
2024-05-15,202.1199951171875
2024-05-16,204.02999877929688
2024-05-17,203.49000549316406
2024-05-20,200.38999938964844
2024-05-21,199.97000122070312
2024-05-22,203.9600067138672
2024-05-23,201.69000244140625
2024-05-24,200.5399932861328
2024-05-28,196.22999572753906
2024-05-29,194.1199951171875
2024-05-30,195.6999969482422
2024-05-31,200.77000427246094
2024-06-03,199.5800018310547
2024-06-04,199.97999572753906
2024-06-05,197.97000122070312
2024-06-06,197.6999969482422
2024-06-07,198.0399932861328
2024-06-10,196.85000610351562
2024-06-11,196.6699981689453
2024-06-12,196.9600067138672
2024-06-13,196.2100067138672
2024-06-14,195.1300048828125
2024-06-17,197.64999389648438
2024-06-18,199.24000549316406
2024-06-20,199.94000244140625
2024-06-21,200.7899932861328
2024-06-24,201.83999633789062
2024-06-25,200.49000549316406
2024-06-26,200.4199981689453
2024-06-27,199.2100067138672
2024-06-28,197.0
2024-07-01,196.55999755859375
2024-07-02,198.2899932861328
2024-07-03,199.5
2024-07-05,202.1199951171875
2024-07-08,201.77000427246094
2024-07-09,199.99000549316406
2024-07-10,200.5800018310547
2024-07-11,203.47000122070312
2024-07-12,205.4499969482422
2024-07-15,208.13999938964844
2024-07-16,209.74000549316406
2024-07-17,207.94000244140625
2024-07-18,204.82000732421875
2024-07-19,201.88999938964844
2024-07-22,204.72999572753906
2024-07-23,205.5500030517578
2024-07-24,203.14999389648438
2024-07-25,208.07000732421875
2024-07-26,212.6300048828125
2024-07-29,211.02000427246094
2024-07-30,215.38999938964844
2024-07-31,214.0
2024-08-01,214.9499969482422
2024-08-02,215.97000122070312
2024-08-05,208.52000427246094
2024-08-06,218.5500030517578
2024-08-07,211.91000366210938
2024-08-08,216.0399932861328
2024-08-09,214.47000122070312
2024-08-12,211.14999389648438
2024-08-13,209.8800048828125
2024-08-14,209.64999389648438
2024-08-15,208.99000549316406
2024-08-16,208.7100067138672
2024-08-19,209.27000427246094
2024-08-20,209.49000549316406
2024-08-21,211.13999938964844
2024-08-22,210.22000122070312
2024-08-23,209.02999877929688
2024-08-26,209.4499969482422
2024-08-27,210.16000366210938
2024-08-28,211.58999633789062
2024-08-29,212.10000610351562
2024-08-30,212.86000061035156
2024-09-03,211.4499969482422
2024-09-04,211.94000244140625
2024-09-05,210.85000610351562
2024-09-06,207.58999633789062
2024-09-09,210.64999389648438
2024-09-10,214.14999389648438
2024-09-11,211.25
2024-09-12,210.52999877929688
2024-09-13,211.9499969482422
2024-09-16,211.63999938964844
2024-09-17,210.9600067138672
2024-09-18,208.58999633789062
2024-09-19,208.99000549316406
2024-09-20,208.22000122070312
2024-09-23,210.64999389648438
2024-09-24,210.52999877929688
2024-09-25,208.3699951171875
2024-09-26,211.75
2024-09-27,212.02999877929688
2024-09-30,215.02999877929688
2024-10-01,214.69000244140625
2024-10-02,213.75
2024-10-03,215.0
2024-10-04,215.3300018310547
2024-10-07,215.17999267578125
2024-10-08,216.80999755859375
2024-10-09,219.7100067138672
2024-10-10,216.8300018310547
2024-10-11,220.74000549316406
2024-10-14,221.50999450683594
2024-10-15,221.75
2024-10-16,219.22999572753906
2024-10-17,218.25
2024-10-18,219.10000610351562
2024-10-21,218.80999755859375
2024-10-22,216.89999389648438
2024-10-23,216.36000061035156
2024-10-24,216.75999450683594
2024-10-25,214.02999877929688
2024-10-28,213.6999969482422
2024-10-29,212.66000366210938
2024-10-30,212.5
2024-10-31,210.86000061035156
2024-11-01,210.2100067138672
2024-11-04,209.63999938964844
2024-11-05,218.3000030517578
2024-11-06,219.4600067138672
2024-11-07,221.17999267578125
2024-11-08,225.2100067138672
2024-11-11,226.2100067138672
2024-11-12,226.86000061035156
2024-11-13,229.00999450683594
2024-11-14,227.55999755859375
2024-11-15,227.77999877929688
2024-11-18,227.0800018310547
2024-11-19,224.83999633789062
2024-11-20,225.38999938964844
2024-11-21,227.47000122070312
2024-11-22,230.24000549316406
2024-11-25,233.22999572753906
2024-11-26,236.44000244140625
2024-11-27,235.8000030517578
2024-11-29,236.02000427246094
2024-12-02,234.25
2024-12-03,232.22000122070312
2024-12-04,232.92999267578125
2024-12-05,235.91000366210938
2024-12-06,235.42999267578125
2024-12-09,233.57000732421875
2024-12-10,235.89999389648438
2024-12-11,235.58999633789062
2024-12-12,235.88999938964844
2024-12-13,233.52999877929688
2024-12-16,231.9199981689453
2024-12-17,229.69000244140625
2024-12-18,223.08999633789062
2024-12-19,224.17999267578125
2024-12-20,226.00999450683594
2024-12-23,224.49000549316406
2024-12-24,227.33999633789062
2024-12-26,227.74000549316406
2024-12-27,226.3699951171875
2024-12-30,225.5
2024-12-31,226.08999633789062
2025-01-02,226.8300018310547
2025-01-03,229.22999572753906
2025-01-06,225.44000244140625
2025-01-07,226.32000732421875
2025-01-08,229.49000549316406
2025-01-10,221.4600067138672
2025-01-13,224.80999755859375
2025-01-14,227.1199951171875
2025-01-15,228.08999633789062
2025-01-16,231.0399932861328
2025-01-17,230.39999389648438
2025-01-21,233.5500030517578
2025-01-22,234.9499969482422
2025-01-23,236.75999450683594
2025-01-24,237.35000610351562
2025-01-27,239.5399932861328
2025-01-28,237.91000366210938
2025-01-29,235.55999755859375
2025-01-30,239.1199951171875
2025-01-31,238.22000122070312
2025-02-03,238.64999389648438
2025-02-04,240.58999633789062
2025-02-05,240.08999633789062
2025-02-06,240.02999877929688
2025-02-07,240.4199981689453
2025-02-10,242.33999633789062
2025-02-11,241.57000732421875
2025-02-12,242.3800048828125
2025-02-13,242.75
2025-02-14,240.3300018310547
2025-02-18,239.14999389648438
2025-02-19,238.92999267578125
2025-02-20,236.3000030517578
2025-02-21,235.3300018310547
2025-02-24,236.42999267578125
2025-02-25,236.8000030517578
2025-02-26,236.33999633789062
2025-02-27,237.4199981689453
2025-02-28,241.22000122070312
2025-03-03,244.8300018310547
2025-03-04,241.8300018310547
2025-03-05,242.49000549316406
2025-03-06,237.83999633789062
2025-03-07,240.9199981689453
2025-03-10,232.4499969482422
2025-03-11,226.3300018310547
2025-03-12,225.11000061035156
2025-03-13,225.57000732421875
2025-03-14,227.64999389648438
2025-03-17,231.47000122070312
2025-03-18,231.22999572753906
2025-03-19,235.3699951171875
2025-03-20,233.80999755859375
2025-03-21,232.89999389648438
2025-03-24,235.82000732421875
2025-03-25,236.94000244140625
2025-03-26,238.19000244140625
2025-03-27,238.88999938964844
2025-03-28,237.50999450683594
2025-03-31,242.4600067138672
2025-04-01,244.72000122070312
2025-04-02,246.25
2025-04-03,239.91000366210938
2025-04-04,225.0399932861328
2025-04-07,220.24000549316406
2025-04-08,217.22000122070312
2025-04-09,232.2899932861328
2025-04-10,228.3800048828125
2025-04-11,231.60000610351562
2025-04-14,236.52999877929688
2025-04-15,235.75999450683594
2025-04-16,235.2899932861328
2025-04-17,235.85000610351562
2025-04-21,228.0800018310547
2025-04-22,235.0
2025-04-23,236.25999450683594
2025-04-24,238.1300048828125
2025-04-25,237.72000122070312
2025-04-28,237.17999267578125
2025-04-29,239.67999267578125
2025-04-30,242.39999389648438
2025-05-01,228.00999450683594
2025-05-02,232.91000366210938
2025-05-05,232.17999267578125
2025-05-06,233.57000732421875
2025-05-07,236.19000244140625
2025-05-08,236.0
2025-05-09,237.0
2025-05-12,237.0500030517578
2025-05-13,237.30999755859375
2025-05-14,237.49000549316406
2025-05-15,240.32000732421875
2025-05-16,241.2100067138672
2025-05-19,242.7899932861328
2025-05-20,242.67999267578125
2025-05-21,239.08999633789062
2025-05-22,238.0399932861328
2025-05-23,236.97000122070312
2025-05-27,239.99000549316406
2025-05-28,240.25
2025-05-29,239.72000122070312
2025-05-30,242.8300018310547
2025-06-02,242.38999938964844
2025-06-03,244.00999450683594
2025-06-04,244.1199951171875
2025-06-05,244.88999938964844
2025-06-06,245.35000610351562
2025-06-09,243.7100067138672
2025-06-10,243.00999450683594
2025-06-11,241.17999267578125
2025-06-12,239.8300018310547
2025-06-13,237.17999267578125
2025-06-16,238.99000549316406
2025-06-17,238.75999450683594
2025-06-18,237.7899932861328
2025-06-20,236.5
2025-06-23,240.36000061035156
2025-06-24,241.8000030517578
2025-06-25,238.16000366210938
2025-06-26,239.1699981689453
2025-06-27,239.4499969482422
2025-06-30,243.02999877929688
2025-07-01,244.72999572753906
2025-07-02,238.02000427246094
2025-07-03,242.1300048828125
2025-07-07,240.55999755859375
2025-07-08,237.52999877929688
2025-07-09,238.75999450683594
2025-07-10,238.58999633789062
